SessionID,Title,Description,SpeakerRole,Speaker,Level,HasDownLoads,SpeakerUrl,Abstract,SessionUrl,Track,DL,LevelNo,DownLoads,speakers,EventID
89046,Working in Batches,"Early in your career you learnt that loops are bad and that you should use set-based statements. However, there are situations when trying to processing all at once takes you into problems. In this session we will learn what these situations are and how we can address them by splitting up the work in batches. We will learn techniques for batching and pitfalls to watch out for so that we don't introduce new performance issues.

We will also look at batching from a different angle: problems that requires a loop for, say, a single customer, but where we can process all customers abreast for better performance.","Consultant, Erland Sommarskog SQL Konsult AB",Erland Sommarskog,Intermediate,False,https://www.sqlsaturday.com/851/Speakers/Details.aspx?name=erland-sommarskog&amp;spid=4753,"Early in your career you learnt that loops are bad and that you should use set-based statements. However, there are situations when trying to processing all at once takes you into problems. In this session we will learn what these situations are and how we can address them by splitting up the work in batches. We will learn techniques for batching and pitfalls to watch out for so that we don't introduce new performance issues.",http://www.sqlsaturday.com/851/Sessions/Details.aspx?sid=89046,APPLICATION DATABASE DEVELOPMENT,,2,No,[Table],851
89994,Using Azure Databricks to Develop Scalable Data Solutions,"Worried about performance when processing a Data Lake or other large data store?  Need to develop in a collaborative environment and visualize the results in PowrBI?  Azure Databricks, one of the newer components added to Azure, allows users to connect to data sources such as Azure Data Lake, Azure Blob Storage, Azure SQL DW, Cosmos DB, Azure DB, and SQL Server and stream the data using Apache Spark to process data for a machine learning [ML] solution and provide the data to PowrBI for visualization.  Azure Databricks can deliver a very quick way of processing data by adding nodes to increase performance for large data analysis tasks. Azure Databricks also includes a collaborative workspace so that using Azure Active Directory, allowing teams of people to collaboratively develop code in a notebook in R or Python and implement the notebook as an Azure Databrick job. The step-by-step demos will include all you need to know to implement Databricks.","Principal Consultant in Advanced Analytics, Desert Isle Group",Ginger Grant,Beginner,False,http://www.sqlsaturday.com/847/Speakers/Details.aspx?name=ginger-grant&amp;spid=1728,"Worried about performance when processing a Data Lake or other large data store?  Need to develop in a collaborative environment and visualize the results in Power BI?  Azure Databricks, one of the newer components added to Azure, allows users to connect to data sources such as Azure Data Lake, Azure Blob Storage, Azure SQL DW, Cosmos DB, Azure DB, and SQL Server and stream the data using Apache Spark to process data for a machine learning [ML] solution and provide the data to Power BI for visualization.  Azure Databricks can deliver a very quick way of processing data by adding nodes to increase performance for large data analysis tasks. Azure Databricks also includes a collaborative workspace so that using Azure Active Directory, allowing teams of people to collaboratively develop code in a notebook in R or Python and implement the notebook as an Azure Databrick job. The step-by-step demos will include all you need to know to implement Databricks.",http://www.sqlsaturday.com/847/Sessions/Details.aspx?sid=89994,DATA ANALYTICS,,1,No,[Table],847
89448,The Curious Case of the Foreign Key,"Foreign keys are basic constraints used widely in database design. This session will show how they can improve performance when used correctly. There are, however, some options that developers need to use with care because they can degrade performance significantly... and sneakily!","DBA Services Team Lead, Trimble",Lisa Bohm,Beginner,False,http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=lisa-bohm&amp;spid=6811,"Foreign keys are basic constraints used widely in database design. This session will show how they can improve performance when used correctly. There are, however, some options that developers need to use with care because they can degrade performance significantly... and sneakily!",http://www.sqlsaturday.com/827/Sessions/Details.aspx?sid=89448,APPLICATION DATABASE DEVELOPMENT,,1,No,[Table],827
86557,"Analise de Dados com Azure Machine Learning, R e PowerBI","Muito se fala hoje em temas relacionados a Machine Learning como um todo, ao mesmo passo que também é essencial conhecer as ferramentas que compõem o cinto de utilidades de um profissional dessa área, nessa palestra, abordaremos sobre o potencial do Azure Machine Learning integrado ao R para a entrega de modelos de predição, e como esse resultado pode ser explorado em uma camada de visualização no PowrBI.","Analista de BI, Trinity Relationship Strategy",Orlando Mariano,Intermediate,False,http://www.sqlsaturday.com/817/Speakers/Details.aspx?name=orlando-mariano&amp;spid=5995,"Muito se fala hoje em temas relacionados a Machine Learning como um todo, ao mesmo passo que também é essencial conhecer as ferramentas que compõem o cinto de utilidades de um profissional dessa área, nessa palestra, abordaremos sobre o potencial do Azure Machine Learning integrado ao R para a entrega de modelos de predição, e como esse resultado pode ser explorado em uma camada de visualização no Power BI.",http://www.sqlsaturday.com/817/Sessions/Details.aspx?sid=86557,CLOUD APPLICATION DEVELOPMENT DEPLOYMENT,,2,No,[Table],817
87309,Populating a Data Warehouse with SSIS and Biml Patterns,"This session will demonstrate how to leverage ""Biml powered SSIS Patterns"", to rapidly build SSIS packages. The focus of this session will be on populating a data warehouse, however the concepts presented could be applied to any ETL/ETL scenarios. The components used during this session: BimlSnap_v2 (an Open-Source, Biml integrated SQL Server database), and BimlExpress (a Visual Studio Add-in used to generate SSIS package) are both available at no charge. In addition, attendees will receive a 'SQL Server Metadata Manager' solution, along with a fully integrated SSIS Framework.
Attend to see how Biml can revolutionize your SSIS development!","Sr. Consultant and President, BITracks Consulting, LLC",Jim Miller,Intermediate,False,http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=jim-miller&amp;spid=5117,"This session will demonstrate how to leverage ""Biml powered SSIS Patterns"", to rapidly build SSIS packages. The focus of this session will be on populating a data warehouse, however the concepts presented could be applied to any ETL/ETL scenarios. The components used during this session: BimlSnap_v2 (an Open-Source, Biml integrated SQL Server database), and BimlExpress (a Visual Studio Add-in used to generate SSIS package) are both available at no charge. In addition, attendees will receive a 'SQL Server Metadata Manager' solution, along with a fully integrated SSIS Framework.",http://www.sqlsaturday.com/827/Sessions/Details.aspx?sid=87309,"BI PLATFORM ARCHITECTURE, DEVELOPMENT ADMINISTRATION",,2,No,[Table],827
88065,PowerBI Security -  End to End,Their many aspects to consider when securing PowrBI applications. Starting with authentication all the way to Row Level Security and everything in between. We will discuss the different elements as well as best practices.,"Principal, Synergis Consulting",Suresh Datla,Intermediate,False,http://www.sqlsaturday.com/847/Speakers/Details.aspx?name=suresh-datla&amp;spid=6345,Their many aspects to consider when securing Power BI applications. Starting with authentication all the way to Row Level Security and everything in between. We will discuss the different elements as well as best practices.,http://www.sqlsaturday.com/847/Sessions/Details.aspx?sid=88065,DATA ANALYTICS,,2,No,[Table],847
92020,CIO Panel Discussion,"If there was one question you could ask your CIO, what would it be? In this session, you'll have the opportunity to hear a panel of three CIOs and CTOs discuss the State of IT in Virginia while covering topics such as technology strategy, leveraging cloud technologies, Big Data and more. This interactive session is geared at all levels of experience, so we hope you'll come with questions.","CEO, SOLVARIA",Greg Samuels,Beginners Level,False,http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=greg-samuels&amp;spid=7085,"If there was one question you could ask your CIO, what would it be? In this session, you'll have the opportunity to hear a panel of three CIOs and CTOs discuss the State of IT in Virginia while covering topics such as technology strategy, leveraging cloud technologies, Big Data and more. This interactive session is geared at all levels of experience, so we hope you'll come with questions.",http://www.sqlsaturday.com/846/Sessions/Details.aspx?sid=92020,BEGINNERS LEVEL,,1,No,[Table],846
89246,Successfully Virtualizing SQL Server on vSphere - Straight from the Source,"Over the years, virtualization has matured from the exotic black magic realm to become a mainstream standard IT practice. quot;Virtualize Firstquot; is now a well-accepted default practice in most enterprises and any deviation is now considered an anomaly. In spite of this trend, many IT administrators and architects still have some reservations about virtualizing SQL Server workloads. They consider SQL too quot;criticalquot; to be virtualized; they wonder and worry about scale about performance; they are looking for guidance and reassurance. If this is where you (or your clients) are today, be sure to attend this session. You will gain valuable insights from what others have done to successfully undertake similar tasks in their environments. We will talk about configuration pitfalls to avoid and also review the configuration and current performance data for some of the most demanding applications in customers environments. Got an SQL virtualization or performance question? Bring i","Staff Solutions Architect, VMware",Deji Akomolafe,Intermediate,False,http://www.sqlsaturday.com/827/Speakers/Details.aspx?name=deji-akomolafe&amp;spid=4135,"Over the years, virtualization has matured from the exotic black magic realm to become a mainstream standard IT practice. &quot;Virtualize First&quot; is now a well-accepted default practice in most enterprises and any deviation is now considered an anomaly. In spite of this trend, many IT administrators and architects still have some reservations about virtualizing SQL Server workloads. They consider SQL too &quot;critical&quot; to be virtualized; they wonder and worry about scale about performance; they are looking for guidance and reassurance. If this is where you (or your clients) are today, be sure to attend this session. You will gain valuable insights from what others have done to successfully undertake similar tasks in their environments. We will talk about configuration pitfalls to avoid and also review the configuration and current performance data for some of the most demanding applications in customers environments. Got an SQL virtualization or performance question? Bring i",http://www.sqlsaturday.com/827/Sessions/Details.aspx?sid=89246,STRATEGY AND ARCHITECTURE,,2,No,[Table],827
88667,Core Level Practical Performance Monitoring,"At some point in time every DBA struggles with the concepts and implementation of a proper performance monitoring strategy. This pre-con will cover the fundamental techniques and code snippets that will help you get to the bottom of who or what may be causing you problems. At the end of the day you will feel much more confident that you have the tools and the knowledge to start implementing a fundamental performance monitoring strategy that will work well for your environment.  All the demo’s are based on actual code and techniques that anyone can use to obtain these goals. We will also cover the key aspects of SQL Server that you need to be aware of to make the right decisions regarding performance. 
•	Learn the core aspects of SQL Server that require monitoring
•	Learn how to properly capture the required performance metrics
•	Learn how to analyze and understand the metrics to maximize your time and reduce your effort","Senior Technical Subject Matter Expert, B3 Group Inc.",Andrew Kelly,,False,http://www.sqlsaturday.com/839/Speakers/Details.aspx?name=andrew-kelly&amp;spid=354,At some point in time every DBA struggles with the concepts and implementation of a proper performance monitoring strategy. This pre-con will cover the fundamental techniques and code snippets that will help you get to the bottom of who or what may be causing you problems. At the end of the day you will feel much more confident that you have the tools and the knowledge to start implementing a fundamental performance monitoring strategy that will work well for your environment.  All the demo’s are based on actual code and techniques that anyone can use to obtain these goals. We will also cover the key aspects of SQL Server that you need to be aware of to make the right decisions regarding performance.,http://www.sqlsaturday.com/839/Sessions/Details.aspx?sid=88667,ENTERPRISE DATABASE ADMINISTRATION DEPLOYMENT,,1,No,[Table],839
88576,Effective Communication and Self Promotion for the IT Introvert (YOU!),"Self-promotion is often confused with bragging, but most of the time it is the best tool to advance your career. In this session we talk about how self-promoting is the first step to creating your brand. Many IT Professionals struggle with how to stand out in a room, be noticed in a pile of resumes or maneuver for promotions. By learning to network and communicate effectively, these hurdles are converted into advancement ladders.  Self-Promotion and Networking are skills and therefore can be taught and learned. We will discuss ways to use social media, communities and other avenues to increase your brands visibility online. Equally important is your ability to interact with co-workers, clients and management face to face.  We will discuss ways to meet and network with other individuals and give you the tools to stand out from your peers.  Building and engaging with a large network will increase your worth to both your current and future employer.  Transform into a Networking Master.","DBA, Sutter Health",Mitchell Bottel,Beginner,False,http://www.sqlsaturday.com/847/Speakers/Details.aspx?name=mitchell-bottel&amp;spid=6820,"Self-promotion is often confused with bragging, but most of the time it is the best tool to advance your career. In this session we talk about how self-promoting is the first step to creating your brand. Many IT Professionals struggle with how to stand out in a room, be noticed in a pile of resumes or maneuver for promotions. By learning to network and communicate effectively, these hurdles are converted into advancement ladders.  Self-Promotion and Networking are skills and therefore can be taught and learned. We will discuss ways to use social media, communities and other avenues to increase your brands visibility online. Equally important is your ability to interact with co-workers, clients and management face to face.  We will discuss ways to meet and network with other individuals and give you the tools to stand out from your peers.  Building and engaging with a large network will increase your worth to both your current and future employer.  Transform into a Networking Master.",http://www.sqlsaturday.com/847/Sessions/Details.aspx?sid=88576,PROFESSIONAL DEVELOPMENT,,1,No,[Table],847
90185,Azure DevOps for automating DW deployments,Are you looking to incorporate CI/CD into your data warehouse solution? Azure DevOps provides tools to help automate deployment of DB and Analysis Services projects (and more).  We'll demonstrate how to create a Build and Release pipeline to manage promotion across environments.  We'll also discuss tips and tricks that provide greater control over deployment configurations with a little help from PowerShell.,"Senior Solution Architect, Skyline Technologies",Scott Hietpas,Intermediate,False,http://www.sqlsaturday.com/842/Speakers/Details.aspx?name=scott-hietpas&amp;spid=3159,Are you looking to incorporate CI/CD into your data warehouse solution? Azure DevOps provides tools to help automate deployment of DB and Analysis Services projects (and more).  We'll demonstrate how to create a Build and Release pipeline to manage promotion across environments.  We'll also discuss tips and tricks that provide greater control over deployment configurations with a little help from PowerShell.,http://www.sqlsaturday.com/842/Sessions/Details.aspx?sid=90185,APPLICATION DATABASE DEVELOPMENT,,2,No,[Table],842
90186,Visual Studio DB Projects for worry-free development,"If you aren't using DB projects yet, you should!  If you tried to start and failed, we'll discuss some of the common challenges and how to resolve them.  We'll cover a typical project setup and best practices for effective schema management and deployment across environments.","Sr. Data Analytics Consultant, Skyline Technologies",Bob Charapata,Beginner,False,http://www.sqlsaturday.com/842/Speakers/Details.aspx?name=bob-charapata&amp;spid=6969,"If you aren't using DB projects yet, you should!  If you tried to start and failed, we'll discuss some of the common challenges and how to resolve them.  We'll cover a typical project setup and best practices for effective schema management and deployment across environments.",http://www.sqlsaturday.com/842/Sessions/Details.aspx?sid=90186,SQL 101,,1,No,[Table],842
90117,Diseño de motores de búsqueda con Azure Search y Cognitive Services,"Veremos cómo podemos diseñar un buscador que permita encontrar datos dentro de archivos aprovechando los servicios de la nube de búsqueda, en conjunto con los servicios cognitivos de Azure.","Software Architect, Metric Arts",Nestor Campos,Intermediate,False,https://www.sqlsaturday.com/836/Speakers/Details.aspx?name=nestor-campos&amp;spid=5473,"Veremos cómo podemos diseñar un buscador que permita encontrar datos dentro de archivos aprovechando los servicios de la nube de búsqueda, en conjunto con los servicios cognitivos de Azure.",http://www.sqlsaturday.com/836/Sessions/Details.aspx?sid=90117,DATABASES,,2,No,[Table],836
