EventID,SessionID,Track,Title,Description,SpeakerRole,Speaker,Level,DownloadLinks,HasDownLoads,SpeakerUrl,Track.1,Abstract,speakers
842,88448,"Analytics and Visualization","Eyes on the Prize:  Simple and Effective Dashboard Visualization Techniques","When done right, data visualization informs users quickly and efficiently with a minimum of distraction.  When done wrong, we end up with spinning 3D pie charts.  In this talk, we will look at techniques for effective dashboard design, minimizing noise and clutter (like spinning 3D pie charts) while providing relevant information to the intended audience.  We will see how different types of charts work, build out rules of thumb around which charts to use, and integrate visuals to create a coherent dashboard image.  When it comes to dashboards, we will compare and contrast dashboards based on their intended uses, such as interactive dashboards versus TV dashboards.  Finally, we will take an awful dashboard and turn it into something which end users will appreciate.","Predictive Analytics Manager, ChannelAdvisor","Kevin Feasel"," Beginner","[List]","No","http://www.sqlsaturday.com/842/Speakers/Details.aspx?name=kevin-feasel&amp;spid=2253"," Analytics and Visualization","When done right, data visualization informs users quickly and efficiently with a minimum of distraction.  When done wrong, we end up with spinning 3D pie charts.  In this talk, we will look at techniques for effective dashboard design, minimizing noise and clutter (like spinning 3D pie charts) while providing relevant information to the intended audience.  We will see how different types of charts work, build out rules of thumb around which charts to use, and integrate visuals to create a coherent dashboard image.  When it comes to dashboards, we will compare and contrast dashboards based on their intended uses, such as interactive dashboards versus TV dashboards.  Finally, we will take an awful dashboard and turn it into something which end users will appreciate.","[Table]"
842,89831,"Application  Database Development","Hop Aboard the Git Train - Transitioning from TFVC","Stay on track with your version control tool and learn the transition from TFVC to Git. We will demonstrate the migration process from TFVC to Git along with some things to consider before your migration. Stick around for some Git best practices that will get you off to a fast start with your new version control tool!","Data Analytics Engineer, Skyline Technologies","Marcus Radue"," Beginner","[List]","No","http://www.sqlsaturday.com/842/Speakers/Details.aspx?name=marcus-radue&amp;spid=6950"," Application & Database Development","Stay on track with your version control tool and learn the transition from TFVC to Git. We will demonstrate the migration process from TFVC to Git along with some things to consider before your migration. Stick around for some Git best practices that will get you off to a fast start with your new version control tool!","[Table]"
842,90053,"Application  Database Development","How did you get in here, and who said you could do that???","This session covers the ""101"" issues of security within SQL Server. It covers authentication (AD, SQL Server, and Application Roles) and the basics of security declarations. This is targeted at entry and mid level database administrators and application designers that need an introduction or a refresher on how to grant access to the database engine and permissions at the SQL Server and database levels.  NOTE: this presentation does NOT cover hacking, security work-arounds, etc.","GIR, Involta, LLC.","Pat Phelan"," Beginner","[List]","No","http://www.sqlsaturday.com/842/Speakers/Details.aspx?name=pat-phelan&amp;spid=4302"," Application & Database Development","This session covers the ""101"" issues of security within SQL Server. It covers authentication (AD, SQL Server, and Application Roles) and the basics of security declarations. This is targeted at entry and mid level database administrators and application designers that need an introduction or a refresher on how to grant access to the database engine and permissions at the SQL Server and database levels.  NOTE: this presentation does NOT cover hacking, security work-arounds, etc.","[Table]"
842,89517,"SQL 101","SubQueries and Common Table Expressions","This session will go over best practices for using subqueries and common table expressions (CTEs).  We'll review basic concepts and then several examples. The focus will be on building efficient queries to solve complex problems while remaining understandable.  Participants should feel welcome to bring their own complex query problems that we can work through together.","Data Anlytics Engineer, Skyline Technologies","Jeremiah Robinson"," Beginner","[List]","No","http://www.sqlsaturday.com/842/Speakers/Details.aspx?name=jeremiah-robinson&amp;spid=6902"," SQL 101","This session will go over best practices for using subqueries and common table expressions (CTEs).  We'll review basic concepts and then several examples. The focus will be on building efficient queries to solve complex problems while remaining understandable.  Participants should feel welcome to bring their own complex query problems that we can work through together.","[Table]"
843,89040,"BI  Infonuagique","Azure Cosmos DB","Azure Cosmos DB est une base de données multi modèles distribuée à l’échelle mondiale. En un seul clic, Azure Cosmos DB vous permet d’adapter de manière indépendante et flexible le débit et la capacité de stockage dans un nombre illimité de régions géographiques. Il offre une latence, une disponibilité, une cohérence et un débit garantis avec des accords sur les niveaux de service exhaustifs, un avantage qu’aucun autre service de base de données ne peut vous offrir. Azure Cosmos DB prend également en charge les connexions client MongoDB, ce qui vous permet d’utiliser le même code que pour les applications MongoDB en profitant des avantages d’un déploiement en nuage simple ainsi que d’une évolutivité accrue. Dans cet aperçu technique, vous découvrirez à quel point il est facile de commencer à concevoir des applications évolutives et déployées dans certaines régions géographiques grâce à Azure Cosmos DB. Nous examinerons également plus en profondeur certains aspects cruciaux de conceptio","Technical Solution Professional, Microsoft","Franck Mercier"," Beginner","[List]","No","https://www.sqlsaturday.com/843/Speakers/Details.aspx?name=franck-mercier&amp;spid=5238"," BI & Infonuagique","Azure Cosmos DB est une base de données multi modèles distribuée à l’échelle mondiale. En un seul clic, Azure Cosmos DB vous permet d’adapter de manière indépendante et flexible le débit et la capacité de stockage dans un nombre illimité de régions géographiques. Il offre une latence, une disponibilité, une cohérence et un débit garantis avec des accords sur les niveaux de service exhaustifs, un avantage qu’aucun autre service de base de données ne peut vous offrir. Azure Cosmos DB prend également en charge les connexions client MongoDB, ce qui vous permet d’utiliser le même code que pour les applications MongoDB en profitant des avantages d’un déploiement en nuage simple ainsi que d’une évolutivité accrue. Dans cet aperçu technique, vous découvrirez à quel point il est facile de commencer à concevoir des applications évolutives et déployées dans certaines régions géographiques grâce à Azure Cosmos DB. Nous examinerons également plus en profondeur certains aspects cruciaux de conceptio","[Table]"
843,88340,"BI  Infonuagique","Using Database Replication to Make Your Oracle Data Available in SQLServer","Learn how to use database replication tools to help ""unlock"" the data in your Oracle databases and make it available in SQLServer.  This talk will cover the basics of database replication and how it can be used to move data between different database platforms.  The talk will include a survey of available tools and methodologies and discuss the pros and cons of the various methodologies.","Database Sales Engineer, Quest Software","Clay Jackson"," Beginner","[List]","No","https://www.sqlsaturday.com/843/Speakers/Details.aspx?name=clay-jackson&amp;spid=5569"," BI & Infonuagique","Learn how to use database replication tools to help ""unlock"" the data in your Oracle databases and make it available in SQLServer.  This talk will cover the basics of database replication and how it can be used to move data between different database platforms.  The talk will include a survey of available tools and methodologies and discuss the pros and cons of the various methodologies.","[Table]"
843,88338,"Développement","DevOps 101 for DBAs and Database Developers","This presentation will introduce DBAs and Database Developers to DevOps and DevOps concepts and show why embracing DevOps is important.   The talk will cover the history of DevOps and define use cases relevant to DBAs and Database Developers.   We'll also show how existing database tools can be adapted to a DevOps environment.","Database Sales Engineer, Quest Software","Clay Jackson"," Beginner","[List]","No","https://www.sqlsaturday.com/843/Speakers/Details.aspx?name=clay-jackson&amp;spid=5569"," Développement","This presentation will introduce DBAs and Database Developers to DevOps and DevOps concepts and show why embracing DevOps is important.   The talk will cover the history of DevOps and define use cases relevant to DBAs and Database Developers.   We'll also show how existing database tools can be adapted to a DevOps environment.","[Table]"
843,89039,"BI  Infonuagique","SQL Server Managed Instance","Participez à cette séance pour découvrir le nouveau service Azure SQL Database Managed Instance (Azure SQL MI). Azure SQL MI offre une très haute compatibilité avec SQL Server et permet de transférer facilement les applications vers Azure en n’apportant qu’un minimum de changements aux applications et bases de données. Parallèlement, Azure SQL MI maintient les capacités PaaS (application automatique de correctifs et de mises à jour de versions, sauvegarde, haute disponibilité), qui réduisent considérablement les frais généraux de gestion et le coût total de possession.","Technical Solution Professional, Microsoft","Franck Mercier"," Beginner","[List]","No","https://www.sqlsaturday.com/843/Speakers/Details.aspx?name=franck-mercier&amp;spid=5238"," BI & Infonuagique","Participez à cette séance pour découvrir le nouveau service Azure SQL Database Managed Instance (Azure SQL MI). Azure SQL MI offre une très haute compatibilité avec SQL Server et permet de transférer facilement les applications vers Azure en n’apportant qu’un minimum de changements aux applications et bases de données. Parallèlement, Azure SQL MI maintient les capacités PaaS (application automatique de correctifs et de mises à jour de versions, sauvegarde, haute disponibilité), qui réduisent considérablement les frais généraux de gestion et le coût total de possession.","[Table]"
846,88345,"Enterprise Database Administration, Deployment  Monitoring","Beginning Admin: The Care and Feeding of SQL Server","Design and development may be exciting, but database administration is absolutely critical (and, reasonably well-paying!) The care and feeding of a server tends to get short-changed or neglected.  In this class, we'll cover the basics of the big five administrator tasks:

* Backups – You must set up regular backups, to keep copies of your databases...just in case something breaks, or someone makes a bad, bad mistake.
* Integrity checks – Regularly and automatically check databases for corruption, which is when bits get scrambled, lost, and ruined.
* Index maintenance – Databases need regular upkeep so they'll continue to run well.
* Disk management – It's actually your job to find out about full disks before they happen. After all, databases grow!
* Alerting – Alerts tell you what's wrong, so you don't have to go looking for problems.

Being a database administrator is a big job, but we can cover the basics in one session!","DBA, MinionWare, LLC","Jennifer McCown"," Beginner","[List]","No","http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=jennifer-mccown&amp;spid=1485"," Enterprise Database Administration, Deployment & Monitoring","Design and development may be exciting, but database administration is absolutely critical (and, reasonably well-paying!) The care and feeding of a server tends to get short-changed or neglected.  In this class, we'll cover the basics of the big five administrator tasks:","[Table]"
846,88019,"Application  Database Development","Database Design Fundamentals","Data should be easy to work with in SQL Server if the database has been organized as close as possible to the standards of normalization that have been proven for many years, but are often thought of as old-fashioned. Many common T-SQL programming ""difficulties"" are the result of struggling against these standards and can be avoided by understanding the requirements, applying normalization, as well as a healthy dose of simple common sense. In this session I will give an overview of how to design a relational database, allowing you to work with the data structures instead of against them. This will let you use SQL naturally, enabling the query engine internals to optimize your output needs without you needing to spend a lot of time thinking about it. This will mean less time trying to figure out why SUBSTRING(column,3,1) = 'A' is killing your performance, and more time for solving the next customer problem.","Data Architect, drsql.org","Louis Davidson"," Beginner","[List]","No","http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=louis-davidson&amp;spid=74"," Application & Database Development","Data should be easy to work with in SQL Server if the database has been organized as close as possible to the standards of normalization that have been proven for many years, but are often thought of as old-fashioned. Many common T-SQL programming ""difficulties"" are the result of struggling against these standards and can be avoided by understanding the requirements, applying normalization, as well as a healthy dose of simple common sense. In this session I will give an overview of how to design a relational database, allowing you to work with the data structures instead of against them. This will let you use SQL naturally, enabling the query engine internals to optimize your output needs without you needing to spend a lot of time thinking about it. This will mean less time trying to figure out why SUBSTRING(column,3,1) = 'A' is killing your performance, and more time for solving the next customer problem.","[Table]"
846,88497,"Application  Database Development","Profiling Your Data","Have you ever started a warehouse or ETL project and realized that the data wasn't as ""clean"" as you were told?  If only you had profiled your data before you started then you wouldn't have to rework design elements, change code or redesign your database.  In this session we will talk about what data profiling is, why you should do it and how you can do it with tools that are already included in the SQL Server BI stack.","VP Reporting &amp; Analytics, SQL Data Partners, LLC","Angela Henry"," Beginner","[List]","No","http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=angela-henry&amp;spid=1785"," Application & Database Development","Have you ever started a warehouse or ETL project and realized that the data wasn't as ""clean"" as you were told?  If only you had profiled your data before you started then you wouldn't have to rework design elements, change code or redesign your database.  In this session we will talk about what data profiling is, why you should do it and how you can do it with tools that are already included in the SQL Server BI stack.","[Table]"
846,88018,"Application  Database Development","Characteristics of a Great Relational Database","When queried, most database professionals would mention normalized as one of the most important characteristics that tell the difference between a good and bad relational database design (whether they know what the term ""normalized"" means or not.) Normalization is a key to great relational designs, but there is so much more to be considered. A normalized database that suffers from poor naming, too many or too few indexes, terrible interfaces, and so on can derail your design's value to the user.  In this session I will present primary characteristics of a design that differentiates between an ugly design that will have your colleagues nitpicking you to death and one that will have them singing your praises. Characteristics such as comprehendible, documented, secure, well performing, and more (including normalized, naturally) will be discussed.","Data Architect, drsql.org","Louis Davidson"," Beginner","[List]","No","http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=louis-davidson&amp;spid=74"," Application & Database Development","When queried, most database professionals would mention normalized as one of the most important characteristics that tell the difference between a good and bad relational database design (whether they know what the term ""normalized"" means or not.) Normalization is a key to great relational designs, but there is so much more to be considered. A normalized database that suffers from poor naming, too many or too few indexes, terrible interfaces, and so on can derail your design's value to the user.  In this session I will present primary characteristics of a design that differentiates between an ugly design that will have your colleagues nitpicking you to death and one that will have them singing your praises. Characteristics such as comprehendible, documented, secure, well performing, and more (including normalized, naturally) will be discussed.","[Table]"
846,88759,"Enterprise Database Administration, Deployment  Monitoring","Using Open Source Products to Collect Performance Metrics","Ever had a manager standing over your shoulder, wanting to know why an instance is running slow or if it can handle additional workload? What information would you use to answer these questions? If only you knew what performance metrics to collect and had them for your existing instances to answer these questions.

In this session, we will discuss sp_whoisactive and Query Store. Then we will be combining three open source tools – Telegraf, InfluxDB, and Grafana – into an inexpensive system that collects performance metrics you can use to troubleshoot issues and answer important questions about your SQL Server instances, including your Linux SQL Server instances. We will learn what metrics to collect, how to use the tools to collect performance metrics and then we’ll put it all together in an interactive dashboard for easy visualization.

Attendees will see how easy it is to get good performance data and visualize in an interactive way and combine with other tools to troubleshoot issue","Database Superhero, FM:Systems","Tracy Boggiano"," Beginner","[List]","No","http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=tracy-boggiano&amp;spid=4479"," Enterprise Database Administration, Deployment & Monitoring","Ever had a manager standing over your shoulder, wanting to know why an instance is running slow or if it can handle additional workload? What information would you use to answer these questions? If only you knew what performance metrics to collect and had them for your existing instances to answer these questions.","[Table]"
846,89582,"Professional Development","Professional Networking","Provide an overview of how to develop professionally through effective networking. The idea of networking can seem overwhelming at times and is avoided altogether.  One of the purposes of this session would be to share solutions how to overcome fears associated with networking.  Networking is relationship building and would discuss best practices and the benefits of a having a strong network.  
The session would cover tips and recommendations of how to network effectively, make introductions to new contacts, asking the right questions and proper follow up.  It would also cover best practices on networking at user group meetings and SQL Saturdays.  Demonstrate how tools such as Twitter and LinkedIn can help increase a personal network and make connections with decision makers.","VP of Client Services, SQL Data Partners","Bill Lund"," Beginner","[List]","No","http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=bill-lund&amp;spid=6935"," Professional Development","Provide an overview of how to develop professionally through effective networking. The idea of networking can seem overwhelming at times and is avoided altogether.  One of the purposes of this session would be to share solutions how to overcome fears associated with networking.  Networking is relationship building and would discuss best practices and the benefits of a having a strong network.","[Table]"
846,90261,"Application  Database Development","The Master Stored Procedure Workshop: Part 1","Your job includes designing and writing stored procedures, but you haven’t had a lot of actual training on the subject, right? I will show you how to write stored procedures from scratch, using the design advice I’ve accumulated in my 20+ years of experience. 
Here are a few of the things you’ll learn: 
When and how to use stored procedures 
The benefits and basics of contractual programming 
How to write stored procedures from scratch 
How to structure and organize stored procedures 
Key techniques for ideal stored procedure management 
Troubleshooting and debugging stored procedures 
The session will be packed with tons of code examples, with plenty of labs to reinforce key concepts.  Beginner and experienced T-SQL programmers both will walk away with a greater understanding of how to design, manage, and troubleshoot stored procedures. Join mefor one fun session of SQL Server programming!","Owner, MidnightSQL Consulting","Sean McCown"," Beginner","[List]","No","http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=sean-mccown&amp;spid=652"," Application & Database Development","Your job includes designing and writing stored procedures, but you haven’t had a lot of actual training on the subject, right? I will show you how to write stored procedures from scratch, using the design advice I’ve accumulated in my 20+ years of experience.","[Table]"
846,90262,"Application  Database Development","The Master Stored Procedure Workshop: Part 2","Your job includes designing and writing stored procedures, but you haven’t had a lot of actual training on the subject, right? I will show you how to write stored procedures from scratch, using the design advice I’ve accumulated in my 20+ years of experience. 
Here are a few of the things you’ll learn: 
When and how to use stored procedures 
The benefits and basics of contractual programming 
How to write stored procedures from scratch 
How to structure and organize stored procedures 
Key techniques for ideal stored procedure management 
Troubleshooting and debugging stored procedures 
The session will be packed with tons of code examples, with plenty of labs to reinforce key concepts.  Beginner and experienced T-SQL programmers both will walk away with a greater understanding of how to design, manage, and troubleshoot stored procedures. Join mefor one fun session of SQL Server programming!","Owner, MidnightSQL Consulting","Sean McCown"," Beginner","[List]","No","http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=sean-mccown&amp;spid=652"," Application & Database Development","Your job includes designing and writing stored procedures, but you haven’t had a lot of actual training on the subject, right? I will show you how to write stored procedures from scratch, using the design advice I’ve accumulated in my 20+ years of experience.","[Table]"
846,88679,"BI Information Delivery","An (Advanced) Introduction to DAX","Coming from the Excel world, DAX can look like Excel formulas on steroids. However, to be successful with DAX and Powerpivot, you'll need a completely different mental model. In this introduction to DAX, we won't spend too much time on the basics. Instead, we'll focus the concepts that make DAX unique. This will help you avoid the stumbling blocks of working with DAX. We will cover calculated columns, measures, aggregations, filtering, and iterators.","BI Consultant, Self-employed","Eugene Meidinger"," Beginner","[List]","No","http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=eugene-meidinger&amp;spid=4102"," BI Information Delivery","Coming from the Excel world, DAX can look like Excel formulas on steroids. However, to be successful with DAX and Powerpivot, you'll need a completely different mental model. In this introduction to DAX, we won't spend too much time on the basics. Instead, we'll focus the concepts that make DAX unique. This will help you avoid the stumbling blocks of working with DAX. We will cover calculated columns, measures, aggregations, filtering, and iterators.","[Table]"
846,89197,"Azure / Cloud / Big Data","Cloudy with a Chance of Data","The 'Cloud"" is here.  With it, there are many options for storing and processing data.  What does it mean?  Why should you be interested in this conversation?  How can a cloud solution compare to an ""on-prem"" solution?  We will discuss these questions and more. The focus of this session will be on the options available in Azure from Azure SQL DB to Azure SQL Data Lake, but we will also touch on AWS and Google Cloud options to put the options in context.","Sr. Consultant, Microsoft","Rick Heiges"," Beginner","[List]","No","http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=rick-heiges&amp;spid=1483"," Azure / Cloud / Big Data","The """"Cloud"" is here.  With it, there are many options for storing and processing data.  What does it mean?  Why should you be interested in this conversation?  How can a cloud solution compare to an ""on-prem"" solution?  We will discuss these questions and more. The focus of this session will be on the options available in Azure from Azure SQL DB to Azure SQL Data Lake, but we will also touch on AWS and Google Cloud options to put the options in context.","[Table]"
846,88757,"Enterprise Database Administration, Deployment  Monitoring","Intro to Query Store","In this session, we will look at the new Query Store feature in SQL Server 2016 and 2017.  Query Store tracks changes in execution plans, allowing you to easily view performance differences and revert to older plans with a few clicks of the mouse in 2016.

Then in 2017, Microsoft added wait stats per query plan and Automatic Tuning capabilities.  Allowing DBAs more tools to troubleshoot fires with and a way to automatically resolve issues.

In this session, we will walk through the features of Query Store, so you can understand how to use them in SQL Server 2016 and 2017.","Database Superhero, FM:Systems","Tracy Boggiano"," Beginner","[List]","No","http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=tracy-boggiano&amp;spid=4479"," Enterprise Database Administration, Deployment & Monitoring","In this session, we will look at the new Query Store feature in SQL Server 2016 and 2017.  Query Store tracks changes in execution plans, allowing you to easily view performance differences and revert to older plans with a few clicks of the mouse in 2016.","[Table]"
846,88677,"Enterprise Database Administration, Deployment  Monitoring","What's New with SQL Server 2019?","In this session, we'll cover many of the new features with SQL Server 2019. We'll look at the new features in the SQL Engine, Availability groups, and SQL on Linux. Finally we'll talk about the biggest feature in SQL Server 2019, Big Data Clusters. By the end of this session, you'll have a solid grasp on what's coming next year.","BI Consultant, Self-employed","Eugene Meidinger"," Beginner","[List]","No","http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=eugene-meidinger&amp;spid=4102"," Enterprise Database Administration, Deployment & Monitoring","In this session, we'll cover many of the new features with SQL Server 2019. We'll look at the new features in the SQL Engine, Availability groups, and SQL on Linux. Finally we'll talk about the biggest feature in SQL Server 2019, Big Data Clusters. By the end of this session, you'll have a solid grasp on what's coming next year.","[Table]"
846,89185,"BI Information Delivery","From R to Machine Learning Services and Beyond","R, R Studio, Microsoft R Services, Microsoft R Server, Machine Learning Server. What is R and how do you make sense of all these R options?

Join me for a quick R timeline and description followed by some use cases and live demonstrations.

Take with you a better understanding of why analysts, developers, DBAs, PMs, CIOs, and others want to know what is up with R.","CapTech","Mark Hudson"," Beginner","[List]","No","http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=mark-hudson&amp;spid=2772"," BI Information Delivery","R, R Studio, Microsoft R Services, Microsoft R Server, Machine Learning Server. What is R and how do you make sense of all these R options?","[Table]"
846,89044,"Azure / Cloud / Big Data","Azure Data Engineering","As Microsoft releases new Azure features, migrating your ETL processes to the cloud is becoming easier all the time, but also more confusing.  Understanding the use and connectivity of the different storage and services is more critical than ever.  I'll start with an overview of Azure data components, detail how they can be integrated, and demo the lift and shift of existing SSIS packages to Azure.  I'll also demo some dynamic ways to program Data Factory and the features of the brand new Data Factory Data Flow!  Throughout, we'll discuss best practices for different Azure centric data migration strategies and explore the benefits of adopting an ELT approach.","Sr. Manager/Architect, CAPTECH VENTURES INC","Cameron Snapp"," Beginner","[List]","No","http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=cameron-snapp&amp;spid=4711"," Azure / Cloud / Big Data","As Microsoft releases new Azure features, migrating your ETL processes to the cloud is becoming easier all the time, but also more confusing.  Understanding the use and connectivity of the different storage and services is more critical than ever.  I'll start with an overview of Azure data components, detail how they can be integrated, and demo the lift and shift of existing SSIS packages to Azure.  I'll also demo some dynamic ways to program Data Factory and the features of the brand new Data Factory Data Flow!  Throughout, we'll discuss best practices for different Azure centric data migration strategies and explore the benefits of adopting an ELT approach.","[Table]"
846,88431,"Application  Database Development","SQL Graph","Graphs are everywhere!  Microsoft has added a lot of new features to SQL Server 2017 (and 2019), and among them SQL Graph has been one - one that holds a lot of promises, though it's still in its early stages (at least with Microsoft's offering).  Microsoft added SQL Graph features to their 2017 release, and has added support for MERGE (UPSERT) scenarios to ease insertions into edge tables, and Edge Constraints to apply restrictions on relationships between nodes in 2019 release (in CTP 2.0).  In this session, we'll take a look at what this feature brings to the table, and how it compares with other Graph databases.","Sr Applications Database Architect","Azhagappan Arunachalam"," Beginner","[List]","No","http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=azhagappan-arunachalam&amp;spid=1903"," Application & Database Development","Graphs are everywhere!  Microsoft has added a lot of new features to SQL Server 2017 (and 2019), and among them SQL Graph has been one - one that holds a lot of promises, though it's still in its early stages (at least with Microsoft's offering).  Microsoft added SQL Graph features to their 2017 release, and has added support for MERGE (UPSERT) scenarios to ease insertions into edge tables, and Edge Constraints to apply restrictions on relationships between nodes in 2019 release (in CTP 2.0).  In this session, we'll take a look at what this feature brings to the table, and how it compares with other Graph databases.","[Table]"
846,89198,"Professional Development","An Examination of Today's Certifications","Certifications can set you apart from other candidates.  They can also force you to learn new technologies and approaches to business problems. In this session, we will cover Microsoft Certification options centered around data and Azure and which one may be right for you. We will also offer a couple of quick tips on test taking plus how certifications have changed. We will also touch on AWS and GCP certifications.","Sr. Consultant, Microsoft","Rick Heiges"," Beginner","[List]","No","http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=rick-heiges&amp;spid=1483"," Professional Development","Certifications can set you apart from other candidates.  They can also force you to learn new technologies and approaches to business problems. In this session, we will cover Microsoft Certification options centered around data and Azure and which one may be right for you. We will also offer a couple of quick tips on test taking plus how certifications have changed. We will also touch on AWS and GCP certifications.","[Table]"
846,88346,"Application  Database Development","Beginning T-SQL","If you work with SQL Server at all, you need to know Transact-SQL, the SQL Server programming language. During this session, we’ll design and create our own table to demonstrate key concepts, query syntax, and more. If you’ve been meaning to learn T-SQL, here’s your chance!","DBA, MinionWare, LLC","Jennifer McCown"," Beginner","[List]","No","http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=jennifer-mccown&amp;spid=1485"," Application & Database Development","If you work with SQL Server at all, you need to know Transact-SQL, the SQL Server programming language. During this session, we’ll design and create our own table to demonstrate key concepts, query syntax, and more. If you’ve been meaning to learn T-SQL, here’s your chance!","[Table]"
846,89854,"Internals  Performance","Performance Tuning, Getting the Biggest Bang for Your Buck","Everyone wants to know if there are magic buttons you can push to make SQL Server run faster, better and more efficiently. In this session we will go over some of my go-to performance tricks that you can implement to get the biggest improvement with the least amount of change.  When it comes to performance tuning, every second counts. We will cover memory optimization, isolation levels, trace flags, statistics, configuration changes and more.  I’ll go over real life scenarios we come across as consultants and the changes we made to fix them.","Consultant, Denny Cherry &amp; Associates Consulting","Monica Rathbun"," Beginner","[List]","No","http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=monica-rathbun&amp;spid=4272"," Internals & Performance","Everyone wants to know if there are magic buttons you can push to make SQL Server run faster, better and more efficiently. In this session we will go over some of my go-to performance tricks that you can implement to get the biggest improvement with the least amount of change.  When it comes to performance tuning, every second counts. We will cover memory optimization, isolation levels, trace flags, statistics, configuration changes and more.  I’ll go over real life scenarios we come across as consultants and the changes we made to fix them.","[Table]"
846,89494,"Virtualization","SQL Server with Docker Containers","An overview of creating SQL Server Containers and how you can clone your databases to Linux Containers. Containers are the future of DEVOPS!","Database Solutions Architect, Pure Storage, Pure Storage","Marsha Pierce"," Beginner","[List]","No","http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=marsha-pierce&amp;spid=5606"," Virtualization","An overview of creating SQL Server Containers and how you can clone your databases to Linux Containers. Containers are the future of DEVOPS!","[Table]"
846,89580,"BI Platform Architecture, Development  Administration","Power BI Deployed","It's the best thing since sliced bread and management wants their long awaited dashboard.  They say it only costs $10 a month, but what does that really mean?  There is a lots of hype around Power BI and this session explores the components and pieces you will need for successful construction and deployment of Power BI reports.  The session will detail the architecture and vocabulary used by Microsoft for this awesome visualization tool. This session is geared toward those who have not yet implemented Power BI.","Managing Partner, SQL Data Partners LLC","Carlos L Chacon"," Beginner","[List]","No","http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=carlos-l-chacon&amp;spid=1368"," BI Platform Architecture, Development & Administration","It's the best thing since sliced bread and management wants their long awaited dashboard.  They say it only costs $10 a month, but what does that really mean?  There is a lots of hype around Power BI and this session explores the components and pieces you will need for successful construction and deployment of Power BI reports.  The session will detail the architecture and vocabulary used by Microsoft for this awesome visualization tool. This session is geared toward those who have not yet implemented Power BI.","[Table]"
846,89541,"Enterprise Database Administration, Deployment  Monitoring","Using Modular Scripts to Perform SQL Compliance Audits in Seconds","Security audits such as PCI, STIG, or HIPAA, are important and can be complicated. Depending on the requirements it can take considerable time to gather the information needed.
In this session, we will go over some scripts that are used for compliance audits that make it easy to collect the information required. Even when there are multiple SQL Servers, these scripts and processes can quickly and easily identify where to focus efforts to ensure compliance. Through heavy demonstration and discussion, you will leave with a better equipped to understand and obtain compliance within your SQL Server environment.","Lead DBA, The Motley Fool","Chris Bell"," Beginner","[List]","No","http://www.sqlsaturday.com/846/Speakers/Details.aspx?name=chris-bell&amp;spid=1101"," Enterprise Database Administration, Deployment & Monitoring","Security audits such as PCI, STIG, or HIPAA, are important and can be complicated. Depending on the requirements it can take considerable time to gather the information needed.","[Table]"
847,88195,"Professional Development","Imposter Syndrome   How to work through it","At one point or another most of us have had that feeling. You feel like you are about to be fired at any moment, like it is only a matter of time until they find out you don't know what you are doing and you are out of your depth. Or maybe you are sitting in a meeting with a group of your peers discussing the project you are working on. You see what you believe to be a large flaw in the current project, yet you do not speak up as you feel like you and not qualified enough to voice your concern. When your coworkers or boss pay you a compliment and try to express how impressed they are with you work or value as an employee do you try to diminish the complement or your value? If you have ever been in one of the situations above you have probably had a case of Imposter Syndrome. In this session we will discuss what Imposter Syndrome is, how it affects people and most importantly how to identify it in yourself and others and some techniques to help you break out of these feelings.","Database Administrator/Programmer, Choice Medical Group","Charles Embry Jr"," Beginner","[List]","No","http://www.sqlsaturday.com/847/Speakers/Details.aspx?name=charles-embry-jr&amp;spid=4786"," Professional Development","At one point or another most of us have had that feeling. You feel like you are about to be fired at any moment, like it is only a matter of time until they find out you don't know what you are doing and you are out of your depth. Or maybe you are sitting in a meeting with a group of your peers discussing the project you are working on. You see what you believe to be a large flaw in the current project, yet you do not speak up as you feel like you and not qualified enough to voice your concern. When your coworkers or boss pay you a compliment and try to express how impressed they are with you work or value as an employee do you try to diminish the complement or your value? If you have ever been in one of the situations above you have probably had a case of Imposter Syndrome. In this session we will discuss what Imposter Syndrome is, how it affects people and most importantly how to identify it in yourself and others and some techniques to help you break out of these feelings.","[Table]"
