id,entities_id,status,users_id_recipient,requesttypes_id,itilcategories_id,close_delay_stat,solve_delay_stat,takeintoaccount_delay_stat,date_creation,Data,is_deleted,solvedate,type,Tipo Ticket
"4074","3","6","16","1","37",54886,13130,8035,2020-07-30 09:45:14.000,2020-07-30 00:00:00.000,"FALSE",2020-07-30 14:24:04.000,"2","Requisicao"
"4078","3","6","125","1","37",18000,7386,1969,2020-07-31 12:07:51.000,2020-07-31 00:00:00.000,"FALSE",2020-07-31 15:03:06.000,"2","Requisicao"
"4088","3","6","16","1","37",79266,19573,355,2020-08-05 09:51:55.000,2020-08-05 00:00:00.000,"FALSE",2020-08-05 16:18:08.000,"1","Incidente"
"4093","3","6","94","1","37",94091,18882,6909,2020-08-07 14:44:50.000,2020-08-07 00:00:00.000,"FALSE",2020-08-10 10:59:32.000,"2","Requisicao"
"4096","3","6","134","1","37",84781,212,168,2020-08-11 09:26:59.000,2020-08-11 00:00:00.000,"FALSE",2020-08-11 09:30:31.000,"1","Incidente"
"5","1","6","38","1","32",1739,1739,1462,2017-03-28 15:16:03.000,2017-03-28 00:00:00.000,"FALSE",2017-03-28 15:45:02.000,"1","Incidente"
"6","1","6","43","1","32",687,687,663,2017-03-28 17:40:37.000,2017-03-28 00:00:00.000,"FALSE",2017-03-28 17:52:04.000,"1","Incidente"
"18","1","6","43","1","32",1810,1810,686,2017-04-03 11:58:59.000,2017-04-03 00:00:00.000,"FALSE",2017-04-03 12:29:09.000,"1","Incidente"
"43","1","6","38","1","32",102586,102586,282,2017-04-10 11:43:19.000,2017-04-10 00:00:00.000,"FALSE",2017-04-11 16:13:05.000,"1","Incidente"
"77","1","6","43","1","32",56813,56813,52369,2017-04-24 18:18:31.000,2017-04-24 00:00:00.000,"FALSE",2017-04-25 10:05:24.000,"2","Requisicao"
"98","1","6","12","1","34",2443,2443,2413,2017-05-02 11:30:55.000,2017-05-02 00:00:00.000,"FALSE",2017-05-02 12:11:38.000,"1","Incidente"
"99","1","6","43","1","52",15860,15860,345,2017-05-02 11:47:36.000,2017-05-02 00:00:00.000,"FALSE",2017-05-02 16:11:56.000,"1","Incidente"
"115","1","6","43","1","37",594,594,536,2017-05-08 10:55:20.000,2017-05-08 00:00:00.000,"FALSE",2017-05-08 11:05:14.000,"1","Incidente"
"128","1","6","43","1","49",58755,58755,269,2017-05-11 18:04:05.000,2017-05-11 00:00:00.000,"FALSE",2017-05-12 10:23:20.000,"1","Incidente"
"716","1","6","60","1","49",775090,775090,85259,2017-11-27 11:09:33.000,2017-11-27 00:00:00.000,"FALSE",2017-12-06 10:27:43.000,"1","Incidente"
"734","1","6","43","1","57",6767,6767,2224,2017-12-01 15:06:50.000,2017-12-01 00:00:00.000,"FALSE",2017-12-01 16:59:37.000,"1","Incidente"
"742","1","6","24","1","55",2084245,2084245,156371,2017-12-04 15:11:40.000,2017-12-04 00:00:00.000,"FALSE",2017-12-28 18:09:05.000,"1","Incidente"
"749","1","6","24","1","43",394,394,259,2017-12-05 16:14:25.000,2017-12-05 00:00:00.000,"FALSE",2017-12-05 16:20:59.000,"1","Incidente"
"750","1","6","43","1","49",56174,56174,54291,2017-12-05 19:18:20.000,2017-12-05 00:00:00.000,"FALSE",2017-12-06 10:54:34.000,"2","Requisicao"
"755","1","6","43","1","119",168285,168285,8699,2017-12-11 11:47:36.000,2017-12-11 00:00:00.000,"FALSE",2017-12-13 10:32:21.000,"1","Incidente"
"768","1","6","43","1","34",1159364,1135212,13778,2017-12-13 12:16:20.000,2017-12-13 00:00:00.000,"FALSE",2018-02-08 16:20:12.000,"1","Incidente"
"783","1","6","12","1","32",8294,8294,8294,2017-12-26 14:58:44.000,2017-12-26 00:00:00.000,"FALSE",2017-12-26 17:16:58.000,"2","Requisicao"
"784","1","6","65","1","32",6108,6108,6108,2017-12-26 16:26:05.000,2017-12-26 00:00:00.000,"FALSE",2017-12-26 18:07:53.000,"2","Requisicao"
"786","1","6","24","1","55",173618,173618,173618,2017-12-26 17:52:22.000,2017-12-26 00:00:00.000,"FALSE",2017-12-28 18:06:00.000,"2","Requisicao"
"788","1","6","24","1","55",447584,447584,426139,2017-12-29 12:07:43.000,2017-12-29 00:00:00.000,"FALSE",2018-01-03 16:27:27.000,"2","Requisicao"
"794","1","6","60","1","55",790033,766344,766182,2018-01-03 10:35:31.000,2018-01-03 00:00:00.000,"FALSE",2018-02-08 16:27:55.000,"1","Incidente"
"801","1","6","12","1","48",4801,4801,2156,2018-01-04 09:32:16.000,2018-01-04 00:00:00.000,"FALSE",2018-01-04 10:52:17.000,"2","Requisicao"
"821","1","6","43","1","49",674,674,674,2018-01-09 16:10:03.000,2018-01-09 00:00:00.000,"FALSE",2018-01-09 16:21:17.000,"1","Incidente"
"830","1","6","43","1","49",2432920,2375320,1002140,2018-01-11 12:19:05.000,2018-01-11 00:00:00.000,"FALSE",2018-05-14 18:10:46.000,"2","Requisicao"
"835","1","6","12","1","119",1026611,979811,979811,2018-01-12 11:49:49.000,2018-01-12 00:00:00.000,"FALSE",2018-03-01 12:22:13.000,"1","Incidente"
"851","1","6","24","1","55",286628,220507,220507,2018-01-17 15:44:53.000,2018-01-17 00:00:00.000,"FALSE",2018-01-29 12:24:02.000,"1","Incidente"
"867","1","6","43","1","32",65791,4011,3766,2018-01-23 15:43:29.000,2018-01-23 00:00:00.000,"FALSE",2018-01-23 16:50:20.000,"2","Requisicao"
"881","1","6","12","1","32",46800,17926,17702,2018-01-25 12:29:52.000,2018-01-25 00:00:00.000,"FALSE",2018-01-25 17:58:46.000,"2","Requisicao"
"892","1","6","9","1","70",71005,1278,160,2018-01-29 10:41:16.000,2018-01-29 00:00:00.000,"FALSE",2018-01-29 10:59:54.000,"2","Requisicao"
"911","1","6","65","1","55",2194535,2133261,2061,2018-02-01 11:25:39.000,2018-02-01 00:00:00.000,"FALSE",2018-07-30 11:22:48.000,"2","Requisicao"
"917","1","6","24","1","55",36035,5348,249,2018-02-01 15:59:25.000,2018-02-01 00:00:00.000,"FALSE",2018-02-01 17:28:33.000,"1","Incidente"
"918","1","6","24","1","55",611192,575798,575798,2018-02-01 16:13:28.000,2018-02-01 00:00:00.000,"FALSE",2018-03-01 16:10:06.000,"1","Incidente"
"919","1","6","43","1","49",606599,577799,439,2018-02-01 17:30:01.000,2018-02-01 00:00:00.000,"FALSE",2018-03-01 18:00:32.000,"1","Incidente"
"954","1","6","60","1","55",25160,2126,99,2018-02-08 16:03:24.000,2018-02-08 00:00:00.000,"FALSE",2018-02-08 16:38:50.000,"1","Incidente"
"967","1","6","60","1","49",47926,1126,665,2018-02-15 11:41:14.000,2018-02-15 00:00:00.000,"FALSE",2018-02-15 12:11:44.000,"2","Requisicao"
"973","1","6","60","1","55",82524,19883,4188,2018-02-16 10:30:10.000,2018-02-16 00:00:00.000,"FALSE",2018-02-19 12:23:56.000,"2","Requisicao"
"974","1","6","60","1","55",21879,2733,2724,2018-02-16 10:55:21.000,2018-02-16 00:00:00.000,"FALSE",2018-02-16 11:40:54.000,"1","Incidente"
"991","1","6","60","1","55",96929,67464,67274,2018-02-20 15:04:31.000,2018-02-20 00:00:00.000,"FALSE",2018-02-22 17:48:55.000,"2","Requisicao"
"996","1","6","24","1","55",207735,160935,160935,2018-02-21 16:17:45.000,2018-02-21 00:00:00.000,"FALSE",2018-03-01 12:36:47.000,"2","Requisicao"
"1002","1","6","24","1","49",303301,244417,29797,2018-02-23 09:09:00.000,2018-02-23 00:00:00.000,"FALSE",2018-03-07 14:02:37.000,"2","Requisicao"
"1004","1","6","43","1","32",86353,15186,15074,2018-02-23 14:24:48.000,2018-02-23 00:00:00.000,"FALSE",2018-02-26 09:37:54.000,"2","Requisicao"
"1010","1","6","69","1","119",1570078,1502337,88059,2018-02-26 17:32:21.000,2018-02-26 00:00:00.000,"FALSE",2018-05-15 15:10:59.000,"2","Requisicao"
"1027","1","6","69","1","34",28800,10800,3399,2018-03-01 18:09:12.000,2018-03-01 00:00:00.000,"FALSE",2018-03-02 12:27:30.000,"2","Requisicao"
"1030","1","6","69","1","34",155323,96349,6282,2018-03-02 10:15:18.000,2018-03-02 00:00:00.000,"FALSE",2018-03-07 14:01:07.000,"2","Requisicao"
"1036","1","6","24","1","55",106794,47745,40558,2018-03-05 16:44:07.000,2018-03-05 00:00:00.000,"FALSE",2018-03-07 13:59:52.000,"2","Requisicao"
"1046","1","6","24","1","55",58629,4392,1300,2018-03-07 11:01:57.000,2018-03-07 00:00:00.000,"FALSE",2018-03-08 09:56:03.000,"2","Requisicao"
"1054","1","6","60","1","55",54591,171,140,2018-03-08 09:50:09.000,2018-03-08 00:00:00.000,"FALSE",2018-03-08 09:53:00.000,"2","Requisicao"
"1084","1","6","43","1","38",104400,36783,28216,2018-03-13 12:11:19.000,2018-03-13 00:00:00.000,"FALSE",2018-03-14 15:13:03.000,"1","Incidente"
"1093","1","6","12","1","43",299037,234208,28733,2018-03-15 14:56:03.000,2018-03-15 00:00:00.000,"FALSE",2018-03-27 15:59:31.000,"2","Requisicao"
"1094","1","6","12","1","43",296118,231708,24943,2018-03-15 15:44:42.000,2018-03-15 00:00:00.000,"FALSE",2018-03-27 16:06:30.000,"2","Requisicao"
"1101","1","6","24","1","57",402815,337589,294300,2018-03-16 14:32:26.000,2018-03-16 00:00:00.000,"FALSE",2018-04-04 11:18:55.000,"2","Requisicao"
"1125","1","6","43","1","32",71116,5522,450,2018-03-21 14:14:44.000,2018-03-21 00:00:00.000,"FALSE",2018-03-21 15:46:46.000,"2","Requisicao"
"1137","1","6","43","1","32",75451,12690,7302,2018-03-23 17:28:30.000,2018-03-23 00:00:00.000,"FALSE",2018-03-26 12:25:25.000,"2","Requisicao"
"1142","1","6","43","1","70",81985,13676,8424,2018-03-26 15:39:36.000,2018-03-26 00:00:00.000,"FALSE",2018-03-27 10:27:32.000,"2","Requisicao"
"1151","1","6","43","1","32",70083,3250,3250,2018-03-27 14:31:57.000,2018-03-27 00:00:00.000,"FALSE",2018-03-27 15:26:07.000,"2","Requisicao"
"1163","1","6","60","1","32",3179650,3120835,78835,2018-03-29 15:06:05.000,2018-03-29 00:00:00.000,"FALSE",2019-01-22 17:39:45.000,"1","Incidente"
"1192","1","6","65","1","55",439855,371437,44652,2018-04-05 11:16:06.000,2018-04-05 00:00:00.000,"FALSE",2018-04-24 10:26:43.000,"2","Requisicao"
"1245","1","6","60","1","55",47140,21554,340,2018-04-26 11:54:20.000,2018-04-26 00:00:00.000,"FALSE",2018-04-27 09:53:34.000,"1","Incidente"
"1267","1","6","60","1","72",200549,133303,15278,2018-05-08 09:17:31.000,2018-05-08 00:00:00.000,"FALSE",2018-05-14 15:19:14.000,"2","Requisicao"
"1286","1","6","43","1","73",24393,6393,6393,2018-05-11 10:13:27.000,2018-05-11 00:00:00.000,"FALSE",2018-05-11 12:19:36.000,"1","Incidente"
"1291","1","6","43","1","70",66441,1704,1417,2018-05-14 15:32:39.000,2018-05-14 00:00:00.000,"FALSE",2018-05-14 16:01:03.000,"1","Incidente"
"1294","1","6","12","1","34",60469,1829,58,2018-05-14 17:12:11.000,2018-05-14 00:00:00.000,"FALSE",2018-05-14 17:42:40.000,"1","Incidente"
"1335","1","6","22","1","51",1663163,1605563,50363,2018-05-29 11:00:37.000,2018-05-29 00:00:00.000,"FALSE",2018-08-14 18:20:03.000,"2","Requisicao"
"1354","1","6","12","1","48",95467,34474,34334,2018-06-07 17:32:54.000,2018-06-07 00:00:00.000,"FALSE",2018-06-11 10:07:28.000,"2","Requisicao"
"1373","1","6","69","1","37",30280,30280,540,2018-06-14 17:35:20.000,2018-06-14 00:00:00.000,"FALSE",2018-06-15 19:28:40.000,"2","Requisicao"
"1379","1","6","43","1","62",4985,4985,4985,2018-06-15 16:36:55.000,2018-06-15 00:00:00.000,"FALSE",2018-06-15 18:41:03.000,"2","Requisicao"
"1383","1","6","69","1","70",63672,3517,3517,2018-06-18 16:18:48.000,2018-06-18 00:00:00.000,"FALSE",2018-06-18 17:17:25.000,"2","Requisicao"
"1390","1","6","60","1","55",363600,328980,18000,2018-06-20 12:45:23.000,2018-06-20 00:00:00.000,"FALSE",2018-07-05 16:23:00.000,"1","Incidente"
"1401","1","6","77","1","74",111590,61456,61434,2018-06-26 10:00:10.000,2018-06-26 00:00:00.000,"FALSE",2018-06-28 11:04:26.000,"2","Requisicao"
"1402","1","6","77","1","62",111463,61289,58902,2018-06-26 10:02:17.000,2018-06-26 00:00:00.000,"FALSE",2018-06-28 11:03:46.000,"2","Requisicao"
"1411","1","6","65","1","74",393,393,393,2018-06-29 17:53:27.000,2018-06-29 00:00:00.000,"FALSE",2018-06-29 19:11:35.000,"2","Requisicao"
"1432","1","6","65","1","70",832795,814795,34715,2018-07-05 16:21:25.000,2018-07-05 00:00:00.000,"FALSE",2018-09-06 12:18:43.000,"2","Requisicao"
"1439","1","6","43","1","49",80143,22543,14255,2018-07-09 10:44:17.000,2018-07-09 00:00:00.000,"FALSE",2018-07-09 22:02:39.000,"2","Requisicao"
"1441","1","6","26","1","51",104400,46800,9351,2018-07-09 12:14:20.000,2018-07-09 00:00:00.000,"FALSE",2018-07-10 18:55:09.000,"2","Requisicao"
"1454","1","6","69","1","119",80237,2820,935,2018-07-11 10:42:43.000,2018-07-11 00:00:00.000,"FALSE",2018-07-11 11:29:43.000,"1","Incidente"
"1459","1","6","26","1","62",60775,125,118,2018-07-11 17:07:05.000,2018-07-11 00:00:00.000,"FALSE",2018-07-11 17:09:10.000,"2","Requisicao"
"1472","1","6","74","1","32",48961,520,520,2018-07-12 11:23:59.000,2018-07-12 00:00:00.000,"FALSE",2018-07-12 11:32:39.000,"2","Requisicao"
"1473","1","6","74","1","59",334920,330470,55733,2018-07-12 11:58:00.000,2018-07-12 00:00:00.000,"FALSE",2018-07-27 16:45:50.000,"2","Requisicao"
"1478","1","6","22","1","73",30106,834,111,2018-07-12 17:38:14.000,2018-07-12 00:00:00.000,"FALSE",2018-07-12 17:52:08.000,"2","Requisicao"
"1488","1","6","22","1","73",249815,240810,18904,2018-07-17 11:36:25.000,2018-07-17 00:00:00.000,"FALSE",2018-07-27 15:29:55.000,"2","Requisicao"
"1491","1","6","69","1","30",66339,8054,8054,2018-07-17 15:34:21.000,2018-07-17 00:00:00.000,"FALSE",2018-07-17 17:48:35.000,"2","Requisicao"
"1498","1","6","22","1","34",129724,54124,54124,2018-07-19 13:57:56.000,2018-07-19 00:00:00.000,"FALSE",2018-07-23 12:54:39.000,"2","Requisicao"
"1501","1","6","22","1","37",239103,239103,96989,2018-07-24 15:34:57.000,2018-07-24 00:00:00.000,"FALSE",2018-08-03 18:42:35.000,"2","Requisicao"
"1504","1","6","22","1","37",124997,58871,35618,2018-07-26 09:40:45.000,2018-07-26 00:00:00.000,"FALSE",2018-07-30 10:01:56.000,"2","Requisicao"
"1505","1","6","60","1","49",140101,75292,34148,2018-07-26 10:04:59.000,2018-07-26 00:00:00.000,"FALSE",2018-07-30 15:59:51.000,"1","Incidente"
"1506","1","6","26","1","37",197537,156299,33024,2018-07-26 10:07:43.000,2018-07-26 00:00:00.000,"FALSE",2018-08-02 14:32:42.000,"2","Requisicao"
"1515","1","6","80","1","32",87122,29522,11522,2018-07-30 17:47:58.000,2018-07-30 00:00:00.000,"FALSE",2018-07-31 18:10:41.000,"2","Requisicao"
"1517","1","6","22","1","74",527977,480389,129,2018-07-31 15:20:23.000,2018-07-31 00:00:00.000,"FALSE",2018-08-23 11:46:52.000,"2","Requisicao"
"1519","1","6","80","1","32",65125,7525,5863,2018-07-31 15:54:35.000,2018-07-31 00:00:00.000,"FALSE",2018-07-31 18:10:13.000,"2","Requisicao"
"1522","1","6","65","1","55",57600,28800,9157,2018-08-01 18:47:16.000,2018-08-01 00:00:00.000,"FALSE",2018-08-02 21:59:44.000,"2","Requisicao"
"1532","1","6","69","1","49",66944,1660,226,2018-08-06 15:24:16.000,2018-08-06 00:00:00.000,"FALSE",2018-08-06 15:51:56.000,"1","Incidente"
"1535","1","6","43","1","49",66761,3706,380,2018-08-08 15:27:19.000,2018-08-08 00:00:00.000,"FALSE",2018-08-08 16:29:05.000,"1","Incidente"
"1538","1","6","22","1","73",161262,91675,25104,2018-08-09 13:12:18.000,2018-08-09 00:00:00.000,"FALSE",2018-08-14 14:40:13.000,"2","Requisicao"
"1539","1","6","22","1","119",277267,243794,19200,2018-08-09 14:50:18.000,2018-08-09 00:00:00.000,"FALSE",2018-08-23 16:42:07.000,"2","Requisicao"
"1551","1","6","22","1","119",156655,123182,33230,2018-08-15 16:20:16.000,2018-08-15 00:00:00.000,"FALSE",2018-08-23 16:42:07.000,"2","Requisicao"
"1555","1","6","69","1","32",32784,6088,2419,2018-08-16 16:53:36.000,2018-08-16 00:00:00.000,"FALSE",2018-08-17 09:35:04.000,"1","Incidente"
"1557","1","6","26","1","51",91633,30810,17512,2018-08-17 10:56:48.000,2018-08-17 00:00:00.000,"FALSE",2018-08-20 11:30:18.000,"2","Requisicao"
"1564","1","6","69","1","70",79409,16540,708,2018-08-20 10:56:31.000,2018-08-20 00:00:00.000,"FALSE",2018-08-20 16:32:11.000,"1","Incidente"
"1570","1","6","69","1","70",65279,820,806,2018-08-21 10:16:02.000,2018-08-21 00:00:00.000,"FALSE",2018-08-21 10:29:42.000,"1","Incidente"
"1571","1","6","80","1","62",71048,10971,10773,2018-08-21 14:15:52.000,2018-08-21 00:00:00.000,"FALSE",2018-08-21 17:18:43.000,"2","Requisicao"
"1573","1","6","69","1","119",75529,12424,3279,2018-08-21 16:25:12.000,2018-08-21 00:00:00.000,"FALSE",2018-08-22 10:52:16.000,"2","Requisicao"
"1574","1","6","69","1","70",62587,2290,2261,2018-08-21 16:36:53.000,2018-08-21 00:00:00.000,"FALSE",2018-08-21 17:15:03.000,"1","Incidente"
"1576","1","6","74","1","51",997964,921935,764,2018-08-22 11:47:16.000,2018-08-22 00:00:00.000,"FALSE",2018-10-08 11:52:51.000,"2","Requisicao"
"1580","1","6","60","1","55",554615,497015,488,2018-08-22 15:56:25.000,2018-08-22 00:00:00.000,"FALSE",2018-09-17 19:02:55.000,"2","Requisicao"
"1587","1","6","80","1","51",115200,76404,6382,2018-08-27 18:05:20.000,2018-08-27 00:00:00.000,"FALSE",2018-08-30 15:13:24.000,"2","Requisicao"
"1596","1","6","80","1","37",11339,2074,1998,2018-08-31 14:51:01.000,2018-08-31 00:00:00.000,"FALSE",2018-08-31 15:25:35.000,"2","Requisicao"
"1603","1","6","77","1","30",77421,59421,59421,2018-09-04 11:29:39.000,2018-09-04 00:00:00.000,"FALSE",2018-09-06 12:28:32.000,"1","Incidente"
"1604","1","6","80","1","30",70502,62115,62089,2018-09-04 14:24:58.000,2018-09-04 00:00:00.000,"FALSE",2018-09-06 15:40:13.000,"2","Requisicao"
"1605","1","6","43","1","70",64700,55973,46700,2018-09-04 16:01:40.000,2018-09-04 00:00:00.000,"FALSE",2018-09-06 15:34:33.000,"1","Incidente"
"1607","1","6","77","1","37",57600,54684,36944,2018-09-04 18:32:03.000,2018-09-04 00:00:00.000,"FALSE",2018-09-06 17:11:24.000,"2","Requisicao"
"1620","1","6","80","1","62",10901,594,522,2018-09-06 14:58:19.000,2018-09-06 00:00:00.000,"FALSE",2018-09-06 15:08:13.000,"1","Incidente"
"1623","1","6","80","1","62",7815,6595,2376,2018-09-06 15:49:45.000,2018-09-06 00:00:00.000,"FALSE",2018-09-06 17:39:40.000,"2","Requisicao"
"1644","1","6","80","1","60",42270,8448,8426,2018-09-13 14:15:30.000,2018-09-13 00:00:00.000,"FALSE",2018-09-13 16:36:18.000,"1","Incidente"
"1645","1","6","60","1","49",87962,21241,20027,2018-09-14 12:25:48.000,2018-09-14 00:00:00.000,"FALSE",2018-09-17 09:54:01.000,"2","Requisicao"
"1650","1","6","69","1","63",103838,42044,38076,2018-09-17 16:35:23.000,2018-09-17 00:00:00.000,"FALSE",2018-09-19 11:16:07.000,"1","Incidente"
"1651","1","6","80","1","70",118012,77910,35822,2018-09-17 17:13:08.000,2018-09-17 00:00:00.000,"FALSE",2018-09-20 14:51:38.000,"1","Incidente"
"1661","1","6","69","1","119",766800,718438,38255,2018-09-21 12:07:59.000,2018-09-21 00:00:00.000,"FALSE",2018-10-29 11:33:58.000,"2","Requisicao"
"1662","1","6","22","1","51",67261,8100,1984,2018-09-24 09:45:00.000,2018-09-24 00:00:00.000,"FALSE",2018-09-24 12:10:06.000,"2","Requisicao"
"1676","1","6","60","1","55",212915,142914,27582,2018-09-26 14:51:25.000,2018-09-26 00:00:00.000,"FALSE",2018-10-03 14:33:19.000,"2","Requisicao"
"1677","1","6","43","1","37",64456,981,78,2018-09-26 16:05:44.000,2018-09-26 00:00:00.000,"FALSE",2018-09-26 16:22:05.000,"2","Requisicao"
"1679","1","6","80","1","30",44743,3392,3371,2018-09-27 13:34:17.000,2018-09-27 00:00:00.000,"FALSE",2018-09-27 14:30:49.000,"2","Requisicao"
"1681","1","6","60","1","49",10540,4990,4974,2018-09-28 15:04:20.000,2018-09-28 00:00:00.000,"FALSE",2018-09-28 16:27:30.000,"1","Incidente"
"1689","1","6","43","1","37",64306,6706,955,2018-10-03 16:08:14.000,2018-10-03 00:00:00.000,"FALSE",2018-10-03 18:58:09.000,"2","Requisicao"
"1690","1","6","80","1","62",62974,5374,13,2018-10-03 16:30:26.000,2018-10-03 00:00:00.000,"FALSE",2018-10-03 18:38:43.000,"2","Requisicao"
"1694","1","6","43","1","48",18844,16795,15240,2018-10-05 11:45:56.000,2018-10-05 00:00:00.000,"FALSE",2018-10-05 17:25:51.000,"2","Requisicao"
"1705","1","6","80","1","43",271067,213467,227,2018-10-10 14:42:13.000,2018-10-10 00:00:00.000,"FALSE",2018-10-22 18:41:23.000,"2","Requisicao"
"1706","1","6","80","1","32",38840,26746,26700,2018-10-10 15:12:40.000,2018-10-10 00:00:00.000,"FALSE",2018-10-11 14:38:26.000,"2","Requisicao"
"1709","1","6","74","1","119",514560,453551,21683,2018-10-15 10:04:00.000,2018-10-15 00:00:00.000,"FALSE",2018-11-07 17:03:11.000,"1","Incidente"
"1717","1","6","69","1","70",68882,220,220,2018-10-17 14:51:58.000,2018-10-17 00:00:00.000,"FALSE",2018-10-17 14:55:38.000,"1","Incidente"
"1720","1","6","80","1","32",57600,15821,14246,2018-10-17 18:47:15.000,2018-10-17 00:00:00.000,"FALSE",2018-10-18 14:23:41.000,"2","Requisicao"
"1721","1","6","74","1","51",39246,5884,5863,2018-10-18 15:05:54.000,2018-10-18 00:00:00.000,"FALSE",2018-10-18 16:43:58.000,"2","Requisicao"
"1722","1","6","60","1","55",263922,242271,48000,2018-10-18 16:41:18.000,2018-10-18 00:00:00.000,"FALSE",2018-11-01 10:59:09.000,"1","Incidente"
"1729","1","6","69","1","34",72172,219,219,2018-10-22 13:57:08.000,2018-10-22 00:00:00.000,"FALSE",2018-10-22 14:00:47.000,"2","Requisicao"
"1731","1","6","43","1","74",65391,7791,7791,2018-10-22 15:50:09.000,2018-10-22 00:00:00.000,"FALSE",2018-10-22 18:40:48.000,"1","Incidente"
"1736","1","6","12","1","53",61577,3008,1596,2018-10-23 16:53:43.000,2018-10-23 00:00:00.000,"FALSE",2018-10-23 17:43:51.000,"2","Requisicao"
"1739","1","6","12","1","51",79728,8731,4128,2018-10-24 10:51:12.000,2018-10-24 00:00:00.000,"FALSE",2018-10-24 14:16:43.000,"2","Requisicao"
"1742","1","6","80","1","37",66667,23548,21401,2018-10-26 15:28:53.000,2018-10-26 00:00:00.000,"FALSE",2018-10-29 14:01:21.000,"2","Requisicao"
"1747","1","6","74","1","51",35198,4341,4149,2018-10-30 10:13:22.000,2018-10-30 00:00:00.000,"FALSE",2018-10-30 11:25:43.000,"2","Requisicao"
"1750","1","6","69","1","70",139869,73313,8129,2018-10-30 15:44:31.000,2018-10-30 00:00:00.000,"FALSE",2019-01-28 15:30:44.000,"1","Incidente"
"1755","1","6","74","1","51",28800,4658,3761,2018-10-31 11:49:00.000,2018-10-31 00:00:00.000,"FALSE",2018-11-01 10:17:38.000,"2","Requisicao"
"1758","1","6","60","1","49",110408,46667,1383,2018-11-01 10:19:52.000,2018-11-01 00:00:00.000,"FALSE",2018-11-05 16:17:39.000,"2","Requisicao"
"1759","1","6","80","1","70",118261,51730,13422,2018-11-01 13:44:14.000,2018-11-01 00:00:00.000,"FALSE",2019-01-28 15:31:09.000,"1","Incidente"
"1760","1","6","80","1","70",14531,12533,12519,2018-11-01 13:57:49.000,2018-11-01 00:00:00.000,"FALSE",2018-11-01 17:26:42.000,"1","Incidente"
"1761","1","6","60","1","56",9285,7160,7051,2018-11-01 15:25:15.000,2018-11-01 00:00:00.000,"FALSE",2018-11-01 17:24:35.000,"1","Incidente"
"1766","1","6","12","1","68",207047,171672,20509,2018-11-05 14:26:00.000,2018-11-05 00:00:00.000,"FALSE",2018-11-14 16:10:25.000,"2","Requisicao"
"1773","1","6","69","1","119",63576,927,676,2018-11-06 10:55:25.000,2018-11-06 00:00:00.000,"FALSE",2018-11-06 11:10:52.000,"2","Requisicao"
"1777","1","6","69","1","68",127972,66582,2461,2018-11-07 15:04:10.000,2018-11-07 00:00:00.000,"FALSE",2018-12-17 16:56:50.000,"1","Incidente"
"1778","1","6","74","1","32",66127,4948,424,2018-11-07 15:37:53.000,2018-11-07 00:00:00.000,"FALSE",2018-11-07 17:00:21.000,"2","Requisicao"
"1789","1","6","74","1","51",34088,5288,5288,2018-11-08 16:31:52.000,2018-11-08 00:00:00.000,"FALSE",2018-11-08 23:04:19.000,"2","Requisicao"
"1794","1","6","26","1","37",3516,1805,1791,2018-11-09 17:01:24.000,2018-11-09 00:00:00.000,"FALSE",2018-11-09 17:31:29.000,"2","Requisicao"
"1805","1","6","69","1","70",100422,34160,31575,2018-11-14 17:41:19.000,2018-11-14 00:00:00.000,"FALSE",2018-11-19 10:10:39.000,"1","Incidente"
"1809","1","6","69","1","70",99301,33175,33158,2018-11-19 18:12:28.000,2018-11-19 00:00:00.000,"FALSE",2018-11-21 10:12:55.000,"1","Incidente"
"1813","1","6","60","1","55",72753,4074,1272,2018-11-21 13:47:27.000,2018-11-21 00:00:00.000,"FALSE",2018-11-21 14:55:21.000,"2","Requisicao"
"1814","1","6","77","1","68",66280,126,34,2018-11-21 15:35:20.000,2018-11-21 00:00:00.000,"FALSE",2018-11-21 15:37:26.000,"2","Requisicao"
"1826","1","6","12","1","62",88350,55503,38,2018-11-27 17:28:08.000,2018-11-27 00:00:00.000,"FALSE",2018-11-29 16:52:33.000,"2","Requisicao"
"1838","1","6","77","1","32",2194942,2126331,2908,2018-12-04 16:17:38.000,2018-12-04 00:00:00.000,"FALSE",2019-03-20 14:56:29.000,"1","Incidente"
"1844","1","6","60","1","55",107707,47279,32107,2018-12-07 11:04:53.000,2018-12-07 00:00:00.000,"FALSE",2018-12-10 17:12:52.000,"1","Incidente"
"1848","1","6","69","1","63",79843,8929,3720,2018-12-11 10:49:17.000,2018-12-11 00:00:00.000,"FALSE",2018-12-11 14:18:06.000,"1","Incidente"
"1850","1","6","69","1","70",68012,526,282,2018-12-12 15:06:28.000,2018-12-12 00:00:00.000,"FALSE",2018-12-12 15:15:14.000,"1","Incidente"
"1851","1","6","26","1","70",67834,33320,39,2018-12-12 15:10:05.000,2018-12-12 00:00:00.000,"FALSE",2018-12-13 16:24:46.000,"2","Requisicao"
"1870","1","6","69","1","43",94096,28883,28797,2019-01-08 15:51:44.000,2019-01-08 00:00:00.000,"FALSE",2019-01-09 15:53:07.000,"2","Requisicao"
"1876","1","6","26","1","48",58031,431,358,2019-01-09 17:52:49.000,2019-01-09 00:00:00.000,"FALSE",2019-01-09 18:04:34.000,"2","Requisicao"
