order_id,payment_sequential,payment_type,payment_installments,payment_value
"5bb20a1f6eecf52b15642965e33b6dde",1,"boleto",1,12599
"0478ce23b7b39ac01b3bbd39109b083a",1,"boleto",1,15105
"6da45c88a41888408e61bfe388d93f01",1,"boleto",1,5642
"773632f583feeda7d9b063496b6526a2",1,"boleto",1,8558
"aa3babada56030c2ad79976c60d51e79",1,"boleto",1,9381
"a115115559d40a6b8a7bd518af5e1115",1,"boleto",1,9029
"2bee1f8f9eee93e1c28bc1a9ca98a896",1,"boleto",1,5087
"a3708faf029ec4c5f84127cf7e872aa5",1,"boleto",1,5413
"d83c6337cdf106c0818f7cd984240f59",1,"boleto",1,9945
"e23cd9d0832eeac3bc6e9c55cbb64a53",1,"boleto",1,4154
"0b602fa35e64e463c90698d2e859af54",1,"boleto",1,4238
"78e790c1defefa3d8515bebfca7315b2",1,"boleto",1,9329
"7e746592e95b3026beaecc92855b04b1",1,"boleto",1,6116
"d00179bc87932107ac934cad54be82c6",1,"boleto",1,5438
"f89a51effc7d2760e697be96c77149bd",1,"boleto",1,13161
"8dacd1da7c4dc40d5c59e7ddd93b3ac8",1,"boleto",1,9420
"40bdd1ba5a9602677ba0603dfb0a659a",1,"boleto",1,13397
"84e340f8ce26dd8b76b86f8d2c84debd",1,"boleto",1,13892
"d264cc09df2d6232397d0a9db018d01a",1,"boleto",1,20507
"68e3cd57e173ebad230c2879e6c78401",1,"boleto",1,2104
"e42bf7067f681fd8fae881e02681808a",1,"boleto",1,12500
"ab6ccded40dba2056dfa826368b5adf3",1,"boleto",1,3475
"7000a7e12f1bd709320d5ba33e246930",1,"boleto",1,17616
"302e35ab075da160f3f02ba14e56d918",1,"boleto",1,26190
"d8c67af252d6fb9d0627101531bd3833",1,"boleto",1,6753
"b6f50dae2488438e81d1828b3d45e161",1,"boleto",1,114750
"8fcba4aadf752a090bcb6f9bb70be752",1,"boleto",1,6904
"18517c2680695f31500ceb6b1840b8e4",1,"boleto",1,21615
"dd1170f24eb54d1e79df08ccbb49a377",1,"boleto",1,9290
"7cb6e4af5a197f3923e8c8358ca71f0a",1,"boleto",1,39988
"099acf2a98eba9bab889af025be407b7",1,"boleto",1,11340
"f50654324d7bc3b79e01a02199fe1585",1,"boleto",1,11019
"684325e74b4d2f07cfe986595c839a38",1,"boleto",1,25308
"c768b1d3a1541f992ff2a94488a364d7",1,"boleto",1,5791
"0871bd17337f3c779b6ce501af36a4cd",1,"boleto",1,28806
"a057ba313e2ecf618126061eafcebc45",1,"boleto",1,5738
"0cd2179b125d8eab88815631c3ce586e",1,"boleto",1,22179
"762ddaca284fa16755af5aeef88e55f6",1,"boleto",1,66544
"6de01bde7c77294473059b82b205b7ae",1,"boleto",1,5300
"dbe68b74bd4b3b7e0b5151c19263237d",1,"boleto",1,16623
"26967c9a40c842f7e0067b4ef5489082",1,"boleto",1,25787
"64d5bb1764f742cbecaed917d384da32",1,"boleto",1,3942
"7de07ec95928feca2cc51d11d2561f3c",1,"boleto",1,16635
"24eaa9941af703f34c309aff1a56aa5e",1,"boleto",1,5462
"1800e46c3912d9882187335b9768b6a9",1,"boleto",1,21660
"916f5a97fd2a0dea046534fac1fbbd88",1,"boleto",1,8456
"bde3f99beee2c5c327b399fb066e85e4",1,"boleto",1,7830
"a4053182813e7c27c89a787f74361603",1,"boleto",1,31776
"2e0900f25a11a9802bc76d2613b1144c",1,"boleto",1,25406
"f5e55d131e51bd5f0dccc56c9096a951",1,"boleto",1,9416
"a65d018a7a1122b4312c742d7107e021",1,"boleto",1,17888
"8ed355f30b1d3d5b82be51adbccdf067",1,"boleto",1,23768
"ac421cfa14e42c29519f372fa63c6558",1,"boleto",1,7919
"309d93b13e288fdf8b2f10db048f0f69",1,"boleto",1,19370
"8e21294be5e4cba1d069be0f7d4eaae1",1,"boleto",1,3635
"626769ebfbed1c226afe8deb0a5381fc",1,"boleto",1,7608
"fa1a7d5fce60b676600d188b753759dd",1,"boleto",1,9973
"538c04c1b131ec55fcb33857d597c05e",1,"boleto",1,7416
"f3d418a0887dbfd5bd41c788c87ac28b",1,"boleto",1,17281
"2af73a7fe3cf7bb2902df1ea4e5d7fad",1,"boleto",1,14911
"835b4e81209a4b39fb6142da1591bd88",1,"boleto",1,4869
"36e4ebedf866c08c5948ae0f46dfd134",1,"boleto",1,6663
"6efb320b35e0ec4002d7425572316b3f",1,"boleto",1,19183
"f2a46475bee862205dc161014bfce25d",1,"boleto",1,23802
"c389bed1741c8f36cfc6908c1677288b",1,"boleto",1,3577
"ef53ed0382d7f4a3ce54b8e4a0ba7143",1,"boleto",1,12815
"87440e08790d85796f5b8bc9f5ed2707",1,"boleto",1,36238
"a376666be364f3f82e0ca187cd014a86",1,"boleto",1,19398
"f6bf536c581306c6334e82ca15d7bea5",1,"boleto",1,4349
"f206285a782792c515e2177dee4bc04f",1,"boleto",1,12824
"d2feb2f430d7d97b41873672953fe944",1,"boleto",1,8771
"634da260923e5e4f5fa538c657e77b6e",1,"boleto",1,3635
"64950372e63fcd4b20cbbae2b34a487c",1,"boleto",1,5249
"1133f2dfc033ba92bf6c470b20f6f332",1,"boleto",1,5322
"a63104c1bbc7fe65734b02c43c1e996c",1,"boleto",1,16579
"ea884b5a25f86e605e1750bd936e0122",1,"boleto",1,46005
"90b7db4287fa01d28675c2af8e535b69",1,"boleto",1,9358
"185e7ea81e4cf0fc1d2f4e8e38e8e7e3",1,"boleto",1,90593
"8a7aac96934b61b070e94762ca857e31",1,"boleto",1,22566
"ea6fee69d30e159d8b44c26bd3d8de26",1,"boleto",1,10124
"02f30be57375dc610c40ca989d2385b7",1,"boleto",1,8073
"f8156c3c902b5ae88ac59a6c7b28f72a",1,"boleto",1,6064
"0627a80d6b5c65e9b212271f845e34da",1,"boleto",1,7618
"13571ddc96bacd5acda85d1a87625bf7",1,"boleto",1,4432
"e54db55a39ec332bc36c1176f6eb4773",1,"boleto",1,7719
"15d4f841b96cfb3f782523aa7a562b9a",1,"boleto",1,3300
"830e68f85c573a0b3ad78cc4915e0fcd",1,"boleto",1,2555
"1f5bb5f84797dd4e234479124128b9cc",1,"boleto",1,7316
"5db14e1988a5d3ad8675f9d47b6fdcba",1,"boleto",1,3909
"c9dacb231adb8fe3a8d4d452aa10bfe1",1,"boleto",1,4932
"169f6274660e528484fd239aa7d27097",1,"boleto",1,12469
"2e5cfd97555ff101c1691c3a2d4f5bd0",1,"boleto",1,77825
"61f63fb48cb8e0dc6a39e20cca495fdf",1,"boleto",1,8890
"dd57685b48de5c49dd9c140d48079aab",1,"boleto",1,4827
"4ef814b619124dbb1a4d972c5c8c5446",1,"boleto",1,11199
"3f04e710beea0fa7c09842c227f005ad",1,"boleto",1,16463
"a199f382a03b7dc25c0dbecbf862d8ab",1,"boleto",1,14392
"5d85e4fe11a0d403cf1313108b0ee754",1,"boleto",1,10979
"fe1c1fccd493681d4ab9f8f2a70faac1",1,"boleto",1,13350
"477d9321d31a2e5b37de7ca5c1489dcb",1,"boleto",1,11055
"3a37c2a63fa3597713318ab40e3495de",1,"boleto",1,7268
"b0d7bb2bb38f7ce5f69f1fccc453b30a",1,"boleto",1,8273
"cd204f2c023b810c30b9d94d83549c84",1,"boleto",1,10203
"7f9418ca35e76d5071b5906780d62874",1,"boleto",1,5874
"4495f509457db82fbd44608ebbcddca8",1,"boleto",1,5873
"811aa634f1f023214663b65ce71832d1",1,"boleto",1,6500
"a2b641f30be1e5a530738ffe99633544",1,"boleto",1,8673
"2777d11affc76c7163a6c3e0e739aa56",1,"boleto",1,24110
"86df5fa6306829eeeab1906b3f7ad102",1,"boleto",1,17476
"b66cbfeca2b3978020caceb7a64093c0",1,"boleto",1,17749
"231acde8e06eda65e8b7d6b04bc7260b",1,"boleto",1,16820
"200f4d883fcc701355e46b8c6035743f",1,"boleto",1,16940
"0c8703831f0dff29ae877f4f9cce845c",1,"boleto",1,28837
"f3c997e9b2e9848caab4687aabaee30b",1,"boleto",1,31067
"b8fd80779b8e6a73a172dc448cb0a0a8",1,"boleto",1,15129
"0ed5043fe7d3f4f88353697330bbc020",1,"boleto",1,7663
"199b69907d6218811c47ec3480d11812",1,"boleto",1,16112
"0307d42d9c781d32f86cdf1fa5c8670b",1,"boleto",1,15247
"7ab0dc48b021e455a7c0ab4cf53f6bdf",1,"boleto",1,17327
"554940826c32f26dead171bcb9011775",1,"boleto",1,7287
"cadbb3657dac2dbbd5b84b12e7b78aad",1,"boleto",1,40979
"73b3f1016ed8574c8260d57ac56522ee",1,"boleto",1,6865
"7114c189256c666ea43b7230a66ff2a7",1,"boleto",1,36060
"cce13fe134ba73a890b0d0b98c97e02a",1,"boleto",1,8268
"9c63f9900d02e4981d36f0a782075043",1,"boleto",1,4205
"28553df1da816f76ae87bb32739cd4b5",1,"boleto",1,20048
"eb9b354f1582c2c24333dc1eb187f47a",1,"boleto",1,12250
"745e1d4a7f8c4b548881788d4113bb1d",1,"boleto",1,4800
"d72f1372279cc7f3656e8253e755ee79",1,"boleto",1,8531
"deaabbbc09508c827e439c9bf68e12a0",1,"boleto",1,7764
"cdbd981121b82988cdb4bc8229598984",1,"boleto",1,15170
"cdcc163c185b029690476757900236bf",1,"boleto",1,9849
"0e1f02c51187a6a08aa473a3a0f3bc71",1,"boleto",1,13508
"c4fe6f6fb6b226089906913cd4ab8a20",1,"boleto",1,9616
"a5d9e405f08a2c4aa2e63301277b6761",1,"boleto",1,3274
"2c819094e160c9568f99b6c9e2440780",1,"boleto",1,32278
"3b7dd354f960fec98e64acc6cf68ab51",1,"boleto",1,8189
"6afa05756faa49c6485547d727669dbe",1,"boleto",1,16463
"eae2128fd4c171cf698f967f1e7fbd16",1,"boleto",1,6500
"82b0f8f974cc6e92e6bae6cd7714b712",1,"boleto",1,7089
"5c023462e58e2ae6d5d23ee03de1563c",1,"boleto",1,6201
"82b2afa9de6b8380c015e7281c3af763",1,"boleto",1,11469
"a7e2b533f4bf5f5ded309f01bb300730",1,"boleto",1,113173
"fa261f64fd3982351db812235fd682aa",1,"boleto",1,4300
"f23bef5ff346873476747ab073a43877",1,"boleto",1,15499
"25c2eab805f9b909edeed8b42bd4a0dc",1,"boleto",1,14884
"94dcbb5ca9d603177841a40f3d630483",1,"boleto",1,30280
"16198b0458c017eedf2e4c11092a08ea",1,"boleto",1,30699
"a736c2ffae5f36d767e81dfc44146911",1,"boleto",1,5500
"b92eedda04f5afe987c7e439cd6d971b",1,"boleto",1,87966
"eeed16ea7d99f4531ac2aefa8dd79368",1,"boleto",1,7214
"4ef992d01b3b8db02c17acd3484e20de",1,"boleto",1,32372
"5226003c0580585a8fe4e9b6d2935c2a",1,"boleto",1,17185
"b835a702f116e758be4f80ae292bca2e",1,"boleto",1,7155
"3c8d79ea0ac82caf57807f9cb39f8dee",1,"boleto",1,7349
"7b0c4136f285a86a8ceed54be6f56641",1,"boleto",1,22566
"de15fbaac5e9c765778cc4c6875f183d",1,"boleto",1,6973
"fd7bc10be53abc6d0c38867a72503dd9",1,"boleto",1,7904
"3c5edc9665595ab8ab9bdd6c5c4a961a",1,"boleto",1,131736
"24bedfaf52a732f5885a762eedc20f08",1,"boleto",1,2055
"f94e7fe62953e889ccdc4af045dbe8f0",1,"boleto",1,11363
"6ee9a292ea3ec8f5ede12921f5afb2f3",1,"boleto",1,16918
"83ef337ab9aec7423050b7ecd0260399",1,"boleto",1,21948
"2a61996db3b1837c8e035e373eeced0e",1,"boleto",1,6410
"bd46ff5e482fb156dfd64d503cda8b78",1,"boleto",1,14316
"5c084318cff126cf38e30fe940ea2fbe",1,"boleto",1,16325
"0057199db02d1a5ef41bacbf41f8f63b",1,"boleto",1,3709
"993bf2a40855c39703b0ac1339be7fbf",1,"boleto",1,10678
"a0f78194e157b1cd941207bc438c3af6",1,"boleto",1,5510
"53854521186b4ceccc013032734f928e",1,"boleto",1,23016
"a1c87156ca249199bbcd96fbfcd0296d",1,"boleto",1,2879
"51e660b8c2d9b7f799b19b8535504fe1",1,"boleto",1,6889
"14272800e054af4a7886796fd6b65593",1,"boleto",1,36400
"cb00e60b24db3d36c4ae3c14bb6abec9",1,"boleto",1,6322
"792bb673f614c5eec62086b083eb9355",1,"boleto",1,35342
"3e129ebe73e35b1d1f7de69fee38dde8",1,"boleto",1,4386
"9370e7790e15adbc2492065d34524285",1,"boleto",1,4511
"27d0167780910831455af6f6bfc7179e",1,"boleto",1,12114
"84a1a8e9b6cf26aee8cb39ffb391362f",1,"boleto",1,15385
"e8ac6018ea6a72532812adc8ec5fd61b",1,"boleto",1,6944
"c623027b13d1646c30164b5b7017489f",1,"boleto",1,6884
"bd2e72e4a107f535d737c2c2a52a018d",1,"boleto",1,4729
"64999819cdd2759997379730b8aa6e22",1,"boleto",1,6889
"e538294b03594e142f0d6a209bd662c0",1,"boleto",1,4169
"0a45b0373a9b1178357bb9d93243ed18",1,"boleto",1,2975
"426f2f3ccc70efae7805f823a379f18e",1,"boleto",1,4680
"5a97cb85d8737c11775451e5bcf67286",1,"boleto",1,4704
"fdc6a2cbab0fdf2d9b3e54c5bf3f5b28",1,"boleto",1,8256
"5f95f5f78f509a3af5a6c83d81c1117f",1,"boleto",1,6792
"bae57f2adc242a88ed7589fe47efcd12",1,"boleto",1,72372
"6fcafc7a7cd30fd93d2e40a26a81d5d5",1,"boleto",1,5417
"9cee74c9ff8a65e8903b7435dd058557",1,"boleto",1,16571
"feeb572a755207d889d166ca90221c84",1,"boleto",1,13085
"5d3a31f4c1c7625511f6d9b2bdc3b20a",1,"boleto",1,42858
"76b771ff3f66ec317d81ebdc8643dcbe",1,"boleto",1,6917
"6d803f43262441beabcb27db6c78a68d",1,"boleto",1,3886
"1192d161975e75d0b5c3a018937df110",1,"boleto",1,17577
"c274216562a0ca3b0f14b7b46b8f7f4e",1,"boleto",1,14822
"24bbec3490c63fb110f13f2c47a5b559",1,"boleto",1,3827
"567d66becc6262cc863b77907f21089e",1,"boleto",1,72710
"0229bc966620f05d9d8fc29c704aa6ff",1,"boleto",1,5987
"df6ab6dda739712cd11176b2d63e4575",1,"boleto",1,4221
"2bca9fb7f37de0ca85a20234cdce1fb1",1,"boleto",1,8072
"374fa6a5abe1f7de3edd2add780eb791",1,"boleto",1,11040
"fb6a38c6d83a99a085e448f590cbc1d9",1,"boleto",1,4762
"876b3ca0fca7f369345f61f3f526a5c4",1,"boleto",1,14870
"574b660575423ea08637ab9393a5a64f",1,"boleto",1,6625
"894d027fa4e4510468b2b7bb87e15c56",1,"boleto",1,12298
"b4ec6d93789e37e779f86f3b7a9982e5",1,"boleto",1,8523
"c7542d0d83ead101b058770578cc04c3",1,"boleto",1,3133
"978e16a447af958864561d170165f266",1,"boleto",1,3989
"b9de9e1eb84649fb4958de11ac492b6b",1,"boleto",1,16525
"38a2b9fba0dbb602df8140da3d6287b1",1,"boleto",1,13210
"913b2ec0a92a754a5bca7ee6169147b5",1,"boleto",1,8952
"18c0e47466dfe911dac270d92d6f55b5",1,"boleto",1,67125
"11bae3be28f0706705a8ea753466a1e2",1,"boleto",1,7325
"9477e87a26d6859d592a24e63446f63a",1,"boleto",1,6360
"1f3b35f0094be1430b5d520be3436ea0",1,"boleto",1,6778
"d2dec7f70a6ba38a5391914f927ec6c9",1,"boleto",1,110183
"f818a0090e91cbb10496d6bffcf1ae3b",1,"boleto",1,6848
"b2adafcef9baffbef06c6e49e3d64c71",1,"boleto",1,11444
"d11c4164f4abab90d9262e2f1adcabb0",1,"boleto",1,7143
"991bec1822c6466e1a18fbe592a034b0",1,"boleto",1,4614
"67b0f3d0a405fc007841f73f2792323b",1,"boleto",1,2329
"edc438144eedf58c321995efd0225e19",1,"boleto",1,6845
"7ad3a0c4bc283dc5bdb749f66752270d",1,"boleto",1,3813
"c33a8aa2dd5053d9fc89793f94229ab4",1,"boleto",1,20246
"c9a88d4905eaf518dd4a6fb776134990",1,"boleto",1,11180
"df66e94131ba6d4c45c7b0f75680d29b",1,"boleto",1,7049
"d600ade4b93f1464f08161e661d9812c",1,"boleto",1,9672
"25f43575fa101103e2246a97e03fb705",1,"boleto",1,4832
"563a48e2c7312a1aeefbbae15eb17521",1,"boleto",1,5527
"6acecf438369055d9243e121045cca74",1,"boleto",1,1862
"0382a4a9c39917c21b842b7c15f4be23",1,"boleto",1,7049
"ff098b9342213641be5da8163f0fcf2c",1,"boleto",1,137383
"7fe1044f8a2fca89a6cc85fead509a72",1,"boleto",1,5978
"3c7f51d2d4719b8f3b5af55c167b2fb4",1,"boleto",1,3813
"13b4f8c4b570d25d95bfd3c915ed9c38",1,"boleto",1,85902
"980044cb2540e5978dc610bcc47bb9e7",1,"boleto",1,4821
"ebdf9151853ce53a5b0606bcaecfa496",1,"boleto",1,3267
"48fe5083b6d757cea683f2f5f35e6703",1,"boleto",1,1877
"cfc1cc329b18565c0bdb4aa77d042c93",1,"boleto",1,8150
"ffd5efbd46bbf72ad374862a05ef4c72",1,"boleto",1,6042
"3a62cd7c5ca5faeb968cbb94ad3d27bc",1,"boleto",1,7757
"ae68db7133205767bf752b04da1d3b50",1,"boleto",1,20547
"00404fa7a687c8c44ca69d42695aae73",1,"boleto",1,9990
"5c2630d9eb5757718ef5a12b09368935",1,"boleto",1,4327
"a5b37738b62f5987269c20c5e810e3e1",1,"boleto",1,34364
"830fc83eb6376eb2f375005e54d4801d",1,"boleto",1,13663
"9a965cd710da5125076afbd641624600",1,"boleto",1,7993
"d396adb7e51ca1bcb4a84cb786fee813",1,"boleto",1,72205
"d7f99a9d27a65a88e4aba096e5ba4a47",1,"boleto",1,4184
"a7b8a73bcc7bf3850dc9f4907c5ee6f2",1,"boleto",1,64445
"561dd928c7f7e63277e02e6662bcce48",1,"boleto",1,86824
"d233c4818e81c8e59a0b974210ae88a7",1,"boleto",1,9521
"4310f91feaa68e3b065256b3a4debe75",1,"boleto",1,29832
"eedfea77a364bd7d7081632d66520b89",1,"boleto",1,5018
"615e54068238441742c4daf6a7b4ccff",1,"boleto",1,3175
"d7289e919ed445fbccb678459efd3154",1,"boleto",1,4000
"5ed8b8942757954959c6b8a16f9cae68",1,"boleto",1,11121
"b948bdde0e60c872c56a559f349c1a66",1,"boleto",1,8412
"efc75f1677aeaa527dfe4cda208338c2",1,"boleto",1,21364
"e5f2a41dc1488b94c17771d3d627bec9",1,"boleto",1,8256
"eab958e760e3a29d059399d02b913fb4",1,"boleto",1,5184
"d603daf41a69ac39e359dadcd655fd35",1,"boleto",1,4277
"00137e170939bba5a3134e2386413108",1,"boleto",1,42165
"f61f547d212a8e108eb2a928aaa5fb03",1,"boleto",1,6949
"c602154123d0956a6fa53e0267b25bd8",1,"boleto",1,3505
"905f99d528bb299e8c62c67657cd8ccc",1,"boleto",1,19266
"e4a8c46a68d36806c7eece77ed233a3d",1,"boleto",1,15891
"6c789c4531cce9df0350a20eba9936be",1,"boleto",1,13806
"5d95f889ee0308db432f259eb63f4c43",1,"boleto",1,15039
"a48276e53f3d5d19890051a4f166a71a",1,"boleto",1,6225
"366df9c0b0d5d46f8afc476dc4ca7671",1,"boleto",1,7928
"0f91c3ff994b282ce8c7fed21df7c678",1,"boleto",1,5430
"97371a0c99b82047e961ec875152207d",1,"boleto",1,3909
"dccf99a9f12d7217cd20878c985d55ac",1,"boleto",1,10528
"ff7ea91a98e1590d290e99bcffefa149",1,"boleto",1,8845
"a10b5cf95e016d8abd403c05970234a0",1,"boleto",1,59036
"39a2c5163845188e0148f36a05ff7ac7",1,"boleto",1,17678
"725e447394783623c41b52e74e2c691e",1,"boleto",1,8751
"75086a2f175d1548f12ffd72be9d06a7",1,"boleto",1,50966
"7644d739e2f3576f4badf052556d99a2",1,"boleto",1,9778
"d3605b7117930d845a75af0d32c3bc7e",1,"boleto",1,22139
"0a72bb193c65199cdd69574aac533a83",1,"boleto",1,18900
"086ce45c7045b3c6a4b503bd3ec73413",1,"boleto",1,7393
"6e7d56b33e25e67ee602c9bfb9a63018",1,"boleto",1,4377
"a3316b63c1f065d129b524f658cce198",1,"boleto",1,19868
"b335cf4d393acc627b82e83b3b3711fe",1,"boleto",1,8322
"4ef4d5ad1ca0e17cc5c92da8acbb0773",1,"boleto",1,15004
"3d56cf18c16869e9c0d59c4460a0aa30",1,"boleto",1,7517
"a3fcdd0dc6c0b942d30aa09a4103f7b5",1,"boleto",1,8168
"99a9646b3ae55969f333cc36747297fe",1,"boleto",1,22023
"0a586d5cf2a2538846e577316dab5443",1,"boleto",1,8178
"5ab3ac23bb4fcf50895b04971819b545",1,"boleto",1,5800
"ae2756437d2b0a5f0c9702d7ea130e41",1,"boleto",1,4409
"546ffb713086001ce9f0009158f88b73",1,"boleto",1,15914
"c4de2c9027b739331dbfaebac612e662",1,"boleto",1,6678
"bab7eb00c955b769472b2d3c20848026",1,"boleto",1,7405
"7dd61a9dd9d2ec923177f5679d1b0ad9",1,"boleto",1,4053
"bf5e4ec5374a3d9097193f671a74b42c",1,"boleto",1,22079
"d6d3a9a70b71224f7942c947d177aedc",1,"boleto",1,5861
"40b5da88b2b1811f86becbe62d53eb30",1,"boleto",1,5910
"af56eb60e55129d75938b66adc629d24",1,"boleto",1,9530
"12b66545947857f58986d526e908c0a0",1,"boleto",1,25422
"917768e19e9569bfff9fd9d8be93b11f",1,"boleto",1,15810
"868d2668d3bff66258de12631b298034",1,"boleto",1,14292
"6e9b8fca06fec084296f7dc0e43461cd",1,"boleto",1,16580
"c09f685555931b025464e237b3ce06e4",1,"boleto",1,17252
"dfc1b4e359ebb9f33946b6301b1d8ba1",1,"boleto",1,8011
"47584d57bd31c62bbd30d70f04e844a9",1,"boleto",1,12893
"20b36768bef1e17c7b54f6982a5801d6",1,"boleto",1,14033
"df89c4a0456584e2878310de66fc9fec",1,"boleto",1,9965
"f738ff751aa9c2388f4009d04ada528b",1,"boleto",1,5762
"51b49289046dde9892d02a06418f6b89",1,"boleto",1,15598
"c2ecd821e4f51acb1f2ff30fd6dea0fa",1,"boleto",1,11377
"51c6e11bdc431158ce46b1c5f2ddc4a6",1,"boleto",1,4849
"cb1134f9010d242e9515ad1c78ec0c39",1,"boleto",1,14006
"6e4136c5ace9e2c496768e5f6e97abe5",1,"boleto",1,31592
"c4250307d08bb97eee63ea4bf7565329",1,"boleto",1,20206
"7b6c4c1c9a1d498b62e1ff1eb235a153",1,"boleto",1,7539
"3d07c92da0c50282dac7ad3bcf564679",1,"boleto",1,2910
"b0dd70806e7372c35f599726cb3170cb",1,"boleto",1,6400
"01d96f415da1ffc3807bc85852dea189",1,"boleto",1,17353
"24be8b5db4950507d07bf5797c5de555",1,"boleto",1,3739
"c6b196c8ebc671076bea1b0a7436d63a",1,"boleto",1,15794
"185b9908e599d49428dc7b8238c8076a",1,"boleto",1,8855
"708cb5e8cac7d35e5acd85d630125653",1,"boleto",1,32867
"35e43ade963a5aeb52cb24bb5df33ddc",1,"boleto",1,3277
"69440e68212a53617dbaa0e9a1319946",1,"boleto",1,10118
"725d9a21b91d5ee08aaa56ef88058147",1,"boleto",1,10703
"244232dbaf1d3d08c7e863d28b8ec328",1,"boleto",1,10248
"b5cf77e4698b896e9e74cf71268a9819",1,"boleto",1,50096
"acb0e25642be93476364a66e20246c08",1,"boleto",1,6700
"5dd6d26490ce6d2c0c844caca646fb02",1,"boleto",1,9846
"29c6b96c5e696a196f1506078a1346cf",1,"boleto",1,20206
"a9da66f1dfe4cca8956f5e74619c2cb9",1,"boleto",1,6010
"cd4b3eb02a077e4c51607df950c8237b",1,"boleto",1,6207
"e919a8a3ee2a37858e8b5136a6ac5fd4",1,"boleto",1,8583
"2909debcb57debbbdfe7034eaf7b28bc",1,"boleto",1,1885
"b7c1e61873600816fefa3d64e946cf3f",1,"boleto",1,5909
"94a6d388146dcc59a8b727cb6e4c2f66",1,"boleto",1,6259
"6440d5acbce24626e6224f58a6759905",1,"boleto",1,12309
"2279e81e4cfd1c590ccbc2e0b9c1b90b",1,"boleto",1,10428
"e1d4d1e4e8f00e0b9ac69e656d7f2db0",1,"boleto",1,20213
"399775d0638168dfd529422f995fcc41",1,"boleto",1,25999
"c0c1dd37a8e883f0250adaa36b474263",1,"boleto",1,16771
"711093a34ef24a1588096dbf21f605af",1,"boleto",1,12822
"067410a773ded180052ac522f139ab41",1,"boleto",1,4734
"25f6a84bb4462034741cec7bbc139f9c",1,"boleto",1,7971
"8661a555bc977c9f38488801be332bb4",1,"boleto",1,7218
"f8c23d339c140eddae8418d518af8497",1,"boleto",1,26920
"6a35a6760900965a91b5dfb7460ea132",1,"boleto",1,10141
"04b7151492b049661380a47e0449f9b6",1,"boleto",1,11179
"0cf8068e7b7318f0e518be23c903b9f2",1,"boleto",1,18032
"2da3f67af1db377e56dc9a07b969c9aa",1,"boleto",1,2934
"e1090e366ab626c68ca02d56a6dd1821",1,"boleto",1,21072
"b0d65843c6f571427a85638c3cf35194",1,"boleto",1,4781
"9b81902439f42c509c4bf03acd8fb9d4",1,"boleto",1,6085
"f67e9b8dc50a6d514738faf418d8de69",1,"boleto",1,7663
"61e21e4b85fafad4710e3431429af0eb",1,"boleto",1,8313
"9631be1589a0ed8ca6631d8f48f5f5b3",1,"boleto",1,7334
"e23c2f015311b3a6b0c33082a2bd4da2",1,"boleto",1,4375
"a3d361625a95b22581fc65362dc3d296",1,"boleto",1,2668
"7a3a4c5896913ed2752b8336b1f0f0b1",1,"boleto",1,10697
"2ca6cbdba183a28bab6ed5d2add83f7a",1,"boleto",1,4354
"1c8e9b2af72bd475a280fe4e56ca4364",1,"boleto",1,7771
"01c1644529b18608f086d2ff0f3b8181",1,"boleto",1,13559
"1161ed293dc0a40bbed57348919f65ec",1,"boleto",1,12250
"e1d72d08a94712bb04f2e4194ba776b8",1,"boleto",1,3779
"1103c4be46dcfaefc2a3b79d3ef6c866",1,"boleto",1,15898
"8f9db38034b12eea6ef545d8071c249e",1,"boleto",1,2677
"3d37b8d5d488bfee6a6f456504d2fb82",1,"boleto",1,3078
"793fa5780240b76760e4ddac10cfe540",1,"boleto",1,7666
"fa638db0d045b2d04da362622e1f48c9",1,"boleto",1,3277
"3bd0bb2ff89d41d457919c9734c2a1a5",1,"boleto",1,18935
"82d2162edf841b38e563dbf4380daead",1,"boleto",1,2779
"f67e4bef168cedf6abbb72fb0d9909c6",1,"boleto",1,8615
"78ef246c8a753452a6464f1f66603fac",1,"boleto",1,8856
"21dcd7ede33a335560d594e78f70499b",1,"boleto",1,8074
"82ee5cb36361d105c438c357e9926473",1,"boleto",1,9089
"03b566bccfbc64cf92b82db663a243f8",1,"boleto",1,11212
"1d8aaa7ab5a5877605cca6876f13e9b3",1,"boleto",1,13574
"c1366ef2cc8c78ce5497795b5c792431",1,"boleto",1,4107
"d298ea5c4ab89055dffb4f0cf994925f",1,"boleto",1,7053
"f2fe1323701bf698117de51d28425ee2",1,"boleto",1,4100
"a1cadef58ea9a00d7e27089a29644883",1,"boleto",1,3828
"89124696e3e799665a6b844c18325cf5",1,"boleto",1,3536
"c107e4232a2d4729ae3da1aede9eb1e2",1,"boleto",1,4322
"e864c88c30cc7fb46f79e88de8b6397d",1,"boleto",1,7760
"519f5c942411291de3577a9915b8ecd5",1,"boleto",1,18937
"587904dc1c873ebfb6078160b4819d8e",1,"boleto",1,8493
"d55ece0f3afa9b57b5a78038efddbbbc",1,"boleto",1,23658
"112b993827414a482ef6534e251fad3a",1,"boleto",1,11786
"1bbf8613dbcd3a94228f1a5aa30cdfe6",1,"boleto",1,17780
"c52e9809d37cb1da882dc573f4240878",1,"boleto",1,5360
"bf63ec64b243739a224860a034cb5357",1,"boleto",1,5250
"839f4f226f1d843a3922ddb8b3637cc3",1,"boleto",1,4910
"2306bbfcdc1b458444043ff45986b695",1,"boleto",1,12964
"b62001b38d12c99ffbafa1c609797348",1,"boleto",1,224164
