Row ID,Order ID,Customer ID,Product ID,Ship ID,Location ID,Sale ID
2960,"CA-2015-158456","KT-16465","OFF-FA-10004854",2960,2960,2960
2961,"CA-2017-143665","PO-19180","OFF-PA-10003673",2961,2961,2961
2962,"CA-2017-143665","PO-19180","OFF-LA-10002034",2962,2962,2962
2963,"CA-2017-137428","AY-10555","FUR-CH-10002774",2963,2963,2963
2964,"CA-2017-137428","AY-10555","FUR-CH-10003817",2964,2964,2964
2965,"CA-2017-137428","AY-10555","OFF-BI-10002949",2965,2965,2965
2966,"CA-2017-137428","AY-10555","FUR-FU-10002445",2966,2966,2966
2967,"CA-2014-162866","Co-12640","FUR-FU-10001473",2967,2967,2967
2968,"CA-2014-162866","Co-12640","OFF-ST-10002562",2968,2968,2968
2969,"CA-2017-167941","JF-15565","OFF-AP-10002118",2969,2969,2969
2970,"CA-2017-167941","JF-15565","OFF-PA-10001800",2970,2970,2970
2971,"CA-2017-167941","JF-15565","OFF-BI-10002827",2971,2971,2971
2972,"CA-2017-167941","JF-15565","FUR-FU-10004671",2972,2972,2972
2973,"CA-2017-167941","JF-15565","OFF-ST-10000736",2973,2973,2973
2974,"CA-2017-111808","AR-10510","OFF-BI-10004656",2974,2974,2974
2975,"CA-2015-137512","AG-10675","FUR-TA-10001095",2975,2975,2975
2976,"CA-2015-137512","AG-10675","OFF-PA-10000213",2976,2976,2976
2977,"CA-2017-139773","DV-13045","FUR-CH-10001797",2977,2977,2977
2978,"CA-2017-134607","HL-15040","OFF-ST-10002214",2978,2978,2978
2979,"CA-2014-109232","ND-18370","FUR-CH-10000422",2979,2979,2979
2980,"CA-2015-139850","GB-14575","OFF-PA-10003848",2980,2980,2980
2981,"CA-2015-139850","GB-14575","FUR-FU-10003623",2981,2981,2981
2982,"CA-2014-131310","CL-12565","FUR-CH-10001797",2982,2982,2982
2983,"CA-2014-131310","CL-12565","OFF-BI-10003094",2983,2983,2983
2984,"US-2014-112872","RC-19960","OFF-ST-10002205",2984,2984,2984
2985,"US-2014-112872","RC-19960","FUR-TA-10003238",2985,2985,2985
2986,"CA-2016-139269","JB-16045","FUR-FU-10000755",2986,2986,2986
2987,"CA-2016-139269","JB-16045","OFF-PA-10002893",2987,2987,2987
2988,"CA-2016-139269","JB-16045","OFF-ST-10000689",2988,2988,2988
2989,"CA-2016-139010","MC-17635","TEC-AC-10004227",2989,2989,2989
2990,"CA-2016-139010","MC-17635","OFF-BI-10000174",2990,2990,2990
2991,"CA-2016-139010","MC-17635","OFF-ST-10001809",2991,2991,2991
2992,"CA-2016-139010","MC-17635","OFF-BI-10002309",2992,2992,2992
2993,"CA-2016-134376","TT-21265","OFF-AP-10004532",2993,2993,2993
2994,"CA-2017-147291","MJ-17740","OFF-BI-10003091",2994,2994,2994
2995,"CA-2016-112893","AT-10735","OFF-BI-10004654",2995,2995,2995
2996,"US-2014-150532","PB-19150","OFF-ST-10000760",2996,2996,2996
2997,"CA-2014-138317","NW-18400","OFF-EN-10001539",2997,2997,2997
2998,"CA-2014-138317","NW-18400","FUR-FU-10000550",2998,2998,2998
2999,"CA-2014-138317","NW-18400","TEC-AC-10003628",2999,2999,2999
3000,"CA-2014-138317","NW-18400","TEC-MA-10004521",3000,3000,3000
3001,"CA-2014-138317","NW-18400","OFF-AP-10003860",3001,3001,3001
3002,"CA-2014-138317","NW-18400","OFF-BI-10000069",3002,3002,3002
3003,"CA-2015-130610","VP-21730","OFF-BI-10003655",3003,3003,3003
3004,"CA-2017-104381","RD-19810","OFF-BI-10001628",3004,3004,3004
3005,"CA-2016-131499","MG-17875","OFF-AP-10003779",3005,3005,3005
3006,"CA-2014-148761","PA-19060","OFF-BI-10000666",3006,3006,3006
3007,"CA-2017-116519","CR-12730","OFF-AP-10000828",3007,3007,3007
3008,"CA-2014-130729","AA-10375","OFF-BI-10002706",3008,3008,3008
3009,"CA-2016-124772","JG-15160","FUR-FU-10004748",3009,3009,3009
3010,"CA-2016-115525","RR-19525","OFF-AP-10000026",3010,3010,3010
3011,"CA-2017-134845","SR-20425","OFF-BI-10000773",3011,3011,3011
3012,"CA-2017-134845","SR-20425","TEC-MA-10000822",3012,3012,3012
3013,"CA-2017-134845","SR-20425","OFF-BI-10001543",3013,3013,3013
3014,"CA-2017-134845","SR-20425","OFF-BI-10003355",3014,3014,3014
3015,"CA-2017-134845","SR-20425","OFF-PA-10002005",3015,3015,3015
3016,"US-2015-138919","LS-16975","FUR-TA-10004154",3016,3016,3016
3017,"US-2016-160528","MH-18115","OFF-ST-10002743",3017,3017,3017
3018,"US-2016-160528","MH-18115","FUR-FU-10004973",3018,3018,3018
3019,"US-2016-160528","MH-18115","TEC-AC-10002842",3019,3019,3019
3020,"CA-2015-123568","SC-20095","OFF-FA-10002701",3020,3020,3020
3021,"CA-2015-123568","SC-20095","OFF-PA-10001125",3021,3021,3021
3022,"CA-2015-123568","SC-20095","FUR-FU-10004090",3022,3022,3022
3023,"CA-2015-123568","SC-20095","OFF-BI-10001510",3023,3023,3023
3024,"CA-2017-124674","JB-16000","FUR-BO-10002202",3024,3024,3024
3025,"CA-2015-164441","AC-10450","OFF-BI-10001922",3025,3025,3025
3026,"CA-2015-164441","AC-10450","OFF-PA-10001667",3026,3026,3026
3027,"CA-2017-169054","MO-17800","FUR-FU-10001488",3027,3027,3027
3028,"CA-2014-106719","RB-19645","OFF-BI-10002799",3028,3028,3028
3029,"CA-2017-116855","AI-10855","FUR-CH-10003846",3029,3029,3029
3030,"US-2016-164189","DR-12880","TEC-PH-10003691",3030,3030,3030
3031,"CA-2015-168480","DM-12955","FUR-BO-10000468",3031,3031,3031
3032,"CA-2015-168480","DM-12955","OFF-AR-10001044",3032,3032,3032
3033,"US-2016-114293","JH-16180","FUR-CH-10003833",3033,3033,3033
3034,"CA-2017-134173","AB-10060","OFF-PA-10004355",3034,3034,3034
3035,"US-2015-123960","BD-11605","TEC-AC-10003038",3035,3035,3035
3036,"US-2015-123960","BD-11605","OFF-BI-10002799",3036,3036,3036
3037,"US-2015-123960","BD-11605","OFF-AR-10003582",3037,3037,3037
3038,"US-2015-123960","BD-11605","OFF-PA-10004451",3038,3038,3038
3039,"US-2015-123960","BD-11605","FUR-FU-10004666",3039,3039,3039
3040,"CA-2017-101749","AS-10045","FUR-TA-10001520",3040,3040,3040
3041,"US-2016-147991","ZD-21925","FUR-FU-10004270",3041,3041,3041
3042,"CA-2017-149559","KF-16285","OFF-PA-10003172",3042,3042,3042
3043,"CA-2017-149559","KF-16285","OFF-EN-10002312",3043,3043,3043
3044,"CA-2017-149559","KF-16285","FUR-CH-10002320",3044,3044,3044
3045,"CA-2015-135174","BP-11230","TEC-PH-10001530",3045,3045,3045
3046,"CA-2017-125290","CC-12430","OFF-AR-10001216",3046,3046,3046
3047,"CA-2017-125290","CC-12430","OFF-PA-10003127",3047,3047,3047
3048,"CA-2014-137351","DB-13615","OFF-BI-10003910",3048,3048,3048
3049,"CA-2017-121419","TC-21475","FUR-TA-10004534",3049,3049,3049
3050,"CA-2017-121419","TC-21475","TEC-AC-10000892",3050,3050,3050
3051,"US-2017-148054","NZ-18565","FUR-FU-10003247",3051,3051,3051
3052,"US-2017-148054","NZ-18565","OFF-AP-10004336",3052,3052,3052
3053,"US-2017-148054","NZ-18565","OFF-PA-10001295",3053,3053,3053
3054,"CA-2016-128517","SW-20350","TEC-PH-10002555",3054,3054,3054
3055,"CA-2016-128517","SW-20350","OFF-BI-10000831",3055,3055,3055
3056,"US-2015-100377","TS-21370","TEC-CO-10001046",3056,3056,3056
3057,"CA-2017-131492","HH-15010","OFF-EN-10002973",3057,3057,3057
3058,"CA-2017-131492","HH-15010","OFF-LA-10001641",3058,3058,3058
3059,"CA-2017-131492","HH-15010","FUR-FU-10003878",3059,3059,3059
3060,"CA-2017-131492","HH-15010","FUR-TA-10003837",3060,3060,3060
3061,"CA-2016-144554","DM-13345","TEC-AC-10002800",3061,3061,3061
3062,"CA-2017-127621","RE-19450","OFF-PA-10001307",3062,3062,3062
3063,"CA-2015-145184","JD-16150","TEC-PH-10002350",3063,3063,3063
3064,"CA-2015-145184","JD-16150","TEC-AC-10000397",3064,3064,3064
3065,"CA-2017-106859","BF-11215","OFF-ST-10000615",3065,3065,3065
3066,"CA-2017-106859","BF-11215","TEC-PH-10004531",3066,3066,3066
3067,"CA-2017-106859","BF-11215","TEC-AC-10004001",3067,3067,3067
3068,"CA-2017-106859","BF-11215","OFF-PA-10001534",3068,3068,3068
3069,"CA-2017-106859","BF-11215","OFF-PA-10001815",3069,3069,3069
3070,"US-2017-120089","ML-17755","OFF-AP-10003779",3070,3070,3070
3071,"CA-2014-119375","YC-21895","OFF-ST-10002011",3071,3071,3071
3072,"CA-2014-119375","YC-21895","FUR-FU-10002379",3072,3072,3072
3073,"CA-2014-119375","YC-21895","OFF-AR-10003752",3073,3073,3073
3074,"CA-2016-125206","LR-16915","OFF-ST-10003692",3074,3074,3074
3075,"CA-2015-126137","BS-11755","FUR-BO-10004409",3075,3075,3075
3076,"CA-2014-143903","KM-16375","OFF-ST-10003306",3076,3076,3076
3077,"CA-2014-143903","KM-16375","FUR-FU-10003724",3077,3077,3077
3078,"CA-2014-143903","KM-16375","FUR-CH-10002024",3078,3078,3078
3079,"CA-2014-104780","BT-11530","OFF-AR-10003514",3079,3079,3079
3080,"CA-2017-101182","KB-16405","OFF-PA-10001800",3080,3080,3080
3081,"CA-2017-101182","KB-16405","TEC-PH-10003589",3081,3081,3081
3082,"US-2017-132297","DW-13480","OFF-BI-10003364",3082,3082,3082
3083,"US-2017-132297","DW-13480","TEC-PH-10002834",3083,3083,3083
3084,"CA-2014-100328","JC-15340","OFF-BI-10000343",3084,3084,3084
3085,"CA-2017-118773","TP-21415","OFF-BI-10004584",3085,3085,3085
3086,"CA-2017-118773","TP-21415","TEC-AC-10002402",3086,3086,3086
3087,"CA-2017-118773","TP-21415","FUR-FU-10000550",3087,3087,3087
3088,"CA-2017-118773","TP-21415","OFF-AP-10000055",3088,3088,3088
3089,"US-2017-159205","DB-12910","FUR-FU-10001591",3089,3089,3089
3090,"US-2017-159205","DB-12910","TEC-PH-10000526",3090,3090,3090
3091,"CA-2016-112123","BH-11710","OFF-BI-10001071",3091,3091,3091
3092,"CA-2016-112123","BH-11710","TEC-PH-10001557",3092,3092,3092
3093,"CA-2016-112123","BH-11710","OFF-PA-10001977",3093,3093,3093
3094,"CA-2015-114468","TD-20995","OFF-SU-10004231",3094,3094,3094
3095,"CA-2015-114468","TD-20995","OFF-PA-10000809",3095,3095,3095
3096,"CA-2015-114468","TD-20995","OFF-FA-10003021",3096,3096,3096
3097,"CA-2015-114468","TD-20995","OFF-AP-10000696",3097,3097,3097
3098,"CA-2017-135692","CV-12805","OFF-LA-10001158",3098,3098,3098
3099,"CA-2017-135692","CV-12805","FUR-BO-10002268",3099,3099,3099
3100,"CA-2017-131233","CS-12355","OFF-BI-10000829",3100,3100,3100
3101,"CA-2017-131233","CS-12355","FUR-BO-10003441",3101,3101,3101
3102,"CA-2017-119578","JG-15310","OFF-SU-10003505",3102,3102,3102
3103,"CA-2017-119578","JG-15310","FUR-BO-10003660",3103,3103,3103
3104,"CA-2016-124562","JP-16135","OFF-BI-10001267",3104,3104,3104
3105,"US-2017-140074","EC-14050","OFF-PA-10002741",3105,3105,3105
3106,"CA-2016-103037","KH-16630","OFF-LA-10004345",3106,3106,3106
3107,"CA-2017-127460","FG-14260","OFF-ST-10004340",3107,3107,3107
3108,"CA-2016-121671","AA-10480","OFF-PA-10001471",3108,3108,3108
3109,"CA-2016-121671","AA-10480","OFF-ST-10002344",3109,3109,3109
3110,"CA-2016-121671","AA-10480","OFF-PA-10001892",3110,3110,3110
3111,"CA-2016-121671","AA-10480","OFF-PA-10001934",3111,3111,3111
3112,"CA-2016-121671","AA-10480","OFF-ST-10000078",3112,3112,3112
3113,"CA-2016-150350","MS-17770","TEC-MA-10001972",3113,3113,3113
3114,"CA-2016-150350","MS-17770","OFF-EN-10002504",3114,3114,3114
3115,"CA-2016-150350","MS-17770","OFF-PA-10002160",3115,3115,3115
3116,"CA-2016-150350","MS-17770","FUR-CH-10001973",3116,3116,3116
3117,"CA-2016-150350","MS-17770","OFF-AP-10001492",3117,3117,3117
3118,"CA-2016-150350","MS-17770","OFF-SU-10002189",3118,3118,3118
3119,"CA-2015-121720","JE-15610","FUR-CH-10003312",3119,3119,3119
3120,"CA-2015-121720","JE-15610","TEC-PH-10002496",3120,3120,3120
3121,"CA-2015-121720","JE-15610","FUR-FU-10003464",3121,3121,3121
3122,"CA-2015-121720","JE-15610","OFF-AR-10000380",3122,3122,3122
3123,"CA-2015-121720","JE-15610","OFF-BI-10004593",3123,3123,3123
3124,"CA-2015-121720","JE-15610","OFF-BI-10001308",3124,3124,3124
3125,"CA-2015-121720","JE-15610","OFF-ST-10001780",3125,3125,3125
3126,"CA-2015-121720","JE-15610","OFF-ST-10003816",3126,3126,3126
3127,"CA-2017-149895","EB-14110","TEC-PH-10002200",3127,3127,3127
3128,"CA-2017-147564","BP-11155","OFF-PA-10004438",3128,3128,3128
3129,"CA-2014-136399","CC-12100","FUR-FU-10004090",3129,3129,3129
3130,"CA-2014-136399","CC-12100","FUR-CH-10002602",3130,3130,3130
3131,"CA-2014-136399","CC-12100","TEC-AC-10001142",3131,3131,3131
3132,"CA-2014-136399","CC-12100","TEC-PH-10004977",3132,3132,3132
3133,"CA-2014-107916","JP-15460","FUR-FU-10004586",3133,3133,3133
3134,"CA-2014-107916","JP-15460","OFF-BI-10001116",3134,3134,3134
3135,"CA-2017-164168","LS-16975","OFF-BI-10000666",3135,3135,3135
3136,"CA-2017-164168","LS-16975","OFF-ST-10002583",3136,3136,3136
3137,"CA-2017-164168","LS-16975","TEC-PH-10004908",3137,3137,3137
3138,"CA-2017-164168","LS-16975","OFF-EN-10001219",3138,3138,3138
3139,"CA-2017-164168","LS-16975","TEC-AC-10004568",3139,3139,3139
3140,"CA-2017-164168","LS-16975","FUR-FU-10001756",3140,3140,3140
3141,"CA-2015-112557","JL-15850","OFF-AP-10002311",3141,3141,3141
3142,"US-2014-122959","CY-12745","OFF-BI-10003650",3142,3142,3142
3143,"CA-2017-162572","RB-19360","TEC-AC-10003628",3143,3143,3143
3144,"CA-2017-162572","RB-19360","OFF-AR-10001547",3144,3144,3144
3145,"US-2016-148110","AR-10825","FUR-CH-10002647",3145,3145,3145
3146,"CA-2017-131828","CS-11845","FUR-CH-10004495",3146,3146,3146
3147,"CA-2017-131828","CS-11845","TEC-PH-10002923",3147,3147,3147
3148,"CA-2014-109218","AR-10825","OFF-AR-10001374",3148,3148,3148
3149,"CA-2016-120558","RD-19810","OFF-PA-10003441",3149,3149,3149
3150,"US-2014-109036","KH-16510","OFF-LA-10002043",3150,3150,3150
3151,"CA-2015-147830","NF-18385","TEC-AC-10002049",3151,3151,3151
3152,"CA-2015-147830","NF-18385","TEC-MA-10000418",3152,3152,3152
3153,"CA-2015-147830","NF-18385","TEC-PH-10004908",3153,3153,3153
3154,"CA-2015-147830","NF-18385","FUR-FU-10004091",3154,3154,3154
3155,"CA-2017-150497","SM-20950","OFF-BI-10004600",3155,3155,3155
3156,"CA-2014-128986","GH-14410","OFF-PA-10001289",3156,3156,3156
3157,"CA-2015-139584","EM-13810","FUR-TA-10001539",3157,3157,3157
3158,"CA-2015-139584","EM-13810","TEC-AC-10001266",3158,3158,3158
3159,"US-2016-162677","DB-13210","OFF-ST-10001291",3159,3159,3159
3160,"US-2016-162677","DB-13210","TEC-AC-10001314",3160,3160,3160
3161,"US-2014-150924","PT-19090","OFF-BI-10004040",3161,3161,3161
3162,"CA-2014-153969","HF-14995","OFF-EN-10001539",3162,3162,3162
3163,"CA-2014-153969","HF-14995","OFF-EN-10004483",3163,3163,3163
3164,"CA-2014-153969","HF-14995","OFF-AR-10001615",3164,3164,3164
3165,"CA-2014-153969","HF-14995","OFF-PA-10000327",3165,3165,3165
3166,"CA-2014-153969","HF-14995","TEC-PH-10001299",3166,3166,3166
3167,"CA-2014-153969","HF-14995","OFF-PA-10002246",3167,3167,3167
3168,"CA-2016-146682","KW-16435","FUR-FU-10002671",3168,3168,3168
3169,"CA-2016-138695","KC-16675","FUR-CH-10003833",3169,3169,3169
3170,"CA-2016-138695","KC-16675","OFF-PA-10001667",3170,3170,3170
3171,"CA-2017-107461","PK-19075","OFF-BI-10002003",3171,3171,3171
3172,"US-2016-133879","KT-16465","OFF-BI-10004465",3172,3172,3172
3173,"US-2016-133879","KT-16465","FUR-CH-10000665",3173,3173,3173
3174,"US-2016-133879","KT-16465","OFF-AR-10004956",3174,3174,3174
3175,"CA-2017-157483","EP-13915","OFF-AR-10004260",3175,3175,3175
3176,"US-2017-132059","AP-10915","FUR-BO-10001811",3176,3176,3176
3177,"US-2017-132059","AP-10915","TEC-AC-10003280",3177,3177,3177
3178,"CA-2017-122280","SH-20395","OFF-PA-10004911",3178,3178,3178
3179,"CA-2017-105235","SM-20950","FUR-FU-10001487",3179,3179,3179
3180,"CA-2017-105235","SM-20950","FUR-FU-10000521",3180,3180,3180
3181,"CA-2017-105235","SM-20950","OFF-AP-10001271",3181,3181,3181
3182,"CA-2017-152912","BM-11650","OFF-BI-10004728",3182,3182,3182
3183,"CA-2017-152912","BM-11650","TEC-AC-10004666",3183,3183,3183
3184,"CA-2017-152912","BM-11650","OFF-ST-10003208",3184,3184,3184
3185,"CA-2017-152912","BM-11650","OFF-ST-10003208",3185,3185,3185
3186,"CA-2014-123498","TC-20980","OFF-BI-10000632",3186,3186,3186
3187,"CA-2014-123498","TC-20980","OFF-EN-10004773",3187,3187,3187
3188,"CA-2017-159352","KB-16585","TEC-PH-10004700",3188,3188,3188
3189,"US-2017-146416","JE-16165","OFF-LA-10003714",3189,3189,3189
3190,"US-2017-146416","JE-16165","OFF-BI-10001787",3190,3190,3190
3191,"US-2015-163783","DR-12940","OFF-ST-10002957",3191,3191,3191
3192,"CA-2017-123981","RW-19630","TEC-PH-10002115",3192,3192,3192
3193,"CA-2017-158953","ML-18040","OFF-BI-10002557",3193,3193,3193
3194,"CA-2014-165428","JL-15130","OFF-BI-10002949",3194,3194,3194
3195,"CA-2014-165428","JL-15130","OFF-PA-10004100",3195,3195,3195
3196,"CA-2016-169026","CM-12655","OFF-FA-10001883",3196,3196,3196
3197,"CA-2017-109750","FH-14365","TEC-PH-10000702",3197,3197,3197
3198,"CA-2015-149384","EH-13945","OFF-BI-10003196",3198,3198,3198
3199,"CA-2014-131527","TB-21280","TEC-PH-10001644",3199,3199,3199
3200,"CA-2017-164000","AH-10030","OFF-AR-10003183",3200,3200,3200
3201,"CA-2014-164224","TT-21070","FUR-FU-10000308",3201,3201,3201
3202,"CA-2014-164224","TT-21070","OFF-PA-10001526",3202,3202,3202
3203,"CA-2014-158372","RD-19900","TEC-PH-10002103",3203,3203,3203
3204,"CA-2014-158372","RD-19900","TEC-AC-10004209",3204,3204,3204
3205,"CA-2014-158372","RD-19900","FUR-FU-10000397",3205,3205,3205
3206,"CA-2014-158372","RD-19900","OFF-PA-10002137",3206,3206,3206
3207,"CA-2014-158372","RD-19900","FUR-FU-10001867",3207,3207,3207
3208,"CA-2014-158372","RD-19900","OFF-LA-10000407",3208,3208,3208
3209,"CA-2016-108882","LA-16780","TEC-AC-10000420",3209,3209,3209
3210,"CA-2016-108882","LA-16780","TEC-PH-10002726",3210,3210,3210
3211,"US-2017-108245","SH-19975","OFF-EN-10001415",3211,3211,3211
3212,"US-2017-108245","SH-19975","OFF-BI-10000773",3212,3212,3212
3213,"CA-2014-142314","SF-20200","OFF-AP-10002350",3213,3213,3213
3214,"CA-2016-132409","TH-21235","OFF-AR-10001919",3214,3214,3214
3215,"CA-2016-132409","TH-21235","OFF-AP-10002082",3215,3215,3215
3216,"CA-2017-150189","VG-21790","OFF-LA-10002762",3216,3216,3216
3217,"CA-2014-114433","NP-18325","TEC-AC-10002800",3217,3217,3217
3218,"CA-2017-104640","FH-14275","OFF-BI-10003925",3218,3218,3218
3219,"CA-2017-104640","FH-14275","TEC-PH-10002200",3219,3219,3219
3220,"US-2015-137008","JP-15460","OFF-PA-10001295",3220,3220,3220
3221,"US-2015-137008","JP-15460","OFF-EN-10002500",3221,3221,3221
3222,"US-2015-137008","JP-15460","TEC-AC-10000892",3222,3222,3222
3223,"CA-2014-108189","ES-14080","OFF-PA-10001838",3223,3223,3223
3224,"CA-2014-108189","ES-14080","OFF-FA-10000735",3224,3224,3224
3225,"CA-2014-108189","ES-14080","TEC-PH-10001760",3225,3225,3225
3226,"CA-2014-108189","ES-14080","OFF-EN-10004846",3226,3226,3226
3227,"CA-2014-108189","ES-14080","OFF-SU-10003567",3227,3227,3227
3228,"CA-2014-108189","ES-14080","TEC-PH-10001557",3228,3228,3228
3229,"CA-2014-108189","ES-14080","TEC-AC-10003038",3229,3229,3229
3230,"CA-2014-154641","KL-16645","OFF-ST-10004459",3230,3230,3230
3231,"CA-2017-131625","BN-11515","FUR-FU-10004960",3231,3231,3231
3232,"US-2017-156356","ND-18370","OFF-BI-10000632",3232,3232,3232
3233,"US-2017-156356","ND-18370","OFF-BI-10001107",3233,3233,3233
3234,"US-2017-156356","ND-18370","OFF-ST-10002301",3234,3234,3234
3235,"CA-2016-138933","JL-15130","OFF-BI-10003355",3235,3235,3235
3236,"CA-2016-140746","RC-19825","FUR-TA-10002903",3236,3236,3236
3237,"CA-2016-146836","CC-12475","OFF-ST-10001580",3237,3237,3237
3238,"CA-2016-146836","CC-12475","OFF-BI-10000315",3238,3238,3238
3239,"US-2016-127971","DW-13195","FUR-CH-10003774",3239,3239,3239
3240,"US-2016-127971","DW-13195","TEC-PH-10003095",3240,3240,3240
3241,"US-2016-127971","DW-13195","FUR-FU-10000023",3241,3241,3241
3242,"US-2016-140809","CK-12760","OFF-ST-10002214",3242,3242,3242
3243,"CA-2017-114524","EG-13900","OFF-BI-10002799",3243,3243,3243
3244,"CA-2017-113355","SJ-20215","TEC-PH-10004912",3244,3244,3244
3245,"CA-2017-113355","SJ-20215","FUR-CH-10002602",3245,3245,3245
3246,"US-2017-140907","BP-11185","TEC-AC-10004510",3246,3246,3246
3247,"US-2017-140907","BP-11185","OFF-ST-10000060",3247,3247,3247
3248,"US-2017-140907","BP-11185","OFF-AR-10000799",3248,3248,3248
3249,"CA-2016-159730","SJ-20125","FUR-CH-10004875",3249,3249,3249
3250,"CA-2016-159730","SJ-20125","TEC-PH-10002085",3250,3250,3250
3251,"CA-2016-157868","MC-17590","OFF-FA-10000992",3251,3251,3251
3252,"CA-2017-119389","BG-11740","FUR-FU-10001473",3252,3252,3252
3253,"CA-2017-110373","MA-17560","OFF-AR-10003045",3253,3253,3253
3254,"CA-2017-110373","MA-17560","TEC-PH-10001536",3254,3254,3254
3255,"CA-2016-155474","CC-12220","TEC-PH-10001580",3255,3255,3255
3256,"CA-2016-155474","CC-12220","OFF-BI-10004209",3256,3256,3256
3257,"CA-2015-155453","RA-19885","OFF-LA-10001613",3257,3257,3257
3258,"US-2016-161844","DK-12835","FUR-TA-10001676",3258,3258,3258
3259,"US-2016-161844","DK-12835","OFF-BI-10003712",3259,3259,3259
3260,"US-2016-162103","LB-16795","OFF-BI-10000285",3260,3260,3260
3261,"CA-2014-151554","CM-11815","OFF-PA-10004609",3261,3261,3261
3262,"CA-2014-140662","TS-21205","TEC-AC-10001314",3262,3262,3262
3263,"CA-2014-140662","TS-21205","OFF-PA-10003395",3263,3263,3263
3264,"CA-2014-140662","TS-21205","OFF-AP-10001242",3264,3264,3264
3265,"CA-2016-122518","RF-19345","OFF-LA-10001641",3265,3265,3265
3266,"US-2014-126571","JF-15565","OFF-ST-10003816",3266,3266,3266
3267,"US-2014-126571","JF-15565","OFF-EN-10002230",3267,3267,3267
3268,"CA-2014-143840","EH-14185","TEC-PH-10002660",3268,3268,3268
3269,"CA-2014-143840","EH-14185","TEC-PH-10003171",3269,3269,3269
3270,"CA-2014-115980","VW-21775","TEC-AC-10003709",3270,3270,3270
3271,"CA-2014-115980","VW-21775","OFF-FA-10000304",3271,3271,3271
3272,"CA-2015-155145","KN-16450","TEC-AC-10003709",3272,3272,3272
3273,"CA-2015-146038","SJ-20215","FUR-CH-10002774",3273,3273,3273
3274,"CA-2017-133865","PS-19045","TEC-CO-10001046",3274,3274,3274
3275,"CA-2017-116358","KM-16225","OFF-FA-10003495",3275,3275,3275
3276,"CA-2017-116358","KM-16225","OFF-AR-10004685",3276,3276,3276
3277,"CA-2014-102988","GM-14695","OFF-AR-10004757",3277,3277,3277
3278,"CA-2014-102988","GM-14695","TEC-PH-10001615",3278,3278,3278
3279,"CA-2014-102988","GM-14695","OFF-PA-10003349",3279,3279,3279
3280,"CA-2014-102988","GM-14695","OFF-AR-10000127",3280,3280,3280
3281,"CA-2014-102988","GM-14695","OFF-SU-10002881",3281,3281,3281
3282,"US-2014-117170","KT-16465","TEC-AC-10001109",3282,3282,3282
3283,"US-2014-117170","KT-16465","OFF-PA-10000682",3283,3283,3283
3284,"CA-2014-159478","MH-17785","FUR-FU-10000221",3284,3284,3284
3285,"CA-2014-103702","AF-10885","OFF-BI-10002429",3285,3285,3285
3286,"CA-2017-150525","JP-16135","OFF-AR-10002375",3286,3286,3286
3287,"CA-2017-150525","JP-16135","OFF-AP-10000595",3287,3287,3287
3288,"CA-2015-157770","RD-19585","TEC-PH-10001530",3288,3288,3288
3289,"CA-2015-157770","RD-19585","OFF-BI-10000050",3289,3289,3289
3290,"CA-2015-157770","RD-19585","TEC-AC-10001552",3290,3290,3290
3291,"CA-2015-157770","RD-19585","TEC-AC-10003399",3291,3291,3291
3292,"CA-2016-167290","JF-15295","OFF-AR-10004078",3292,3292,3292
3293,"CA-2014-106264","CK-12595","OFF-SU-10002189",3293,3293,3293
3294,"CA-2014-106264","CK-12595","FUR-FU-10001852",3294,3294,3294
3295,"CA-2014-138023","KH-16510","OFF-BI-10003638",3295,3295,3295
3296,"CA-2017-113418","CM-12655","TEC-MA-10002428",3296,3296,3296
3297,"US-2015-110569","EB-13870","OFF-BI-10001036",3297,3297,3297
3298,"US-2015-110569","EB-13870","OFF-AP-10004708",3298,3298,3298
3299,"CA-2017-136308","MW-18235","TEC-MA-10000488",3299,3299,3299
3300,"US-2014-159926","CS-11950","OFF-BI-10003656",3300,3300,3300
3301,"US-2014-159926","CS-11950","OFF-ST-10003656",3301,3301,3301
3302,"US-2014-159926","CS-11950","TEC-PH-10001128",3302,3302,3302
3303,"US-2014-159926","CS-11950","FUR-FU-10001473",3303,3303,3303
3304,"US-2014-159926","CS-11950","OFF-BI-10004656",3304,3304,3304
3305,"CA-2014-104738","SP-20620","OFF-EN-10004955",3305,3305,3305
3306,"CA-2014-104738","SP-20620","TEC-PH-10002468",3306,3306,3306
3307,"CA-2014-104738","SP-20620","TEC-PH-10000576",3307,3307,3307
3308,"CA-2014-104738","SP-20620","OFF-BI-10002160",3308,3308,3308
3309,"CA-2014-104738","SP-20620","TEC-AC-10003628",3309,3309,3309
3310,"CA-2015-144386","GT-14635","OFF-BI-10001116",3310,3310,3310
3311,"CA-2016-111416","LW-17215","OFF-BI-10002026",3311,3311,3311
3312,"CA-2016-162747","AH-10030","FUR-FU-10003691",3312,3312,3312
3313,"US-2014-133130","TH-21100","FUR-CH-10002602",3313,3313,3313
3314,"US-2014-133130","TH-21100","OFF-PA-10000675",3314,3314,3314
3315,"CA-2017-169978","HG-15025","FUR-CH-10002602",3315,3315,3315
3316,"CA-2017-169978","HG-15025","OFF-BI-10001900",3316,3316,3316
3317,"CA-2017-161739","EB-13750","FUR-FU-10001468",3317,3317,3317
3318,"CA-2015-165057","SC-20725","OFF-AR-10004648",3318,3318,3318
