ProductKey,Product Name,Product Description,Manufacturer,Brand Name,Class Name,Color Name,Size,Size Range,Weight,Unit Cost,Unit Price,Product Sub Category,Product Category,WeightUnitMeasureID
600,"Contoso Projector 1080p X981 Silver","1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio","Contoso, Ltd","Contoso","Deluxe","Silver","0.9 x 2 x 4.5","",4,827.97,2499,"Projectors & Screens","Computers","pounds"
608,"Contoso Screen 100in E010 Silver","16:9 aspect ratio-100in, designed for wall or ceiling installation","Contoso, Ltd","Contoso","Economy","Silver","5.2 x 10.4 x 2.9","",4.8,62.95,190,"Projectors & Screens","Computers","pounds"
744,"Contoso Dual USB Power Adapter - power adapter E300 Black","Dual USB power adapter - power adapter","Contoso, Ltd","Contoso","Economy","Black","17.2 x 5.5 x 8.1","",8.2,20.34,39.9,"Computers Accessories","Computers","pounds"
748,"Contoso Education Supplies Bundle E200 Black","Goal is to enhance your lifestyle by offering innovative and quality products, as well as continuing to listen and respond to its customers","Contoso, Ltd","Contoso","Economy","Black","17.79 x 15.97 x 8.17","",16,6.88,13.5,"Computers Accessories","Computers","pounds"
752,"Contoso Power Inverter - DC to AC power inverter E900 Black","Notebook essentials bundle - notebook accessories bundle","Contoso, Ltd","Contoso","Economy","Black","19.9 x 9.6 x 10.7","",12,4.84,9.5,"Computers Accessories","Computers","pounds"
760,"Contoso Reserve Pen - Tablet Pen E200 Black","Reserve pen - tablet pen, connectivity technology, wireless","Contoso, Ltd","Contoso","Economy","Black","6.7 x 8.2 x 17.5","",7,7.09,13.9,"Computers Accessories","Computers","pounds"
764,"Contoso Leather Case - case for digital photo camera X20 Black","Leather Case - case for digital photo camera","Contoso, Ltd","Contoso","Deluxe","Black","17.7 x 9.7 x 17.4","",12,13.22,39.9,"Computers Accessories","Computers","pounds"
768,"Contoso ADSL Modem Splitter/Filter X 1 E100 Black","ADSL modem splitter/filter X 1","Contoso, Ltd","Contoso","Economy","Black","14 x 6.7 x 17.7","",15.6,9.13,17.9,"Computers Accessories","Computers","pounds"
772,"Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black","Cables to go USB 2.0 hard drive enclosure","Contoso, Ltd","Contoso","Economy","Black","16.7 x 18.5 x 9.3","",23.6,6.07,11.9,"Computers Accessories","Computers","pounds"
796,"Contoso USB Data Link - direct connect adapter E600 White","USB data link - direct connect adapter","Contoso, Ltd","Contoso","Economy","White","15.8 x 11.6 x 12.6","",14.8,8.62,16.9,"Computers Accessories","Computers","pounds"
800,"Contoso Lens cap E80 White","Lens cap black","Contoso, Ltd","Contoso","Economy","White","14 x 8 x 6","",5.3,15.27,29.95,"Computers Accessories","Computers","pounds"
804,"Contoso ADSL Modem Splitter/Filter X 2 E200 White","ADSL modem splitter/filter X 2","Contoso, Ltd","Contoso","Economy","White"," 6.4 x 11.4 x 17.2","",12.8,11.68,22.9,"Computers Accessories","Computers","pounds"
808,"Contoso Rechargeable Battery E100 Grey","Rechargeable Battery","Contoso, Ltd","Contoso","Economy","Grey","11 x 15 x 2 inches","",7,6.6,12.95,"Computers Accessories","Computers","pounds"
812,"Contoso Mouse Lock Bundle E200 Grey","Nearly 1,000 notebook computers are stolen everyday - protect your notebook computer and its valuable data with this affordable security product","Contoso, Ltd","Contoso","Economy","Grey","10 x 10 x 15","",14.4,6.6,12.95,"Computers Accessories","Computers","pounds"
816,"Contoso Desktop Alternative Bundle E200 Grey","Desktop alternative bundle","Contoso, Ltd","Contoso","Economy","Grey","19.4 x 17.8 x 16.9","",14.4,5.86,11.5,"Computers Accessories","Computers","pounds"
820,"Contoso Home/Office Laptop Power Adapter E300 Grey","Home/office laptop power adapter","Contoso, Ltd","Contoso","Economy","Grey","13.4 x 14.4 x 10.6","",8.7,13,25.5,"Computers Accessories","Computers","pounds"
824,"Contoso 90W AC/DC Power Adapter E300 Grey","Enhanced capacity battery adapter","Contoso, Ltd","Contoso","Economy","Grey","14.7 x 14.7 x 10.3","",25,6.07,11.9,"Computers Accessories","Computers","pounds"
832,"Contoso USB Optical Mouse E200 Grey","USB optical mouse","Contoso, Ltd","Contoso","Economy","Grey","18.1 x 17.9 x 11.2","",14.4,7.9,15.5,"Computers Accessories","Computers","pounds"
836,"Contoso USB Wave Multi-Media Keyboard E280 Grey","USB wave multimedia keyboard","Contoso, Ltd","Contoso","Economy","Grey","14 x 14.7 x 10.3","",22,8.11,15.9,"Computers Accessories","Computers","pounds"
1076,"Contoso SLR Camera X142 Black","On-screen autofocus with live view displays subjects in focus on the LCD the instant the shutter is pressed halfway","Contoso, Ltd","Contoso","Deluxe","Black","6.5  x 4.5  x 4.5","",6.1,211.05,637,"Digital SLR Cameras","Cameras and camcorders","pounds"
1080,"Contoso SLR Camera X143 Silver","Compact 3x zoom lens covering the most frequently used focal range","Contoso, Ltd","Contoso","Deluxe","Silver","8 x 10 x 6","",5,214.03,646,"Digital SLR Cameras","Cameras and camcorders","pounds"
1084,"Contoso SLR Camera X143 Grey","Fast startup and split-second shutter response, shoot continuously at up to 3 frames per second","Contoso, Ltd","Contoso","Deluxe","Grey","3.5 x 5 x 3.3","",4.6,214.03,646,"Digital SLR Cameras","Cameras and camcorders","pounds"
1088,"Contoso SLR Camera X144 Silver Grey","Dynamic integrated dust reduction system","Contoso, Ltd","Contoso","Deluxe","Silver Grey","4.2 x 4 x 4","",4.75,222.98,673,"Digital SLR Cameras","Cameras and camcorders","pounds"
1092,"Contoso SLR Camera X144 Gold","Digital camera - SLR with live view mode, 5.8 in x 2.9 in x 4.5 in, 1.8 lbs","Contoso, Ltd","Contoso","Deluxe","Gold","7 x 8 x 6.5","",4.9,222.98,673,"Digital SLR Cameras","Cameras and camcorders","pounds"
1096,"Contoso SLR Camera X145 Pink","Digital camera - SLR with live view mode","Contoso, Ltd","Contoso","Deluxe","Pink","2.6  x 5.4  x 2.8","",5.1,209.39,632,"Digital SLR Cameras","Cameras and camcorders","pounds"
1100,"Contoso SLR Camera X145 Blue","Digital camera - SLR with live view mode, movie recording, 5.1 in x 2.4 in x 3.9 in, 16.9 oz","Contoso, Ltd","Contoso","Deluxe","Blue","4.8  x 7.8  x 1.7","",5.9,209.39,632,"Digital SLR Cameras","Cameras and camcorders","pounds"
1316,"Contoso Single-line phones E10 Black","1-line operation, LCD display - monochrome","Contoso, Ltd","Contoso","Economy","Black","5 x 6 x 2","",5.5,5.09,9.99,"Home & Office Phones","Cell phones","pounds"
1328,"Contoso behind Centrex X15 Black","LCD screen for viewing contacts, compatible with PCs, plug into USB port for use","Contoso, Ltd","Contoso","Deluxe","Black","5 x 5 x 6.3","",2.7,16.56,49.99,"Home & Office Phones","Cell phones","pounds"
1340,"Contoso Phone with Memory Dialing-single line E88 Black","Memory for 100 contact entries","Contoso, Ltd","Contoso","Economy","Black","3.4 x 8.9 x 3.8","",1.5,7.23,14.19,"Home & Office Phones","Cell phones","pounds"
1344,"Contoso Phone for MSN E200 Black","Phone for MSN","Contoso, Ltd","Contoso","Economy","Black","9.9 x 7.9 x 4.8","",6,8.16,16,"Home & Office Phones","Cell phones","pounds"
1360,"Contoso In front of Centrex L15 White","Lighted keypad, caller ID, 3-way conferencing, expandable up to 6 handsets","Contoso, Ltd","Contoso","Deluxe","White","5 x 6 x 2","",5.5,15.57,46.99,"Home & Office Phones","Cell phones","pounds"
1376,"Contoso Integrated Business Phone L08 White","Business Speakerphone built into base, headset jack for hands-free operation with optional headset","Contoso, Ltd","Contoso","Deluxe","White","3.5 x 9 x 4.5","",1.7,10.27,31,"Home & Office Phones","Cell phones","pounds"
1384,"Contoso 3 Handset Cordless Phone System E30 Grey","16-minute all-digital answering system, wireless network friendly","Contoso, Ltd","Contoso","Economy","Grey","6 x 9 x 2","",2,8.66,16.99,"Home & Office Phones","Cell phones","pounds"
1392,"Contoso Centrex Phone System L10 Grey","5.8 GHz frequency that won't interfere with wireless networks, caller ID/call waiting compatible with memory for last 45 callers","Contoso, Ltd","Contoso","Deluxe","Grey","9.2 x 7 x 4","",1.6,14.24,42.99,"Home & Office Phones","Cell phones","pounds"
1622,"Contoso DVD Recorder L200 Black","DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats","Contoso, Ltd","Contoso","Deluxe","Black","6.5  x 5.5  x 2","",20,72.56,219,"Movie DVD","Music, Movies and Audio Books","pounds"
1626,"Contoso DVD Recorder L240 Gold","DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats","Contoso, Ltd","Contoso","Deluxe","Gold","17.5  x 28  x 3.5","",24,72.56,219,"Movie DVD","Music, Movies and Audio Books","pounds"
1630,"Contoso DVD 60 DVD Storage Binder L20 Black","Store your CDs or DVDs in these beautiful binders, designed to look like books","Contoso, Ltd","Contoso","Deluxe","Black","7.1  x 6.5  x 1.8","",28,7.58,22.89,"Movie DVD","Music, Movies and Audio Books","pounds"
1634,"Contoso DVD 38 DVD Storage Binder E25 Silver","Store your CDs or DVDs in these beautiful binders, designed to look like books","Contoso, Ltd","Contoso","Economy","Silver","6.5  x 5.5  x 2","",32,5.09,9.99,"Movie DVD","Music, Movies and Audio Books","pounds"
1650,"Contoso DVD 15-Inch Player Portable L200 Black","6-hour rechargeable battery, 180-degree swivel and flip screen","Contoso, Ltd","Contoso","Deluxe","Black","6.8  x 5  x 1.5","",48,96.08,289.99,"Movie DVD","Music, Movies and Audio Books","pounds"
1654,"Contoso DVD 14-Inch Player Portable L100 Silver","6-hour rechargeable battery, 180-degree swivel and flip screen","Contoso, Ltd","Contoso","Deluxe","Silver","6.5  x 5.5  x 2","",52,86.14,259.99,"Movie DVD","Music, Movies and Audio Books","pounds"
1658,"Contoso DVD 7-Inch Player Portable E200 White","6-hour rechargeable battery, 180-degree swivel and flip screen","Contoso, Ltd","Contoso","Economy","White","17.5  x 28  x 3.5","",56,56.08,109.99,"Movie DVD","Music, Movies and Audio Books","pounds"
1882,"Contoso Washer & Dryer 27in L270 Green","9 wash & 5 dry programs, full size steam washer and dryer","Contoso, Ltd","Contoso","Deluxe","Green","42  x 40.5  x 30","",108,878.66,2652,"Washers & Dryers","Home Appliances","pounds"
1886,"Contoso Washer & Dryer 15.5in E155 Green","15.5"" duet washer and dryer pedestal with drawer","Contoso, Ltd","Contoso","Economy","Green","38  x 40  x 28","",137,509.32,999,"Washers & Dryers","Home Appliances","pounds"
2066,"Contoso Microwave 0.8CuFt E0080 Silver","800-watt compact-size microwave oven with 4/5-cubic-foot capacity","Contoso, Ltd","Contoso","Economy","Silver","25.2 x 21.5 x 15.1","",41,48.43,94.99,"Microwaves","Home Appliances","pounds"
2078,"Contoso Microwave 0.8CuFt E0080 Red","800-watt compact-size microwave oven with 4/5-cubic-foot capacity","Contoso, Ltd","Contoso","Economy","Red"," 22.5 x 17.5 x 14","",40,48.43,94.99,"Microwaves","Home Appliances","pounds"
2090,"Contoso Water Heater 7.2GPM X1800 Blue","Delivers 7.2 gallons per minute, can save up to 50% off utility costs annually","Contoso, Ltd","Contoso","Deluxe","Blue","8.5 x 12.2 x 22.8","",25,488.7,1475,"Water Heaters","Home Appliances","pounds"
2094,"Contoso Water Heater 1.5GPM E0800 Blue","Delivers 1.5 gallons per minute,99-percent efficient","Contoso, Ltd","Contoso","Economy","Blue","8.5 x 16.8 x 25.8","",33,131.28,257.5,"Water Heaters","Home Appliances","pounds"
2110,"Contoso Water Heater 7.2GPM X1800 Red","Delivers 7.2 gallons per minute, can save up to 50% off utility costs annually","Contoso, Ltd","Contoso","Deluxe","Red","6.9  x 10.4  x 4","",24,488.7,1475,"Water Heaters","Home Appliances","pounds"
2114,"Contoso Water Heater 1.5GPM E0800 Red","Delivers 1.5 gallons per minute, 99-percent efficient","Contoso, Ltd","Contoso","Economy","Red","5  x 2.4  x 3.9","",12.8,131.28,257.5,"Water Heaters","Home Appliances","pounds"
2122,"Contoso Coffee Maker Super-Auto 12C X1250 Silver","Combination 12 cup super-auto coffee maker, 1250-watt super-automatic espresso machine","Contoso, Ltd","Contoso","Deluxe","Silver","15 x 16 x 13","",24.5,546.68,1650,"Coffee Machines","Home Appliances","pounds"
2126,"Contoso Coffee Maker 5C E0900 Silver","5-Cup Capacity with glass carafe, digital soft touch pad and automatic shut off","Contoso, Ltd","Contoso","Economy","Silver"," 8.4 x 12.4 x 13","",12.4,75.96,149,"Coffee Machines","Home Appliances","pounds"
2134,"Contoso Coffee Maker Super-Auto 12C X1250 Grey","Combination 12 cup super-auto coffee maker, 1250-watt super-automatic espresso machine","Contoso, Ltd","Contoso","Deluxe","Grey","12.5  x 14  x 3.9","",16.2,546.68,1650,"Coffee Machines","Home Appliances","pounds"
2138,"Contoso Coffee Maker 5C E0900 Grey","5-Cup Capacity with glass carafe, digital soft touch pad and automatic shut off","Contoso, Ltd","Contoso","Economy","Grey","5.8  x 7.8  x 1.7","",14,75.96,149,"Coffee Machines","Home Appliances","pounds"
2354,"Contoso Air conditioner 5200BTU E0100 White","5,200-BTU air conditioner for rooms up to 100 square feet","Contoso, Ltd","Contoso","Economy","White","14 x 26 x 19","",88,56.08,109.99,"Air Conditioners","Home Appliances","pounds"
2362,"Contoso Air conditioner 25000BTU L1672 Silver","25,000-BTU air conditioner for large rooms up to 1672 square feet","Contoso, Ltd","Contoso","Deluxe","Silver","21.2 x 19 x 14","",215,210.72,635.99,"Air Conditioners","Home Appliances","pounds"
2374,"Contoso Air conditioner 6000BTU E0180 Grey","6,000-BTU air conditioner for rooms up to 180 square feet","Contoso, Ltd","Contoso","Economy","Grey","21.7 x 20 x 15.5","",215,101.96,199.99,"Air Conditioners","Home Appliances","pounds"
2382,"Contoso Air conditioner 5200BTU E0100 Blue","5,200-BTU air conditioner for rooms up to 100 square feet","Contoso, Ltd","Contoso","Economy","Blue","21.7 x 20 x 15.4","",11,56.08,109.99,"Air Conditioners","Home Appliances","pounds"
20,"Contoso 8GB MP3 Player new model M820 Black","2'' LCD with blue-white LED, 320x240-pixel, plays music, video, photos and text, display JPEG, BMP, GIF, TIFF and PNG","Contoso, Ltd","Contoso","Regular","Black","5.5 x 1.7 x 5.3","",1,61.62,134,"MP4&MP3","Audio","pounds"
36,"Contoso 4GB Portable MP3 Player M450 Yellow","4GB built in memory, USB driver and earphone, play MP3, WMA","Contoso, Ltd","Contoso","Regular","Yellow","3.5 x 2 x 0.5","",2.9,48.92,95.95,"MP4&MP3","Audio","pounds"
44,"Contoso 16GB New Generation MP5 Player M1650 blue","2.4'' LCD Touch screen, 8GB flash memory, plays music, video, photos and text, share JPEG, BMP, GIF, TIFF","Contoso, Ltd","Contoso","Regular","Blue","2.2 x 1.8 x 4","",1,106.69,232,"MP4&MP3","Audio","pounds"
244,"Contoso Home Theater System 5.1 Channel M1500 Black","1000 watts over 5 channels, 1 center-channel speaker","Contoso, Ltd","Contoso","Regular","Black","8.9 x 1.8 x 10.4","",19,197.28,429,"Home Theater System","TV and Video","pounds"
248,"Contoso Home Theater System 5.1 Channel M1530 Black","1000 watts over 5 channels, 1 center-channel speaker, and 1 subwoofer","Contoso, Ltd","Contoso","Regular","Black","144 x 96 x 48","",65,183.49,399,"Home Theater System","TV and Video","pounds"
252,"Contoso Home Theater System 2.1 Channel M1230 Black","2.1 channel home theater system, includes 2 front speakers and 1 subwoofer","Contoso, Ltd","Contoso","Regular","Black","21 x 22 x 31","",73,183.54,360,"Home Theater System","TV and Video","pounds"
256,"Contoso Home Theater System 4.1 Channel M1400 Silver","4.1 channel front surround, 1080p/720p up conversion from DVD or USB","Contoso, Ltd","Contoso","Regular","Silver","23 x 20 x 19","",40,208.52,409,"Home Theater System","TV and Video","pounds"
260,"Contoso Home Theater System 5.1 Channel M1520 Silver","1000 watts over 5 channels, 1 center-channel speaker","Contoso, Ltd","Contoso","Regular","Silver","20.2 x 30.7 x 31.2","",84,155.89,339,"Home Theater System","TV and Video","pounds"
264,"Contoso Home Theater System 4.1 Channel M1420 Silver","4.1 channel front surround","Contoso, Ltd","Contoso","Regular","Silver","23.8 x 20.8 x 19.6","",44.1,244.72,480,"Home Theater System","TV and Video","pounds"
268,"Contoso Home Theater System 7.1 Channel M1700 White","660 watts into 7.1 channels","Contoso, Ltd","Contoso","Regular","White","23 x 20 x 19","",41,294.54,889,"Home Theater System","TV and Video","pounds"
272,"Contoso Home Theater System 4.1 Channel M1410 White","4.1 channel fronts surround, USB host, analog in, optical digital in/out","Contoso, Ltd","Contoso","Regular","White","18 x 39 x 31","",34,167.73,329,"Home Theater System","TV and Video","pounds"
276,"Contoso Home Theater System 5.1 Channel M1540 White","1000 watts over 5 channels, 1 center-channel speaker, and 1 subwoofer","Contoso, Ltd","Contoso","Regular","White","20.2 x 30.7 x 31.2","",90.8,243.27,529,"Home Theater System","TV and Video","pounds"
280,"Contoso Home Theater System 2.1 Channel M1210 Brown","2.1 channel home theater system, includes 2 front speakers, 1 subwoofer and 1 A/V receiver","Contoso, Ltd","Contoso","Regular","Brown","16.7 x 17 x 3","",11,167.73,329,"Home Theater System","TV and Video","pounds"
284,"Contoso Home Theater System 5.1 Channel M1510 Brown","300 watts of home theater surround sound designed for use with 5.1-channel DVD players, computer systems, and more","Contoso, Ltd","Contoso","Regular","Brown","21.2 x 18.5 x 16.6","",33.1,224.87,489,"Home Theater System","TV and Video","pounds"
580,"Contoso Projector 480p M481 Black","850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios","Contoso, Ltd","Contoso","Regular","Black","13.8 x 13.1 x 4.9","",4.8,254.4,499,"Projectors & Screens","Computers","pounds"
592,"Contoso Projector 480p M481 White","850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios","Contoso, Ltd","Contoso","Regular","White","12.9 x 9.6 x 4.3","",1.5,254.4,499,"Projectors & Screens","Computers","pounds"
604,"Contoso Projector 480p M481 Silver","850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios","Contoso, Ltd","Contoso","Regular","Silver","12.2 x 16 x 4.9","",4.1,254.4,499,"Projectors & Screens","Computers","pounds"
756,"Contoso USB 2.0 Dock Station docking station M800 Black","USB 2.0 dock station docking station","Contoso, Ltd","Contoso","Regular","Black","22.5 x 15.6 x 9.6","",25,13.75,29.9,"Computers Accessories","Computers","pounds"
776,"Contoso Digital Camera Accessory kit M200 Blue","Digital camera accessory kit","Contoso, Ltd","Contoso","Regular","Blue","17.5 x 11.7 x 6","",17,10.99,23.9,"Computers Accessories","Computers","pounds"
780,"Contoso Car power adapter M90 White","Attach your phone to the cigarette lighter in your car, providing it the power to be used and recharged.","Contoso, Ltd","Contoso","Regular","White","8.5 x 8.2 x 17.5","",7.7,9.17,19.95,"Computers Accessories","Computers","pounds"
784,"Contoso Laptop Starter Bundle M200 White","Get the four most popular accessories in one easy bundle with the Laptop 4-in-1 starter bundle This kit is the perfect complement to your laptop ensuring you have the tools you need","Contoso, Ltd","Contoso","Regular","White","11.5 x 13 x 13","",12.6,7.59,16.5,"Computers Accessories","Computers","pounds"
788,"Contoso Smart Battery M901 White","Smart battery - memory backup battery","Contoso, Ltd","Contoso","Regular","White","20.2 x 9.6 x 10.7","",12.3,5.29,11.5,"Computers Accessories","Computers","pounds"
792,"Contoso Enhanced Capacity Battery M800 White","Home office enhanced capacity battery","Contoso, Ltd","Contoso","Regular","White","18.7  x 2.6  x 13.1","",19.6,12.83,27.9,"Computers Accessories","Computers","pounds"
828,"Contoso Digital camera accessory kit M200 Grey","Digital camera accessory kit","Contoso, Ltd","Contoso","Regular","Grey","16.5 x 12.2 x 9","",14.1,10.99,23.9,"Computers Accessories","Computers","pounds"
840,"Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub M200 Gold","Golden laptop cooling Hub notebook fan with 4 ports USB hub","Contoso, Ltd","Contoso","Regular","Gold","17.2  x 4.5  x 14.5","",20.5,18.35,39.9,"Computers Accessories","Computers","pounds"
1104,"Contoso SLR Camera X146 Orange","Digital camera - SLR with live view mode","Contoso, Ltd","Contoso","Regular","Orange","3.4 x 4.8 x 3.3","",4.6,141.47,427,"Digital SLR Cameras","Cameras and camcorders","pounds"
1320,"Contoso KSU-less key system M38 Black","Enjoy unlimited US calling, exceptional voice quality","Contoso, Ltd","Contoso","Regular","Black","3.5 x 9 x 4.5","",1.7,12.41,26.99,"Home & Office Phones","Cell phones","pounds"
1324,"Contoso Private Automatic Branch Exchange M65 Black","Digital answering machine with 16 minutes recording time","Contoso, Ltd","Contoso","Regular","Black","9 x 7 x 4","",2.4,17.93,38.99,"Home & Office Phones","Cell phones","pounds"
1332,"Contoso 2-Line Corded Cordless Telephone M202 Black","Digital duplex speakerphones built into back of handset, built-in clock with alarm on handset","Contoso, Ltd","Contoso","Regular","Black","7.5 x 5 x 6.2","",2.2,13.33,28.99,"Home & Office Phones","Cell phones","pounds"
1336,"Contoso Expandable 4-Handset Cordless Phone System M206 Black","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design","Contoso, Ltd","Contoso","Regular","Black","4 x 7.9 x 8.3","",2.7,20.15,43.81,"Home & Office Phones","Cell phones","pounds"
1348,"Contoso Waterproof Accessory Handset and Charging Cradle M609 Black","Waterproof Accessory Handset and Charging Cradle","Contoso, Ltd","Contoso","Regular","Black","7.5 x 5 x 6.2","",2.2,10.57,22.99,"Home & Office Phones","Cell phones","pounds"
1352,"Contoso Multi-line phones M30 White","3 handsets, 1 base, and 2 chargers","Contoso, Ltd","Contoso","Regular","White","8.5 x 8 x 4","",2.9,10.57,22.99,"Home & Office Phones","Cell phones","pounds"
1356,"Contoso 4 Handset Cordless Phone System M86 White","Lighted keypad, handset speaker phone, expandable up to 6 handsets","Contoso, Ltd","Contoso","Regular","White","9 x 7 x 4","",2.4,16.55,35.99,"Home & Office Phones","Cell phones","pounds"
1364,"Contoso Phone System Accessory Handset with Charger M308 White","Built-in 60-minute digital answering machine","Contoso, Ltd","Contoso","Regular","White","3.5 x 9 x 4.5","",1.7,12.41,26.99,"Home & Office Phones","Cell phones","pounds"
1368,"Contoso Expandable 2-Handset Cordless Phone System M205 White","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design","Contoso, Ltd","Contoso","Regular","White","5 x 5 x 6.3","",2.7,18.48,40.19,"Home & Office Phones","Cell phones","pounds"
1372,"Contoso 2-Line Speakerphone M109 White","Line speakerphone, conference call between an outside line and up to 2 handsets","Contoso, Ltd","Contoso","Regular","White","5 x 6 x 2","",5.5,16.55,35.99,"Home & Office Phones","Cell phones","pounds"
1380,"Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 White","Up to 15 hours battery life/talk time; up to 8 days standby","Contoso, Ltd","Contoso","Regular","White","6 x 6 x 5","",8,9.66,21,"Home & Office Phones","Cell phones","pounds"
1388,"Contoso Private Branch Exchange M88 Grey","Caller ID feature, lighted keypad, handset speakerphone","Contoso, Ltd","Contoso","Regular","Grey","6 x 9 x 2","",5,15.17,32.99,"Home & Office Phones","Cell phones","pounds"
1396,"Contoso Expandable Cordless Phone System M008 Grey","Special backlit keypad, receiver volume control, handset volume control","Contoso, Ltd","Contoso","Regular","Grey","6 x 9 x 2","",5,10.57,22.99,"Home & Office Phones","Cell phones","pounds"
1400,"Contoso Expandable 3-Handset Cordless Phone System M204 Grey","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design","Contoso, Ltd","Contoso","Regular","Grey","8.5 x 8 x 4","",2.9,16.55,35.99,"Home & Office Phones","Cell phones","pounds"
1404,"Contoso Digital Cordless Expansion Handset Phone M900 Grey","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design","Contoso, Ltd","Contoso","Regular","Grey","9.2 x 7 x 4","",1.6,15.17,32.99,"Home & Office Phones","Cell phones","pounds"
1618,"Contoso DVD Player M120 White","Exceeds ENERGY STAR standards, multi -brand TV remote control","Contoso, Ltd","Contoso","Regular","White","6.8  x 5  x 1.5","",16,27.13,58.99,"Movie DVD","Music, Movies and Audio Books","pounds"
1638,"Contoso DVD 58 DVD Storage Binder M55 Red","Store your CDs or DVDs in these beautiful binders, designed to look like books","Contoso, Ltd","Contoso","Regular","Red","6.8  x 5  x 1.5","",36,6.39,13.89,"Movie DVD","Music, Movies and Audio Books","pounds"
1642,"Contoso DVD External DVD Burner M200 Black","Supported by Windows Vista, Windows XP, includes CD/DVD player & recording suite","Contoso, Ltd","Contoso","Regular","Black","6.5  x 5.5  x 2","",40,26.62,57.88,"Movie DVD","Music, Movies and Audio Books","pounds"
1646,"Contoso DVD 9-Inch Player Portable M300 Black","6-hour rechargeable battery, 180-degree swivel and flip screen","Contoso, Ltd","Contoso","Regular","Black","17.5  x 28  x 3.5","",44,73.57,159.99,"Movie DVD","Music, Movies and Audio Books","pounds"
1870,"Contoso Washer & Dryer 21in E210 White","7 washing programs, 5 Wash/Rinse temperature levels","Contoso, Ltd","Contoso","Regular","White","40.5  x 39  x 28.5","",168,815.22,1599,"Washers & Dryers","Home Appliances","pounds"
1874,"Contoso Washer & Dryer 24in M240 Silver","Tumble action cleaning system, 4 Wash/Dry programs","Contoso, Ltd","Contoso","Regular","Silver","31 x 38.3 x 25.5","",125,836.03,1818,"Washers & Dryers","Home Appliances","pounds"
1878,"Contoso Washer & Dryer 25.5in M255 Blue","Five Wash/spin speed combinations, 5 wash/dry programs","Contoso, Ltd","Contoso","Regular","Blue","42  x 40.5  x 30","",135,914.67,1989,"Washers & Dryers","Home Appliances","pounds"
1890,"Contoso Washer & Dryer 21in E210 Red","7 washing programs, 5 Wash/Rinse temperature levels","Contoso, Ltd","Contoso","Regular","Red","32.6 x 28.5 x 18.5","",129,815.22,1599,"Washers & Dryers","Home Appliances","pounds"
1894,"Contoso Washer & Dryer 24in M240 Pink","Tumble action cleaning system, 4 Wash/Dry programs","Contoso, Ltd","Contoso","Regular","Pink","40.5  x 39  x 28.5","",155,836.03,1818,"Washers & Dryers","Home Appliances","pounds"
2058,"Contoso Microwave 1.0CuFt E0110 White","1100-watt mid-sized microwave oven with 1-cubic-foot capacity","Contoso, Ltd","Contoso","Regular","White","23 x 27 x 15","",41,71.37,139.99,"Microwaves","Home Appliances","pounds"
2062,"Contoso Microwave 2.2CuFt M0125 Silver","1250 watts of power for faster cooking, defrosting interior","Contoso, Ltd","Contoso","Regular","Silver","20 x 20 x 34","",37,91.97,199.99,"Microwaves","Home Appliances","pounds"
2070,"Contoso Microwave 1.0CuFt E0110 Grey","1100-watt mid-sized microwave oven with 1-cubic-foot capacity","Contoso, Ltd","Contoso","Regular","Grey","19 x 24 x 14","",37,71.37,139.99,"Microwaves","Home Appliances","pounds"
2074,"Contoso Microwave 2.2CuFt M0125 Red","1250 watts of power for faster cooking, defrosting interior","Contoso, Ltd","Contoso","Regular","Red","19 x 14.3 x 11.1","",55,91.97,199.99,"Microwaves","Home Appliances","pounds"
2082,"Contoso Microwave 1.0CuFt E0110 Black","1100-watt mid-sized microwave oven with 1-cubic-foot capacity","Contoso, Ltd","Contoso","Regular","Black","23 x 27 x 17","",37,71.37,139.99,"Microwaves","Home Appliances","pounds"
2086,"Contoso Water Heater 4.3GPM M1250 White","Delivers up to 4.3 gallons per minute, endless hot water","Contoso, Ltd","Contoso","Regular","White","12.5  x 14  x 3.9","",5.5,403.53,877.5,"Water Heaters","Home Appliances","pounds"
