CVR,Date,Product Number,Default Channel Grouping,Device Category,Number of Records,Region,Revenue,Sessions,Source,Transactions
0,2019-02-15 00:00:00.000,"0","Organic Search","mobile",1,"San Juan",0,1,"google",0
0,2019-02-15 00:00:00.000,"0","Organic Search","mobile",1,"Tennessee",0,1,"google",0
0,2019-02-15 00:00:00.000,"0","Organic Search","mobile",1,"Utah",0,1,"google",0
0,2019-02-16 00:00:00.000,"0","Organic Search","mobile",1,"Kentucky",0,1,"google",0
0,2019-02-16 00:00:00.000,"0","Organic Search","mobile",1,"Missouri",0,1,"google",0
0,2019-02-17 00:00:00.000,"0","Organic Search","mobile",1,"Arizona",0,1,"google",0
0,2019-02-17 00:00:00.000,"0","Organic Search","mobile",1,"British Columbia",0,1,"google",0
0,2019-02-17 00:00:00.000,"0","Organic Search","mobile",1,"Colorado",0,1,"google",0
0,2019-02-17 00:00:00.000,"0","Organic Search","mobile",1,"District of Columbia",0,1,"google",0
0,2019-02-17 00:00:00.000,"0","Organic Search","mobile",1,"England",0,1,"google",0
0,2019-02-17 00:00:00.000,"0","Organic Search","mobile",1,"Guatemala Department",0,1,"google",0
0,2019-02-17 00:00:00.000,"0","Organic Search","mobile",1,"Louisiana",0,1,"google",0
0,2019-02-17 00:00:00.000,"0","Organic Search","mobile",1,"Missouri",0,1,"google",0
0,2019-02-17 00:00:00.000,"0","Organic Search","mobile",1,"Tamil Nadu",0,1,"google",0
0,2019-02-17 00:00:00.000,"0","Organic Search","mobile",1,"Tennessee",0,1,"google",0
0,2019-02-17 00:00:00.000,"0","Organic Search","mobile",1,"Washington",0,1,"google",0
0,2019-02-18 00:00:00.000,"0","Organic Search","mobile",1,"Alabama",0,1,"google",0
0,2019-02-18 00:00:00.000,"0","Organic Search","mobile",1,"England",0,1,"google",0
0,2019-02-18 00:00:00.000,"0","Organic Search","mobile",1,"Florida",0,1,"google",0
0,2019-02-18 00:00:00.000,"0","Organic Search","mobile",1,"Indiana",0,1,"google",0
0,2019-02-18 00:00:00.000,"0","Organic Search","mobile",1,"Louisiana",0,1,"google",0
0,2019-02-18 00:00:00.000,"0","Organic Search","mobile",1,"Maryland",0,1,"google",0
0,2019-02-18 00:00:00.000,"0","Organic Search","mobile",1,"New Jersey",0,1,"google",0
0,2019-02-18 00:00:00.000,"0","Organic Search","mobile",1,"New York",0,1,"google",0
0,2019-02-18 00:00:00.000,"0","Organic Search","mobile",1,"North Carolina",0,1,"google",0
0,2019-02-18 00:00:00.000,"0","Organic Search","mobile",1,"San Juan",0,1,"google",0
0,2019-02-18 00:00:00.000,"0","Organic Search","mobile",1,"Washington",0,1,"google",0
0,2019-02-19 00:00:00.000,"0","Organic Search","mobile",1,"Andalusia",0,1,"google",0
0,2019-02-19 00:00:00.000,"0","Organic Search","mobile",1,"Gauteng",0,1,"google",0
0,2019-02-19 00:00:00.000,"0","Organic Search","mobile",1,"New York",0,1,"google",0
0,2019-02-19 00:00:00.000,"0","Organic Search","mobile",1,"Oklahoma",0,1,"google",0
0,2019-02-19 00:00:00.000,"0","Organic Search","mobile",1,"State of Sao Paulo",0,1,"google",0
0,2019-02-19 00:00:00.000,"0","Organic Search","mobile",1,"Tennessee",0,1,"google",0
0,2019-02-19 00:00:00.000,"0","Organic Search","mobile",1,"Victoria",0,1,"google",0
0,2019-02-20 00:00:00.000,"0","Organic Search","mobile",1,"North Carolina",0,1,"google",0
0,2019-02-20 00:00:00.000,"0","Organic Search","mobile",1,"Colorado",0,1,"google",0
0,2019-02-20 00:00:00.000,"0","Organic Search","mobile",1,"Indiana",0,1,"google",0
0,2019-02-20 00:00:00.000,"0","Organic Search","mobile",1,"Kansas",0,1,"google",0
0,2019-02-20 00:00:00.000,"0","Organic Search","mobile",1,"Michigan",0,1,"google",0
0,2019-02-20 00:00:00.000,"0","Organic Search","mobile",1,"Nevada",0,1,"google",0
0,2019-02-20 00:00:00.000,"0","Organic Search","mobile",1,"Oregon",0,1,"google",0
0,2019-02-21 00:00:00.000,"0","Organic Search","mobile",1,"Alabama",0,1,"google",0
0,2019-02-21 00:00:00.000,"0","Organic Search","mobile",1,"Georgia",0,1,"google",0
0,2019-02-21 00:00:00.000,"0","Organic Search","mobile",1,"Indiana",0,1,"google",0
0,2019-02-21 00:00:00.000,"0","Organic Search","mobile",1,"Oregon",0,1,"google",0
0,2019-02-21 00:00:00.000,"0","Organic Search","mobile",1,"South Holland",0,1,"google",0
0,2019-02-21 00:00:00.000,"0","Organic Search","mobile",1,"Washington",0,1,"google",0
0,2019-02-22 00:00:00.000,"0","Organic Search","mobile",1,"North Carolina",0,1,"google",0
0,2019-02-22 00:00:00.000,"0","Organic Search","mobile",1,"Georgia",0,1,"google",0
0,2019-02-22 00:00:00.000,"0","Organic Search","mobile",1,"New York",0,1,"google",0
0,2019-02-22 00:00:00.000,"0","Organic Search","mobile",1,"Ohio",0,1,"google",0
0,2019-02-23 00:00:00.000,"0","Organic Search","mobile",1,"Arizona",0,1,"google",0
0,2019-02-23 00:00:00.000,"0","Organic Search","mobile",1,"Arkansas",0,1,"google",0
0,2019-02-23 00:00:00.000,"0","Organic Search","mobile",1,"Catalonia",0,1,"google",0
0,2019-02-23 00:00:00.000,"0","Organic Search","mobile",1,"Indiana",0,1,"google",0
0,2019-02-23 00:00:00.000,"0","Organic Search","mobile",1,"Maryland",0,1,"google",0
0,2019-02-23 00:00:00.000,"0","Organic Search","mobile",1,"Minnesota",0,1,"google",0
0,2019-02-23 00:00:00.000,"0","Organic Search","mobile",1,"North Carolina",0,1,"google",0
0,2019-02-23 00:00:00.000,"0","Organic Search","mobile",1,"Pennsylvania",0,1,"google",0
0,2019-02-24 00:00:00.000,"0","Organic Search","mobile",1,"Delhi",0,1,"google",0
0,2019-02-24 00:00:00.000,"0","Organic Search","mobile",1,"Indiana",0,1,"google",0
0,2019-02-24 00:00:00.000,"0","Organic Search","mobile",1,"Mount Lebanon Governorate",0,1,"google",0
0,2019-02-24 00:00:00.000,"0","Organic Search","mobile",1,"Ohio",0,1,"google",0
0,2019-02-24 00:00:00.000,"0","Organic Search","mobile",1,"Oregon",0,1,"google",0
0,2019-02-24 00:00:00.000,"0","Organic Search","mobile",1,"Queensland",0,1,"google",0
0,2019-02-25 00:00:00.000,"0","Organic Search","mobile",1,"North Carolina",0,1,"google",0
0,2019-02-25 00:00:00.000,"0","Organic Search","mobile",1,"Arizona",0,1,"google",0
0,2019-02-25 00:00:00.000,"0","Organic Search","mobile",1,"England",0,1,"google",0
0,2019-02-25 00:00:00.000,"0","Organic Search","mobile",1,"Georgia",0,1,"google",0
0,2019-02-25 00:00:00.000,"0","Organic Search","mobile",1,"Missouri",0,1,"google",0
0,2019-02-25 00:00:00.000,"0","Organic Search","mobile",1,"North Carolina",0,1,"google",0
0,2019-02-25 00:00:00.000,"0","Organic Search","mobile",1,"Setubal",0,1,"google",0
0,2019-02-25 00:00:00.000,"0","Organic Search","mobile",1,"Uttar Pradesh",0,1,"google",0
0,2019-02-26 00:00:00.000,"0","Organic Search","mobile",1,"Antioquia",0,1,"google",0
0,2019-02-26 00:00:00.000,"0","Organic Search","mobile",1,"District of Columbia",0,1,"google",0
0,2019-02-26 00:00:00.000,"0","Organic Search","mobile",1,"Massachusetts",0,1,"google",0
0,2019-02-26 00:00:00.000,"0","Organic Search","mobile",1,"New Jersey",0,1,"google",0
0,2019-02-26 00:00:00.000,"0","Organic Search","mobile",1,"Oregon",0,1,"google",0
0,2019-02-26 00:00:00.000,"0","Organic Search","mobile",1,"Panama",0,1,"google",0
0,2019-02-26 00:00:00.000,"0","Organic Search","mobile",1,"Quebec",0,1,"google",0
0,2019-02-26 00:00:00.000,"0","Organic Search","mobile",1,"Tennessee",0,1,"google",0
0,2019-02-26 00:00:00.000,"0","Organic Search","mobile",1,"Washington",0,1,"google",0
0,2019-02-27 00:00:00.000,"0","Organic Search","mobile",1,"Andalusia",0,1,"google",0
0,2019-02-27 00:00:00.000,"0","Organic Search","mobile",1,"Baden-Wurttemberg",0,1,"google",0
0,2019-02-27 00:00:00.000,"0","Organic Search","mobile",1,"Iowa",0,1,"google",0
0,2019-02-27 00:00:00.000,"0","Organic Search","mobile",1,"Lagos",0,1,"google",0
0,2019-02-27 00:00:00.000,"0","Organic Search","mobile",1,"Nevada",0,1,"google",0
0,2019-02-27 00:00:00.000,"0","Organic Search","mobile",1,"New Jersey",0,1,"google",0
0,2019-02-27 00:00:00.000,"0","Organic Search","mobile",1,"New York",0,1,"google",0
0,2019-02-27 00:00:00.000,"0","Organic Search","mobile",1,"Ohio",0,1,"google",0
0,2019-02-27 00:00:00.000,"0","Organic Search","mobile",1,"Phnom Penh",0,1,"google",0
0,2019-02-27 00:00:00.000,"0","Organic Search","mobile",1,"Wisconsin",0,1,"google",0
0,2019-02-28 00:00:00.000,"0","Organic Search","mobile",1,"Alabama",0,1,"google",0
0,2019-02-28 00:00:00.000,"0","Organic Search","mobile",1,"Auckland",0,1,"google",0
0,2019-02-28 00:00:00.000,"0","Organic Search","mobile",1,"Ohio",0,1,"google",0
0,2019-02-28 00:00:00.000,"0","Organic Search","mobile",1,"Riyadh Province",0,1,"google",0
0,2019-02-28 00:00:00.000,"0","Organic Search","mobile",1,"Virginia",0,1,"google",0
0,2019-03-01 00:00:00.000,"0","Organic Search","mobile",1,"Arizona",0,1,"google",0
0,2019-03-01 00:00:00.000,"0","Organic Search","mobile",1,"England",0,1,"google",0
0,2019-03-01 00:00:00.000,"0","Organic Search","mobile",1,"Michigan",0,1,"google",0
0,2019-03-01 00:00:00.000,"0","Organic Search","mobile",1,"Mississippi",0,1,"google",0
0,2019-03-01 00:00:00.000,"0","Organic Search","mobile",1,"New Mexico",0,1,"google",0
0,2019-03-01 00:00:00.000,"0","Organic Search","mobile",1,"Ohio",0,1,"google",0
0,2019-03-01 00:00:00.000,"0","Organic Search","mobile",1,"Porto District",0,1,"google",0
0,2019-03-02 00:00:00.000,"0","Organic Search","mobile",1,"District of Columbia",0,1,"google",0
0,2019-03-02 00:00:00.000,"0","Organic Search","mobile",1,"Florida",0,1,"google",0
0,2019-03-02 00:00:00.000,"0","Organic Search","mobile",1,"Kentucky",0,1,"google",0
0,2019-03-02 00:00:00.000,"0","Organic Search","mobile",1,"Nebraska",0,1,"google",0
0,2019-03-02 00:00:00.000,"0","Organic Search","mobile",1,"Oregon",0,1,"google",0
0,2019-03-02 00:00:00.000,"0","Organic Search","mobile",1,"South Carolina",0,1,"google",0
0,2019-03-02 00:00:00.000,"0","Organic Search","mobile",1,"Tirana County",0,1,"google",0
0,2019-03-03 00:00:00.000,"0","Organic Search","mobile",1,"Alabama",0,1,"google",0
0,2019-03-03 00:00:00.000,"0","Organic Search","mobile",1,"District of Columbia",0,1,"google",0
0,2019-03-03 00:00:00.000,"0","Organic Search","mobile",1,"England",0,1,"google",0
0,2019-03-03 00:00:00.000,"0","Organic Search","mobile",1,"Florida",0,1,"google",0
0,2019-03-03 00:00:00.000,"0","Organic Search","mobile",1,"Kentucky",0,1,"google",0
0,2019-03-03 00:00:00.000,"0","Organic Search","mobile",1,"Massachusetts",0,1,"google",0
0,2019-03-03 00:00:00.000,"0","Organic Search","mobile",1,"Metro Manila",0,1,"google",0
0,2019-03-03 00:00:00.000,"0","Organic Search","mobile",1,"Michigan",0,1,"google",0
0,2019-03-03 00:00:00.000,"0","Organic Search","mobile",1,"North Carolina",0,1,"google",0
0,2019-03-03 00:00:00.000,"0","Organic Search","mobile",1,"North Rhine-Westphalia",0,1,"google",0
0,2019-03-03 00:00:00.000,"0","Organic Search","mobile",1,"Pennsylvania",0,1,"google",0
0,2019-03-03 00:00:00.000,"0","Organic Search","mobile",1,"Queensland",0,1,"google",0
0,2019-03-03 00:00:00.000,"0","Organic Search","mobile",1,"South Carolina",0,1,"google",0
0,2019-03-04 00:00:00.000,"0","Organic Search","mobile",1,"Basra Governorate",0,1,"google",0
0,2019-03-04 00:00:00.000,"0","Organic Search","mobile",1,"Florida",0,1,"google",0
0,2019-03-04 00:00:00.000,"0","Organic Search","mobile",1,"Indiana",0,1,"google",0
0,2019-03-04 00:00:00.000,"0","Organic Search","mobile",1,"Missouri",0,1,"google",0
0,2019-03-04 00:00:00.000,"0","Organic Search","mobile",1,"Nebraska",0,1,"google",0
0,2019-03-04 00:00:00.000,"0","Organic Search","mobile",1,"Nevada",0,1,"google",0
0,2019-03-04 00:00:00.000,"0","Organic Search","mobile",1,"New York",0,1,"google",0
0,2019-03-04 00:00:00.000,"0","Organic Search","mobile",1,"Pennsylvania",0,1,"google",0
0,2019-03-04 00:00:00.000,"0","Organic Search","mobile",1,"Zurich",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","mobile",1,"Alabama",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","mobile",1,"Maharashtra",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","mobile",1,"Mississippi",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","mobile",1,"Missouri",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","mobile",1,"Nebraska",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","mobile",1,"North Carolina",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","mobile",1,"Pennsylvania",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","mobile",1,"Tennessee",0,1,"google",0
0,2019-03-05 00:00:00.000,"0","Organic Search","mobile",1,"Washington",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","mobile",1,"Colorado",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","mobile",1,"Liepajas pilseta",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","mobile",1,"Maryland",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","mobile",1,"Missouri",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","mobile",1,"Nebraska",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","mobile",1,"New Jersey",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","mobile",1,"South Carolina",0,1,"google",0
0,2019-03-06 00:00:00.000,"0","Organic Search","mobile",1,"Washington",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","mobile",1,"District of Columbia",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","mobile",1,"Hanoi",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","mobile",1,"Indiana",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","mobile",1,"Iowa",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","mobile",1,"Maine",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","mobile",1,"Manitoba",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","mobile",1,"Minnesota",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","mobile",1,"Mississippi",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","mobile",1,"New Jersey",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","mobile",1,"Ohio",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","mobile",1,"Oregon",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","mobile",1,"South Carolina",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","mobile",1,"Victoria",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","mobile",1,"West Virginia",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","mobile",1,"Western Cape",0,1,"google",0
0,2019-03-07 00:00:00.000,"0","Organic Search","mobile",1,"Yangon Region",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","mobile",1,"Alabama",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","mobile",1,"Colorado",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","mobile",1,"Illinois",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","mobile",1,"Lombardy",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","mobile",1,"Minnesota",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","mobile",1,"Mississippi",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","mobile",1,"North Carolina",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","mobile",1,"Ohio",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","mobile",1,"Ontario",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","mobile",1,"Ponce",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","mobile",1,"Prague",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","mobile",1,"South Carolina",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","mobile",1,"Tennessee",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","mobile",1,"Utah",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","mobile",1,"Western Cape",0,1,"google",0
0,2019-03-08 00:00:00.000,"0","Organic Search","mobile",1,"Wisconsin",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","mobile",1,"Alabama",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","mobile",1,"Arizona",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","mobile",1,"Capital Region of Denmark",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","mobile",1,"District of Columbia",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","mobile",1,"England",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","mobile",1,"Indiana",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","mobile",1,"Maharashtra",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","mobile",1,"Maryland",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","mobile",1,"Michigan",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","mobile",1,"Pennsylvania",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","mobile",1,"Punjab",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","mobile",1,"South Carolina",0,1,"google",0
0,2019-03-09 00:00:00.000,"0","Organic Search","mobile",1,"Tennessee",0,1,"google",0
0,2019-03-10 00:00:00.000,"0","Organic Search","mobile",1,"Canton of Schaffhausen",0,1,"google",0
0,2019-03-10 00:00:00.000,"0","Organic Search","mobile",1,"Colorado",0,1,"google",0
0,2019-03-10 00:00:00.000,"0","Organic Search","mobile",1,"Cortes Department",0,1,"google",0
0,2019-03-10 00:00:00.000,"0","Organic Search","mobile",1,"District of Columbia",0,1,"google",0
0,2019-03-10 00:00:00.000,"0","Organic Search","mobile",1,"Georgia",0,1,"google",0
0,2019-03-10 00:00:00.000,"0","Organic Search","mobile",1,"Hanoi",0,1,"google",0
0,2019-03-10 00:00:00.000,"0","Organic Search","mobile",1,"Hawaii",0,1,"google",0
0,2019-03-10 00:00:00.000,"0","Organic Search","mobile",1,"Illinois",0,1,"google",0
0,2019-03-10 00:00:00.000,"0","Organic Search","mobile",1,"Massachusetts",0,1,"google",0
0,2019-03-10 00:00:00.000,"0","Organic Search","mobile",1,"Nevada",0,1,"google",0
0,2019-03-10 00:00:00.000,"0","Organic Search","mobile",1,"North Carolina",0,1,"google",0
0,2019-03-10 00:00:00.000,"0","Organic Search","mobile",1,"South Carolina",0,1,"google",0
0,2019-03-10 00:00:00.000,"0","Organic Search","mobile",1,"Timis County",0,1,"google",0
0,2019-03-11 00:00:00.000,"0","Organic Search","mobile",1,"North Carolina",0,1,"google",0
0,2019-03-11 00:00:00.000,"0","Organic Search","mobile",1,"Capital Region",0,1,"google",0
0,2019-03-11 00:00:00.000,"0","Organic Search","mobile",1,"Colorado",0,1,"google",0
0,2019-03-11 00:00:00.000,"0","Organic Search","mobile",1,"Ile-de-France",0,1,"google",0
0,2019-03-11 00:00:00.000,"0","Organic Search","mobile",1,"Manitoba",0,1,"google",0
0,2019-03-11 00:00:00.000,"0","Organic Search","mobile",1,"Maryland",0,1,"google",0
0,2019-03-11 00:00:00.000,"0","Organic Search","mobile",1,"Minnesota",0,1,"google",0
0,2019-03-11 00:00:00.000,"0","Organic Search","mobile",1,"Ontario",0,1,"google",0
0,2019-03-11 00:00:00.000,"0","Organic Search","mobile",1,"Overijssel",0,1,"google",0
0,2019-03-11 00:00:00.000,"0","Organic Search","mobile",1,"Texas",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","mobile",1,"Alabama",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","mobile",1,"Canton of Schaffhausen",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","mobile",1,"District of Columbia",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","mobile",1,"Georgia",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","mobile",1,"Istanbul",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","mobile",1,"Kentucky",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","mobile",1,"Lagos",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","mobile",1,"Minnesota",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","mobile",1,"New Jersey",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","mobile",1,"Oklahoma",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","mobile",1,"Ontario",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","mobile",1,"Pennsylvania",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","mobile",1,"Quebec",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","mobile",1,"Tennessee",0,1,"google",0
0,2019-03-12 00:00:00.000,"0","Organic Search","mobile",1,"Washington",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","mobile",1,"Alabama",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","mobile",1,"England",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","mobile",1,"Ho Chi Minh City",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","mobile",1,"Quebec",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","mobile",1,"Tennessee",0,1,"google",0
0,2019-03-13 00:00:00.000,"0","Organic Search","mobile",1,"Virginia",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","mobile",1,"Alabama",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","mobile",1,"Colorado",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","mobile",1,"Delhi",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","mobile",1,"District of Columbia",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","mobile",1,"Gujarat",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","mobile",1,"Louisiana",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","mobile",1,"Nairobi County",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","mobile",1,"Ontario",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","mobile",1,"Victoria",0,1,"google",0
0,2019-03-14 00:00:00.000,"0","Organic Search","mobile",1,"Washington",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","mobile",1,"Alabama",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","mobile",1,"Colorado",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","mobile",1,"Damietta Governorate",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","mobile",1,"Georgia",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","mobile",1,"Hawaii",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","mobile",1,"Kansas",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","mobile",1,"Kentucky",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","mobile",1,"Louisiana",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","mobile",1,"Maine",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","mobile",1,"Massachusetts",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","mobile",1,"Missouri",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","mobile",1,"North Dakota",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","mobile",1,"Ontario",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","mobile",1,"Tennessee",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","mobile",1,"Virginia",0,1,"google",0
0,2019-03-15 00:00:00.000,"0","Organic Search","mobile",1,"Washington",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","mobile",1,"Greater Accra Region",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","mobile",1,"Islamabad Capital Territory",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","mobile",1,"Louisiana",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","mobile",1,"Maine",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","mobile",1,"Massachusetts",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","mobile",1,"Minnesota",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","mobile",1,"New Jersey",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","mobile",1,"Quebec",0,1,"google",0
0,2019-03-16 00:00:00.000,"0","Organic Search","mobile",1,"Western Australia",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","mobile",1,"Arizona",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","mobile",1,"Georgia",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","mobile",1,"Gujarat",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","mobile",1,"Hawaii",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","mobile",1,"Maryland",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","mobile",1,"Missouri",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","mobile",1,"New York",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","mobile",1,"Oklahoma",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","mobile",1,"Tennessee",0,1,"google",0
0,2019-03-17 00:00:00.000,"0","Organic Search","mobile",1,"Wisconsin",0,1,"google",0
0,2019-03-18 00:00:00.000,"0","Organic Search","mobile",1,"North Carolina",0,1,"google",0
0,2019-03-18 00:00:00.000,"0","Organic Search","mobile",1,"Bavaria",0,1,"google",0
0,2019-03-18 00:00:00.000,"0","Organic Search","mobile",1,"Maryland",0,1,"google",0
0,2019-03-18 00:00:00.000,"0","Organic Search","mobile",1,"Michigan",0,1,"google",0
0,2019-03-18 00:00:00.000,"0","Organic Search","mobile",1,"Mississippi",0,1,"google",0
0,2019-03-18 00:00:00.000,"0","Organic Search","mobile",1,"New Hampshire",0,1,"google",0
0,2019-03-18 00:00:00.000,"0","Organic Search","mobile",1,"New York",0,1,"google",0
0,2019-03-18 00:00:00.000,"0","Organic Search","mobile",1,"Ohio",0,1,"google",0
