Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding
2019-06-14 00:00:00.000,"2019","2","6","14","20190614","June","Jun 2019","Q2 2019","5","Friday",2019-06-15 00:00:00.000
2019-06-15 00:00:00.000,"2019","2","6","15","20190615","June","Jun 2019","Q2 2019","6","Saturday",2019-06-15 00:00:00.000
2019-06-16 00:00:00.000,"2019","2","6","16","20190616","June","Jun 2019","Q2 2019","0","Sunday",2019-06-22 00:00:00.000
2019-06-17 00:00:00.000,"2019","2","6","17","20190617","June","Jun 2019","Q2 2019","1","Monday",2019-06-22 00:00:00.000
2019-06-18 00:00:00.000,"2019","2","6","18","20190618","June","Jun 2019","Q2 2019","2","Tuesday",2019-06-22 00:00:00.000
2019-06-19 00:00:00.000,"2019","2","6","19","20190619","June","Jun 2019","Q2 2019","3","Wednesday",2019-06-22 00:00:00.000
2019-06-20 00:00:00.000,"2019","2","6","20","20190620","June","Jun 2019","Q2 2019","4","Thursday",2019-06-22 00:00:00.000
2019-06-21 00:00:00.000,"2019","2","6","21","20190621","June","Jun 2019","Q2 2019","5","Friday",2019-06-22 00:00:00.000
2019-06-22 00:00:00.000,"2019","2","6","22","20190622","June","Jun 2019","Q2 2019","6","Saturday",2019-06-22 00:00:00.000
2019-06-23 00:00:00.000,"2019","2","6","23","20190623","June","Jun 2019","Q2 2019","0","Sunday",2019-06-29 00:00:00.000
2019-06-24 00:00:00.000,"2019","2","6","24","20190624","June","Jun 2019","Q2 2019","1","Monday",2019-06-29 00:00:00.000
2019-06-25 00:00:00.000,"2019","2","6","25","20190625","June","Jun 2019","Q2 2019","2","Tuesday",2019-06-29 00:00:00.000
2019-06-26 00:00:00.000,"2019","2","6","26","20190626","June","Jun 2019","Q2 2019","3","Wednesday",2019-06-29 00:00:00.000
2019-06-27 00:00:00.000,"2019","2","6","27","20190627","June","Jun 2019","Q2 2019","4","Thursday",2019-06-29 00:00:00.000
2019-06-28 00:00:00.000,"2019","2","6","28","20190628","June","Jun 2019","Q2 2019","5","Friday",2019-06-29 00:00:00.000
2019-06-29 00:00:00.000,"2019","2","6","29","20190629","June","Jun 2019","Q2 2019","6","Saturday",2019-06-29 00:00:00.000
2019-06-30 00:00:00.000,"2019","2","6","30","20190630","June","Jun 2019","Q2 2019","0","Sunday",2019-07-06 00:00:00.000
2019-07-01 00:00:00.000,"2019","3","7","1","20190701","July","Jul 2019","Q3 2019","1","Monday",2019-07-06 00:00:00.000
2019-07-02 00:00:00.000,"2019","3","7","2","20190702","July","Jul 2019","Q3 2019","2","Tuesday",2019-07-06 00:00:00.000
2019-07-03 00:00:00.000,"2019","3","7","3","20190703","July","Jul 2019","Q3 2019","3","Wednesday",2019-07-06 00:00:00.000
2019-07-04 00:00:00.000,"2019","3","7","4","20190704","July","Jul 2019","Q3 2019","4","Thursday",2019-07-06 00:00:00.000
2019-07-05 00:00:00.000,"2019","3","7","5","20190705","July","Jul 2019","Q3 2019","5","Friday",2019-07-06 00:00:00.000
2019-07-06 00:00:00.000,"2019","3","7","6","20190706","July","Jul 2019","Q3 2019","6","Saturday",2019-07-06 00:00:00.000
2019-07-07 00:00:00.000,"2019","3","7","7","20190707","July","Jul 2019","Q3 2019","0","Sunday",2019-07-13 00:00:00.000
2019-07-08 00:00:00.000,"2019","3","7","8","20190708","July","Jul 2019","Q3 2019","1","Monday",2019-07-13 00:00:00.000
2019-07-09 00:00:00.000,"2019","3","7","9","20190709","July","Jul 2019","Q3 2019","2","Tuesday",2019-07-13 00:00:00.000
2019-07-10 00:00:00.000,"2019","3","7","10","20190710","July","Jul 2019","Q3 2019","3","Wednesday",2019-07-13 00:00:00.000
2019-07-11 00:00:00.000,"2019","3","7","11","20190711","July","Jul 2019","Q3 2019","4","Thursday",2019-07-13 00:00:00.000
2019-07-12 00:00:00.000,"2019","3","7","12","20190712","July","Jul 2019","Q3 2019","5","Friday",2019-07-13 00:00:00.000
2019-07-13 00:00:00.000,"2019","3","7","13","20190713","July","Jul 2019","Q3 2019","6","Saturday",2019-07-13 00:00:00.000
2019-07-14 00:00:00.000,"2019","3","7","14","20190714","July","Jul 2019","Q3 2019","0","Sunday",2019-07-20 00:00:00.000
2019-07-15 00:00:00.000,"2019","3","7","15","20190715","July","Jul 2019","Q3 2019","1","Monday",2019-07-20 00:00:00.000
2019-07-16 00:00:00.000,"2019","3","7","16","20190716","July","Jul 2019","Q3 2019","2","Tuesday",2019-07-20 00:00:00.000
2019-07-17 00:00:00.000,"2019","3","7","17","20190717","July","Jul 2019","Q3 2019","3","Wednesday",2019-07-20 00:00:00.000
2019-07-18 00:00:00.000,"2019","3","7","18","20190718","July","Jul 2019","Q3 2019","4","Thursday",2019-07-20 00:00:00.000
2019-07-19 00:00:00.000,"2019","3","7","19","20190719","July","Jul 2019","Q3 2019","5","Friday",2019-07-20 00:00:00.000
2019-07-20 00:00:00.000,"2019","3","7","20","20190720","July","Jul 2019","Q3 2019","6","Saturday",2019-07-20 00:00:00.000
2019-07-21 00:00:00.000,"2019","3","7","21","20190721","July","Jul 2019","Q3 2019","0","Sunday",2019-07-27 00:00:00.000
2019-07-22 00:00:00.000,"2019","3","7","22","20190722","July","Jul 2019","Q3 2019","1","Monday",2019-07-27 00:00:00.000
2019-07-23 00:00:00.000,"2019","3","7","23","20190723","July","Jul 2019","Q3 2019","2","Tuesday",2019-07-27 00:00:00.000
2019-07-24 00:00:00.000,"2019","3","7","24","20190724","July","Jul 2019","Q3 2019","3","Wednesday",2019-07-27 00:00:00.000
2019-07-25 00:00:00.000,"2019","3","7","25","20190725","July","Jul 2019","Q3 2019","4","Thursday",2019-07-27 00:00:00.000
2019-07-26 00:00:00.000,"2019","3","7","26","20190726","July","Jul 2019","Q3 2019","5","Friday",2019-07-27 00:00:00.000
2019-07-27 00:00:00.000,"2019","3","7","27","20190727","July","Jul 2019","Q3 2019","6","Saturday",2019-07-27 00:00:00.000
2019-07-28 00:00:00.000,"2019","3","7","28","20190728","July","Jul 2019","Q3 2019","0","Sunday",2019-08-03 00:00:00.000
2019-07-29 00:00:00.000,"2019","3","7","29","20190729","July","Jul 2019","Q3 2019","1","Monday",2019-08-03 00:00:00.000
2019-07-30 00:00:00.000,"2019","3","7","30","20190730","July","Jul 2019","Q3 2019","2","Tuesday",2019-08-03 00:00:00.000
2019-07-31 00:00:00.000,"2019","3","7","31","20190731","July","Jul 2019","Q3 2019","3","Wednesday",2019-08-03 00:00:00.000
2019-08-01 00:00:00.000,"2019","3","8","1","20190801","August","Aug 2019","Q3 2019","4","Thursday",2019-08-03 00:00:00.000
2019-08-02 00:00:00.000,"2019","3","8","2","20190802","August","Aug 2019","Q3 2019","5","Friday",2019-08-03 00:00:00.000
2019-08-03 00:00:00.000,"2019","3","8","3","20190803","August","Aug 2019","Q3 2019","6","Saturday",2019-08-03 00:00:00.000
2019-08-04 00:00:00.000,"2019","3","8","4","20190804","August","Aug 2019","Q3 2019","0","Sunday",2019-08-10 00:00:00.000
2019-08-05 00:00:00.000,"2019","3","8","5","20190805","August","Aug 2019","Q3 2019","1","Monday",2019-08-10 00:00:00.000
2019-08-06 00:00:00.000,"2019","3","8","6","20190806","August","Aug 2019","Q3 2019","2","Tuesday",2019-08-10 00:00:00.000
2019-08-07 00:00:00.000,"2019","3","8","7","20190807","August","Aug 2019","Q3 2019","3","Wednesday",2019-08-10 00:00:00.000
2019-08-08 00:00:00.000,"2019","3","8","8","20190808","August","Aug 2019","Q3 2019","4","Thursday",2019-08-10 00:00:00.000
2019-08-09 00:00:00.000,"2019","3","8","9","20190809","August","Aug 2019","Q3 2019","5","Friday",2019-08-10 00:00:00.000
2019-08-10 00:00:00.000,"2019","3","8","10","20190810","August","Aug 2019","Q3 2019","6","Saturday",2019-08-10 00:00:00.000
2019-08-11 00:00:00.000,"2019","3","8","11","20190811","August","Aug 2019","Q3 2019","0","Sunday",2019-08-17 00:00:00.000
2019-08-12 00:00:00.000,"2019","3","8","12","20190812","August","Aug 2019","Q3 2019","1","Monday",2019-08-17 00:00:00.000
2019-08-13 00:00:00.000,"2019","3","8","13","20190813","August","Aug 2019","Q3 2019","2","Tuesday",2019-08-17 00:00:00.000
2019-08-14 00:00:00.000,"2019","3","8","14","20190814","August","Aug 2019","Q3 2019","3","Wednesday",2019-08-17 00:00:00.000
2019-08-15 00:00:00.000,"2019","3","8","15","20190815","August","Aug 2019","Q3 2019","4","Thursday",2019-08-17 00:00:00.000
2019-08-16 00:00:00.000,"2019","3","8","16","20190816","August","Aug 2019","Q3 2019","5","Friday",2019-08-17 00:00:00.000
2019-08-17 00:00:00.000,"2019","3","8","17","20190817","August","Aug 2019","Q3 2019","6","Saturday",2019-08-17 00:00:00.000
2019-08-18 00:00:00.000,"2019","3","8","18","20190818","August","Aug 2019","Q3 2019","0","Sunday",2019-08-24 00:00:00.000
2019-08-19 00:00:00.000,"2019","3","8","19","20190819","August","Aug 2019","Q3 2019","1","Monday",2019-08-24 00:00:00.000
2019-08-20 00:00:00.000,"2019","3","8","20","20190820","August","Aug 2019","Q3 2019","2","Tuesday",2019-08-24 00:00:00.000
2019-08-21 00:00:00.000,"2019","3","8","21","20190821","August","Aug 2019","Q3 2019","3","Wednesday",2019-08-24 00:00:00.000
2019-08-22 00:00:00.000,"2019","3","8","22","20190822","August","Aug 2019","Q3 2019","4","Thursday",2019-08-24 00:00:00.000
2019-08-23 00:00:00.000,"2019","3","8","23","20190823","August","Aug 2019","Q3 2019","5","Friday",2019-08-24 00:00:00.000
2019-08-24 00:00:00.000,"2019","3","8","24","20190824","August","Aug 2019","Q3 2019","6","Saturday",2019-08-24 00:00:00.000
2019-08-25 00:00:00.000,"2019","3","8","25","20190825","August","Aug 2019","Q3 2019","0","Sunday",2019-08-31 00:00:00.000
2019-08-26 00:00:00.000,"2019","3","8","26","20190826","August","Aug 2019","Q3 2019","1","Monday",2019-08-31 00:00:00.000
2019-08-27 00:00:00.000,"2019","3","8","27","20190827","August","Aug 2019","Q3 2019","2","Tuesday",2019-08-31 00:00:00.000
2019-08-28 00:00:00.000,"2019","3","8","28","20190828","August","Aug 2019","Q3 2019","3","Wednesday",2019-08-31 00:00:00.000
2019-08-29 00:00:00.000,"2019","3","8","29","20190829","August","Aug 2019","Q3 2019","4","Thursday",2019-08-31 00:00:00.000
2019-08-30 00:00:00.000,"2019","3","8","30","20190830","August","Aug 2019","Q3 2019","5","Friday",2019-08-31 00:00:00.000
2019-08-31 00:00:00.000,"2019","3","8","31","20190831","August","Aug 2019","Q3 2019","6","Saturday",2019-08-31 00:00:00.000
2019-09-01 00:00:00.000,"2019","3","9","1","20190901","September","Sep 2019","Q3 2019","0","Sunday",2019-09-07 00:00:00.000
2019-09-02 00:00:00.000,"2019","3","9","2","20190902","September","Sep 2019","Q3 2019","1","Monday",2019-09-07 00:00:00.000
2019-09-03 00:00:00.000,"2019","3","9","3","20190903","September","Sep 2019","Q3 2019","2","Tuesday",2019-09-07 00:00:00.000
2019-09-04 00:00:00.000,"2019","3","9","4","20190904","September","Sep 2019","Q3 2019","3","Wednesday",2019-09-07 00:00:00.000
2019-09-05 00:00:00.000,"2019","3","9","5","20190905","September","Sep 2019","Q3 2019","4","Thursday",2019-09-07 00:00:00.000
2019-09-06 00:00:00.000,"2019","3","9","6","20190906","September","Sep 2019","Q3 2019","5","Friday",2019-09-07 00:00:00.000
2019-09-07 00:00:00.000,"2019","3","9","7","20190907","September","Sep 2019","Q3 2019","6","Saturday",2019-09-07 00:00:00.000
2019-09-08 00:00:00.000,"2019","3","9","8","20190908","September","Sep 2019","Q3 2019","0","Sunday",2019-09-14 00:00:00.000
2019-09-09 00:00:00.000,"2019","3","9","9","20190909","September","Sep 2019","Q3 2019","1","Monday",2019-09-14 00:00:00.000
2019-09-10 00:00:00.000,"2019","3","9","10","20190910","September","Sep 2019","Q3 2019","2","Tuesday",2019-09-14 00:00:00.000
2019-09-11 00:00:00.000,"2019","3","9","11","20190911","September","Sep 2019","Q3 2019","3","Wednesday",2019-09-14 00:00:00.000
2019-09-12 00:00:00.000,"2019","3","9","12","20190912","September","Sep 2019","Q3 2019","4","Thursday",2019-09-14 00:00:00.000
2019-09-13 00:00:00.000,"2019","3","9","13","20190913","September","Sep 2019","Q3 2019","5","Friday",2019-09-14 00:00:00.000
2019-09-14 00:00:00.000,"2019","3","9","14","20190914","September","Sep 2019","Q3 2019","6","Saturday",2019-09-14 00:00:00.000
2019-09-15 00:00:00.000,"2019","3","9","15","20190915","September","Sep 2019","Q3 2019","0","Sunday",2019-09-21 00:00:00.000
2019-09-16 00:00:00.000,"2019","3","9","16","20190916","September","Sep 2019","Q3 2019","1","Monday",2019-09-21 00:00:00.000
2019-09-17 00:00:00.000,"2019","3","9","17","20190917","September","Sep 2019","Q3 2019","2","Tuesday",2019-09-21 00:00:00.000
2019-09-18 00:00:00.000,"2019","3","9","18","20190918","September","Sep 2019","Q3 2019","3","Wednesday",2019-09-21 00:00:00.000
2019-09-19 00:00:00.000,"2019","3","9","19","20190919","September","Sep 2019","Q3 2019","4","Thursday",2019-09-21 00:00:00.000
2019-09-20 00:00:00.000,"2019","3","9","20","20190920","September","Sep 2019","Q3 2019","5","Friday",2019-09-21 00:00:00.000
2019-09-21 00:00:00.000,"2019","3","9","21","20190921","September","Sep 2019","Q3 2019","6","Saturday",2019-09-21 00:00:00.000
2019-09-22 00:00:00.000,"2019","3","9","22","20190922","September","Sep 2019","Q3 2019","0","Sunday",2019-09-28 00:00:00.000
2019-09-23 00:00:00.000,"2019","3","9","23","20190923","September","Sep 2019","Q3 2019","1","Monday",2019-09-28 00:00:00.000
2019-09-24 00:00:00.000,"2019","3","9","24","20190924","September","Sep 2019","Q3 2019","2","Tuesday",2019-09-28 00:00:00.000
2019-09-25 00:00:00.000,"2019","3","9","25","20190925","September","Sep 2019","Q3 2019","3","Wednesday",2019-09-28 00:00:00.000
2019-09-26 00:00:00.000,"2019","3","9","26","20190926","September","Sep 2019","Q3 2019","4","Thursday",2019-09-28 00:00:00.000
2019-09-27 00:00:00.000,"2019","3","9","27","20190927","September","Sep 2019","Q3 2019","5","Friday",2019-09-28 00:00:00.000
2019-09-28 00:00:00.000,"2019","3","9","28","20190928","September","Sep 2019","Q3 2019","6","Saturday",2019-09-28 00:00:00.000
2019-09-29 00:00:00.000,"2019","3","9","29","20190929","September","Sep 2019","Q3 2019","0","Sunday",2019-10-05 00:00:00.000
2019-09-30 00:00:00.000,"2019","3","9","30","20190930","September","Sep 2019","Q3 2019","1","Monday",2019-10-05 00:00:00.000
2021-01-01 00:00:00.000,"2021","1","1","1","20210101","January","Jan 2021","Q1 2021","5","Friday",2021-01-02 00:00:00.000
2021-01-02 00:00:00.000,"2021","1","1","2","20210102","January","Jan 2021","Q1 2021","6","Saturday",2021-01-02 00:00:00.000
2021-01-03 00:00:00.000,"2021","1","1","3","20210103","January","Jan 2021","Q1 2021","0","Sunday",2021-01-09 00:00:00.000
2021-01-04 00:00:00.000,"2021","1","1","4","20210104","January","Jan 2021","Q1 2021","1","Monday",2021-01-09 00:00:00.000
2021-01-05 00:00:00.000,"2021","1","1","5","20210105","January","Jan 2021","Q1 2021","2","Tuesday",2021-01-09 00:00:00.000
2021-01-06 00:00:00.000,"2021","1","1","6","20210106","January","Jan 2021","Q1 2021","3","Wednesday",2021-01-09 00:00:00.000
2021-01-07 00:00:00.000,"2021","1","1","7","20210107","January","Jan 2021","Q1 2021","4","Thursday",2021-01-09 00:00:00.000
2021-01-08 00:00:00.000,"2021","1","1","8","20210108","January","Jan 2021","Q1 2021","5","Friday",2021-01-09 00:00:00.000
2021-01-09 00:00:00.000,"2021","1","1","9","20210109","January","Jan 2021","Q1 2021","6","Saturday",2021-01-09 00:00:00.000
2021-01-10 00:00:00.000,"2021","1","1","10","20210110","January","Jan 2021","Q1 2021","0","Sunday",2021-01-16 00:00:00.000
2021-01-11 00:00:00.000,"2021","1","1","11","20210111","January","Jan 2021","Q1 2021","1","Monday",2021-01-16 00:00:00.000
2021-01-12 00:00:00.000,"2021","1","1","12","20210112","January","Jan 2021","Q1 2021","2","Tuesday",2021-01-16 00:00:00.000
2021-01-13 00:00:00.000,"2021","1","1","13","20210113","January","Jan 2021","Q1 2021","3","Wednesday",2021-01-16 00:00:00.000
2021-01-14 00:00:00.000,"2021","1","1","14","20210114","January","Jan 2021","Q1 2021","4","Thursday",2021-01-16 00:00:00.000
2021-01-15 00:00:00.000,"2021","1","1","15","20210115","January","Jan 2021","Q1 2021","5","Friday",2021-01-16 00:00:00.000
2021-01-16 00:00:00.000,"2021","1","1","16","20210116","January","Jan 2021","Q1 2021","6","Saturday",2021-01-16 00:00:00.000
2021-01-17 00:00:00.000,"2021","1","1","17","20210117","January","Jan 2021","Q1 2021","0","Sunday",2021-01-23 00:00:00.000
2021-01-18 00:00:00.000,"2021","1","1","18","20210118","January","Jan 2021","Q1 2021","1","Monday",2021-01-23 00:00:00.000
2021-01-19 00:00:00.000,"2021","1","1","19","20210119","January","Jan 2021","Q1 2021","2","Tuesday",2021-01-23 00:00:00.000
2021-01-20 00:00:00.000,"2021","1","1","20","20210120","January","Jan 2021","Q1 2021","3","Wednesday",2021-01-23 00:00:00.000
2021-01-21 00:00:00.000,"2021","1","1","21","20210121","January","Jan 2021","Q1 2021","4","Thursday",2021-01-23 00:00:00.000
2021-01-22 00:00:00.000,"2021","1","1","22","20210122","January","Jan 2021","Q1 2021","5","Friday",2021-01-23 00:00:00.000
2021-01-23 00:00:00.000,"2021","1","1","23","20210123","January","Jan 2021","Q1 2021","6","Saturday",2021-01-23 00:00:00.000
2021-01-24 00:00:00.000,"2021","1","1","24","20210124","January","Jan 2021","Q1 2021","0","Sunday",2021-01-30 00:00:00.000
2021-01-25 00:00:00.000,"2021","1","1","25","20210125","January","Jan 2021","Q1 2021","1","Monday",2021-01-30 00:00:00.000
2021-01-26 00:00:00.000,"2021","1","1","26","20210126","January","Jan 2021","Q1 2021","2","Tuesday",2021-01-30 00:00:00.000
2021-01-27 00:00:00.000,"2021","1","1","27","20210127","January","Jan 2021","Q1 2021","3","Wednesday",2021-01-30 00:00:00.000
2021-01-28 00:00:00.000,"2021","1","1","28","20210128","January","Jan 2021","Q1 2021","4","Thursday",2021-01-30 00:00:00.000
2021-01-29 00:00:00.000,"2021","1","1","29","20210129","January","Jan 2021","Q1 2021","5","Friday",2021-01-30 00:00:00.000
2021-01-30 00:00:00.000,"2021","1","1","30","20210130","January","Jan 2021","Q1 2021","6","Saturday",2021-01-30 00:00:00.000
2021-01-31 00:00:00.000,"2021","1","1","31","20210131","January","Jan 2021","Q1 2021","0","Sunday",2021-02-06 00:00:00.000
2021-02-01 00:00:00.000,"2021","1","2","1","20210201","February","Feb 2021","Q1 2021","1","Monday",2021-02-06 00:00:00.000
2021-02-02 00:00:00.000,"2021","1","2","2","20210202","February","Feb 2021","Q1 2021","2","Tuesday",2021-02-06 00:00:00.000
2021-02-03 00:00:00.000,"2021","1","2","3","20210203","February","Feb 2021","Q1 2021","3","Wednesday",2021-02-06 00:00:00.000
2021-02-04 00:00:00.000,"2021","1","2","4","20210204","February","Feb 2021","Q1 2021","4","Thursday",2021-02-06 00:00:00.000
2021-02-05 00:00:00.000,"2021","1","2","5","20210205","February","Feb 2021","Q1 2021","5","Friday",2021-02-06 00:00:00.000
2021-02-06 00:00:00.000,"2021","1","2","6","20210206","February","Feb 2021","Q1 2021","6","Saturday",2021-02-06 00:00:00.000
2021-02-07 00:00:00.000,"2021","1","2","7","20210207","February","Feb 2021","Q1 2021","0","Sunday",2021-02-13 00:00:00.000
2021-02-08 00:00:00.000,"2021","1","2","8","20210208","February","Feb 2021","Q1 2021","1","Monday",2021-02-13 00:00:00.000
2021-02-09 00:00:00.000,"2021","1","2","9","20210209","February","Feb 2021","Q1 2021","2","Tuesday",2021-02-13 00:00:00.000
2021-02-10 00:00:00.000,"2021","1","2","10","20210210","February","Feb 2021","Q1 2021","3","Wednesday",2021-02-13 00:00:00.000
2021-02-11 00:00:00.000,"2021","1","2","11","20210211","February","Feb 2021","Q1 2021","4","Thursday",2021-02-13 00:00:00.000
2021-02-12 00:00:00.000,"2021","1","2","12","20210212","February","Feb 2021","Q1 2021","5","Friday",2021-02-13 00:00:00.000
2021-02-13 00:00:00.000,"2021","1","2","13","20210213","February","Feb 2021","Q1 2021","6","Saturday",2021-02-13 00:00:00.000
2021-02-14 00:00:00.000,"2021","1","2","14","20210214","February","Feb 2021","Q1 2021","0","Sunday",2021-02-20 00:00:00.000
