Country,Date,Disease,ID,Month,Update,Year,Cases,Death,Pathogens,Vaccination,Lethality,Transmission_Medium,Minimum_Incubation,Maximum_Incubation,Host_for_Parasite,Source,Age_Group,Symptoms,Disease_Scientific_Name
"US",2020-02-11 00:00:00.000,"COVID-19",6649,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-11 00:00:00.000,"COVID-19",6650,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-11 00:00:00.000,"COVID-19",6651,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-11 00:00:00.000,"COVID-19",6652,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-11 00:00:00.000,"COVID-19",6653,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-12 00:00:00.000,"COVID-19",6720,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-12 00:00:00.000,"COVID-19",6721,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-12 00:00:00.000,"COVID-19",6722,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-12 00:00:00.000,"COVID-19",6723,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-12 00:00:00.000,"COVID-19",6724,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-12 00:00:00.000,"COVID-19",6725,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-12 00:00:00.000,"COVID-19",6726,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-13 00:00:00.000,"COVID-19",6794,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-13 00:00:00.000,"COVID-19",6795,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-13 00:00:00.000,"COVID-19",6796,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-13 00:00:00.000,"COVID-19",6797,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-13 00:00:00.000,"COVID-19",6798,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-13 00:00:00.000,"COVID-19",6799,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-13 00:00:00.000,"COVID-19",6800,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-14 00:00:00.000,"COVID-19",6869,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-14 00:00:00.000,"COVID-19",6870,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-14 00:00:00.000,"COVID-19",6871,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-14 00:00:00.000,"COVID-19",6872,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-14 00:00:00.000,"COVID-19",6873,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-14 00:00:00.000,"COVID-19",6874,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-14 00:00:00.000,"COVID-19",6875,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-15 00:00:00.000,"COVID-19",6944,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-15 00:00:00.000,"COVID-19",6945,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-15 00:00:00.000,"COVID-19",6946,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-15 00:00:00.000,"COVID-19",6947,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-15 00:00:00.000,"COVID-19",6948,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-15 00:00:00.000,"COVID-19",6949,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-15 00:00:00.000,"COVID-19",6950,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-16 00:00:00.000,"COVID-19",7019,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-16 00:00:00.000,"COVID-19",7020,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-16 00:00:00.000,"COVID-19",7021,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-16 00:00:00.000,"COVID-19",7022,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-16 00:00:00.000,"COVID-19",7023,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-16 00:00:00.000,"COVID-19",7024,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-16 00:00:00.000,"COVID-19",7025,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-17 00:00:00.000,"COVID-19",7094,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-17 00:00:00.000,"COVID-19",7095,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-17 00:00:00.000,"COVID-19",7096,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-17 00:00:00.000,"COVID-19",7097,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-17 00:00:00.000,"COVID-19",7098,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-17 00:00:00.000,"COVID-19",7099,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-17 00:00:00.000,"COVID-19",7100,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-18 00:00:00.000,"COVID-19",7169,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-18 00:00:00.000,"COVID-19",7170,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-18 00:00:00.000,"COVID-19",7171,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-18 00:00:00.000,"COVID-19",7172,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-18 00:00:00.000,"COVID-19",7173,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-18 00:00:00.000,"COVID-19",7174,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-18 00:00:00.000,"COVID-19",7175,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-19 00:00:00.000,"COVID-19",7245,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-19 00:00:00.000,"COVID-19",7246,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-19 00:00:00.000,"COVID-19",7247,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-19 00:00:00.000,"COVID-19",7248,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-19 00:00:00.000,"COVID-19",7249,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-19 00:00:00.000,"COVID-19",7250,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-19 00:00:00.000,"COVID-19",7251,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
"US",2020-02-20 00:00:00.000,"COVID-19",7321,2,"Yes",2020,1,0,"Virus",0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids","7","14","non confirmed","zootonic","all","respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death.","2019-nCoV"
