Date,Year,Week_No,Day Name,Year.1,Month,Month Name,Quarter,Week of Year,Start of Week,End of Month,UPPERCASE
2019-04-18 00:00:00.000,"2019","16","Thursday",2019,4,"April",2,16,2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,"APR"
2019-04-19 00:00:00.000,"2019","16","Friday",2019,4,"April",2,16,2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,"APR"
2019-04-20 00:00:00.000,"2019","16","Saturday",2019,4,"April",2,16,2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,"APR"
2019-04-21 00:00:00.000,"2019","17","Sunday",2019,4,"April",2,17,2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,"APR"
2019-04-22 00:00:00.000,"2019","17","Monday",2019,4,"April",2,17,2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,"APR"
2019-04-23 00:00:00.000,"2019","17","Tuesday",2019,4,"April",2,17,2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,"APR"
2019-04-24 00:00:00.000,"2019","17","Wednesday",2019,4,"April",2,17,2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,"APR"
2019-04-25 00:00:00.000,"2019","17","Thursday",2019,4,"April",2,17,2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,"APR"
2019-04-26 00:00:00.000,"2019","17","Friday",2019,4,"April",2,17,2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,"APR"
2019-04-27 00:00:00.000,"2019","17","Saturday",2019,4,"April",2,17,2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,"APR"
2019-04-28 00:00:00.000,"2019","18","Sunday",2019,4,"April",2,18,2019-04-28 00:00:00.000,2019-04-30 00:00:00.000,"APR"
2019-04-29 00:00:00.000,"2019","18","Monday",2019,4,"April",2,18,2019-04-28 00:00:00.000,2019-04-30 00:00:00.000,"APR"
2019-04-30 00:00:00.000,"2019","18","Tuesday",2019,4,"April",2,18,2019-04-28 00:00:00.000,2019-04-30 00:00:00.000,"APR"
2019-05-01 00:00:00.000,"2019","18","Wednesday",2019,5,"May",2,18,2019-04-28 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-02 00:00:00.000,"2019","18","Thursday",2019,5,"May",2,18,2019-04-28 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-03 00:00:00.000,"2019","18","Friday",2019,5,"May",2,18,2019-04-28 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-04 00:00:00.000,"2019","18","Saturday",2019,5,"May",2,18,2019-04-28 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-05 00:00:00.000,"2019","19","Sunday",2019,5,"May",2,19,2019-05-05 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-06 00:00:00.000,"2019","19","Monday",2019,5,"May",2,19,2019-05-05 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-07 00:00:00.000,"2019","19","Tuesday",2019,5,"May",2,19,2019-05-05 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-08 00:00:00.000,"2019","19","Wednesday",2019,5,"May",2,19,2019-05-05 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-09 00:00:00.000,"2019","19","Thursday",2019,5,"May",2,19,2019-05-05 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-10 00:00:00.000,"2019","19","Friday",2019,5,"May",2,19,2019-05-05 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-11 00:00:00.000,"2019","19","Saturday",2019,5,"May",2,19,2019-05-05 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-12 00:00:00.000,"2019","20","Sunday",2019,5,"May",2,20,2019-05-12 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-13 00:00:00.000,"2019","20","Monday",2019,5,"May",2,20,2019-05-12 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-14 00:00:00.000,"2019","20","Tuesday",2019,5,"May",2,20,2019-05-12 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-15 00:00:00.000,"2019","20","Wednesday",2019,5,"May",2,20,2019-05-12 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-16 00:00:00.000,"2019","20","Thursday",2019,5,"May",2,20,2019-05-12 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-17 00:00:00.000,"2019","20","Friday",2019,5,"May",2,20,2019-05-12 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-18 00:00:00.000,"2019","20","Saturday",2019,5,"May",2,20,2019-05-12 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-19 00:00:00.000,"2019","21","Sunday",2019,5,"May",2,21,2019-05-19 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-20 00:00:00.000,"2019","21","Monday",2019,5,"May",2,21,2019-05-19 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-21 00:00:00.000,"2019","21","Tuesday",2019,5,"May",2,21,2019-05-19 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-22 00:00:00.000,"2019","21","Wednesday",2019,5,"May",2,21,2019-05-19 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-23 00:00:00.000,"2019","21","Thursday",2019,5,"May",2,21,2019-05-19 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-24 00:00:00.000,"2019","21","Friday",2019,5,"May",2,21,2019-05-19 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-25 00:00:00.000,"2019","21","Saturday",2019,5,"May",2,21,2019-05-19 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-26 00:00:00.000,"2019","22","Sunday",2019,5,"May",2,22,2019-05-26 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-27 00:00:00.000,"2019","22","Monday",2019,5,"May",2,22,2019-05-26 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-28 00:00:00.000,"2019","22","Tuesday",2019,5,"May",2,22,2019-05-26 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-29 00:00:00.000,"2019","22","Wednesday",2019,5,"May",2,22,2019-05-26 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-30 00:00:00.000,"2019","22","Thursday",2019,5,"May",2,22,2019-05-26 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-05-31 00:00:00.000,"2019","22","Friday",2019,5,"May",2,22,2019-05-26 00:00:00.000,2019-05-31 00:00:00.000,"MAY"
2019-06-01 00:00:00.000,"2019","22","Saturday",2019,6,"June",2,22,2019-05-26 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-02 00:00:00.000,"2019","23","Sunday",2019,6,"June",2,23,2019-06-02 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-03 00:00:00.000,"2019","23","Monday",2019,6,"June",2,23,2019-06-02 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-04 00:00:00.000,"2019","23","Tuesday",2019,6,"June",2,23,2019-06-02 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-05 00:00:00.000,"2019","23","Wednesday",2019,6,"June",2,23,2019-06-02 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-06 00:00:00.000,"2019","23","Thursday",2019,6,"June",2,23,2019-06-02 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-07 00:00:00.000,"2019","23","Friday",2019,6,"June",2,23,2019-06-02 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-08 00:00:00.000,"2019","23","Saturday",2019,6,"June",2,23,2019-06-02 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-09 00:00:00.000,"2019","24","Sunday",2019,6,"June",2,24,2019-06-09 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-10 00:00:00.000,"2019","24","Monday",2019,6,"June",2,24,2019-06-09 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-11 00:00:00.000,"2019","24","Tuesday",2019,6,"June",2,24,2019-06-09 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-12 00:00:00.000,"2019","24","Wednesday",2019,6,"June",2,24,2019-06-09 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-13 00:00:00.000,"2019","24","Thursday",2019,6,"June",2,24,2019-06-09 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-14 00:00:00.000,"2019","24","Friday",2019,6,"June",2,24,2019-06-09 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-15 00:00:00.000,"2019","24","Saturday",2019,6,"June",2,24,2019-06-09 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-16 00:00:00.000,"2019","25","Sunday",2019,6,"June",2,25,2019-06-16 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-17 00:00:00.000,"2019","25","Monday",2019,6,"June",2,25,2019-06-16 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-18 00:00:00.000,"2019","25","Tuesday",2019,6,"June",2,25,2019-06-16 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-19 00:00:00.000,"2019","25","Wednesday",2019,6,"June",2,25,2019-06-16 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-20 00:00:00.000,"2019","25","Thursday",2019,6,"June",2,25,2019-06-16 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-21 00:00:00.000,"2019","25","Friday",2019,6,"June",2,25,2019-06-16 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-22 00:00:00.000,"2019","25","Saturday",2019,6,"June",2,25,2019-06-16 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-23 00:00:00.000,"2019","26","Sunday",2019,6,"June",2,26,2019-06-23 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-24 00:00:00.000,"2019","26","Monday",2019,6,"June",2,26,2019-06-23 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-25 00:00:00.000,"2019","26","Tuesday",2019,6,"June",2,26,2019-06-23 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-26 00:00:00.000,"2019","26","Wednesday",2019,6,"June",2,26,2019-06-23 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-27 00:00:00.000,"2019","26","Thursday",2019,6,"June",2,26,2019-06-23 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-28 00:00:00.000,"2019","26","Friday",2019,6,"June",2,26,2019-06-23 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-29 00:00:00.000,"2019","26","Saturday",2019,6,"June",2,26,2019-06-23 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-06-30 00:00:00.000,"2019","27","Sunday",2019,6,"June",2,27,2019-06-30 00:00:00.000,2019-06-30 00:00:00.000,"JUN"
2019-07-01 00:00:00.000,"2019","27","Monday",2019,7,"July",3,27,2019-06-30 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-02 00:00:00.000,"2019","27","Tuesday",2019,7,"July",3,27,2019-06-30 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-03 00:00:00.000,"2019","27","Wednesday",2019,7,"July",3,27,2019-06-30 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-04 00:00:00.000,"2019","27","Thursday",2019,7,"July",3,27,2019-06-30 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-05 00:00:00.000,"2019","27","Friday",2019,7,"July",3,27,2019-06-30 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-06 00:00:00.000,"2019","27","Saturday",2019,7,"July",3,27,2019-06-30 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-07 00:00:00.000,"2019","28","Sunday",2019,7,"July",3,28,2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-08 00:00:00.000,"2019","28","Monday",2019,7,"July",3,28,2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-09 00:00:00.000,"2019","28","Tuesday",2019,7,"July",3,28,2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-10 00:00:00.000,"2019","28","Wednesday",2019,7,"July",3,28,2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-11 00:00:00.000,"2019","28","Thursday",2019,7,"July",3,28,2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-12 00:00:00.000,"2019","28","Friday",2019,7,"July",3,28,2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-13 00:00:00.000,"2019","28","Saturday",2019,7,"July",3,28,2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-14 00:00:00.000,"2019","29","Sunday",2019,7,"July",3,29,2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-15 00:00:00.000,"2019","29","Monday",2019,7,"July",3,29,2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-16 00:00:00.000,"2019","29","Tuesday",2019,7,"July",3,29,2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-17 00:00:00.000,"2019","29","Wednesday",2019,7,"July",3,29,2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-18 00:00:00.000,"2019","29","Thursday",2019,7,"July",3,29,2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-19 00:00:00.000,"2019","29","Friday",2019,7,"July",3,29,2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-20 00:00:00.000,"2019","29","Saturday",2019,7,"July",3,29,2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-21 00:00:00.000,"2019","30","Sunday",2019,7,"July",3,30,2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-22 00:00:00.000,"2019","30","Monday",2019,7,"July",3,30,2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-23 00:00:00.000,"2019","30","Tuesday",2019,7,"July",3,30,2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-24 00:00:00.000,"2019","30","Wednesday",2019,7,"July",3,30,2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-25 00:00:00.000,"2019","30","Thursday",2019,7,"July",3,30,2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-26 00:00:00.000,"2019","30","Friday",2019,7,"July",3,30,2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-27 00:00:00.000,"2019","30","Saturday",2019,7,"July",3,30,2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-28 00:00:00.000,"2019","31","Sunday",2019,7,"July",3,31,2019-07-28 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-29 00:00:00.000,"2019","31","Monday",2019,7,"July",3,31,2019-07-28 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-30 00:00:00.000,"2019","31","Tuesday",2019,7,"July",3,31,2019-07-28 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-07-31 00:00:00.000,"2019","31","Wednesday",2019,7,"July",3,31,2019-07-28 00:00:00.000,2019-07-31 00:00:00.000,"JUL"
2019-08-01 00:00:00.000,"2019","31","Thursday",2019,8,"August",3,31,2019-07-28 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-02 00:00:00.000,"2019","31","Friday",2019,8,"August",3,31,2019-07-28 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-03 00:00:00.000,"2019","31","Saturday",2019,8,"August",3,31,2019-07-28 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-04 00:00:00.000,"2019","32","Sunday",2019,8,"August",3,32,2019-08-04 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-05 00:00:00.000,"2019","32","Monday",2019,8,"August",3,32,2019-08-04 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-06 00:00:00.000,"2019","32","Tuesday",2019,8,"August",3,32,2019-08-04 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-07 00:00:00.000,"2019","32","Wednesday",2019,8,"August",3,32,2019-08-04 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-08 00:00:00.000,"2019","32","Thursday",2019,8,"August",3,32,2019-08-04 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-09 00:00:00.000,"2019","32","Friday",2019,8,"August",3,32,2019-08-04 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-10 00:00:00.000,"2019","32","Saturday",2019,8,"August",3,32,2019-08-04 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-11 00:00:00.000,"2019","33","Sunday",2019,8,"August",3,33,2019-08-11 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-12 00:00:00.000,"2019","33","Monday",2019,8,"August",3,33,2019-08-11 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-13 00:00:00.000,"2019","33","Tuesday",2019,8,"August",3,33,2019-08-11 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-14 00:00:00.000,"2019","33","Wednesday",2019,8,"August",3,33,2019-08-11 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-15 00:00:00.000,"2019","33","Thursday",2019,8,"August",3,33,2019-08-11 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-16 00:00:00.000,"2019","33","Friday",2019,8,"August",3,33,2019-08-11 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-17 00:00:00.000,"2019","33","Saturday",2019,8,"August",3,33,2019-08-11 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-18 00:00:00.000,"2019","34","Sunday",2019,8,"August",3,34,2019-08-18 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-19 00:00:00.000,"2019","34","Monday",2019,8,"August",3,34,2019-08-18 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-20 00:00:00.000,"2019","34","Tuesday",2019,8,"August",3,34,2019-08-18 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-21 00:00:00.000,"2019","34","Wednesday",2019,8,"August",3,34,2019-08-18 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-22 00:00:00.000,"2019","34","Thursday",2019,8,"August",3,34,2019-08-18 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-23 00:00:00.000,"2019","34","Friday",2019,8,"August",3,34,2019-08-18 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-24 00:00:00.000,"2019","34","Saturday",2019,8,"August",3,34,2019-08-18 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-25 00:00:00.000,"2019","35","Sunday",2019,8,"August",3,35,2019-08-25 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-26 00:00:00.000,"2019","35","Monday",2019,8,"August",3,35,2019-08-25 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-27 00:00:00.000,"2019","35","Tuesday",2019,8,"August",3,35,2019-08-25 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-28 00:00:00.000,"2019","35","Wednesday",2019,8,"August",3,35,2019-08-25 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-29 00:00:00.000,"2019","35","Thursday",2019,8,"August",3,35,2019-08-25 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-30 00:00:00.000,"2019","35","Friday",2019,8,"August",3,35,2019-08-25 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-08-31 00:00:00.000,"2019","35","Saturday",2019,8,"August",3,35,2019-08-25 00:00:00.000,2019-08-31 00:00:00.000,"AUG"
2019-09-01 00:00:00.000,"2019","36","Sunday",2019,9,"September",3,36,2019-09-01 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-02 00:00:00.000,"2019","36","Monday",2019,9,"September",3,36,2019-09-01 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-03 00:00:00.000,"2019","36","Tuesday",2019,9,"September",3,36,2019-09-01 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-04 00:00:00.000,"2019","36","Wednesday",2019,9,"September",3,36,2019-09-01 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-05 00:00:00.000,"2019","36","Thursday",2019,9,"September",3,36,2019-09-01 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-06 00:00:00.000,"2019","36","Friday",2019,9,"September",3,36,2019-09-01 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-07 00:00:00.000,"2019","36","Saturday",2019,9,"September",3,36,2019-09-01 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-08 00:00:00.000,"2019","37","Sunday",2019,9,"September",3,37,2019-09-08 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-09 00:00:00.000,"2019","37","Monday",2019,9,"September",3,37,2019-09-08 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-10 00:00:00.000,"2019","37","Tuesday",2019,9,"September",3,37,2019-09-08 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-11 00:00:00.000,"2019","37","Wednesday",2019,9,"September",3,37,2019-09-08 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-12 00:00:00.000,"2019","37","Thursday",2019,9,"September",3,37,2019-09-08 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-13 00:00:00.000,"2019","37","Friday",2019,9,"September",3,37,2019-09-08 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-14 00:00:00.000,"2019","37","Saturday",2019,9,"September",3,37,2019-09-08 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-15 00:00:00.000,"2019","38","Sunday",2019,9,"September",3,38,2019-09-15 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-16 00:00:00.000,"2019","38","Monday",2019,9,"September",3,38,2019-09-15 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-17 00:00:00.000,"2019","38","Tuesday",2019,9,"September",3,38,2019-09-15 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-18 00:00:00.000,"2019","38","Wednesday",2019,9,"September",3,38,2019-09-15 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-19 00:00:00.000,"2019","38","Thursday",2019,9,"September",3,38,2019-09-15 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-20 00:00:00.000,"2019","38","Friday",2019,9,"September",3,38,2019-09-15 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-21 00:00:00.000,"2019","38","Saturday",2019,9,"September",3,38,2019-09-15 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-22 00:00:00.000,"2019","39","Sunday",2019,9,"September",3,39,2019-09-22 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-23 00:00:00.000,"2019","39","Monday",2019,9,"September",3,39,2019-09-22 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-24 00:00:00.000,"2019","39","Tuesday",2019,9,"September",3,39,2019-09-22 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-25 00:00:00.000,"2019","39","Wednesday",2019,9,"September",3,39,2019-09-22 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-26 00:00:00.000,"2019","39","Thursday",2019,9,"September",3,39,2019-09-22 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-27 00:00:00.000,"2019","39","Friday",2019,9,"September",3,39,2019-09-22 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-28 00:00:00.000,"2019","39","Saturday",2019,9,"September",3,39,2019-09-22 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-29 00:00:00.000,"2019","40","Sunday",2019,9,"September",3,40,2019-09-29 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2019-09-30 00:00:00.000,"2019","40","Monday",2019,9,"September",3,40,2019-09-29 00:00:00.000,2019-09-30 00:00:00.000,"SEP"
2017-11-20 00:00:00.000,"2017","47","Monday",2017,11,"November",4,47,2017-11-19 00:00:00.000,2017-11-30 00:00:00.000,"NOV"
2017-11-21 00:00:00.000,"2017","47","Tuesday",2017,11,"November",4,47,2017-11-19 00:00:00.000,2017-11-30 00:00:00.000,"NOV"
2017-11-22 00:00:00.000,"2017","47","Wednesday",2017,11,"November",4,47,2017-11-19 00:00:00.000,2017-11-30 00:00:00.000,"NOV"
2017-11-23 00:00:00.000,"2017","47","Thursday",2017,11,"November",4,47,2017-11-19 00:00:00.000,2017-11-30 00:00:00.000,"NOV"
2017-11-24 00:00:00.000,"2017","47","Friday",2017,11,"November",4,47,2017-11-19 00:00:00.000,2017-11-30 00:00:00.000,"NOV"
2017-11-25 00:00:00.000,"2017","47","Saturday",2017,11,"November",4,47,2017-11-19 00:00:00.000,2017-11-30 00:00:00.000,"NOV"
2017-11-26 00:00:00.000,"2017","48","Sunday",2017,11,"November",4,48,2017-11-26 00:00:00.000,2017-11-30 00:00:00.000,"NOV"
2017-11-27 00:00:00.000,"2017","48","Monday",2017,11,"November",4,48,2017-11-26 00:00:00.000,2017-11-30 00:00:00.000,"NOV"
2017-11-28 00:00:00.000,"2017","48","Tuesday",2017,11,"November",4,48,2017-11-26 00:00:00.000,2017-11-30 00:00:00.000,"NOV"
2017-11-29 00:00:00.000,"2017","48","Wednesday",2017,11,"November",4,48,2017-11-26 00:00:00.000,2017-11-30 00:00:00.000,"NOV"
2017-11-30 00:00:00.000,"2017","48","Thursday",2017,11,"November",4,48,2017-11-26 00:00:00.000,2017-11-30 00:00:00.000,"NOV"
2017-12-01 00:00:00.000,"2017","48","Friday",2017,12,"December",4,48,2017-11-26 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-02 00:00:00.000,"2017","48","Saturday",2017,12,"December",4,48,2017-11-26 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-03 00:00:00.000,"2017","49","Sunday",2017,12,"December",4,49,2017-12-03 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-04 00:00:00.000,"2017","49","Monday",2017,12,"December",4,49,2017-12-03 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-05 00:00:00.000,"2017","49","Tuesday",2017,12,"December",4,49,2017-12-03 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-06 00:00:00.000,"2017","49","Wednesday",2017,12,"December",4,49,2017-12-03 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-07 00:00:00.000,"2017","49","Thursday",2017,12,"December",4,49,2017-12-03 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-08 00:00:00.000,"2017","49","Friday",2017,12,"December",4,49,2017-12-03 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-09 00:00:00.000,"2017","49","Saturday",2017,12,"December",4,49,2017-12-03 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-10 00:00:00.000,"2017","50","Sunday",2017,12,"December",4,50,2017-12-10 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
2017-12-11 00:00:00.000,"2017","50","Monday",2017,12,"December",4,50,2017-12-10 00:00:00.000,2017-12-31 00:00:00.000,"DEC"
