Date,Year,Week_No,Day Name,Year.1,Month,Month Name,Quarter,Week of Year,Start of Week,End of Month,UPPERCASE,Day Inx,YM Key,Last Sale Date
2019-11-16 00:00:00.000,"2019","46","Saturday",2019,11,"November","Q4",46,2019-11-10 00:00:00.000,2019-11-30 00:00:00.000,"NOV",726,"201911",1
2019-11-17 00:00:00.000,"2019","47","Sunday",2019,11,"November","Q4",47,2019-11-17 00:00:00.000,2019-11-30 00:00:00.000,"NOV",727,"201911",1
2019-11-18 00:00:00.000,"2019","47","Monday",2019,11,"November","Q4",47,2019-11-17 00:00:00.000,2019-11-30 00:00:00.000,"NOV",728,"201911",1
2019-11-19 00:00:00.000,"2019","47","Tuesday",2019,11,"November","Q4",47,2019-11-17 00:00:00.000,2019-11-30 00:00:00.000,"NOV",729,"201911",1
2019-11-20 00:00:00.000,"2019","47","Wednesday",2019,11,"November","Q4",47,2019-11-17 00:00:00.000,2019-11-30 00:00:00.000,"NOV",730,"201911",1
2019-11-21 00:00:00.000,"2019","47","Thursday",2019,11,"November","Q4",47,2019-11-17 00:00:00.000,2019-11-30 00:00:00.000,"NOV",731,"201911",1
2019-11-22 00:00:00.000,"2019","47","Friday",2019,11,"November","Q4",47,2019-11-17 00:00:00.000,2019-11-30 00:00:00.000,"NOV",732,"201911",1
2019-11-23 00:00:00.000,"2019","47","Saturday",2019,11,"November","Q4",47,2019-11-17 00:00:00.000,2019-11-30 00:00:00.000,"NOV",733,"201911",1
2019-11-24 00:00:00.000,"2019","48","Sunday",2019,11,"November","Q4",48,2019-11-24 00:00:00.000,2019-11-30 00:00:00.000,"NOV",734,"201911",1
2019-11-25 00:00:00.000,"2019","48","Monday",2019,11,"November","Q4",48,2019-11-24 00:00:00.000,2019-11-30 00:00:00.000,"NOV",735,"201911",1
2019-11-26 00:00:00.000,"2019","48","Tuesday",2019,11,"November","Q4",48,2019-11-24 00:00:00.000,2019-11-30 00:00:00.000,"NOV",736,"201911",1
2019-11-27 00:00:00.000,"2019","48","Wednesday",2019,11,"November","Q4",48,2019-11-24 00:00:00.000,2019-11-30 00:00:00.000,"NOV",737,"201911",1
2019-11-28 00:00:00.000,"2019","48","Thursday",2019,11,"November","Q4",48,2019-11-24 00:00:00.000,2019-11-30 00:00:00.000,"NOV",738,"201911",1
2019-11-29 00:00:00.000,"2019","48","Friday",2019,11,"November","Q4",48,2019-11-24 00:00:00.000,2019-11-30 00:00:00.000,"NOV",739,"201911",1
2019-11-30 00:00:00.000,"2019","48","Saturday",2019,11,"November","Q4",48,2019-11-24 00:00:00.000,2019-11-30 00:00:00.000,"NOV",740,"201911",1
2019-12-01 00:00:00.000,"2019","49","Sunday",2019,12,"December","Q4",49,2019-12-01 00:00:00.000,2019-12-31 00:00:00.000,"DEC",741,"201912",1
2019-12-02 00:00:00.000,"2019","49","Monday",2019,12,"December","Q4",49,2019-12-01 00:00:00.000,2019-12-31 00:00:00.000,"DEC",742,"201912",1
2019-12-03 00:00:00.000,"2019","49","Tuesday",2019,12,"December","Q4",49,2019-12-01 00:00:00.000,2019-12-31 00:00:00.000,"DEC",743,"201912",1
2019-12-04 00:00:00.000,"2019","49","Wednesday",2019,12,"December","Q4",49,2019-12-01 00:00:00.000,2019-12-31 00:00:00.000,"DEC",744,"201912",1
2019-12-05 00:00:00.000,"2019","49","Thursday",2019,12,"December","Q4",49,2019-12-01 00:00:00.000,2019-12-31 00:00:00.000,"DEC",745,"201912",1
2019-12-06 00:00:00.000,"2019","49","Friday",2019,12,"December","Q4",49,2019-12-01 00:00:00.000,2019-12-31 00:00:00.000,"DEC",746,"201912",1
2019-12-07 00:00:00.000,"2019","49","Saturday",2019,12,"December","Q4",49,2019-12-01 00:00:00.000,2019-12-31 00:00:00.000,"DEC",747,"201912",1
2019-12-08 00:00:00.000,"2019","50","Sunday",2019,12,"December","Q4",50,2019-12-08 00:00:00.000,2019-12-31 00:00:00.000,"DEC",748,"201912",1
2019-12-09 00:00:00.000,"2019","50","Monday",2019,12,"December","Q4",50,2019-12-08 00:00:00.000,2019-12-31 00:00:00.000,"DEC",749,"201912",1
2019-12-10 00:00:00.000,"2019","50","Tuesday",2019,12,"December","Q4",50,2019-12-08 00:00:00.000,2019-12-31 00:00:00.000,"DEC",750,"201912",1
2019-12-11 00:00:00.000,"2019","50","Wednesday",2019,12,"December","Q4",50,2019-12-08 00:00:00.000,2019-12-31 00:00:00.000,"DEC",751,"201912",1
2019-12-12 00:00:00.000,"2019","50","Thursday",2019,12,"December","Q4",50,2019-12-08 00:00:00.000,2019-12-31 00:00:00.000,"DEC",752,"201912",1
2019-12-13 00:00:00.000,"2019","50","Friday",2019,12,"December","Q4",50,2019-12-08 00:00:00.000,2019-12-31 00:00:00.000,"DEC",753,"201912",1
2019-12-14 00:00:00.000,"2019","50","Saturday",2019,12,"December","Q4",50,2019-12-08 00:00:00.000,2019-12-31 00:00:00.000,"DEC",754,"201912",1
2019-12-15 00:00:00.000,"2019","51","Sunday",2019,12,"December","Q4",51,2019-12-15 00:00:00.000,2019-12-31 00:00:00.000,"DEC",755,"201912",1
2019-12-16 00:00:00.000,"2019","51","Monday",2019,12,"December","Q4",51,2019-12-15 00:00:00.000,2019-12-31 00:00:00.000,"DEC",756,"201912",1
2019-12-17 00:00:00.000,"2019","51","Tuesday",2019,12,"December","Q4",51,2019-12-15 00:00:00.000,2019-12-31 00:00:00.000,"DEC",757,"201912",1
2019-12-18 00:00:00.000,"2019","51","Wednesday",2019,12,"December","Q4",51,2019-12-15 00:00:00.000,2019-12-31 00:00:00.000,"DEC",758,"201912",1
2019-12-19 00:00:00.000,"2019","51","Thursday",2019,12,"December","Q4",51,2019-12-15 00:00:00.000,2019-12-31 00:00:00.000,"DEC",759,"201912",1
2019-12-20 00:00:00.000,"2019","51","Friday",2019,12,"December","Q4",51,2019-12-15 00:00:00.000,2019-12-31 00:00:00.000,"DEC",760,"201912",1
2019-12-21 00:00:00.000,"2019","51","Saturday",2019,12,"December","Q4",51,2019-12-15 00:00:00.000,2019-12-31 00:00:00.000,"DEC",761,"201912",1
2019-12-22 00:00:00.000,"2019","52","Sunday",2019,12,"December","Q4",52,2019-12-22 00:00:00.000,2019-12-31 00:00:00.000,"DEC",762,"201912",1
2019-12-23 00:00:00.000,"2019","52","Monday",2019,12,"December","Q4",52,2019-12-22 00:00:00.000,2019-12-31 00:00:00.000,"DEC",763,"201912",1
2019-12-24 00:00:00.000,"2019","52","Tuesday",2019,12,"December","Q4",52,2019-12-22 00:00:00.000,2019-12-31 00:00:00.000,"DEC",764,"201912",1
2019-12-25 00:00:00.000,"2019","52","Wednesday",2019,12,"December","Q4",52,2019-12-22 00:00:00.000,2019-12-31 00:00:00.000,"DEC",765,"201912",1
2019-12-26 00:00:00.000,"2019","52","Thursday",2019,12,"December","Q4",52,2019-12-22 00:00:00.000,2019-12-31 00:00:00.000,"DEC",766,"201912",1
2019-12-27 00:00:00.000,"2019","52","Friday",2019,12,"December","Q4",52,2019-12-22 00:00:00.000,2019-12-31 00:00:00.000,"DEC",767,"201912",1
2019-12-28 00:00:00.000,"2019","52","Saturday",2019,12,"December","Q4",52,2019-12-22 00:00:00.000,2019-12-31 00:00:00.000,"DEC",768,"201912",1
2019-12-29 00:00:00.000,"2019","53","Sunday",2019,12,"December","Q4",53,2019-12-29 00:00:00.000,2019-12-31 00:00:00.000,"DEC",769,"201912",1
2019-12-30 00:00:00.000,"2019","53","Monday",2019,12,"December","Q4",53,2019-12-29 00:00:00.000,2019-12-31 00:00:00.000,"DEC",770,"201912",1
2019-12-31 00:00:00.000,"2019","53","Tuesday",2019,12,"December","Q4",53,2019-12-29 00:00:00.000,2019-12-31 00:00:00.000,"DEC",771,"201912",1
2019-04-01 00:00:00.000,"2019","14","Monday",2019,4,"April","Q2",14,2019-03-31 00:00:00.000,2019-04-30 00:00:00.000,"APR",497,"201904",0
2019-04-02 00:00:00.000,"2019","14","Tuesday",2019,4,"April","Q2",14,2019-03-31 00:00:00.000,2019-04-30 00:00:00.000,"APR",498,"201904",0
2019-04-03 00:00:00.000,"2019","14","Wednesday",2019,4,"April","Q2",14,2019-03-31 00:00:00.000,2019-04-30 00:00:00.000,"APR",499,"201904",0
2019-04-04 00:00:00.000,"2019","14","Thursday",2019,4,"April","Q2",14,2019-03-31 00:00:00.000,2019-04-30 00:00:00.000,"APR",500,"201904",0
2019-04-05 00:00:00.000,"2019","14","Friday",2019,4,"April","Q2",14,2019-03-31 00:00:00.000,2019-04-30 00:00:00.000,"APR",501,"201904",0
2019-04-06 00:00:00.000,"2019","14","Saturday",2019,4,"April","Q2",14,2019-03-31 00:00:00.000,2019-04-30 00:00:00.000,"APR",502,"201904",0
2019-04-07 00:00:00.000,"2019","15","Sunday",2019,4,"April","Q2",15,2019-04-07 00:00:00.000,2019-04-30 00:00:00.000,"APR",503,"201904",0
2019-04-08 00:00:00.000,"2019","15","Monday",2019,4,"April","Q2",15,2019-04-07 00:00:00.000,2019-04-30 00:00:00.000,"APR",504,"201904",0
2019-04-09 00:00:00.000,"2019","15","Tuesday",2019,4,"April","Q2",15,2019-04-07 00:00:00.000,2019-04-30 00:00:00.000,"APR",505,"201904",0
2019-04-10 00:00:00.000,"2019","15","Wednesday",2019,4,"April","Q2",15,2019-04-07 00:00:00.000,2019-04-30 00:00:00.000,"APR",506,"201904",0
2019-04-11 00:00:00.000,"2019","15","Thursday",2019,4,"April","Q2",15,2019-04-07 00:00:00.000,2019-04-30 00:00:00.000,"APR",507,"201904",0
2019-04-12 00:00:00.000,"2019","15","Friday",2019,4,"April","Q2",15,2019-04-07 00:00:00.000,2019-04-30 00:00:00.000,"APR",508,"201904",0
2019-04-13 00:00:00.000,"2019","15","Saturday",2019,4,"April","Q2",15,2019-04-07 00:00:00.000,2019-04-30 00:00:00.000,"APR",509,"201904",0
2019-04-14 00:00:00.000,"2019","16","Sunday",2019,4,"April","Q2",16,2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,"APR",510,"201904",0
2019-04-15 00:00:00.000,"2019","16","Monday",2019,4,"April","Q2",16,2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,"APR",511,"201904",0
2019-04-16 00:00:00.000,"2019","16","Tuesday",2019,4,"April","Q2",16,2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,"APR",512,"201904",0
2019-04-17 00:00:00.000,"2019","16","Wednesday",2019,4,"April","Q2",16,2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,"APR",513,"201904",0
2019-04-18 00:00:00.000,"2019","16","Thursday",2019,4,"April","Q2",16,2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,"APR",514,"201904",0
2019-04-19 00:00:00.000,"2019","16","Friday",2019,4,"April","Q2",16,2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,"APR",515,"201904",0
2019-04-20 00:00:00.000,"2019","16","Saturday",2019,4,"April","Q2",16,2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,"APR",516,"201904",0
2019-04-21 00:00:00.000,"2019","17","Sunday",2019,4,"April","Q2",17,2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,"APR",517,"201904",0
2019-04-22 00:00:00.000,"2019","17","Monday",2019,4,"April","Q2",17,2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,"APR",518,"201904",0
2019-04-23 00:00:00.000,"2019","17","Tuesday",2019,4,"April","Q2",17,2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,"APR",519,"201904",0
2019-04-24 00:00:00.000,"2019","17","Wednesday",2019,4,"April","Q2",17,2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,"APR",520,"201904",0
2019-04-25 00:00:00.000,"2019","17","Thursday",2019,4,"April","Q2",17,2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,"APR",521,"201904",0
2019-04-26 00:00:00.000,"2019","17","Friday",2019,4,"April","Q2",17,2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,"APR",522,"201904",0
2019-04-27 00:00:00.000,"2019","17","Saturday",2019,4,"April","Q2",17,2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,"APR",523,"201904",0
2019-04-28 00:00:00.000,"2019","18","Sunday",2019,4,"April","Q2",18,2019-04-28 00:00:00.000,2019-04-30 00:00:00.000,"APR",524,"201904",0
2019-04-29 00:00:00.000,"2019","18","Monday",2019,4,"April","Q2",18,2019-04-28 00:00:00.000,2019-04-30 00:00:00.000,"APR",525,"201904",0
2019-04-30 00:00:00.000,"2019","18","Tuesday",2019,4,"April","Q2",18,2019-04-28 00:00:00.000,2019-04-30 00:00:00.000,"APR",526,"201904",0
2019-05-01 00:00:00.000,"2019","18","Wednesday",2019,5,"May","Q2",18,2019-04-28 00:00:00.000,2019-05-31 00:00:00.000,"MAY",527,"201905",0
2019-05-02 00:00:00.000,"2019","18","Thursday",2019,5,"May","Q2",18,2019-04-28 00:00:00.000,2019-05-31 00:00:00.000,"MAY",528,"201905",0
2019-05-03 00:00:00.000,"2019","18","Friday",2019,5,"May","Q2",18,2019-04-28 00:00:00.000,2019-05-31 00:00:00.000,"MAY",529,"201905",0
2019-05-04 00:00:00.000,"2019","18","Saturday",2019,5,"May","Q2",18,2019-04-28 00:00:00.000,2019-05-31 00:00:00.000,"MAY",530,"201905",0
2019-05-05 00:00:00.000,"2019","19","Sunday",2019,5,"May","Q2",19,2019-05-05 00:00:00.000,2019-05-31 00:00:00.000,"MAY",531,"201905",0
2019-05-06 00:00:00.000,"2019","19","Monday",2019,5,"May","Q2",19,2019-05-05 00:00:00.000,2019-05-31 00:00:00.000,"MAY",532,"201905",0
2019-05-07 00:00:00.000,"2019","19","Tuesday",2019,5,"May","Q2",19,2019-05-05 00:00:00.000,2019-05-31 00:00:00.000,"MAY",533,"201905",0
2019-05-08 00:00:00.000,"2019","19","Wednesday",2019,5,"May","Q2",19,2019-05-05 00:00:00.000,2019-05-31 00:00:00.000,"MAY",534,"201905",0
2019-05-09 00:00:00.000,"2019","19","Thursday",2019,5,"May","Q2",19,2019-05-05 00:00:00.000,2019-05-31 00:00:00.000,"MAY",535,"201905",0
2019-05-10 00:00:00.000,"2019","19","Friday",2019,5,"May","Q2",19,2019-05-05 00:00:00.000,2019-05-31 00:00:00.000,"MAY",536,"201905",0
2019-05-11 00:00:00.000,"2019","19","Saturday",2019,5,"May","Q2",19,2019-05-05 00:00:00.000,2019-05-31 00:00:00.000,"MAY",537,"201905",0
2019-05-12 00:00:00.000,"2019","20","Sunday",2019,5,"May","Q2",20,2019-05-12 00:00:00.000,2019-05-31 00:00:00.000,"MAY",538,"201905",0
2019-05-13 00:00:00.000,"2019","20","Monday",2019,5,"May","Q2",20,2019-05-12 00:00:00.000,2019-05-31 00:00:00.000,"MAY",539,"201905",0
2019-05-14 00:00:00.000,"2019","20","Tuesday",2019,5,"May","Q2",20,2019-05-12 00:00:00.000,2019-05-31 00:00:00.000,"MAY",540,"201905",0
2019-05-15 00:00:00.000,"2019","20","Wednesday",2019,5,"May","Q2",20,2019-05-12 00:00:00.000,2019-05-31 00:00:00.000,"MAY",541,"201905",0
2019-05-16 00:00:00.000,"2019","20","Thursday",2019,5,"May","Q2",20,2019-05-12 00:00:00.000,2019-05-31 00:00:00.000,"MAY",542,"201905",0
2019-05-17 00:00:00.000,"2019","20","Friday",2019,5,"May","Q2",20,2019-05-12 00:00:00.000,2019-05-31 00:00:00.000,"MAY",543,"201905",0
2019-05-18 00:00:00.000,"2019","20","Saturday",2019,5,"May","Q2",20,2019-05-12 00:00:00.000,2019-05-31 00:00:00.000,"MAY",544,"201905",0
2019-05-19 00:00:00.000,"2019","21","Sunday",2019,5,"May","Q2",21,2019-05-19 00:00:00.000,2019-05-31 00:00:00.000,"MAY",545,"201905",0
2019-05-20 00:00:00.000,"2019","21","Monday",2019,5,"May","Q2",21,2019-05-19 00:00:00.000,2019-05-31 00:00:00.000,"MAY",546,"201905",0
2019-05-21 00:00:00.000,"2019","21","Tuesday",2019,5,"May","Q2",21,2019-05-19 00:00:00.000,2019-05-31 00:00:00.000,"MAY",547,"201905",0
2019-05-22 00:00:00.000,"2019","21","Wednesday",2019,5,"May","Q2",21,2019-05-19 00:00:00.000,2019-05-31 00:00:00.000,"MAY",548,"201905",0
2019-05-23 00:00:00.000,"2019","21","Thursday",2019,5,"May","Q2",21,2019-05-19 00:00:00.000,2019-05-31 00:00:00.000,"MAY",549,"201905",0
2019-05-24 00:00:00.000,"2019","21","Friday",2019,5,"May","Q2",21,2019-05-19 00:00:00.000,2019-05-31 00:00:00.000,"MAY",550,"201905",0
2019-05-25 00:00:00.000,"2019","21","Saturday",2019,5,"May","Q2",21,2019-05-19 00:00:00.000,2019-05-31 00:00:00.000,"MAY",551,"201905",0
2019-05-26 00:00:00.000,"2019","22","Sunday",2019,5,"May","Q2",22,2019-05-26 00:00:00.000,2019-05-31 00:00:00.000,"MAY",552,"201905",0
2019-05-27 00:00:00.000,"2019","22","Monday",2019,5,"May","Q2",22,2019-05-26 00:00:00.000,2019-05-31 00:00:00.000,"MAY",553,"201905",0
2019-05-28 00:00:00.000,"2019","22","Tuesday",2019,5,"May","Q2",22,2019-05-26 00:00:00.000,2019-05-31 00:00:00.000,"MAY",554,"201905",0
2019-05-29 00:00:00.000,"2019","22","Wednesday",2019,5,"May","Q2",22,2019-05-26 00:00:00.000,2019-05-31 00:00:00.000,"MAY",555,"201905",0
2019-05-30 00:00:00.000,"2019","22","Thursday",2019,5,"May","Q2",22,2019-05-26 00:00:00.000,2019-05-31 00:00:00.000,"MAY",556,"201905",0
2019-05-31 00:00:00.000,"2019","22","Friday",2019,5,"May","Q2",22,2019-05-26 00:00:00.000,2019-05-31 00:00:00.000,"MAY",557,"201905",0
2019-06-01 00:00:00.000,"2019","22","Saturday",2019,6,"June","Q2",22,2019-05-26 00:00:00.000,2019-06-30 00:00:00.000,"JUN",558,"201906",0
2019-06-02 00:00:00.000,"2019","23","Sunday",2019,6,"June","Q2",23,2019-06-02 00:00:00.000,2019-06-30 00:00:00.000,"JUN",559,"201906",0
2019-06-03 00:00:00.000,"2019","23","Monday",2019,6,"June","Q2",23,2019-06-02 00:00:00.000,2019-06-30 00:00:00.000,"JUN",560,"201906",0
2019-06-04 00:00:00.000,"2019","23","Tuesday",2019,6,"June","Q2",23,2019-06-02 00:00:00.000,2019-06-30 00:00:00.000,"JUN",561,"201906",0
2019-06-05 00:00:00.000,"2019","23","Wednesday",2019,6,"June","Q2",23,2019-06-02 00:00:00.000,2019-06-30 00:00:00.000,"JUN",562,"201906",0
2019-06-06 00:00:00.000,"2019","23","Thursday",2019,6,"June","Q2",23,2019-06-02 00:00:00.000,2019-06-30 00:00:00.000,"JUN",563,"201906",0
2019-06-07 00:00:00.000,"2019","23","Friday",2019,6,"June","Q2",23,2019-06-02 00:00:00.000,2019-06-30 00:00:00.000,"JUN",564,"201906",0
2019-06-08 00:00:00.000,"2019","23","Saturday",2019,6,"June","Q2",23,2019-06-02 00:00:00.000,2019-06-30 00:00:00.000,"JUN",565,"201906",0
2019-06-09 00:00:00.000,"2019","24","Sunday",2019,6,"June","Q2",24,2019-06-09 00:00:00.000,2019-06-30 00:00:00.000,"JUN",566,"201906",0
2019-06-10 00:00:00.000,"2019","24","Monday",2019,6,"June","Q2",24,2019-06-09 00:00:00.000,2019-06-30 00:00:00.000,"JUN",567,"201906",0
2019-06-11 00:00:00.000,"2019","24","Tuesday",2019,6,"June","Q2",24,2019-06-09 00:00:00.000,2019-06-30 00:00:00.000,"JUN",568,"201906",0
2019-06-12 00:00:00.000,"2019","24","Wednesday",2019,6,"June","Q2",24,2019-06-09 00:00:00.000,2019-06-30 00:00:00.000,"JUN",569,"201906",0
2019-06-13 00:00:00.000,"2019","24","Thursday",2019,6,"June","Q2",24,2019-06-09 00:00:00.000,2019-06-30 00:00:00.000,"JUN",570,"201906",0
2019-06-14 00:00:00.000,"2019","24","Friday",2019,6,"June","Q2",24,2019-06-09 00:00:00.000,2019-06-30 00:00:00.000,"JUN",571,"201906",0
2019-06-15 00:00:00.000,"2019","24","Saturday",2019,6,"June","Q2",24,2019-06-09 00:00:00.000,2019-06-30 00:00:00.000,"JUN",572,"201906",0
2019-06-16 00:00:00.000,"2019","25","Sunday",2019,6,"June","Q2",25,2019-06-16 00:00:00.000,2019-06-30 00:00:00.000,"JUN",573,"201906",0
2019-06-17 00:00:00.000,"2019","25","Monday",2019,6,"June","Q2",25,2019-06-16 00:00:00.000,2019-06-30 00:00:00.000,"JUN",574,"201906",0
2019-06-18 00:00:00.000,"2019","25","Tuesday",2019,6,"June","Q2",25,2019-06-16 00:00:00.000,2019-06-30 00:00:00.000,"JUN",575,"201906",0
2019-06-19 00:00:00.000,"2019","25","Wednesday",2019,6,"June","Q2",25,2019-06-16 00:00:00.000,2019-06-30 00:00:00.000,"JUN",576,"201906",0
2019-06-20 00:00:00.000,"2019","25","Thursday",2019,6,"June","Q2",25,2019-06-16 00:00:00.000,2019-06-30 00:00:00.000,"JUN",577,"201906",0
2019-06-21 00:00:00.000,"2019","25","Friday",2019,6,"June","Q2",25,2019-06-16 00:00:00.000,2019-06-30 00:00:00.000,"JUN",578,"201906",0
2019-06-22 00:00:00.000,"2019","25","Saturday",2019,6,"June","Q2",25,2019-06-16 00:00:00.000,2019-06-30 00:00:00.000,"JUN",579,"201906",0
2019-06-23 00:00:00.000,"2019","26","Sunday",2019,6,"June","Q2",26,2019-06-23 00:00:00.000,2019-06-30 00:00:00.000,"JUN",580,"201906",0
2019-06-24 00:00:00.000,"2019","26","Monday",2019,6,"June","Q2",26,2019-06-23 00:00:00.000,2019-06-30 00:00:00.000,"JUN",581,"201906",0
2019-06-25 00:00:00.000,"2019","26","Tuesday",2019,6,"June","Q2",26,2019-06-23 00:00:00.000,2019-06-30 00:00:00.000,"JUN",582,"201906",0
2019-06-26 00:00:00.000,"2019","26","Wednesday",2019,6,"June","Q2",26,2019-06-23 00:00:00.000,2019-06-30 00:00:00.000,"JUN",583,"201906",0
2019-06-27 00:00:00.000,"2019","26","Thursday",2019,6,"June","Q2",26,2019-06-23 00:00:00.000,2019-06-30 00:00:00.000,"JUN",584,"201906",0
2019-06-28 00:00:00.000,"2019","26","Friday",2019,6,"June","Q2",26,2019-06-23 00:00:00.000,2019-06-30 00:00:00.000,"JUN",585,"201906",0
2019-06-29 00:00:00.000,"2019","26","Saturday",2019,6,"June","Q2",26,2019-06-23 00:00:00.000,2019-06-30 00:00:00.000,"JUN",586,"201906",0
2019-06-30 00:00:00.000,"2019","27","Sunday",2019,6,"June","Q2",27,2019-06-30 00:00:00.000,2019-06-30 00:00:00.000,"JUN",587,"201906",0
2019-07-01 00:00:00.000,"2019","27","Monday",2019,7,"July","Q3",27,2019-06-30 00:00:00.000,2019-07-31 00:00:00.000,"JUL",588,"201907",0
2019-07-02 00:00:00.000,"2019","27","Tuesday",2019,7,"July","Q3",27,2019-06-30 00:00:00.000,2019-07-31 00:00:00.000,"JUL",589,"201907",0
2019-07-03 00:00:00.000,"2019","27","Wednesday",2019,7,"July","Q3",27,2019-06-30 00:00:00.000,2019-07-31 00:00:00.000,"JUL",590,"201907",0
2019-07-04 00:00:00.000,"2019","27","Thursday",2019,7,"July","Q3",27,2019-06-30 00:00:00.000,2019-07-31 00:00:00.000,"JUL",591,"201907",0
2019-07-05 00:00:00.000,"2019","27","Friday",2019,7,"July","Q3",27,2019-06-30 00:00:00.000,2019-07-31 00:00:00.000,"JUL",592,"201907",0
2019-07-06 00:00:00.000,"2019","27","Saturday",2019,7,"July","Q3",27,2019-06-30 00:00:00.000,2019-07-31 00:00:00.000,"JUL",593,"201907",0
2019-07-07 00:00:00.000,"2019","28","Sunday",2019,7,"July","Q3",28,2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,"JUL",594,"201907",0
2019-07-08 00:00:00.000,"2019","28","Monday",2019,7,"July","Q3",28,2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,"JUL",595,"201907",0
2019-07-09 00:00:00.000,"2019","28","Tuesday",2019,7,"July","Q3",28,2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,"JUL",596,"201907",0
2019-07-10 00:00:00.000,"2019","28","Wednesday",2019,7,"July","Q3",28,2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,"JUL",597,"201907",0
2019-07-11 00:00:00.000,"2019","28","Thursday",2019,7,"July","Q3",28,2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,"JUL",598,"201907",0
2019-07-12 00:00:00.000,"2019","28","Friday",2019,7,"July","Q3",28,2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,"JUL",599,"201907",0
2019-07-13 00:00:00.000,"2019","28","Saturday",2019,7,"July","Q3",28,2019-07-07 00:00:00.000,2019-07-31 00:00:00.000,"JUL",600,"201907",0
2019-07-14 00:00:00.000,"2019","29","Sunday",2019,7,"July","Q3",29,2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,"JUL",601,"201907",0
2019-07-15 00:00:00.000,"2019","29","Monday",2019,7,"July","Q3",29,2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,"JUL",602,"201907",0
2019-07-16 00:00:00.000,"2019","29","Tuesday",2019,7,"July","Q3",29,2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,"JUL",603,"201907",0
2019-07-17 00:00:00.000,"2019","29","Wednesday",2019,7,"July","Q3",29,2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,"JUL",604,"201907",0
2019-07-18 00:00:00.000,"2019","29","Thursday",2019,7,"July","Q3",29,2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,"JUL",605,"201907",0
2019-07-19 00:00:00.000,"2019","29","Friday",2019,7,"July","Q3",29,2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,"JUL",606,"201907",0
2019-07-20 00:00:00.000,"2019","29","Saturday",2019,7,"July","Q3",29,2019-07-14 00:00:00.000,2019-07-31 00:00:00.000,"JUL",607,"201907",0
2019-07-21 00:00:00.000,"2019","30","Sunday",2019,7,"July","Q3",30,2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,"JUL",608,"201907",0
2019-07-22 00:00:00.000,"2019","30","Monday",2019,7,"July","Q3",30,2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,"JUL",609,"201907",0
2019-07-23 00:00:00.000,"2019","30","Tuesday",2019,7,"July","Q3",30,2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,"JUL",610,"201907",0
2019-07-24 00:00:00.000,"2019","30","Wednesday",2019,7,"July","Q3",30,2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,"JUL",611,"201907",0
2019-07-25 00:00:00.000,"2019","30","Thursday",2019,7,"July","Q3",30,2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,"JUL",612,"201907",0
2019-07-26 00:00:00.000,"2019","30","Friday",2019,7,"July","Q3",30,2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,"JUL",613,"201907",0
2019-07-27 00:00:00.000,"2019","30","Saturday",2019,7,"July","Q3",30,2019-07-21 00:00:00.000,2019-07-31 00:00:00.000,"JUL",614,"201907",0
2019-07-28 00:00:00.000,"2019","31","Sunday",2019,7,"July","Q3",31,2019-07-28 00:00:00.000,2019-07-31 00:00:00.000,"JUL",615,"201907",0
2019-07-29 00:00:00.000,"2019","31","Monday",2019,7,"July","Q3",31,2019-07-28 00:00:00.000,2019-07-31 00:00:00.000,"JUL",616,"201907",0
2019-07-30 00:00:00.000,"2019","31","Tuesday",2019,7,"July","Q3",31,2019-07-28 00:00:00.000,2019-07-31 00:00:00.000,"JUL",617,"201907",0
2019-07-31 00:00:00.000,"2019","31","Wednesday",2019,7,"July","Q3",31,2019-07-28 00:00:00.000,2019-07-31 00:00:00.000,"JUL",618,"201907",0
