Country/Region,Province/State,date,total_infections_base,total_deaths_base,total_recovered_base,infections_base,deaths_base,recovered_base,continent,Lat,Long,infection_rate,newinfection_rate,days2x
"El Salvador","",2020-04-18 00:00:00.000,190,7,43,13,0,5,"North America",13.7942,-88.8965,0,0,13.578082191780823
"El Salvador","",2020-05-01 00:00:00.000,424,10,124,29,0,5,"North America",13.7942,-88.8965,0,0,12.712643678160919
"Haiti","",2020-12-23 00:00:00.000,9805,234,8413,34,0,5,"North America",18.9712,-72.2852,0,0,263.06538461538463
"Honduras","",2020-04-19 00:00:00.000,472,46,15,15,0,5,"North America",,,0,0,31.99
"Jamaica","",2020-04-04 00:00:00.000,53,3,7,6,0,5,"North America",18.1096,-77.2975,0,0,9.7481481481481485
"Jamaica","",2020-05-29 00:00:00.000,575,9,289,6,0,5,"North America",18.1096,-77.2975,0,0,77.717073170731709
"Jamaica","",2020-06-25 00:00:00.000,684,10,526,6,0,5,"North America",18.1096,-77.2975,0,0,65.462068965517233
"Jamaica","",2020-07-02 00:00:00.000,715,10,560,8,0,5,"North America",18.1096,-77.2975,0,0,107.0054054054054
"Jamaica","",2020-07-03 00:00:00.000,721,10,565,6,0,5,"North America",18.1096,-77.2975,0,0,108.21621621621622
"Saint Lucia","",2020-12-20 00:00:00.000,287,5,258,5,0,5,"North America",13.9094,-60.9789,0,0,121.47692307692309
"Saint Lucia","",2021-01-08 00:00:00.000,395,5,309,12,0,5,"North America",13.9094,-60.9789,0,0,51.06666666666667
"Trinidad and Tobago","",2020-04-27 00:00:00.000,116,8,59,1,0,5,"North America",10.6918,-61.2225,0,0,322
"Trinidad and Tobago","",2020-11-08 00:00:00.000,5849,111,5132,11,0,5,"North America",10.6918,-61.2225,0,0,208.23439490445861
"New Zealand","",2020-03-26 00:00:00.000,283,0,27,78,0,5,"Oceania",-40.9006,174.886,0,0,4.3650190114068437
"New Zealand","",2020-05-16 00:00:00.000,1499,21,1433,1,0,5,"Oceania",-40.9006,174.886,0,0,1198.4
"New Zealand","",2020-08-12 00:00:00.000,1589,22,1531,19,0,5,"Oceania",-40.9006,174.886,0,0,439.6
"New Zealand","",2020-09-18 00:00:00.000,1811,25,1719,2,0,5,"Oceania",-40.9006,174.886,0,0,562.8
"New Zealand","",2020-10-03 00:00:00.000,1854,25,1788,5,0,5,"Oceania",-40.9006,174.886,0,0,450.19130434782608
"New Zealand","",2020-10-19 00:00:00.000,1887,25,1829,1,0,5,"Oceania",-40.9006,174.886,0,0,660.1
"New Zealand","",2020-10-24 00:00:00.000,1935,25,1840,1,0,5,"Oceania",-40.9006,174.886,0,0,208.27692307692308
"New Zealand","",2020-11-03 00:00:00.000,1971,25,1873,3,0,5,"Oceania",-40.9006,174.886,0,0,367.36
"New Zealand","",2020-12-12 00:00:00.000,2096,25,2015,4,0,5,"Oceania",-40.9006,174.886,0,0,650.84444444444443
"New Zealand","",2020-12-30 00:00:00.000,2162,25,2082,11,0,5,"Oceania",-40.9006,174.886,0,0,354.2823529411765
"Papua New Guinea","",2020-10-08 00:00:00.000,549,7,532,8,0,5,"Oceania",-6.314993,143.95555,0,0,201.97333333333333
"Papua New Guinea","",2020-10-12 00:00:00.000,565,7,537,11,0,5,"Oceania",-6.314993,143.95555,0,0,124.096
"Papua New Guinea","",2020-11-03 00:00:00.000,597,7,580,7,0,5,"Oceania",-6.314993,143.95555,0,0,367.11111111111114
"Papua New Guinea","",2020-11-08 00:00:00.000,599,7,585,2,0,5,"Oceania",-6.314993,143.95555,0,0,334.32
"Timor-Leste","",2021-01-04 00:00:00.000,49,0,37,3,0,5,"Oceania",-8.874217,125.727539,0,0,32.2
"Bolivia","",2020-04-18 00:00:00.000,493,31,31,28,0,5,"South America",-16.2902,-63.5887,0,0,11.573333333333332
"Guyana","",2020-05-04 00:00:00.000,92,9,27,10,0,5,"South America",,,0,0,25.511111111111109
"Guyana","",2021-01-03 00:00:00.000,6358,164,5899,7,0,5,"South America",4.8604160000000007,-58.930180000000007,0,0,515.44347826086948
"Guyana","",2020-06-29 00:00:00.000,235,12,114,5,0,5,"South America",5,-58.75,0,0,25.254901960784313
"Paraguay","",2020-04-20 00:00:00.000,208,8,46,2,0,5,"South America",,,0,0,15.58918918918919
"Paraguay","",2020-04-18 00:00:00.000,202,8,35,3,0,5,"South America",-23.4425,-58.4438,0,0,15.265753424657532
"Paraguay","",2020-05-05 00:00:00.000,431,10,135,16,0,5,"South America",-23.4425,-58.4438,0,0,11.448275862068964
"Paraguay","",2020-05-11 00:00:00.000,724,10,170,11,0,5,"South America",-23.4425,-58.4438,0,0,12.173170731707318
"Paraguay","",2020-05-16 00:00:00.000,778,11,198,19,0,5,"South America",-23.4425,-58.4438,0,0,19.769302325581396
"Paraguay","",2020-06-05 00:00:00.000,1087,11,516,1,0,5,"South America",-23.4425,-58.4438,0,0,32.521925133689834
"Paraguay","",2020-06-11 00:00:00.000,1230,11,624,28,0,5,"South America",-23.4425,-58.4438,0,0,42.07
"Paraguay","",2020-07-03 00:00:00.000,2349,19,1113,46,0,5,"South America",-23.4425,-58.4438,0,0,16.534358974358973
"Suriname","",2020-06-26 00:00:00.000,389,10,181,16,0,5,"South America",3.9193,-56.0278,0,0,18.65
"Suriname","",2020-11-03 00:00:00.000,5218,111,5087,6,0,5,"South America",3.9193,-56.0278,0,0,768.08421052631581
"Suriname","",2020-11-06 00:00:00.000,5227,112,5102,2,0,5,"South America",3.9193,-56.0278,0,0,975.33333333333314
"Suriname","",2020-11-10 00:00:00.000,5245,113,5115,4,0,5,"South America",3.9193,-56.0278,0,0,889.38181818181818
"Suriname","",2020-11-13 00:00:00.000,5268,114,5131,7,0,5,"South America",3.9193,-56.0278,0,0,685.15348837209308
"Suriname","",2020-11-23 00:00:00.000,5297,116,5173,1,0,5,"South America",3.9193,-56.0278,0,0,1289.4608695652173
"Suriname","",2020-11-28 00:00:00.000,5312,117,5192,1,0,5,"South America",3.9193,-56.0278,0,0,1293.113043478261
"Suriname","",2020-12-21 00:00:00.000,5583,118,5296,31,0,5,"South America",3.9193,-56.0278,0,0,135.17913043478262
"Uruguay","",2020-05-04 00:00:00.000,657,17,447,2,0,5,"South America",,,0,0,71.921568627450981
"Uruguay","",2020-05-02 00:00:00.000,652,17,440,4,0,5,"South America",-32.5228,-55.7658,0,0,40.773033707865174
"Uruguay","",2020-05-16 00:00:00.000,733,19,558,1,0,5,"South America",-32.5228,-55.7658,0,0,105.10769230769232
"Uruguay","",2020-05-18 00:00:00.000,737,20,569,3,0,5,"South America",-32.5228,-55.7658,0,0,137.01333333333332
"Uruguay","",2020-06-06 00:00:00.000,845,23,726,11,0,5,"South America",-32.5228,-55.7658,0,0,161.04827586206898
"Uruguay","",2020-07-20 00:00:00.000,1064,33,927,10,0,5,"South America",-32.5228,-55.7658,0,0,76.654545454545456
"Venezuela","",2020-04-22 00:00:00.000,288,10,122,3,0,5,"South America",6.4238,-66.5897,0,0,16.121212121212121
"Venezuela","",2020-04-26 00:00:00.000,325,10,137,2,0,5,"South America",6.4238,-66.5897,0,0,18.457142857142859
"Venezuela","",2020-04-27 00:00:00.000,329,10,142,4,0,5,"South America",6.4238,-66.5897,0,0,24.93150684931507
"Venezuela","",2020-05-08 00:00:00.000,388,10,190,7,0,5,"South America",6.4238,-66.5897,0,0,38.792727272727269
"Burma","",2020-05-10 00:00:00.000,180,6,72,2,0,4,"",,,,,34.372413793103448
"Burma","",2020-05-18 00:00:00.000,191,6,101,7,0,4,"",21.9162,95.956,,,93.672727272727272
"Burma","",2020-05-20 00:00:00.000,199,6,108,6,0,4,"",21.9162,95.956,,,56.88421052631579
"Burma","",2020-05-23 00:00:00.000,201,6,120,2,0,4,"",21.9162,95.956,,,58.652631578947364
"Burma","",2020-06-21 00:00:00.000,290,6,200,3,0,4,"",21.9162,95.956,,,55.420689655172417
"Burma","",2020-07-06 00:00:00.000,316,6,245,3,0,4,"",21.9162,95.956,,,103.10588235294117
"Burma","",2020-07-09 00:00:00.000,321,6,254,4,0,4,"",21.9162,95.956,,,98.62222222222222
"Burma","",2020-07-11 00:00:00.000,330,6,260,4,0,4,"",21.9162,95.956,,,76.066666666666663
"Burma","",2020-07-16 00:00:00.000,339,6,270,2,0,4,"",21.9162,95.956,,,85.781818181818181
"Burma","",2020-08-03 00:00:00.000,355,6,302,2,0,4,"",21.9162,95.956,,,395.36
"Burma","",2020-08-21 00:00:00.000,435,6,337,36,0,4,"",21.9162,95.956,,,33.854545454545452
"Burma","",2020-08-26 00:00:00.000,580,6,345,76,0,4,"",21.9162,95.956,,,13.835294117647059
"Burma","",2020-08-27 00:00:00.000,602,6,349,22,0,4,"",21.9162,95.956,,,15.615384615384615
"Congo Republic","",2020-04-07 00:00:00.000,225,23,11,19,0,4,"",,,,,9.2288
"Congo Republic","",2020-04-24 00:00:00.000,594,31,67,31,0,4,"",-4.0383,21.7587,,,15.013333333333334
"Cote d'Ivoire","",2020-04-03 00:00:00.000,218,1,19,24,0,4,"",7.54,-5.5471,,,8.9049180327868847
"Cote d'Ivoire","",2020-04-06 00:00:00.000,323,3,41,62,0,4,"",7.54,-5.5471,,,9.2506329113924046
"Cote d'Ivoire","",2020-04-09 00:00:00.000,444,3,52,60,0,4,"",7.54,-5.5471,,,8.4661417322834644
"Sao Tome and Principe","",2020-04-28 00:00:00.000,8,0,4,4,0,4,"",,,,,5.6
"Sao Tome and Principe","",2020-06-20 00:00:00.000,698,12,203,5,0,4,"",0.18636,6.613081,,,65.776271186440681
"Sao Tome and Principe","",2020-08-01 00:00:00.000,874,15,782,3,0,4,"",0.1864,6.6131,,,348.4
"Sao Tome and Principe","",2020-08-11 00:00:00.000,881,15,804,3,0,4,"",0.1864,6.6131,,,702.4
"Sao Tome and Principe","",2020-08-27 00:00:00.000,894,15,846,2,0,4,"",0.1864,6.6131,,,555.02222222222224
"Sao Tome and Principe","",2020-09-10 00:00:00.000,901,15,866,3,0,4,"",0.1864,6.6131,,,1005.76
"Sao Tome and Principe","",2020-12-08 00:00:00.000,1005,17,944,3,0,4,"",0.1864,6.6131,,,400.8
"West Bank and Gaza","",2020-04-05 00:00:00.000,237,1,25,20,0,4,"",31.9522,35.2332,,,8.7424460431654669
"West Bank and Gaza","",2020-04-14 00:00:00.000,284,2,62,11,0,4,"",31.9522,35.2332,,,50.96
"West Bank and Gaza","",2020-06-12 00:00:00.000,489,3,414,2,0,4,"",31.9522,35.2332,,,109.088
"West Bank and Gaza","",2020-06-25 00:00:00.000,1382,3,446,54,0,4,"",31.9522,35.2332,,,8.9925030229746064
"Angola","",2020-05-01 00:00:00.000,30,2,11,3,0,4,"Africa",-11.2027,17.8739,0,0,30.24
"Angola","",2020-06-25 00:00:00.000,212,10,81,15,0,4,"Africa",-11.2027,17.8739,0,0,19.354385964912282
"Angola","",2020-08-17 00:00:00.000,1935,88,632,29,0,4,"Africa",-11.2027,17.8739,0,0,40.584030418250947
"Benin","",2020-06-01 00:00:00.000,243,3,147,11,0,4,"Africa",9.3077,2.3158,0,0,24.984615384615385
"Benin","",2020-06-16 00:00:00.000,532,9,236,49,0,4,"Africa",9.3077,2.3158,0,0,11.085245901639343
"Benin","",2020-06-26 00:00:00.000,1053,14,292,36,0,4,"Africa",9.3077,2.3158,0,0,12.489473684210527
"Benin","",2020-09-21 00:00:00.000,2294,40,1954,14,0,4,"Africa",9.3077,2.3158,0,0,472.88888888888891
"Botswana","",2020-07-24 00:00:00.000,686,1,52,94,0,4,"Africa",-22.3285,24.6849,0,0,20.214634146341464
"Burkina Faso","",2020-04-02 00:00:00.000,288,16,50,6,0,4,"Africa",,,0,0,11.121126760563381
"Burkina Faso","",2020-05-08 00:00:00.000,744,48,566,8,0,4,"Africa",12.2383,-1.5616,0,0,41.63232323232323
"Burkina Faso","",2020-05-13 00:00:00.000,773,51,592,7,0,4,"Africa",12.2383,-1.5616,0,0,50.465882352941179
"Burkina Faso","",2020-06-21 00:00:00.000,903,53,814,2,0,4,"Africa",12.2383,-1.5616,0,0,458.69090909090909
"Burkina Faso","",2020-06-26 00:00:00.000,941,53,830,7,0,4,"Africa",12.2383,-1.5616,0,0,124.53333333333333
"Burkina Faso","",2020-07-06 00:00:00.000,1000,53,858,13,0,4,"Africa",12.2383,-1.5616,0,0,134.80975609756098
"Burkina Faso","",2020-09-11 00:00:00.000,1499,56,1127,13,0,4,"Africa",12.2383,-1.5616,0,0,67.109677419354838
"Burkina Faso","",2020-09-15 00:00:00.000,1733,56,1141,16,0,4,"Africa",12.2383,-1.5616,0,0,35.611851851851853
"Burkina Faso","",2020-09-17 00:00:00.000,1767,56,1166,19,0,4,"Africa",12.2383,-1.5616,0,0,33.638487972508592
"Burkina Faso","",2020-11-07 00:00:00.000,2565,67,2370,3,0,4,"Africa",12.2383,-1.5616,0,0,163.03636363636366
"Burkina Faso","",2020-11-19 00:00:00.000,2686,68,2476,16,0,4,"Africa",12.2383,-1.5616,0,0,149.52
"Cabo Verde","",2020-05-04 00:00:00.000,175,2,37,10,0,4,"Africa",,,0,0,13.391304347826086
"Cabo Verde","",2020-06-09 00:00:00.000,585,5,270,18,0,4,"Africa",16.5388,-23.0418,0,0,25.001574803149605
"Central African Republic","",2020-05-24 00:00:00.000,604,1,22,52,0,4,"Africa",6.6111,20.9394,0,0,11.159566787003609
"Central African Republic","",2020-07-16 00:00:00.000,4373,53,1265,11,0,4,"Africa",6.6111,20.9394,0,0,92.527272727272731
"Central African Republic","",2020-09-03 00:00:00.000,4729,62,1807,17,0,4,"Africa",6.6111,20.9394,0,0,851.2
"Chad","",2020-06-25 00:00:00.000,863,74,774,3,0,4,"Africa",15.4542,18.7322,0,0,535.11111111111109
"Chad","",2020-06-26 00:00:00.000,865,74,778,2,0,4,"Africa",15.4542,18.7322,0,0,439.34545454545452
"Chad","",2020-09-01 00:00:00.000,1017,77,884,4,0,4,"Africa",15.4542,18.7322,0,0,189.09333333333333
"Chad","",2020-09-09 00:00:00.000,1048,79,931,3,0,4,"Africa",15.4542,18.7322,0,0,188.7741935483871
"Chad","",2020-09-15 00:00:00.000,1087,81,944,2,0,4,"Africa",15.4542,18.7322,0,0,129.27659574468086
"Chad","",2020-09-18 00:00:00.000,1147,81,966,32,0,4,"Africa",15.4542,18.7322,0,0,65.041666666666657
"Chad","",2020-11-14 00:00:00.000,1591,100,1439,2,0,4,"Africa",15.4542,18.7322,0,0,167.89433962264152
"Chad","",2020-11-21 00:00:00.000,1633,101,1469,7,0,4,"Africa",15.4542,18.7322,0,0,206.94545454545454
"Chad","",2020-12-13 00:00:00.000,1770,102,1607,19,0,4,"Africa",15.4542,18.7322,0,0,204.28333333333333
"Chad","",2020-12-18 00:00:00.000,1839,102,1630,21,0,4,"Africa",15.4542,18.7322,0,0,101.808
"Chad","",2020-12-23 00:00:00.000,1938,102,1638,22,0,4,"Africa",15.4542,18.7322,0,0,69.672727272727272
"Chad","",2021-01-04 00:00:00.000,2229,104,1724,16,0,4,"Africa",15.4542,18.7322,0,0,55.325
"Comoros","",2020-07-26 00:00:00.000,354,7,328,14,0,4,"Africa",-11.6455,43.3333,0,0,73.230769230769226
"Comoros","",2020-10-30 00:00:00.000,537,7,498,20,0,4,"Africa",-11.6455,43.3333,0,0,144.76
"Comoros","",2020-12-03 00:00:00.000,615,7,590,2,0,4,"Africa",-11.6455,43.3333,0,0,429.1
"Comoros","",2020-12-17 00:00:00.000,643,7,610,10,0,4,"Africa",-11.6455,43.3333,0,0,136.33846153846153
"Comoros","",2020-12-22 00:00:00.000,693,7,615,27,0,4,"Africa",-11.6455,43.3333,0,0,57.378461538461536
"Djibouti","",2020-08-31 00:00:00.000,5387,60,5323,2,0,4,"Africa",11.8251,42.5903,0,0,6031.2000000000007
"Djibouti","",2020-09-29 00:00:00.000,5416,61,5344,6,0,4,"Africa",11.8251,42.5903,0,0,2524.666666666667
"Djibouti","",2020-10-14 00:00:00.000,5440,61,5366,12,0,4,"Africa",11.8251,42.5903,0,0,1788.0470588235294
"Djibouti","",2020-10-16 00:00:00.000,5449,61,5372,6,0,4,"Africa",11.8251,42.5903,0,0,1172.3384615384616
"Djibouti","",2020-10-19 00:00:00.000,5469,61,5379,10,0,4,"Africa",11.8251,42.5903,0,0,664.57391304347823
"Djibouti","",2020-10-23 00:00:00.000,5528,61,5393,6,0,4,"Africa",11.8251,42.5903,0,0,363.80235294117648
"Djibouti","",2020-10-25 00:00:00.000,5536,61,5402,6,0,4,"Africa",11.8251,42.5903,0,0,368.66666666666663
"Djibouti","",2020-10-29 00:00:00.000,5558,61,5431,3,0,4,"Africa",11.8251,42.5903,0,0,676.26086956521738
"Djibouti","",2020-10-31 00:00:00.000,5561,61,5441,2,0,4,"Africa",11.8251,42.5903,0,0,943.34545454545469
"Djibouti","",2020-11-11 00:00:00.000,5635,61,5501,2,0,4,"Africa",11.8251,42.5903,0,0,525.74666666666667
"Djibouti","",2020-12-03 00:00:00.000,5689,61,5591,7,0,4,"Africa",11.8251,42.5903,0,0,1674.6947368421052
"Djibouti","",2020-12-12 00:00:00.000,5725,61,5612,4,0,4,"Africa",11.8251,42.5903,0,0,915.36
"Djibouti","",2020-12-14 00:00:00.000,5733,61,5622,5,0,4,"Africa",11.8251,42.5903,0,0,1002.4
"Equatorial Guinea","",2020-11-28 00:00:00.000,5153,85,5009,7,0,4,"Africa",1.6508,10.2679,0,0,900.55
"Eritrea","",2020-10-15 00:00:00.000,422,0,376,8,0,4,"Africa",15.1794,39.7823,0,0,96.6
"Eritrea","",2020-11-26 00:00:00.000,566,0,477,8,0,4,"Africa",15.1794,39.7823,0,0,65.1
"Eswatini","",2020-05-27 00:00:00.000,272,2,168,11,0,4,"Africa",-26.5225,31.4659,0,0,22.8375
"Eswatini","",2020-06-08 00:00:00.000,340,3,229,7,0,4,"Africa",-26.5225,31.4659,0,0,33.905454545454546
"Eswatini","",2020-06-10 00:00:00.000,398,3,236,27,0,4,"Africa",-26.5225,31.4659,0,0,19.976923076923079
"Ethiopia","",2020-04-13 00:00:00.000,74,3,14,3,0,4,"Africa",,,0,0,12.825806451612902
"Ethiopia","",2020-03-22 00:00:00.000,11,0,4,2,0,4,"Africa",9.145,40.4897,0,0,5.04
"Ethiopia","",2020-04-25 00:00:00.000,122,3,29,5,0,4,"Africa",9.145,40.4897,0,0,25.2
"Ethiopia","",2020-05-15 00:00:00.000,287,5,112,15,0,4,"Africa",9.145,40.4897,0,0,15.866666666666665
"Ethiopia","",2020-05-19 00:00:00.000,365,5,120,13,0,4,"Africa",9.145,40.4897,0,0,17.140869565217393
"Gabon","",2020-04-25 00:00:00.000,176,3,30,4,0,4,"Africa",-0.8037,11.6094,0,0,14.164705882352941
"Guinea","",2020-04-10 00:00:00.000,212,0,15,18,0,4,"Africa",,,0,0,6.79
"Kenya","",2020-04-25 00:00:00.000,343,14,98,7,0,4,"Africa",-0.0236,37.9062,0,0,19.3979381443299
"Liberia","",2020-11-02 00:00:00.000,1436,82,1283,10,0,4,"Africa",6.4280550000000005,-9.429499,0,0,185.71162790697673
"Liberia","",2020-11-05 00:00:00.000,1440,82,1305,2,0,4,"Africa",6.4280550000000005,-9.429499,0,0,383.46666666666664
"Liberia","",2020-11-16 00:00:00.000,1512,82,1318,5,0,4,"Africa",6.4280550000000005,-9.429499,0,0,120.56
"Liberia","",2020-05-07 00:00:00.000,189,20,79,11,0,4,"Africa",6.4281,-9.4295,0,0,20.766666666666666
"Liberia","",2020-05-14 00:00:00.000,215,20,105,2,0,4,"Africa",6.4281,-9.4295,0,0,32.237837837837837
"Liberia","",2020-06-13 00:00:00.000,446,32,214,25,0,4,"Africa",6.4281,-9.4295,0,0,21.05
"Liberia","",2020-06-20 00:00:00.000,601,33,254,20,0,4,"Africa",6.4281,-9.4295,0,0,18.075555555555557
"Madagascar","",2020-04-08 00:00:00.000,93,0,11,5,0,4,"Africa",,,0,0,13.68888888888889
"Madagascar","",2020-04-27 00:00:00.000,128,0,75,4,0,4,"Africa",-18.7669,46.8691,0,0,99.2
"Madagascar","",2020-05-15 00:00:00.000,238,0,112,8,0,4,"Africa",-18.7669,46.8691,0,0,28.62222222222222
"Madagascar","",2020-05-22 00:00:00.000,448,2,135,43,0,4,"Africa",-18.7669,46.8691,0,0,10.403669724770642
"Madagascar","",2020-05-24 00:00:00.000,527,2,142,39,0,4,"Africa",-18.7669,46.8691,0,0,11.2
"Madagascar","",2020-05-27 00:00:00.000,612,2,151,26,0,4,"Africa",-18.7669,46.8691,0,0,11.474125874125873
"Malawi","",2020-06-05 00:00:00.000,409,4,55,16,0,4,"Africa",-13.254307999999998,34.301525,0,0,10.683495145631067
"Malawi","",2020-06-16 00:00:00.000,564,6,73,9,0,4,"Africa",-13.254307999999998,34.301525,0,0,25.685950413223139
"Malawi","",2020-07-18 00:00:00.000,2810,55,1111,5,0,4,"Africa",-13.2543,34.3015,0,0,21.198380566801621
"Malawi","",2020-08-30 00:00:00.000,5536,174,3147,8,0,4,"Africa",-13.2543,34.3015,0,0,201.0181818181818
"Malawi","",2020-09-12 00:00:00.000,5678,177,3724,9,0,4,"Africa",-13.2543,34.3015,0,0,453.52
"Malawi","",2020-09-19 00:00:00.000,5718,179,4030,2,0,4,"Africa",-13.2543,34.3015,0,0,653.25714285714287
"Malawi","",2020-12-05 00:00:00.000,6049,185,5476,2,0,4,"Africa",-13.2543,34.3015,0,0,1354.528
"Malawi","",2020-12-22 00:00:00.000,6248,187,5668,46,0,4,"Africa",-13.2543,34.3015,0,0,195.1191011235955
"Mali","",2020-04-25 00:00:00.000,370,21,91,45,0,4,"Africa",17.570692,-3.996166000000001,0,0,9.14572864321608
"Mali","",2020-06-26 00:00:00.000,2060,113,1387,21,0,4,"Africa",17.570692,-3.996166000000001,0,0,74.145454545454541
"Mali","",2020-07-26 00:00:00.000,2510,123,1911,7,0,4,"Africa",17.570692,-3.996166000000001,0,0,368.86315789473684
"Mali","",2020-08-05 00:00:00.000,2546,124,1950,3,0,4,"Africa",17.570692,-3.996166000000001,0,0,547.72307692307686
"Mali","",2020-08-06 00:00:00.000,2552,124,1954,6,0,4,"Africa",17.570692,-3.996166000000001,0,0,459.9225806451613
"Mali","",2020-08-08 00:00:00.000,2565,125,1960,4,0,4,"Africa",17.570692,-3.996166000000001,0,0,478.05333333333328
"Mali","",2020-08-11 00:00:00.000,2577,125,1973,4,0,4,"Africa",17.570692,-3.996166000000001,0,0,423.78823529411761
"Mali","",2020-08-12 00:00:00.000,2582,125,1977,5,0,4,"Africa",17.570692,-3.996166000000001,0,0,370.03076923076924
"Mali","",2020-09-14 00:00:00.000,2935,128,2289,11,0,4,"Africa",17.570692,-3.996166000000001,0,0,176.06881720430107
"Mali","",2020-10-08 00:00:00.000,3235,131,2506,25,0,4,"Africa",17.570692,-3.996166000000001,0,0,153.64102564102564
"Mali","",2020-10-16 00:00:00.000,3378,132,2563,10,0,4,"Africa",17.570692,-3.9961660000000006,0,0,131.89370629370629
"Mali","",2020-11-09 00:00:00.000,3712,137,2832,6,0,4,"Africa",17.570692,-3.9961660000000006,0,0,141.18095238095236
"Mauritania","",2020-09-15 00:00:00.000,7319,161,6839,24,0,4,"Africa",21.0079,-10.9408,0,0,265.27272727272731
"Mauritania","",2020-10-06 00:00:00.000,7529,162,7208,6,0,4,"Africa",21.0079,-10.9408,0,0,765.97818181818184
"Mauritania","",2020-10-07 00:00:00.000,7535,162,7212,6,0,4,"Africa",21.0079,-10.9408,0,0,897.07234042553193
"Mauritania","",2020-10-13 00:00:00.000,7565,163,7301,11,0,4,"Africa",21.0079,-10.9408,0,0,1007.2
"Mauritania","",2020-10-20 00:00:00.000,7634,163,7359,13,0,4,"Africa",21.0079,-10.9408,0,0,533.47
"Mauritania","",2020-10-21 00:00:00.000,7638,163,7363,4,0,4,"Africa",21.0079,-10.9408,0,0,585.62191780821911
"Mauritania","",2020-11-07 00:00:00.000,7814,165,7473,10,0,4,"Africa",21.0079,-10.9408,0,0,383.3543859649123
"Mauritius","",2020-04-09 00:00:00.000,314,7,23,41,0,4,"Africa",-20.2,57.5,0,0,9.9921568627450981
"Mozambique","",2020-04-19 00:00:00.000,39,0,8,4,0,4,"Africa",,,0,0,10.315789473684211
"Mozambique","",2020-05-20 00:00:00.000,156,0,48,10,0,4,"Africa",-18.665695,35.529562,0,0,15.723076923076922
"Mozambique","",2020-06-08 00:00:00.000,433,2,131,9,0,4,"Africa",-18.665695,35.529562,0,0,13.264804469273743
"Mozambique","",2020-07-10 00:00:00.000,1111,9,344,19,0,4,"Africa",-18.665695,35.529562,0,0,31.684974093264248
"Mozambique","",2020-07-14 00:00:00.000,1268,9,373,49,0,4,"Africa",-18.665695,35.529562,0,0,26.665625
"Mozambique","",2020-07-24 00:00:00.000,1590,11,532,8,0,4,"Africa",-18.665695,35.529562,0,0,42.798067632850241
"Namibia","",2020-10-19 00:00:00.000,12326,131,10426,33,0,4,"Africa",-22.9576,18.4904,0,0,176.51487179487179
"Namibia","",2020-10-25 00:00:00.000,12660,133,10779,81,0,4,"Africa",-22.9576,18.4904,0,0,177.4367758186398
"Niger","",2020-07-21 00:00:00.000,1113,69,1018,8,0,4,"Africa",17.607789,8.081666,0,0,442
"Niger","",2020-07-23 00:00:00.000,1124,69,1022,2,0,4,"Africa",17.607789,8.081666,0,0,261.8
"Niger","",2020-08-02 00:00:00.000,1147,69,1032,11,0,4,"Africa",17.607789,8.081666,0,0,276.59130434782605
"Niger","",2020-09-13 00:00:00.000,1180,69,1104,2,0,4,"Africa",17.607789,8.081666,0,0,2198.9333333333334
"Niger","",2020-06-02 00:00:00.000,960,65,848,2,0,4,"Africa",17.6078,8.0817,0,0,596.088888888889
"Niger","",2020-06-06 00:00:00.000,970,65,867,4,0,4,"Africa",17.6078,8.0817,0,0,360.64
"Niger","",2020-06-25 00:00:00.000,1056,67,917,5,0,4,"Africa",17.6078,8.0817,0,0,163.48888888888888
"Rwanda","",2020-05-03 00:00:00.000,259,0,124,4,0,4,"Africa",,,0,0,18.789473684210524
"Rwanda","",2020-05-04 00:00:00.000,261,0,128,2,0,4,"Africa",,,0,0,20.72
"Rwanda","",2020-04-05 00:00:00.000,104,0,4,2,0,4,"Africa",-1.9403,29.8739,0,0,12.981818181818182
"Rwanda","",2020-04-26 00:00:00.000,191,0,92,8,0,4,"Africa",-1.9403,29.8739,0,0,21.804255319148936
"Rwanda","",2020-05-09 00:00:00.000,280,0,140,7,0,4,"Africa",-1.9403,29.8739,0,0,49.316129032258068
"Rwanda","",2020-06-30 00:00:00.000,1025,2,447,24,0,4,"Africa",-1.9403,29.8739,0,0,23.55294117647059
"Rwanda","",2020-07-20 00:00:00.000,1629,5,838,47,0,4,"Africa",-1.9403,29.8739,0,0,30.339726027397262
"Rwanda","",2020-08-26 00:00:00.000,3625,15,1810,88,0,4,"Africa",-1.9403,29.8739,0,0,18.9
"Rwanda","",2020-09-23 00:00:00.000,4779,27,2995,41,0,4,"Africa",-1.9403,29.8739,0,0,171.17935483870968
"Rwanda","",2020-11-21 00:00:00.000,5620,46,5163,34,0,4,"Africa",-1.9403,29.8739,0,0,121.24651162790697
"Senegal","",2020-05-03 00:00:00.000,1182,9,372,67,0,4,"Africa",,,0,0,10.992957746478874
"Senegal","",2020-04-16 00:00:00.000,335,2,194,21,0,4,"Africa",14.4974,-14.4524,0,0,19.323076923076922
"Senegal","",2020-04-17 00:00:00.000,342,2,198,7,0,4,"Africa",14.4974,-14.4524,0,0,20.391304347826086
"Senegal","",2020-04-23 00:00:00.000,479,6,257,37,0,4,"Africa",14.4974,-14.4524,0,0,15.001212121212122
"Senegal","",2020-11-17 00:00:00.000,15806,329,15425,5,0,4,"Africa",14.4974,-14.4524,0,0,931.42736842105262
