Date,Year,Quarter of Year,Month of Year,Day of Month,Date International,Month Name,Month & Year,Quarter & Year,Day in Week,Day Name,WeekEnding,Week Number,Month Year Sort,Quarter Year Sort,Short Year,Financial Year,Quarter
2021-05-17 00:00:00.000,"2021",2,5,17,20210517,"May","May 2021","Q2 2021",0,"Monday",2021-05-23 00:00:00.000,21,20210500,20210200,"21","FY22","Q2"
2021-05-18 00:00:00.000,"2021",2,5,18,20210518,"May","May 2021","Q2 2021",1,"Tuesday",2021-05-23 00:00:00.000,21,20210500,20210200,"21","FY22","Q2"
2021-05-19 00:00:00.000,"2021",2,5,19,20210519,"May","May 2021","Q2 2021",2,"Wednesday",2021-05-23 00:00:00.000,21,20210500,20210200,"21","FY22","Q2"
2021-05-20 00:00:00.000,"2021",2,5,20,20210520,"May","May 2021","Q2 2021",3,"Thursday",2021-05-23 00:00:00.000,21,20210500,20210200,"21","FY22","Q2"
2021-05-21 00:00:00.000,"2021",2,5,21,20210521,"May","May 2021","Q2 2021",4,"Friday",2021-05-23 00:00:00.000,21,20210500,20210200,"21","FY22","Q2"
2021-05-22 00:00:00.000,"2021",2,5,22,20210522,"May","May 2021","Q2 2021",5,"Saturday",2021-05-23 00:00:00.000,21,20210500,20210200,"21","FY22","Q2"
2021-05-23 00:00:00.000,"2021",2,5,23,20210523,"May","May 2021","Q2 2021",6,"Sunday",2021-05-23 00:00:00.000,21,20210500,20210200,"21","FY22","Q2"
2021-05-24 00:00:00.000,"2021",2,5,24,20210524,"May","May 2021","Q2 2021",0,"Monday",2021-05-30 00:00:00.000,22,20210500,20210200,"21","FY22","Q2"
2021-05-25 00:00:00.000,"2021",2,5,25,20210525,"May","May 2021","Q2 2021",1,"Tuesday",2021-05-30 00:00:00.000,22,20210500,20210200,"21","FY22","Q2"
2021-05-26 00:00:00.000,"2021",2,5,26,20210526,"May","May 2021","Q2 2021",2,"Wednesday",2021-05-30 00:00:00.000,22,20210500,20210200,"21","FY22","Q2"
2021-05-27 00:00:00.000,"2021",2,5,27,20210527,"May","May 2021","Q2 2021",3,"Thursday",2021-05-30 00:00:00.000,22,20210500,20210200,"21","FY22","Q2"
2021-05-28 00:00:00.000,"2021",2,5,28,20210528,"May","May 2021","Q2 2021",4,"Friday",2021-05-30 00:00:00.000,22,20210500,20210200,"21","FY22","Q2"
2021-05-29 00:00:00.000,"2021",2,5,29,20210529,"May","May 2021","Q2 2021",5,"Saturday",2021-05-30 00:00:00.000,22,20210500,20210200,"21","FY22","Q2"
2021-05-30 00:00:00.000,"2021",2,5,30,20210530,"May","May 2021","Q2 2021",6,"Sunday",2021-05-30 00:00:00.000,22,20210500,20210200,"21","FY22","Q2"
2021-05-31 00:00:00.000,"2021",2,5,31,20210531,"May","May 2021","Q2 2021",0,"Monday",2021-06-06 00:00:00.000,23,20210500,20210200,"21","FY22","Q2"
2022-05-01 00:00:00.000,"2022",2,5,1,20220501,"May","May 2022","Q2 2022",6,"Sunday",2022-05-01 00:00:00.000,18,20220500,20220200,"22","FY23","Q2"
2022-05-02 00:00:00.000,"2022",2,5,2,20220502,"May","May 2022","Q2 2022",0,"Monday",2022-05-08 00:00:00.000,19,20220500,20220200,"22","FY23","Q2"
2022-05-03 00:00:00.000,"2022",2,5,3,20220503,"May","May 2022","Q2 2022",1,"Tuesday",2022-05-08 00:00:00.000,19,20220500,20220200,"22","FY23","Q2"
2022-05-04 00:00:00.000,"2022",2,5,4,20220504,"May","May 2022","Q2 2022",2,"Wednesday",2022-05-08 00:00:00.000,19,20220500,20220200,"22","FY23","Q2"
2022-05-05 00:00:00.000,"2022",2,5,5,20220505,"May","May 2022","Q2 2022",3,"Thursday",2022-05-08 00:00:00.000,19,20220500,20220200,"22","FY23","Q2"
2022-05-06 00:00:00.000,"2022",2,5,6,20220506,"May","May 2022","Q2 2022",4,"Friday",2022-05-08 00:00:00.000,19,20220500,20220200,"22","FY23","Q2"
2022-05-07 00:00:00.000,"2022",2,5,7,20220507,"May","May 2022","Q2 2022",5,"Saturday",2022-05-08 00:00:00.000,19,20220500,20220200,"22","FY23","Q2"
2022-05-08 00:00:00.000,"2022",2,5,8,20220508,"May","May 2022","Q2 2022",6,"Sunday",2022-05-08 00:00:00.000,19,20220500,20220200,"22","FY23","Q2"
2022-05-09 00:00:00.000,"2022",2,5,9,20220509,"May","May 2022","Q2 2022",0,"Monday",2022-05-15 00:00:00.000,20,20220500,20220200,"22","FY23","Q2"
2022-05-10 00:00:00.000,"2022",2,5,10,20220510,"May","May 2022","Q2 2022",1,"Tuesday",2022-05-15 00:00:00.000,20,20220500,20220200,"22","FY23","Q2"
2022-05-11 00:00:00.000,"2022",2,5,11,20220511,"May","May 2022","Q2 2022",2,"Wednesday",2022-05-15 00:00:00.000,20,20220500,20220200,"22","FY23","Q2"
2022-05-12 00:00:00.000,"2022",2,5,12,20220512,"May","May 2022","Q2 2022",3,"Thursday",2022-05-15 00:00:00.000,20,20220500,20220200,"22","FY23","Q2"
2022-05-13 00:00:00.000,"2022",2,5,13,20220513,"May","May 2022","Q2 2022",4,"Friday",2022-05-15 00:00:00.000,20,20220500,20220200,"22","FY23","Q2"
2022-05-14 00:00:00.000,"2022",2,5,14,20220514,"May","May 2022","Q2 2022",5,"Saturday",2022-05-15 00:00:00.000,20,20220500,20220200,"22","FY23","Q2"
2022-05-15 00:00:00.000,"2022",2,5,15,20220515,"May","May 2022","Q2 2022",6,"Sunday",2022-05-15 00:00:00.000,20,20220500,20220200,"22","FY23","Q2"
2022-05-16 00:00:00.000,"2022",2,5,16,20220516,"May","May 2022","Q2 2022",0,"Monday",2022-05-22 00:00:00.000,21,20220500,20220200,"22","FY23","Q2"
2022-05-17 00:00:00.000,"2022",2,5,17,20220517,"May","May 2022","Q2 2022",1,"Tuesday",2022-05-22 00:00:00.000,21,20220500,20220200,"22","FY23","Q2"
2022-05-18 00:00:00.000,"2022",2,5,18,20220518,"May","May 2022","Q2 2022",2,"Wednesday",2022-05-22 00:00:00.000,21,20220500,20220200,"22","FY23","Q2"
2022-05-19 00:00:00.000,"2022",2,5,19,20220519,"May","May 2022","Q2 2022",3,"Thursday",2022-05-22 00:00:00.000,21,20220500,20220200,"22","FY23","Q2"
2022-05-20 00:00:00.000,"2022",2,5,20,20220520,"May","May 2022","Q2 2022",4,"Friday",2022-05-22 00:00:00.000,21,20220500,20220200,"22","FY23","Q2"
2022-05-21 00:00:00.000,"2022",2,5,21,20220521,"May","May 2022","Q2 2022",5,"Saturday",2022-05-22 00:00:00.000,21,20220500,20220200,"22","FY23","Q2"
2022-05-22 00:00:00.000,"2022",2,5,22,20220522,"May","May 2022","Q2 2022",6,"Sunday",2022-05-22 00:00:00.000,21,20220500,20220200,"22","FY23","Q2"
2022-05-23 00:00:00.000,"2022",2,5,23,20220523,"May","May 2022","Q2 2022",0,"Monday",2022-05-29 00:00:00.000,22,20220500,20220200,"22","FY23","Q2"
2022-05-24 00:00:00.000,"2022",2,5,24,20220524,"May","May 2022","Q2 2022",1,"Tuesday",2022-05-29 00:00:00.000,22,20220500,20220200,"22","FY23","Q2"
2022-05-25 00:00:00.000,"2022",2,5,25,20220525,"May","May 2022","Q2 2022",2,"Wednesday",2022-05-29 00:00:00.000,22,20220500,20220200,"22","FY23","Q2"
2022-05-26 00:00:00.000,"2022",2,5,26,20220526,"May","May 2022","Q2 2022",3,"Thursday",2022-05-29 00:00:00.000,22,20220500,20220200,"22","FY23","Q2"
2022-05-27 00:00:00.000,"2022",2,5,27,20220527,"May","May 2022","Q2 2022",4,"Friday",2022-05-29 00:00:00.000,22,20220500,20220200,"22","FY23","Q2"
2022-05-28 00:00:00.000,"2022",2,5,28,20220528,"May","May 2022","Q2 2022",5,"Saturday",2022-05-29 00:00:00.000,22,20220500,20220200,"22","FY23","Q2"
2022-05-29 00:00:00.000,"2022",2,5,29,20220529,"May","May 2022","Q2 2022",6,"Sunday",2022-05-29 00:00:00.000,22,20220500,20220200,"22","FY23","Q2"
2022-05-30 00:00:00.000,"2022",2,5,30,20220530,"May","May 2022","Q2 2022",0,"Monday",2022-06-05 00:00:00.000,23,20220500,20220200,"22","FY23","Q2"
2022-05-31 00:00:00.000,"2022",2,5,31,20220531,"May","May 2022","Q2 2022",1,"Tuesday",2022-06-05 00:00:00.000,23,20220500,20220200,"22","FY23","Q2"
2023-05-01 00:00:00.000,"2023",2,5,1,20230501,"May","May 2023","Q2 2023",0,"Monday",2023-05-07 00:00:00.000,19,20230500,20230200,"23","FY24","Q2"
2023-05-02 00:00:00.000,"2023",2,5,2,20230502,"May","May 2023","Q2 2023",1,"Tuesday",2023-05-07 00:00:00.000,19,20230500,20230200,"23","FY24","Q2"
2023-05-03 00:00:00.000,"2023",2,5,3,20230503,"May","May 2023","Q2 2023",2,"Wednesday",2023-05-07 00:00:00.000,19,20230500,20230200,"23","FY24","Q2"
2023-05-04 00:00:00.000,"2023",2,5,4,20230504,"May","May 2023","Q2 2023",3,"Thursday",2023-05-07 00:00:00.000,19,20230500,20230200,"23","FY24","Q2"
2023-05-05 00:00:00.000,"2023",2,5,5,20230505,"May","May 2023","Q2 2023",4,"Friday",2023-05-07 00:00:00.000,19,20230500,20230200,"23","FY24","Q2"
2023-05-06 00:00:00.000,"2023",2,5,6,20230506,"May","May 2023","Q2 2023",5,"Saturday",2023-05-07 00:00:00.000,19,20230500,20230200,"23","FY24","Q2"
2023-05-07 00:00:00.000,"2023",2,5,7,20230507,"May","May 2023","Q2 2023",6,"Sunday",2023-05-07 00:00:00.000,19,20230500,20230200,"23","FY24","Q2"
2023-05-08 00:00:00.000,"2023",2,5,8,20230508,"May","May 2023","Q2 2023",0,"Monday",2023-05-14 00:00:00.000,20,20230500,20230200,"23","FY24","Q2"
2023-05-09 00:00:00.000,"2023",2,5,9,20230509,"May","May 2023","Q2 2023",1,"Tuesday",2023-05-14 00:00:00.000,20,20230500,20230200,"23","FY24","Q2"
2023-05-10 00:00:00.000,"2023",2,5,10,20230510,"May","May 2023","Q2 2023",2,"Wednesday",2023-05-14 00:00:00.000,20,20230500,20230200,"23","FY24","Q2"
2023-05-11 00:00:00.000,"2023",2,5,11,20230511,"May","May 2023","Q2 2023",3,"Thursday",2023-05-14 00:00:00.000,20,20230500,20230200,"23","FY24","Q2"
2023-05-12 00:00:00.000,"2023",2,5,12,20230512,"May","May 2023","Q2 2023",4,"Friday",2023-05-14 00:00:00.000,20,20230500,20230200,"23","FY24","Q2"
2023-05-13 00:00:00.000,"2023",2,5,13,20230513,"May","May 2023","Q2 2023",5,"Saturday",2023-05-14 00:00:00.000,20,20230500,20230200,"23","FY24","Q2"
2023-05-14 00:00:00.000,"2023",2,5,14,20230514,"May","May 2023","Q2 2023",6,"Sunday",2023-05-14 00:00:00.000,20,20230500,20230200,"23","FY24","Q2"
2023-05-15 00:00:00.000,"2023",2,5,15,20230515,"May","May 2023","Q2 2023",0,"Monday",2023-05-21 00:00:00.000,21,20230500,20230200,"23","FY24","Q2"
2023-05-16 00:00:00.000,"2023",2,5,16,20230516,"May","May 2023","Q2 2023",1,"Tuesday",2023-05-21 00:00:00.000,21,20230500,20230200,"23","FY24","Q2"
2023-05-17 00:00:00.000,"2023",2,5,17,20230517,"May","May 2023","Q2 2023",2,"Wednesday",2023-05-21 00:00:00.000,21,20230500,20230200,"23","FY24","Q2"
2023-05-18 00:00:00.000,"2023",2,5,18,20230518,"May","May 2023","Q2 2023",3,"Thursday",2023-05-21 00:00:00.000,21,20230500,20230200,"23","FY24","Q2"
2023-05-19 00:00:00.000,"2023",2,5,19,20230519,"May","May 2023","Q2 2023",4,"Friday",2023-05-21 00:00:00.000,21,20230500,20230200,"23","FY24","Q2"
2023-05-20 00:00:00.000,"2023",2,5,20,20230520,"May","May 2023","Q2 2023",5,"Saturday",2023-05-21 00:00:00.000,21,20230500,20230200,"23","FY24","Q2"
2023-05-21 00:00:00.000,"2023",2,5,21,20230521,"May","May 2023","Q2 2023",6,"Sunday",2023-05-21 00:00:00.000,21,20230500,20230200,"23","FY24","Q2"
2023-05-22 00:00:00.000,"2023",2,5,22,20230522,"May","May 2023","Q2 2023",0,"Monday",2023-05-28 00:00:00.000,22,20230500,20230200,"23","FY24","Q2"
2023-05-23 00:00:00.000,"2023",2,5,23,20230523,"May","May 2023","Q2 2023",1,"Tuesday",2023-05-28 00:00:00.000,22,20230500,20230200,"23","FY24","Q2"
2023-05-24 00:00:00.000,"2023",2,5,24,20230524,"May","May 2023","Q2 2023",2,"Wednesday",2023-05-28 00:00:00.000,22,20230500,20230200,"23","FY24","Q2"
2023-05-25 00:00:00.000,"2023",2,5,25,20230525,"May","May 2023","Q2 2023",3,"Thursday",2023-05-28 00:00:00.000,22,20230500,20230200,"23","FY24","Q2"
2023-05-26 00:00:00.000,"2023",2,5,26,20230526,"May","May 2023","Q2 2023",4,"Friday",2023-05-28 00:00:00.000,22,20230500,20230200,"23","FY24","Q2"
2023-05-27 00:00:00.000,"2023",2,5,27,20230527,"May","May 2023","Q2 2023",5,"Saturday",2023-05-28 00:00:00.000,22,20230500,20230200,"23","FY24","Q2"
2023-05-28 00:00:00.000,"2023",2,5,28,20230528,"May","May 2023","Q2 2023",6,"Sunday",2023-05-28 00:00:00.000,22,20230500,20230200,"23","FY24","Q2"
2023-05-29 00:00:00.000,"2023",2,5,29,20230529,"May","May 2023","Q2 2023",0,"Monday",2023-06-04 00:00:00.000,23,20230500,20230200,"23","FY24","Q2"
2023-05-30 00:00:00.000,"2023",2,5,30,20230530,"May","May 2023","Q2 2023",1,"Tuesday",2023-06-04 00:00:00.000,23,20230500,20230200,"23","FY24","Q2"
2023-05-31 00:00:00.000,"2023",2,5,31,20230531,"May","May 2023","Q2 2023",2,"Wednesday",2023-06-04 00:00:00.000,23,20230500,20230200,"23","FY24","Q2"
2024-05-01 00:00:00.000,"2024",2,5,1,20240501,"May","May 2024","Q2 2024",2,"Wednesday",2024-05-05 00:00:00.000,18,20240500,20240200,"24","FY25","Q2"
2024-05-02 00:00:00.000,"2024",2,5,2,20240502,"May","May 2024","Q2 2024",3,"Thursday",2024-05-05 00:00:00.000,18,20240500,20240200,"24","FY25","Q2"
2024-05-03 00:00:00.000,"2024",2,5,3,20240503,"May","May 2024","Q2 2024",4,"Friday",2024-05-05 00:00:00.000,18,20240500,20240200,"24","FY25","Q2"
2024-05-04 00:00:00.000,"2024",2,5,4,20240504,"May","May 2024","Q2 2024",5,"Saturday",2024-05-05 00:00:00.000,18,20240500,20240200,"24","FY25","Q2"
2024-05-05 00:00:00.000,"2024",2,5,5,20240505,"May","May 2024","Q2 2024",6,"Sunday",2024-05-05 00:00:00.000,18,20240500,20240200,"24","FY25","Q2"
2024-05-06 00:00:00.000,"2024",2,5,6,20240506,"May","May 2024","Q2 2024",0,"Monday",2024-05-12 00:00:00.000,19,20240500,20240200,"24","FY25","Q2"
2024-05-07 00:00:00.000,"2024",2,5,7,20240507,"May","May 2024","Q2 2024",1,"Tuesday",2024-05-12 00:00:00.000,19,20240500,20240200,"24","FY25","Q2"
2024-05-08 00:00:00.000,"2024",2,5,8,20240508,"May","May 2024","Q2 2024",2,"Wednesday",2024-05-12 00:00:00.000,19,20240500,20240200,"24","FY25","Q2"
2024-05-09 00:00:00.000,"2024",2,5,9,20240509,"May","May 2024","Q2 2024",3,"Thursday",2024-05-12 00:00:00.000,19,20240500,20240200,"24","FY25","Q2"
2024-05-10 00:00:00.000,"2024",2,5,10,20240510,"May","May 2024","Q2 2024",4,"Friday",2024-05-12 00:00:00.000,19,20240500,20240200,"24","FY25","Q2"
2024-05-11 00:00:00.000,"2024",2,5,11,20240511,"May","May 2024","Q2 2024",5,"Saturday",2024-05-12 00:00:00.000,19,20240500,20240200,"24","FY25","Q2"
2024-05-12 00:00:00.000,"2024",2,5,12,20240512,"May","May 2024","Q2 2024",6,"Sunday",2024-05-12 00:00:00.000,19,20240500,20240200,"24","FY25","Q2"
2024-05-13 00:00:00.000,"2024",2,5,13,20240513,"May","May 2024","Q2 2024",0,"Monday",2024-05-19 00:00:00.000,20,20240500,20240200,"24","FY25","Q2"
2024-05-14 00:00:00.000,"2024",2,5,14,20240514,"May","May 2024","Q2 2024",1,"Tuesday",2024-05-19 00:00:00.000,20,20240500,20240200,"24","FY25","Q2"
2024-05-15 00:00:00.000,"2024",2,5,15,20240515,"May","May 2024","Q2 2024",2,"Wednesday",2024-05-19 00:00:00.000,20,20240500,20240200,"24","FY25","Q2"
2024-05-16 00:00:00.000,"2024",2,5,16,20240516,"May","May 2024","Q2 2024",3,"Thursday",2024-05-19 00:00:00.000,20,20240500,20240200,"24","FY25","Q2"
2024-05-17 00:00:00.000,"2024",2,5,17,20240517,"May","May 2024","Q2 2024",4,"Friday",2024-05-19 00:00:00.000,20,20240500,20240200,"24","FY25","Q2"
2024-05-18 00:00:00.000,"2024",2,5,18,20240518,"May","May 2024","Q2 2024",5,"Saturday",2024-05-19 00:00:00.000,20,20240500,20240200,"24","FY25","Q2"
2024-05-19 00:00:00.000,"2024",2,5,19,20240519,"May","May 2024","Q2 2024",6,"Sunday",2024-05-19 00:00:00.000,20,20240500,20240200,"24","FY25","Q2"
2024-05-20 00:00:00.000,"2024",2,5,20,20240520,"May","May 2024","Q2 2024",0,"Monday",2024-05-26 00:00:00.000,21,20240500,20240200,"24","FY25","Q2"
2024-05-21 00:00:00.000,"2024",2,5,21,20240521,"May","May 2024","Q2 2024",1,"Tuesday",2024-05-26 00:00:00.000,21,20240500,20240200,"24","FY25","Q2"
2024-05-22 00:00:00.000,"2024",2,5,22,20240522,"May","May 2024","Q2 2024",2,"Wednesday",2024-05-26 00:00:00.000,21,20240500,20240200,"24","FY25","Q2"
2024-05-23 00:00:00.000,"2024",2,5,23,20240523,"May","May 2024","Q2 2024",3,"Thursday",2024-05-26 00:00:00.000,21,20240500,20240200,"24","FY25","Q2"
2024-05-24 00:00:00.000,"2024",2,5,24,20240524,"May","May 2024","Q2 2024",4,"Friday",2024-05-26 00:00:00.000,21,20240500,20240200,"24","FY25","Q2"
2024-05-25 00:00:00.000,"2024",2,5,25,20240525,"May","May 2024","Q2 2024",5,"Saturday",2024-05-26 00:00:00.000,21,20240500,20240200,"24","FY25","Q2"
2024-05-26 00:00:00.000,"2024",2,5,26,20240526,"May","May 2024","Q2 2024",6,"Sunday",2024-05-26 00:00:00.000,21,20240500,20240200,"24","FY25","Q2"
2024-05-27 00:00:00.000,"2024",2,5,27,20240527,"May","May 2024","Q2 2024",0,"Monday",2024-06-02 00:00:00.000,22,20240500,20240200,"24","FY25","Q2"
2024-05-28 00:00:00.000,"2024",2,5,28,20240528,"May","May 2024","Q2 2024",1,"Tuesday",2024-06-02 00:00:00.000,22,20240500,20240200,"24","FY25","Q2"
2024-05-29 00:00:00.000,"2024",2,5,29,20240529,"May","May 2024","Q2 2024",2,"Wednesday",2024-06-02 00:00:00.000,22,20240500,20240200,"24","FY25","Q2"
2024-05-30 00:00:00.000,"2024",2,5,30,20240530,"May","May 2024","Q2 2024",3,"Thursday",2024-06-02 00:00:00.000,22,20240500,20240200,"24","FY25","Q2"
2024-05-31 00:00:00.000,"2024",2,5,31,20240531,"May","May 2024","Q2 2024",4,"Friday",2024-06-02 00:00:00.000,22,20240500,20240200,"24","FY25","Q2"
2025-05-01 00:00:00.000,"2025",2,5,1,20250501,"May","May 2025","Q2 2025",3,"Thursday",2025-05-04 00:00:00.000,18,20250500,20250200,"25","FY26","Q2"
2025-05-02 00:00:00.000,"2025",2,5,2,20250502,"May","May 2025","Q2 2025",4,"Friday",2025-05-04 00:00:00.000,18,20250500,20250200,"25","FY26","Q2"
2025-05-03 00:00:00.000,"2025",2,5,3,20250503,"May","May 2025","Q2 2025",5,"Saturday",2025-05-04 00:00:00.000,18,20250500,20250200,"25","FY26","Q2"
2025-05-04 00:00:00.000,"2025",2,5,4,20250504,"May","May 2025","Q2 2025",6,"Sunday",2025-05-04 00:00:00.000,18,20250500,20250200,"25","FY26","Q2"
2025-05-05 00:00:00.000,"2025",2,5,5,20250505,"May","May 2025","Q2 2025",0,"Monday",2025-05-11 00:00:00.000,19,20250500,20250200,"25","FY26","Q2"
2025-05-06 00:00:00.000,"2025",2,5,6,20250506,"May","May 2025","Q2 2025",1,"Tuesday",2025-05-11 00:00:00.000,19,20250500,20250200,"25","FY26","Q2"
2025-05-07 00:00:00.000,"2025",2,5,7,20250507,"May","May 2025","Q2 2025",2,"Wednesday",2025-05-11 00:00:00.000,19,20250500,20250200,"25","FY26","Q2"
2025-05-08 00:00:00.000,"2025",2,5,8,20250508,"May","May 2025","Q2 2025",3,"Thursday",2025-05-11 00:00:00.000,19,20250500,20250200,"25","FY26","Q2"
2025-05-09 00:00:00.000,"2025",2,5,9,20250509,"May","May 2025","Q2 2025",4,"Friday",2025-05-11 00:00:00.000,19,20250500,20250200,"25","FY26","Q2"
2025-05-10 00:00:00.000,"2025",2,5,10,20250510,"May","May 2025","Q2 2025",5,"Saturday",2025-05-11 00:00:00.000,19,20250500,20250200,"25","FY26","Q2"
2025-05-11 00:00:00.000,"2025",2,5,11,20250511,"May","May 2025","Q2 2025",6,"Sunday",2025-05-11 00:00:00.000,19,20250500,20250200,"25","FY26","Q2"
2025-05-12 00:00:00.000,"2025",2,5,12,20250512,"May","May 2025","Q2 2025",0,"Monday",2025-05-18 00:00:00.000,20,20250500,20250200,"25","FY26","Q2"
2025-05-13 00:00:00.000,"2025",2,5,13,20250513,"May","May 2025","Q2 2025",1,"Tuesday",2025-05-18 00:00:00.000,20,20250500,20250200,"25","FY26","Q2"
2025-05-14 00:00:00.000,"2025",2,5,14,20250514,"May","May 2025","Q2 2025",2,"Wednesday",2025-05-18 00:00:00.000,20,20250500,20250200,"25","FY26","Q2"
2025-05-15 00:00:00.000,"2025",2,5,15,20250515,"May","May 2025","Q2 2025",3,"Thursday",2025-05-18 00:00:00.000,20,20250500,20250200,"25","FY26","Q2"
2025-05-16 00:00:00.000,"2025",2,5,16,20250516,"May","May 2025","Q2 2025",4,"Friday",2025-05-18 00:00:00.000,20,20250500,20250200,"25","FY26","Q2"
2025-05-17 00:00:00.000,"2025",2,5,17,20250517,"May","May 2025","Q2 2025",5,"Saturday",2025-05-18 00:00:00.000,20,20250500,20250200,"25","FY26","Q2"
2025-05-18 00:00:00.000,"2025",2,5,18,20250518,"May","May 2025","Q2 2025",6,"Sunday",2025-05-18 00:00:00.000,20,20250500,20250200,"25","FY26","Q2"
2025-05-19 00:00:00.000,"2025",2,5,19,20250519,"May","May 2025","Q2 2025",0,"Monday",2025-05-25 00:00:00.000,21,20250500,20250200,"25","FY26","Q2"
2025-05-20 00:00:00.000,"2025",2,5,20,20250520,"May","May 2025","Q2 2025",1,"Tuesday",2025-05-25 00:00:00.000,21,20250500,20250200,"25","FY26","Q2"
2025-05-21 00:00:00.000,"2025",2,5,21,20250521,"May","May 2025","Q2 2025",2,"Wednesday",2025-05-25 00:00:00.000,21,20250500,20250200,"25","FY26","Q2"
2025-05-22 00:00:00.000,"2025",2,5,22,20250522,"May","May 2025","Q2 2025",3,"Thursday",2025-05-25 00:00:00.000,21,20250500,20250200,"25","FY26","Q2"
2025-05-23 00:00:00.000,"2025",2,5,23,20250523,"May","May 2025","Q2 2025",4,"Friday",2025-05-25 00:00:00.000,21,20250500,20250200,"25","FY26","Q2"
2025-05-24 00:00:00.000,"2025",2,5,24,20250524,"May","May 2025","Q2 2025",5,"Saturday",2025-05-25 00:00:00.000,21,20250500,20250200,"25","FY26","Q2"
2025-05-25 00:00:00.000,"2025",2,5,25,20250525,"May","May 2025","Q2 2025",6,"Sunday",2025-05-25 00:00:00.000,21,20250500,20250200,"25","FY26","Q2"
2025-05-26 00:00:00.000,"2025",2,5,26,20250526,"May","May 2025","Q2 2025",0,"Monday",2025-06-01 00:00:00.000,22,20250500,20250200,"25","FY26","Q2"
2025-05-27 00:00:00.000,"2025",2,5,27,20250527,"May","May 2025","Q2 2025",1,"Tuesday",2025-06-01 00:00:00.000,22,20250500,20250200,"25","FY26","Q2"
2025-05-28 00:00:00.000,"2025",2,5,28,20250528,"May","May 2025","Q2 2025",2,"Wednesday",2025-06-01 00:00:00.000,22,20250500,20250200,"25","FY26","Q2"
2025-05-29 00:00:00.000,"2025",2,5,29,20250529,"May","May 2025","Q2 2025",3,"Thursday",2025-06-01 00:00:00.000,22,20250500,20250200,"25","FY26","Q2"
2025-05-30 00:00:00.000,"2025",2,5,30,20250530,"May","May 2025","Q2 2025",4,"Friday",2025-06-01 00:00:00.000,22,20250500,20250200,"25","FY26","Q2"
2025-05-31 00:00:00.000,"2025",2,5,31,20250531,"May","May 2025","Q2 2025",5,"Saturday",2025-06-01 00:00:00.000,22,20250500,20250200,"25","FY26","Q2"
2019-04-01 00:00:00.000,"2019",2,4,1,20190401,"April","Apr 2019","Q2 2019",0,"Monday",2019-04-07 00:00:00.000,14,20190400,20190200,"19","FY20","Q2"
2019-04-02 00:00:00.000,"2019",2,4,2,20190402,"April","Apr 2019","Q2 2019",1,"Tuesday",2019-04-07 00:00:00.000,14,20190400,20190200,"19","FY20","Q2"
2019-04-03 00:00:00.000,"2019",2,4,3,20190403,"April","Apr 2019","Q2 2019",2,"Wednesday",2019-04-07 00:00:00.000,14,20190400,20190200,"19","FY20","Q2"
2019-04-04 00:00:00.000,"2019",2,4,4,20190404,"April","Apr 2019","Q2 2019",3,"Thursday",2019-04-07 00:00:00.000,14,20190400,20190200,"19","FY20","Q2"
2019-04-05 00:00:00.000,"2019",2,4,5,20190405,"April","Apr 2019","Q2 2019",4,"Friday",2019-04-07 00:00:00.000,14,20190400,20190200,"19","FY20","Q2"
2019-04-06 00:00:00.000,"2019",2,4,6,20190406,"April","Apr 2019","Q2 2019",5,"Saturday",2019-04-07 00:00:00.000,14,20190400,20190200,"19","FY20","Q2"
2019-04-07 00:00:00.000,"2019",2,4,7,20190407,"April","Apr 2019","Q2 2019",6,"Sunday",2019-04-07 00:00:00.000,14,20190400,20190200,"19","FY20","Q2"
2019-04-08 00:00:00.000,"2019",2,4,8,20190408,"April","Apr 2019","Q2 2019",0,"Monday",2019-04-14 00:00:00.000,15,20190400,20190200,"19","FY20","Q2"
2019-04-09 00:00:00.000,"2019",2,4,9,20190409,"April","Apr 2019","Q2 2019",1,"Tuesday",2019-04-14 00:00:00.000,15,20190400,20190200,"19","FY20","Q2"
2019-04-10 00:00:00.000,"2019",2,4,10,20190410,"April","Apr 2019","Q2 2019",2,"Wednesday",2019-04-14 00:00:00.000,15,20190400,20190200,"19","FY20","Q2"
2019-04-11 00:00:00.000,"2019",2,4,11,20190411,"April","Apr 2019","Q2 2019",3,"Thursday",2019-04-14 00:00:00.000,15,20190400,20190200,"19","FY20","Q2"
2019-04-12 00:00:00.000,"2019",2,4,12,20190412,"April","Apr 2019","Q2 2019",4,"Friday",2019-04-14 00:00:00.000,15,20190400,20190200,"19","FY20","Q2"
2019-04-13 00:00:00.000,"2019",2,4,13,20190413,"April","Apr 2019","Q2 2019",5,"Saturday",2019-04-14 00:00:00.000,15,20190400,20190200,"19","FY20","Q2"
2019-04-14 00:00:00.000,"2019",2,4,14,20190414,"April","Apr 2019","Q2 2019",6,"Sunday",2019-04-14 00:00:00.000,15,20190400,20190200,"19","FY20","Q2"
2019-04-15 00:00:00.000,"2019",2,4,15,20190415,"April","Apr 2019","Q2 2019",0,"Monday",2019-04-21 00:00:00.000,16,20190400,20190200,"19","FY20","Q2"
2019-04-16 00:00:00.000,"2019",2,4,16,20190416,"April","Apr 2019","Q2 2019",1,"Tuesday",2019-04-21 00:00:00.000,16,20190400,20190200,"19","FY20","Q2"
