ProductKey,Color,List Price,Weight,Days To Manufacture,ProductAlternateKey,Weight Unit,Size Unit,Product Name,Cost,Finished Good,Safety Stock Level,Reorder Point,Size,Size Range,Product Line,Dealer Price,Class,Style,Product Model,Product Description,Start Date,End Date,Status,Product Subcategory,Product Category
245,"Red",1301.3636,2.16,1,"FR-R92R-48","LB","CM","HL Road Frame - Red, 48",722.2568,True,500,375,"48","48-52 CM","R",780.8182,"H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Frames","Components"
246,"Red",1431.5,2.16,1,"FR-R92R-48","LB","CM","HL Road Frame - Red, 48",868.6342,True,500,375,"48","48-52 CM","R",858.9,"H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2013-07-01 00:00:00.000,,"Current","Road Frames","Components"
247,"Red",1263.4598,2.2,1,"FR-R92R-52","LB","CM","HL Road Frame - Red, 52",747.9682,True,500,375,"52","48-52 CM","R",758.0759,"H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Frames","Components"
248,"Red",1301.3636,2.2,1,"FR-R92R-52","LB","CM","HL Road Frame - Red, 52",722.2568,True,500,375,"52","48-52 CM","R",780.8182,"H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Frames","Components"
249,"Red",1431.5,2.2,1,"FR-R92R-52","LB","CM","HL Road Frame - Red, 52",868.6342,True,500,375,"52","48-52 CM","R",858.9,"H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2013-07-01 00:00:00.000,,"Current","Road Frames","Components"
250,"Red",1263.4598,2.24,1,"FR-R92R-56","LB","CM","HL Road Frame - Red, 56",747.9682,True,500,375,"56","54-58 CM","R",758.0759,"H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Frames","Components"
251,"Red",1301.3636,2.24,1,"FR-R92R-56","LB","CM","HL Road Frame - Red, 56",722.2568,True,500,375,"56","54-58 CM","R",780.8182,"H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Frames","Components"
252,"Red",1431.5,2.24,1,"FR-R92R-56","LB","CM","HL Road Frame - Red, 56",868.6342,True,500,375,"56","54-58 CM","R",858.9,"H","U","HL Road Frame","Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.",2013-07-01 00:00:00.000,,"Current","Road Frames","Components"
262,"Red",306.5636,2.32,1,"FR-R38R-44","LB","CM","LL Road Frame - Red, 44",181.4857,True,500,375,"44","42-46 CM","R",183.9382,"L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Frames","Components"
263,"Red",337.22,2.32,1,"FR-R38R-44","LB","CM","LL Road Frame - Red, 44",187.1571,True,500,375,"44","42-46 CM","R",202.332,"L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Frames","Components"
264,"Red",306.5636,2.36,1,"FR-R38R-48","LB","CM","LL Road Frame - Red, 48",181.4857,True,500,375,"48","48-52 CM","R",183.9382,"L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Frames","Components"
265,"Red",337.22,2.36,1,"FR-R38R-48","LB","CM","LL Road Frame - Red, 48",187.1571,True,500,375,"48","48-52 CM","R",202.332,"L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Frames","Components"
266,"Red",306.5636,2.4,1,"FR-R38R-52","LB","CM","LL Road Frame - Red, 52",181.4857,True,500,375,"52","48-52 CM","R",183.9382,"L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Frames","Components"
267,"Red",337.22,2.4,1,"FR-R38R-52","LB","CM","LL Road Frame - Red, 52",187.1571,True,500,375,"52","48-52 CM","R",202.332,"L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Frames","Components"
268,"Red",306.5636,2.46,1,"FR-R38R-58","LB","CM","LL Road Frame - Red, 58",181.4857,True,500,375,"58","54-58 CM","R",183.9382,"L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Frames","Components"
269,"Red",337.22,2.46,1,"FR-R38R-58","LB","CM","LL Road Frame - Red, 58",187.1571,True,500,375,"58","54-58 CM","R",202.332,"L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Frames","Components"
270,"Red",306.5636,2.48,1,"FR-R38R-60","LB","CM","LL Road Frame - Red, 60",181.4857,True,500,375,"60","60-62 CM","R",183.9382,"L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Frames","Components"
271,"Red",337.22,2.48,1,"FR-R38R-60","LB","CM","LL Road Frame - Red, 60",187.1571,True,500,375,"60","60-62 CM","R",202.332,"L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Frames","Components"
272,"Red",306.5636,2.5,1,"FR-R38R-62","LB","CM","LL Road Frame - Red, 62",181.4857,True,500,375,"62","60-62 CM","R",183.9382,"L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Frames","Components"
273,"Red",337.22,2.5,1,"FR-R38R-62","LB","CM","LL Road Frame - Red, 62",187.1571,True,500,375,"62","60-62 CM","R",202.332,"L","U","LL Road Frame","The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Frames","Components"
274,"Red",594.83,2.22,1,"FR-R72R-44","LB","CM","ML Road Frame - Red, 44",352.1394,True,500,375,"44","42-46 CM","R",356.898,"M","U","ML Road Frame","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Frames","Components"
275,"Red",594.83,2.26,1,"FR-R72R-48","LB","CM","ML Road Frame - Red, 48",352.1394,True,500,375,"48","48-52 CM","R",356.898,"M","U","ML Road Frame","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Frames","Components"
276,"Red",594.83,2.3,1,"FR-R72R-52","LB","CM","ML Road Frame - Red, 52",352.1394,True,500,375,"52","48-52 CM","R",356.898,"M","U","ML Road Frame","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Frames","Components"
277,"Red",594.83,2.36,1,"FR-R72R-58","LB","CM","ML Road Frame - Red, 58",352.1394,True,500,375,"58","54-58 CM","R",356.898,"M","U","ML Road Frame","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Frames","Components"
278,"Red",594.83,2.38,1,"FR-R72R-60","LB","CM","ML Road Frame - Red, 60",352.1394,True,500,375,"60","60-62 CM","R",356.898,"M","U","ML Road Frame","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Frames","Components"
288,"Silver",1204.3248,2.72,1,"FR-M94S-42","LB","CM","HL Mountain Frame - Silver, 42",623.8403,True,500,375,"42","42-46 CM","M",722.5949,"H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Mountain Frames","Components"
289,"Silver",1240.4545,2.72,1,"FR-M94S-42","LB","CM","HL Mountain Frame - Silver, 42",660.9142,True,500,375,"42","42-46 CM","M",744.2727,"H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Mountain Frames","Components"
290,"Silver",1364.5,2.72,1,"FR-M94S-42","LB","CM","HL Mountain Frame - Silver, 42",747.2002,True,500,375,"42","42-46 CM","M",818.7,"H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2013-07-01 00:00:00.000,,"Current","Mountain Frames","Components"
291,"Silver",1364.5,2.76,1,"FR-M94S-44","LB","CM","HL Mountain Frame - Silver, 44",706.811,True,500,375,"44","42-46 CM","M",818.7,"H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Mountain Frames","Components"
292,"Silver",1364.5,2.8,1,"FR-M94S-52","LB","CM","HL Mountain Frame - Silver, 48",706.811,True,500,375,"48","48-52 CM","M",818.7,"H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Mountain Frames","Components"
293,"Silver",1204.3248,2.84,1,"FR-M94S-46","LB","CM","HL Mountain Frame - Silver, 46",623.8403,True,500,375,"46","42-46 CM","M",722.5949,"H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Mountain Frames","Components"
294,"Silver",1240.4545,2.84,1,"FR-M94S-46","LB","CM","HL Mountain Frame - Silver, 46",660.9142,True,500,375,"46","42-46 CM","M",744.2727,"H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Mountain Frames","Components"
295,"Silver",1364.5,2.84,1,"FR-M94S-46","LB","CM","HL Mountain Frame - Silver, 46",747.2002,True,500,375,"46","42-46 CM","M",818.7,"H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2013-07-01 00:00:00.000,,"Current","Mountain Frames","Components"
307,"Silver",1204.3248,2.68,2,"FR-M94S-38","LB","CM","HL Mountain Frame - Silver, 38",623.8403,True,500,375,"38","38-40 CM","M",722.5949,"H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Mountain Frames","Components"
308,"Silver",1240.4545,2.68,2,"FR-M94S-38","LB","CM","HL Mountain Frame - Silver, 38",660.9142,True,500,375,"38","38-40 CM","M",744.2727,"H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Mountain Frames","Components"
309,"Silver",1364.5,2.68,2,"FR-M94S-38","LB","CM","HL Mountain Frame - Silver, 38",747.2002,True,500,375,"38","38-40 CM","M",818.7,"H","U","HL Mountain Frame","Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.",2013-07-01 00:00:00.000,,"Current","Mountain Frames","Components"
310,"Red",3578.27,15,4,"BK-R93R-62","LB","CM","Road-150 Red, 62",2171.2942,True,100,75,"62","60-62 CM","R",2146.962,"H","U","Road-150","This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Bikes","Bikes"
311,"Red",3578.27,13.77,4,"BK-R93R-44","LB","CM","Road-150 Red, 44",2171.2942,True,100,75,"44","42-46 CM","R",2146.962,"H","U","Road-150","This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Bikes","Bikes"
312,"Red",3578.27,14.13,4,"BK-R93R-48","LB","CM","Road-150 Red, 48",2171.2942,True,100,75,"48","48-52 CM","R",2146.962,"H","U","Road-150","This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Bikes","Bikes"
313,"Red",3578.27,14.42,4,"BK-R93R-52","LB","CM","Road-150 Red, 52",2171.2942,True,100,75,"52","48-52 CM","R",2146.962,"H","U","Road-150","This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Bikes","Bikes"
314,"Red",3578.27,14.68,4,"BK-R93R-56","LB","CM","Road-150 Red, 56",2171.2942,True,100,75,"56","54-58 CM","R",2146.962,"H","U","Road-150","This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Bikes","Bikes"
315,"Red",1457.99,17.79,4,"BK-R68R-58","LB","CM","Road-450 Red, 58",884.7083,True,100,75,"58","54-58 CM","R",874.794,"M","U","Road-450","A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Bikes","Bikes"
316,"Red",1457.99,17.9,4,"BK-R68R-60","LB","CM","Road-450 Red, 60",884.7083,True,100,75,"60","60-62 CM","R",874.794,"M","U","Road-450","A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Bikes","Bikes"
317,"Red",1457.99,16.77,4,"BK-R68R-44","LB","CM","Road-450 Red, 44",884.7083,True,100,75,"44","42-46 CM","R",874.794,"M","U","Road-450","A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Bikes","Bikes"
318,"Red",1457.99,17.13,4,"BK-R68R-48","LB","CM","Road-450 Red, 48",884.7083,True,100,75,"48","48-52 CM","R",874.794,"M","U","Road-450","A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Bikes","Bikes"
319,"Red",1457.99,17.42,4,"BK-R68R-52","LB","CM","Road-450 Red, 52",884.7083,True,100,75,"52","48-52 CM","R",874.794,"M","U","Road-450","A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Bikes","Bikes"
320,"Red",699.0982,19.79,4,"BK-R50R-58","LB","CM","Road-650 Red, 58",413.1463,True,100,75,"58","54-58 CM","R",419.4589,"L","U","Road-650","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Bikes","Bikes"
321,"Red",782.99,19.79,4,"BK-R50R-58","LB","CM","Road-650 Red, 58",486.7066,True,100,75,"58","54-58 CM","R",469.794,"L","U","Road-650","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Bikes","Bikes"
322,"Red",699.0982,19.9,4,"BK-R50R-60","LB","CM","Road-650 Red, 60",413.1463,True,100,75,"60","60-62 CM","R",419.4589,"L","U","Road-650","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Bikes","Bikes"
323,"Red",782.99,19.9,4,"BK-R50R-60","LB","CM","Road-650 Red, 60",486.7066,True,100,75,"60","60-62 CM","R",469.794,"L","U","Road-650","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Bikes","Bikes"
324,"Red",699.0982,20,4,"BK-R50R-62","LB","CM","Road-650 Red, 62",413.1463,True,100,75,"62","60-62 CM","R",419.4589,"L","U","Road-650","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Bikes","Bikes"
325,"Red",782.99,20,4,"BK-R50R-62","LB","CM","Road-650 Red, 62",486.7066,True,100,75,"62","60-62 CM","R",469.794,"L","U","Road-650","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Bikes","Bikes"
326,"Red",699.0982,18.77,4,"BK-R50R-44","LB","CM","Road-650 Red, 44",413.1463,True,100,75,"44","42-46 CM","R",419.4589,"L","U","Road-650","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Bikes","Bikes"
327,"Red",782.99,18.77,4,"BK-R50R-44","LB","CM","Road-650 Red, 44",486.7066,True,100,75,"44","42-46 CM","R",469.794,"L","U","Road-650","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Bikes","Bikes"
328,"Red",699.0982,19.13,4,"BK-R50R-48","LB","CM","Road-650 Red, 48",413.1463,True,100,75,"48","48-52 CM","R",419.4589,"L","U","Road-650","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Bikes","Bikes"
329,"Red",782.99,19.13,4,"BK-R50R-48","LB","CM","Road-650 Red, 48",486.7066,True,100,75,"48","48-52 CM","R",469.794,"L","U","Road-650","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Bikes","Bikes"
330,"Red",699.0982,19.42,4,"BK-R50R-52","LB","CM","Road-650 Red, 52",413.1463,True,100,75,"52","48-52 CM","R",419.4589,"L","U","Road-650","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Road Bikes","Bikes"
331,"Red",782.99,19.42,4,"BK-R50R-52","LB","CM","Road-650 Red, 52",486.7066,True,100,75,"52","48-52 CM","R",469.794,"L","U","Road-650","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Bikes","Bikes"
344,"Silver",3399.99,20.35,4,"BK-M82S-38","LB","CM","Mountain-100 Silver, 38",1912.1544,True,100,75,"38","38-40 CM","M",2039.994,"H","U","Mountain-100","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Mountain Bikes","Bikes"
345,"Silver",3399.99,20.77,4,"BK-M82S-42","LB","CM","Mountain-100 Silver, 42",1912.1544,True,100,75,"42","42-46 CM","M",2039.994,"H","U","Mountain-100","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Mountain Bikes","Bikes"
346,"Silver",3399.99,21.13,4,"BK-M82S-44","LB","CM","Mountain-100 Silver, 44",1912.1544,True,100,75,"44","42-46 CM","M",2039.994,"H","U","Mountain-100","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Mountain Bikes","Bikes"
347,"Silver",3399.99,21.42,4,"BK-M82S-48","LB","CM","Mountain-100 Silver, 48",1912.1544,True,100,75,"48","48-52 CM","M",2039.994,"H","U","Mountain-100","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"","Mountain Bikes","Bikes"
352,"Silver",2071.4196,23.35,4,"BK-M68S-38","LB","CM","Mountain-200 Silver, 38",1117.8559,True,100,75,"38","38-40 CM","M",1242.8518,"H","U","Mountain-200","Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Mountain Bikes","Bikes"
353,"Silver",2319.99,23.35,4,"BK-M68S-38","LB","CM","Mountain-200 Silver, 38",1265.6195,True,100,75,"38","38-40 CM","M",1391.994,"H","U","Mountain-200","Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.",2013-07-01 00:00:00.000,,"Current","Mountain Bikes","Bikes"
354,"Silver",2071.4196,23.77,4,"BK-M68S-42","LB","CM","Mountain-200 Silver, 42",1117.8559,True,100,75,"42","42-46 CM","M",1242.8518,"H","U","Mountain-200","Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Mountain Bikes","Bikes"
355,"Silver",2319.99,23.77,4,"BK-M68S-42","LB","CM","Mountain-200 Silver, 42",1265.6195,True,100,75,"42","42-46 CM","M",1391.994,"H","U","Mountain-200","Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.",2013-07-01 00:00:00.000,,"Current","Mountain Bikes","Bikes"
356,"Silver",2071.4196,24.13,4,"BK-M68S-46","LB","CM","Mountain-200 Silver, 46",1117.8559,True,100,75,"46","42-46 CM","M",1242.8518,"H","U","Mountain-200","Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Mountain Bikes","Bikes"
357,"Silver",2319.99,24.13,4,"BK-M68S-46","LB","CM","Mountain-200 Silver, 46",1265.6195,True,100,75,"46","42-46 CM","M",1391.994,"H","U","Mountain-200","Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.",2013-07-01 00:00:00.000,,"Current","Mountain Bikes","Bikes"
368,"Red",2443.35,14.77,4,"BK-R89R-44","LB","CM","Road-250 Red, 44",1518.7864,True,100,75,"44","42-46 CM","R",1466.01,"H","U","Road-250","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Bikes","Bikes"
369,"Red",2443.35,15.13,4,"BK-R89R-48","LB","CM","Road-250 Red, 48",1518.7864,True,100,75,"48","48-52 CM","R",1466.01,"H","U","Road-250","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Bikes","Bikes"
370,"Red",2443.35,15.42,4,"BK-R89R-52","LB","CM","Road-250 Red, 52",1518.7864,True,100,75,"52","48-52 CM","R",1466.01,"H","U","Road-250","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Bikes","Bikes"
371,"Red",2181.5625,15.79,4,"BK-R89R-58","LB","CM","Road-250 Red, 58",1320.6838,True,100,75,"58","54-58 CM","R",1308.9375,"H","U","Road-250","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"","Road Bikes","Bikes"
372,"Red",2443.35,15.79,4,"BK-R89R-58","LB","CM","Road-250 Red, 58",1554.9479,True,100,75,"58","54-58 CM","R",1466.01,"H","U","Road-250","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013-07-01 00:00:00.000,,"Current","Road Bikes","Bikes"
492,"Yellow",1003.91,3.08,1,"FR-T98Y-60","LB","CM","HL Touring Frame - Yellow, 60",601.7437,True,500,375,"60","60-62 CM","T",602.346,"H","U","HL Touring Frame","The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.",2013-07-01 00:00:00.000,,"Current","Touring Frames","Components"
493,"Yellow",333.42,3.2,1,"FR-T67Y-62","LB","CM","LL Touring Frame - Yellow, 62",199.8519,True,500,375,"62","60-62 CM","T",200.052,"L","U","LL Touring Frame","Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.",2013-07-01 00:00:00.000,,"Current","Touring Frames","Components"
