season,match_key,match_date,team,innings,overs_played,runs_made,allocated_overs,rr,Ground,Is_Winner
"2011","20110422RCB",2011-04-22 00:00:00.000,"Royal Challengers Bangalore",2,18.1,175,18.1,9.6685082872928163,"Kolkata",1
"2011","20110430KKR",2011-04-30 00:00:00.000,"Kolkata Knight Riders",2,17.2,120,17.2,6.9767441860465116,"Kolkata",1
"2011","20110430KKR",2011-04-30 00:00:00.000,"Kolkata Knight Riders",2,17.2,120,17.2,6.9767441860465116,"Kolkata",0
"2011","20110507KKR",2011-05-07 00:00:00.000,"Kolkata Knight Riders",2,9.7,61,9.7,6.2886597938144337,"Kolkata",1
"2011","20110507KKR",2011-05-07 00:00:00.000,"Kolkata Knight Riders",2,9.7,61,9.7,6.2886597938144337,"Kolkata",0
"2012","20120413KKR",2012-04-13 00:00:00.000,"Kolkata Knight Riders",2,19.2,137,19.2,7.135416666666667,"Kolkata",1
"2012","20120413KKR",2012-04-13 00:00:00.000,"Kolkata Knight Riders",2,19.2,137,19.2,7.135416666666667,"Kolkata",0
"2013","20130403KKR",2013-04-03 00:00:00.000,"Kolkata Knight Riders",2,18.4,129,18.4,7.0108695652173916,"Kolkata",1
"2013","20130403KKR",2013-04-03 00:00:00.000,"Kolkata Knight Riders",2,18.4,129,18.4,7.0108695652173916,"Kolkata",0
"2013","20130414KKR",2013-04-14 00:00:00.000,"Sunrisers Hyderabad",2,19.7,132,19.7,6.7005076142131985,"Kolkata",1
"2013","20130414KKR",2013-04-14 00:00:00.000,"Sunrisers Hyderabad",2,19.7,132,19.7,6.7005076142131985,"Kolkata",0
"2013","20130420CSK",2013-04-20 00:00:00.000,"Chennai Super Kings",2,19.1,124,19.1,6.492146596858638,"Kolkata",0
"2013","20130420CSK",2013-04-20 00:00:00.000,"Chennai Super Kings",2,19.1,124,19.1,6.492146596858638,"Kolkata",1
"2013","20130424MI",2013-04-24 00:00:00.000,"Mumbai Indians",2,19.5,162,19.5,8.3076923076923084,"Kolkata",0
"2013","20130424MI",2013-04-24 00:00:00.000,"Mumbai Indians",2,19.5,162,19.5,8.3076923076923084,"Kolkata",1
"2013","20130426KKR",2013-04-26 00:00:00.000,"Kolkata Knight Riders",2,18.3,150,18.3,8.19672131147541,"Kolkata",1
"2013","20130426KKR",2013-04-26 00:00:00.000,"Kolkata Knight Riders",2,18.3,150,18.3,8.19672131147541,"Kolkata",0
"2013","20130503KKR",2013-05-03 00:00:00.000,"Kolkata Knight Riders",2,17.2,133,17.2,7.7325581395348841,"Kolkata",1
"2013","20130503KKR",2013-05-03 00:00:00.000,"Kolkata Knight Riders",2,17.2,133,17.2,7.7325581395348841,"Kolkata",0
"2013","20130524MI",2013-05-24 00:00:00.000,"Mumbai Indians",2,19.5,169,19.5,8.6666666666666661,"Kolkata",1
"2013","20130524MI",2013-05-24 00:00:00.000,"Mumbai Indians",2,19.5,169,19.5,8.6666666666666661,"Kolkata",0
"2013","20130526MI",2013-05-26 00:00:00.000,"Chennai Super Kings",2,19.8,125,19.8,6.3131313131313131,"Kolkata",0
"2013","20130526MI",2013-05-26 00:00:00.000,"Chennai Super Kings",2,19.8,125,19.8,6.3131313131313131,"Kolkata",1
"2014","20140520KKR",2014-05-20 00:00:00.000,"Kolkata Knight Riders",2,17.6,156,17.6,8.8636363636363633,"Kolkata",1
"2014","20140520KKR",2014-05-20 00:00:00.000,"Kolkata Knight Riders",2,17.6,156,17.6,8.8636363636363633,"Kolkata",0
"2014","20140524KKR",2014-05-24 00:00:00.000,"Kolkata Knight Riders",2,14.3,161,14.3,11.258741258741258,"Kolkata",1
"2014","20140524KKR",2014-05-24 00:00:00.000,"Kolkata Knight Riders",2,14.3,161,14.3,11.258741258741258,"Kolkata",0
"2015","20150408KKR",2015-04-08 00:00:00.000,"Kolkata Knight Riders",2,18.3,170,18.3,9.2896174863387966,"Kolkata",1
"2015","20150408KKR",2015-04-08 00:00:00.000,"Kolkata Knight Riders",2,18.3,170,18.3,9.2896174863387966,"Kolkata",0
"2015","20150411RCB",2015-04-11 00:00:00.000,"Royal Challengers Bangalore",2,18.6,179,18.6,9.6236559139784941,"Kolkata",0
"2015","20150411RCB",2015-04-11 00:00:00.000,"Royal Challengers Bangalore",2,18.6,179,18.6,9.6236559139784941,"Kolkata",1
"2015","20150430KKR",2015-04-30 00:00:00.000,"Kolkata Knight Riders",2,19.5,169,19.5,8.6666666666666661,"Kolkata",1
"2015","20150430KKR",2015-04-30 00:00:00.000,"Kolkata Knight Riders",2,19.5,169,19.5,8.6666666666666661,"Kolkata",0
"2015","20150507KKR",2015-05-07 00:00:00.000,"Delhi Daredevils",2,19.7,158,19.7,8.02030456852792,"Kolkata",1
"2015","20150507KKR",2015-05-07 00:00:00.000,"Delhi Daredevils",2,19.7,158,19.7,8.02030456852792,"Kolkata",0
"2015","20150509KKR",2015-05-09 00:00:00.000,"Kolkata Knight Riders",2,19.5,184,19.5,9.4358974358974361,"Kolkata",1
"2015","20150509KKR",2015-05-09 00:00:00.000,"Kolkata Knight Riders",2,19.5,184,19.5,9.4358974358974361,"Kolkata",0
"2016","20160410KKR",2016-04-10 00:00:00.000,"Kolkata Knight Riders",2,14.2,99,14.2,6.971830985915493,"Kolkata",1
"2016","20160410KKR",2016-04-10 00:00:00.000,"Kolkata Knight Riders",2,14.2,99,14.2,6.971830985915493,"Kolkata",0
"2016","20160413MI",2016-04-13 00:00:00.000,"Mumbai Indians",2,19.1,188,19.1,9.8429319371727733,"Kolkata",0
"2016","20160413MI",2016-04-13 00:00:00.000,"Mumbai Indians",2,19.1,188,19.1,9.8429319371727733,"Kolkata",1
"2016","20160508GL",2016-05-08 00:00:00.000,"Gujarat Lions",2,17.6,164,17.6,9.3181818181818166,"Kolkata",0
"2016","20160508GL",2016-05-08 00:00:00.000,"Gujarat Lions",2,17.6,164,17.6,9.3181818181818166,"Kolkata",1
"2016","20160514KKR",2016-05-14 00:00:00.000,"Kolkata Knight Riders",2,4.7,66,4.7,14.042553191489361,"Kolkata",1
"2016","20160514KKR",2016-05-14 00:00:00.000,"Kolkata Knight Riders",2,4.7,66,4.7,14.042553191489361,"Kolkata",0
"2016","20160516RCB",2016-05-16 00:00:00.000,"Royal Challengers Bangalore",2,18.4,186,18.4,10.108695652173914,"Kolkata",0
"2016","20160516RCB",2016-05-16 00:00:00.000,"Royal Challengers Bangalore",2,18.4,186,18.4,10.108695652173914,"Kolkata",1
"2017","20170413KKR",2017-04-13 00:00:00.000,"Kolkata Knight Riders",2,16.3,171,16.3,10.490797546012269,"Kolkata",1
"2017","20170413KKR",2017-04-13 00:00:00.000,"Kolkata Knight Riders",2,16.3,171,16.3,10.490797546012269,"Kolkata",0
"2017","20170421GL",2017-04-21 00:00:00.000,"Gujarat Lions",2,18.2,188,18.2,10.32967032967033,"Kolkata",0
"2017","20170421GL",2017-04-21 00:00:00.000,"Gujarat Lions",2,18.2,188,18.2,10.32967032967033,"Kolkata",1
"2017","20170423KKR",2017-04-23 00:00:00.000,"Royal Challengers Bangalore",2,9.4,49,9.4,5.2127659574468082,"Kolkata",1
"2017","20170423KKR",2017-04-23 00:00:00.000,"Royal Challengers Bangalore",2,9.4,49,9.4,5.2127659574468082,"Kolkata",0
"2017","20170428KKR",2017-04-28 00:00:00.000,"Kolkata Knight Riders",2,16.3,161,16.3,9.8773006134969314,"Kolkata",1
"2017","20170428KKR",2017-04-28 00:00:00.000,"Kolkata Knight Riders",2,16.3,161,16.3,9.8773006134969314,"Kolkata",0
"2017","20170503RPS",2017-05-03 00:00:00.000,"Rising Pune Supergiant",2,19.2,158,19.2,8.2291666666666679,"Kolkata",0
"2017","20170503RPS",2017-05-03 00:00:00.000,"Rising Pune Supergiant",2,19.2,158,19.2,8.2291666666666679,"Kolkata",1
"2010","20100314KKR",2010-03-14 00:00:00.000,"Kolkata Knight Riders",2,19.2,136,19.2,7.0833333333333339,"Kolkata",1
"2010","20100314KKR",2010-03-14 00:00:00.000,"Kolkata Knight Riders",2,19.2,136,19.2,7.0833333333333339,"Kolkata",0
"2010","20100316CSK",2010-03-16 00:00:00.000,"Kolkata Knight Riders",2,19.2,109,19.2,5.6770833333333339,"Kolkata",1
"2010","20100316CSK",2010-03-16 00:00:00.000,"Kolkata Knight Riders",2,19.2,109,19.2,5.6770833333333339,"Kolkata",0
"2010","20100404KXP",2010-04-04 00:00:00.000,"Kings XI Punjab",2,18.2,204,18.2,11.20879120879121,"Kolkata",0
"2010","20100404KXP",2010-04-04 00:00:00.000,"Kings XI Punjab",2,18.2,204,18.2,11.20879120879121,"Kolkata",1
"2010","20100417KKR",2010-04-17 00:00:00.000,"Kolkata Knight Riders",2,16.1,133,16.1,8.26086956521739,"Kolkata",1
"2010","20100417KKR",2010-04-17 00:00:00.000,"Kolkata Knight Riders",2,16.1,133,16.1,8.26086956521739,"Kolkata",0
"2010","20100419KKR",2010-04-19 00:00:00.000,"Kolkata Knight Riders",2,17.3,135,17.3,7.8034682080924851,"Kolkata",1
"2010","20100419KKR",2010-04-19 00:00:00.000,"Kolkata Knight Riders",2,17.3,135,17.3,7.8034682080924851,"Kolkata",0
"2008","20080420KKR",2008-04-20 00:00:00.000,"Kolkata Knight Riders",2,18.6,112,18.6,6.021505376344086,"Kolkata",1
"2008","20080420KKR",2008-04-20 00:00:00.000,"Kolkata Knight Riders",2,18.6,112,18.6,6.021505376344086,"Kolkata",0
"2008","20080429MI",2008-04-29 00:00:00.000,"Mumbai Indians",2,18.4,138,18.4,7.5000000000000009,"Kolkata",0
"2008","20080429MI",2008-04-29 00:00:00.000,"Mumbai Indians",2,18.4,138,18.4,7.5000000000000009,"Kolkata",1
"2008","20080508KKR",2008-05-08 00:00:00.000,"Royal Challengers Bangalore",2,15.6,124,15.6,7.9487179487179489,"Kolkata",1
"2008","20080508KKR",2008-05-08 00:00:00.000,"Royal Challengers Bangalore",2,15.6,124,15.6,7.9487179487179489,"Kolkata",0
"2008","20080513KKR",2008-05-13 00:00:00.000,"Delhi Daredevils",2,17.6,110,17.6,6.2499999999999991,"Kolkata",1
"2008","20080513KKR",2008-05-13 00:00:00.000,"Delhi Daredevils",2,17.6,110,17.6,6.2499999999999991,"Kolkata",0
"2008","20080518CSK",2008-05-18 00:00:00.000,"Chennai Super Kings",2,7.7,55,7.7,7.1428571428571423,"Kolkata",0
"2008","20080518CSK",2008-05-18 00:00:00.000,"Chennai Super Kings",2,7.7,55,7.7,7.1428571428571423,"Kolkata",1
"2008","20080520RR",2008-05-20 00:00:00.000,"Rajasthan Royals",2,16.5,150,16.5,9.0909090909090917,"Kolkata",0
"2008","20080520RR",2008-05-20 00:00:00.000,"Rajasthan Royals",2,16.5,150,16.5,9.0909090909090917,"Kolkata",1
"2008","20080525KKR",2008-05-25 00:00:00.000,"Kolkata Knight Riders",2,19.4,175,19.4,9.02061855670103,"Kolkata",1
"2008","20080525KKR",2008-05-25 00:00:00.000,"Kolkata Knight Riders",2,19.4,175,19.4,9.02061855670103,"Kolkata",0
"2011","20110410PW",2011-04-10 00:00:00.000,"Pune Warriors",2,13.2,113,13.2,8.56060606060606,"Mumbai",1
"2011","20110410PW",2011-04-10 00:00:00.000,"Pune Warriors",2,13.2,113,13.2,8.56060606060606,"Mumbai",0
"2011","20110413PW",2011-04-13 00:00:00.000,"Pune Warriors",2,18.5,151,18.5,8.1621621621621614,"Mumbai",1
"2011","20110413PW",2011-04-13 00:00:00.000,"Pune Warriors",2,18.5,151,18.5,8.1621621621621614,"Mumbai",0
"2011","20110415KTK",2011-04-15 00:00:00.000,"Kochi Tuskers Kerala",2,18.6,184,18.6,9.89247311827957,"Mumbai",0
"2011","20110415KTK",2011-04-15 00:00:00.000,"Kochi Tuskers Kerala",2,18.6,184,18.6,9.89247311827957,"Mumbai",1
"2011","20110427CSK",2011-04-27 00:00:00.000,"Chennai Super Kings",2,19.3,145,19.3,7.5129533678756477,"Mumbai",0
"2011","20110427CSK",2011-04-27 00:00:00.000,"Chennai Super Kings",2,19.3,145,19.3,7.5129533678756477,"Mumbai",1
"2011","20110514DC",2011-05-14 00:00:00.000,"Mumbai Indians",2,19.8,125,19.8,6.3131313131313131,"Mumbai",0
"2011","20110514DC",2011-05-14 00:00:00.000,"Mumbai Indians",2,19.8,125,19.8,6.3131313131313131,"Mumbai",1
"2011","20110516DC",2011-05-16 00:00:00.000,"Deccan Chargers",2,19.2,138,19.2,7.1875,"Mumbai",0
"2011","20110516DC",2011-05-16 00:00:00.000,"Deccan Chargers",2,19.2,138,19.2,7.1875,"Mumbai",1
"2011","20110519KKR",2011-05-19 00:00:00.000,"Kolkata Knight Riders",2,16.4,119,16.4,7.25609756097561,"Mumbai",0
"2011","20110519KKR",2011-05-19 00:00:00.000,"Kolkata Knight Riders",2,16.4,119,16.4,7.25609756097561,"Mumbai",1
"2011","20110520RR",2011-05-20 00:00:00.000,"Rajasthan Royals",2,13.1,134,13.1,10.229007633587786,"Mumbai",0
"2011","20110520RR",2011-05-20 00:00:00.000,"Rajasthan Royals",2,13.1,134,13.1,10.229007633587786,"Mumbai",1
"2011","20110524CSK",2011-05-24 00:00:00.000,"Chennai Super Kings",2,19.4,177,19.4,9.1237113402061869,"Mumbai",0
"2011","20110524CSK",2011-05-24 00:00:00.000,"Chennai Super Kings",2,19.4,177,19.4,9.1237113402061869,"Mumbai",1
"2011","20110525MI",2011-05-25 00:00:00.000,"Mumbai Indians",2,19.2,148,19.2,7.7083333333333339,"Mumbai",0
"2011","20110525MI",2011-05-25 00:00:00.000,"Mumbai Indians",2,19.2,148,19.2,7.7083333333333339,"Mumbai",1
"2012","20120411MI",2012-04-11 00:00:00.000,"Rajasthan Royals",2,19.4,170,19.4,8.7628865979381452,"Mumbai",1
"2012","20120411MI",2012-04-11 00:00:00.000,"Rajasthan Royals",2,19.4,170,19.4,8.7628865979381452,"Mumbai",0
"2012","20120422KXP",2012-04-22 00:00:00.000,"Kings XI Punjab",2,19.3,164,19.3,8.49740932642487,"Mumbai",0
"2012","20120422KXP",2012-04-22 00:00:00.000,"Kings XI Punjab",2,19.3,164,19.3,8.49740932642487,"Mumbai",1
"2012","20120429MI",2012-04-29 00:00:00.000,"Mumbai Indians",2,18.2,101,18.2,5.5494505494505493,"Mumbai",1
"2012","20120429MI",2012-04-29 00:00:00.000,"Mumbai Indians",2,18.2,101,18.2,5.5494505494505493,"Mumbai",0
"2012","20120509RCB",2012-05-09 00:00:00.000,"Royal Challengers Bangalore",2,17.6,142,17.6,8.0681818181818183,"Mumbai",0
"2012","20120509RCB",2012-05-09 00:00:00.000,"Royal Challengers Bangalore",2,17.6,142,17.6,8.0681818181818183,"Mumbai",1
"2012","20120516KKR",2012-05-16 00:00:00.000,"Mumbai Indians",2,19.1,108,19.1,5.654450261780104,"Mumbai",0
"2012","20120516KKR",2012-05-16 00:00:00.000,"Mumbai Indians",2,19.1,108,19.1,5.654450261780104,"Mumbai",1
"2013","20130427MI",2013-04-27 00:00:00.000,"Royal Challengers Bangalore",2,19.7,136,19.7,6.9035532994923861,"Mumbai",1
"2013","20130427MI",2013-04-27 00:00:00.000,"Royal Challengers Bangalore",2,19.7,136,19.7,6.9035532994923861,"Mumbai",0
"2013","20130429MI",2013-04-29 00:00:00.000,"Kings XI Punjab",2,19.8,170,19.8,8.5858585858585847,"Mumbai",1
"2013","20130429MI",2013-04-29 00:00:00.000,"Kings XI Punjab",2,19.8,170,19.8,8.5858585858585847,"Mumbai",0
"2013","20130505MI",2013-05-05 00:00:00.000,"Chennai Super Kings",2,15.2,79,15.2,5.1973684210526319,"Mumbai",1
"2013","20130505MI",2013-05-05 00:00:00.000,"Chennai Super Kings",2,15.2,79,15.2,5.1973684210526319,"Mumbai",0
"2013","20130507MI",2013-05-07 00:00:00.000,"Kolkata Knight Riders",2,18.2,105,18.2,5.7692307692307692,"Mumbai",1
"2013","20130507MI",2013-05-07 00:00:00.000,"Kolkata Knight Riders",2,18.2,105,18.2,5.7692307692307692,"Mumbai",0
"2013","20130513MI",2013-05-13 00:00:00.000,"Mumbai Indians",2,19.3,184,19.3,9.5336787564766841,"Mumbai",1
"2013","20130513MI",2013-05-13 00:00:00.000,"Mumbai Indians",2,19.3,184,19.3,9.5336787564766841,"Mumbai",0
"2014","20140503MI",2014-05-03 00:00:00.000,"Mumbai Indians",2,19.1,170,19.1,8.9005235602094235,"Mumbai",1
"2014","20140503MI",2014-05-03 00:00:00.000,"Mumbai Indians",2,19.1,170,19.1,8.9005235602094235,"Mumbai",0
"2014","20140506MI",2014-05-06 00:00:00.000,"Royal Challengers Bangalore",2,19.7,168,19.7,8.527918781725889,"Mumbai",1
"2014","20140506MI",2014-05-06 00:00:00.000,"Royal Challengers Bangalore",2,19.7,168,19.7,8.527918781725889,"Mumbai",0
"2014","20140510CSK",2014-05-10 00:00:00.000,"Chennai Super Kings",2,19.4,160,19.4,8.247422680412372,"Mumbai",0
"2014","20140510CSK",2014-05-10 00:00:00.000,"Chennai Super Kings",2,19.4,160,19.4,8.247422680412372,"Mumbai",1
"2014","20140525MI",2014-05-25 00:00:00.000,"Mumbai Indians",2,14.4,195,14.4,13.541666666666666,"Mumbai",1
"2014","20140525MI",2014-05-25 00:00:00.000,"Mumbai Indians",2,14.4,195,14.4,13.541666666666666,"Mumbai",0
"2015","20150417CSK",2015-04-17 00:00:00.000,"Chennai Super Kings",2,16.5,189,16.5,11.454545454545455,"Mumbai",0
"2015","20150417CSK",2015-04-17 00:00:00.000,"Chennai Super Kings",2,16.5,189,16.5,11.454545454545455,"Mumbai",1
"2015","20150501MI",2015-05-01 00:00:00.000,"Rajasthan Royals",2,19.7,179,19.7,9.0862944162436552,"Mumbai",1
"2015","20150501MI",2015-05-01 00:00:00.000,"Rajasthan Royals",2,19.7,179,19.7,9.0862944162436552,"Mumbai",0
"2015","20150505MI",2015-05-05 00:00:00.000,"Mumbai Indians",2,19.3,153,19.3,7.9274611398963728,"Mumbai",1
"2015","20150505MI",2015-05-05 00:00:00.000,"Mumbai Indians",2,19.3,153,19.3,7.9274611398963728,"Mumbai",0
"2015","20150514MI",2015-05-14 00:00:00.000,"Kolkata Knight Riders",2,19.7,166,19.7,8.4263959390862944,"Mumbai",1
"2015","20150514MI",2015-05-14 00:00:00.000,"Kolkata Knight Riders",2,19.7,166,19.7,8.4263959390862944,"Mumbai",0
"2015","20150519MI",2015-05-19 00:00:00.000,"Chennai Super Kings",2,18.6,162,18.6,8.7096774193548381,"Mumbai",0
"2015","20150519MI",2015-05-19 00:00:00.000,"Chennai Super Kings",2,18.6,162,18.6,8.7096774193548381,"Mumbai",1
"2016","20160409RPS",2016-04-09 00:00:00.000,"Rising Pune Supergiants",2,14.4,126,14.4,8.75,"Mumbai",0
"2016","20160409RPS",2016-04-09 00:00:00.000,"Rising Pune Supergiants",2,14.4,126,14.4,8.75,"Mumbai",1
"2016","20160420MI",2016-04-20 00:00:00.000,"Mumbai Indians",2,17.6,171,17.6,9.71590909090909,"Mumbai",1
"2016","20160420MI",2016-04-20 00:00:00.000,"Mumbai Indians",2,17.6,171,17.6,9.71590909090909,"Mumbai",0
"2016","20160428MI",2016-04-28 00:00:00.000,"Mumbai Indians",2,17.7,178,17.7,10.056497175141244,"Mumbai",1
"2016","20160428MI",2016-04-28 00:00:00.000,"Mumbai Indians",2,17.7,178,17.7,10.056497175141244,"Mumbai",0
"2017","20170409MI",2017-04-09 00:00:00.000,"Mumbai Indians",2,19.5,180,19.5,9.23076923076923,"Mumbai",1
"2017","20170409MI",2017-04-09 00:00:00.000,"Mumbai Indians",2,19.5,180,19.5,9.23076923076923,"Mumbai",0
"2017","20170412MI",2017-04-12 00:00:00.000,"Mumbai Indians",2,18.4,159,18.4,8.6413043478260878,"Mumbai",1
"2017","20170412MI",2017-04-12 00:00:00.000,"Mumbai Indians",2,18.4,159,18.4,8.6413043478260878,"Mumbai",0
"2017","20170416MI",2017-04-16 00:00:00.000,"Mumbai Indians",2,19.3,177,19.3,9.1709844559585481,"Mumbai",1
"2017","20170416MI",2017-04-16 00:00:00.000,"Mumbai Indians",2,19.3,177,19.3,9.1709844559585481,"Mumbai",0
"2017","20170422MI",2017-04-22 00:00:00.000,"Delhi Daredevils",2,19.7,128,19.7,6.49746192893401,"Mumbai",1
"2017","20170422MI",2017-04-22 00:00:00.000,"Delhi Daredevils",2,19.7,128,19.7,6.49746192893401,"Mumbai",0
"2010","20100312KKR",2010-03-12 00:00:00.000,"Deccan Chargers",2,19.7,150,19.7,7.6142131979695433,"Mumbai",0
"2010","20100312KKR",2010-03-12 00:00:00.000,"Deccan Chargers",2,19.7,150,19.7,7.6142131979695433,"Mumbai",1
"2010","20100313MI",2010-03-13 00:00:00.000,"Rajasthan Royals",2,19.7,208,19.7,10.558375634517766,"Mumbai",1
"2010","20100313MI",2010-03-13 00:00:00.000,"Rajasthan Royals",2,19.7,208,19.7,10.558375634517766,"Mumbai",0
"2010","20100322MI",2010-03-22 00:00:00.000,"Mumbai Indians",2,18.3,156,18.3,8.524590163934425,"Mumbai",1
"2010","20100322MI",2010-03-22 00:00:00.000,"Mumbai Indians",2,18.3,156,18.3,8.524590163934425,"Mumbai",0
"2010","20100325MI",2010-03-25 00:00:00.000,"Mumbai Indians",2,18.6,181,18.6,9.7311827956989241,"Mumbai",1
"2010","20100325MI",2010-03-25 00:00:00.000,"Mumbai Indians",2,18.6,181,18.6,9.7311827956989241,"Mumbai",0
"2010","20100328MI",2010-03-28 00:00:00.000,"Deccan Chargers",2,17.4,131,17.4,7.528735632183909,"Mumbai",0
"2010","20100328MI",2010-03-28 00:00:00.000,"Deccan Chargers",2,17.4,131,17.4,7.528735632183909,"Mumbai",1
"2010","20100330MI",2010-03-30 00:00:00.000,"Mumbai Indians",2,19.4,164,19.4,8.45360824742268,"Mumbai",1
"2010","20100330MI",2010-03-30 00:00:00.000,"Mumbai Indians",2,19.4,164,19.4,8.45360824742268,"Mumbai",0
"2010","20100403MI",2010-04-03 00:00:00.000,"Deccan Chargers",2,18.2,115,18.2,6.3186813186813193,"Mumbai",1
"2010","20100403MI",2010-04-03 00:00:00.000,"Deccan Chargers",2,18.2,115,18.2,6.3186813186813193,"Mumbai",0
"2010","20100421MI",2010-04-21 00:00:00.000,"Royal Challengers Bangalore",2,19.7,149,19.7,7.5634517766497469,"Mumbai",0
"2010","20100421MI",2010-04-21 00:00:00.000,"Royal Challengers Bangalore",2,19.7,149,19.7,7.5634517766497469,"Mumbai",1
"2010","20100422CSK",2010-04-22 00:00:00.000,"Deccan Chargers",2,19.2,104,19.2,5.416666666666667,"Mumbai",1
"2010","20100422CSK",2010-04-22 00:00:00.000,"Deccan Chargers",2,19.2,104,19.2,5.416666666666667,"Mumbai",0
"2010","20100424RCB",2010-04-24 00:00:00.000,"Royal Challengers Bangalore",2,13.5,86,13.5,6.37037037037037,"Mumbai",1
"2010","20100424RCB",2010-04-24 00:00:00.000,"Royal Challengers Bangalore",2,13.5,86,13.5,6.37037037037037,"Mumbai",0
"2008","20080420RCB",2008-04-20 00:00:00.000,"Royal Challengers Bangalore",2,19.5,166,19.5,8.5128205128205128,"Mumbai",0
"2008","20080420RCB",2008-04-20 00:00:00.000,"Royal Challengers Bangalore",2,19.5,166,19.5,8.5128205128205128,"Mumbai",1
"2008","20080427DC",2008-04-27 00:00:00.000,"Deccan Chargers",2,11.6,155,11.6,13.362068965517242,"Mumbai",0
"2008","20080427DC",2008-04-27 00:00:00.000,"Deccan Chargers",2,11.6,155,11.6,13.362068965517242,"Mumbai",1
"2008","20080504MI",2008-05-04 00:00:00.000,"Delhi Daredevils",2,18.5,133,18.5,7.1891891891891895,"Mumbai",1
"2008","20080504MI",2008-05-04 00:00:00.000,"Delhi Daredevils",2,18.5,133,18.5,7.1891891891891895,"Mumbai",0
"2008","20080507MI",2008-05-07 00:00:00.000,"Mumbai Indians",2,15.3,104,15.3,6.7973856209150325,"Mumbai",1
"2008","20080507MI",2008-05-07 00:00:00.000,"Mumbai Indians",2,15.3,104,15.3,6.7973856209150325,"Mumbai",0
"2008","20080514MI",2008-05-14 00:00:00.000,"Mumbai Indians",2,13.5,158,13.5,11.703703703703704,"Mumbai",1
"2008","20080514MI",2008-05-14 00:00:00.000,"Mumbai Indians",2,13.5,158,13.5,11.703703703703704,"Mumbai",0
"2008","20080516MI",2008-05-16 00:00:00.000,"Mumbai Indians",2,5.4,68,5.4,12.592592592592592,"Mumbai",1
"2008","20080516MI",2008-05-16 00:00:00.000,"Mumbai Indians",2,5.4,68,5.4,12.592592592592592,"Mumbai",0
"2008","20080521KXP",2008-05-21 00:00:00.000,"Mumbai Indians",2,19.7,188,19.7,9.5431472081218285,"Mumbai",1
"2008","20080521KXP",2008-05-21 00:00:00.000,"Mumbai Indians",2,19.7,188,19.7,9.5431472081218285,"Mumbai",0
"2008","20080530RR",2008-05-30 00:00:00.000,"Delhi Daredevils",2,16.1,87,16.1,5.4037267080745339,"Mumbai",0
"2008","20080530RR",2008-05-30 00:00:00.000,"Delhi Daredevils",2,16.1,87,16.1,5.4037267080745339,"Mumbai",1
"2008","20080531CSK",2008-05-31 00:00:00.000,"Chennai Super Kings",2,14.5,116,14.5,8,"Mumbai",0
"2008","20080531CSK",2008-05-31 00:00:00.000,"Chennai Super Kings",2,14.5,116,14.5,8,"Mumbai",1
"2008","20080601RR",2008-06-01 00:00:00.000,"Rajasthan Royals",2,19.7,164,19.7,8.3248730964467015,"Mumbai",0
"2008","20080601RR",2008-06-01 00:00:00.000,"Rajasthan Royals",2,19.7,164,19.7,8.3248730964467015,"Mumbai",1
"2009","20090422DC",2009-04-22 00:00:00.000,"Royal Challengers Bangalore",2,19.6,160,19.6,8.16326530612245,"Cape Town",0
"2009","20090422DC",2009-04-22 00:00:00.000,"Royal Challengers Bangalore",2,19.6,160,19.6,8.16326530612245,"Cape Town",1
"2009","20090425DC",2009-04-25 00:00:00.000,"Mumbai Indians",2,19.6,156,19.6,7.9591836734693873,"Durban",1
"2009","20090425DC",2009-04-25 00:00:00.000,"Mumbai Indians",2,19.6,156,19.6,7.9591836734693873,"Durban",0
"2009","20090426KXP",2009-04-26 00:00:00.000,"Rajasthan Royals",2,19.6,112,19.6,5.7142857142857135,"Cape Town",1
"2009","20090426KXP",2009-04-26 00:00:00.000,"Rajasthan Royals",2,19.6,112,19.6,5.7142857142857135,"Cape Town",0
"2009","20090501MI",2009-05-01 00:00:00.000,"Kolkata Knight Riders",2,19.6,139,19.6,7.0918367346938771,"East London",0
"2009","20090501MI",2009-05-01 00:00:00.000,"Kolkata Knight Riders",2,19.6,139,19.6,7.0918367346938771,"East London",1
"2009","20090501RCB",2009-05-01 00:00:00.000,"Kings XI Punjab",2,19.6,137,19.6,6.9897959183673466,"Durban",1
"2009","20090501RCB",2009-05-01 00:00:00.000,"Kings XI Punjab",2,19.6,137,19.6,6.9897959183673466,"Durban",0
"2009","20090502CSK",2009-05-02 00:00:00.000,"Delhi Daredevils",2,19.6,145,19.6,7.3979591836734686,"Johannesburg",1
"2009","20090502CSK",2009-05-02 00:00:00.000,"Delhi Daredevils",2,19.6,145,19.6,7.3979591836734686,"Johannesburg",0
"2009","20090503KXP",2009-05-03 00:00:00.000,"Kings XI Punjab",2,19.6,154,19.6,7.8571428571428568,"Port Elizabeth",1
"2009","20090503KXP",2009-05-03 00:00:00.000,"Kings XI Punjab",2,19.6,154,19.6,7.8571428571428568,"Port Elizabeth",0
"2009","20090505RR",2009-05-05 00:00:00.000,"Kings XI Punjab",2,19.6,133,19.6,6.7857142857142856,"Durban",0
"2009","20090505RR",2009-05-05 00:00:00.000,"Kings XI Punjab",2,19.6,133,19.6,6.7857142857142856,"Durban",1
