season,match_key,match_date,team,innings,overs_played,runs_made,allocated_overs,rr
"2011","20110507KKR",2011-05-07 00:00:00.000,"Kolkata Knight Riders",2,9.7,61,9.7,6.2886597938144337
"2011","20110508PW",2011-05-08 00:00:00.000,"Pune Warriors",2,17.1,120,17.1,7.0175438596491224
"2011","20110508RCB",2011-05-08 00:00:00.000,"Royal Challengers Bangalore",2,13.1,128,13.1,9.770992366412214
"2011","20110509CSK",2011-05-09 00:00:00.000,"Rajasthan Royals",2,19.3,133,19.3,6.8911917098445592
"2011","20110510KXP",2011-05-10 00:00:00.000,"Mumbai Indians",2,12.6,87,12.6,6.9047619047619051
"2011","20110510PW",2011-05-10 00:00:00.000,"Pune Warriors",2,18.2,137,18.2,7.5274725274725274
"2011","20110511RCB",2011-05-11 00:00:00.000,"Royal Challengers Bangalore",2,16.6,151,16.6,9.0963855421686741
"2011","20110513KXP",2011-05-13 00:00:00.000,"Kings XI Punjab",2,18.5,181,18.5,9.7837837837837842
"2011","20110514DC",2011-05-14 00:00:00.000,"Mumbai Indians",2,19.8,125,19.8,6.3131313131313131
"2011","20110514RCB",2011-05-14 00:00:00.000,"Royal Challengers Bangalore",2,12.4,105,12.4,8.46774193548387
"2011","20110515KTK",2011-05-15 00:00:00.000,"Kochi Tuskers Kerala",2,7.2,98,7.2,13.611111111111111
"2011","20110516DC",2011-05-16 00:00:00.000,"Deccan Chargers",2,19.2,138,19.2,7.1875
"2011","20110517KXP",2011-05-17 00:00:00.000,"Royal Challengers Bangalore",2,16.6,121,16.6,7.2891566265060233
"2011","20110518CSK",2011-05-18 00:00:00.000,"Kochi Tuskers Kerala",2,19.7,141,19.7,7.1573604060913709
"2011","20110519KKR",2011-05-19 00:00:00.000,"Kolkata Knight Riders",2,16.4,119,16.4,7.25609756097561
"2011","20110520RR",2011-05-20 00:00:00.000,"Rajasthan Royals",2,13.1,134,13.1,10.229007633587786
"2011","20110521DC",2011-05-21 00:00:00.000,"Kings XI Punjab",2,18.6,116,18.6,6.236559139784946
"2011","20110522RCB",2011-05-22 00:00:00.000,"Royal Challengers Bangalore",2,17.6,129,17.6,7.3295454545454541
"2011","20110524CSK",2011-05-24 00:00:00.000,"Chennai Super Kings",2,19.4,177,19.4,9.1237113402061869
"2011","20110525MI",2011-05-25 00:00:00.000,"Mumbai Indians",2,19.2,148,19.2,7.7083333333333339
"2012","20120404MI",2012-04-04 00:00:00.000,"Mumbai Indians",2,16.5,115,16.5,6.96969696969697
"2012","20120405DD",2012-04-05 00:00:00.000,"Delhi Daredevils",2,11.1,100,11.1,9.00900900900901
"2012","20120407CSK",2012-04-07 00:00:00.000,"Deccan Chargers",2,17.1,119,17.1,6.95906432748538
"2012","20120410DD",2012-04-10 00:00:00.000,"Delhi Daredevils",2,13.2,111,13.2,8.40909090909091
"2012","20120411MI",2012-04-11 00:00:00.000,"Rajasthan Royals",2,19.4,170,19.4,8.7628865979381452
"2012","20120412CSK",2012-04-12 00:00:00.000,"Chennai Super Kings",2,19.7,208,19.7,10.558375634517766
"2012","20120412KXP",2012-04-12 00:00:00.000,"Kings XI Punjab",2,17.4,116,17.4,6.666666666666667
"2012","20120413KKR",2012-04-13 00:00:00.000,"Kolkata Knight Riders",2,19.2,137,19.2,7.135416666666667
"2012","20120414PW",2012-04-14 00:00:00.000,"Pune Warriors",2,19.2,156,19.2,8.125
"2012","20120415RR",2012-04-15 00:00:00.000,"Royal Challengers Bangalore",2,19.5,136,19.5,6.9743589743589745
"2012","20120416DD",2012-04-16 00:00:00.000,"Delhi Daredevils",2,14.8,93,14.8,6.2837837837837833
"2012","20120417RR",2012-04-17 00:00:00.000,"Rajasthan Royals",2,19.4,197,19.4,10.154639175257733
"2012","20120418KKR",2012-04-18 00:00:00.000,"Kolkata Knight Riders",2,16.3,127,16.3,7.7914110429447847
"2012","20120419CSK",2012-04-19 00:00:00.000,"Pune Warriors",2,19.7,151,19.7,7.6649746192893407
"2012","20120419DD",2012-04-19 00:00:00.000,"Delhi Daredevils",2,19.1,162,19.1,8.4816753926701569
"2012","20120420RCB",2012-04-20 00:00:00.000,"Royal Challengers Bangalore",2,19.3,166,19.3,8.6010362694300522
"2012","20120422KKR",2012-04-22 00:00:00.000,"Kolkata Knight Riders",2,19.1,127,19.1,6.649214659685863
"2012","20120422KXP",2012-04-22 00:00:00.000,"Kings XI Punjab",2,19.3,164,19.3,8.49740932642487
"2012","20120424DD",2012-04-24 00:00:00.000,"Delhi Daredevils",2,15.6,148,15.6,9.4871794871794872
"2012","20120425MI",2012-04-25 00:00:00.000,"Mumbai Indians",2,19.5,171,19.5,8.76923076923077
"2012","20120429MI",2012-04-29 00:00:00.000,"Mumbai Indians",2,18.2,101,18.2,5.5494505494505493
"2012","20120430KKR",2012-04-30 00:00:00.000,"Kolkata Knight Riders",2,19.4,140,19.4,7.2164948453608249
"2012","20120501DD",2012-05-01 00:00:00.000,"Delhi Daredevils",2,15.2,144,15.2,9.4736842105263168
"2012","20120502KXP",2012-05-02 00:00:00.000,"Kings XI Punjab",2,19.5,163,19.5,8.35897435897436
"2012","20120503MI",2012-05-03 00:00:00.000,"Pune Warriors",2,19.7,119,19.7,6.0406091370558377
"2012","20120505RR",2012-05-05 00:00:00.000,"Kings XI Punjab",2,19.8,134,19.8,6.7676767676767673
"2012","20120506RCB",2012-05-06 00:00:00.000,"Royal Challengers Bangalore",2,18.5,185,18.5,10
"2012","20120507KKR",2012-05-07 00:00:00.000,"Kolkata Knight Riders",2,18.5,154,18.5,8.3243243243243246
"2012","20120508RR",2012-05-08 00:00:00.000,"Rajasthan Royals",2,16.2,126,16.2,7.7777777777777777
"2012","20120509RCB",2012-05-09 00:00:00.000,"Royal Challengers Bangalore",2,17.6,142,17.6,8.0681818181818183
"2012","20120510CSK",2012-05-10 00:00:00.000,"Chennai Super Kings",2,18.3,127,18.3,6.9398907103825138
"2012","20120510DD",2012-05-10 00:00:00.000,"Delhi Daredevils",2,16.4,193,16.4,11.76829268292683
"2012","20120512CSK",2012-05-12 00:00:00.000,"Chennai Super Kings",2,15.2,115,15.2,7.5657894736842106
"2012","20120514MI",2012-05-14 00:00:00.000,"Mumbai Indians",2,19.4,173,19.4,8.9175257731958766
"2012","20120515DD",2012-05-15 00:00:00.000,"Delhi Daredevils",2,18.6,140,18.6,7.5268817204301071
"2012","20120516KKR",2012-05-16 00:00:00.000,"Mumbai Indians",2,19.1,108,19.1,5.654450261780104
"2012","20120517KXP",2012-05-17 00:00:00.000,"Kings XI Punjab",2,16.3,123,16.3,7.54601226993865
"2012","20120517RCB",2012-05-17 00:00:00.000,"Delhi Daredevils",2,19.7,194,19.7,9.8477157360406089
"2012","20120518DC",2012-05-18 00:00:00.000,"Deccan Chargers",2,18.4,128,18.4,6.9565217391304355
"2012","20120519DD",2012-05-19 00:00:00.000,"Delhi Daredevils",2,18.2,145,18.2,7.9670329670329672
"2012","20120520DC",2012-05-20 00:00:00.000,"Royal Challengers Bangalore",2,19.7,123,19.7,6.2436548223350252
"2012","20120520MI",2012-05-20 00:00:00.000,"Mumbai Indians",2,18.1,163,18.1,9.0055248618784525
"2012","20120525CSK",2012-05-25 00:00:00.000,"Delhi Daredevils",2,16.5,136,16.5,8.2424242424242422
"2012","20120527KKR",2012-05-27 00:00:00.000,"Kolkata Knight Riders",2,19.4,192,19.4,9.8969072164948457
"2013","20130403KKR",2013-04-03 00:00:00.000,"Kolkata Knight Riders",2,18.4,129,18.4,7.0108695652173916
"2013","20130405SH",2013-04-05 00:00:00.000,"Pune Warriors",2,18.5,104,18.5,5.6216216216216219
"2013","20130407",2013-04-07 00:00:00.000,"Royal Challengers Bangalore",2,0.6,15,0.6,25
"2013","20130407KXP",2013-04-07 00:00:00.000,"Kings XI Punjab",2,12.3,100,12.3,8.1300813008130071
"2013","20130408RR",2013-04-08 00:00:00.000,"Kolkata Knight Riders",2,18.6,125,18.6,6.7204301075268811
"2013","20130409RCB",2013-04-09 00:00:00.000,"Royal Challengers Bangalore",2,17.4,162,17.4,9.3103448275862082
"2013","20130410CSK",2013-04-10 00:00:00.000,"Chennai Super Kings",2,17.2,139,17.2,8.08139534883721
"2013","20130411PW",2013-04-11 00:00:00.000,"Pune Warriors",2,18.4,148,18.4,8.0434782608695663
"2013","20130411RCB",2013-04-11 00:00:00.000,"Royal Challengers Bangalore",2,17.4,158,17.4,9.0804597701149437
"2013","20130412SH",2013-04-12 00:00:00.000,"Sunrisers Hyderabad",2,19.2,115,19.2,5.9895833333333339
"2013","20130414KKR",2013-04-14 00:00:00.000,"Sunrisers Hyderabad",2,19.7,132,19.7,6.7005076142131985
"2013","20130414RR",2013-04-14 00:00:00.000,"Rajasthan Royals",2,19.2,126,19.2,6.5625
"2013","20130416",2013-04-16 00:00:00.000,"Delhi Daredevils",2,0.6,11,0.6,18.333333333333336
"2013","20130416KXP",2013-04-16 00:00:00.000,"Kolkata Knight Riders",2,19.8,153,19.8,7.7272727272727266
"2013","20130417RR",2013-04-17 00:00:00.000,"Mumbai Indians",2,18.2,92,18.2,5.0549450549450547
"2013","20130417SH",2013-04-17 00:00:00.000,"Pune Warriors",2,18.6,108,18.6,5.8064516129032251
"2013","20130418CSK",2013-04-18 00:00:00.000,"Delhi Daredevils",2,17.3,83,17.3,4.797687861271676
"2013","20130419SH",2013-04-19 00:00:00.000,"Sunrisers Hyderabad",2,18.6,127,18.6,6.8279569892473111
"2013","20130420CSK",2013-04-20 00:00:00.000,"Chennai Super Kings",2,19.1,124,19.1,6.492146596858638
"2013","20130420RCB",2013-04-20 00:00:00.000,"Royal Challengers Bangalore",2,17.5,123,17.5,7.0285714285714285
"2013","20130421DD",2013-04-21 00:00:00.000,"Delhi Daredevils",2,16.8,165,16.8,9.8214285714285712
"2013","20130421KXP",2013-04-21 00:00:00.000,"Kings XI Punjab",2,19.5,186,19.5,9.5384615384615383
"2013","20130422CSK",2013-04-22 00:00:00.000,"Chennai Super Kings",2,19.5,186,19.5,9.5384615384615383
"2013","20130423KXP",2013-04-23 00:00:00.000,"Kings XI Punjab",2,16.6,121,16.6,7.2891566265060233
"2013","20130424MI",2013-04-24 00:00:00.000,"Mumbai Indians",2,19.5,162,19.5,8.3076923076923084
"2013","20130425CSK",2013-04-25 00:00:00.000,"Chennai Super Kings",2,19.5,160,19.5,8.2051282051282044
"2013","20130426KKR",2013-04-26 00:00:00.000,"Kolkata Knight Riders",2,18.3,150,18.3,8.19672131147541
"2013","20130427MI",2013-04-27 00:00:00.000,"Royal Challengers Bangalore",2,19.7,136,19.7,6.9035532994923861
"2013","20130427RR",2013-04-27 00:00:00.000,"Rajasthan Royals",2,17.5,146,17.5,8.3428571428571434
"2013","20130429MI",2013-04-29 00:00:00.000,"Kings XI Punjab",2,19.8,170,19.8,8.5858585858585847
"2013","20130429RR",2013-04-29 00:00:00.000,"Rajasthan Royals",2,19.5,173,19.5,8.8717948717948723
"2013","20130501DD",2013-05-01 00:00:00.000,"Delhi Daredevils",2,17.5,137,17.5,7.8285714285714283
"2013","20130501SH",2013-05-01 00:00:00.000,"Sunrisers Hyderabad",2,17.7,130,17.7,7.3446327683615822
"2013","20130503KKR",2013-05-03 00:00:00.000,"Kolkata Knight Riders",2,17.2,133,17.2,7.7325581395348841
"2013","20130504SH",2013-05-04 00:00:00.000,"Sunrisers Hyderabad",2,13.6,81,13.6,5.9558823529411766
"2013","20130505MI",2013-05-05 00:00:00.000,"Chennai Super Kings",2,15.2,79,15.2,5.1973684210526319
"2013","20130505RR",2013-05-05 00:00:00.000,"Rajasthan Royals",2,19.5,182,19.5,9.3333333333333339
"2013","20130506KXP",2013-05-06 00:00:00.000,"Kings XI Punjab",2,17.7,194,17.7,10.96045197740113
"2013","20130507MI",2013-05-07 00:00:00.000,"Kolkata Knight Riders",2,18.2,105,18.2,5.7692307692307692
"2013","20130507RR",2013-05-07 00:00:00.000,"Rajasthan Royals",2,17.5,155,17.5,8.8571428571428577
"2013","20130508CSK",2013-05-08 00:00:00.000,"Sunrisers Hyderabad",2,19.7,146,19.7,7.4111675126903558
"2013","20130509KKR",2013-05-09 00:00:00.000,"Pune Warriors",2,19.3,106,19.3,5.4922279792746114
"2013","20130509RR",2013-05-09 00:00:00.000,"Rajasthan Royals",2,18.6,147,18.6,7.9032258064516121
"2013","20130511MI",2013-05-11 00:00:00.000,"Mumbai Indians",2,18.5,116,18.5,6.27027027027027
"2013","20130512KKR",2013-05-12 00:00:00.000,"Kolkata Knight Riders",2,19.2,116,19.2,6.041666666666667
"2013","20130512RR",2013-05-12 00:00:00.000,"Rajasthan Royals",2,17.1,144,17.1,8.4210526315789469
"2013","20130513MI",2013-05-13 00:00:00.000,"Mumbai Indians",2,19.3,184,19.3,9.5336787564766841
"2013","20130514KXP",2013-05-14 00:00:00.000,"Kings XI Punjab",2,18.1,176,18.1,9.7237569060773481
"2013","20130518KXP",2013-05-18 00:00:00.000,"Mumbai Indians",2,19.1,133,19.1,6.9633507853403138
"2013","20130518RCB",2013-05-18 00:00:00.000,"Chennai Super Kings",2,7.6,82,7.6,10.789473684210527
"2013","20130519SH",2013-05-19 00:00:00.000,"Sunrisers Hyderabad",2,18.5,132,18.5,7.1351351351351351
"2013","20130521CSK",2013-05-21 00:00:00.000,"Mumbai Indians",2,18.4,144,18.4,7.82608695652174
"2013","20130522RR",2013-05-22 00:00:00.000,"Rajasthan Royals",2,19.2,135,19.2,7.03125
"2013","20130524MI",2013-05-24 00:00:00.000,"Mumbai Indians",2,19.5,169,19.5,8.6666666666666661
"2013","20130526MI",2013-05-26 00:00:00.000,"Chennai Super Kings",2,19.8,125,19.8,6.3131313131313131
"2014","20140417RCB",2014-04-17 00:00:00.000,"Royal Challengers Bangalore",2,16.5,146,16.5,8.8484848484848477
"2014","20140418KXP",2014-04-18 00:00:00.000,"Kings XI Punjab",2,18.5,206,18.5,11.135135135135135
"2014","20140418RR",2014-04-18 00:00:00.000,"Rajasthan Royals",2,19.3,135,19.3,6.9948186528497409
"2014","20140419DD",2014-04-19 00:00:00.000,"Delhi Daredevils",2,19.3,167,19.3,8.652849740932643
"2014","20140419RCB",2014-04-19 00:00:00.000,"Royal Challengers Bangalore",2,17.3,116,17.3,6.7052023121387281
"2014","20140420KXP",2014-04-20 00:00:00.000,"Kings XI Punjab",2,18.4,193,18.4,10.489130434782609
"2014","20140421CSK",2014-04-21 00:00:00.000,"Delhi Daredevils",2,15.4,84,15.4,5.4545454545454541
"2014","20140422KXP",2014-04-22 00:00:00.000,"Sunrisers Hyderabad",2,19.2,121,19.2,6.3020833333333339
"2014","20140423CSK",2014-04-23 00:00:00.000,"Rajasthan Royals",2,19.5,133,19.5,6.82051282051282
"2014","20140425CSK",2014-04-25 00:00:00.000,"Chennai Super Kings",2,18.6,142,18.6,7.6344086021505371
"2014","20140426KXP",2014-04-26 00:00:00.000,"Kolkata Knight Riders",2,18.3,109,18.3,5.9562841530054644
"2014","20140426RR",2014-04-26 00:00:00.000,"Rajasthan Royals",2,12.6,71,12.6,5.6349206349206353
"2014","20140427CSK",2014-04-27 00:00:00.000,"Chennai Super Kings",2,19.3,146,19.3,7.5647668393782377
"2014","20140427DD",2014-04-27 00:00:00.000,"Delhi Daredevils",2,18.5,126,18.5,6.8108108108108105
"2014","20140428KXP",2014-04-28 00:00:00.000,"Kings XI Punjab",2,18.6,127,18.6,6.8279569892473111
"2014","20140429",2014-04-29 00:00:00.000,"Kolkata Knight Riders",2,19.7,163,19.7,8.2741116751269033
"2014","20140429",2014-04-29 00:00:00.000,"Rajasthan Royals",2,0.6,11,0.6,18.333333333333336
"2014","20140502CSK",2014-05-02 00:00:00.000,"Kolkata Knight Riders",2,16.6,114,16.6,6.8674698795180715
"2014","20140503MI",2014-05-03 00:00:00.000,"Mumbai Indians",2,19.1,170,19.1,8.9005235602094235
"2014","20140503RR",2014-05-03 00:00:00.000,"Rajasthan Royals",2,18.3,156,18.3,8.524590163934425
"2014","20140504RCB",2014-05-04 00:00:00.000,"Royal Challengers Bangalore",2,19.5,158,19.5,8.1025641025641022
"2014","20140505CSK",2014-05-05 00:00:00.000,"Chennai Super Kings",2,19.4,181,19.4,9.3298969072164954
"2014","20140505RR",2014-05-05 00:00:00.000,"Kolkata Knight Riders",2,19.7,160,19.7,8.1218274111675122
"2014","20140506MI",2014-05-06 00:00:00.000,"Royal Challengers Bangalore",2,19.7,168,19.7,8.527918781725889
"2014","20140507KKR",2014-05-07 00:00:00.000,"Kolkata Knight Riders",2,18.2,161,18.2,8.8461538461538467
"2014","20140507KXP",2014-05-07 00:00:00.000,"Chennai Super Kings",2,19.7,187,19.7,9.49238578680203
"2014","20140508SH",2014-05-08 00:00:00.000,"Rajasthan Royals",2,19.5,102,19.5,5.2307692307692308
"2014","20140509KXP",2014-05-09 00:00:00.000,"Royal Challengers Bangalore",2,19.7,166,19.7,8.4263959390862944
"2014","20140510CSK",2014-05-10 00:00:00.000,"Chennai Super Kings",2,19.4,160,19.4,8.247422680412372
"2014","20140510SH",2014-05-10 00:00:00.000,"Sunrisers Hyderabad",2,4.2,44,4.2,10.476190476190476
"2014","20140511KKR",2014-05-11 00:00:00.000,"Kolkata Knight Riders",2,17.6,150,17.6,8.5227272727272716
"2014","20140511RR",2014-05-11 00:00:00.000,"Rajasthan Royals",2,18.6,191,18.6,10.268817204301074
"2014","20140512MI",2014-05-12 00:00:00.000,"Mumbai Indians",2,18.4,160,18.4,8.6956521739130448
"2014","20140513CSK",2014-05-13 00:00:00.000,"Chennai Super Kings",2,19.4,149,19.4,7.6804123711340209
"2014","20140514KKR",2014-05-14 00:00:00.000,"Kolkata Knight Riders",2,18.4,142,18.4,7.7173913043478271
"2014","20140514KXP",2014-05-14 00:00:00.000,"Kings XI Punjab",2,18.4,211,18.4,11.467391304347826
"2014","20140515RR",2014-05-15 00:00:00.000,"Delhi Daredevils",2,19.7,139,19.7,7.0558375634517772
"2014","20140518KKR",2014-05-18 00:00:00.000,"Kolkata Knight Riders",2,19.4,146,19.4,7.5257731958762895
"2014","20140518RCB",2014-05-18 00:00:00.000,"Royal Challengers Bangalore",2,19.5,142,19.5,7.2820512820512819
"2014","20140519KXP",2014-05-19 00:00:00.000,"Kings XI Punjab",2,19.4,165,19.4,8.5051546391752577
"2014","20140520KKR",2014-05-20 00:00:00.000,"Kolkata Knight Riders",2,17.6,156,17.6,8.8636363636363633
"2014","20140520SH",2014-05-20 00:00:00.000,"Sunrisers Hyderabad",2,19.4,161,19.4,8.29896907216495
"2014","20140521MI",2014-05-21 00:00:00.000,"Mumbai Indians",2,18.6,159,18.6,8.5483870967741922
"2014","20140522SH",2014-05-22 00:00:00.000,"Sunrisers Hyderabad",2,19.4,189,19.4,9.7422680412371143
"2014","20140524CSK",2014-05-24 00:00:00.000,"Chennai Super Kings",2,17.4,160,17.4,9.1954022988505759
"2014","20140524KKR",2014-05-24 00:00:00.000,"Kolkata Knight Riders",2,14.3,161,14.3,11.258741258741258
"2014","20140525KXP",2014-05-25 00:00:00.000,"Kings XI Punjab",2,13.5,119,13.5,8.8148148148148149
"2014","20140525MI",2014-05-25 00:00:00.000,"Mumbai Indians",2,14.4,195,14.4,13.541666666666666
"2014","20140528CSK",2014-05-28 00:00:00.000,"Chennai Super Kings",2,18.5,176,18.5,9.513513513513514
"2014","20140601KKR",2014-06-01 00:00:00.000,"Kolkata Knight Riders",2,19.3,200,19.3,10.362694300518134
"2015","20150408KKR",2015-04-08 00:00:00.000,"Kolkata Knight Riders",2,18.3,170,18.3,9.2896174863387966
"2015","20150411RCB",2015-04-11 00:00:00.000,"Royal Challengers Bangalore",2,18.6,179,18.6,9.6236559139784941
"2015","20150413SH",2015-04-13 00:00:00.000,"Sunrisers Hyderabad",2,17.2,172,17.2,10
"2015","20150414RR",2015-04-14 00:00:00.000,"Rajasthan Royals",2,19.1,165,19.1,8.6387434554973819
"2015","20150415DD",2015-04-15 00:00:00.000,"Delhi Daredevils",2,19.5,169,19.5,8.6666666666666661
"2015","20150417CSK",2015-04-17 00:00:00.000,"Chennai Super Kings",2,16.5,189,16.5,11.454545454545455
"2015","20150418KKR",2015-04-18 00:00:00.000,"Kolkata Knight Riders",2,17.5,159,17.5,9.0857142857142854
"2015","20150419RR",2015-04-19 00:00:00.000,"Rajasthan Royals",2,18.2,157,18.2,8.6263736263736259
"2015","20150420KKR",2015-04-20 00:00:00.000,"Kolkata Knight Riders",2,18.1,147,18.1,8.1215469613259668
"2015","20150421",2015-04-21 00:00:00.000,"Rajasthan Royals",2,0.4,6,0.4,15
"2015","20150422SH",2015-04-22 00:00:00.000,"Kolkata Knight Riders",2,11.6,101,11.6,8.7068965517241388
"2015","20150424RCB",2015-04-24 00:00:00.000,"Royal Challengers Bangalore",2,16.1,134,16.1,8.3229813664596257
"2015","20150426RCB",2015-04-26 00:00:00.000,"Royal Challengers Bangalore",2,10.3,99,10.3,9.6116504854368934
"2015","20150430KKR",2015-04-30 00:00:00.000,"Kolkata Knight Riders",2,19.5,169,19.5,8.6666666666666661
"2015","20150501DD",2015-05-01 00:00:00.000,"Delhi Daredevils",2,13.6,119,13.6,8.75
"2015","20150501MI",2015-05-01 00:00:00.000,"Rajasthan Royals",2,19.7,179,19.7,9.0862944162436552
"2015","20150502RCB",2015-05-02 00:00:00.000,"Royal Challengers Bangalore",2,9.4,115,9.4,12.23404255319149
"2015","20150502SH",2015-05-02 00:00:00.000,"Chennai Super Kings",2,19.7,170,19.7,8.6294416243654819
"2015","20150503RR",2015-05-03 00:00:00.000,"Delhi Daredevils",2,19.7,175,19.7,8.8832487309644677
"2015","20150504CSK",2015-05-04 00:00:00.000,"Royal Challengers Bangalore",2,19.4,124,19.4,6.391752577319588
"2015","20150505MI",2015-05-05 00:00:00.000,"Mumbai Indians",2,19.3,153,19.3,7.9274611398963728
"2015","20150506RCB",2015-05-06 00:00:00.000,"Kings XI Punjab",2,13.4,88,13.4,6.567164179104477
"2015","20150507KKR",2015-05-07 00:00:00.000,"Delhi Daredevils",2,19.7,158,19.7,8.02030456852792
"2015","20150508MI",2015-05-08 00:00:00.000,"Mumbai Indians",2,19.2,159,19.2,8.28125
"2015","20150509KKR",2015-05-09 00:00:00.000,"Kolkata Knight Riders",2,19.5,184,19.5,9.4358974358974361
"2015","20150510CSK",2015-05-10 00:00:00.000,"Rajasthan Royals",2,19.7,145,19.7,7.3604060913705585
"2015","20150512DD",2015-05-12 00:00:00.000,"Delhi Daredevils",2,16.4,120,16.4,7.3170731707317076
"2015","20150513KXP",2015-05-13 00:00:00.000,"Royal Challengers Bangalore",2,9.7,84,9.7,8.6597938144329909
"2015","20150514MI",2015-05-14 00:00:00.000,"Kolkata Knight Riders",2,19.7,166,19.7,8.4263959390862944
"2015","20150515RCB",2015-05-15 00:00:00.000,"Royal Challengers Bangalore",2,5.5,83,5.5,15.090909090909092
"2015","20150516CSK",2015-05-16 00:00:00.000,"Chennai Super Kings",2,16.5,134,16.5,8.1212121212121211
"2015","20150517",2015-05-17 00:00:00.000,"Royal Challengers Bangalore",2,1.1,2,1.1,1.8181818181818181
"2015","20150517MI",2015-05-17 00:00:00.000,"Mumbai Indians",2,13.5,114,13.5,8.4444444444444446
"2015","20150519MI",2015-05-19 00:00:00.000,"Chennai Super Kings",2,18.6,162,18.6,8.7096774193548381
"2015","20150520RCB",2015-05-20 00:00:00.000,"Rajasthan Royals",2,18.6,109,18.6,5.86021505376344
"2015","20150522CSK",2015-05-22 00:00:00.000,"Chennai Super Kings",2,19.5,140,19.5,7.17948717948718
"2016","20160409RPS",2016-04-09 00:00:00.000,"Rising Pune Supergiants",2,14.4,126,14.4,8.75
"2016","20160410KKR",2016-04-10 00:00:00.000,"Kolkata Knight Riders",2,14.2,99,14.2,6.971830985915493
"2016","20160411GL",2016-04-11 00:00:00.000,"Gujarat Lions",2,17.4,162,17.4,9.3103448275862082
"2016","20160412RCB",2016-04-12 00:00:00.000,"Sunrisers Hyderabad",2,19.7,182,19.7,9.2385786802030463
"2016","20160413MI",2016-04-13 00:00:00.000,"Mumbai Indians",2,19.1,188,19.1,9.8429319371727733
"2016","20160414GL",2016-04-14 00:00:00.000,"Gujarat Lions",2,18.1,164,18.1,9.0607734806629825
"2016","20160415DD",2016-04-15 00:00:00.000,"Delhi Daredevils",2,13.3,113,13.3,8.496240601503759
"2016","20160416KKR",2016-04-16 00:00:00.000,"Kolkata Knight Riders",2,18.2,146,18.2,8.0219780219780219
"2016","20160417DD",2016-04-17 00:00:00.000,"Delhi Daredevils",2,19.1,192,19.1,10.052356020942408
"2016","20160417KXP",2016-04-17 00:00:00.000,"Kings XI Punjab",2,18.4,153,18.4,8.3152173913043477
"2016","20160418SH",2016-04-18 00:00:00.000,"Sunrisers Hyderabad",2,17.3,145,17.3,8.38150289017341
"2016","20160419KKR",2016-04-19 00:00:00.000,"Kolkata Knight Riders",2,17.1,141,17.1,8.24561403508772
"2016","20160420MI",2016-04-20 00:00:00.000,"Mumbai Indians",2,17.6,171,17.6,9.71590909090909
"2016","20160421SH",2016-04-21 00:00:00.000,"Sunrisers Hyderabad",2,14.5,137,14.5,9.4482758620689662
"2016","20160423SH",2016-04-23 00:00:00.000,"Sunrisers Hyderabad",2,17.5,146,17.5,8.3428571428571434
"2016","20160424GL",2016-04-24 00:00:00.000,"Gujarat Lions",2,19.5,182,19.5,9.3333333333333339
"2016","20160424KKR",2016-04-24 00:00:00.000,"Kolkata Knight Riders",2,19.3,162,19.3,8.3937823834196887
"2016","20160426RPS",2016-04-26 00:00:00.000,"Rising Pune Supergiants",2,10.7,94,10.7,8.7850467289719631
"2016","20160428MI",2016-04-28 00:00:00.000,"Mumbai Indians",2,17.7,178,17.7,10.056497175141244
"2016","20160429GL",2016-04-29 00:00:00.000,"Gujarat Lions",2,19.7,196,19.7,9.9492385786802036
"2016","20160430DD",2016-04-30 00:00:00.000,"Kolkata Knight Riders",2,18.4,159,18.4,8.6413043478260878
"2016","20160501MI",2016-05-01 00:00:00.000,"Mumbai Indians",2,18.3,161,18.3,8.7978142076502728
"2016","20160502KKR",2016-05-02 00:00:00.000,"Kolkata Knight Riders",2,19.1,189,19.1,9.8952879581151834
"2016","20160503DD",2016-05-03 00:00:00.000,"Delhi Daredevils",2,17.2,150,17.2,8.720930232558139
"2016","20160505RPS",2016-05-05 00:00:00.000,"Rising Pune Supergiants",2,19.2,166,19.2,8.6458333333333339
"2016","20160506SH",2016-05-06 00:00:00.000,"Sunrisers Hyderabad",2,18.7,129,18.7,6.8983957219251337
"2016","20160507RCB",2016-05-07 00:00:00.000,"Royal Challengers Bangalore",2,19.3,195,19.3,10.103626943005182
"2016","20160508GL",2016-05-08 00:00:00.000,"Gujarat Lions",2,17.6,164,17.6,9.3181818181818166
"2016","20160508SH",2016-05-08 00:00:00.000,"Mumbai Indians",2,16.3,92,16.3,5.6441717791411037
"2016","20160511MI",2016-05-11 00:00:00.000,"Mumbai Indians",2,18.6,153,18.6,8.2258064516129021
"2016","20160512DD",2016-05-12 00:00:00.000,"Delhi Daredevils",2,18.1,150,18.1,8.2872928176795568
"2016","20160513KXP",2016-05-13 00:00:00.000,"Kings XI Punjab",2,16.6,127,16.6,7.6506024096385534
"2016","20160514KKR",2016-05-14 00:00:00.000,"Kolkata Knight Riders",2,4.7,66,4.7,14.042553191489361
"2016","20160514RCB",2016-05-14 00:00:00.000,"Gujarat Lions",2,18.4,104,18.4,5.6521739130434785
"2016","20160515MI",2016-05-15 00:00:00.000,"Delhi Daredevils",2,19.1,126,19.1,6.5968586387434547
"2016","20160515SH",2016-05-15 00:00:00.000,"Sunrisers Hyderabad",2,19.5,180,19.5,9.23076923076923
"2016","20160516RCB",2016-05-16 00:00:00.000,"Royal Challengers Bangalore",2,18.4,186,18.4,10.108695652173914
