OrderID,Date,PaymentID,GuarantyID,ClientID,DiscountID,ProductID,AmountProducts,TotalPrice,TotalPriceDiscount,EndGaranty
70131,2019-12-22 00:00:00.000,46,82274,1838198261,52257,61544,22,791614.48,31664.58,2020-01-27 00:00:00.000
27844,2020-08-27 00:00:00.000,46,55831,700361778,45011,61925,88,3165219.97,91791.38,2020-09-29 00:00:00.000
17691,2020-06-12 00:00:00.000,46,16961,461426788,19917,40736,80,845503.91,82859.38,2020-09-22 00:00:00.000
2315,2020-02-29 00:00:00.000,46,26087,1820583053,4936,5783,3,75479.39,5962.87,2020-05-21 00:00:00.000
26857,2020-04-28 00:00:00.000,46,3095,181175372,21821,10058,51,1278844.92,99749.9,2020-09-11 00:00:00.000
51189,2020-01-26 00:00:00.000,46,59583,1340932035,46218,45257,32,1151071.4,35683.21,2020-05-13 00:00:00.000
50360,2020-04-12 00:00:00.000,46,65768,546537992,62000,9822,79,1980497.51,178244.78,2020-08-23 00:00:00.000
66044,2020-01-21 00:00:00.000,46,1054,909421967,43133,12083,44,1103480.46,14345.25,2020-06-16 00:00:00.000
33073,2019-09-27 00:00:00.000,46,758,634265780,36049,28705,116,1226222.89,61311.14,2019-10-04 00:00:00.000
39533,2019-09-05 00:00:00.000,46,13604,1242689354,23870,11152,85,2130927.7,202438.13,2020-01-19 00:00:00.000
36156,2020-06-16 00:00:00.000,46,24745,124841722,48376,19551,111,2782689,125221.01,2020-09-17 00:00:00.000
29175,2019-10-31 00:00:00.000,46,59535,1599103942,50210,29649,89,940924.85,61160.12,2019-11-13 00:00:00.000
17366,2020-07-17 00:00:00.000,46,75530,1510084726,64838,24182,102,2556976.18,97165.09,2020-09-24 00:00:00.000
22499,2020-04-04 00:00:00.000,46,5609,1598332364,14528,934,85,67043.25,2614.69,2020-05-11 00:00:00.000
19175,2019-10-14 00:00:00.000,46,86792,1500648487,46943,46761,92,3309079.29,244871.87,2020-02-17 00:00:00.000
30721,2019-09-02 00:00:00.000,46,39231,1218438108,9331,41602,65,686926.64,46711.01,2019-12-14 00:00:00.000
8970,2020-08-30 00:00:00.000,46,40858,143754213,19691,34129,112,1183648.06,97059.14,2020-09-18 00:00:00.000
59961,2020-01-28 00:00:00.000,46,42302,1293125780,63982,21880,64,1604742.45,81841.86,2020-06-16 00:00:00.000
557,2020-03-30 00:00:00.000,46,34546,1328362571,41461,1917,29,23695.36,592.38,2020-04-21 00:00:00.000
41519,2020-04-22 00:00:00.000,46,64989,2028216332,62127,22751,10,251136.6,23355.7,2020-09-18 00:00:00.000
32250,2020-05-22 00:00:00.000,46,30457,156832007,11639,58638,14,503967.77,40821.39,2020-09-28 00:00:00.000
47064,2020-08-02 00:00:00.000,46,63342,1919844826,9045,52971,77,2769967.52,85868.99,2020-09-21 00:00:00.000
11692,2019-12-28 00:00:00.000,46,28763,2044417073,23081,23967,43,1078102.75,36655.49,2020-03-19 00:00:00.000
12375,2020-01-01 00:00:00.000,46,14161,1183157390,16000,55102,47,1690677.12,165686.36,2020-01-12 00:00:00.000
38256,2019-09-11 00:00:00.000,46,9129,1488226153,7092,12405,22,551609.12,43025.51,2019-10-07 00:00:00.000
58824,2019-11-28 00:00:00.000,46,42459,2146769588,12610,16652,88,2206216.8,174291.13,2020-02-10 00:00:00.000
29883,2020-04-02 00:00:00.000,46,26801,1876610062,54125,34410,21,221987.17,7769.55,2020-04-23 00:00:00.000
14991,2019-10-31 00:00:00.000,46,37494,1434240875,24986,47007,87,3129435.83,81365.33,2020-01-18 00:00:00.000
13385,2019-11-19 00:00:00.000,46,2425,1681304004,29299,5943,27,677204.74,15575.71,2020-02-11 00:00:00.000
67489,2020-07-10 00:00:00.000,46,31484,84288081,14717,41295,41,433776.5,16483.51,2020-09-14 00:00:00.000
17600,2020-08-16 00:00:00.000,46,44573,194285123,25535,52272,88,3165320.5,180423.27,2020-12-26 00:00:00.000
46116,2019-12-26 00:00:00.000,46,62742,1704652998,50574,30707,118,1247284.13,106019.15,2020-03-19 00:00:00.000
16830,2020-03-21 00:00:00.000,46,16335,440029003,63495,50878,79,2841733.07,233022.11,2020-05-31 00:00:00.000
31572,2020-02-25 00:00:00.000,46,46107,1827536256,11740,46682,98,3525064.62,207978.81,2020-05-19 00:00:00.000
24928,2020-03-23 00:00:00.000,46,43969,620555687,51806,47808,44,1583039.81,151971.82,2020-04-12 00:00:00.000
8847,2020-07-08 00:00:00.000,46,78909,1705440742,49608,45162,111,3992466.86,91826.74,2020-09-11 00:00:00.000
25758,2019-10-05 00:00:00.000,46,59417,1948042488,39059,63601,119,4280227,363819.3,2020-01-01 00:00:00.000
19076,2020-03-12 00:00:00.000,46,58632,394476716,59087,55203,120,4316269.07,431626.91,2020-05-02 00:00:00.000
7608,2020-07-14 00:00:00.000,46,43538,637382132,49285,15523,84,2105926.97,210592.7,2020-09-02 00:00:00.000
55611,2019-12-13 00:00:00.000,46,87946,1052480565,21216,58735,87,3129382.58,184633.57,2020-02-05 00:00:00.000
64628,2019-10-23 00:00:00.000,46,56941,757428116,44224,36363,64,676781.43,18273.1,2020-01-09 00:00:00.000
50510,2020-07-15 00:00:00.000,46,59428,2000920129,45567,45324,11,396075.62,32082.13,2020-11-05 00:00:00.000
9179,2020-08-01 00:00:00.000,46,26821,568364375,36877,29934,20,211720.87,16725.95,2020-10-29 00:00:00.000
15374,2020-03-13 00:00:00.000,46,78781,1381687245,9242,1869,47,46633.4,932.67,2020-06-13 00:00:00.000
69540,2020-08-25 00:00:00.000,46,32338,1050131876,28198,46290,23,827424.01,27304.99,2020-11-03 00:00:00.000
68517,2019-09-14 00:00:00.000,46,21778,1776348797,35594,25550,55,581453.22,48260.62,2020-01-23 00:00:00.000
11108,2019-12-03 00:00:00.000,46,13380,1389926152,48751,57879,3,108228.54,8658.28,2019-12-22 00:00:00.000
63074,2019-10-25 00:00:00.000,46,38100,148849753,40563,55672,14,503897.87,33761.16,2020-03-08 00:00:00.000
68980,2019-10-13 00:00:00.000,46,23941,124987043,1499,15734,19,476497.99,20489.41,2019-11-03 00:00:00.000
33504,2020-02-06 00:00:00.000,46,50718,1456273606,64145,47067,69,2482173.55,191127.36,2020-05-01 00:00:00.000
14727,2020-03-25 00:00:00.000,46,52119,8885588,31630,54499,51,1834795.02,102748.52,2020-07-18 00:00:00.000
53234,2020-08-25 00:00:00.000,46,21219,1711379526,61234,52269,35,1259282.32,100742.59,2021-01-15 00:00:00.000
12792,2020-04-22 00:00:00.000,46,38264,2086204492,62396,1068,10,17426.83,400.82,2020-07-01 00:00:00.000
32650,2020-06-12 00:00:00.000,46,64024,1438361106,70361,5891,54,1354091.49,71766.85,2020-07-06 00:00:00.000
66283,2020-06-14 00:00:00.000,46,79571,1228942790,68973,35722,91,962025.22,68303.79,2020-08-09 00:00:00.000
36118,2019-09-26 00:00:00.000,46,82574,1504952071,66808,5694,101,2532088.9,53173.87,2019-10-08 00:00:00.000
66569,2020-03-27 00:00:00.000,46,60475,132636932,70946,6752,49,1228682.48,90922.5,2020-04-21 00:00:00.000
27676,2019-10-19 00:00:00.000,46,40410,327737039,4009,27833,95,1004424.35,76336.25,2020-03-16 00:00:00.000
69399,2019-11-09 00:00:00.000,46,4395,1058607922,53055,17809,80,2005641.99,158445.72,2020-03-28 00:00:00.000
31268,2020-08-04 00:00:00.000,46,87360,1257140709,18748,56509,39,1403053.27,126274.79,2020-08-25 00:00:00.000
28191,2019-10-21 00:00:00.000,46,64516,1904874770,64246,26459,109,1152037.27,101379.28,2019-12-15 00:00:00.000
27693,2020-02-09 00:00:00.000,46,24472,1636741805,4613,63238,57,2050269.04,161971.25,2020-04-15 00:00:00.000
13106,2020-08-12 00:00:00.000,46,51966,1251474148,49210,48508,27,971488.74,54403.37,2020-08-18 00:00:00.000
25923,2019-09-16 00:00:00.000,46,61501,1680123318,14340,52801,83,2985711.19,283642.56,2019-11-23 00:00:00.000
57778,2020-01-12 00:00:00.000,46,71332,1035307258,47943,17364,77,1930293.93,21233.23,2020-03-01 00:00:00.000
38844,2020-05-24 00:00:00.000,46,21124,1074044352,28933,59008,116,4172360.8,208618.04,2020-10-13 00:00:00.000
62516,2020-02-14 00:00:00.000,48,17666,894967949,22621,159,17,22706.99,1317.01,2020-06-04 00:00:00.000
11463,2020-06-19 00:00:00.000,48,54092,1602187385,15703,31863,66,706339.3,69927.59,2020-10-24 00:00:00.000
61172,2020-02-01 00:00:00.000,48,51938,1937896562,54194,48416,81,2924116.83,289487.57,2020-05-15 00:00:00.000
37044,2019-11-02 00:00:00.000,48,13889,2061068721,74013,55536,47,1692804.76,133731.58,2020-03-12 00:00:00.000
12380,2019-12-13 00:00:00.000,48,21557,47233758,31271,16278,9,225884.32,3614.15,2019-12-23 00:00:00.000
11598,2019-11-28 00:00:00.000,48,83084,1399927794,15163,23799,53,1328692.38,86365,2020-04-11 00:00:00.000
37034,2020-05-23 00:00:00.000,48,65483,1411317190,6983,22603,92,2306293.4,94558.03,2020-08-20 00:00:00.000
35597,2020-02-07 00:00:00.000,48,32633,1488251368,32444,45313,66,2373986.47,118699.32,2020-06-12 00:00:00.000
33465,2019-09-01 00:00:00.000,48,11789,1348084510,55072,24532,54,1354001.1,58222.05,2019-09-06 00:00:00.000
52121,2020-08-15 00:00:00.000,48,12185,473843626,7268,33984,60,634350.58,19030.52,2021-01-01 00:00:00.000
27148,2020-02-02 00:00:00.000,48,4695,886391160,17377,5480,82,2055916.73,129522.75,2020-06-09 00:00:00.000
53976,2020-05-24 00:00:00.000,48,56725,339128983,56038,27952,64,676603.1,44655.8,2020-06-04 00:00:00.000
21286,2020-02-01 00:00:00.000,48,47292,649743197,23274,19801,90,2256303.06,87995.82,2020-03-16 00:00:00.000
32643,2019-09-06 00:00:00.000,48,53593,1180800833,7958,50788,48,1726920.36,172692.04,2019-10-21 00:00:00.000
2789,2020-03-04 00:00:00.000,48,26596,1311886031,70314,56702,120,4316558.58,306475.66,2020-03-09 00:00:00.000
22555,2020-05-23 00:00:00.000,48,48280,1195172722,27357,1777,43,51376,616.51,2020-06-10 00:00:00.000
27197,2020-08-28 00:00:00.000,48,32989,1204746895,65712,34385,107,1131226.69,12443.49,2020-11-28 00:00:00.000
12463,2020-04-07 00:00:00.000,48,55215,68067890,6778,5734,31,777549.58,44320.33,2020-08-31 00:00:00.000
10468,2019-12-03 00:00:00.000,48,57942,1803980279,21915,40033,36,380554.3,3805.54,2019-12-31 00:00:00.000
58621,2020-06-07 00:00:00.000,48,72601,413309969,62188,25544,22,232852.62,2794.23,2020-07-29 00:00:00.000
20173,2019-12-29 00:00:00.000,48,10128,1696711271,59718,41,74,79790.45,2234.13,2020-02-05 00:00:00.000
26048,2019-09-16 00:00:00.000,48,86877,2062124085,14374,31788,44,470926.22,44737.99,2019-10-19 00:00:00.000
24615,2020-07-04 00:00:00.000,48,88346,1959213575,27347,27445,67,717052.88,25813.9,2020-11-22 00:00:00.000
6656,2019-10-11 00:00:00.000,48,71016,129276208,48967,60680,112,4033023.25,213750.23,2019-12-25 00:00:00.000
60541,2020-07-01 00:00:00.000,48,33283,1121943592,3821,5907,92,2318481.09,148382.79,2020-08-28 00:00:00.000
20583,2020-06-18 00:00:00.000,48,86035,1112848618,3284,59220,4,144493.56,4045.82,2020-07-15 00:00:00.000
55699,2019-12-15 00:00:00.000,48,40001,1495906348,42818,59733,63,2274561.88,111453.53,2020-05-09 00:00:00.000
28278,2020-02-07 00:00:00.000,48,38849,1262651980,70381,59647,115,4151610.52,116245.09,2020-06-22 00:00:00.000
21160,2020-08-06 00:00:00.000,48,17322,111187407,59363,24673,46,1159447.01,49856.22,2020-10-30 00:00:00.000
29171,2020-01-24 00:00:00.000,48,57767,786534600,65129,40268,6,63554.62,1970.19,2020-04-02 00:00:00.000
55385,2020-02-24 00:00:00.000,48,70568,1386071229,9909,21693,73,1830351.09,162901.25,2020-05-03 00:00:00.000
22637,2020-05-24 00:00:00.000,48,70643,1791601728,9406,35595,118,1247207.92,42405.07,2020-09-25 00:00:00.000
27569,2019-09-18 00:00:00.000,48,27389,1092677130,23867,38154,65,687146.4,46725.96,2019-12-11 00:00:00.000
12331,2020-08-16 00:00:00.000,48,7949,1193173911,14228,40871,93,983082.5,74714.27,2020-10-10 00:00:00.000
20253,2020-04-28 00:00:00.000,48,75531,1895275721,19421,5166,14,351210.37,21072.62,2020-06-29 00:00:00.000
26747,2019-10-06 00:00:00.000,48,74330,16952001,27500,457,87,51551.06,876.37,2020-03-01 00:00:00.000
38446,2019-09-26 00:00:00.000,48,52119,833389761,64339,1307,72,97725.66,4397.65,2020-01-19 00:00:00.000
58455,2020-01-25 00:00:00.000,48,8962,98167117,45946,54979,56,2014662.8,36263.93,2020-04-11 00:00:00.000
26979,2020-08-05 00:00:00.000,48,72520,1230497787,10812,49001,93,3345310.18,321149.78,2020-11-15 00:00:00.000
11461,2020-04-26 00:00:00.000,48,69043,706253560,24717,42019,55,581704.69,57588.76,2020-04-26 00:00:00.000
33742,2020-07-22 00:00:00.000,48,46299,540069179,38335,39835,6,63559.32,5338.98,2020-07-22 00:00:00.000
68999,2020-01-06 00:00:00.000,48,7619,1746647302,25985,18975,65,1629827.96,109198.47,2020-03-31 00:00:00.000
11772,2020-01-30 00:00:00.000,48,80441,1489342898,47471,13351,24,601777.62,10230.22,2020-02-16 00:00:00.000
64040,2019-10-19 00:00:00.000,48,27857,1306286431,41556,51595,76,2733950.91,237853.73,2019-10-22 00:00:00.000
8103,2020-08-26 00:00:00.000,48,49716,731587207,65987,35990,10,105818.25,3280.37,2020-12-07 00:00:00.000
69209,2019-10-23 00:00:00.000,48,13907,506220985,29056,5419,50,1253617.96,36354.92,2019-11-07 00:00:00.000
47916,2020-01-22 00:00:00.000,48,22823,49367795,34817,33557,81,856218.91,8562.19,2020-03-28 00:00:00.000
64499,2019-11-02 00:00:00.000,48,71411,714306647,27069,35202,53,560393.86,11768.27,2019-12-07 00:00:00.000
17519,2020-04-08 00:00:00.000,48,79354,1370925572,51784,35623,27,285590.39,21990.46,2020-05-03 00:00:00.000
57258,2020-05-31 00:00:00.000,48,16072,1371839669,15611,1887,34,42427.17,3224.46,2020-06-25 00:00:00.000
9444,2020-03-25 00:00:00.000,48,30855,1205417463,17853,9483,90,2256427.74,187283.5,2020-05-29 00:00:00.000
59248,2019-12-24 00:00:00.000,48,50171,2006380306,38499,62580,65,2337933.44,49096.6,2020-02-15 00:00:00.000
11215,2020-08-30 00:00:00.000,48,12720,1451999341,66588,39993,97,1025264.35,100475.91,2020-12-27 00:00:00.000
35660,2020-07-01 00:00:00.000,48,51239,790939460,68915,63930,37,1331194.35,14643.14,2020-09-26 00:00:00.000
3066,2019-12-02 00:00:00.000,48,47191,1599103942,55131,15762,30,752087.39,63175.34,2020-03-19 00:00:00.000
3187,2019-11-09 00:00:00.000,48,11386,229944695,19276,21017,96,2406797.32,170882.61,2020-03-15 00:00:00.000
24498,2019-12-20 00:00:00.000,48,46946,1268564630,5548,14416,27,676858.81,54148.7,2020-04-06 00:00:00.000
4791,2020-03-21 00:00:00.000,48,54774,1084420064,18064,28588,93,982994.86,77656.59,2020-05-19 00:00:00.000
50345,2020-01-07 00:00:00.000,48,44095,1917251495,38732,23189,111,2782981.61,278298.16,2020-02-16 00:00:00.000
39038,2020-01-03 00:00:00.000,48,24095,1751583818,69348,27747,110,1162774.31,109300.79,2020-01-16 00:00:00.000
52311,2020-03-09 00:00:00.000,48,39514,975221724,46003,35664,106,1120605.65,90769.06,2020-04-30 00:00:00.000
22072,2020-05-23 00:00:00.000,48,41126,1528793597,48207,26264,84,887731.24,35509.25,2020-07-18 00:00:00.000
40019,2020-08-19 00:00:00.000,48,23583,1778499772,50898,48438,10,360134.38,9003.36,2020-12-31 00:00:00.000
28719,2020-05-18 00:00:00.000,48,48304,1213043399,45264,59768,41,1475097.61,53103.51,2020-09-29 00:00:00.000
55968,2019-10-27 00:00:00.000,48,66768,2002296343,13026,7346,57,1429180.64,127197.08,2019-11-04 00:00:00.000
18611,2020-05-20 00:00:00.000,48,39019,1623232458,49279,4085,14,23350.32,723.86,2020-08-11 00:00:00.000
19429,2019-11-11 00:00:00.000,48,10241,1080135489,53168,15221,80,2005585.4,94262.51,2019-12-10 00:00:00.000
64228,2020-01-15 00:00:00.000,48,37455,1260752478,67495,37647,114,1204949.51,75911.82,2020-06-06 00:00:00.000
37954,2020-01-03 00:00:00.000,48,68539,1914542234,22776,15122,74,1855149.44,129860.46,2020-03-04 00:00:00.000
70074,2020-05-10 00:00:00.000,48,59320,631846618,22068,45512,77,2769960.85,121878.28,2020-07-30 00:00:00.000
14374,2020-02-14 00:00:00.000,48,25944,1820109649,74113,36868,93,982937.4,59959.18,2020-03-12 00:00:00.000
62610,2019-12-22 00:00:00.000,48,40606,240196934,25657,41485,15,158810.89,6987.68,2020-02-25 00:00:00.000
30245,2020-08-05 00:00:00.000,48,58623,861964556,22319,62405,40,1439142.23,118009.66,2020-12-16 00:00:00.000
44507,2020-05-30 00:00:00.000,48,71717,1887798631,31548,22785,108,2707785.52,259947.41,2020-10-08 00:00:00.000
62148,2019-11-26 00:00:00.000,48,15074,1016871615,18651,51901,23,827496.46,40547.33,2020-04-07 00:00:00.000
36499,2020-01-28 00:00:00.000,48,29522,1696629408,69862,40837,92,972437.6,21393.63,2020-03-07 00:00:00.000
30011,2019-12-13 00:00:00.000,48,7343,1682928593,65431,63233,97,3489181.9,108164.64,2020-05-04 00:00:00.000
70141,2020-01-20 00:00:00.000,48,67524,1980926554,2011,63366,44,1582803.64,98133.83,2020-05-12 00:00:00.000
31190,2020-07-05 00:00:00.000,48,27577,1053023849,25492,33385,1,10750.6,655.79,2020-08-21 00:00:00.000
58155,2019-09-12 00:00:00.000,48,87510,1511585855,37605,39190,28,295922.93,29000.45,2019-12-29 00:00:00.000
35044,2020-01-27 00:00:00.000,48,72230,420494932,6884,19879,6,150782.23,7840.68,2020-06-08 00:00:00.000
60033,2019-12-30 00:00:00.000,48,23028,1436113627,17683,10392,30,752160.88,39112.37,2020-03-12 00:00:00.000
68773,2020-05-11 00:00:00.000,48,9837,1731496099,44304,28034,100,1056842.19,64467.37,2020-08-19 00:00:00.000
46381,2019-09-02 00:00:00.000,48,26672,1024054271,57674,21174,34,852795.6,55431.71,2019-10-20 00:00:00.000
766,2019-12-03 00:00:00.000,48,52308,795910778,67619,46841,6,216176.5,3675,2020-01-11 00:00:00.000
53667,2020-01-19 00:00:00.000,48,54016,1594813564,38939,44855,56,2014424.15,155110.66,2020-06-01 00:00:00.000
9677,2020-08-31 00:00:00.000,48,15388,1186659036,49800,15164,50,1253401.33,15040.82,2020-12-08 00:00:00.000
1214,2019-09-09 00:00:00.000,48,25171,1522336886,28487,41876,17,180056.19,17645.51,2019-11-17 00:00:00.000
69445,2019-09-10 00:00:00.000,48,40841,1079674738,23481,5433,97,2431741.01,85110.94,2019-09-25 00:00:00.000
22633,2020-01-24 00:00:00.000,48,2855,1048291959,34056,11313,66,1654628.21,23164.79,2020-04-16 00:00:00.000
52408,2019-11-03 00:00:00.000,48,57222,397565861,60372,17040,117,2933037.98,140785.82,2020-02-23 00:00:00.000
13664,2020-04-15 00:00:00.000,48,51496,2052046167,39671,23883,64,1604508.24,20858.61,2020-05-24 00:00:00.000
64625,2020-08-09 00:00:00.000,48,13268,1449694937,27587,8201,89,2231369.98,91486.17,2020-11-14 00:00:00.000
4870,2019-10-12 00:00:00.000,48,68833,1711443636,29117,50480,4,144337.35,9093.25,2019-10-22 00:00:00.000
65746,2020-07-01 00:00:00.000,48,33284,1188270876,28487,20626,33,827585.33,81103.36,2020-07-11 00:00:00.000
17096,2019-12-21 00:00:00.000,48,87308,153207833,29791,2210,32,48535.57,3446.03,2020-05-09 00:00:00.000
59150,2020-08-01 00:00:00.000,48,37113,2015778762,17294,15316,13,326171.3,13699.19,2020-08-04 00:00:00.000
4601,2020-07-19 00:00:00.000,48,69908,794111428,47646,64015,98,3524900.23,193869.51,2020-11-09 00:00:00.000
10052,2020-03-16 00:00:00.000,48,40159,417568140,988,52027,10,359682.47,8272.7,2020-07-06 00:00:00.000
6335,2020-07-03 00:00:00.000,48,40338,334238853,23059,52362,25,899410.29,40473.46,2020-11-26 00:00:00.000
31484,2019-10-14 00:00:00.000,48,45896,591842157,50126,1834,39,29630,1214.83,2020-02-26 00:00:00.000
45733,2019-11-07 00:00:00.000,48,14167,555086580,38618,3954,111,95704.47,6890.72,2020-03-11 00:00:00.000
50769,2019-10-06 00:00:00.000,48,82019,1622010433,2999,23381,27,676988.99,48066.22,2019-10-23 00:00:00.000
36354,2020-02-15 00:00:00.000,48,28504,2052939764,25463,31060,104,1099558.9,70371.77,2020-04-19 00:00:00.000
864,2020-06-20 00:00:00.000,48,87303,829946769,46686,17673,99,2481905.24,71975.25,2020-07-23 00:00:00.000
53470,2020-03-22 00:00:00.000,48,37142,1701504044,4958,34626,35,370206.08,10365.77,2020-06-26 00:00:00.000
39895,2020-04-19 00:00:00.000,48,89658,819755487,57043,56929,11,396040.25,39207.98,2020-05-27 00:00:00.000
45227,2020-05-06 00:00:00.000,48,73647,1430425924,35910,5752,83,2080944.08,181042.13,2020-07-25 00:00:00.000
33270,2020-04-16 00:00:00.000,48,63469,536568076,36699,3736,112,196912.74,6695.03,2020-05-09 00:00:00.000
64921,2019-10-12 00:00:00.000,48,19970,1331934723,68077,54109,21,755406.24,33237.87,2019-12-31 00:00:00.000
17180,2019-09-12 00:00:00.000,48,11826,1419228170,50390,2496,95,138433.31,10382.5,2019-11-14 00:00:00.000
51135,2020-07-09 00:00:00.000,48,4443,809344977,45478,5393,21,526799.2,40563.54,2020-11-25 00:00:00.000
20098,2019-10-28 00:00:00.000,48,31837,580987017,62506,14799,106,2657307.04,103634.97,2019-11-18 00:00:00.000
46265,2020-06-10 00:00:00.000,48,54456,1290837283,72114,56741,53,1906711.82,143003.39,2020-10-12 00:00:00.000
31824,2019-12-22 00:00:00.000,48,78832,1487394148,20210,49134,117,4208484.57,88378.18,2020-04-05 00:00:00.000
60291,2020-06-28 00:00:00.000,48,76515,1761921782,52769,62878,14,504026.43,45866.41,2020-07-06 00:00:00.000
47100,2019-12-21 00:00:00.000,48,19832,866485765,24539,53189,111,3992819.55,103813.31,2020-02-08 00:00:00.000
52439,2020-07-27 00:00:00.000,48,58341,1043676030,71229,48527,94,3381454.96,114969.47,2020-10-01 00:00:00.000
41300,2020-01-28 00:00:00.000,48,55653,136895824,69525,16007,110,2757509.89,79967.79,2020-06-05 00:00:00.000
44348,2020-07-12 00:00:00.000,48,54816,895972349,43191,23078,67,1679966.05,45359.08,2020-07-30 00:00:00.000
34758,2020-01-11 00:00:00.000,48,69149,340453953,44656,5741,104,2607444.44,83438.22,2020-05-10 00:00:00.000
34377,2019-11-11 00:00:00.000,48,63244,386073143,56978,61956,117,4208687.69,147304.07,2020-01-20 00:00:00.000
2969,2020-07-20 00:00:00.000,48,69649,1316807793,29175,41732,21,222060.4,9548.6,2020-08-01 00:00:00.000
34251,2020-03-03 00:00:00.000,48,2482,1001234438,20401,26183,0,334.05,16.37,2020-03-22 00:00:00.000
13748,2020-02-22 00:00:00.000,48,689,248544771,28818,7464,48,1203477.27,15645.2,2020-03-28 00:00:00.000
18557,2020-05-18 00:00:00.000,48,18200,1457297593,58200,46270,7,252021.11,21169.77,2020-09-01 00:00:00.000
28240,2019-10-18 00:00:00.000,48,73901,1502646206,51322,54696,99,3561123.94,348990.15,2020-01-12 00:00:00.000
45085,2020-06-18 00:00:00.000,48,59323,1329587000,25603,8844,54,1353958.28,119148.33,2020-10-11 00:00:00.000
42614,2020-03-12 00:00:00.000,48,33385,1451535350,41063,24207,58,1454068.24,106146.98,2020-04-20 00:00:00.000
9370,2019-12-10 00:00:00.000,48,2245,2139342284,72840,45052,44,1582761.89,87051.9,2020-04-10 00:00:00.000
66190,2020-06-19 00:00:00.000,48,3993,1704105879,5668,14667,2,50634.38,4202.65,2020-08-26 00:00:00.000
22617,2020-04-06 00:00:00.000,48,77546,1486025479,65530,13648,11,276194.08,16847.84,2020-06-21 00:00:00.000
41566,2020-02-27 00:00:00.000,48,62644,338682278,49770,12791,34,852358.93,84383.53,2020-05-28 00:00:00.000
54175,2020-03-04 00:00:00.000,48,32950,635809270,61746,29964,80,845681.14,65963.13,2020-07-30 00:00:00.000
23308,2019-10-20 00:00:00.000,48,66059,1933163690,71484,25391,4,42677.55,3926.33,2020-01-01 00:00:00.000
29041,2020-02-03 00:00:00.000,48,69298,1502585495,72228,662,47,69821.66,1466.25,2020-05-07 00:00:00.000
21710,2020-06-28 00:00:00.000,48,28351,735787145,31249,43023,56,592026.32,50322.24,2020-11-16 00:00:00.000
6559,2020-05-28 00:00:00.000,48,6138,1905549963,46565,59435,67,2410026,118091.27,2020-10-18 00:00:00.000
24734,2019-11-08 00:00:00.000,48,73624,1573522720,21876,20261,83,2081017.04,195615.6,2020-03-06 00:00:00.000
51966,2020-02-01 00:00:00.000,48,16354,930711231,18660,17302,111,2782935.87,94619.82,2020-02-14 00:00:00.000
4041,2020-02-08 00:00:00.000,48,34571,1963828195,58093,63617,76,2733909.61,207777.13,2020-05-01 00:00:00.000
60051,2020-02-26 00:00:00.000,48,26337,1456976906,30162,49600,71,2554210.52,206891.05,2020-06-29 00:00:00.000
40451,2019-10-29 00:00:00.000,48,47941,1951585799,52651,2528,111,91645.52,1099.75,2020-03-18 00:00:00.000
22356,2020-01-13 00:00:00.000,48,37809,1385952943,50682,29042,32,338427.89,5076.42,2020-02-02 00:00:00.000
5635,2019-12-06 00:00:00.000,48,82258,237342711,46565,17297,101,2531944.9,124065.3,2020-02-18 00:00:00.000
16030,2019-09-24 00:00:00.000,76,41400,2131159799,10841,39218,23,242461.33,8001.22,2020-01-18 00:00:00.000
35726,2020-04-03 00:00:00.000,76,36137,659056263,73996,43262,54,568925.5,30153.05,2020-07-01 00:00:00.000
11812,2020-08-28 00:00:00.000,76,75877,515414585,69003,36101,7,75002.1,1800.05,2020-09-02 00:00:00.000
42478,2020-06-06 00:00:00.000,76,7861,965276465,21486,10627,22,554657.12,44372.57,2020-06-24 00:00:00.000
38241,2019-12-12 00:00:00.000,76,7516,1047783423,14350,19812,63,1587510.72,122238.33,2020-01-13 00:00:00.000
39218,2019-09-22 00:00:00.000,76,35081,157826660,51239,59018,96,3452997.9,207179.87,2019-09-23 00:00:00.000
66827,2020-01-03 00:00:00.000,76,39690,1108477195,51013,35567,59,623727.28,33057.55,2020-03-10 00:00:00.000
21644,2019-09-16 00:00:00.000,76,18327,1917499256,59215,26043,13,137659.04,1514.25,2019-12-28 00:00:00.000
4872,2020-08-13 00:00:00.000,76,67202,1281768631,2269,53042,21,755621.9,52137.91,2020-09-10 00:00:00.000
25438,2019-10-04 00:00:00.000,76,3340,604338920,30178,19431,16,401301.55,26084.6,2019-12-28 00:00:00.000
26965,2019-12-25 00:00:00.000,76,69952,2029034351,1952,25153,20,211846.09,19701.69,2019-12-26 00:00:00.000
47897,2020-07-03 00:00:00.000,76,3128,189622391,52617,63092,73,2625882.74,238955.33,2020-08-06 00:00:00.000
13155,2020-06-21 00:00:00.000,76,13267,1431198987,13881,3201,10,6136.18,454.08,2020-08-09 00:00:00.000
23685,2020-01-12 00:00:00.000,76,68089,1944618866,45942,58054,117,4223742.74,304109.48,2020-06-03 00:00:00.000
41951,2020-02-07 00:00:00.000,76,59820,1603860511,21806,56389,107,3853293.08,350649.67,2020-06-15 00:00:00.000
69323,2020-02-19 00:00:00.000,76,82775,1597859616,18312,20516,52,1310687.62,96990.88,2020-04-10 00:00:00.000
21639,2020-04-12 00:00:00.000,76,70433,1622010433,14314,56705,62,2232670.6,207638.37,2020-08-02 00:00:00.000
