Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY
2013-12-07 00:00:00.000,"2013",4,12,7,20131207,"December","Dec 2013","Q4 2013",5,"Saturday",2013-12-08 00:00:00.000,49,20131200,20130400,"13","FY14"
2013-12-08 00:00:00.000,"2013",4,12,8,20131208,"December","Dec 2013","Q4 2013",6,"Sunday",2013-12-08 00:00:00.000,49,20131200,20130400,"13","FY14"
2013-12-30 00:00:00.000,"2013",4,12,30,20131230,"December","Dec 2013","Q4 2013",0,"Monday",2014-01-05 00:00:00.000,53,20131200,20130400,"13","FY14"
2013-12-31 00:00:00.000,"2013",4,12,31,20131231,"December","Dec 2013","Q4 2013",1,"Tuesday",2014-01-05 00:00:00.000,53,20131200,20130400,"13","FY14"
2014-12-01 00:00:00.000,"2014",4,12,1,20141201,"December","Dec 2014","Q4 2014",0,"Monday",2014-12-07 00:00:00.000,49,20141200,20140400,"14","FY15"
2014-12-02 00:00:00.000,"2014",4,12,2,20141202,"December","Dec 2014","Q4 2014",1,"Tuesday",2014-12-07 00:00:00.000,49,20141200,20140400,"14","FY15"
2014-12-03 00:00:00.000,"2014",4,12,3,20141203,"December","Dec 2014","Q4 2014",2,"Wednesday",2014-12-07 00:00:00.000,49,20141200,20140400,"14","FY15"
2014-12-04 00:00:00.000,"2014",4,12,4,20141204,"December","Dec 2014","Q4 2014",3,"Thursday",2014-12-07 00:00:00.000,49,20141200,20140400,"14","FY15"
2014-12-05 00:00:00.000,"2014",4,12,5,20141205,"December","Dec 2014","Q4 2014",4,"Friday",2014-12-07 00:00:00.000,49,20141200,20140400,"14","FY15"
2014-12-06 00:00:00.000,"2014",4,12,6,20141206,"December","Dec 2014","Q4 2014",5,"Saturday",2014-12-07 00:00:00.000,49,20141200,20140400,"14","FY15"
2014-12-07 00:00:00.000,"2014",4,12,7,20141207,"December","Dec 2014","Q4 2014",6,"Sunday",2014-12-07 00:00:00.000,49,20141200,20140400,"14","FY15"
2014-12-29 00:00:00.000,"2014",4,12,29,20141229,"December","Dec 2014","Q4 2014",0,"Monday",2015-01-04 00:00:00.000,53,20141200,20140400,"14","FY15"
2014-12-30 00:00:00.000,"2014",4,12,30,20141230,"December","Dec 2014","Q4 2014",1,"Tuesday",2015-01-04 00:00:00.000,53,20141200,20140400,"14","FY15"
2014-12-31 00:00:00.000,"2014",4,12,31,20141231,"December","Dec 2014","Q4 2014",2,"Wednesday",2015-01-04 00:00:00.000,53,20141200,20140400,"14","FY15"
2015-12-01 00:00:00.000,"2015",4,12,1,20151201,"December","Dec 2015","Q4 2015",1,"Tuesday",2015-12-06 00:00:00.000,49,20151200,20150400,"15","FY16"
2015-12-02 00:00:00.000,"2015",4,12,2,20151202,"December","Dec 2015","Q4 2015",2,"Wednesday",2015-12-06 00:00:00.000,49,20151200,20150400,"15","FY16"
2015-12-03 00:00:00.000,"2015",4,12,3,20151203,"December","Dec 2015","Q4 2015",3,"Thursday",2015-12-06 00:00:00.000,49,20151200,20150400,"15","FY16"
2015-12-04 00:00:00.000,"2015",4,12,4,20151204,"December","Dec 2015","Q4 2015",4,"Friday",2015-12-06 00:00:00.000,49,20151200,20150400,"15","FY16"
2015-12-05 00:00:00.000,"2015",4,12,5,20151205,"December","Dec 2015","Q4 2015",5,"Saturday",2015-12-06 00:00:00.000,49,20151200,20150400,"15","FY16"
2015-12-06 00:00:00.000,"2015",4,12,6,20151206,"December","Dec 2015","Q4 2015",6,"Sunday",2015-12-06 00:00:00.000,49,20151200,20150400,"15","FY16"
2015-12-28 00:00:00.000,"2015",4,12,28,20151228,"December","Dec 2015","Q4 2015",0,"Monday",2016-01-03 00:00:00.000,53,20151200,20150400,"15","FY16"
2015-12-29 00:00:00.000,"2015",4,12,29,20151229,"December","Dec 2015","Q4 2015",1,"Tuesday",2016-01-03 00:00:00.000,53,20151200,20150400,"15","FY16"
2015-12-30 00:00:00.000,"2015",4,12,30,20151230,"December","Dec 2015","Q4 2015",2,"Wednesday",2016-01-03 00:00:00.000,53,20151200,20150400,"15","FY16"
2015-12-31 00:00:00.000,"2015",4,12,31,20151231,"December","Dec 2015","Q4 2015",3,"Thursday",2016-01-03 00:00:00.000,53,20151200,20150400,"15","FY16"
2016-12-01 00:00:00.000,"2016",4,12,1,20161201,"December","Dec 2016","Q4 2016",3,"Thursday",2016-12-04 00:00:00.000,49,20161200,20160400,"16","FY17"
2016-12-02 00:00:00.000,"2016",4,12,2,20161202,"December","Dec 2016","Q4 2016",4,"Friday",2016-12-04 00:00:00.000,49,20161200,20160400,"16","FY17"
2016-12-03 00:00:00.000,"2016",4,12,3,20161203,"December","Dec 2016","Q4 2016",5,"Saturday",2016-12-04 00:00:00.000,49,20161200,20160400,"16","FY17"
2016-12-04 00:00:00.000,"2016",4,12,4,20161204,"December","Dec 2016","Q4 2016",6,"Sunday",2016-12-04 00:00:00.000,49,20161200,20160400,"16","FY17"
2016-12-26 00:00:00.000,"2016",4,12,26,20161226,"December","Dec 2016","Q4 2016",0,"Monday",2017-01-01 00:00:00.000,53,20161200,20160400,"16","FY17"
2016-12-27 00:00:00.000,"2016",4,12,27,20161227,"December","Dec 2016","Q4 2016",1,"Tuesday",2017-01-01 00:00:00.000,53,20161200,20160400,"16","FY17"
2016-12-28 00:00:00.000,"2016",4,12,28,20161228,"December","Dec 2016","Q4 2016",2,"Wednesday",2017-01-01 00:00:00.000,53,20161200,20160400,"16","FY17"
2016-12-29 00:00:00.000,"2016",4,12,29,20161229,"December","Dec 2016","Q4 2016",3,"Thursday",2017-01-01 00:00:00.000,53,20161200,20160400,"16","FY17"
2016-12-30 00:00:00.000,"2016",4,12,30,20161230,"December","Dec 2016","Q4 2016",4,"Friday",2017-01-01 00:00:00.000,53,20161200,20160400,"16","FY17"
2016-12-31 00:00:00.000,"2016",4,12,31,20161231,"December","Dec 2016","Q4 2016",5,"Saturday",2017-01-01 00:00:00.000,53,20161200,20160400,"16","FY17"
2017-12-01 00:00:00.000,"2017",4,12,1,20171201,"December","Dec 2017","Q4 2017",4,"Friday",2017-12-03 00:00:00.000,49,20171200,20170400,"17","FY18"
2017-12-02 00:00:00.000,"2017",4,12,2,20171202,"December","Dec 2017","Q4 2017",5,"Saturday",2017-12-03 00:00:00.000,49,20171200,20170400,"17","FY18"
2017-12-03 00:00:00.000,"2017",4,12,3,20171203,"December","Dec 2017","Q4 2017",6,"Sunday",2017-12-03 00:00:00.000,49,20171200,20170400,"17","FY18"
2017-12-25 00:00:00.000,"2017",4,12,25,20171225,"December","Dec 2017","Q4 2017",0,"Monday",2017-12-31 00:00:00.000,53,20171200,20170400,"17","FY18"
2017-12-26 00:00:00.000,"2017",4,12,26,20171226,"December","Dec 2017","Q4 2017",1,"Tuesday",2017-12-31 00:00:00.000,53,20171200,20170400,"17","FY18"
2017-12-27 00:00:00.000,"2017",4,12,27,20171227,"December","Dec 2017","Q4 2017",2,"Wednesday",2017-12-31 00:00:00.000,53,20171200,20170400,"17","FY18"
2017-12-28 00:00:00.000,"2017",4,12,28,20171228,"December","Dec 2017","Q4 2017",3,"Thursday",2017-12-31 00:00:00.000,53,20171200,20170400,"17","FY18"
2017-12-29 00:00:00.000,"2017",4,12,29,20171229,"December","Dec 2017","Q4 2017",4,"Friday",2017-12-31 00:00:00.000,53,20171200,20170400,"17","FY18"
2017-12-30 00:00:00.000,"2017",4,12,30,20171230,"December","Dec 2017","Q4 2017",5,"Saturday",2017-12-31 00:00:00.000,53,20171200,20170400,"17","FY18"
2017-12-31 00:00:00.000,"2017",4,12,31,20171231,"December","Dec 2017","Q4 2017",6,"Sunday",2017-12-31 00:00:00.000,53,20171200,20170400,"17","FY18"
2018-12-01 00:00:00.000,"2018",4,12,1,20181201,"December","Dec 2018","Q4 2018",5,"Saturday",2018-12-02 00:00:00.000,48,20181200,20180400,"18","FY19"
2018-12-02 00:00:00.000,"2018",4,12,2,20181202,"December","Dec 2018","Q4 2018",6,"Sunday",2018-12-02 00:00:00.000,48,20181200,20180400,"18","FY19"
2018-12-03 00:00:00.000,"2018",4,12,3,20181203,"December","Dec 2018","Q4 2018",0,"Monday",2018-12-09 00:00:00.000,49,20181200,20180400,"18","FY19"
2018-12-04 00:00:00.000,"2018",4,12,4,20181204,"December","Dec 2018","Q4 2018",1,"Tuesday",2018-12-09 00:00:00.000,49,20181200,20180400,"18","FY19"
2018-12-05 00:00:00.000,"2018",4,12,5,20181205,"December","Dec 2018","Q4 2018",2,"Wednesday",2018-12-09 00:00:00.000,49,20181200,20180400,"18","FY19"
2018-12-06 00:00:00.000,"2018",4,12,6,20181206,"December","Dec 2018","Q4 2018",3,"Thursday",2018-12-09 00:00:00.000,49,20181200,20180400,"18","FY19"
2018-12-07 00:00:00.000,"2018",4,12,7,20181207,"December","Dec 2018","Q4 2018",4,"Friday",2018-12-09 00:00:00.000,49,20181200,20180400,"18","FY19"
2018-12-08 00:00:00.000,"2018",4,12,8,20181208,"December","Dec 2018","Q4 2018",5,"Saturday",2018-12-09 00:00:00.000,49,20181200,20180400,"18","FY19"
2018-12-09 00:00:00.000,"2018",4,12,9,20181209,"December","Dec 2018","Q4 2018",6,"Sunday",2018-12-09 00:00:00.000,49,20181200,20180400,"18","FY19"
2018-12-31 00:00:00.000,"2018",4,12,31,20181231,"December","Dec 2018","Q4 2018",0,"Monday",2019-01-06 00:00:00.000,53,20181200,20180400,"18","FY19"
2019-12-01 00:00:00.000,"2019",4,12,1,20191201,"December","Dec 2019","Q4 2019",6,"Sunday",2019-12-01 00:00:00.000,48,20191200,20190400,"19","FY20"
2019-12-02 00:00:00.000,"2019",4,12,2,20191202,"December","Dec 2019","Q4 2019",0,"Monday",2019-12-08 00:00:00.000,49,20191200,20190400,"19","FY20"
2019-12-03 00:00:00.000,"2019",4,12,3,20191203,"December","Dec 2019","Q4 2019",1,"Tuesday",2019-12-08 00:00:00.000,49,20191200,20190400,"19","FY20"
2019-12-04 00:00:00.000,"2019",4,12,4,20191204,"December","Dec 2019","Q4 2019",2,"Wednesday",2019-12-08 00:00:00.000,49,20191200,20190400,"19","FY20"
2019-12-05 00:00:00.000,"2019",4,12,5,20191205,"December","Dec 2019","Q4 2019",3,"Thursday",2019-12-08 00:00:00.000,49,20191200,20190400,"19","FY20"
2019-12-06 00:00:00.000,"2019",4,12,6,20191206,"December","Dec 2019","Q4 2019",4,"Friday",2019-12-08 00:00:00.000,49,20191200,20190400,"19","FY20"
2019-12-07 00:00:00.000,"2019",4,12,7,20191207,"December","Dec 2019","Q4 2019",5,"Saturday",2019-12-08 00:00:00.000,49,20191200,20190400,"19","FY20"
2019-12-08 00:00:00.000,"2019",4,12,8,20191208,"December","Dec 2019","Q4 2019",6,"Sunday",2019-12-08 00:00:00.000,49,20191200,20190400,"19","FY20"
2019-12-30 00:00:00.000,"2019",4,12,30,20191230,"December","Dec 2019","Q4 2019",0,"Monday",2020-01-05 00:00:00.000,53,20191200,20190400,"19","FY20"
2019-12-31 00:00:00.000,"2019",4,12,31,20191231,"December","Dec 2019","Q4 2019",1,"Tuesday",2020-01-05 00:00:00.000,53,20191200,20190400,"19","FY20"
2020-12-01 00:00:00.000,"2020",4,12,1,20201201,"December","Dec 2020","Q4 2020",1,"Tuesday",2020-12-06 00:00:00.000,49,20201200,20200400,"20","FY21"
2020-12-02 00:00:00.000,"2020",4,12,2,20201202,"December","Dec 2020","Q4 2020",2,"Wednesday",2020-12-06 00:00:00.000,49,20201200,20200400,"20","FY21"
2020-12-03 00:00:00.000,"2020",4,12,3,20201203,"December","Dec 2020","Q4 2020",3,"Thursday",2020-12-06 00:00:00.000,49,20201200,20200400,"20","FY21"
2020-12-04 00:00:00.000,"2020",4,12,4,20201204,"December","Dec 2020","Q4 2020",4,"Friday",2020-12-06 00:00:00.000,49,20201200,20200400,"20","FY21"
2020-12-05 00:00:00.000,"2020",4,12,5,20201205,"December","Dec 2020","Q4 2020",5,"Saturday",2020-12-06 00:00:00.000,49,20201200,20200400,"20","FY21"
2020-12-06 00:00:00.000,"2020",4,12,6,20201206,"December","Dec 2020","Q4 2020",6,"Sunday",2020-12-06 00:00:00.000,49,20201200,20200400,"20","FY21"
2020-12-28 00:00:00.000,"2020",4,12,28,20201228,"December","Dec 2020","Q4 2020",0,"Monday",2021-01-03 00:00:00.000,53,20201200,20200400,"20","FY21"
2020-12-29 00:00:00.000,"2020",4,12,29,20201229,"December","Dec 2020","Q4 2020",1,"Tuesday",2021-01-03 00:00:00.000,53,20201200,20200400,"20","FY21"
2020-12-30 00:00:00.000,"2020",4,12,30,20201230,"December","Dec 2020","Q4 2020",2,"Wednesday",2021-01-03 00:00:00.000,53,20201200,20200400,"20","FY21"
2020-12-31 00:00:00.000,"2020",4,12,31,20201231,"December","Dec 2020","Q4 2020",3,"Thursday",2021-01-03 00:00:00.000,53,20201200,20200400,"20","FY21"
2021-12-01 00:00:00.000,"2021",4,12,1,20211201,"December","Dec 2021","Q4 2021",2,"Wednesday",2021-12-05 00:00:00.000,49,20211200,20210400,"21","FY22"
2021-12-02 00:00:00.000,"2021",4,12,2,20211202,"December","Dec 2021","Q4 2021",3,"Thursday",2021-12-05 00:00:00.000,49,20211200,20210400,"21","FY22"
2021-12-03 00:00:00.000,"2021",4,12,3,20211203,"December","Dec 2021","Q4 2021",4,"Friday",2021-12-05 00:00:00.000,49,20211200,20210400,"21","FY22"
2021-12-04 00:00:00.000,"2021",4,12,4,20211204,"December","Dec 2021","Q4 2021",5,"Saturday",2021-12-05 00:00:00.000,49,20211200,20210400,"21","FY22"
2021-12-05 00:00:00.000,"2021",4,12,5,20211205,"December","Dec 2021","Q4 2021",6,"Sunday",2021-12-05 00:00:00.000,49,20211200,20210400,"21","FY22"
2021-12-27 00:00:00.000,"2021",4,12,27,20211227,"December","Dec 2021","Q4 2021",0,"Monday",2022-01-02 00:00:00.000,53,20211200,20210400,"21","FY22"
2021-12-28 00:00:00.000,"2021",4,12,28,20211228,"December","Dec 2021","Q4 2021",1,"Tuesday",2022-01-02 00:00:00.000,53,20211200,20210400,"21","FY22"
2021-12-29 00:00:00.000,"2021",4,12,29,20211229,"December","Dec 2021","Q4 2021",2,"Wednesday",2022-01-02 00:00:00.000,53,20211200,20210400,"21","FY22"
2021-12-30 00:00:00.000,"2021",4,12,30,20211230,"December","Dec 2021","Q4 2021",3,"Thursday",2022-01-02 00:00:00.000,53,20211200,20210400,"21","FY22"
2021-12-31 00:00:00.000,"2021",4,12,31,20211231,"December","Dec 2021","Q4 2021",4,"Friday",2022-01-02 00:00:00.000,53,20211200,20210400,"21","FY22"
2022-12-01 00:00:00.000,"2022",4,12,1,20221201,"December","Dec 2022","Q4 2022",3,"Thursday",2022-12-04 00:00:00.000,49,20221200,20220400,"22","FY23"
2022-12-02 00:00:00.000,"2022",4,12,2,20221202,"December","Dec 2022","Q4 2022",4,"Friday",2022-12-04 00:00:00.000,49,20221200,20220400,"22","FY23"
2022-12-03 00:00:00.000,"2022",4,12,3,20221203,"December","Dec 2022","Q4 2022",5,"Saturday",2022-12-04 00:00:00.000,49,20221200,20220400,"22","FY23"
2022-12-04 00:00:00.000,"2022",4,12,4,20221204,"December","Dec 2022","Q4 2022",6,"Sunday",2022-12-04 00:00:00.000,49,20221200,20220400,"22","FY23"
2022-12-26 00:00:00.000,"2022",4,12,26,20221226,"December","Dec 2022","Q4 2022",0,"Monday",2023-01-01 00:00:00.000,53,20221200,20220400,"22","FY23"
2022-12-27 00:00:00.000,"2022",4,12,27,20221227,"December","Dec 2022","Q4 2022",1,"Tuesday",2023-01-01 00:00:00.000,53,20221200,20220400,"22","FY23"
2022-12-28 00:00:00.000,"2022",4,12,28,20221228,"December","Dec 2022","Q4 2022",2,"Wednesday",2023-01-01 00:00:00.000,53,20221200,20220400,"22","FY23"
2022-12-29 00:00:00.000,"2022",4,12,29,20221229,"December","Dec 2022","Q4 2022",3,"Thursday",2023-01-01 00:00:00.000,53,20221200,20220400,"22","FY23"
2022-12-30 00:00:00.000,"2022",4,12,30,20221230,"December","Dec 2022","Q4 2022",4,"Friday",2023-01-01 00:00:00.000,53,20221200,20220400,"22","FY23"
2013-12-09 00:00:00.000,"2013",4,12,9,20131209,"December","Dec 2013","Q4 2013",0,"Monday",2013-12-15 00:00:00.000,50,20131200,20130400,"13","FY14"
2013-12-10 00:00:00.000,"2013",4,12,10,20131210,"December","Dec 2013","Q4 2013",1,"Tuesday",2013-12-15 00:00:00.000,50,20131200,20130400,"13","FY14"
2013-12-11 00:00:00.000,"2013",4,12,11,20131211,"December","Dec 2013","Q4 2013",2,"Wednesday",2013-12-15 00:00:00.000,50,20131200,20130400,"13","FY14"
2013-12-12 00:00:00.000,"2013",4,12,12,20131212,"December","Dec 2013","Q4 2013",3,"Thursday",2013-12-15 00:00:00.000,50,20131200,20130400,"13","FY14"
2013-12-13 00:00:00.000,"2013",4,12,13,20131213,"December","Dec 2013","Q4 2013",4,"Friday",2013-12-15 00:00:00.000,50,20131200,20130400,"13","FY14"
2013-12-14 00:00:00.000,"2013",4,12,14,20131214,"December","Dec 2013","Q4 2013",5,"Saturday",2013-12-15 00:00:00.000,50,20131200,20130400,"13","FY14"
2013-12-15 00:00:00.000,"2013",4,12,15,20131215,"December","Dec 2013","Q4 2013",6,"Sunday",2013-12-15 00:00:00.000,50,20131200,20130400,"13","FY14"
2014-12-08 00:00:00.000,"2014",4,12,8,20141208,"December","Dec 2014","Q4 2014",0,"Monday",2014-12-14 00:00:00.000,50,20141200,20140400,"14","FY15"
2014-12-09 00:00:00.000,"2014",4,12,9,20141209,"December","Dec 2014","Q4 2014",1,"Tuesday",2014-12-14 00:00:00.000,50,20141200,20140400,"14","FY15"
2014-12-10 00:00:00.000,"2014",4,12,10,20141210,"December","Dec 2014","Q4 2014",2,"Wednesday",2014-12-14 00:00:00.000,50,20141200,20140400,"14","FY15"
2014-12-11 00:00:00.000,"2014",4,12,11,20141211,"December","Dec 2014","Q4 2014",3,"Thursday",2014-12-14 00:00:00.000,50,20141200,20140400,"14","FY15"
2014-12-12 00:00:00.000,"2014",4,12,12,20141212,"December","Dec 2014","Q4 2014",4,"Friday",2014-12-14 00:00:00.000,50,20141200,20140400,"14","FY15"
2014-12-13 00:00:00.000,"2014",4,12,13,20141213,"December","Dec 2014","Q4 2014",5,"Saturday",2014-12-14 00:00:00.000,50,20141200,20140400,"14","FY15"
2014-12-14 00:00:00.000,"2014",4,12,14,20141214,"December","Dec 2014","Q4 2014",6,"Sunday",2014-12-14 00:00:00.000,50,20141200,20140400,"14","FY15"
2015-12-07 00:00:00.000,"2015",4,12,7,20151207,"December","Dec 2015","Q4 2015",0,"Monday",2015-12-13 00:00:00.000,50,20151200,20150400,"15","FY16"
2015-12-08 00:00:00.000,"2015",4,12,8,20151208,"December","Dec 2015","Q4 2015",1,"Tuesday",2015-12-13 00:00:00.000,50,20151200,20150400,"15","FY16"
2015-12-09 00:00:00.000,"2015",4,12,9,20151209,"December","Dec 2015","Q4 2015",2,"Wednesday",2015-12-13 00:00:00.000,50,20151200,20150400,"15","FY16"
2015-12-10 00:00:00.000,"2015",4,12,10,20151210,"December","Dec 2015","Q4 2015",3,"Thursday",2015-12-13 00:00:00.000,50,20151200,20150400,"15","FY16"
2015-12-11 00:00:00.000,"2015",4,12,11,20151211,"December","Dec 2015","Q4 2015",4,"Friday",2015-12-13 00:00:00.000,50,20151200,20150400,"15","FY16"
2015-12-12 00:00:00.000,"2015",4,12,12,20151212,"December","Dec 2015","Q4 2015",5,"Saturday",2015-12-13 00:00:00.000,50,20151200,20150400,"15","FY16"
2015-12-13 00:00:00.000,"2015",4,12,13,20151213,"December","Dec 2015","Q4 2015",6,"Sunday",2015-12-13 00:00:00.000,50,20151200,20150400,"15","FY16"
2016-12-05 00:00:00.000,"2016",4,12,5,20161205,"December","Dec 2016","Q4 2016",0,"Monday",2016-12-11 00:00:00.000,50,20161200,20160400,"16","FY17"
2016-12-06 00:00:00.000,"2016",4,12,6,20161206,"December","Dec 2016","Q4 2016",1,"Tuesday",2016-12-11 00:00:00.000,50,20161200,20160400,"16","FY17"
2016-12-07 00:00:00.000,"2016",4,12,7,20161207,"December","Dec 2016","Q4 2016",2,"Wednesday",2016-12-11 00:00:00.000,50,20161200,20160400,"16","FY17"
2016-12-08 00:00:00.000,"2016",4,12,8,20161208,"December","Dec 2016","Q4 2016",3,"Thursday",2016-12-11 00:00:00.000,50,20161200,20160400,"16","FY17"
2016-12-09 00:00:00.000,"2016",4,12,9,20161209,"December","Dec 2016","Q4 2016",4,"Friday",2016-12-11 00:00:00.000,50,20161200,20160400,"16","FY17"
2016-12-10 00:00:00.000,"2016",4,12,10,20161210,"December","Dec 2016","Q4 2016",5,"Saturday",2016-12-11 00:00:00.000,50,20161200,20160400,"16","FY17"
2016-12-11 00:00:00.000,"2016",4,12,11,20161211,"December","Dec 2016","Q4 2016",6,"Sunday",2016-12-11 00:00:00.000,50,20161200,20160400,"16","FY17"
2017-12-04 00:00:00.000,"2017",4,12,4,20171204,"December","Dec 2017","Q4 2017",0,"Monday",2017-12-10 00:00:00.000,50,20171200,20170400,"17","FY18"
2017-12-05 00:00:00.000,"2017",4,12,5,20171205,"December","Dec 2017","Q4 2017",1,"Tuesday",2017-12-10 00:00:00.000,50,20171200,20170400,"17","FY18"
2017-12-06 00:00:00.000,"2017",4,12,6,20171206,"December","Dec 2017","Q4 2017",2,"Wednesday",2017-12-10 00:00:00.000,50,20171200,20170400,"17","FY18"
2017-12-07 00:00:00.000,"2017",4,12,7,20171207,"December","Dec 2017","Q4 2017",3,"Thursday",2017-12-10 00:00:00.000,50,20171200,20170400,"17","FY18"
2017-12-08 00:00:00.000,"2017",4,12,8,20171208,"December","Dec 2017","Q4 2017",4,"Friday",2017-12-10 00:00:00.000,50,20171200,20170400,"17","FY18"
2017-12-09 00:00:00.000,"2017",4,12,9,20171209,"December","Dec 2017","Q4 2017",5,"Saturday",2017-12-10 00:00:00.000,50,20171200,20170400,"17","FY18"
2017-12-10 00:00:00.000,"2017",4,12,10,20171210,"December","Dec 2017","Q4 2017",6,"Sunday",2017-12-10 00:00:00.000,50,20171200,20170400,"17","FY18"
2018-12-10 00:00:00.000,"2018",4,12,10,20181210,"December","Dec 2018","Q4 2018",0,"Monday",2018-12-16 00:00:00.000,50,20181200,20180400,"18","FY19"
2018-12-11 00:00:00.000,"2018",4,12,11,20181211,"December","Dec 2018","Q4 2018",1,"Tuesday",2018-12-16 00:00:00.000,50,20181200,20180400,"18","FY19"
2018-12-12 00:00:00.000,"2018",4,12,12,20181212,"December","Dec 2018","Q4 2018",2,"Wednesday",2018-12-16 00:00:00.000,50,20181200,20180400,"18","FY19"
2018-12-13 00:00:00.000,"2018",4,12,13,20181213,"December","Dec 2018","Q4 2018",3,"Thursday",2018-12-16 00:00:00.000,50,20181200,20180400,"18","FY19"
2018-12-14 00:00:00.000,"2018",4,12,14,20181214,"December","Dec 2018","Q4 2018",4,"Friday",2018-12-16 00:00:00.000,50,20181200,20180400,"18","FY19"
2018-12-15 00:00:00.000,"2018",4,12,15,20181215,"December","Dec 2018","Q4 2018",5,"Saturday",2018-12-16 00:00:00.000,50,20181200,20180400,"18","FY19"
2018-12-16 00:00:00.000,"2018",4,12,16,20181216,"December","Dec 2018","Q4 2018",6,"Sunday",2018-12-16 00:00:00.000,50,20181200,20180400,"18","FY19"
2019-12-09 00:00:00.000,"2019",4,12,9,20191209,"December","Dec 2019","Q4 2019",0,"Monday",2019-12-15 00:00:00.000,50,20191200,20190400,"19","FY20"
2019-12-10 00:00:00.000,"2019",4,12,10,20191210,"December","Dec 2019","Q4 2019",1,"Tuesday",2019-12-15 00:00:00.000,50,20191200,20190400,"19","FY20"
2019-12-11 00:00:00.000,"2019",4,12,11,20191211,"December","Dec 2019","Q4 2019",2,"Wednesday",2019-12-15 00:00:00.000,50,20191200,20190400,"19","FY20"
2019-12-12 00:00:00.000,"2019",4,12,12,20191212,"December","Dec 2019","Q4 2019",3,"Thursday",2019-12-15 00:00:00.000,50,20191200,20190400,"19","FY20"
2019-12-13 00:00:00.000,"2019",4,12,13,20191213,"December","Dec 2019","Q4 2019",4,"Friday",2019-12-15 00:00:00.000,50,20191200,20190400,"19","FY20"
2019-12-14 00:00:00.000,"2019",4,12,14,20191214,"December","Dec 2019","Q4 2019",5,"Saturday",2019-12-15 00:00:00.000,50,20191200,20190400,"19","FY20"
2019-12-15 00:00:00.000,"2019",4,12,15,20191215,"December","Dec 2019","Q4 2019",6,"Sunday",2019-12-15 00:00:00.000,50,20191200,20190400,"19","FY20"
2020-12-07 00:00:00.000,"2020",4,12,7,20201207,"December","Dec 2020","Q4 2020",0,"Monday",2020-12-13 00:00:00.000,50,20201200,20200400,"20","FY21"
2020-12-08 00:00:00.000,"2020",4,12,8,20201208,"December","Dec 2020","Q4 2020",1,"Tuesday",2020-12-13 00:00:00.000,50,20201200,20200400,"20","FY21"
2020-12-09 00:00:00.000,"2020",4,12,9,20201209,"December","Dec 2020","Q4 2020",2,"Wednesday",2020-12-13 00:00:00.000,50,20201200,20200400,"20","FY21"
2020-12-10 00:00:00.000,"2020",4,12,10,20201210,"December","Dec 2020","Q4 2020",3,"Thursday",2020-12-13 00:00:00.000,50,20201200,20200400,"20","FY21"
2020-12-11 00:00:00.000,"2020",4,12,11,20201211,"December","Dec 2020","Q4 2020",4,"Friday",2020-12-13 00:00:00.000,50,20201200,20200400,"20","FY21"
2020-12-12 00:00:00.000,"2020",4,12,12,20201212,"December","Dec 2020","Q4 2020",5,"Saturday",2020-12-13 00:00:00.000,50,20201200,20200400,"20","FY21"
2020-12-13 00:00:00.000,"2020",4,12,13,20201213,"December","Dec 2020","Q4 2020",6,"Sunday",2020-12-13 00:00:00.000,50,20201200,20200400,"20","FY21"
2021-12-06 00:00:00.000,"2021",4,12,6,20211206,"December","Dec 2021","Q4 2021",0,"Monday",2021-12-12 00:00:00.000,50,20211200,20210400,"21","FY22"
2021-12-07 00:00:00.000,"2021",4,12,7,20211207,"December","Dec 2021","Q4 2021",1,"Tuesday",2021-12-12 00:00:00.000,50,20211200,20210400,"21","FY22"
2021-12-08 00:00:00.000,"2021",4,12,8,20211208,"December","Dec 2021","Q4 2021",2,"Wednesday",2021-12-12 00:00:00.000,50,20211200,20210400,"21","FY22"
2021-12-09 00:00:00.000,"2021",4,12,9,20211209,"December","Dec 2021","Q4 2021",3,"Thursday",2021-12-12 00:00:00.000,50,20211200,20210400,"21","FY22"
2021-12-10 00:00:00.000,"2021",4,12,10,20211210,"December","Dec 2021","Q4 2021",4,"Friday",2021-12-12 00:00:00.000,50,20211200,20210400,"21","FY22"
2021-12-11 00:00:00.000,"2021",4,12,11,20211211,"December","Dec 2021","Q4 2021",5,"Saturday",2021-12-12 00:00:00.000,50,20211200,20210400,"21","FY22"
2021-12-12 00:00:00.000,"2021",4,12,12,20211212,"December","Dec 2021","Q4 2021",6,"Sunday",2021-12-12 00:00:00.000,50,20211200,20210400,"21","FY22"
2022-12-05 00:00:00.000,"2022",4,12,5,20221205,"December","Dec 2022","Q4 2022",0,"Monday",2022-12-11 00:00:00.000,50,20221200,20220400,"22","FY23"
2022-12-06 00:00:00.000,"2022",4,12,6,20221206,"December","Dec 2022","Q4 2022",1,"Tuesday",2022-12-11 00:00:00.000,50,20221200,20220400,"22","FY23"
2022-12-07 00:00:00.000,"2022",4,12,7,20221207,"December","Dec 2022","Q4 2022",2,"Wednesday",2022-12-11 00:00:00.000,50,20221200,20220400,"22","FY23"
