id,Order Number,Company Name,Product,Date,Extended Price
506,"ORD0000743","Browsezoom","Trueblue - Blueberry 12x473ml",2021-05-15 00:00:00.000,16.8
543,"ORD0000744","Skinix","Steamers White",2021-05-15 00:00:00.000,31
697,"ORD0000745","Kanoodle","Chickensplit Half",2021-05-15 00:00:00.000,15
700,"ORD0000746","Oyoyo","Muffin Mix - Raisin Bran",2021-05-15 00:00:00.000,58.5
38,"ORD0000747","Voolith","Appetizer - Smoked Salmon / Dill",2021-05-16 00:00:00.000,45.5
163,"ORD0000748","Oyoloo","Lettuce - Belgian Endive",2021-05-16 00:00:00.000,27
224,"ORD0000749","Skippad","V8 - Tropical Blend",2021-05-16 00:00:00.000,3.2
413,"ORD0000750","Blogspan","Flower - Commercial Bronze",2021-05-16 00:00:00.000,38.4
511,"ORD0000751","Riffpath","Wine - White, Riesling, Semi - Dry",2021-05-16 00:00:00.000,4.6
534,"ORD0000752","Snaptags","Ham - Cooked Italian",2021-05-16 00:00:00.000,20
595,"ORD0000753","Babbleopia","Tia Maria",2021-05-16 00:00:00.000,18.9
611,"ORD0000754","Skiptube","Chocolate - Pistoles, Lactee, Milk",2021-05-16 00:00:00.000,40.3
702,"ORD0000754","Skiptube","Salad Dressing",2021-05-16 00:00:00.000,29.6
746,"ORD0000755","Plambee","Dill Weed - Dry",2021-05-16 00:00:00.000,24
12,"ORD0000756","Npath","Chicken - Diced, Cooked",2021-05-17 00:00:00.000,3.3
329,"ORD0000757","Devbug","Lettuce - Curly Endive",2021-05-17 00:00:00.000,44.2
339,"ORD0000758","Feedfire","Soup - Campbells, Creamy",2021-05-17 00:00:00.000,23.4
412,"ORD0000758","Feedfire","Sprouts - Pea",2021-05-17 00:00:00.000,18.2
459,"ORD0000758","Feedfire","Chicken - Whole Fryers",2021-05-17 00:00:00.000,7.2
965,"ORD0000758","Feedfire","Flour - Fast / Rapid",2021-05-17 00:00:00.000,7.6
170,"ORD0000759","Skiba","Soup - Campbells, Minestrone",2021-05-18 00:00:00.000,23.1
196,"ORD0000760","Eidel","Chocolate Bar - Oh Henry",2021-05-18 00:00:00.000,41.6
411,"ORD0000761","Skaboo","Wine - White, Lindemans Bin 95",2021-05-18 00:00:00.000,28.5
756,"ORD0000762","Demivee","Placemat - Scallop, White",2021-05-18 00:00:00.000,27.6
838,"ORD0000763","Livetube","Beer - Tetleys",2021-05-18 00:00:00.000,19.6
39,"ORD0000764","Voolith","Wine - Cotes Du Rhone Parallele",2021-05-19 00:00:00.000,12.8
150,"ORD0000765","Eazzy","Egg - Salad Premix",2021-05-19 00:00:00.000,55.5
243,"ORD0000765","Eazzy","Dragon Fruit",2021-05-19 00:00:00.000,2
577,"ORD0000765","Eazzy","Tomato Puree",2021-05-19 00:00:00.000,25.3
631,"ORD0000765","Eazzy","Sobe - Lizard Fuel",2021-05-19 00:00:00.000,36
749,"ORD0000765","Eazzy","Napkin White",2021-05-19 00:00:00.000,31.2
956,"ORD0000766","Pixoboo","Milk - Chocolate 250 Ml",2021-05-19 00:00:00.000,20.8
174,"ORD0000767","Kaymbo","Bar - Sweet And Salty Chocolate",2021-05-20 00:00:00.000,17
245,"ORD0000767","Kaymbo","Crab - Meat",2021-05-20 00:00:00.000,15.3
302,"ORD0000767","Kaymbo","Veal - Round, Eye Of",2021-05-20 00:00:00.000,22.4
414,"ORD0000767","Kaymbo","Tea - Black Currant",2021-05-20 00:00:00.000,42
868,"ORD0000767","Kaymbo","Wine - Magnotta - Cab Franc",2021-05-20 00:00:00.000,20
104,"ORD0000768","InnoZ","Pork - Side Ribs",2021-05-21 00:00:00.000,24.8
234,"ORD0000769","Gigazoom","Chivas Regal - 12 Year Old",2021-05-21 00:00:00.000,19.2
380,"ORD0000770","Edgewire","Milk - Skim",2021-05-21 00:00:00.000,31.2
530,"ORD0000771","Meemm","Sambuca - Ramazzotti",2021-05-21 00:00:00.000,23.2
705,"ORD0000772","Pixoboo","Kiwi Gold Zespri",2021-05-21 00:00:00.000,18.9
873,"ORD0000773","Yodel","Uniform Linen Charge",2021-05-21 00:00:00.000,9
190,"ORD0000774","Gabtype","Wine - Blue Nun Qualitatswein",2021-05-22 00:00:00.000,4.8
259,"ORD0000775","Zooxo","Ecolab - Hobart Washarm End Cap",2021-05-22 00:00:00.000,8.8
399,"ORD0000776","Eayo","Cheese - Parmesan Grated",2021-05-22 00:00:00.000,3.4
478,"ORD0000777","Skivee","Bread - Multigrain, Loaf",2021-05-22 00:00:00.000,17.1
539,"ORD0000778","Yakidoo","Jicama",2021-05-22 00:00:00.000,15
570,"ORD0000779","Quimba","Parsley - Fresh",2021-05-22 00:00:00.000,17.6
652,"ORD0000780","Vipe","Turkey - Breast, Smoked",2021-05-22 00:00:00.000,36
708,"ORD0000781","Eire","Calvados - Boulard",2021-05-22 00:00:00.000,25.2
719,"ORD0000782","Shuffletag","V8 Splash Strawberry Banana",2021-05-22 00:00:00.000,43.4
761,"ORD0000783","Mynte","Coffee - Flavoured",2021-05-22 00:00:00.000,2.4
382,"ORD0000784","Digitube","Soup - French Can Pea",2021-05-23 00:00:00.000,45
433,"ORD0000785","Feedfish","Towels - Paper / Kraft",2021-05-23 00:00:00.000,1.4
921,"ORD0000786","Tagtune","Veal - Shank, Pieces",2021-05-23 00:00:00.000,11.7
942,"ORD0000787","Flashset","Longan",2021-05-23 00:00:00.000,7.6
215,"ORD0000787","Flashset","Napkin - Cocktail,beige 2 - Ply",2021-05-24 00:00:00.000,32
276,"ORD0000787","Flashset","Lidsoupcont Rp12dn",2021-05-24 00:00:00.000,57
916,"ORD0000787","Flashset","Spice - Peppercorn Melange",2021-05-24 00:00:00.000,18.9
978,"ORD0000787","Flashset","Filo Dough",2021-05-24 00:00:00.000,19
161,"ORD0000788","Demivee","Cheese - Parmesan Grated",2021-05-25 00:00:00.000,3.2
202,"ORD0000789","Yata","Spice - Montreal Steak Spice",2021-05-25 00:00:00.000,52.5
258,"ORD0000790","Realbridge","Sauce - Soy Low Sodium - 3.87l",2021-05-25 00:00:00.000,1.4
387,"ORD0000791","Linkbuzz","Poppy Seed",2021-05-25 00:00:00.000,31.2
473,"ORD0000792","Brainbox","Beets - Golden",2021-05-25 00:00:00.000,16.9
635,"ORD0000793","Oba","Mussels - Cultivated",2021-05-25 00:00:00.000,23.8
833,"ORD0000794","Quinu","Butter - Salted, Micro",2021-05-25 00:00:00.000,9.1
874,"ORD0000795","Skyble","Tea - Decaf 1 Cup",2021-05-25 00:00:00.000,33
983,"ORD0000796","Browseblab","V8 - Berry Blend",2021-05-25 00:00:00.000,24.5
122,"ORD0000797","Abatz","Oven Mitts - 15 Inch",2021-05-26 00:00:00.000,44
315,"ORD0000798","Realcube","Bread - Pumpernickel",2021-05-26 00:00:00.000,46.5
450,"ORD0000799","Ailane","Beer - Tetleys",2021-05-26 00:00:00.000,14
500,"ORD0000800","Zoomlounge","Wine - Hardys Bankside Shiraz",2021-05-26 00:00:00.000,1.5
667,"ORD0000801","Livefish","Chestnuts - Whole,canned",2021-05-26 00:00:00.000,23.4
991,"ORD0000802","Lazz","Ecolab - Hobart Upr Prewash Arm",2021-05-26 00:00:00.000,12.4
19,"ORD0000803","Izio","Cheese - Augre Des Champs",2021-05-27 00:00:00.000,16.9
165,"ORD0000804","Rhyloo","Wine - White, Pinot Grigio",2021-05-27 00:00:00.000,44.2
304,"ORD0000805","Innotype","Broom - Angled",2021-05-27 00:00:00.000,49.5
440,"ORD0000805","Innotype","Croissant, Raw - Mini",2021-05-27 00:00:00.000,15.4
576,"ORD0000805","Innotype","Ham - Black Forest",2021-05-27 00:00:00.000,20.4
619,"ORD0000805","Innotype","Cake - Mini Cheesecake",2021-05-27 00:00:00.000,11.7
937,"ORD0000805","Innotype","Mousse - Banana Chocolate",2021-05-27 00:00:00.000,40.7
253,"ORD0000805","Innotype","Yogurt - Cherry, 175 Gr",2021-05-28 00:00:00.000,17.1
531,"ORD0000806","Zooveo","Pork - Loin, Boneless",2021-05-28 00:00:00.000,8
737,"ORD0000807","Eazzy","Chilli Paste, Hot Sambal Oelek",2021-05-28 00:00:00.000,6.4
133,"ORD0000808","Flashpoint","Arctic Char - Fillets",2021-05-29 00:00:00.000,29.9
151,"ORD0000809","Kwilith","Chocolate - Pistoles, White",2021-05-29 00:00:00.000,3.7
179,"ORD0000810","Quinu","Tart - Butter Plain Squares",2021-05-29 00:00:00.000,21
218,"ORD0000811","Devify","Coke - Diet, 355 Ml",2021-05-29 00:00:00.000,23.1
278,"ORD0000812","Riffpath","Bread - Assorted Rolls",2021-05-29 00:00:00.000,41.6
397,"ORD0000812","Riffpath","Toamtoes 6x7 Select",2021-05-29 00:00:00.000,19.6
851,"ORD0000812","Riffpath","Pasta - Penne Primavera, Single",2021-05-29 00:00:00.000,13.2
914,"ORD0000812","Riffpath","Foie Gras",2021-05-29 00:00:00.000,19.8
439,"ORD0000813","Wordpedia","Pie Shell - 5",2021-05-30 00:00:00.000,1.3
615,"ORD0000814","Photobug","Soy Protein",2021-05-30 00:00:00.000,9.6
646,"ORD0000814","Photobug","Ham - Cooked",2021-05-30 00:00:00.000,45.5
647,"ORD0000814","Photobug","Barley - Pearl",2021-05-30 00:00:00.000,45.5
710,"ORD0000815","Eire","Peach - Halves",2021-05-30 00:00:00.000,40.7
757,"ORD0000816","Quinu","Ice - Clear, 300 Lb For Carving",2021-05-30 00:00:00.000,51.8
969,"ORD0000817","Skidoo","Banana Turning",2021-05-30 00:00:00.000,49.5
309,"ORD0000818","Edgetag","Cheese - Cream Cheese",2021-05-31 00:00:00.000,1.6
480,"ORD0000818","Edgetag","Table Cloth 81x81 White",2021-05-31 00:00:00.000,19.8
518,"ORD0000818","Edgetag","Ice Cream Bar - Oreo Sandwich",2021-05-31 00:00:00.000,25.2
544,"ORD0000818","Edgetag","Bagelers - Cinn / Brown",2021-05-31 00:00:00.000,12.4
778,"ORD0000819","Youbridge","True - Vue Containers",2021-05-31 00:00:00.000,38
977,"ORD0000820","Flashspan","Tea - Apple Green Tea",2021-05-31 00:00:00.000,39
