Team Name,Team Amount Raised,Team Member Count
"Human Friendly Striders",1149.65,6
"I wanna walk with somebody",307.45,6
"IC-PS",1078.55,6
"ISEC Security",2711.1,6
"InTerface Agency",1346.55,6
"It's ok to not be ok",377.7,6
"JETA",501.95,6
"JKRD",602.05,6
"Jacqui &lt;3",1539.9,6
"Jetts Bracken Ridge",678.85,6
"Jo and friends",1301.9,6
"Jumping jellyfish",447.25,6
"Just Chafing the Dream",1571.25,6
"Just one small step",5902.35,6
"KEWABA",377.99,6
"Ketchup if you can",2726.5,6
"Kick Ashphalt",1862.95,6
"LET’S DO IT",782.45,6
"Lamb Ward",550.85,6
"Laneway Counselling",422.1,6
"Let's Go Walkies",1138.15,6
"Letswalklegends",2288.55,6
"Light-Walkers",1828.4,6
"Lisa’s Village ❤️",645.65,6
"Little Steps for Big Change",1133.8,6
"Livin' La Vida Lockdown",174.3,6
"Living School team 2",599.7,6
"Lockdown Life",2131.9,6
"Lockdown Lunatics",784.75,6
"Lost In Pace",791.28,6
"Loup Lineup",552.8,6
"Love who you are",82.95,6
"Lynch Household",801.2,6
"Lyndo's Boxing",942.95,6
"M & Ms",3176.9,6
"MATs!!",1902.4,6
"MacKillop Education",1161.35,6
"Mandatory Fun",1613.8,6
"MatchWorks Oaks",664.1,6
"Maze Runners",509.25,6
"Medical Device - Team 2",2504.15,6
"Medical Device - Team 3",1054.6,6
"Medical Device-Team 4",2986.35,6
"Merrywerry Walkers",2198.21,6
"Michael’s Team",3117.35,6
"Middy Moo’vers",1721.55,6
"Miles apart",986.65,6
"Mind Over Matter",1282.1,6
"Mind Your Mind",1466.65,6
"Minnie 4",1997.5,6
"Misfits",248.45,6
"Missing My Girls",3201.55,6
"Morgan English Commercial Lawyers",65,6
"Morris Family",73.5,6
"Mortlake Movers",4869.8,6
"Moves Like Jaggers",1022.85,6
"Mudflap Mulleters",40.95,6
"Mullumbimba Rover Unit",2802.8,6
"My Angel FOREVER 21",1589.7,6
"NTCA",225.75,6
"NUMURKAH STROLLERS",88.25,6
"Near and Far",873.85,6
"Not Fast but Fabulous",1190.1,6
"Nurture Ladies",535.75,6
"OPSTAR Pty Ltd",158.45,6
"OSS One Step At A Time",1942.74,6
"Omny Studio",877.7,6
"One Foot Forward A Leap for Health",376.9,6
"Open Door Coaching",1188.5,6
"Our Greatest Life",227.5,6
"Out of your mind",3791.43,6
"Over 40s Brisbane & Surrounds Ladies Friendship Group",508.3,6
"Oxford Mighty NSW Blues",5209.45,6
"PSJGC",1880.9,6
"Pals Supporting Pals",5034.65,6
"PawPatrol",2547.4,6
"Pedominators",1684.75,6
"Peninsula Power Walkers",284.5,6
"People & Culture",582.75,6
"People Measures Team Awesome",3118.7,6
"Pooh Bears",284.15,6
"Pouching the pavement",1796.65,6
"ProFi",1661.3,6
"Productions",2416.25,6
"Profusion Group",1750.25,6
"R.I.O.T. (Running Is Our Therapy)",680,6
"Ranch it up",434,6
"Ree’s Beauties",1638.05,6
"Relax Team",609.9,6
"Rogue Trainer",581.2,6
"Royalty Scope Walkers",1162.15,6
"Run DMC",117.5,6
"Run for your mind",1404.6,6
"Run the Risk",2829.4,6
"Running Relatives",371.2,6
"S",1119.25,6
"SAP Wanderers",1198,6
"SCAC",1468.8,6
"Sandcastles Chatswood 2 Childcare",148,6
"Scalioni Souza family",622.7,6
"Secondary team",393.9,6
"Sexy Mummas",1503.25,6
"Sharing the love",61.95,6
"Shell Covians",730.4,6
"Shellz Team",557.65,6
"She’s a maniac",1965.3,6
"Shiraz",481.7,6
"Showaddywaddy",336.5,6
"Sinclair Project",52.5,6
"Sistas united",2650.3,6
"Sixers",578.45,6
"Slow Down For What",863.9,6
"Social Workout",68.25,6
"Sole Sister",252,6
"Sole Sisters!",979.7,6
"Sole Sisterss",2281.25,6
"Soul Sisters",3725.85,6
"Stachy_GerJosmear",577.5,6
"Stage 1 Super Striders",1296.5,6
"Step Up 5",140.45,6
"Stepup for wellness",68.25,6
"Stick on the ice",747.95,6
"Stride with pride",796.45,6
"Strolling into summer",950.36,6
"Summer Bods",1424.65,6
"Sunny Smiles",2454.75,6
"Support The Call",983.65,6
"Survival Warriors",286.65,6
"Swag Step-Takers",2677.75,6
"Sydney Sneakers",773.45,6
"Sydney Walkers",652.7,6
"TEAM PUSH",1952.15,6
"TP-Link Australia",504.2,6
"TUPU",2370.3,6
"Team BUCKETS",1862.47,6
"Team Big Dig",487.5,6
"Team Briggs",502.5,6
"Team Envisage",2865.85,6
"Team H. O. P. E.",870.1,6
"Team Hardcore",67.2,6
"Team Lady Danger",1533.35,6
"Team MAD (making a difference)",1679.75,6
"Team Murray",1621.95,6
"Team PAWsome",182.5,6
"Team Red Hot & Chilli Steppers",52.5,6
"Team Sydney Harbour",530.3,6
"Team TMC",4225.65,6
"Team Templar",84,6
"Team UY",689.5,6
"Team WalkB",92.55,6
"The Awkward Walkers",2757.3,6
"The Believers",1286.5,6
"The Bod Society",302.5,6
"The Cackling Kookas",3909.9,6
"The Captain",931.35,6
"The Cat Ninjas",1270.1,6
"The Chocoholics",2040,6
"The DTI Army",884.9,6
"The Dream Team ❤️",534.15,6
"The Goat Herders",2803.4,6
"The Goosesteppers",615.15,6
"The Grief Cocoon Crew",1841.3,6
"The Jazz Steppers",193.2,6
"The Kubiks",140.7,6
"The Longwills",1605.6,6
"The Masters Crew",1830.95,6
"The Merrys",440.75,6
"The Mindful Centre",1068.25,6
"The Myanmar team",1294.15,6
"The Neale Mobile",202.25,6
"The Need",2235.75,6
"The Original Blister Sisters",1208.85,6
"The Pines Academy",384.9,6
"The Pretenders (We will walk 500 miles)",2916.4,6
"The Puppy squad",1144.3,6
"The Ramsay’s",1179.85,6
"The Razr Gang",2833.87,6
"The Red Hot Chilli Steppers",763.9,6
"The Sassy Steppers",1353.56,6
"The Shin splinters",1676.25,6
"The Smile Makers",1002.75,6
"The Step-sters",255,6
"The Steptaculars",1056.95,6
"The Storm Troopers",843.5,6
"The Sultans",711.95,6
"The Super Six",3831.65,6
"The Teacher Squad 🌻",605.2,6
"The Tortoises",783.45,6
"The Two Steppers!",392.9,6
"The Walking Dog",40.95,6
"The Walking bitches",2449,6
"The Wandering Tennessee Tophats",81.9,6
"The bouuugiiiee clang",729.7,6
"The lovely losers",1367.85,6
"The not so young and breathless",1205.45,6
"They Will Smile Again",465.95,6
"Thirsty Thursday",978.5,6
"Tickle Squad",41.5,6
"Tigers",81.9,6
"Tootsies",350.45,6
"Totally Rwards",65.95,6
"Trackstars",256.25,6
"Treads",2445.75,6
"Tyred Trudgers",2506.75,6
"UNSW Economics Society",146.5,6
"Vicious Bishes",52.5,6
"Vital Health",21,6
"WA Quokkas",122.85,6
"WE GET LOCKED DOWN BUT WE GET UP AGAIN",3386.08,6
"WEBS",173.25,6
"WRM OT/EP/PTs - The best team",39,6
"Walk Like An Egyptian",873.6,6
"Walk and talkies",634.4,6
"Walk for Jeff",1909.9,6
"Walk the Walk",4215.95,6
"Walk_this_way",233.25,6
"Walking Mindfully",73.5,6
"Walking Towards Happiness",945.23,6
"Walking for Wellness",1190.15,6
"Walking this Way",257.5,6
"Walking with Purpose",1454.6,6
"Wannabe fit chicks",1171.3,6
"We are family xx",243.95,6
"We've got this",996.2,6
"Wellbeing walkers",141.9,6
"Welsbys",398.65,6
"When in Roam",147,6
"Whippy & Nemer",2101.5,6
"Wildcats",1410.2,6
"Wilkie Warriors",1197.15,6
"Workforce Wonders",40.95,6
"Workley's",783.85,6
"XXIII STRENGTH & FITNESS",382.95,6
"YOLO",473.5,6
"YOU FKN MATTER",1052.7,6
"Yorkshire Rose",451.5,6
"You Can Do It!!!",21,6
"You’re not alone",1098.6,6
"kill the stig",999.45,6
"sim & co.",1067.75,6
"team &lt;33",1934.35,6
"🌈Chafing the Rainbows🌈",1078.2,6
"#Dream Team",105,5
"*Walkie Talkies*",797.45,5
"10th Footscray Scout Group",1255.8,5
"2021 Precious Petals",400,5
"3305 witches",1819.9,5
"3Hotsteppers",1235.8,5
"7TUT10",227,5
"8 Mile",294.2,5
"Adventure Seekers",313.45,5
"All Stars 2021",428.58,5
"Amazing Leaders",2133.5,5
"Are we there yet",3091.5,5
"Atlas",83,5
"Avanators",1226.38,5
"BALI",1639,5
"BEAST MODE LESSGOOO",223.15,5
"BELT",1354.2,5
"BYO Squad",2350.5,5
"Back In Black",178,5
"Bannockburn runners",1401.28,5
"Bark'n Mad",1927.7,5
"Basil",40.95,5
"Bean Team",1871.6,5
"Bellmere SS Staff",460.25,5
"Ben's Dream Team",229.95,5
"Benjamin David Clark",654.5,5
"Better said than run",2156,5
"Blended",642.5,5
"Blister Sisterz",581.5,5
"Blommestein/Rodriquez Gang",848.4,5
"Blue Family",961,5
"Blue Mountains Mummas",2335.15,5
"Blue Wrens",398.7,5
"Boss Mummas",741.6,5
"Braddles",778.25,5
"Brooks Reach",141.75,5
"Brown Hearts",815.15,5
"Business Operations",176.09,5
"CBSB Walkers",2026.2,5
"CUC Goulburn",752.3,5
"CUC Snowy Monaro",2153.7,5
"Call A Cab",589.75,5
"Cameron’s life",593.05,5
"Can only have a go!",455.5,5
"Carbon Flyers",1371.55,5
"Catholic Diverse Learning 2021",645.65,5
"Ccentric Group",792.45,5
"Chafing The Dream✨",2512.4,5
"Chafing the Dream",738.6,5
"Change Your Therapist",1891.85,5
"ChaosHQ",298.45,5
"Chappo",743.6,5
"Chriso's Crew",195.5,5
"Cirque du Sore Legs",1053.95,5
"Clarrow",161.7,5
"Clear Your Head",783.75,5
"Cloud Steppers",1838.15,5
"Courage  💛",541.25,5
"Cover me in sunshine",129.7,5
"Croft Family",176.5,5
"Cut Snakes",1528.45,5
"DRC AP Team",119.5,5
"DRC Rangers",2174.55,5
"DSM-V",1095.45,5
"Dirty 3",776.2,5
"DmRoads4MentalHealth",1237.65,5
"Dogs beat cats but cats are ok",79.95,5
"Double Trouble",196.35,5
"Dr Katzz and Black Dogs",1685.2,5
"Drinkerbells",1443.4,5
"Dude, where’s my car?",1188.75,5
"EAST BENTLEIGH SC o35s",21,5
"ESCELEVATE",3584.65,5
"Eduardo Come Home",93.45,5
"Electric Boogalooers",2197.85,5
"Elysium Psychology",895.35,5
"EnoggeraSticksTogether",52.5,5
"Euro Greens",702.45,5
"Evans Family",1472.1,5
"EveryMind Matters",941.7,5
"Everyone run (not Sophie)",594.19,5
"F45 CESSNOCK",1279.25,5
"FamBam21",46.25,5
"Fambamo",136.5,5
"Family Power",118.75,5
"Family time",104,5
"Fast & the Fiduciary",4045.9,5
"Fast Forward",133.25,5
"Fast&Furious",235.25,5
"Feed the White Dog",1171.95,5
"Fitbitchicks",2170.2,5
"Fitzpatrick Girls",825.15,5
"Flywalkers",405,5
"Footprint Collective",1467.6,5
"For a better day",123.95,5
"Forrest Gump",1386.7,5
"Forus",713.45,5
"Frolicking frogs",1127.45,5
"Frothing Family Favs",577.15,5
"GENXT",250,5
"Gaspers",174.35,5
"Georgiou Group NSW",211.05,5
"Geronimotion",7739.51,5
"Girl_Power",4508.8,5
"Globetrotters",312.5,5
"Good for the Sole",1016.65,5
"Goodlife West Lakes",52.5,5
"Goodyear TA Team",645.65,5
"Great ex-step-tations",269.75,5
"Green hearts 💚",678.65,5
"Gregory walkers",1413.15,5
"HBHS Well-being Team",1989.3,5
"HP5vers",970.88,5
"HPW Team 2",522.45,5
"HVG Sole Sisters",3088.05,5
"Have you met Matt",1711.9,5
"Heal the Hurt",770.45,5
"Healthy mind body and soul",582.4,5
"Heart-Centred Walking Posse",804,5
"HeathCOOL Dog Squad",2659.6,5
"Hebrews 10",907.45,5
"Heidi’s Steppers",2084.85,5
"Holy Walka-molies",3759.5,5
"Hope for a better future",722.65,5
"Hot Girl Summer",150.15,5
"Hot Steppers!",2525.3,5
"Hughesy",766.65,5
"I am Amazing",1335.75,5
"I'm still standing!",229.95,5
"Infinity Natural Wellbeing",552.5,5
"Inspire Wellness",736.15,5
"Iplods Along",52.5,5
"It ain’t over til it’s Clover 🍀",732.9,5
"It's all about that pace",250.5,5
"Jacobs ANZ",1471.95,5
"Joey's Angels",1840.5,5
"Joggernauts",218.25,5
"Johnny",446.25,5
"JustUs101",304.5,5
"Justine & Jo",3037.25,5
"K.I one foot forward team",469.65,5
"KASK",1164.45,5
"Keep Calm and Walk On",571,5
"KeepOnMovingOn",551.4,5
"Kelly &Co",423.65,5
"Kellys gang",570.95,5
"Ken Behren Walkaholics",1463.95,5
"Kenbehren walkers",93.45,5
"Kez's Heart",543.9,5
"Koroit CWA",735.8,5
"Kourtis Klompers",394.5,5
"Kyla & Ralphie",1342.95,5
"LC Fitness",1143.95,5
"LDGJ",82.95,5
"La familia",1352.75,5
"Ladies in lockdown!",3073.55,5
"Lara Women's Cricket team & the 12th woman",2110,5
"Laura",1599.15,5
"Lawler Family",2714.2,5
"Lazuli Wellbeing",1285.95,5
"Legs Miserables",1409.65,5
"Leonidas",427.25,5
"Lets do it",2203.2,5
"Let’s go 2021",73.5,5
"Let’s keep sane",2081.6,5
"LifePsych Team",378.5,5
"Little Gems Early Learning",105.12,5
"Living Life",41.5,5
"Local Larrakins",241.95,5
"Lockdown Lads",1428.7,5
"Locky-D Escapees",211.7,5
"Loco Loco",40.95,5
"Long Strider",104,5
"Loup Legends Team 3",323.25,5
"Loup Legit Legends!",2433.25,5
"Lucky Ducks 💛",229.25,5
"MARDO",147,5
"MY MENTAL RUN CLUB",1912.75,5
"MackenzieOMeley",68.25,5
"Macwhitsam",288.25,5
"Maddy’s Mission Part 2",1130.85,5
"Mahi girls",154.35,5
"Make a difference",464,5
"Mans Tribe",1327.7,5
"Mansfield J Blockers",1959.8,5
"Mantra Active",2599.45,5
"Marino",4040.85,5
"Marsh Clan",346.9,5
"Masters of Property",278.25,5
"Matho Woolie walkers",1020.4,5
"McRohwerWhos",1618.2,5
"Meandering for Mental Health",1952.6,5
"Mel & Mandy",137,5
"Melba College",61.95,5
"Mental meanders",561.6,5
"Mikeys mates",2943.85,5
"Miles 4 Mates",1710.65,5
"Milf Mums",396.05,5
"Mind Field of Bubbles",2664.2,5
"Minds Matter",1143.2,5
"Minds Online",301,5
"Mindwalker",1843.15,5
"Mitote maya",1056,5
"Mixed Bag of Nuts",743.45,5
"Motivation Movers",731.1,5
"MoveAbility Maniacs!",2116.15,5
"Mums for a cause",262.25,5
"NP Walking Wonders",928.3,5
"Nana",4881.75,5
"Nearly There",1095.3,5
"Never w@lk Alone",3355.45,5
"Next Steps",168,5
"Nixon girls",754.15,5
"No Regrets 💜",63,5
"Nundah Mental Health",241.5,5
"Office of the DepStep",147,5
"Ok2BnotOk",1020.95,5
"One Foot Forward Fam",105,5
"Onslow Community Fitness",349.5,5
"Our steps for Mental Health awareness",2324.8,5
"PKU Awareness",359.9,5
"POWER YOUR MIND (PYM)",303.75,5
"Padinis Family",264.5,5
"Pandas",105,5
"Payroll Services Branch",81.95,5
"Peteski",1254.95,5
"Piglet Walkers",81.9,5
"PlaySport",201.5,5
"Positive steps",1290.1,5
"Prestige Worldwide",633.45,5
"ProQuest",933.28,5
"Prudence Admin",310.9,5
"Prudence Psych",10.5,5
"Quads of Fury",2049.15,5
"R U Ok 2021",453.5,5
"RUNXMIND",732.45,5
"RW Team",1505.65,5
"RadFam",707.65,5
"Rebel Rockets",1291.3,5
"Red Cape Racers",93.5,5
"Red Hot Chilli Steppers",661.65,5
"Rehab",1302.54,5
"Rexy’s Daytime Walkers",7094.25,5
"Roach/Knox/Caspersonns",632.7,5
"Run Like the Winded!",2499,5
"SPAN Steppers",205.45,5
"SR Walkaholics",985.95,5
"STEP-IN-IT-OUT",415,5
"Safety Mate",754.75,5
"Salamander Early Education",2035.25,5
"Scrambled Legs and Aching",601.95,5
"Sempre para frente",42,5
"Shaggy’s Crew",2689.3,5
"Shoe me the Money",2401.7,5
"Slow and Steady",10,5
"Small Strides",1528.95,5
"Smith500",943.5,5
"Snowy crew",1181.5,5
"Sodexo Property Management Team",420,5
"Soul Sisterz",1604.8,5
"Speak Up, Don’t Man Up",27.56,5
"Spice Girls",192.75,5
"Spongebob Slowpants",965,5
"SportsPower Cooma",817.4,5
"Starseeds 💫",165.5,5
"Step Sistas",250.95,5
"Step Up 2 - The Streets",735.45,5
"Step sisters 🩺",51.45,5
"Step to better health",822.6,5
"Stephens Murcott",2217.95,5
"Steppen Wolves",1346.9,5
"Steps in Time",1358.65,5
"Story Central",1415.4,5
"Striding Squad",1195.96,5
"Strut Nuts",954.25,5
"Student Engagement Champions",227.5,5
"SupportTeam",861.05,5
"Sutho Striders",82.95,5
"TCE Pacers",417,5
"Taffy’s trek for her Trauma",1262.75,5
"Take a walk, change your world!",68.25,5
"Taleka Tribe",493,5
"Talk it and walk it",140.7,5
"Tammy's walk about",140.75,5
"Team 1",308.6,5
"Team 3",40,5
"Team 4",42,5
"Team Adrenalin",764.85,5
"Team Begonia",366.75,5
"Team Cassidee",520.05,5
"Team Chelle",1675.2,5
"Team Dan",1177.8,5
"Team Depression, Anxiety & Autism 🧩",110.25,5
"Team Doko",1287.4,5
"Team GRG",2851.75,5
"Team Ginn",500.9,5
"Team Googie",55.15,5
"Team Gorge",1072.85,5
"Team Grainger",26.25,5
"Team Hope 21",1136.45,5
"Team IM",659.65,5
"Team Keenan",1708.65,5
"Team Laursen Habel",514.5,5
"Team Papa",629.86,5
"Team Pav",1059.25,5
"Team Peralta",1767.3,5
"Team RRL",1055,5
"Team Raju",2199.41,5
"Team Ramsay",40.95,5
"Team Ricky",239.5,5
"Team SEMP Jobfind",26.25,5
"Team Smurf",662.85,5
"Team Stedman",1025.45,5
"Team Stir-fry",871.95,5
"Team Strong",65,5
"Team Taia",1291.85,5
"Team Tambo",2216.7,5
"Team Troopers",1669.4,5
"Team Trouble",531.2,5
"Team We Can Do This!",10.5,5
"Team love",816.4,5
"Team walk together",671.2,5
"Teletubbies",905.35,5
"Telstra Testing Chapter 2",168,5
"Temp Sole Sisters",397.1,5
"The Beauy Bunch",269.65,5
"The Bona Fides🏆",10,5
"The Carters",598.65,5
"The Christopher Walkin's",439,5
"The Coffee Runs",86,5
"The Comrades",1706.15,5
"The Croods",471.5,5
"The Dream Team",550.95,5
"The Duckys",453,5
"The Farmers",68.25,5
"The Fast and The Furious",657,5
"The Freudian Slip-pers",2899.6,5
"The Golden Girls",582.75,5
"The Golden Team",933.6,5
"The GulBransen Ranch - Never A Dull Moment",120.25,5
"The Invisibles",2047.2,5
"The J Squad",1046.25,5
"The JFEC",2006.45,5
"The Jerry's",294,5
"The Lockes",887.95,5
"The Magpies (Bid & Marketing Team)",4354.15,5
"The Mammas",118.4,5
"The Marching Squad",40.95,5
"The May Berries",171.95,5
"The Menti B’s",1462.2,5
"The Mollie Fenton Appreciation Society",4172.45,5
"The Mossman Marchers",643.25,5
"The Nickle Pickles",136.5,5
"The Pace Makers",1520.15,5
"The Public Servants",1404.76,5
"The Royal Family",914.85,5
"The Shin Splints",1812.25,5
"The Shufflers",1004.6,5
"The Slow Pokes",348.6,5
"The Soldiers",554,5
"The Travelling Hoodbury's",225,5
"The Turbo Turtles",746.9,5
"The Village People",1613.3,5
"The Village people 21",42,5
"The WS Dream Team",1232.8,5
"The Walkie Talkies",584.8,5
"The Walking Fam",243.2,5
"The Websteppers",1151.25,5
"The Whacky Walkers",346.75,5
"The Williams",207.9,5
"The Winnie Walkers",1325.2,5
"The Young and the breathless.",2246.2,5
"The best team ever",504.1,5
"The brain health brigade",187.95,5
"The old and the breathless",691.1,5
"The striders",2376.5,5
"TheSistas",1727.65,5
"TheWalkies",904.7,5
"Thefinalworldpower",145.95,5
"Thrive Community Services",1638.69,5
"Together we stand 🌻",1128.75,5
"Tooheys",1312.5,5
"Toomata",302.35,5
"Tribe",1400.55,5
"Turtles",202,5
"Two Fit Bi@&hes!",53.55,5
"USQ Psychology Student Society",423.15,5
"Unisys MST",795.35,5
"WAP (Walkers Against Pain)",93.45,5
"Walk & Talk Team",222.25,5
"Walk FASSter",1995.5,5
"Walk On It",1149.35,5
"Walk To Be Heard",388.75,5
"Walk for dayz",609.85,5
"Walk it Out",140.95,5
"Walk it like I talk it",816.3,5
"Walk with me QLD",388.95,5
"Walk with me!",1390.95,5
"WalkForward",114.45,5
"Walkee Talkees",285.75,5
"Walkers",603.25,5
"Walkie Talkies",1546.9,5
"Walkie-Talkies",818.95,5
"Walking",774,5
"Walking Misfits",247.5,5
"Walking Together",152.5,5
"Walking for Support",684.45,5
"Walking for Warriors",954.25,5
"Walking for awareness",395.95,5
"Walking for wellness!",1471.35,5
"Walking for you",1033.1,5
"Walking it Off...",1168.96,5
"Walking off the Brew",50,5
"Walking on Sunshine ☀️",231,5
"Walking talking mental health awareness",304.5,5
"Walking the Black Puppy",1334.1,5
"Walky Talkies",201.2,5
"Wantoks",215.82,5
"Warida Wholistic Wellness - Walking Together",21,5
"Warrior Tribe",599.75,5
"We Have This",52.5,5
"We are Speed",455.5,5
"We got this!",469.2,5
"We got you Boo 🤍🌈",725.3,5
"We wish you were here.",1257.15,5
"We would walk 1000 miles",1002.3,5
"Well-being Warriors",1118.7,5
"Westies",139.75,5
"We’ve got the runs",4022.25,5
"What, more walking!",254.5,5
"Wil's Team",315.25,5
"Willans Hill School",784.6,5
"Win the morning, win the day",2223.55,5
"WoknWol",1838.9,5
"Wonder Walkers",1884.2,5
"WorkAbility Wanders",339.75,5
"Worst-Pace-Scenario",966.9,5
"Yeh the Mums",369.65,5
"You Are Not Alone.",588.05,5
"You Grow Through What You Go Through",737.65,5
"You matter 🤍",1434.45,5
"You will smile again.",318,5
"Zyrucha Family",1771.89,5
"chilled lamas",503.25,5
"crelbn",1281.75,5
"four leaf clover 🍀",51,5
"kilometre 100",911.95,5
"rosi and Codny",742.55,5
"walking for our mental health",94.5,5
"#Coles2.0",93.45,1
"'I would walk 500 miles'.......",202.6,1
"**Under Construction**",245.95,1
"100km step by step",317.25,1
"1_Bluewater",274.7,1
"2 steps forward, 500000 back",1010.5,1
"257 crew",45.95,1
"4810 Run Club",233.45,1
"; your story doesn’t end here",88.25,1
"?",40.95,1
"A Great Strength of Feet",173.25,1
"A Team",294,1
"ADU",70,1
"AFFINITY Walks for Mental Wellbeing",21,1
"Adams Mob",40.95,1
"Advocates",525,1
"Alex team in org",5,1
"Alison Mylett",275.7,1
"All in this Together",104,1
"All the girls",113.4,1
"Ampcontrol in control",21,1
"Anxiety Warriors",40.95,1
"Anxious Bunnies 🐰",502.8,1
"Appinites",50.5,1
"Arse kickers  🤣😃😂",21,1
"Arty Walkers",172.5,1
"Ash Fundraising Team",67,1
"Aussie Gardening and cleaning",89.25,1
"AussieKiwis!",414.25,1
"B.C.P.I",10.5,1
"BMC Wellbeing",93.45,1
"BPD awareness",259.7,1
"Badass Mummas",10,1
"Baker's Air Conditioning and Mechanical",365.5,1
"Balgowlah Book Club",40.95,1
"Battleground",366,1
"Be Kind to your Mind",202.8,1
"Be the Light at the end of the tunnel",764.65,1
"Beautiful feet 🦶",20,1
"Believe in yourself",82.95,1
"Better Days Ahead",5.25,1
"Black Dog Droppings",40.95,1
"Black Dog Fighters",20,1
"Black dog walk",5,1
"Blazing condors soul explosions",40.95,1
"Blokes",68.25,1
"Boogies",10.5,1
"Boudettes beating the blues",147,1
"Bumper bears",152.25,1
"CBB FC Walkers",2,1
"CCForwards",453.6,1
"CHINCHILLA",250,1
"CLUB 60+",42,1
"CMTEDD - WSIR",204.75,1
"COVID black dog",10.5,1
"CVO Surface Operations",147,1
"Caitlin and Courtney",413.75,1
"Campbell Hall",68.25,1
"Cappi",505,1
"Carealot Crusaders",68.25,1
"Carinity Gladstone",5.25,1
"Carlie’s walk",40.95,1
"Carols house",5.25,1
"Cats and Giraffes go galloping",140,1
"Cavalier King Charles Spaniel",172.2,1
"Central Coast Social Walkers",177.5,1
"Change 2021",298.45,1
"Chat Club",10.5,1
"Choose Kind",113,1
"Clinton State School",20,1
"Clout Communications",10.5,1
"Coleman",294,1
"Coles Glenelg",20,1
"Cool Cat Clients",21,1
"Core Medical",323.65,1
"Crankies",56.07,1
"Crossfit Larrikins",243.65,1
"Cutting Edge Design Fundraiser for Mental Heath Awareness",21,1
"D k k disability",236.7,1
"DALOREFR",166.95,1
"DFES TREKKERS",21,1
"Dairy",2.1,1
"Dalziel Duo",554,1
"Dark Horses",741.25,1
"Dead Ringers",229.95,1
"Diamond Dogs",1002.2,1
"Dirty Dawgz",150.41,1
"Disco Army",114.45,1
"Do It Together xx",110.25,1
"DoJ Recruitment",294.5,1
"Doggies",221.7,1
"Doing it for Darby",2260.25,1
"Dolphins",1152.7,1
"Double Trouble Twins",94.5,1
"Dream Team",40.95,1
"DreamTeam",10.5,1
"Drywallplasterersaustralia",1076.5,1
"Dunks",93.45,1
"Easterpants",179,1
"Elise & Georgia",350.7,1
"Elite home Assistance",236.75,1
"Eliza & Nadia",1420.45,1
"Emily & Gina",5,1
"Empowered Holistic Counselling & Wellness",152.5,1
"Empowerment",468.75,1
"Engage and Empower",20,1
"Eudlo State School Running Club",21,1
"Every day we’re shuffling",1070.75,1
"ExxonMobil",52.5,1
"FTBD warriors",5.25,1
"Fam bam",68.25,1
"Family Steppers",40.95,1
"Fat Bastards",685.25,1
"Fedjo-Davey’s",40.95,1
"Feel Free to Join Me",464.4,1
"Fi's Funtastic Fundraising Team 💪",262.5,1
"Findlay’s",40.95,1
"Fit & Fierce",52.5,1
"Fit-For-It Taekwondo Academy",52.5,1
"Fitness Local Mortlake Movers",68.25,1
"FloPan",380.95,1
"For Elliot",199.5,1
"For my friends",501.4,1
"For the Men in Our Life",147,1
"For us all",73.5,1
"Forever17",742,1
"Friends For Life",15.75,1
"Friends United",556.5,1
"Friends always",300.95,1
"Fuck Mental Health Stigma",511.75,1
"Fuck it",483,1
"Fundraiser for Tash ♥️",297.15,1
"Funny Farm",40.95,1
"Geelong Walkie Talkies",815,1
"Gems Gems",212.75,1
"Gibsons",214.25,1
"Glenmore SHS",40.95,1
"Global Skills - Making a World of Difference",10.5,1
"Go Bacchi",20,1
"Goodlife Rothwell",21,1
"Granny and Gramps",470,1
"Grateful to put One Foot Forward for Mental Health",324.25,1
"Greens Machine",50,1
"HK & EB Walk",167,1
"HPW team 5",229.95,1
"HVG Facades",2194.9,1
"HVG striders",105,1
"Happy Vibes",352.2,1
"Healthy minds",191.75,1
"Heffernan",1029.4,1
"Helping minds",73.5,1
"Henley Ridge staying sane through Covid Walkers",511.85,1
"High Achievers",113.45,1
"Hobart rebels with a cause",300.95,1
"Holistic Health Helpers",427.2,1
"Holly C",10.5,1
"How to save a life",182.7,1
"Human Resources",170.75,1
"Hypoxi Australia",63.05,1
"I will walk 500 miles",172,1
"Impact driven",49.5,1
"In Memory of Reece Masters",93.45,1
"In Memory of Stella",1059.1,1
"In memory of Amy",10.5,1
"In memory of Nick Varley",1156.2,1
"In this together 💙",68.25,1
"Inner Pathways",40.95,1
"Intuit Quickbooks Australia",105,1
"Invincibles",15,1
"Irwin",397,1
"It's okay",40.95,1
"It’s Not Over Till It’s Clover",10.5,1
"Jeff and Bel",1046.55,1
"Jenna + Kate",5.25,1
"Jiggling For Mental Health",1049.2,1
"Jimmy’s Sparks",40.95,1
"Jindokai Karate-Do",31.5,1
"Jules and Co.",449.4,1
"Just Us",21,1
"KA Team",283.5,1
"Karen, Lauren, Lucy Go Loz team",506.75,1
"Kate’s Walkies",159.2,1
"Kezas Karing Kritters",105,1
"Killarney Heights High School",42,1
"King",34.65,1
"Knowing your not alone!",52.5,1
"Koalas",5,1
"Kowara Clan",26.25,1
"Kristy’s Walk for wellness",350.7,1
"Kylie, Boden and Rylan",300.95,1
"Last works power",40.95,1
"Leap with Lugarno",31.5,1
"Legging it in lockdown",469.35,1
