Megawatt Hours Demand,BA-Subregion,Date/Time
4068,"AZPS-N/A",2020-10-19 16:00:00.000
3736,"AZPS-N/A",2020-10-19 15:00:00.000
3445,"AZPS-N/A",2020-10-19 14:00:00.000
3163,"AZPS-N/A",2020-10-19 13:00:00.000
2980,"AZPS-N/A",2020-10-19 12:00:00.000
2845,"AZPS-N/A",2020-10-19 11:00:00.000
2835,"AZPS-N/A",2020-10-19 10:00:00.000
2857,"AZPS-N/A",2020-10-19 09:00:00.000
2851,"AZPS-N/A",2020-10-19 08:00:00.000
2663,"AZPS-N/A",2020-10-19 07:00:00.000
2538,"AZPS-N/A",2020-10-19 06:00:00.000
2498,"AZPS-N/A",2020-10-19 05:00:00.000
2541,"AZPS-N/A",2020-10-19 04:00:00.000
2623,"AZPS-N/A",2020-10-19 03:00:00.000
2763,"AZPS-N/A",2020-10-19 02:00:00.000
2983,"AZPS-N/A",2020-10-19 01:00:00.000
3219,"AZPS-N/A",2020-10-19 00:00:00.000
3498,"AZPS-N/A",2020-10-18 23:00:00.000
3749,"AZPS-N/A",2020-10-18 22:00:00.000
3966,"AZPS-N/A",2020-10-18 21:00:00.000
4224,"AZPS-N/A",2020-10-18 20:00:00.000
4381,"AZPS-N/A",2020-10-18 19:00:00.000
4374,"AZPS-N/A",2020-10-18 18:00:00.000
4121,"AZPS-N/A",2020-10-18 17:00:00.000
3842,"AZPS-N/A",2020-10-18 16:00:00.000
3491,"AZPS-N/A",2020-10-18 15:00:00.000
3169,"AZPS-N/A",2020-10-18 14:00:00.000
2874,"AZPS-N/A",2020-10-18 13:00:00.000
2650,"AZPS-N/A",2020-10-18 12:00:00.000
2507,"AZPS-N/A",2020-10-18 11:00:00.000
2448,"AZPS-N/A",2020-10-18 10:00:00.000
2457,"AZPS-N/A",2020-10-18 09:00:00.000
2485,"AZPS-N/A",2020-10-18 08:00:00.000
2456,"AZPS-N/A",2020-10-18 07:00:00.000
2437,"AZPS-N/A",2020-10-18 06:00:00.000
2455,"AZPS-N/A",2020-10-18 05:00:00.000
2530,"AZPS-N/A",2020-10-18 04:00:00.000
2633,"AZPS-N/A",2020-10-18 03:00:00.000
2790,"AZPS-N/A",2020-10-18 02:00:00.000
2973,"AZPS-N/A",2020-10-18 01:00:00.000
3204,"AZPS-N/A",2020-10-18 00:00:00.000
3444,"AZPS-N/A",2020-10-17 23:00:00.000
3665,"AZPS-N/A",2020-10-17 22:00:00.000
3892,"AZPS-N/A",2020-10-17 21:00:00.000
4165,"AZPS-N/A",2020-10-17 20:00:00.000
4338,"AZPS-N/A",2020-10-17 19:00:00.000
4349,"AZPS-N/A",2020-10-17 18:00:00.000
4238,"AZPS-N/A",2020-10-17 17:00:00.000
4074,"AZPS-N/A",2020-10-17 16:00:00.000
3803,"AZPS-N/A",2020-10-17 15:00:00.000
3486,"AZPS-N/A",2020-10-17 14:00:00.000
3165,"AZPS-N/A",2020-10-17 13:00:00.000
2923,"AZPS-N/A",2020-10-17 12:00:00.000
2754,"AZPS-N/A",2020-10-17 11:00:00.000
2688,"AZPS-N/A",2020-10-17 10:00:00.000
2649,"AZPS-N/A",2020-10-17 09:00:00.000
2659,"AZPS-N/A",2020-10-17 08:00:00.000
2640,"AZPS-N/A",2020-10-17 07:00:00.000
2610,"AZPS-N/A",2020-10-17 06:00:00.000
2639,"AZPS-N/A",2020-10-17 05:00:00.000
2735,"AZPS-N/A",2020-10-17 04:00:00.000
2872,"AZPS-N/A",2020-10-17 03:00:00.000
3031,"AZPS-N/A",2020-10-17 02:00:00.000
3289,"AZPS-N/A",2020-10-17 01:00:00.000
3559,"AZPS-N/A",2020-10-17 00:00:00.000
3842,"AZPS-N/A",2020-10-16 23:00:00.000
4106,"AZPS-N/A",2020-10-16 22:00:00.000
4261,"AZPS-N/A",2020-10-16 21:00:00.000
4603,"AZPS-N/A",2020-10-16 20:00:00.000
4870,"AZPS-N/A",2020-10-16 19:00:00.000
4875,"AZPS-N/A",2020-10-16 18:00:00.000
4730,"AZPS-N/A",2020-10-16 17:00:00.000
4596,"AZPS-N/A",2020-10-16 16:00:00.000
4270,"AZPS-N/A",2020-10-16 15:00:00.000
3935,"AZPS-N/A",2020-10-16 14:00:00.000
3604,"AZPS-N/A",2020-10-16 13:00:00.000
3344,"AZPS-N/A",2020-10-16 12:00:00.000
3136,"AZPS-N/A",2020-10-16 11:00:00.000
3031,"AZPS-N/A",2020-10-16 10:00:00.000
2974,"AZPS-N/A",2020-10-16 09:00:00.000
2946,"AZPS-N/A",2020-10-16 08:00:00.000
2797,"AZPS-N/A",2020-10-16 07:00:00.000
2703,"AZPS-N/A",2020-10-16 06:00:00.000
2668,"AZPS-N/A",2020-10-16 05:00:00.000
2726,"AZPS-N/A",2020-10-16 04:00:00.000
2852,"AZPS-N/A",2020-10-16 03:00:00.000
2993,"AZPS-N/A",2020-10-16 02:00:00.000
3224,"AZPS-N/A",2020-10-16 01:00:00.000
3537,"AZPS-N/A",2020-10-16 00:00:00.000
3870,"AZPS-N/A",2020-10-15 23:00:00.000
4132,"AZPS-N/A",2020-10-15 22:00:00.000
4293,"AZPS-N/A",2020-10-15 21:00:00.000
4581,"AZPS-N/A",2020-10-15 20:00:00.000
4779,"AZPS-N/A",2020-10-15 19:00:00.000
4846,"AZPS-N/A",2020-10-15 18:00:00.000
4662,"AZPS-N/A",2020-10-15 17:00:00.000
4449,"AZPS-N/A",2020-10-15 16:00:00.000
4119,"AZPS-N/A",2020-10-15 15:00:00.000
3739,"AZPS-N/A",2020-10-15 14:00:00.000
3418,"AZPS-N/A",2020-10-15 13:00:00.000
3157,"AZPS-N/A",2020-10-15 12:00:00.000
2971,"AZPS-N/A",2020-10-15 11:00:00.000
2925,"AZPS-N/A",2020-10-15 10:00:00.000
2927,"AZPS-N/A",2020-10-15 09:00:00.000
2915,"AZPS-N/A",2020-10-15 08:00:00.000
2793,"AZPS-N/A",2020-10-15 07:00:00.000
2660,"AZPS-N/A",2020-10-15 06:00:00.000
2649,"AZPS-N/A",2020-10-15 05:00:00.000
2700,"AZPS-N/A",2020-10-15 04:00:00.000
2825,"AZPS-N/A",2020-10-15 03:00:00.000
2980,"AZPS-N/A",2020-10-15 02:00:00.000
3227,"AZPS-N/A",2020-10-15 01:00:00.000
3527,"AZPS-N/A",2020-10-15 00:00:00.000
3866,"AZPS-N/A",2020-10-14 23:00:00.000
4170,"AZPS-N/A",2020-10-14 22:00:00.000
4347,"AZPS-N/A",2020-10-14 21:00:00.000
4626,"AZPS-N/A",2020-10-14 20:00:00.000
4841,"AZPS-N/A",2020-10-14 19:00:00.000
4862,"AZPS-N/A",2020-10-14 18:00:00.000
4678,"AZPS-N/A",2020-10-14 17:00:00.000
4490,"AZPS-N/A",2020-10-14 16:00:00.000
4134,"AZPS-N/A",2020-10-14 15:00:00.000
3731,"AZPS-N/A",2020-10-14 14:00:00.000
3364,"AZPS-N/A",2020-10-14 13:00:00.000
3102,"AZPS-N/A",2020-10-14 12:00:00.000
2946,"AZPS-N/A",2020-10-14 11:00:00.000
2887,"AZPS-N/A",2020-10-14 10:00:00.000
2883,"AZPS-N/A",2020-10-14 09:00:00.000
2875,"AZPS-N/A",2020-10-14 08:00:00.000
2742,"AZPS-N/A",2020-10-14 07:00:00.000
2633,"AZPS-N/A",2020-10-14 06:00:00.000
2620,"AZPS-N/A",2020-10-14 05:00:00.000
2686,"AZPS-N/A",2020-10-14 04:00:00.000
2799,"AZPS-N/A",2020-10-14 03:00:00.000
2963,"AZPS-N/A",2020-10-14 02:00:00.000
3177,"AZPS-N/A",2020-10-14 01:00:00.000
3490,"AZPS-N/A",2020-10-14 00:00:00.000
3813,"AZPS-N/A",2020-10-13 23:00:00.000
4107,"AZPS-N/A",2020-10-13 22:00:00.000
4309,"AZPS-N/A",2020-10-13 21:00:00.000
4646,"AZPS-N/A",2020-10-13 20:00:00.000
4923,"AZPS-N/A",2020-10-13 19:00:00.000
4962,"AZPS-N/A",2020-10-13 18:00:00.000
4753,"AZPS-N/A",2020-10-13 17:00:00.000
4559,"AZPS-N/A",2020-10-13 16:00:00.000
4157,"AZPS-N/A",2020-10-13 15:00:00.000
3790,"AZPS-N/A",2020-10-13 14:00:00.000
3430,"AZPS-N/A",2020-10-13 13:00:00.000
3166,"AZPS-N/A",2020-10-13 12:00:00.000
2991,"AZPS-N/A",2020-10-13 11:00:00.000
2917,"AZPS-N/A",2020-10-13 10:00:00.000
2931,"AZPS-N/A",2020-10-13 09:00:00.000
2915,"AZPS-N/A",2020-10-13 08:00:00.000
2785,"AZPS-N/A",2020-10-13 07:00:00.000
2672,"AZPS-N/A",2020-10-13 06:00:00.000
2634,"AZPS-N/A",2020-10-13 05:00:00.000
2707,"AZPS-N/A",2020-10-13 04:00:00.000
2813,"AZPS-N/A",2020-10-13 03:00:00.000
2966,"AZPS-N/A",2020-10-13 02:00:00.000
3165,"AZPS-N/A",2020-10-13 01:00:00.000
3473,"AZPS-N/A",2020-10-13 00:00:00.000
3803,"AZPS-N/A",2020-10-12 23:00:00.000
4074,"AZPS-N/A",2020-10-12 22:00:00.000
4258,"AZPS-N/A",2020-10-12 21:00:00.000
4553,"AZPS-N/A",2020-10-12 20:00:00.000
4752,"AZPS-N/A",2020-10-12 19:00:00.000
4742,"AZPS-N/A",2020-10-12 18:00:00.000
4536,"AZPS-N/A",2020-10-12 17:00:00.000
4364,"AZPS-N/A",2020-10-12 16:00:00.000
4012,"AZPS-N/A",2020-10-12 15:00:00.000
3676,"AZPS-N/A",2020-10-12 14:00:00.000
3367,"AZPS-N/A",2020-10-12 13:00:00.000
2895,"AZPS-N/A",2020-10-12 12:00:00.000
2955,"AZPS-N/A",2020-10-12 11:00:00.000
2880,"AZPS-N/A",2020-10-12 10:00:00.000
2881,"AZPS-N/A",2020-10-12 09:00:00.000
2865,"AZPS-N/A",2020-10-12 08:00:00.000
2730,"AZPS-N/A",2020-10-12 07:00:00.000
2616,"AZPS-N/A",2020-10-12 06:00:00.000
2592,"AZPS-N/A",2020-10-12 05:00:00.000
2625,"AZPS-N/A",2020-10-12 04:00:00.000
2721,"AZPS-N/A",2020-10-12 03:00:00.000
2854,"AZPS-N/A",2020-10-12 02:00:00.000
3057,"AZPS-N/A",2020-10-12 01:00:00.000
3330,"AZPS-N/A",2020-10-12 00:00:00.000
3607,"AZPS-N/A",2020-10-11 23:00:00.000
3837,"AZPS-N/A",2020-10-11 22:00:00.000
4074,"AZPS-N/A",2020-10-11 21:00:00.000
4303,"AZPS-N/A",2020-10-11 20:00:00.000
4431,"AZPS-N/A",2020-10-11 19:00:00.000
4373,"AZPS-N/A",2020-10-11 18:00:00.000
4160,"AZPS-N/A",2020-10-11 17:00:00.000
3903,"AZPS-N/A",2020-10-11 16:00:00.000
3583,"AZPS-N/A",2020-10-11 15:00:00.000
3308,"AZPS-N/A",2020-10-11 14:00:00.000
3047,"AZPS-N/A",2020-10-11 13:00:00.000
2819,"AZPS-N/A",2020-10-11 12:00:00.000
2663,"AZPS-N/A",2020-10-11 11:00:00.000
2560,"AZPS-N/A",2020-10-11 10:00:00.000
2527,"AZPS-N/A",2020-10-11 09:00:00.000
2548,"AZPS-N/A",2020-10-11 08:00:00.000
2530,"AZPS-N/A",2020-10-11 07:00:00.000
2507,"AZPS-N/A",2020-10-11 06:00:00.000
2547,"AZPS-N/A",2020-10-11 05:00:00.000
2613,"AZPS-N/A",2020-10-11 04:00:00.000
2728,"AZPS-N/A",2020-10-11 03:00:00.000
2876,"AZPS-N/A",2020-10-11 02:00:00.000
3067,"AZPS-N/A",2020-10-11 01:00:00.000
3309,"AZPS-N/A",2020-10-11 00:00:00.000
3561,"AZPS-N/A",2020-10-10 23:00:00.000
3783,"AZPS-N/A",2020-10-10 22:00:00.000
4007,"AZPS-N/A",2020-10-10 21:00:00.000
4254,"AZPS-N/A",2020-10-10 20:00:00.000
4422,"AZPS-N/A",2020-10-10 19:00:00.000
4431,"AZPS-N/A",2020-10-10 18:00:00.000
4245,"AZPS-N/A",2020-10-10 17:00:00.000
4018,"AZPS-N/A",2020-10-10 16:00:00.000
3753,"AZPS-N/A",2020-10-10 15:00:00.000
3505,"AZPS-N/A",2020-10-10 14:00:00.000
3229,"AZPS-N/A",2020-10-10 13:00:00.000
3006,"AZPS-N/A",2020-10-10 12:00:00.000
2856,"AZPS-N/A",2020-10-10 11:00:00.000
2746,"AZPS-N/A",2020-10-10 10:00:00.000
2683,"AZPS-N/A",2020-10-10 09:00:00.000
2697,"AZPS-N/A",2020-10-10 08:00:00.000
2646,"AZPS-N/A",2020-10-10 07:00:00.000
2637,"AZPS-N/A",2020-10-10 06:00:00.000
2661,"AZPS-N/A",2020-10-10 05:00:00.000
2749,"AZPS-N/A",2020-10-10 04:00:00.000
2860,"AZPS-N/A",2020-10-10 03:00:00.000
3032,"AZPS-N/A",2020-10-10 02:00:00.000
3241,"AZPS-N/A",2020-10-10 01:00:00.000
3533,"AZPS-N/A",2020-10-10 00:00:00.000
3809,"AZPS-N/A",2020-10-09 23:00:00.000
4060,"AZPS-N/A",2020-10-09 22:00:00.000
4261,"AZPS-N/A",2020-10-09 21:00:00.000
4547,"AZPS-N/A",2020-10-09 20:00:00.000
4770,"AZPS-N/A",2020-10-09 19:00:00.000
4807,"AZPS-N/A",2020-10-09 18:00:00.000
4641,"AZPS-N/A",2020-10-09 17:00:00.000
4513,"AZPS-N/A",2020-10-09 16:00:00.000
4242,"AZPS-N/A",2020-10-09 15:00:00.000
3906,"AZPS-N/A",2020-10-09 14:00:00.000
3618,"AZPS-N/A",2020-10-09 13:00:00.000
3382,"AZPS-N/A",2020-10-09 12:00:00.000
3193,"AZPS-N/A",2020-10-09 11:00:00.000
3069,"AZPS-N/A",2020-10-09 10:00:00.000
2996,"AZPS-N/A",2020-10-09 09:00:00.000
2987,"AZPS-N/A",2020-10-09 08:00:00.000
2884,"AZPS-N/A",2020-10-09 07:00:00.000
2760,"AZPS-N/A",2020-10-09 06:00:00.000
2743,"AZPS-N/A",2020-10-09 05:00:00.000
2802,"AZPS-N/A",2020-10-09 04:00:00.000
2938,"AZPS-N/A",2020-10-09 03:00:00.000
3100,"AZPS-N/A",2020-10-09 02:00:00.000
3315,"AZPS-N/A",2020-10-09 01:00:00.000
3628,"AZPS-N/A",2020-10-09 00:00:00.000
3968,"AZPS-N/A",2020-10-08 23:00:00.000
4260,"AZPS-N/A",2020-10-08 22:00:00.000
4466,"AZPS-N/A",2020-10-08 21:00:00.000
4762,"AZPS-N/A",2020-10-08 20:00:00.000
4995,"AZPS-N/A",2020-10-08 19:00:00.000
5016,"AZPS-N/A",2020-10-08 18:00:00.000
4841,"AZPS-N/A",2020-10-08 17:00:00.000
4682,"AZPS-N/A",2020-10-08 16:00:00.000
4357,"AZPS-N/A",2020-10-08 15:00:00.000
4000,"AZPS-N/A",2020-10-08 14:00:00.000
3654,"AZPS-N/A",2020-10-08 13:00:00.000
3375,"AZPS-N/A",2020-10-08 12:00:00.000
3147,"AZPS-N/A",2020-10-08 11:00:00.000
3017,"AZPS-N/A",2020-10-08 10:00:00.000
2986,"AZPS-N/A",2020-10-08 09:00:00.000
2981,"AZPS-N/A",2020-10-08 08:00:00.000
2863,"AZPS-N/A",2020-10-08 07:00:00.000
2752,"AZPS-N/A",2020-10-08 06:00:00.000
2736,"AZPS-N/A",2020-10-08 05:00:00.000
2809,"AZPS-N/A",2020-10-08 04:00:00.000
2923,"AZPS-N/A",2020-10-08 03:00:00.000
3109,"AZPS-N/A",2020-10-08 02:00:00.000
3329,"AZPS-N/A",2020-10-08 01:00:00.000
3692,"AZPS-N/A",2020-10-08 00:00:00.000
4036,"AZPS-N/A",2020-10-07 23:00:00.000
4355,"AZPS-N/A",2020-10-07 22:00:00.000
4558,"AZPS-N/A",2020-10-07 21:00:00.000
4858,"AZPS-N/A",2020-10-07 20:00:00.000
5156,"AZPS-N/A",2020-10-07 19:00:00.000
5170,"AZPS-N/A",2020-10-07 18:00:00.000
4995,"AZPS-N/A",2020-10-07 17:00:00.000
4813,"AZPS-N/A",2020-10-07 16:00:00.000
4439,"AZPS-N/A",2020-10-07 15:00:00.000
4032,"AZPS-N/A",2020-10-07 14:00:00.000
3644,"AZPS-N/A",2020-10-07 13:00:00.000
3334,"AZPS-N/A",2020-10-07 12:00:00.000
3123,"AZPS-N/A",2020-10-07 11:00:00.000
3017,"AZPS-N/A",2020-10-07 10:00:00.000
2985,"AZPS-N/A",2020-10-07 09:00:00.000
2971,"AZPS-N/A",2020-10-07 08:00:00.000
2858,"AZPS-N/A",2020-10-07 07:00:00.000
2750,"AZPS-N/A",2020-10-07 06:00:00.000
2737,"AZPS-N/A",2020-10-07 05:00:00.000
2808,"AZPS-N/A",2020-10-07 04:00:00.000
2925,"AZPS-N/A",2020-10-07 03:00:00.000
3079,"AZPS-N/A",2020-10-07 02:00:00.000
3330,"AZPS-N/A",2020-10-07 01:00:00.000
3666,"AZPS-N/A",2020-10-07 00:00:00.000
4015,"AZPS-N/A",2020-10-06 23:00:00.000
4340,"AZPS-N/A",2020-10-06 22:00:00.000
4553,"AZPS-N/A",2020-10-06 21:00:00.000
4918,"AZPS-N/A",2020-10-06 20:00:00.000
5206,"AZPS-N/A",2020-10-06 19:00:00.000
5260,"AZPS-N/A",2020-10-06 18:00:00.000
5092,"AZPS-N/A",2020-10-06 17:00:00.000
4902,"AZPS-N/A",2020-10-06 16:00:00.000
4518,"AZPS-N/A",2020-10-06 15:00:00.000
4114,"AZPS-N/A",2020-10-06 14:00:00.000
3725,"AZPS-N/A",2020-10-06 13:00:00.000
3396,"AZPS-N/A",2020-10-06 12:00:00.000
3175,"AZPS-N/A",2020-10-06 11:00:00.000
3053,"AZPS-N/A",2020-10-06 10:00:00.000
2932,"AZPS-N/A",2020-10-06 09:00:00.000
2984,"AZPS-N/A",2020-10-06 08:00:00.000
2880,"AZPS-N/A",2020-10-06 07:00:00.000
2777,"AZPS-N/A",2020-10-06 06:00:00.000
2770,"AZPS-N/A",2020-10-06 05:00:00.000
2839,"AZPS-N/A",2020-10-06 04:00:00.000
2975,"AZPS-N/A",2020-10-06 03:00:00.000
3129,"AZPS-N/A",2020-10-06 02:00:00.000
3379,"AZPS-N/A",2020-10-06 01:00:00.000
3708,"AZPS-N/A",2020-10-06 00:00:00.000
4072,"AZPS-N/A",2020-10-05 23:00:00.000
4383,"AZPS-N/A",2020-10-05 22:00:00.000
4624,"AZPS-N/A",2020-10-05 21:00:00.000
4963,"AZPS-N/A",2020-10-05 20:00:00.000
5174,"AZPS-N/A",2020-10-05 19:00:00.000
5290,"AZPS-N/A",2020-10-05 18:00:00.000
5160,"AZPS-N/A",2020-10-05 17:00:00.000
4936,"AZPS-N/A",2020-10-05 16:00:00.000
4537,"AZPS-N/A",2020-10-05 15:00:00.000
4128,"AZPS-N/A",2020-10-05 14:00:00.000
3718,"AZPS-N/A",2020-10-05 13:00:00.000
3401,"AZPS-N/A",2020-10-05 12:00:00.000
3229,"AZPS-N/A",2020-10-05 11:00:00.000
3070,"AZPS-N/A",2020-10-05 10:00:00.000
3008,"AZPS-N/A",2020-10-05 09:00:00.000
2976,"AZPS-N/A",2020-10-05 08:00:00.000
2866,"AZPS-N/A",2020-10-05 07:00:00.000
2731,"AZPS-N/A",2020-10-05 06:00:00.000
2719,"AZPS-N/A",2020-10-05 05:00:00.000
2777,"AZPS-N/A",2020-10-05 04:00:00.000
2871,"AZPS-N/A",2020-10-05 03:00:00.000
3038,"AZPS-N/A",2020-10-05 02:00:00.000
3266,"AZPS-N/A",2020-10-05 01:00:00.000
3574,"AZPS-N/A",2020-10-05 00:00:00.000
3917,"AZPS-N/A",2020-10-04 23:00:00.000
4226,"AZPS-N/A",2020-10-04 22:00:00.000
4563,"AZPS-N/A",2020-10-04 21:00:00.000
4937,"AZPS-N/A",2020-10-04 20:00:00.000
5247,"AZPS-N/A",2020-10-04 19:00:00.000
5237,"AZPS-N/A",2020-10-04 18:00:00.000
4975,"AZPS-N/A",2020-10-04 17:00:00.000
4651,"AZPS-N/A",2020-10-04 16:00:00.000
4235,"AZPS-N/A",2020-10-04 15:00:00.000
3833,"AZPS-N/A",2020-10-04 14:00:00.000
3437,"AZPS-N/A",2020-10-04 13:00:00.000
3104,"AZPS-N/A",2020-10-04 12:00:00.000
2842,"AZPS-N/A",2020-10-04 11:00:00.000
2655,"AZPS-N/A",2020-10-04 10:00:00.000
2595,"AZPS-N/A",2020-10-04 09:00:00.000
2608,"AZPS-N/A",2020-10-04 08:00:00.000
2624,"AZPS-N/A",2020-10-04 07:00:00.000
2607,"AZPS-N/A",2020-10-04 06:00:00.000
2660,"AZPS-N/A",2020-10-04 05:00:00.000
2750,"AZPS-N/A",2020-10-04 04:00:00.000
2895,"AZPS-N/A",2020-10-04 03:00:00.000
3088,"AZPS-N/A",2020-10-04 02:00:00.000
3330,"AZPS-N/A",2020-10-04 01:00:00.000
3629,"AZPS-N/A",2020-10-04 00:00:00.000
3941,"AZPS-N/A",2020-10-03 23:00:00.000
4241,"AZPS-N/A",2020-10-03 22:00:00.000
4575,"AZPS-N/A",2020-10-03 21:00:00.000
4984,"AZPS-N/A",2020-10-03 20:00:00.000
5288,"AZPS-N/A",2020-10-03 19:00:00.000
5317,"AZPS-N/A",2020-10-03 18:00:00.000
5087,"AZPS-N/A",2020-10-03 17:00:00.000
4781,"AZPS-N/A",2020-10-03 16:00:00.000
4361,"AZPS-N/A",2020-10-03 15:00:00.000
3950,"AZPS-N/A",2020-10-03 14:00:00.000
3603,"AZPS-N/A",2020-10-03 13:00:00.000
3256,"AZPS-N/A",2020-10-03 12:00:00.000
2998,"AZPS-N/A",2020-10-03 11:00:00.000
2815,"AZPS-N/A",2020-10-03 10:00:00.000
2745,"AZPS-N/A",2020-10-03 09:00:00.000
2741,"AZPS-N/A",2020-10-03 08:00:00.000
2745,"AZPS-N/A",2020-10-03 07:00:00.000
2737,"AZPS-N/A",2020-10-03 06:00:00.000
2789,"AZPS-N/A",2020-10-03 05:00:00.000
2909,"AZPS-N/A",2020-10-03 04:00:00.000
3065,"AZPS-N/A",2020-10-03 03:00:00.000
3270,"AZPS-N/A",2020-10-03 02:00:00.000
3521,"AZPS-N/A",2020-10-03 01:00:00.000
3868,"AZPS-N/A",2020-10-03 00:00:00.000
4226,"AZPS-N/A",2020-10-02 23:00:00.000
4548,"AZPS-N/A",2020-10-02 22:00:00.000
4810,"AZPS-N/A",2020-10-02 21:00:00.000
5199,"AZPS-N/A",2020-10-02 20:00:00.000
5562,"AZPS-N/A",2020-10-02 19:00:00.000
5599,"AZPS-N/A",2020-10-02 18:00:00.000
5407,"AZPS-N/A",2020-10-02 17:00:00.000
5209,"AZPS-N/A",2020-10-02 16:00:00.000
4822,"AZPS-N/A",2020-10-02 15:00:00.000
4406,"AZPS-N/A",2020-10-02 14:00:00.000
3984,"AZPS-N/A",2020-10-02 13:00:00.000
3637,"AZPS-N/A",2020-10-02 12:00:00.000
3357,"AZPS-N/A",2020-10-02 11:00:00.000
3192,"AZPS-N/A",2020-10-02 10:00:00.000
3109,"AZPS-N/A",2020-10-02 09:00:00.000
3062,"AZPS-N/A",2020-10-02 08:00:00.000
2974,"AZPS-N/A",2020-10-02 07:00:00.000
2877,"AZPS-N/A",2020-10-02 06:00:00.000
2875,"AZPS-N/A",2020-10-02 05:00:00.000
2943,"AZPS-N/A",2020-10-02 04:00:00.000
3085,"AZPS-N/A",2020-10-02 03:00:00.000
3281,"AZPS-N/A",2020-10-02 02:00:00.000
3539,"AZPS-N/A",2020-10-02 01:00:00.000
3879,"AZPS-N/A",2020-10-02 00:00:00.000
4263,"AZPS-N/A",2020-10-01 23:00:00.000
4612,"AZPS-N/A",2020-10-01 22:00:00.000
4847,"AZPS-N/A",2020-10-01 21:00:00.000
5258,"AZPS-N/A",2020-10-01 20:00:00.000
5599,"AZPS-N/A",2020-10-01 19:00:00.000
5609,"AZPS-N/A",2020-10-01 18:00:00.000
5414,"AZPS-N/A",2020-10-01 17:00:00.000
5215,"AZPS-N/A",2020-10-01 16:00:00.000
4826,"AZPS-N/A",2020-10-01 15:00:00.000
4374,"AZPS-N/A",2020-10-01 14:00:00.000
3962,"AZPS-N/A",2020-10-01 13:00:00.000
3581,"AZPS-N/A",2020-10-01 12:00:00.000
3325,"AZPS-N/A",2020-10-01 11:00:00.000
3177,"AZPS-N/A",2020-10-01 10:00:00.000
3103,"AZPS-N/A",2020-10-01 09:00:00.000
3067,"AZPS-N/A",2020-10-01 08:00:00.000
2965,"AZPS-N/A",2020-10-01 07:00:00.000
2865,"AZPS-N/A",2020-10-01 06:00:00.000
2880,"AZPS-N/A",2020-10-01 05:00:00.000
2948,"AZPS-N/A",2020-10-01 04:00:00.000
3077,"AZPS-N/A",2020-10-01 03:00:00.000
3250,"AZPS-N/A",2020-10-01 02:00:00.000
3507,"AZPS-N/A",2020-10-01 01:00:00.000
3869,"AZPS-N/A",2020-10-01 00:00:00.000
4270,"AZPS-N/A",2020-09-30 23:00:00.000
4621,"AZPS-N/A",2020-09-30 22:00:00.000
4862,"AZPS-N/A",2020-09-30 21:00:00.000
5216,"AZPS-N/A",2020-09-30 20:00:00.000
5527,"AZPS-N/A",2020-09-30 19:00:00.000
5529,"AZPS-N/A",2020-09-30 18:00:00.000
5335,"AZPS-N/A",2020-09-30 17:00:00.000
5139,"AZPS-N/A",2020-09-30 16:00:00.000
4770,"AZPS-N/A",2020-09-30 15:00:00.000
4363,"AZPS-N/A",2020-09-30 14:00:00.000
3958,"AZPS-N/A",2020-09-30 13:00:00.000
3615,"AZPS-N/A",2020-09-30 12:00:00.000
3371,"AZPS-N/A",2020-09-30 11:00:00.000
3219,"AZPS-N/A",2020-09-30 10:00:00.000
3151,"AZPS-N/A",2020-09-30 09:00:00.000
3105,"AZPS-N/A",2020-09-30 08:00:00.000
3009,"AZPS-N/A",2020-09-30 07:00:00.000
2899,"AZPS-N/A",2020-09-30 06:00:00.000
2899,"AZPS-N/A",2020-09-30 05:00:00.000
2970,"AZPS-N/A",2020-09-30 04:00:00.000
3100,"AZPS-N/A",2020-09-30 03:00:00.000
3266,"AZPS-N/A",2020-09-30 02:00:00.000
3506,"AZPS-N/A",2020-09-30 01:00:00.000
3865,"AZPS-N/A",2020-09-30 00:00:00.000
4287,"AZPS-N/A",2020-09-29 23:00:00.000
4597,"AZPS-N/A",2020-09-29 22:00:00.000
4791,"AZPS-N/A",2020-09-29 21:00:00.000
5126,"AZPS-N/A",2020-09-29 20:00:00.000
5409,"AZPS-N/A",2020-09-29 19:00:00.000
5370,"AZPS-N/A",2020-09-29 18:00:00.000
5138,"AZPS-N/A",2020-09-29 17:00:00.000
4946,"AZPS-N/A",2020-09-29 16:00:00.000
4606,"AZPS-N/A",2020-09-29 15:00:00.000
4231,"AZPS-N/A",2020-09-29 14:00:00.000
3913,"AZPS-N/A",2020-09-29 13:00:00.000
3659,"AZPS-N/A",2020-09-29 12:00:00.000
3440,"AZPS-N/A",2020-09-29 11:00:00.000
3328,"AZPS-N/A",2020-09-29 10:00:00.000
3247,"AZPS-N/A",2020-09-29 09:00:00.000
3219,"AZPS-N/A",2020-09-29 08:00:00.000
3116,"AZPS-N/A",2020-09-29 07:00:00.000
3022,"AZPS-N/A",2020-09-29 06:00:00.000
3014,"AZPS-N/A",2020-09-29 05:00:00.000
3108,"AZPS-N/A",2020-09-29 04:00:00.000
3223,"AZPS-N/A",2020-09-29 03:00:00.000
3402,"AZPS-N/A",2020-09-29 02:00:00.000
3611,"AZPS-N/A",2020-09-29 01:00:00.000
3931,"AZPS-N/A",2020-09-29 00:00:00.000
4285,"AZPS-N/A",2020-09-28 23:00:00.000
4634,"AZPS-N/A",2020-09-28 22:00:00.000
