Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,Month Name,Month & Year,Quarter & Year,DayOfWeek,DayOfWeekName,WeekEnding,MonthEnding,ISO Weeknumber,ISO Year,ISO Day of Year,Week & Year,WeeknYear,MonthnYear,QuarternYear,Fiscal Year,Fiscal Quarter,Fiscal Period,IsAfterToday,IsWorkingDay,IsHoliday,IsBusinessDay,Day Type,WeekOffset,MonthOffset,QuarterOffset,YearOffset,FiscalYearOffset,WeekCompleted,MonthCompleted,QuarterCompleted
2018-06-17 00:00:00.000,2018,2,6,17,20180617,"June","Jun 2018","Q2 2018",0,"Sunday",2018-06-17 00:00:00.000,2018-06-30 00:00:00.000,24,2018,168,"2018-24",20182400,20180600,20180200,"FY18","FQ4",12,False,False,"Unknown",False,"Weekend",-126,-29,-10,-2,-3,True,True,True
2018-06-18 00:00:00.000,2018,2,6,18,20180618,"June","Jun 2018","Q2 2018",1,"Monday",2018-06-24 00:00:00.000,2018-06-30 00:00:00.000,25,2018,169,"2018-25",20182500,20180600,20180200,"FY18","FQ4",12,False,True,"Unknown",True,"Weekday",-125,-29,-10,-2,-3,True,True,True
2018-06-19 00:00:00.000,2018,2,6,19,20180619,"June","Jun 2018","Q2 2018",2,"Tuesday",2018-06-24 00:00:00.000,2018-06-30 00:00:00.000,25,2018,170,"2018-25",20182500,20180600,20180200,"FY18","FQ4",12,False,True,"Unknown",True,"Weekday",-125,-29,-10,-2,-3,True,True,True
2018-06-20 00:00:00.000,2018,2,6,20,20180620,"June","Jun 2018","Q2 2018",3,"Wednesday",2018-06-24 00:00:00.000,2018-06-30 00:00:00.000,25,2018,171,"2018-25",20182500,20180600,20180200,"FY18","FQ4",12,False,True,"Unknown",True,"Weekday",-125,-29,-10,-2,-3,True,True,True
2018-06-21 00:00:00.000,2018,2,6,21,20180621,"June","Jun 2018","Q2 2018",4,"Thursday",2018-06-24 00:00:00.000,2018-06-30 00:00:00.000,25,2018,172,"2018-25",20182500,20180600,20180200,"FY18","FQ4",12,False,True,"Unknown",True,"Weekday",-125,-29,-10,-2,-3,True,True,True
2018-06-22 00:00:00.000,2018,2,6,22,20180622,"June","Jun 2018","Q2 2018",5,"Friday",2018-06-24 00:00:00.000,2018-06-30 00:00:00.000,25,2018,173,"2018-25",20182500,20180600,20180200,"FY18","FQ4",12,False,True,"Unknown",True,"Weekday",-125,-29,-10,-2,-3,True,True,True
2018-06-23 00:00:00.000,2018,2,6,23,20180623,"June","Jun 2018","Q2 2018",6,"Saturday",2018-06-24 00:00:00.000,2018-06-30 00:00:00.000,25,2018,174,"2018-25",20182500,20180600,20180200,"FY18","FQ4",12,False,False,"Unknown",False,"Weekend",-125,-29,-10,-2,-3,True,True,True
2018-06-24 00:00:00.000,2018,2,6,24,20180624,"June","Jun 2018","Q2 2018",0,"Sunday",2018-06-24 00:00:00.000,2018-06-30 00:00:00.000,25,2018,175,"2018-25",20182500,20180600,20180200,"FY18","FQ4",12,False,False,"Unknown",False,"Weekend",-125,-29,-10,-2,-3,True,True,True
2018-06-25 00:00:00.000,2018,2,6,25,20180625,"June","Jun 2018","Q2 2018",1,"Monday",2018-07-01 00:00:00.000,2018-06-30 00:00:00.000,26,2018,176,"2018-26",20182600,20180600,20180200,"FY18","FQ4",12,False,True,"Unknown",True,"Weekday",-124,-29,-10,-2,-3,True,True,True
2018-06-26 00:00:00.000,2018,2,6,26,20180626,"June","Jun 2018","Q2 2018",2,"Tuesday",2018-07-01 00:00:00.000,2018-06-30 00:00:00.000,26,2018,177,"2018-26",20182600,20180600,20180200,"FY18","FQ4",12,False,True,"Unknown",True,"Weekday",-124,-29,-10,-2,-3,True,True,True
2018-06-27 00:00:00.000,2018,2,6,27,20180627,"June","Jun 2018","Q2 2018",3,"Wednesday",2018-07-01 00:00:00.000,2018-06-30 00:00:00.000,26,2018,178,"2018-26",20182600,20180600,20180200,"FY18","FQ4",12,False,True,"Unknown",True,"Weekday",-124,-29,-10,-2,-3,True,True,True
2018-06-28 00:00:00.000,2018,2,6,28,20180628,"June","Jun 2018","Q2 2018",4,"Thursday",2018-07-01 00:00:00.000,2018-06-30 00:00:00.000,26,2018,179,"2018-26",20182600,20180600,20180200,"FY18","FQ4",12,False,True,"Unknown",True,"Weekday",-124,-29,-10,-2,-3,True,True,True
2018-06-29 00:00:00.000,2018,2,6,29,20180629,"June","Jun 2018","Q2 2018",5,"Friday",2018-07-01 00:00:00.000,2018-06-30 00:00:00.000,26,2018,180,"2018-26",20182600,20180600,20180200,"FY18","FQ4",12,False,True,"Unknown",True,"Weekday",-124,-29,-10,-2,-3,True,True,True
2018-06-30 00:00:00.000,2018,2,6,30,20180630,"June","Jun 2018","Q2 2018",6,"Saturday",2018-07-01 00:00:00.000,2018-06-30 00:00:00.000,26,2018,181,"2018-26",20182600,20180600,20180200,"FY18","FQ4",12,False,False,"Unknown",False,"Weekend",-124,-29,-10,-2,-3,True,True,True
2018-07-01 00:00:00.000,2018,3,7,1,20180701,"July","Jul 2018","Q3 2018",0,"Sunday",2018-07-01 00:00:00.000,2018-07-31 00:00:00.000,26,2018,182,"2018-26",20182600,20180700,20180300,"FY19","FQ1",1,False,False,"Unknown",False,"Weekend",-124,-28,-9,-2,-2,True,True,True
2018-07-02 00:00:00.000,2018,3,7,2,20180702,"July","Jul 2018","Q3 2018",1,"Monday",2018-07-08 00:00:00.000,2018-07-31 00:00:00.000,27,2018,183,"2018-27",20182700,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-123,-28,-9,-2,-2,True,True,True
2018-07-03 00:00:00.000,2018,3,7,3,20180703,"July","Jul 2018","Q3 2018",2,"Tuesday",2018-07-08 00:00:00.000,2018-07-31 00:00:00.000,27,2018,184,"2018-27",20182700,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-123,-28,-9,-2,-2,True,True,True
2018-07-04 00:00:00.000,2018,3,7,4,20180704,"July","Jul 2018","Q3 2018",3,"Wednesday",2018-07-08 00:00:00.000,2018-07-31 00:00:00.000,27,2018,185,"2018-27",20182700,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-123,-28,-9,-2,-2,True,True,True
2018-07-05 00:00:00.000,2018,3,7,5,20180705,"July","Jul 2018","Q3 2018",4,"Thursday",2018-07-08 00:00:00.000,2018-07-31 00:00:00.000,27,2018,186,"2018-27",20182700,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-123,-28,-9,-2,-2,True,True,True
2018-07-06 00:00:00.000,2018,3,7,6,20180706,"July","Jul 2018","Q3 2018",5,"Friday",2018-07-08 00:00:00.000,2018-07-31 00:00:00.000,27,2018,187,"2018-27",20182700,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-123,-28,-9,-2,-2,True,True,True
2018-07-07 00:00:00.000,2018,3,7,7,20180707,"July","Jul 2018","Q3 2018",6,"Saturday",2018-07-08 00:00:00.000,2018-07-31 00:00:00.000,27,2018,188,"2018-27",20182700,20180700,20180300,"FY19","FQ1",1,False,False,"Unknown",False,"Weekend",-123,-28,-9,-2,-2,True,True,True
2018-07-08 00:00:00.000,2018,3,7,8,20180708,"July","Jul 2018","Q3 2018",0,"Sunday",2018-07-08 00:00:00.000,2018-07-31 00:00:00.000,27,2018,189,"2018-27",20182700,20180700,20180300,"FY19","FQ1",1,False,False,"Unknown",False,"Weekend",-123,-28,-9,-2,-2,True,True,True
2018-07-09 00:00:00.000,2018,3,7,9,20180709,"July","Jul 2018","Q3 2018",1,"Monday",2018-07-15 00:00:00.000,2018-07-31 00:00:00.000,28,2018,190,"2018-28",20182800,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-122,-28,-9,-2,-2,True,True,True
2018-07-10 00:00:00.000,2018,3,7,10,20180710,"July","Jul 2018","Q3 2018",2,"Tuesday",2018-07-15 00:00:00.000,2018-07-31 00:00:00.000,28,2018,191,"2018-28",20182800,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-122,-28,-9,-2,-2,True,True,True
2018-07-11 00:00:00.000,2018,3,7,11,20180711,"July","Jul 2018","Q3 2018",3,"Wednesday",2018-07-15 00:00:00.000,2018-07-31 00:00:00.000,28,2018,192,"2018-28",20182800,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-122,-28,-9,-2,-2,True,True,True
2018-07-12 00:00:00.000,2018,3,7,12,20180712,"July","Jul 2018","Q3 2018",4,"Thursday",2018-07-15 00:00:00.000,2018-07-31 00:00:00.000,28,2018,193,"2018-28",20182800,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-122,-28,-9,-2,-2,True,True,True
2018-07-13 00:00:00.000,2018,3,7,13,20180713,"July","Jul 2018","Q3 2018",5,"Friday",2018-07-15 00:00:00.000,2018-07-31 00:00:00.000,28,2018,194,"2018-28",20182800,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-122,-28,-9,-2,-2,True,True,True
2018-07-14 00:00:00.000,2018,3,7,14,20180714,"July","Jul 2018","Q3 2018",6,"Saturday",2018-07-15 00:00:00.000,2018-07-31 00:00:00.000,28,2018,195,"2018-28",20182800,20180700,20180300,"FY19","FQ1",1,False,False,"Unknown",False,"Weekend",-122,-28,-9,-2,-2,True,True,True
2018-07-15 00:00:00.000,2018,3,7,15,20180715,"July","Jul 2018","Q3 2018",0,"Sunday",2018-07-15 00:00:00.000,2018-07-31 00:00:00.000,28,2018,196,"2018-28",20182800,20180700,20180300,"FY19","FQ1",1,False,False,"Unknown",False,"Weekend",-122,-28,-9,-2,-2,True,True,True
2018-07-16 00:00:00.000,2018,3,7,16,20180716,"July","Jul 2018","Q3 2018",1,"Monday",2018-07-22 00:00:00.000,2018-07-31 00:00:00.000,29,2018,197,"2018-29",20182900,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-121,-28,-9,-2,-2,True,True,True
2018-07-17 00:00:00.000,2018,3,7,17,20180717,"July","Jul 2018","Q3 2018",2,"Tuesday",2018-07-22 00:00:00.000,2018-07-31 00:00:00.000,29,2018,198,"2018-29",20182900,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-121,-28,-9,-2,-2,True,True,True
2018-07-18 00:00:00.000,2018,3,7,18,20180718,"July","Jul 2018","Q3 2018",3,"Wednesday",2018-07-22 00:00:00.000,2018-07-31 00:00:00.000,29,2018,199,"2018-29",20182900,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-121,-28,-9,-2,-2,True,True,True
2018-07-19 00:00:00.000,2018,3,7,19,20180719,"July","Jul 2018","Q3 2018",4,"Thursday",2018-07-22 00:00:00.000,2018-07-31 00:00:00.000,29,2018,200,"2018-29",20182900,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-121,-28,-9,-2,-2,True,True,True
2018-07-20 00:00:00.000,2018,3,7,20,20180720,"July","Jul 2018","Q3 2018",5,"Friday",2018-07-22 00:00:00.000,2018-07-31 00:00:00.000,29,2018,201,"2018-29",20182900,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-121,-28,-9,-2,-2,True,True,True
2018-07-21 00:00:00.000,2018,3,7,21,20180721,"July","Jul 2018","Q3 2018",6,"Saturday",2018-07-22 00:00:00.000,2018-07-31 00:00:00.000,29,2018,202,"2018-29",20182900,20180700,20180300,"FY19","FQ1",1,False,False,"Unknown",False,"Weekend",-121,-28,-9,-2,-2,True,True,True
2018-07-22 00:00:00.000,2018,3,7,22,20180722,"July","Jul 2018","Q3 2018",0,"Sunday",2018-07-22 00:00:00.000,2018-07-31 00:00:00.000,29,2018,203,"2018-29",20182900,20180700,20180300,"FY19","FQ1",1,False,False,"Unknown",False,"Weekend",-121,-28,-9,-2,-2,True,True,True
2018-07-23 00:00:00.000,2018,3,7,23,20180723,"July","Jul 2018","Q3 2018",1,"Monday",2018-07-29 00:00:00.000,2018-07-31 00:00:00.000,30,2018,204,"2018-30",20183000,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-120,-28,-9,-2,-2,True,True,True
2018-07-24 00:00:00.000,2018,3,7,24,20180724,"July","Jul 2018","Q3 2018",2,"Tuesday",2018-07-29 00:00:00.000,2018-07-31 00:00:00.000,30,2018,205,"2018-30",20183000,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-120,-28,-9,-2,-2,True,True,True
2018-07-25 00:00:00.000,2018,3,7,25,20180725,"July","Jul 2018","Q3 2018",3,"Wednesday",2018-07-29 00:00:00.000,2018-07-31 00:00:00.000,30,2018,206,"2018-30",20183000,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-120,-28,-9,-2,-2,True,True,True
2018-07-26 00:00:00.000,2018,3,7,26,20180726,"July","Jul 2018","Q3 2018",4,"Thursday",2018-07-29 00:00:00.000,2018-07-31 00:00:00.000,30,2018,207,"2018-30",20183000,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-120,-28,-9,-2,-2,True,True,True
2018-07-27 00:00:00.000,2018,3,7,27,20180727,"July","Jul 2018","Q3 2018",5,"Friday",2018-07-29 00:00:00.000,2018-07-31 00:00:00.000,30,2018,208,"2018-30",20183000,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-120,-28,-9,-2,-2,True,True,True
2018-07-28 00:00:00.000,2018,3,7,28,20180728,"July","Jul 2018","Q3 2018",6,"Saturday",2018-07-29 00:00:00.000,2018-07-31 00:00:00.000,30,2018,209,"2018-30",20183000,20180700,20180300,"FY19","FQ1",1,False,False,"Unknown",False,"Weekend",-120,-28,-9,-2,-2,True,True,True
2018-07-29 00:00:00.000,2018,3,7,29,20180729,"July","Jul 2018","Q3 2018",0,"Sunday",2018-07-29 00:00:00.000,2018-07-31 00:00:00.000,30,2018,210,"2018-30",20183000,20180700,20180300,"FY19","FQ1",1,False,False,"Unknown",False,"Weekend",-120,-28,-9,-2,-2,True,True,True
2018-07-30 00:00:00.000,2018,3,7,30,20180730,"July","Jul 2018","Q3 2018",1,"Monday",2018-08-05 00:00:00.000,2018-07-31 00:00:00.000,31,2018,211,"2018-31",20183100,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-119,-28,-9,-2,-2,True,True,True
2018-07-31 00:00:00.000,2018,3,7,31,20180731,"July","Jul 2018","Q3 2018",2,"Tuesday",2018-08-05 00:00:00.000,2018-07-31 00:00:00.000,31,2018,212,"2018-31",20183100,20180700,20180300,"FY19","FQ1",1,False,True,"Unknown",True,"Weekday",-119,-28,-9,-2,-2,True,True,True
2018-08-01 00:00:00.000,2018,3,8,1,20180801,"August","Aug 2018","Q3 2018",3,"Wednesday",2018-08-05 00:00:00.000,2018-08-31 00:00:00.000,31,2018,213,"2018-31",20183100,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-119,-27,-9,-2,-2,True,True,True
2018-08-02 00:00:00.000,2018,3,8,2,20180802,"August","Aug 2018","Q3 2018",4,"Thursday",2018-08-05 00:00:00.000,2018-08-31 00:00:00.000,31,2018,214,"2018-31",20183100,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-119,-27,-9,-2,-2,True,True,True
2018-08-03 00:00:00.000,2018,3,8,3,20180803,"August","Aug 2018","Q3 2018",5,"Friday",2018-08-05 00:00:00.000,2018-08-31 00:00:00.000,31,2018,215,"2018-31",20183100,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-119,-27,-9,-2,-2,True,True,True
2018-08-04 00:00:00.000,2018,3,8,4,20180804,"August","Aug 2018","Q3 2018",6,"Saturday",2018-08-05 00:00:00.000,2018-08-31 00:00:00.000,31,2018,216,"2018-31",20183100,20180800,20180300,"FY19","FQ1",2,False,False,"Unknown",False,"Weekend",-119,-27,-9,-2,-2,True,True,True
2018-08-05 00:00:00.000,2018,3,8,5,20180805,"August","Aug 2018","Q3 2018",0,"Sunday",2018-08-05 00:00:00.000,2018-08-31 00:00:00.000,31,2018,217,"2018-31",20183100,20180800,20180300,"FY19","FQ1",2,False,False,"Unknown",False,"Weekend",-119,-27,-9,-2,-2,True,True,True
2018-08-06 00:00:00.000,2018,3,8,6,20180806,"August","Aug 2018","Q3 2018",1,"Monday",2018-08-12 00:00:00.000,2018-08-31 00:00:00.000,32,2018,218,"2018-32",20183200,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-118,-27,-9,-2,-2,True,True,True
2018-08-07 00:00:00.000,2018,3,8,7,20180807,"August","Aug 2018","Q3 2018",2,"Tuesday",2018-08-12 00:00:00.000,2018-08-31 00:00:00.000,32,2018,219,"2018-32",20183200,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-118,-27,-9,-2,-2,True,True,True
2018-08-08 00:00:00.000,2018,3,8,8,20180808,"August","Aug 2018","Q3 2018",3,"Wednesday",2018-08-12 00:00:00.000,2018-08-31 00:00:00.000,32,2018,220,"2018-32",20183200,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-118,-27,-9,-2,-2,True,True,True
2018-08-09 00:00:00.000,2018,3,8,9,20180809,"August","Aug 2018","Q3 2018",4,"Thursday",2018-08-12 00:00:00.000,2018-08-31 00:00:00.000,32,2018,221,"2018-32",20183200,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-118,-27,-9,-2,-2,True,True,True
2018-08-10 00:00:00.000,2018,3,8,10,20180810,"August","Aug 2018","Q3 2018",5,"Friday",2018-08-12 00:00:00.000,2018-08-31 00:00:00.000,32,2018,222,"2018-32",20183200,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-118,-27,-9,-2,-2,True,True,True
2018-08-11 00:00:00.000,2018,3,8,11,20180811,"August","Aug 2018","Q3 2018",6,"Saturday",2018-08-12 00:00:00.000,2018-08-31 00:00:00.000,32,2018,223,"2018-32",20183200,20180800,20180300,"FY19","FQ1",2,False,False,"Unknown",False,"Weekend",-118,-27,-9,-2,-2,True,True,True
2018-08-12 00:00:00.000,2018,3,8,12,20180812,"August","Aug 2018","Q3 2018",0,"Sunday",2018-08-12 00:00:00.000,2018-08-31 00:00:00.000,32,2018,224,"2018-32",20183200,20180800,20180300,"FY19","FQ1",2,False,False,"Unknown",False,"Weekend",-118,-27,-9,-2,-2,True,True,True
2018-08-13 00:00:00.000,2018,3,8,13,20180813,"August","Aug 2018","Q3 2018",1,"Monday",2018-08-19 00:00:00.000,2018-08-31 00:00:00.000,33,2018,225,"2018-33",20183300,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-117,-27,-9,-2,-2,True,True,True
2018-08-14 00:00:00.000,2018,3,8,14,20180814,"August","Aug 2018","Q3 2018",2,"Tuesday",2018-08-19 00:00:00.000,2018-08-31 00:00:00.000,33,2018,226,"2018-33",20183300,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-117,-27,-9,-2,-2,True,True,True
2018-08-15 00:00:00.000,2018,3,8,15,20180815,"August","Aug 2018","Q3 2018",3,"Wednesday",2018-08-19 00:00:00.000,2018-08-31 00:00:00.000,33,2018,227,"2018-33",20183300,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-117,-27,-9,-2,-2,True,True,True
2018-08-16 00:00:00.000,2018,3,8,16,20180816,"August","Aug 2018","Q3 2018",4,"Thursday",2018-08-19 00:00:00.000,2018-08-31 00:00:00.000,33,2018,228,"2018-33",20183300,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-117,-27,-9,-2,-2,True,True,True
2018-08-17 00:00:00.000,2018,3,8,17,20180817,"August","Aug 2018","Q3 2018",5,"Friday",2018-08-19 00:00:00.000,2018-08-31 00:00:00.000,33,2018,229,"2018-33",20183300,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-117,-27,-9,-2,-2,True,True,True
2018-08-18 00:00:00.000,2018,3,8,18,20180818,"August","Aug 2018","Q3 2018",6,"Saturday",2018-08-19 00:00:00.000,2018-08-31 00:00:00.000,33,2018,230,"2018-33",20183300,20180800,20180300,"FY19","FQ1",2,False,False,"Unknown",False,"Weekend",-117,-27,-9,-2,-2,True,True,True
2018-08-19 00:00:00.000,2018,3,8,19,20180819,"August","Aug 2018","Q3 2018",0,"Sunday",2018-08-19 00:00:00.000,2018-08-31 00:00:00.000,33,2018,231,"2018-33",20183300,20180800,20180300,"FY19","FQ1",2,False,False,"Unknown",False,"Weekend",-117,-27,-9,-2,-2,True,True,True
2018-08-20 00:00:00.000,2018,3,8,20,20180820,"August","Aug 2018","Q3 2018",1,"Monday",2018-08-26 00:00:00.000,2018-08-31 00:00:00.000,34,2018,232,"2018-34",20183400,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-116,-27,-9,-2,-2,True,True,True
2018-08-21 00:00:00.000,2018,3,8,21,20180821,"August","Aug 2018","Q3 2018",2,"Tuesday",2018-08-26 00:00:00.000,2018-08-31 00:00:00.000,34,2018,233,"2018-34",20183400,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-116,-27,-9,-2,-2,True,True,True
2018-08-22 00:00:00.000,2018,3,8,22,20180822,"August","Aug 2018","Q3 2018",3,"Wednesday",2018-08-26 00:00:00.000,2018-08-31 00:00:00.000,34,2018,234,"2018-34",20183400,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-116,-27,-9,-2,-2,True,True,True
2018-08-23 00:00:00.000,2018,3,8,23,20180823,"August","Aug 2018","Q3 2018",4,"Thursday",2018-08-26 00:00:00.000,2018-08-31 00:00:00.000,34,2018,235,"2018-34",20183400,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-116,-27,-9,-2,-2,True,True,True
2018-08-24 00:00:00.000,2018,3,8,24,20180824,"August","Aug 2018","Q3 2018",5,"Friday",2018-08-26 00:00:00.000,2018-08-31 00:00:00.000,34,2018,236,"2018-34",20183400,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-116,-27,-9,-2,-2,True,True,True
2018-08-25 00:00:00.000,2018,3,8,25,20180825,"August","Aug 2018","Q3 2018",6,"Saturday",2018-08-26 00:00:00.000,2018-08-31 00:00:00.000,34,2018,237,"2018-34",20183400,20180800,20180300,"FY19","FQ1",2,False,False,"Unknown",False,"Weekend",-116,-27,-9,-2,-2,True,True,True
2018-08-26 00:00:00.000,2018,3,8,26,20180826,"August","Aug 2018","Q3 2018",0,"Sunday",2018-08-26 00:00:00.000,2018-08-31 00:00:00.000,34,2018,238,"2018-34",20183400,20180800,20180300,"FY19","FQ1",2,False,False,"Unknown",False,"Weekend",-116,-27,-9,-2,-2,True,True,True
2018-08-27 00:00:00.000,2018,3,8,27,20180827,"August","Aug 2018","Q3 2018",1,"Monday",2018-09-02 00:00:00.000,2018-08-31 00:00:00.000,35,2018,239,"2018-35",20183500,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-115,-27,-9,-2,-2,True,True,True
2018-08-28 00:00:00.000,2018,3,8,28,20180828,"August","Aug 2018","Q3 2018",2,"Tuesday",2018-09-02 00:00:00.000,2018-08-31 00:00:00.000,35,2018,240,"2018-35",20183500,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-115,-27,-9,-2,-2,True,True,True
2018-08-29 00:00:00.000,2018,3,8,29,20180829,"August","Aug 2018","Q3 2018",3,"Wednesday",2018-09-02 00:00:00.000,2018-08-31 00:00:00.000,35,2018,241,"2018-35",20183500,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-115,-27,-9,-2,-2,True,True,True
2018-08-30 00:00:00.000,2018,3,8,30,20180830,"August","Aug 2018","Q3 2018",4,"Thursday",2018-09-02 00:00:00.000,2018-08-31 00:00:00.000,35,2018,242,"2018-35",20183500,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-115,-27,-9,-2,-2,True,True,True
2018-08-31 00:00:00.000,2018,3,8,31,20180831,"August","Aug 2018","Q3 2018",5,"Friday",2018-09-02 00:00:00.000,2018-08-31 00:00:00.000,35,2018,243,"2018-35",20183500,20180800,20180300,"FY19","FQ1",2,False,True,"Unknown",True,"Weekday",-115,-27,-9,-2,-2,True,True,True
2018-09-01 00:00:00.000,2018,3,9,1,20180901,"September","Sep 2018","Q3 2018",6,"Saturday",2018-09-02 00:00:00.000,2018-09-30 00:00:00.000,35,2018,244,"2018-35",20183500,20180900,20180300,"FY19","FQ1",3,False,False,"Unknown",False,"Weekend",-115,-26,-9,-2,-2,True,True,True
2018-09-02 00:00:00.000,2018,3,9,2,20180902,"September","Sep 2018","Q3 2018",0,"Sunday",2018-09-02 00:00:00.000,2018-09-30 00:00:00.000,35,2018,245,"2018-35",20183500,20180900,20180300,"FY19","FQ1",3,False,False,"Unknown",False,"Weekend",-115,-26,-9,-2,-2,True,True,True
2018-09-03 00:00:00.000,2018,3,9,3,20180903,"September","Sep 2018","Q3 2018",1,"Monday",2018-09-09 00:00:00.000,2018-09-30 00:00:00.000,36,2018,246,"2018-36",20183600,20180900,20180300,"FY19","FQ1",3,False,True,"Unknown",True,"Weekday",-114,-26,-9,-2,-2,True,True,True
2018-09-04 00:00:00.000,2018,3,9,4,20180904,"September","Sep 2018","Q3 2018",2,"Tuesday",2018-09-09 00:00:00.000,2018-09-30 00:00:00.000,36,2018,247,"2018-36",20183600,20180900,20180300,"FY19","FQ1",3,False,True,"Unknown",True,"Weekday",-114,-26,-9,-2,-2,True,True,True
2018-09-05 00:00:00.000,2018,3,9,5,20180905,"September","Sep 2018","Q3 2018",3,"Wednesday",2018-09-09 00:00:00.000,2018-09-30 00:00:00.000,36,2018,248,"2018-36",20183600,20180900,20180300,"FY19","FQ1",3,False,True,"Unknown",True,"Weekday",-114,-26,-9,-2,-2,True,True,True
2018-09-06 00:00:00.000,2018,3,9,6,20180906,"September","Sep 2018","Q3 2018",4,"Thursday",2018-09-09 00:00:00.000,2018-09-30 00:00:00.000,36,2018,249,"2018-36",20183600,20180900,20180300,"FY19","FQ1",3,False,True,"Unknown",True,"Weekday",-114,-26,-9,-2,-2,True,True,True
2018-09-07 00:00:00.000,2018,3,9,7,20180907,"September","Sep 2018","Q3 2018",5,"Friday",2018-09-09 00:00:00.000,2018-09-30 00:00:00.000,36,2018,250,"2018-36",20183600,20180900,20180300,"FY19","FQ1",3,False,True,"Unknown",True,"Weekday",-114,-26,-9,-2,-2,True,True,True
2018-09-08 00:00:00.000,2018,3,9,8,20180908,"September","Sep 2018","Q3 2018",6,"Saturday",2018-09-09 00:00:00.000,2018-09-30 00:00:00.000,36,2018,251,"2018-36",20183600,20180900,20180300,"FY19","FQ1",3,False,False,"Unknown",False,"Weekend",-114,-26,-9,-2,-2,True,True,True
2018-09-09 00:00:00.000,2018,3,9,9,20180909,"September","Sep 2018","Q3 2018",0,"Sunday",2018-09-09 00:00:00.000,2018-09-30 00:00:00.000,36,2018,252,"2018-36",20183600,20180900,20180300,"FY19","FQ1",3,False,False,"Unknown",False,"Weekend",-114,-26,-9,-2,-2,True,True,True
2018-09-10 00:00:00.000,2018,3,9,10,20180910,"September","Sep 2018","Q3 2018",1,"Monday",2018-09-16 00:00:00.000,2018-09-30 00:00:00.000,37,2018,253,"2018-37",20183700,20180900,20180300,"FY19","FQ1",3,False,True,"Unknown",True,"Weekday",-113,-26,-9,-2,-2,True,True,True
