Date,Year,MonthNr,YearMonth,Day,Month,Month short,DayInWeek,DayOfWeekName,WeekStart,WeekEnding,WeekofYear
2009-07-20 00:00:00.000,"2009",7,"200907",20,"July","Jul",1,"Monday",2009-07-20 00:00:00.000,2009-07-26 00:00:00.000,30
2009-07-27 00:00:00.000,"2009",7,"200907",27,"July","Jul",1,"Monday",2009-07-27 00:00:00.000,2009-08-02 00:00:00.000,31
2010-07-05 00:00:00.000,"2010",7,"201007",5,"July","Jul",1,"Monday",2010-07-05 00:00:00.000,2010-07-11 00:00:00.000,28
2010-07-12 00:00:00.000,"2010",7,"201007",12,"July","Jul",1,"Monday",2010-07-12 00:00:00.000,2010-07-18 00:00:00.000,29
2010-07-19 00:00:00.000,"2010",7,"201007",19,"July","Jul",1,"Monday",2010-07-19 00:00:00.000,2010-07-25 00:00:00.000,30
2010-07-26 00:00:00.000,"2010",7,"201007",26,"July","Jul",1,"Monday",2010-07-26 00:00:00.000,2010-08-01 00:00:00.000,31
2011-07-04 00:00:00.000,"2011",7,"201107",4,"July","Jul",1,"Monday",2011-07-04 00:00:00.000,2011-07-10 00:00:00.000,28
2011-07-11 00:00:00.000,"2011",7,"201107",11,"July","Jul",1,"Monday",2011-07-11 00:00:00.000,2011-07-17 00:00:00.000,29
2011-07-18 00:00:00.000,"2011",7,"201107",18,"July","Jul",1,"Monday",2011-07-18 00:00:00.000,2011-07-24 00:00:00.000,30
2011-07-25 00:00:00.000,"2011",7,"201107",25,"July","Jul",1,"Monday",2011-07-25 00:00:00.000,2011-07-31 00:00:00.000,31
2012-07-02 00:00:00.000,"2012",7,"201207",2,"July","Jul",1,"Monday",2012-07-02 00:00:00.000,2012-07-08 00:00:00.000,28
2012-07-09 00:00:00.000,"2012",7,"201207",9,"July","Jul",1,"Monday",2012-07-09 00:00:00.000,2012-07-15 00:00:00.000,29
2012-07-16 00:00:00.000,"2012",7,"201207",16,"July","Jul",1,"Monday",2012-07-16 00:00:00.000,2012-07-22 00:00:00.000,30
2012-07-23 00:00:00.000,"2012",7,"201207",23,"July","Jul",1,"Monday",2012-07-23 00:00:00.000,2012-07-29 00:00:00.000,31
2012-07-30 00:00:00.000,"2012",7,"201207",30,"July","Jul",1,"Monday",2012-07-30 00:00:00.000,2012-08-05 00:00:00.000,32
2013-07-01 00:00:00.000,"2013",7,"201307",1,"July","Jul",1,"Monday",2013-07-01 00:00:00.000,2013-07-07 00:00:00.000,27
2013-07-08 00:00:00.000,"2013",7,"201307",8,"July","Jul",1,"Monday",2013-07-08 00:00:00.000,2013-07-14 00:00:00.000,28
2013-07-15 00:00:00.000,"2013",7,"201307",15,"July","Jul",1,"Monday",2013-07-15 00:00:00.000,2013-07-21 00:00:00.000,29
2013-07-22 00:00:00.000,"2013",7,"201307",22,"July","Jul",1,"Monday",2013-07-22 00:00:00.000,2013-07-28 00:00:00.000,30
2013-07-29 00:00:00.000,"2013",7,"201307",29,"July","Jul",1,"Monday",2013-07-29 00:00:00.000,2013-08-04 00:00:00.000,31
2014-07-07 00:00:00.000,"2014",7,"201407",7,"July","Jul",1,"Monday",2014-07-07 00:00:00.000,2014-07-13 00:00:00.000,28
2014-07-14 00:00:00.000,"2014",7,"201407",14,"July","Jul",1,"Monday",2014-07-14 00:00:00.000,2014-07-20 00:00:00.000,29
2014-07-21 00:00:00.000,"2014",7,"201407",21,"July","Jul",1,"Monday",2014-07-21 00:00:00.000,2014-07-27 00:00:00.000,30
2014-07-28 00:00:00.000,"2014",7,"201407",28,"July","Jul",1,"Monday",2014-07-28 00:00:00.000,2014-08-03 00:00:00.000,31
2015-07-06 00:00:00.000,"2015",7,"201507",6,"July","Jul",1,"Monday",2015-07-06 00:00:00.000,2015-07-12 00:00:00.000,28
2015-07-13 00:00:00.000,"2015",7,"201507",13,"July","Jul",1,"Monday",2015-07-13 00:00:00.000,2015-07-19 00:00:00.000,29
2015-07-20 00:00:00.000,"2015",7,"201507",20,"July","Jul",1,"Monday",2015-07-20 00:00:00.000,2015-07-26 00:00:00.000,30
2015-07-27 00:00:00.000,"2015",7,"201507",27,"July","Jul",1,"Monday",2015-07-27 00:00:00.000,2015-08-02 00:00:00.000,31
2016-07-04 00:00:00.000,"2016",7,"201607",4,"July","Jul",1,"Monday",2016-07-04 00:00:00.000,2016-07-10 00:00:00.000,28
2016-07-11 00:00:00.000,"2016",7,"201607",11,"July","Jul",1,"Monday",2016-07-11 00:00:00.000,2016-07-17 00:00:00.000,29
2016-07-18 00:00:00.000,"2016",7,"201607",18,"July","Jul",1,"Monday",2016-07-18 00:00:00.000,2016-07-24 00:00:00.000,30
2016-07-25 00:00:00.000,"2016",7,"201607",25,"July","Jul",1,"Monday",2016-07-25 00:00:00.000,2016-07-31 00:00:00.000,31
2017-07-03 00:00:00.000,"2017",7,"201707",3,"July","Jul",1,"Monday",2017-07-03 00:00:00.000,2017-07-09 00:00:00.000,28
2017-07-10 00:00:00.000,"2017",7,"201707",10,"July","Jul",1,"Monday",2017-07-10 00:00:00.000,2017-07-16 00:00:00.000,29
2017-07-17 00:00:00.000,"2017",7,"201707",17,"July","Jul",1,"Monday",2017-07-17 00:00:00.000,2017-07-23 00:00:00.000,30
2017-07-24 00:00:00.000,"2017",7,"201707",24,"July","Jul",1,"Monday",2017-07-24 00:00:00.000,2017-07-30 00:00:00.000,31
2017-07-31 00:00:00.000,"2017",7,"201707",31,"July","Jul",1,"Monday",2017-07-31 00:00:00.000,2017-08-06 00:00:00.000,32
1991-10-07 00:00:00.000,"1991",10,"199110",7,"October","Oct",1,"Monday",1991-10-07 00:00:00.000,1991-10-13 00:00:00.000,41
1991-10-14 00:00:00.000,"1991",10,"199110",14,"October","Oct",1,"Monday",1991-10-14 00:00:00.000,1991-10-20 00:00:00.000,42
1991-10-21 00:00:00.000,"1991",10,"199110",21,"October","Oct",1,"Monday",1991-10-21 00:00:00.000,1991-10-27 00:00:00.000,43
1991-10-28 00:00:00.000,"1991",10,"199110",28,"October","Oct",1,"Monday",1991-10-28 00:00:00.000,1991-11-03 00:00:00.000,44
1992-10-05 00:00:00.000,"1992",10,"199210",5,"October","Oct",1,"Monday",1992-10-05 00:00:00.000,1992-10-11 00:00:00.000,41
1992-10-12 00:00:00.000,"1992",10,"199210",12,"October","Oct",1,"Monday",1992-10-12 00:00:00.000,1992-10-18 00:00:00.000,42
1992-10-19 00:00:00.000,"1992",10,"199210",19,"October","Oct",1,"Monday",1992-10-19 00:00:00.000,1992-10-25 00:00:00.000,43
1992-10-26 00:00:00.000,"1992",10,"199210",26,"October","Oct",1,"Monday",1992-10-26 00:00:00.000,1992-11-01 00:00:00.000,44
1993-10-04 00:00:00.000,"1993",10,"199310",4,"October","Oct",1,"Monday",1993-10-04 00:00:00.000,1993-10-10 00:00:00.000,41
1993-10-11 00:00:00.000,"1993",10,"199310",11,"October","Oct",1,"Monday",1993-10-11 00:00:00.000,1993-10-17 00:00:00.000,42
1993-10-18 00:00:00.000,"1993",10,"199310",18,"October","Oct",1,"Monday",1993-10-18 00:00:00.000,1993-10-24 00:00:00.000,43
1993-10-25 00:00:00.000,"1993",10,"199310",25,"October","Oct",1,"Monday",1993-10-25 00:00:00.000,1993-10-31 00:00:00.000,44
1994-10-03 00:00:00.000,"1994",10,"199410",3,"October","Oct",1,"Monday",1994-10-03 00:00:00.000,1994-10-09 00:00:00.000,41
1994-10-10 00:00:00.000,"1994",10,"199410",10,"October","Oct",1,"Monday",1994-10-10 00:00:00.000,1994-10-16 00:00:00.000,42
1994-10-17 00:00:00.000,"1994",10,"199410",17,"October","Oct",1,"Monday",1994-10-17 00:00:00.000,1994-10-23 00:00:00.000,43
1994-10-24 00:00:00.000,"1994",10,"199410",24,"October","Oct",1,"Monday",1994-10-24 00:00:00.000,1994-10-30 00:00:00.000,44
1994-10-31 00:00:00.000,"1994",10,"199410",31,"October","Oct",1,"Monday",1994-10-31 00:00:00.000,1994-11-06 00:00:00.000,45
1995-10-02 00:00:00.000,"1995",10,"199510",2,"October","Oct",1,"Monday",1995-10-02 00:00:00.000,1995-10-08 00:00:00.000,41
1995-10-09 00:00:00.000,"1995",10,"199510",9,"October","Oct",1,"Monday",1995-10-09 00:00:00.000,1995-10-15 00:00:00.000,42
1995-10-16 00:00:00.000,"1995",10,"199510",16,"October","Oct",1,"Monday",1995-10-16 00:00:00.000,1995-10-22 00:00:00.000,43
1995-10-23 00:00:00.000,"1995",10,"199510",23,"October","Oct",1,"Monday",1995-10-23 00:00:00.000,1995-10-29 00:00:00.000,44
1995-10-30 00:00:00.000,"1995",10,"199510",30,"October","Oct",1,"Monday",1995-10-30 00:00:00.000,1995-11-05 00:00:00.000,45
1996-10-07 00:00:00.000,"1996",10,"199610",7,"October","Oct",1,"Monday",1996-10-07 00:00:00.000,1996-10-13 00:00:00.000,41
1996-10-14 00:00:00.000,"1996",10,"199610",14,"October","Oct",1,"Monday",1996-10-14 00:00:00.000,1996-10-20 00:00:00.000,42
1996-10-21 00:00:00.000,"1996",10,"199610",21,"October","Oct",1,"Monday",1996-10-21 00:00:00.000,1996-10-27 00:00:00.000,43
1996-10-28 00:00:00.000,"1996",10,"199610",28,"October","Oct",1,"Monday",1996-10-28 00:00:00.000,1996-11-03 00:00:00.000,44
1997-10-06 00:00:00.000,"1997",10,"199710",6,"October","Oct",1,"Monday",1997-10-06 00:00:00.000,1997-10-12 00:00:00.000,41
1997-10-13 00:00:00.000,"1997",10,"199710",13,"October","Oct",1,"Monday",1997-10-13 00:00:00.000,1997-10-19 00:00:00.000,42
1997-10-20 00:00:00.000,"1997",10,"199710",20,"October","Oct",1,"Monday",1997-10-20 00:00:00.000,1997-10-26 00:00:00.000,43
1997-10-27 00:00:00.000,"1997",10,"199710",27,"October","Oct",1,"Monday",1997-10-27 00:00:00.000,1997-11-02 00:00:00.000,44
1998-10-05 00:00:00.000,"1998",10,"199810",5,"October","Oct",1,"Monday",1998-10-05 00:00:00.000,1998-10-11 00:00:00.000,41
1998-10-12 00:00:00.000,"1998",10,"199810",12,"October","Oct",1,"Monday",1998-10-12 00:00:00.000,1998-10-18 00:00:00.000,42
1998-10-19 00:00:00.000,"1998",10,"199810",19,"October","Oct",1,"Monday",1998-10-19 00:00:00.000,1998-10-25 00:00:00.000,43
1998-10-26 00:00:00.000,"1998",10,"199810",26,"October","Oct",1,"Monday",1998-10-26 00:00:00.000,1998-11-01 00:00:00.000,44
1999-10-04 00:00:00.000,"1999",10,"199910",4,"October","Oct",1,"Monday",1999-10-04 00:00:00.000,1999-10-10 00:00:00.000,41
1999-10-11 00:00:00.000,"1999",10,"199910",11,"October","Oct",1,"Monday",1999-10-11 00:00:00.000,1999-10-17 00:00:00.000,42
1999-10-18 00:00:00.000,"1999",10,"199910",18,"October","Oct",1,"Monday",1999-10-18 00:00:00.000,1999-10-24 00:00:00.000,43
1999-10-25 00:00:00.000,"1999",10,"199910",25,"October","Oct",1,"Monday",1999-10-25 00:00:00.000,1999-10-31 00:00:00.000,44
2000-10-02 00:00:00.000,"2000",10,"200010",2,"October","Oct",1,"Monday",2000-10-02 00:00:00.000,2000-10-08 00:00:00.000,41
2000-10-09 00:00:00.000,"2000",10,"200010",9,"October","Oct",1,"Monday",2000-10-09 00:00:00.000,2000-10-15 00:00:00.000,42
2000-10-16 00:00:00.000,"2000",10,"200010",16,"October","Oct",1,"Monday",2000-10-16 00:00:00.000,2000-10-22 00:00:00.000,43
2000-10-23 00:00:00.000,"2000",10,"200010",23,"October","Oct",1,"Monday",2000-10-23 00:00:00.000,2000-10-29 00:00:00.000,44
2000-10-30 00:00:00.000,"2000",10,"200010",30,"October","Oct",1,"Monday",2000-10-30 00:00:00.000,2000-11-05 00:00:00.000,45
2001-10-01 00:00:00.000,"2001",10,"200110",1,"October","Oct",1,"Monday",2001-10-01 00:00:00.000,2001-10-07 00:00:00.000,40
2001-10-08 00:00:00.000,"2001",10,"200110",8,"October","Oct",1,"Monday",2001-10-08 00:00:00.000,2001-10-14 00:00:00.000,41
2001-10-15 00:00:00.000,"2001",10,"200110",15,"October","Oct",1,"Monday",2001-10-15 00:00:00.000,2001-10-21 00:00:00.000,42
2001-10-22 00:00:00.000,"2001",10,"200110",22,"October","Oct",1,"Monday",2001-10-22 00:00:00.000,2001-10-28 00:00:00.000,43
2001-10-29 00:00:00.000,"2001",10,"200110",29,"October","Oct",1,"Monday",2001-10-29 00:00:00.000,2001-11-04 00:00:00.000,44
2002-10-07 00:00:00.000,"2002",10,"200210",7,"October","Oct",1,"Monday",2002-10-07 00:00:00.000,2002-10-13 00:00:00.000,41
2002-10-14 00:00:00.000,"2002",10,"200210",14,"October","Oct",1,"Monday",2002-10-14 00:00:00.000,2002-10-20 00:00:00.000,42
2002-10-21 00:00:00.000,"2002",10,"200210",21,"October","Oct",1,"Monday",2002-10-21 00:00:00.000,2002-10-27 00:00:00.000,43
2002-10-28 00:00:00.000,"2002",10,"200210",28,"October","Oct",1,"Monday",2002-10-28 00:00:00.000,2002-11-03 00:00:00.000,44
2003-10-06 00:00:00.000,"2003",10,"200310",6,"October","Oct",1,"Monday",2003-10-06 00:00:00.000,2003-10-12 00:00:00.000,41
2003-10-13 00:00:00.000,"2003",10,"200310",13,"October","Oct",1,"Monday",2003-10-13 00:00:00.000,2003-10-19 00:00:00.000,42
2003-10-20 00:00:00.000,"2003",10,"200310",20,"October","Oct",1,"Monday",2003-10-20 00:00:00.000,2003-10-26 00:00:00.000,43
2003-10-27 00:00:00.000,"2003",10,"200310",27,"October","Oct",1,"Monday",2003-10-27 00:00:00.000,2003-11-02 00:00:00.000,44
2004-10-04 00:00:00.000,"2004",10,"200410",4,"October","Oct",1,"Monday",2004-10-04 00:00:00.000,2004-10-10 00:00:00.000,41
2004-10-11 00:00:00.000,"2004",10,"200410",11,"October","Oct",1,"Monday",2004-10-11 00:00:00.000,2004-10-17 00:00:00.000,42
2004-10-18 00:00:00.000,"2004",10,"200410",18,"October","Oct",1,"Monday",2004-10-18 00:00:00.000,2004-10-24 00:00:00.000,43
2004-10-25 00:00:00.000,"2004",10,"200410",25,"October","Oct",1,"Monday",2004-10-25 00:00:00.000,2004-10-31 00:00:00.000,44
2005-10-03 00:00:00.000,"2005",10,"200510",3,"October","Oct",1,"Monday",2005-10-03 00:00:00.000,2005-10-09 00:00:00.000,41
2005-10-10 00:00:00.000,"2005",10,"200510",10,"October","Oct",1,"Monday",2005-10-10 00:00:00.000,2005-10-16 00:00:00.000,42
2005-10-17 00:00:00.000,"2005",10,"200510",17,"October","Oct",1,"Monday",2005-10-17 00:00:00.000,2005-10-23 00:00:00.000,43
2005-10-24 00:00:00.000,"2005",10,"200510",24,"October","Oct",1,"Monday",2005-10-24 00:00:00.000,2005-10-30 00:00:00.000,44
2005-10-31 00:00:00.000,"2005",10,"200510",31,"October","Oct",1,"Monday",2005-10-31 00:00:00.000,2005-11-06 00:00:00.000,45
2006-10-02 00:00:00.000,"2006",10,"200610",2,"October","Oct",1,"Monday",2006-10-02 00:00:00.000,2006-10-08 00:00:00.000,41
2006-10-09 00:00:00.000,"2006",10,"200610",9,"October","Oct",1,"Monday",2006-10-09 00:00:00.000,2006-10-15 00:00:00.000,42
2006-10-16 00:00:00.000,"2006",10,"200610",16,"October","Oct",1,"Monday",2006-10-16 00:00:00.000,2006-10-22 00:00:00.000,43
2006-10-23 00:00:00.000,"2006",10,"200610",23,"October","Oct",1,"Monday",2006-10-23 00:00:00.000,2006-10-29 00:00:00.000,44
2006-10-30 00:00:00.000,"2006",10,"200610",30,"October","Oct",1,"Monday",2006-10-30 00:00:00.000,2006-11-05 00:00:00.000,45
2007-10-01 00:00:00.000,"2007",10,"200710",1,"October","Oct",1,"Monday",2007-10-01 00:00:00.000,2007-10-07 00:00:00.000,40
2007-10-08 00:00:00.000,"2007",10,"200710",8,"October","Oct",1,"Monday",2007-10-08 00:00:00.000,2007-10-14 00:00:00.000,41
2007-10-15 00:00:00.000,"2007",10,"200710",15,"October","Oct",1,"Monday",2007-10-15 00:00:00.000,2007-10-21 00:00:00.000,42
2007-10-22 00:00:00.000,"2007",10,"200710",22,"October","Oct",1,"Monday",2007-10-22 00:00:00.000,2007-10-28 00:00:00.000,43
2007-10-29 00:00:00.000,"2007",10,"200710",29,"October","Oct",1,"Monday",2007-10-29 00:00:00.000,2007-11-04 00:00:00.000,44
2008-10-06 00:00:00.000,"2008",10,"200810",6,"October","Oct",1,"Monday",2008-10-06 00:00:00.000,2008-10-12 00:00:00.000,41
2008-10-13 00:00:00.000,"2008",10,"200810",13,"October","Oct",1,"Monday",2008-10-13 00:00:00.000,2008-10-19 00:00:00.000,42
2008-10-20 00:00:00.000,"2008",10,"200810",20,"October","Oct",1,"Monday",2008-10-20 00:00:00.000,2008-10-26 00:00:00.000,43
2008-10-27 00:00:00.000,"2008",10,"200810",27,"October","Oct",1,"Monday",2008-10-27 00:00:00.000,2008-11-02 00:00:00.000,44
2009-10-05 00:00:00.000,"2009",10,"200910",5,"October","Oct",1,"Monday",2009-10-05 00:00:00.000,2009-10-11 00:00:00.000,41
2009-10-12 00:00:00.000,"2009",10,"200910",12,"October","Oct",1,"Monday",2009-10-12 00:00:00.000,2009-10-18 00:00:00.000,42
2009-10-19 00:00:00.000,"2009",10,"200910",19,"October","Oct",1,"Monday",2009-10-19 00:00:00.000,2009-10-25 00:00:00.000,43
2009-10-26 00:00:00.000,"2009",10,"200910",26,"October","Oct",1,"Monday",2009-10-26 00:00:00.000,2009-11-01 00:00:00.000,44
2010-10-04 00:00:00.000,"2010",10,"201010",4,"October","Oct",1,"Monday",2010-10-04 00:00:00.000,2010-10-10 00:00:00.000,41
2010-10-11 00:00:00.000,"2010",10,"201010",11,"October","Oct",1,"Monday",2010-10-11 00:00:00.000,2010-10-17 00:00:00.000,42
2010-10-18 00:00:00.000,"2010",10,"201010",18,"October","Oct",1,"Monday",2010-10-18 00:00:00.000,2010-10-24 00:00:00.000,43
2010-10-25 00:00:00.000,"2010",10,"201010",25,"October","Oct",1,"Monday",2010-10-25 00:00:00.000,2010-10-31 00:00:00.000,44
2011-10-03 00:00:00.000,"2011",10,"201110",3,"October","Oct",1,"Monday",2011-10-03 00:00:00.000,2011-10-09 00:00:00.000,41
2011-10-10 00:00:00.000,"2011",10,"201110",10,"October","Oct",1,"Monday",2011-10-10 00:00:00.000,2011-10-16 00:00:00.000,42
2011-10-17 00:00:00.000,"2011",10,"201110",17,"October","Oct",1,"Monday",2011-10-17 00:00:00.000,2011-10-23 00:00:00.000,43
2011-10-24 00:00:00.000,"2011",10,"201110",24,"October","Oct",1,"Monday",2011-10-24 00:00:00.000,2011-10-30 00:00:00.000,44
2011-10-31 00:00:00.000,"2011",10,"201110",31,"October","Oct",1,"Monday",2011-10-31 00:00:00.000,2011-11-06 00:00:00.000,45
2012-10-01 00:00:00.000,"2012",10,"201210",1,"October","Oct",1,"Monday",2012-10-01 00:00:00.000,2012-10-07 00:00:00.000,41
2012-10-08 00:00:00.000,"2012",10,"201210",8,"October","Oct",1,"Monday",2012-10-08 00:00:00.000,2012-10-14 00:00:00.000,42
2012-10-15 00:00:00.000,"2012",10,"201210",15,"October","Oct",1,"Monday",2012-10-15 00:00:00.000,2012-10-21 00:00:00.000,43
2012-10-22 00:00:00.000,"2012",10,"201210",22,"October","Oct",1,"Monday",2012-10-22 00:00:00.000,2012-10-28 00:00:00.000,44
2012-10-29 00:00:00.000,"2012",10,"201210",29,"October","Oct",1,"Monday",2012-10-29 00:00:00.000,2012-11-04 00:00:00.000,45
2013-10-07 00:00:00.000,"2013",10,"201310",7,"October","Oct",1,"Monday",2013-10-07 00:00:00.000,2013-10-13 00:00:00.000,41
2013-10-14 00:00:00.000,"2013",10,"201310",14,"October","Oct",1,"Monday",2013-10-14 00:00:00.000,2013-10-20 00:00:00.000,42
2013-10-21 00:00:00.000,"2013",10,"201310",21,"October","Oct",1,"Monday",2013-10-21 00:00:00.000,2013-10-27 00:00:00.000,43
2013-10-28 00:00:00.000,"2013",10,"201310",28,"October","Oct",1,"Monday",2013-10-28 00:00:00.000,2013-11-03 00:00:00.000,44
2014-10-06 00:00:00.000,"2014",10,"201410",6,"October","Oct",1,"Monday",2014-10-06 00:00:00.000,2014-10-12 00:00:00.000,41
2014-10-13 00:00:00.000,"2014",10,"201410",13,"October","Oct",1,"Monday",2014-10-13 00:00:00.000,2014-10-19 00:00:00.000,42
2014-10-20 00:00:00.000,"2014",10,"201410",20,"October","Oct",1,"Monday",2014-10-20 00:00:00.000,2014-10-26 00:00:00.000,43
2014-10-27 00:00:00.000,"2014",10,"201410",27,"October","Oct",1,"Monday",2014-10-27 00:00:00.000,2014-11-02 00:00:00.000,44
2015-10-05 00:00:00.000,"2015",10,"201510",5,"October","Oct",1,"Monday",2015-10-05 00:00:00.000,2015-10-11 00:00:00.000,41
2015-10-12 00:00:00.000,"2015",10,"201510",12,"October","Oct",1,"Monday",2015-10-12 00:00:00.000,2015-10-18 00:00:00.000,42
2015-10-19 00:00:00.000,"2015",10,"201510",19,"October","Oct",1,"Monday",2015-10-19 00:00:00.000,2015-10-25 00:00:00.000,43
2015-10-26 00:00:00.000,"2015",10,"201510",26,"October","Oct",1,"Monday",2015-10-26 00:00:00.000,2015-11-01 00:00:00.000,44
2016-10-03 00:00:00.000,"2016",10,"201610",3,"October","Oct",1,"Monday",2016-10-03 00:00:00.000,2016-10-09 00:00:00.000,41
2016-10-10 00:00:00.000,"2016",10,"201610",10,"October","Oct",1,"Monday",2016-10-10 00:00:00.000,2016-10-16 00:00:00.000,42
2016-10-17 00:00:00.000,"2016",10,"201610",17,"October","Oct",1,"Monday",2016-10-17 00:00:00.000,2016-10-23 00:00:00.000,43
2016-10-24 00:00:00.000,"2016",10,"201610",24,"October","Oct",1,"Monday",2016-10-24 00:00:00.000,2016-10-30 00:00:00.000,44
2016-10-31 00:00:00.000,"2016",10,"201610",31,"October","Oct",1,"Monday",2016-10-31 00:00:00.000,2016-11-06 00:00:00.000,45
2017-10-02 00:00:00.000,"2017",10,"201710",2,"October","Oct",1,"Monday",2017-10-02 00:00:00.000,2017-10-08 00:00:00.000,41
2017-10-09 00:00:00.000,"2017",10,"201710",9,"October","Oct",1,"Monday",2017-10-09 00:00:00.000,2017-10-15 00:00:00.000,42
2017-10-16 00:00:00.000,"2017",10,"201710",16,"October","Oct",1,"Monday",2017-10-16 00:00:00.000,2017-10-22 00:00:00.000,43
2017-10-23 00:00:00.000,"2017",10,"201710",23,"October","Oct",1,"Monday",2017-10-23 00:00:00.000,2017-10-29 00:00:00.000,44
2017-10-30 00:00:00.000,"2017",10,"201710",30,"October","Oct",1,"Monday",2017-10-30 00:00:00.000,2017-11-05 00:00:00.000,45
1991-12-02 00:00:00.000,"1991",12,"199112",2,"December","Dec",1,"Monday",1991-12-02 00:00:00.000,1991-12-08 00:00:00.000,49
1991-12-09 00:00:00.000,"1991",12,"199112",9,"December","Dec",1,"Monday",1991-12-09 00:00:00.000,1991-12-15 00:00:00.000,50
1991-12-16 00:00:00.000,"1991",12,"199112",16,"December","Dec",1,"Monday",1991-12-16 00:00:00.000,1991-12-22 00:00:00.000,51
1991-12-23 00:00:00.000,"1991",12,"199112",23,"December","Dec",1,"Monday",1991-12-23 00:00:00.000,1991-12-29 00:00:00.000,52
1991-12-30 00:00:00.000,"1991",12,"199112",30,"December","Dec",1,"Monday",1991-12-30 00:00:00.000,1992-01-05 00:00:00.000,53
1992-12-07 00:00:00.000,"1992",12,"199212",7,"December","Dec",1,"Monday",1992-12-07 00:00:00.000,1992-12-13 00:00:00.000,50
1992-12-14 00:00:00.000,"1992",12,"199212",14,"December","Dec",1,"Monday",1992-12-14 00:00:00.000,1992-12-20 00:00:00.000,51
1992-12-21 00:00:00.000,"1992",12,"199212",21,"December","Dec",1,"Monday",1992-12-21 00:00:00.000,1992-12-27 00:00:00.000,52
1992-12-28 00:00:00.000,"1992",12,"199212",28,"December","Dec",1,"Monday",1992-12-28 00:00:00.000,1993-01-03 00:00:00.000,53
1993-12-06 00:00:00.000,"1993",12,"199312",6,"December","Dec",1,"Monday",1993-12-06 00:00:00.000,1993-12-12 00:00:00.000,50
1993-12-13 00:00:00.000,"1993",12,"199312",13,"December","Dec",1,"Monday",1993-12-13 00:00:00.000,1993-12-19 00:00:00.000,51
1993-12-20 00:00:00.000,"1993",12,"199312",20,"December","Dec",1,"Monday",1993-12-20 00:00:00.000,1993-12-26 00:00:00.000,52
1993-12-27 00:00:00.000,"1993",12,"199312",27,"December","Dec",1,"Monday",1993-12-27 00:00:00.000,1994-01-02 00:00:00.000,53
1994-12-05 00:00:00.000,"1994",12,"199412",5,"December","Dec",1,"Monday",1994-12-05 00:00:00.000,1994-12-11 00:00:00.000,50
1994-12-12 00:00:00.000,"1994",12,"199412",12,"December","Dec",1,"Monday",1994-12-12 00:00:00.000,1994-12-18 00:00:00.000,51
1994-12-19 00:00:00.000,"1994",12,"199412",19,"December","Dec",1,"Monday",1994-12-19 00:00:00.000,1994-12-25 00:00:00.000,52
1994-12-26 00:00:00.000,"1994",12,"199412",26,"December","Dec",1,"Monday",1994-12-26 00:00:00.000,1995-01-01 00:00:00.000,53
1995-12-04 00:00:00.000,"1995",12,"199512",4,"December","Dec",1,"Monday",1995-12-04 00:00:00.000,1995-12-10 00:00:00.000,50
1995-12-11 00:00:00.000,"1995",12,"199512",11,"December","Dec",1,"Monday",1995-12-11 00:00:00.000,1995-12-17 00:00:00.000,51
1995-12-18 00:00:00.000,"1995",12,"199512",18,"December","Dec",1,"Monday",1995-12-18 00:00:00.000,1995-12-24 00:00:00.000,52
1995-12-25 00:00:00.000,"1995",12,"199512",25,"December","Dec",1,"Monday",1995-12-25 00:00:00.000,1995-12-31 00:00:00.000,53
1996-12-02 00:00:00.000,"1996",12,"199612",2,"December","Dec",1,"Monday",1996-12-02 00:00:00.000,1996-12-08 00:00:00.000,49
1996-12-09 00:00:00.000,"1996",12,"199612",9,"December","Dec",1,"Monday",1996-12-09 00:00:00.000,1996-12-15 00:00:00.000,50
1996-12-16 00:00:00.000,"1996",12,"199612",16,"December","Dec",1,"Monday",1996-12-16 00:00:00.000,1996-12-22 00:00:00.000,51
1996-12-23 00:00:00.000,"1996",12,"199612",23,"December","Dec",1,"Monday",1996-12-23 00:00:00.000,1996-12-29 00:00:00.000,52
1996-12-30 00:00:00.000,"1996",12,"199612",30,"December","Dec",1,"Monday",1996-12-30 00:00:00.000,1997-01-05 00:00:00.000,53
1997-12-01 00:00:00.000,"1997",12,"199712",1,"December","Dec",1,"Monday",1997-12-01 00:00:00.000,1997-12-07 00:00:00.000,49
1997-12-08 00:00:00.000,"1997",12,"199712",8,"December","Dec",1,"Monday",1997-12-08 00:00:00.000,1997-12-14 00:00:00.000,50
1997-12-15 00:00:00.000,"1997",12,"199712",15,"December","Dec",1,"Monday",1997-12-15 00:00:00.000,1997-12-21 00:00:00.000,51
1997-12-22 00:00:00.000,"1997",12,"199712",22,"December","Dec",1,"Monday",1997-12-22 00:00:00.000,1997-12-28 00:00:00.000,52
1997-12-29 00:00:00.000,"1997",12,"199712",29,"December","Dec",1,"Monday",1997-12-29 00:00:00.000,1998-01-04 00:00:00.000,53
1998-12-07 00:00:00.000,"1998",12,"199812",7,"December","Dec",1,"Monday",1998-12-07 00:00:00.000,1998-12-13 00:00:00.000,50
1998-12-14 00:00:00.000,"1998",12,"199812",14,"December","Dec",1,"Monday",1998-12-14 00:00:00.000,1998-12-20 00:00:00.000,51
1998-12-21 00:00:00.000,"1998",12,"199812",21,"December","Dec",1,"Monday",1998-12-21 00:00:00.000,1998-12-27 00:00:00.000,52
