state_abbr,data_year,population,Gender,Civilian,Officer
ME,1995,1284628,Female,337,91
ME,1995,1284628,Male,321,1964
ME,1996,1282396,Female,344,101
ME,1996,1282396,Male,311,1956
ME,1997,1300626,Female,350,115
ME,1997,1300626,Male,298,2001
ME,1998,1311623,Female,369,118
ME,1998,1311623,Male,328,2076
ME,1999,1365925,Female,392,133
ME,1999,1365925,Male,318,2172
ME,2000,1314095,Female,398,127
ME,2000,1314095,Male,322,2094
ME,2001,1326146,Female,395,127
ME,2001,1326146,Male,290,2120
ME,2002,1329171,Female,410,134
ME,2002,1329171,Male,338,2114
ME,2003,1365362,Female,395,133
ME,2003,1365362,Male,338,2169
ME,2004,1393265,Female,423,140
ME,2004,1393265,Male,316,2170
ME,2005,1367789,Female,399,132
ME,2005,1367789,Male,293,2143
ME,2006,1454430,Female,444,128
ME,2006,1454430,Male,333,2197
ME,2007,1408460,Female,437,143
ME,2007,1408460,Male,361,2297
ME,2008,1356450,Female,419,139
ME,2008,1356450,Male,316,2159
ME,2009,1385421,Female,378,135
ME,2009,1385421,Male,255,2188
ME,2010,1373284,Female,358,142
ME,2010,1373284,Male,246,2162
ME,2011,1389431,Female,360,138
ME,2011,1389431,Male,218,2214
ME,2012,1379584,Female,362,148
ME,2012,1379584,Male,225,2165
ME,2013,1376659,Female,356,149
ME,2013,1376659,Male,226,2150
ME,2014,1376141,Female,329,153
ME,2014,1376141,Male,212,2179
ME,2015,1376223,Female,353,153
ME,2015,1376223,Male,215,2224
ME,2016,1407114,Female,359,159
ME,2016,1407114,Male,228,2260
ME,2017,1390713,Female,361,185
ME,2017,1390713,Male,221,2138
MI,1960,8490942,Male,887,8630
MI,1961,7945199,Male,831,6251
MI,1962,8359145,Male,1338,10985
MI,1963,8418977,Male,963,9481
MI,1964,8858493,Male,1094,9901
MI,1965,8739284,Male,1165,10165
MI,1966,8751004,Male,1189,10065
MI,1967,8745446,Male,1276,10446
MI,1968,9187914,Male,1274,11114
MI,1969,9543453,Male,1454,11867
MI,1970,9888844,Male,1259,11853
MI,1971,9388050,Female,390,127
MI,1971,9388050,Male,910,14680
MI,1972,9443156,Female,1239,355
MI,1972,9443156,Male,1291,17093
MI,1973,9339710,Female,1162,465
MI,1973,9339710,Male,1030,15747
MI,1974,9745769,Female,1539,465
MI,1974,9745769,Male,1240,16818
MI,1975,9389295,Female,1640,634
MI,1975,9389295,Male,1213,16580
MI,1976,9328428,Female,1793,761
MI,1976,9328428,Male,1226,16127
MI,1977,9986138,Female,2033,1237
MI,1977,9986138,Male,1331,17921
MI,1978,9858400,Female,2299,1322
MI,1978,9858400,Male,1456,17585
MI,1979,10327529,Female,2569,1263
MI,1979,10327529,Male,1557,18560
MI,1980,9587295,Female,2107,870
MI,1980,9587295,Male,1603,16006
MI,1981,9848202,Female,2064,907
MI,1981,9848202,Male,1084,15175
MI,1982,13005916,Female,3030,1207
MI,1982,13005916,Male,1603,20304
MI,1983,12348380,Female,3412,1164
MI,1983,12348380,Male,2210,20973
MI,1984,9552459,Female,2895,1085
MI,1984,9552459,Male,1580,17229
MI,1985,9494361,Female,2958,1392
MI,1985,9494361,Male,1729,17632
MI,1986,9734241,Female,3256,1731
MI,1986,9734241,Male,1894,18152
MI,1987,9751277,Female,3315,1787
MI,1987,9751277,Male,1901,18338
MI,1988,9853883,Female,3427,1764
MI,1988,9853883,Male,2090,17199
MI,1989,9678665,Female,3466,2065
MI,1989,9678665,Male,2025,18246
MI,1990,9822636,Female,3561,2052
MI,1990,9822636,Male,1902,18315
MI,1991,9742573,Female,3540,1931
MI,1991,9742573,Male,2459,17432
MI,1992,10244764,Female,3729,2021
MI,1992,10244764,Male,2587,17706
MI,1993,10536243,Female,4497,2173
MI,1993,10536243,Male,2838,18563
MI,1994,11706699,Female,4214,2217
MI,1994,11706699,Male,3016,19282
MI,1995,11556300,Female,4497,2435
MI,1995,11556300,Male,3399,20604
MI,1996,12711632,Female,4619,2529
MI,1996,12711632,Male,3223,21619
MI,1997,11237061,Female,4433,2573
MI,1997,11237061,Male,2601,19906
MI,1998,10840539,Female,4320,2647
MI,1998,10840539,Male,2870,19724
MI,1999,11257757,Female,4658,2742
MI,1999,11257757,Male,3162,20421
MI,2000,11021292,Female,5097,3044
MI,2000,11021292,Male,3290,20362
MI,2001,11249449,Female,4634,3103
MI,2001,11249449,Male,2901,20549
MI,2002,11730260,Female,5180,3346
MI,2002,11730260,Male,3697,22231
MI,2003,11207119,Female,4993,3273
MI,2003,11207119,Male,3731,21507
MI,2004,11208772,Female,4878,3213
MI,2004,11208772,Male,3843,20865
MI,2005,10953383,Female,4805,3071
MI,2005,10953383,Male,3584,20507
MI,2006,10711402,Female,4543,2949
MI,2006,10711402,Male,3414,19728
MI,2007,10958804,Female,4485,3020
MI,2007,10958804,Male,3516,19938
MI,2008,10863427,Female,4602,2858
MI,2008,10863427,Male,3563,20063
MI,2009,10628324,Female,4407,2846
MI,2009,10628324,Male,3524,19117
MI,2010,10792093,Female,4152,2835
MI,2010,10792093,Male,3352,18787
MI,2011,10828896,Female,3966,2684
MI,2011,10828896,Male,3398,18302
MI,2012,10853176,Female,3987,2556
MI,2012,10853176,Male,3637,17888
MI,2013,11394005,Female,3968,2673
MI,2013,11394005,Male,3805,18417
MI,2014,10699502,Female,3815,2482
MI,2014,10699502,Male,3498,17713
MI,2015,10557596,Female,3680,2508
MI,2015,10557596,Male,3404,17501
MI,2016,10451718,Female,4155,2462
MI,2016,10451718,Male,3684,17667
MI,2017,10400915,Female,3584,2186
MI,2017,10400915,Male,3196,14920
MN,1960,3623178,Male,158,2125
MN,1961,3492323,Male,189,2377
MN,1962,3601546,Male,217,2701
MN,1963,3651218,Male,246,2867
MN,1964,3741890,Male,257,2926
MN,1965,3846645,Male,266,3005
MN,1966,3833162,Male,290,3114
MN,1967,3748697,Male,287,3258
MN,1968,3789357,Male,358,3558
MN,1969,3851054,Male,356,3752
MN,1970,4003872,Male,397,3768
MN,1971,4205227,Female,88,12
MN,1971,4205227,Male,253,4234
MN,1972,3924160,Female,425,105
MN,1972,3924160,Male,280,5080
MN,1973,3902593,Female,440,107
MN,1973,3902593,Male,245,4708
MN,1974,4298182,Female,555,122
MN,1974,4298182,Male,299,5189
MN,1975,4235600,Female,667,165
MN,1975,4235600,Male,391,5709
MN,1976,4219239,Female,780,136
MN,1976,4219239,Male,420,5970
MN,1977,4211568,Female,824,156
MN,1977,4211568,Male,469,6013
MN,1978,4308786,Female,930,179
MN,1978,4308786,Male,470,6374
MN,1979,4118832,Female,921,172
MN,1979,4118832,Male,471,5978
MN,1980,4117052,Female,914,182
MN,1980,4117052,Male,378,5487
MN,1981,4112731,Female,944,192
MN,1981,4112731,Male,442,5416
MN,1982,4147125,Female,930,178
MN,1982,4147125,Male,435,5290
MN,1983,4158158,Female,1030,201
MN,1983,4158158,Male,527,5863
MN,1984,4175935,Female,1021,220
MN,1984,4175935,Male,630,5814
MN,1985,4207040,Female,1162,243
MN,1985,4207040,Male,669,5918
MN,1986,4228232,Female,1183,258
MN,1986,4228232,Male,773,5886
MN,1987,4260244,Female,1312,280
MN,1987,4260244,Male,863,5982
MN,1988,4320534,Female,1367,301
MN,1988,4320534,Male,901,6059
MN,1989,4371987,Female,1439,330
MN,1989,4371987,Male,1016,6209
MN,1990,4761194,Female,1684,452
MN,1990,4761194,Male,934,7058
MN,1991,4448238,Female,1695,382
MN,1991,4448238,Male,1005,6354
MN,1992,4520629,Female,1645,421
MN,1992,4520629,Male,1024,6394
MN,1993,4655542,Female,1797,493
MN,1993,4655542,Male,1149,7009
MN,1994,4706587,Female,1824,531
MN,1994,4706587,Male,1239,7080
MN,1995,4742954,Female,1969,569
MN,1995,4742954,Male,1272,7187
MN,1996,4738035,Female,2062,649
MN,1996,4738035,Male,1254,7321
MN,1997,4777837,Female,2121,692
MN,1997,4777837,Male,1320,7438
MN,1998,4832520,Female,2280,752
MN,1998,4832520,Male,1569,7569
MN,1999,5008587,Female,2361,830
MN,1999,5008587,Male,1680,7769
MN,2000,5326315,Female,2617,883
MN,2000,5326315,Male,1747,7997
MN,2001,5597362,Female,2825,933
MN,2001,5597362,Male,1878,8320
MN,2002,5174360,Female,2791,926
MN,2002,5174360,Male,1926,7912
MN,2003,5645982,Female,2902,973
MN,2003,5645982,Male,1932,8260
MN,2004,5307683,Female,2749,938
MN,2004,5307683,Male,1816,7875
MN,2005,5529905,Female,2837,974
MN,2005,5529905,Male,1833,7837
MN,2006,5494427,Female,2889,999
MN,2006,5494427,Male,1910,7826
MN,2007,5556498,Female,2907,1071
MN,2007,5556498,Male,2084,8032
MN,2008,5591751,Female,2966,1118
MN,2008,5591751,Male,2165,8309
MN,2009,5634672,Female,2952,1121
MN,2009,5634672,Male,2112,8286
MN,2010,5955984,Female,2897,1133
MN,2010,5955984,Male,2014,8380
MN,2011,5631227,Female,2783,1052
MN,2011,5631227,Male,1926,7984
MN,2012,5592783,Female,2733,1057
MN,2012,5592783,Male,1979,7955
MN,2013,5661207,Female,2625,1052
MN,2013,5661207,Male,2004,7861
MN,2014,5688135,Female,2805,1082
MN,2014,5688135,Male,2206,8404
MN,2015,5723173,Female,2772,1148
MN,2015,5723173,Male,2242,8727
MN,2016,5996299,Female,2936,1158
MN,2016,5996299,Male,2459,9164
MN,2017,5894269,Female,2815,1129
MN,2017,5894269,Male,2345,8565
MO,1960,5212502,Male,939,4246
MO,1961,4693399,Male,911,4179
MO,1962,4695736,Male,927,4340
MO,1963,4708732,Male,936,4419
MO,1964,4955628,Male,1010,4472
MO,1965,4912766,Male,1086,4767
MO,1966,4980006,Male,1124,4860
MO,1967,5043751,Male,1207,5156
MO,1968,5281261,Male,1238,5330
MO,1969,5153052,Male,1321,5666
MO,1970,5197886,Male,1457,6089
MO,1971,5252271,Female,493,35
MO,1971,5252271,Male,799,6777
MO,1972,5229654,Female,923,138
MO,1972,5229654,Male,1390,8041
MO,1973,5709587,Female,897,210
MO,1973,5709587,Male,818,8216
MO,1974,5331405,Female,1087,253
MO,1974,5331405,Male,852,8483
MO,1975,5290095,Female,1201,299
MO,1975,5290095,Male,1020,8626
MO,1976,5348548,Female,1209,360
MO,1976,5348548,Male,968,8386
MO,1977,5331127,Female,1588,456
MO,1977,5331127,Male,1622,9531
MO,1978,5249878,Female,1688,481
MO,1978,5249878,Male,1649,9447
MO,1979,5367475,Female,1886,513
MO,1979,5367475,Male,1749,9869
MO,1980,5347717,Female,1462,491
MO,1980,5347717,Male,903,7827
MO,1981,5434450,Female,1467,822
MO,1981,5434450,Male,938,7650
MO,1982,5314100,Female,1477,563
MO,1982,5314100,Male,907,7910
MO,1983,5337658,Female,1833,609
MO,1983,5337658,Male,1446,8779
MO,1984,5508885,Female,1791,644
MO,1984,5508885,Male,1493,8946
MO,1985,5460186,Female,1848,644
MO,1985,5460186,Male,1474,8763
MO,1986,5365282,Female,1901,685
MO,1986,5365282,Male,1573,8879
MO,1987,5550782,Female,2017,714
MO,1987,5550782,Male,1589,8973
MO,1988,5671443,Female,2103,774
MO,1988,5671443,Male,1613,9215
MO,1989,5532867,Female,2148,820
MO,1989,5532867,Male,1688,9088
MO,1990,5456520,Female,2289,824
MO,1990,5456520,Male,1711,9377
MO,1991,5770498,Female,2339,907
MO,1991,5770498,Male,1743,9679
MO,1992,5694510,Female,2349,905
MO,1992,5694510,Male,1848,9638
MO,1993,5705352,Female,2509,902
MO,1993,5705352,Male,1808,9893
MO,1994,5802781,Female,2538,967
MO,1994,5802781,Male,2001,10218
MO,1995,5789502,Female,2698,1014
MO,1995,5789502,Male,1870,10671
MO,1996,5943591,Female,2958,1053
MO,1996,5943591,Male,1888,10919
MO,1997,5721358,Female,3088,1074
MO,1997,5721358,Male,2024,11047
MO,1998,5902491,Female,3227,1169
MO,1998,5902491,Male,2013,11439
MO,1999,5877861,Female,3255,1206
MO,1999,5877861,Male,2027,11567
MO,2000,6013481,Female,3309,1192
MO,2000,6013481,Male,2093,11578
MO,2001,6575592,Female,3718,1282
MO,2001,6575592,Male,2199,12546
MO,2002,5793460,Female,3585,1260
MO,2002,5793460,Male,2202,12305
MO,2003,5788691,Female,3570,1264
MO,2003,5788691,Male,2182,12343
MO,2004,5968078,Female,3565,1313
MO,2004,5968078,Male,2232,12839
MO,2005,5885830,Female,3534,1282
MO,2005,5885830,Male,2312,12212
MO,2006,5914955,Female,3465,1338
MO,2006,5914955,Male,2390,12556
MO,2007,5965134,Female,4235,1438
MO,2007,5965134,Male,2789,14118
MO,2008,6034833,Female,4251,1462
MO,2008,6034833,Male,2831,14413
MO,2009,6304161,Female,4402,1509
MO,2009,6304161,Male,2892,14884
MO,2010,6226995,Female,4256,1532
MO,2010,6226995,Male,2810,14711
MO,2011,6078408,Female,4080,1472
MO,2011,6078408,Male,2795,14329
MO,2012,6128494,Female,4001,1458
MO,2012,6128494,Male,2898,14079
MO,2013,6121792,Female,4108,1456
MO,2013,6121792,Male,2813,14444
MO,2014,6165592,Female,4151,1481
MO,2014,6165592,Male,2933,14542
MO,2015,6196833,Female,4111,1544
MO,2015,6196833,Male,2908,14742
MO,2016,6269010,Female,4193,1566
MO,2016,6269010,Male,2838,14878
MO,2017,6199257,Female,3540,1503
MO,2017,6199257,Male,2360,13172
MS,1960,3116331,Male,100,938
MS,1961,2841726,Male,124,804
MS,1962,2699431,Male,84,600
MS,1963,3123021,Male,91,688
MS,1964,2963400,Male,115,735
MS,1965,2767257,Male,112,785
MS,1966,2718781,Male,123,838
MS,1967,2590228,Male,142,892
MS,1968,2978343,Male,203,994
MS,1969,2962368,Male,188,1026
MS,1970,2529311,Male,188,1029
MS,1971,2980025,Female,13,7
MS,1971,2980025,Male,185,1548
MS,1972,2741817,Female,343,91
MS,1972,2741817,Male,350,2787
MS,1973,2749309,Female,236,125
MS,1973,2749309,Male,230,2679
MS,1974,2817122,Female,255,136
MS,1974,2817122,Male,231,2807
MS,1975,2986067,Female,301,144
MS,1975,2986067,Male,315,2930
MS,1976,2832845,Female,350,152
MS,1976,2832845,Male,263,2725
MS,1977,2832002,Female,361,215
MS,1977,2832002,Male,233,2865
MS,1978,2742820,Female,369,254
MS,1978,2742820,Male,246,2970
MS,1979,2881545,Female,429,270
MS,1979,2881545,Male,312,3098
MS,1980,3331906,Female,275,180
MS,1980,3331906,Male,223,1972
MS,1981,3342754,Female,364,213
MS,1981,3342754,Male,226,2424
MS,1982,3160590,Female,473,238
MS,1982,3160590,Male,333,2739
MS,1983,3202120,Female,823,279
MS,1983,3202120,Male,535,3831
MS,1984,3087051,Female,841,285
MS,1984,3087051,Male,505,3949
MS,1985,3164163,Female,938,301
MS,1985,3164163,Male,545,4087
MS,1986,3082547,Female,975,347
MS,1986,3082547,Male,563,3974
MS,1987,3119644,Female,939,324
MS,1987,3119644,Male,606,4170
MS,1988,3105399,Female,1010,346
MS,1988,3105399,Male,534,4303
MS,1989,3055250,Female,1008,333
MS,1989,3055250,Male,580,4260
MS,1990,2903485,Female,1023,324
MS,1990,2903485,Male,629,4200
MS,1991,3006031,Female,1034,307
MS,1991,3006031,Male,643,4417
MS,1992,2966989,Female,1153,282
MS,1992,2966989,Male,765,4488
MS,1993,3007587,Female,1246,326
MS,1993,3007587,Male,776,4778
MS,1994,2984504,Female,1438,330
MS,1994,2984504,Male,880,4936
MS,1995,3211660,Female,1554,378
MS,1995,3211660,Male,1022,5487
MS,1996,3240331,Female,1626,393
MS,1996,3240331,Male,1019,5864
MS,1997,3059460,Female,1664,416
MS,1997,3059460,Male,1181,5560
MS,1998,2849169,Female,1820,446
MS,1998,2849169,Male,1179,5297
MS,1999,3019138,Female,2195,572
MS,1999,3019138,Male,1380,5997
MS,2000,3079190,Female,1891,507
MS,2000,3079190,Male,1160,5755
MS,2001,3074425,Female,2150,462
MS,2001,3074425,Male,1468,5650
MS,2002,3125516,Female,2220,506
MS,2002,3125516,Male,1417,5820
MS,2003,3171037,Female,2156,516
MS,2003,3171037,Male,1478,5913
MS,2004,3116379,Female,2373,513
MS,2004,3116379,Male,1656,5879
MS,2005,3153201,Female,2353,503
MS,2005,3153201,Male,1572,5911
MS,2006,3010899,Female,2310,503
MS,2006,3010899,Male,1525,5684
MS,2007,3024679,Female,2387,507
MS,2007,3024679,Male,1447,5758
MS,2008,3006310,Female,2320,484
MS,2008,3006310,Male,1495,5732
MS,2009,3123781,Female,2348,546
MS,2009,3123781,Male,1622,6043
MS,2010,3180636,Female,2601,578
MS,2010,3180636,Male,1757,6292
MS,2011,3389403,Female,2316,634
MS,2011,3389403,Male,1641,6559
MS,2012,3507803,Female,2240,619
MS,2012,3507803,Male,1689,6331
MS,2013,3628346,Female,2501,630
MS,2013,3628346,Male,1774,6841
MS,2014,3367239,Female,2213,553
MS,2014,3367239,Male,1651,6068
MS,2015,3390043,Female,2280,604
MS,2015,3390043,Male,1539,6323
MS,2016,3261191,Female,2200,578
MS,2016,3261191,Male,1499,6058
MS,2017,2985402,Female,672,225
MS,2017,2985402,Male,463,1958
MT,1960,726457,Male,42,371
MT,1961,714153,Male,48,489
MT,1962,761846,Male,51,512
MT,1963,765243,Male,80,643
MT,1964,778893,Male,65,599
MT,1965,854135,Male,59,578
MT,1966,842488,Male,81,564
MT,1967,771793,Male,118,653
MT,1968,782557,Male,117,627
MT,1969,768563,Male,136,587
MT,1970,744980,Male,131,527
MT,1971,824881,Female,20,0
MT,1971,824881,Male,53,755
MT,1972,812614,Female,224,22
MT,1972,812614,Male,81,1168
MT,1973,744951,Female,183,20
MT,1973,744951,Male,52,922
MT,1974,828658,Female,213,24
MT,1974,828658,Male,92,1030
MT,1975,845848,Female,249,24
MT,1975,845848,Male,127,1098
MT,1976,811673,Female,288,28
MT,1976,811673,Male,110,1051
MT,1977,903205,Female,427,40
MT,1977,903205,Male,126,1481
MT,1978,941169,Female,451,37
MT,1978,941169,Male,140,1489
MT,1979,823036,Female,414,27
MT,1979,823036,Male,133,1361
MT,1980,854067,Female,310,21
MT,1980,854067,Male,122,925
MT,1981,1496031,Female,612,52
MT,1981,1496031,Male,273,1893
MT,1982,1438898,Female,572,47
MT,1982,1438898,Male,235,1704
MT,1983,1184087,Female,516,43
MT,1983,1184087,Male,217,1658
MT,1984,908732,Female,416,33
MT,1984,908732,Male,210,1409
MT,1985,1027455,Female,484,35
MT,1985,1027455,Male,244,1508
MT,1986,1466348,Female,692,54
MT,1986,1466348,Male,367,2090
MT,1987,1367376,Female,633,50
MT,1987,1367376,Male,367,1967
MT,1988,1192413,Female,581,55
MT,1988,1192413,Male,339,1714
MT,1989,1201279,Female,625,54
MT,1989,1201279,Male,341,1742
MT,1990,990832,Female,501,50
MT,1990,990832,Male,238,1506
MT,1991,1053635,Female,552,64
MT,1991,1053635,Male,291,1586
MT,1992,1086990,Female,598,67
MT,1992,1086990,Male,315,1673
MT,1993,1048343,Female,589,69
MT,1993,1048343,Male,316,1553
MT,1994,931941,Female,498,69
MT,1994,931941,Male,276,1416
MT,1995,946073,Female,511,73
MT,1995,946073,Male,327,1488
MT,1996,959031,Female,559,78
MT,1996,959031,Male,340,1521
MT,1997,1194203,Female,668,93
MT,1997,1194203,Male,419,1883
MT,1998,960689,Female,617,85
MT,1998,960689,Male,382,1560
MT,1999,1028395,Female,637,96
MT,1999,1028395,Male,428,1638
MT,2000,1006390,Female,642,81
MT,2000,1006390,Male,485,1513
MT,2001,986175,Female,665,92
MT,2001,986175,Male,502,1586
MT,2002,1000135,Female,700,96
MT,2002,1000135,Male,505,1642
MT,2003,1135326,Female,773,113
MT,2003,1135326,Male,628,1770
MT,2004,1567999,Female,1054,159
MT,2004,1567999,Male,781,2427
MT,2005,1112245,Female,834,120
MT,2005,1112245,Male,540,1819
MT,2006,1051485,Female,686,122
MT,2006,1051485,Male,513,1769
MT,2007,1045814,Female,617,125
MT,2007,1045814,Male,504,1814
MT,2008,1099578,Female,663,114
MT,2008,1099578,Male,517,1843
MT,2009,1048053,Female,690,107
MT,2009,1048053,Male,561,1819
MT,2010,1110195,Female,717,113
MT,2010,1110195,Male,506,2002
MT,2011,1069766,Female,688,117
MT,2011,1069766,Male,484,1929
MT,2012,1077415,Female,608,122
MT,2012,1077415,Male,373,1891
MT,2013,1158467,Female,689,130
MT,2013,1158467,Male,369,1848
MT,2014,1128742,Female,701,127
MT,2014,1128742,Male,456,1897
MT,2015,1157689,Female,785,135
MT,2015,1157689,Male,667,1975
MT,2016,1121813,Female,749,129
MT,2016,1121813,Male,685,1947
MT,2017,1108663,Female,626,130
MT,2017,1108663,Male,491,1787
NB,1960,1508063,Male,117,845
NB,1961,1486374,Male,139,949
NB,1962,1614651,Male,152,905
NB,1963,1619684,Male,179,1001
NB,1964,1664964,Male,161,944
NB,1965,1625708,Male,163,956
NB,1966,1642133,Male,164,1105
NB,1967,1596701,Male,215,1215
NB,1968,1561819,Male,191,1092
NB,1969,1593853,Male,188,1152
NB,1970,1716395,Male,281,1325
NB,1971,1677505,Female,87,10
NB,1971,1677505,Male,182,1606
NB,1972,1673588,Female,291,56
NB,1972,1673588,Male,230,2162
NB,1973,1685868,Female,363,71
NB,1973,1685868,Male,145,2039
NB,1974,1641946,Female,382,72
NB,1974,1641946,Male,186,2104
NB,1975,1645962,Female,430,60
NB,1975,1645962,Male,195,2142
NB,1976,1662169,Female,485,59
NB,1976,1662169,Male,210,2145
NB,1977,1723859,Female,596,66
NB,1977,1723859,Male,264,2578
NB,1978,1736762,Female,622,76
NB,1978,1736762,Male,299,2696
NB,1979,1699135,Female,652,84
NB,1979,1699135,Male,293,2546
NB,1980,1648290,Female,571,63
NB,1980,1648290,Male,215,2035
NB,1981,1740859,Female,557,98
NB,1981,1740859,Male,262,2150
NB,1982,1806770,Female,627,104
NB,1982,1806770,Male,289,2155
NB,1983,1758771,Female,795,124
NB,1983,1758771,Male,373,2925
NB,1984,1771440,Female,722,133
NB,1984,1771440,Male,293,2590
NB,1985,1790021,Female,750,137
NB,1985,1790021,Male,306,2612
NB,1986,1804056,Female,773,149
NB,1986,1804056,Male,321,2594
NB,1987,1753102,Female,846,165
NB,1987,1753102,Male,352,3037
NB,1988,1798838,Female,813,177
NB,1988,1798838,Male,346,2733
NB,1989,1802052,Female,829,186
NB,1989,1802052,Male,345,2719
NB,1990,1784458,Female,852,199
NB,1990,1784458,Male,302,2848
NB,1991,1720709,Female,828,202
NB,1991,1720709,Male,280,2800
NB,1992,2125320,Female,1044,301
NB,1992,2125320,Male,373,3864
NB,1993,1751838,Female,843,229
NB,1993,1751838,Male,287,2829
NB,1994,1773743,Female,886,241
NB,1994,1773743,Male,326,2828
NB,1995,1821768,Female,942,266
NB,1995,1821768,Male,375,2922
NB,1996,1857425,Female,926,284
NB,1996,1857425,Male,304,3058
NB,1997,1919837,Female,1006,315
NB,1997,1919837,Male,339,3123
NB,1998,1837263,Female,965,316
NB,1998,1837263,Male,343,3038
NB,1999,1876164,Female,932,326
NB,1999,1876164,Male,310,3083
NB,2000,1971994,Female,1060,343
NB,2000,1971994,Male,361,3275
NB,2001,2061927,Female,1086,358
NB,2001,2061927,Male,334,3470
NB,2002,1926750,Female,1113,361
NB,2002,1926750,Male,294,3334
NB,2003,1997230,Female,1168,375
NB,2003,1997230,Male,361,3413
NB,2004,2005191,Female,1148,398
NB,2004,2005191,Male,441,3473
NB,2005,2019811,Female,1152,407
NB,2005,2019811,Male,420,3457
NB,2006,2027469,Female,1134,415
NB,2006,2027469,Male,485,3516
NB,2007,1934192,Female,1086,373
NB,2007,1934192,Male,374,3281
NB,2008,1947451,Female,1029,395
NB,2008,1947451,Male,351,3336
NB,2009,2128739,Female,1165,413
NB,2009,2128739,Male,376,3714
NB,2010,2009682,Female,1082,406
NB,2010,2009682,Male,364,3454
NB,2011,1980598,Female,1125,400
NB,2011,1980598,Male,372,3482
NB,2012,1996039,Female,1041,388
NB,2012,1996039,Male,427,3408
NB,2013,2068191,Female,1157,395
NB,2013,2068191,Male,449,3493
NB,2014,2182247,Female,1158,457
NB,2014,2182247,Male,540,3809
NB,2015,2116117,Female,1159,442
NB,2015,2116117,Male,514,3782
NB,2016,2115817,Female,1052,424
NB,2016,2115817,Male,596,3608
NB,2017,1987973,Female,994,391
NB,2017,1987973,Male,513,2954
NC,1960,5782199,Male,239,2709
NC,1961,5168803,Male,225,2761
NC,1962,5533280,Male,235,2754
NC,1963,5614419,Male,239,2863
NC,1964,5635810,Male,246,2952
NC,1965,5361226,Male,192,2634
NC,1966,5325574,Male,260,3077
NC,1967,5631321,Male,345,3396
NC,1968,5620757,Male,297,3171
NC,1969,5899766,Male,393,3648
NC,1970,5787276,Male,454,4110
NC,1971,5636233,Female,23,27
NC,1971,5636233,Male,277,4897
NC,1972,5993286,Female,409,249
NC,1972,5993286,Male,436,7379
NC,1973,7054953,Female,507,309
NC,1973,7054953,Male,441,8551
NC,1974,6084496,Female,548,314
NC,1974,6084496,Male,512,7803
NC,1975,6441630,Female,822,387
NC,1975,6441630,Male,702,8740
NC,1976,5992671,Female,798,393
NC,1976,5992671,Male,729,8420
NC,1977,5655845,Female,915,474
NC,1977,5655845,Male,739,8659
NC,1978,5648130,Female,983,518
NC,1978,5648130,Male,766,8542
NC,1979,5737631,Female,1116,594
NC,1979,5737631,Male,760,9195
NC,1980,5898232,Female,1152,654
NC,1980,5898232,Male,787,8933
NC,1981,6057577,Female,1276,686
NC,1981,6057577,Male,775,9074
NC,1982,6182401,Female,1361,734
NC,1982,6182401,Male,834,9226
NC,1983,6269952,Female,1522,850
NC,1983,6269952,Male,1056,10758
NC,1984,6255229,Female,1596,939
NC,1984,6255229,Male,1085,10678
NC,1985,6326235,Female,1712,992
NC,1985,6326235,Male,1130,10898
NC,1986,6503037,Female,1765,1078
NC,1986,6503037,Male,1248,11025
NC,1987,7073117,Female,2056,1233
NC,1987,7073117,Male,1330,11833
NC,1988,7009795,Female,2091,1312
NC,1988,7009795,Male,1365,12108
NC,1989,8240203,Female,2969,1678
NC,1989,8240203,Male,1855,16006
NC,1990,7141030,Female,3063,1516
NC,1990,7141030,Male,1932,14708
NC,1991,7137026,Female,3468,1637
NC,1991,7137026,Male,2269,16741
NC,1992,6974957,Female,3240,1713
NC,1992,6974957,Male,2160,15572
NC,1993,7061847,Female,3663,1772
NC,1993,7061847,Male,2539,17491
NC,1994,7267077,Female,4082,1826
NC,1994,7267077,Male,3047,17977
NC,1995,7271479,Female,4006,1836
NC,1995,7271479,Male,3148,17228
NC,1996,7393614,Female,4350,1910
NC,1996,7393614,Male,3306,17683
NC,1997,7470580,Female,4367,1974
NC,1997,7470580,Male,3420,18074
NC,1998,7632911,Female,4426,1995
NC,1998,7632911,Male,3411,17932
NC,1999,8275232,Female,5237,2238
NC,1999,8275232,Male,4089,19698
NC,2000,8921838,Female,4930,2253
NC,2000,8921838,Male,3520,20303
NC,2001,8688749,Female,5291,2321
NC,2001,8688749,Male,3916,19711
NC,2002,9373602,Female,5574,2454
NC,2002,9373602,Male,4162,21129
NC,2003,10034703,Female,5817,2588
NC,2003,10034703,Male,4531,22193
NC,2004,9077089,Female,5704,2546
NC,2004,9077089,Male,4711,21166
NC,2005,9002656,Female,5715,2562
NC,2005,9002656,Male,4876,22368
NC,2006,9586839,Female,6036,2740
NC,2006,9586839,Male,4712,21703
NC,2007,10729781,Female,6686,2941
NC,2007,10729781,Male,5337,25623
NC,2008,10542296,Female,6712,2906
NC,2008,10542296,Male,5494,23587
NC,2009,10107308,Female,6355,2719
NC,2009,10107308,Male,5487,23220
NC,2010,10740272,Female,6747,2940
NC,2010,10740272,Male,5707,25000
NC,2011,10283615,Female,6191,2832
NC,2011,10283615,Male,5428,23720
NC,2012,9976074,Female,6029,2768
NC,2012,9976074,Male,5555,22809
NC,2013,10447399,Female,6006,2826
