id,last_start_date,sort_order,Time to Complete,Time to Entitled,Time to Under Construction
d0f6c091-e0e9-4502-a427-7208c61da9ee,2005-11-16 00:00:00.000,1,,4.0,
d0fbf303-28b8-4502-934e-8cce699dbe83,1992-04-09 00:00:00.000,1,,17.0,
d0fd2540-5e34-4a7a-a128-4056c4c7c67c,2016-06-06 00:00:00.000,2,,,25.0
d0fd2540-5e34-4a7a-a128-4056c4c7c67c,2016-06-06 00:00:00.000,3,37.0,,
d108bcfe-1316-4fc0-a614-5778f4c32091,2007-03-30 00:00:00.000,1,,7.0,
d119d369-24a5-4a87-924a-763d5b3c731a,2009-08-06 00:00:00.000,1,,3.0,
d1221d73-e484-4462-834b-b90eb0943dad,2000-08-23 00:00:00.000,1,,2.0,
d1472f45-f098-4c8d-a6ee-79b4d4f62ba1,2000-01-11 00:00:00.000,3,30.0,,
d148322a-bc73-446c-859b-fe099bd1b804,2007-07-06 00:00:00.000,1,,13.0,
d1484245-4f43-45ae-a3d1-932b3136350a,1999-05-24 00:00:00.000,2,,,4.0
d1484245-4f43-45ae-a3d1-932b3136350a,1999-05-24 00:00:00.000,3,11.0,,
d15efb51-6fb0-45b1-9628-494d99a06030,2019-04-01 00:00:00.000,2,,,9.0
d15efc68-f479-4c2c-9297-8584da7b7ec8,2006-10-13 00:00:00.000,1,,63.0,
d15efc68-f479-4c2c-9297-8584da7b7ec8,2006-10-13 00:00:00.000,2,,,16.0
d15efc68-f479-4c2c-9297-8584da7b7ec8,2006-10-13 00:00:00.000,3,67.0,,
d1657f47-0c99-4081-b2d2-57fb1ef2b377,2005-10-27 00:00:00.000,1,,4.0,
d1657f47-0c99-4081-b2d2-57fb1ef2b377,2005-10-27 00:00:00.000,2,,,-66.0
d1657f47-0c99-4081-b2d2-57fb1ef2b377,2005-10-27 00:00:00.000,3,-55.0,,
d17305d2-5a2e-4013-a1af-f10c0167c125,2018-02-12 00:00:00.000,2,,,18.0
d17305d2-5a2e-4013-a1af-f10c0167c125,2018-02-12 00:00:00.000,3,50.0,,
d185a518-a389-4eaa-be1f-7fef932e5c7f,2017-06-07 00:00:00.000,2,,,38.0
d1876d2e-ff2b-466b-83bf-2169e41da8aa,2018-12-13 00:00:00.000,1,,56.0,
d1887d11-d363-492f-8d08-ef0daaea0533,2002-07-09 00:00:00.000,1,,1.0,
d1c216f9-8c4c-42f3-9c21-d7a8658fa1eb,2016-08-22 00:00:00.000,1,,1.0,
d1d5bd3a-6d3f-47af-8e30-81234cbbfbdb,2017-04-12 00:00:00.000,2,,,11.0
d1d85001-8042-4d4f-b060-d3d56a49b80c,2015-05-19 00:00:00.000,1,,11.0,
d1e85612-585f-4088-8192-e8980d8d2a5d,2002-04-04 00:00:00.000,2,,,24.0
d1e85612-585f-4088-8192-e8980d8d2a5d,2002-04-04 00:00:00.000,3,39.0,,
d1eee2cd-ea88-46fc-a508-66cb4f27f3fd,2004-01-06 00:00:00.000,1,,13.0,
d1faf00e-52c8-48df-9fab-0f9086362493,2018-08-03 00:00:00.000,1,,5.0,
d1faf00e-52c8-48df-9fab-0f9086362493,2018-08-03 00:00:00.000,2,,,21.0
d1faf00e-52c8-48df-9fab-0f9086362493,2018-08-03 00:00:00.000,3,41.0,,
d1fcef60-bd64-41fd-a693-3f16258bf929,2013-12-13 00:00:00.000,1,,0.0,
d20162a6-5faf-42a6-af91-e19eeb64e9ac,2006-01-13 00:00:00.000,1,,6.0,
d20162a6-5faf-42a6-af91-e19eeb64e9ac,2006-01-13 00:00:00.000,2,,,19.0
d20162a6-5faf-42a6-af91-e19eeb64e9ac,2006-01-13 00:00:00.000,3,24.0,,
d201acc8-345b-48bf-b90f-be2ec7ba00fc,2015-12-18 00:00:00.000,1,,3.0,
d20e323a-d505-4bef-adaf-23ff55987e6c,2008-07-02 00:00:00.000,1,,8.0,
d219dac1-8ef6-4619-9104-20e9ecc83061,2019-12-13 00:00:00.000,2,,,7.0
d22f2aa4-3447-4998-ae7b-d78b0bd8a05b,2014-01-14 00:00:00.000,1,,3.0,
d2318615-7b3c-4acd-b83d-f8dc44af6cc5,2018-11-16 00:00:00.000,2,,,6.0
d23893b8-b1d6-4903-abe9-df7852ca9459,2017-05-12 00:00:00.000,2,,,16.0
d24fce4a-3221-4403-99fd-87dd7519d090,2019-06-25 00:00:00.000,1,,24.0,
d2619792-9632-4da7-810c-dcbac4b584dc,2019-06-21 00:00:00.000,1,,3.0,
d2631dde-c494-41d7-a152-1b46f2e001d6,2000-11-17 00:00:00.000,1,,2.0,
d2754f8e-3a03-4552-b7ea-b92da39486ed,2017-08-23 00:00:00.000,2,,,18.0
d278a8de-04be-4d84-a2d6-bc950c501950,2002-12-19 00:00:00.000,3,84.0,,
d27c8cfd-8e1b-4ae9-a9cf-7033d17409f0,2019-04-22 00:00:00.000,1,,35.0,
d27c8cfd-8e1b-4ae9-a9cf-7033d17409f0,2019-04-22 00:00:00.000,2,,,71.0
d280a316-8058-4bb3-8e50-6504d65a19ed,2004-05-12 00:00:00.000,1,,12.0,
d288f947-70b4-46fc-a27b-eb2cec6e02ad,2018-04-30 00:00:00.000,1,,38.0,
d28a4fec-bc77-41b1-b806-dc53bc10ac19,2016-12-23 00:00:00.000,2,,,17.0
d28a4fec-bc77-41b1-b806-dc53bc10ac19,2016-12-23 00:00:00.000,3,21.0,,
d28eb33b-f40f-4d53-9b61-2767956f9cd3,2017-09-07 00:00:00.000,2,,,17.0
d28eb33b-f40f-4d53-9b61-2767956f9cd3,2017-09-07 00:00:00.000,3,30.0,,
d290a9d9-43eb-4308-ad0e-22e130702329,1991-03-21 00:00:00.000,2,,,13.0
d290a9d9-43eb-4308-ad0e-22e130702329,1991-03-21 00:00:00.000,3,20.0,,
d2980e82-c655-4935-bc18-674773a7cbb6,2001-02-23 00:00:00.000,2,,,8.0
d2980e82-c655-4935-bc18-674773a7cbb6,2001-02-23 00:00:00.000,3,16.0,,
d2a42cfe-0522-4b59-ab59-e2e5a0674d43,2015-06-23 00:00:00.000,1,,2.0,
d2b556fb-34ee-4580-928e-8fb1d73ba6cf,2004-10-02 00:00:00.000,1,,18.0,
d2babbc6-6f91-41c7-998f-1ca6a2e52500,2009-09-22 00:00:00.000,3,50.0,,
d2cf8653-bfc0-4fe6-9893-adf1ed6d4ccb,2006-09-27 00:00:00.000,1,,18.0,
d2ebf1a0-949f-4d6f-a32c-28bc7a07eda3,2003-09-18 00:00:00.000,1,,5.0,
d2edde61-ea9a-4f90-9456-397547ad4a09,2008-08-15 00:00:00.000,1,,5.0,
d2f46347-789f-4110-b78e-caa9b6025c94,1999-05-27 00:00:00.000,2,,,5.0
d2f46347-789f-4110-b78e-caa9b6025c94,1999-05-27 00:00:00.000,3,19.0,,
d2f7e228-8b6b-423f-adf1-c0d7c0b2ec6a,1993-02-26 00:00:00.000,2,,,24.0
d2fcab1f-afae-4369-a327-48b6411743b9,2013-07-11 00:00:00.000,1,,5.0,
d2fcab1f-afae-4369-a327-48b6411743b9,2013-07-11 00:00:00.000,2,,,61.0
d2fcab1f-afae-4369-a327-48b6411743b9,2013-07-11 00:00:00.000,3,83.0,,
d2fe521e-4b22-4437-bc6e-3af94f5a3bd7,1999-04-23 00:00:00.000,2,,,3.0
d2fe521e-4b22-4437-bc6e-3af94f5a3bd7,1999-04-23 00:00:00.000,3,14.0,,
d316b518-eb7f-4090-aa4b-3651ea15e28b,2019-09-03 00:00:00.000,2,,,8.0
d316b518-eb7f-4090-aa4b-3651ea15e28b,2019-09-03 00:00:00.000,3,11.0,,
d31c89d5-9459-4478-8f8e-8e349cdd11d1,2011-04-07 00:00:00.000,2,,,7.0
d31c89d5-9459-4478-8f8e-8e349cdd11d1,2011-04-07 00:00:00.000,3,19.0,,
d3509d1d-438f-4ea8-9fc7-f84358ac2fb2,2006-06-05 00:00:00.000,1,,19.0,
d3554b61-fc40-4a0d-9795-4c2dd0ea7992,2007-05-25 00:00:00.000,2,,,35.0
d3554b61-fc40-4a0d-9795-4c2dd0ea7992,2007-05-25 00:00:00.000,3,49.0,,
d3632e4f-c6f4-46e0-920b-4172301a5890,1996-01-04 00:00:00.000,3,64.0,,
d36befd3-35a7-4872-9edc-6c16193ae1ad,2019-03-15 00:00:00.000,1,,0.0,
d36befd3-35a7-4872-9edc-6c16193ae1ad,2019-03-15 00:00:00.000,2,,,16.0
d36befd3-35a7-4872-9edc-6c16193ae1ad,2019-03-15 00:00:00.000,3,36.0,,
d36ffd6e-4209-44da-8837-9006c86ba92f,2015-07-09 00:00:00.000,2,,,9.0
d376f7f3-c1fc-419c-a0c9-df65e1dffdf3,2020-02-13 00:00:00.000,2,,,16.0
d3817f22-bc08-4be2-a400-567e5f0b7696,2008-12-30 00:00:00.000,1,,12.0,
d3820447-ce4c-4151-b5e4-d2becb6885c1,2001-07-19 00:00:00.000,1,,3.0,
d38eb37c-5910-4deb-b525-1a392aa89695,2020-01-30 00:00:00.000,1,,30.0,
d38eb37c-5910-4deb-b525-1a392aa89695,2020-01-30 00:00:00.000,2,,,54.0
d3a298e9-375c-464d-aeef-df3bc088d4f6,2016-05-09 00:00:00.000,1,,140.0,
d3b7e3ab-0db9-46e8-8e97-d743cd2c1bc4,2008-12-26 00:00:00.000,1,,4.0,
d3b7e3ab-0db9-46e8-8e97-d743cd2c1bc4,2008-12-26 00:00:00.000,2,,,6.0
d3b7e3ab-0db9-46e8-8e97-d743cd2c1bc4,2008-12-26 00:00:00.000,3,8.0,,
d3b89923-7811-4f07-9fae-a8176524cb36,2019-02-28 00:00:00.000,2,,,15.0
d3b89923-7811-4f07-9fae-a8176524cb36,2019-02-28 00:00:00.000,3,25.0,,
d3be867e-18cd-42c8-b3f4-d0a77e068245,2016-05-27 00:00:00.000,1,,0.0,
d3bf2f04-ed97-4db1-91b3-3bbfd2335eac,2009-09-01 00:00:00.000,1,,3.0,
d3c2aa03-9a75-403d-876d-591f58195d23,2005-07-01 00:00:00.000,1,,6.0,
d3c718e4-b9cf-4c42-84cb-d7de35257b2a,2006-06-12 00:00:00.000,2,,,11.0
d3c718e4-b9cf-4c42-84cb-d7de35257b2a,2006-06-12 00:00:00.000,3,23.0,,
d3ca9802-ab2b-44a5-a61e-82f0b83f1515,1990-10-24 00:00:00.000,1,,10.0,
d3ce804c-d6ff-4492-96fc-1aaa455ce21f,2019-10-16 00:00:00.000,2,,,2.0
d3d6c3ec-e2af-4d9b-8c5c-a2676cb2e68d,2006-05-26 00:00:00.000,2,,,19.0
d3d6c3ec-e2af-4d9b-8c5c-a2676cb2e68d,2006-05-26 00:00:00.000,3,37.0,,
d3f071cd-57c3-4930-9f6b-0b21e139536c,2015-07-29 00:00:00.000,1,,10.0,
d3f071cd-57c3-4930-9f6b-0b21e139536c,2015-07-29 00:00:00.000,2,,,38.0
d3f071cd-57c3-4930-9f6b-0b21e139536c,2015-07-29 00:00:00.000,3,91.0,,
d3f92ac8-5d36-416f-a412-4f1cee91be21,2019-06-26 00:00:00.000,1,,25.0,
d3f92ac8-5d36-416f-a412-4f1cee91be21,2019-06-26 00:00:00.000,2,,,30.0
d3fc7c25-3113-4638-b2b1-0a533d792f54,2019-06-05 00:00:00.000,1,,15.0,
d3fc7c25-3113-4638-b2b1-0a533d792f54,2019-06-05 00:00:00.000,2,,,39.0
d4076893-168d-4a99-858b-85d1c76a8c31,2019-05-09 00:00:00.000,2,,,12.0
d40c70c3-74de-4494-911d-99467ce7632c,2019-07-18 00:00:00.000,1,,9.0,
d424d8f7-7bbc-4fec-8cd6-64231629c37f,2013-02-07 00:00:00.000,1,,12.0,
d424d8f7-7bbc-4fec-8cd6-64231629c37f,2013-02-07 00:00:00.000,2,,,31.0
d4270686-f5d3-4345-b970-4b9aeb7fd74b,2014-03-11 00:00:00.000,1,,1.0,
d4318913-5c4b-42e1-aab7-5b5e5697eb22,2016-11-23 00:00:00.000,1,,6.0,
d4318913-5c4b-42e1-aab7-5b5e5697eb22,2016-11-23 00:00:00.000,2,,,14.0
d4318913-5c4b-42e1-aab7-5b5e5697eb22,2016-11-23 00:00:00.000,3,28.0,,
d43a6b45-66db-459d-84e7-e177ecdf66ed,2019-11-18 00:00:00.000,2,,,19.0
d444b876-8ec0-4e7f-a3db-0f067d7dce99,2019-08-09 00:00:00.000,2,,,29.0
d4480811-d7a1-4e0a-8f61-7aa5190d10cb,2019-05-21 00:00:00.000,2,,,13.0
d44c355a-bd3a-404d-b4de-e7c529affaf5,2016-12-21 00:00:00.000,1,,1.0,
d467a3e5-5619-44f6-a01c-a77128b2588a,2018-02-01 00:00:00.000,2,,,7.0
d467a3e5-5619-44f6-a01c-a77128b2588a,2018-02-01 00:00:00.000,3,25.0,,
d468e6b7-7f38-404d-84f1-29b1ef862d8c,2019-02-01 00:00:00.000,1,,107.0,
d468e6b7-7f38-404d-84f1-29b1ef862d8c,2019-02-01 00:00:00.000,2,,,142.0
d468e6b7-7f38-404d-84f1-29b1ef862d8c,2019-02-01 00:00:00.000,3,177.0,,
d4817e9d-2c9c-4b34-89d0-18a58d985942,2016-03-17 00:00:00.000,1,,30.0,
d4994ce8-ee05-4f43-b98b-ff32feecdcbb,2006-05-25 00:00:00.000,2,,,21.0
d4994ce8-ee05-4f43-b98b-ff32feecdcbb,2006-05-25 00:00:00.000,3,41.0,,
d49edd71-19ab-4a2d-9489-ef5cc828520b,2005-10-11 00:00:00.000,2,,,16.0
d4a8b976-f6d6-4cb8-8cba-c70d4b219f0e,2015-03-26 00:00:00.000,1,,6.0,
d4a965e5-ec5a-4111-a853-7798fba78ffa,2020-03-03 00:00:00.000,1,,12.0,
d4a978ed-1a94-417e-8090-edb3911b4af9,1990-06-28 00:00:00.000,1,,4.0,
d4bafba0-da97-4075-afce-7cc9401330da,2015-11-30 00:00:00.000,2,,,13.0
d4bafba0-da97-4075-afce-7cc9401330da,2015-11-30 00:00:00.000,3,19.0,,
d4c02974-1f3f-4315-ad0a-0ace3d3a075a,2019-05-17 00:00:00.000,2,,,16.0
d4c02974-1f3f-4315-ad0a-0ace3d3a075a,2019-05-17 00:00:00.000,3,34.0,,
d4c84bab-e158-4c30-b0c1-6229936ca418,2008-03-21 00:00:00.000,3,40.0,,
d4d3ef62-6a0d-4bd3-b054-9b2deaa274dc,2019-10-25 00:00:00.000,1,,32.0,
d4d3ef62-6a0d-4bd3-b054-9b2deaa274dc,2019-10-25 00:00:00.000,2,,,55.0
d4ea5d39-f23f-4627-8b33-087d6f4574c6,2019-10-18 00:00:00.000,1,,34.0,
d4ea5d39-f23f-4627-8b33-087d6f4574c6,2019-10-18 00:00:00.000,2,,,66.0
d4f70005-86de-49af-b839-c6b5ce40d12e,2018-09-19 00:00:00.000,1,,7.0,
d4f70005-86de-49af-b839-c6b5ce40d12e,2018-09-19 00:00:00.000,2,,,-21.0
d4f70005-86de-49af-b839-c6b5ce40d12e,2018-09-19 00:00:00.000,3,22.0,,
d4fad939-0437-42ed-ab10-425bded549ea,2018-08-31 00:00:00.000,1,,2.0,
d4fad939-0437-42ed-ab10-425bded549ea,2018-08-31 00:00:00.000,2,,,27.0
d4fad939-0437-42ed-ab10-425bded549ea,2018-08-31 00:00:00.000,3,46.0,,
d4fb5fb3-aa66-4825-80ae-c7698108fcb4,2019-07-24 00:00:00.000,1,,8.0,
d4fb5fb3-aa66-4825-80ae-c7698108fcb4,2019-07-24 00:00:00.000,2,,,15.0
d4fb5fb3-aa66-4825-80ae-c7698108fcb4,2019-07-24 00:00:00.000,3,35.0,,
d4fca766-f0bb-4a02-aae9-a8c9a43d8d1a,2019-08-12 00:00:00.000,2,,,18.0
d507b958-1759-4474-9c47-b6fdd704ed2c,2001-06-13 00:00:00.000,3,37.0,,
d508166b-8382-454e-9066-2871bf4b216a,2010-06-18 00:00:00.000,1,,12.0,
d50e10ef-80cc-4482-8d43-3c62390cff6a,2005-02-14 00:00:00.000,1,,6.0,
d50e7c20-afad-4b1d-b3f7-14815980df71,2005-05-06 00:00:00.000,1,,6.0,
d510fb7e-9e4a-422e-86a4-3506307fdc58,2019-02-25 00:00:00.000,1,,27.0,
d512f918-a807-4f6f-986a-0c18ae8f7819,2017-05-18 00:00:00.000,1,,3.0,
d5136532-39cc-4d4f-9a06-de8036477a2c,2008-01-25 00:00:00.000,2,,,50.0
d5136532-39cc-4d4f-9a06-de8036477a2c,2008-01-25 00:00:00.000,3,67.0,,
d516283d-5f75-4a09-9e90-29e80d23528a,2006-11-30 00:00:00.000,1,,3.0,
d525e15a-1079-4436-9be8-d365b054a5c9,2017-10-03 00:00:00.000,2,,,14.0
d54b92c2-4b9f-46cd-93c9-724e1e1a0ad6,1988-02-04 00:00:00.000,2,,,9.0
d54b92c2-4b9f-46cd-93c9-724e1e1a0ad6,1988-02-04 00:00:00.000,3,15.0,,
d55733a5-032b-439b-bcfd-ac66a5ea177a,2003-03-05 00:00:00.000,2,,,25.0
d572c160-f077-41b0-9a81-340a30f7a8d2,2019-04-19 00:00:00.000,2,,,7.0
d58267af-4dc8-4d23-beef-2c14ae776a92,2019-07-08 00:00:00.000,2,,,10.0
d58267af-4dc8-4d23-beef-2c14ae776a92,2019-07-08 00:00:00.000,3,28.0,,
d59488b7-16ba-43de-b5e4-883c7ecfbedf,2008-08-28 00:00:00.000,3,21.0,,
d597b83f-0c16-404d-9a1a-bb8b94521301,1989-03-17 00:00:00.000,2,,,3.0
d597b83f-0c16-404d-9a1a-bb8b94521301,1989-03-17 00:00:00.000,3,14.0,,
d5982200-cce2-4046-96db-3350085b3d0f,2019-05-13 00:00:00.000,1,,20.0,
d5982200-cce2-4046-96db-3350085b3d0f,2019-05-13 00:00:00.000,2,,,51.0
d5982200-cce2-4046-96db-3350085b3d0f,2019-05-13 00:00:00.000,3,68.0,,
d5ad1256-47cb-41d8-a83c-13cbc6820d00,2005-02-23 00:00:00.000,1,,4.0,
d5b4f6b2-b8f6-41be-901a-0f74846cfa34,2008-05-30 00:00:00.000,1,,1.0,
d5bf8b70-49f3-4f52-b11e-c4c82d75c776,2017-05-26 00:00:00.000,2,,,19.0
d5de11f8-0836-4aa1-a286-e89855e0bba2,2018-04-27 00:00:00.000,1,,5.0,
d5de11f8-0836-4aa1-a286-e89855e0bba2,2018-04-27 00:00:00.000,2,,,23.0
d5e913cc-8fdf-4cfb-b2cc-f131cb120237,2019-04-16 00:00:00.000,2,,,11.0
d605f2ff-4dfa-4bec-91a5-ca4ad1778787,2006-08-22 00:00:00.000,1,,69.0,
d60dc8a4-ef96-4c19-957a-81477d364903,2019-03-21 00:00:00.000,2,,,22.0
d610d74e-3547-4b65-b898-d21ac4cc0a74,2018-11-27 00:00:00.000,1,,1.0,
d610d74e-3547-4b65-b898-d21ac4cc0a74,2018-11-27 00:00:00.000,2,,,26.0
d61931d0-2f47-49fd-bf58-8e2974aa35e5,2000-03-13 00:00:00.000,1,,1.0,
d61931d0-2f47-49fd-bf58-8e2974aa35e5,2000-03-13 00:00:00.000,2,,,7.0
d61931d0-2f47-49fd-bf58-8e2974aa35e5,2000-03-13 00:00:00.000,3,24.0,,
d61b11ec-1e93-498e-8a31-ab5d37e2bc06,2018-06-22 00:00:00.000,1,,3.0,
d61b11ec-1e93-498e-8a31-ab5d37e2bc06,2018-06-22 00:00:00.000,2,,,42.0
d622362e-cde8-4933-962e-cf9384cb4ed8,2006-01-06 00:00:00.000,1,,5.0,
d6308d1d-0199-4e52-b0f4-52867e6ac1b6,1993-07-30 00:00:00.000,3,34.0,,
d63c1c5f-2825-44a5-bcf4-223dcaccdd49,2011-02-01 00:00:00.000,2,,,30.0
d63c1c5f-2825-44a5-bcf4-223dcaccdd49,2011-02-01 00:00:00.000,3,62.0,,
d64b5d5f-16f3-4020-bff7-6f849076e5c7,2018-11-08 00:00:00.000,1,,20.0,
d6591c9f-721d-498b-a537-3c48bdfb26cb,2013-08-19 00:00:00.000,1,,3.0,
d6728740-8a08-42b6-b765-46f8862f138d,2017-04-11 00:00:00.000,2,,,13.0
d6728740-8a08-42b6-b765-46f8862f138d,2017-04-11 00:00:00.000,3,19.0,,
d6765446-164c-4114-8927-5cf15e8151d0,2019-09-24 00:00:00.000,1,,8.0,
d6773a52-519d-4415-a294-9afa34f3f1ce,2011-03-31 00:00:00.000,1,,7.0,
d6773a52-519d-4415-a294-9afa34f3f1ce,2011-03-31 00:00:00.000,3,60.0,,
d681c0a7-cf56-4d58-bbfd-39e42315a5b1,2017-02-21 00:00:00.000,2,,,6.0
d681c0a7-cf56-4d58-bbfd-39e42315a5b1,2017-02-21 00:00:00.000,3,15.0,,
d68c320a-3889-4511-a957-e7059dd3aa63,2017-11-30 00:00:00.000,2,,,11.0
d695452c-4bd3-4c96-bafc-997a5fbc7e9d,2011-02-09 00:00:00.000,1,,2.0,
d69be96e-547b-4f25-ab6f-ff6359855291,1992-11-19 00:00:00.000,1,,17.0,
d6a0450b-bbe8-4ba5-9ba1-96c9a050b856,2007-06-29 00:00:00.000,2,,,22.0
d6a0450b-bbe8-4ba5-9ba1-96c9a050b856,2007-06-29 00:00:00.000,3,37.0,,
d6ada37a-6f38-4fd3-9355-0326e5bb5500,2009-08-17 00:00:00.000,1,,1.0,
d6ada37a-6f38-4fd3-9355-0326e5bb5500,2009-08-17 00:00:00.000,3,22.0,,
d6af9cb6-201a-49b7-8ecc-9160d3ca55f4,2018-01-30 00:00:00.000,2,,,24.0
d6bf2eb0-6a95-4416-aa12-74ff45a54d78,2008-07-07 00:00:00.000,1,,17.0,
d6bfa872-458e-487e-b37d-a5e97d338251,2004-10-06 00:00:00.000,2,,,11.0
d6bfa872-458e-487e-b37d-a5e97d338251,2004-10-06 00:00:00.000,3,47.0,,
d6d46167-23c0-4aff-9a3c-df37e0c1f134,2015-12-23 00:00:00.000,1,,105.0,
d6e83c75-aae1-4ffb-a583-7873abd67e18,1990-07-24 00:00:00.000,1,,8.0,
d6f0fa16-a184-4902-93c3-126b2026266b,2017-01-31 00:00:00.000,2,,,6.0
d6f0fa16-a184-4902-93c3-126b2026266b,2017-01-31 00:00:00.000,3,13.0,,
d6f275cf-1d1e-4ffb-9ddf-508b1e5234ed,2013-09-10 00:00:00.000,1,,6.0,
d6f38799-3374-41ce-9e70-1e3186238528,2016-12-09 00:00:00.000,1,,3.0,
d6fed454-563f-4b46-b8c4-7030855f1b19,2019-12-16 00:00:00.000,1,,28.0,
d7059e2f-402a-4891-b00b-836b34109706,2017-03-01 00:00:00.000,1,,8.0,
d71640f6-cf92-4b99-9752-aaff978d8ae0,2019-06-06 00:00:00.000,2,,,15.0
d71640f6-cf92-4b99-9752-aaff978d8ae0,2019-06-06 00:00:00.000,3,35.0,,
d72ee569-bffa-4dd5-a571-7e694df57780,2019-08-06 00:00:00.000,2,,,7.0
d72f2d04-c106-4752-98b9-1db434fffa9a,2014-09-12 00:00:00.000,1,,3.0,
d730503a-e05a-4b07-b541-b49dba809e38,2004-07-08 00:00:00.000,2,,,12.0
d730503a-e05a-4b07-b541-b49dba809e38,2004-07-08 00:00:00.000,3,33.0,,
d73319dc-63f0-4c38-80dc-f121f7917070,1996-04-30 00:00:00.000,3,25.0,,
d739148a-de1d-4a07-9fce-3b8cc61cb034,2016-09-21 00:00:00.000,1,,2.0,
d73d3796-1785-4df5-baea-a8f45a535457,1999-03-24 00:00:00.000,1,,7.0,
d73d3796-1785-4df5-baea-a8f45a535457,1999-03-24 00:00:00.000,3,38.0,,
d73ea512-f5f0-4b84-bb0b-d15132a62b99,2016-09-01 00:00:00.000,1,,9.0,
d740d8cd-dce0-4427-a93c-30857eda129a,2016-07-19 00:00:00.000,1,,99.0,
d752e91f-fdb8-4a58-9565-3541a12a5f69,2016-08-30 00:00:00.000,1,,4.0,
d754d773-25b3-4524-97ab-493be553c65f,2016-12-15 00:00:00.000,2,,,17.0
d754d773-25b3-4524-97ab-493be553c65f,2016-12-15 00:00:00.000,3,37.0,,
d7670853-9338-4f3f-985c-c73c57b4f6a4,2004-06-30 00:00:00.000,1,,6.0,
d77f8e36-8fdf-4199-ba82-eba3f60a6ad3,2002-02-27 00:00:00.000,1,,1.0,
d782f782-17d3-41fd-b4bb-9749e7b0528d,2005-05-16 00:00:00.000,1,,85.0,
d788db79-afa2-4336-9596-ff1e53f98c74,1995-04-25 00:00:00.000,1,,4.0,
d788db79-afa2-4336-9596-ff1e53f98c74,1995-04-25 00:00:00.000,2,,,14.0
d788db79-afa2-4336-9596-ff1e53f98c74,1995-04-25 00:00:00.000,3,18.0,,
d78b5e07-bd72-4526-b91e-e9926ebe2786,2019-07-03 00:00:00.000,1,,6.0,
d78df8d0-d7a4-4bb1-9bdf-9c338f7d7ade,1998-06-04 00:00:00.000,3,36.0,,
d78f06ae-8148-4e54-a341-de5edef5526d,2017-12-01 00:00:00.000,1,,19.0,
d7aa627c-de9b-40c5-989c-7349c9c6996a,2016-09-13 00:00:00.000,1,,9.0,
d7aa627c-de9b-40c5-989c-7349c9c6996a,2016-09-13 00:00:00.000,2,,,23.0
d7b5408d-108c-4947-828c-b4ba914ad682,2019-05-31 00:00:00.000,2,,,8.0
d7b5408d-108c-4947-828c-b4ba914ad682,2019-05-31 00:00:00.000,3,15.0,,
d7bc13cf-6a4c-47c7-8c83-801d941fd046,2016-09-26 00:00:00.000,2,,,11.0
d7c2c36d-57d3-4ae1-a32e-8379c7f8a7fa,2018-05-17 00:00:00.000,2,,,17.0
d7c543ce-7b87-4695-8186-fa0e6631308b,1987-12-17 00:00:00.000,1,,24.0,
d7cf549e-2e5e-4584-a48d-564b579adf8b,2015-02-18 00:00:00.000,1,,26.0,
d7cf549e-2e5e-4584-a48d-564b579adf8b,2015-02-18 00:00:00.000,2,,,35.0
d7cf549e-2e5e-4584-a48d-564b579adf8b,2015-02-18 00:00:00.000,3,68.0,,
d7dac5a8-074e-4c87-a1a9-ac0d7a10bbe2,1996-07-24 00:00:00.000,3,27.0,,
d7dc0422-5757-441e-955b-b8d807555567,2010-01-27 00:00:00.000,1,,8.0,
d7dcd530-6074-424c-9061-0620d37730b5,2018-11-27 00:00:00.000,1,,0.0,
d7dcd530-6074-424c-9061-0620d37730b5,2018-11-27 00:00:00.000,2,,,22.0
d7dcd530-6074-424c-9061-0620d37730b5,2018-11-27 00:00:00.000,3,47.0,,
d7dec33d-63d9-4045-9aae-7b24ada25ceb,2013-10-23 00:00:00.000,1,,6.0,
d7e10bfa-7789-4c6f-ac7b-c5e598733ff4,2017-06-20 00:00:00.000,2,,,6.0
d7e10bfa-7789-4c6f-ac7b-c5e598733ff4,2017-06-20 00:00:00.000,3,17.0,,
d7e5f5d2-3947-43a8-a9c5-723ef6400078,2011-10-26 00:00:00.000,1,,20.0,
d7e8cc83-9a3c-404f-940a-28f26d3d3cdb,2012-11-15 00:00:00.000,1,,8.0,
d7e8cc83-9a3c-404f-940a-28f26d3d3cdb,2012-11-15 00:00:00.000,2,,,15.0
d7e8cc83-9a3c-404f-940a-28f26d3d3cdb,2012-11-15 00:00:00.000,3,26.0,,
d7ea2cdc-1811-4574-bfdc-76f71300326d,2016-07-01 00:00:00.000,2,,,51.0
d7ea2cdc-1811-4574-bfdc-76f71300326d,2016-07-01 00:00:00.000,3,66.0,,
d7f9df7b-40d4-48b4-b7c4-92099c26001e,1989-05-04 00:00:00.000,1,,62.0,
d80cc085-8d77-43e3-b782-5e62120ec842,2003-10-29 00:00:00.000,2,,,6.0
d80cc085-8d77-43e3-b782-5e62120ec842,2003-10-29 00:00:00.000,3,25.0,,
d8150fd6-3bd5-495f-bc22-553c135aaaea,2019-07-15 00:00:00.000,2,,,16.0
d81c6b15-9b29-4919-a584-6b7907ca98f2,2001-04-09 00:00:00.000,3,38.0,,
d82596d1-1ce6-4500-97d6-8c6682b8d911,1993-07-20 00:00:00.000,1,,4.0,
