venta_ID,cliente_ID,estado_pedido,fecha_pedido,fecha_requerido,fecha_envio,tienda_ID,personal_ID,item_ID,producto_ID,Cantidad,precio_venta,descuento,Ingreso por Venta
612,634,4,2016-12-16 00:00:00.000,2016-12-17 00:00:00.000,2016-12-17 00:00:00.000,2,7,3,17,1,429,0.07,398.97
613,1159,4,2016-12-17 00:00:00.000,2016-12-19 00:00:00.000,2016-12-19 00:00:00.000,2,7,3,12,1,549.99,0.07,511.49
622,1398,4,2016-12-23 00:00:00.000,2016-12-26 00:00:00.000,2016-12-25 00:00:00.000,2,7,3,10,1,1549,0.2,1239.2
632,163,4,2016-12-27 00:00:00.000,2016-12-29 00:00:00.000,2016-12-29 00:00:00.000,2,7,3,15,1,529.99,0.07,492.89
638,1302,4,2017-01-04 00:00:00.000,2017-01-05 00:00:00.000,2017-01-06 00:00:00.000,2,7,3,53,2,749.99,0.05,1424.98
651,190,4,2017-01-11 00:00:00.000,2017-01-13 00:00:00.000,2017-01-13 00:00:00.000,2,7,3,102,2,489.99,0.05,930.98
654,1129,4,2017-01-14 00:00:00.000,2017-01-15 00:00:00.000,2017-01-17 00:00:00.000,2,7,3,110,2,470.99,0.07,876.04
656,949,4,2017-01-16 00:00:00.000,2017-01-17 00:00:00.000,2017-01-18 00:00:00.000,2,7,3,33,2,469.99,0.05,892.98
658,1051,4,2017-01-17 00:00:00.000,2017-01-18 00:00:00.000,2017-01-18 00:00:00.000,2,7,3,9,1,2999.99,0.05,2849.99
659,1391,4,2017-01-17 00:00:00.000,2017-01-19 00:00:00.000,2017-01-18 00:00:00.000,2,7,3,70,1,659.99,0.05,626.99
660,383,4,2017-01-18 00:00:00.000,2017-01-19 00:00:00.000,2017-01-19 00:00:00.000,2,7,3,47,2,5299.99,0.05,10069.98
664,681,4,2017-01-20 00:00:00.000,2017-01-23 00:00:00.000,2017-01-22 00:00:00.000,2,7,3,50,1,5999.99,0.2,4799.99
667,858,4,2017-01-22 00:00:00.000,2017-01-24 00:00:00.000,2017-01-25 00:00:00.000,2,7,3,3,1,999.99,0.2,799.99
671,922,4,2017-01-25 00:00:00.000,2017-01-28 00:00:00.000,2017-01-26 00:00:00.000,2,7,3,55,1,2699.99,0.2,2159.99
675,291,4,2017-01-28 00:00:00.000,2017-01-31 00:00:00.000,2017-01-30 00:00:00.000,2,7,3,19,1,449,0.07,417.57
676,790,4,2017-01-28 00:00:00.000,2017-01-30 00:00:00.000,2017-01-31 00:00:00.000,2,7,3,24,1,549.99,0.1,494.99
677,809,4,2017-01-28 00:00:00.000,2017-01-31 00:00:00.000,2017-01-30 00:00:00.000,2,7,3,105,2,533.99,0.07,993.22
681,499,4,2017-01-29 00:00:00.000,2017-02-01 00:00:00.000,2017-01-31 00:00:00.000,2,7,3,61,1,4999.99,0.2,3999.99
685,976,4,2017-01-31 00:00:00.000,2017-02-03 00:00:00.000,2017-02-02 00:00:00.000,2,7,3,107,1,416.99,0.05,396.14
686,380,4,2017-02-01 00:00:00.000,2017-02-03 00:00:00.000,2017-02-04 00:00:00.000,2,7,3,88,2,189.99,0.2,303.98
691,1081,4,2017-02-04 00:00:00.000,2017-02-06 00:00:00.000,2017-02-06 00:00:00.000,2,7,3,55,2,2699.99,0.2,4319.98
694,58,4,2017-02-05 00:00:00.000,2017-02-06 00:00:00.000,2017-02-08 00:00:00.000,2,7,3,55,2,2699.99,0.1,4859.98
696,1242,4,2017-02-05 00:00:00.000,2017-02-08 00:00:00.000,2017-02-08 00:00:00.000,2,7,3,45,1,869.99,0.07,809.09
703,417,4,2017-02-08 00:00:00.000,2017-02-09 00:00:00.000,2017-02-09 00:00:00.000,2,7,3,72,1,619.99,0.2,495.99
707,79,4,2017-02-09 00:00:00.000,2017-02-11 00:00:00.000,2017-02-11 00:00:00.000,2,7,3,11,2,1680.99,0.1,3025.78
718,38,4,2017-02-16 00:00:00.000,2017-02-17 00:00:00.000,2017-02-17 00:00:00.000,2,7,3,64,2,489.99,0.1,881.98
721,625,4,2017-02-16 00:00:00.000,2017-02-19 00:00:00.000,2017-02-17 00:00:00.000,2,7,3,73,2,749.99,0.05,1424.98
722,1399,4,2017-02-18 00:00:00.000,2017-02-20 00:00:00.000,2017-02-21 00:00:00.000,2,7,3,104,2,481.99,0.1,867.58
725,870,4,2017-02-19 00:00:00.000,2017-02-22 00:00:00.000,2017-02-22 00:00:00.000,2,7,3,77,2,799.99,0.07,1487.98
733,832,4,2017-02-26 00:00:00.000,2017-03-01 00:00:00.000,2017-02-27 00:00:00.000,2,7,3,102,2,489.99,0.1,881.98
736,184,4,2017-02-27 00:00:00.000,2017-02-28 00:00:00.000,2017-02-28 00:00:00.000,2,7,3,62,2,3499.99,0.2,5599.98
745,698,4,2017-03-01 00:00:00.000,2017-03-03 00:00:00.000,2017-03-03 00:00:00.000,2,7,3,78,1,647.99,0.1,583.19
749,255,4,2017-03-04 00:00:00.000,2017-03-07 00:00:00.000,2017-03-05 00:00:00.000,2,7,3,79,1,402.99,0.2,322.39
753,1201,4,2017-03-05 00:00:00.000,2017-03-08 00:00:00.000,2017-03-08 00:00:00.000,2,7,3,36,2,832.99,0.1,1499.38
767,564,4,2017-03-09 00:00:00.000,2017-03-10 00:00:00.000,2017-03-11 00:00:00.000,2,7,3,41,2,1469.99,0.05,2792.98
782,1298,4,2017-03-15 00:00:00.000,2017-03-16 00:00:00.000,2017-03-18 00:00:00.000,2,7,3,99,1,299.99,0.07,278.99
784,430,4,2017-03-16 00:00:00.000,2017-03-19 00:00:00.000,2017-03-19 00:00:00.000,2,7,3,16,1,599.99,0.2,479.99
794,863,4,2017-03-23 00:00:00.000,2017-03-25 00:00:00.000,2017-03-24 00:00:00.000,2,7,3,17,1,429,0.07,398.97
797,374,4,2017-03-24 00:00:00.000,2017-03-26 00:00:00.000,2017-03-26 00:00:00.000,2,7,3,74,1,439.99,0.1,395.99
806,234,4,2017-03-30 00:00:00.000,2017-03-31 00:00:00.000,2017-03-31 00:00:00.000,2,7,3,77,2,799.99,0.1,1439.98
809,1222,4,2017-03-31 00:00:00.000,2017-04-03 00:00:00.000,2017-04-03 00:00:00.000,2,7,3,92,2,209.99,0.1,377.98
811,524,4,2017-04-01 00:00:00.000,2017-04-04 00:00:00.000,2017-04-04 00:00:00.000,2,7,3,70,1,659.99,0.07,613.79
814,629,4,2017-04-02 00:00:00.000,2017-04-05 00:00:00.000,2017-04-03 00:00:00.000,2,7,3,65,1,346.99,0.2,277.59
817,301,4,2017-04-04 00:00:00.000,2017-04-05 00:00:00.000,2017-04-07 00:00:00.000,2,7,3,48,2,1499.99,0.05,2849.98
821,1181,4,2017-04-05 00:00:00.000,2017-04-07 00:00:00.000,2017-04-08 00:00:00.000,2,7,3,6,1,469.99,0.2,375.99
827,666,4,2017-04-07 00:00:00.000,2017-04-10 00:00:00.000,2017-04-10 00:00:00.000,2,7,3,28,1,2499.99,0.2,1999.99
831,1000,4,2017-04-11 00:00:00.000,2017-04-12 00:00:00.000,2017-04-12 00:00:00.000,2,7,3,68,1,449.99,0.1,404.99
832,1215,4,2017-04-11 00:00:00.000,2017-04-12 00:00:00.000,2017-04-12 00:00:00.000,2,7,3,27,1,999.99,0.07,929.99
837,948,4,2017-04-13 00:00:00.000,2017-04-16 00:00:00.000,2017-04-14 00:00:00.000,2,7,3,87,2,189.99,0.2,303.98
838,1395,4,2017-04-14 00:00:00.000,2017-04-17 00:00:00.000,2017-04-15 00:00:00.000,2,7,3,100,2,489.99,0.05,930.98
841,428,4,2017-04-15 00:00:00.000,2017-04-18 00:00:00.000,2017-04-17 00:00:00.000,2,7,3,11,1,1680.99,0.2,1344.79
843,1059,4,2017-04-16 00:00:00.000,2017-04-17 00:00:00.000,2017-04-19 00:00:00.000,2,7,3,81,1,1099.99,0.1,989.99
845,662,4,2017-04-17 00:00:00.000,2017-04-18 00:00:00.000,2017-04-18 00:00:00.000,2,7,3,26,2,599.99,0.05,1139.98
848,597,4,2017-04-18 00:00:00.000,2017-04-20 00:00:00.000,2017-04-20 00:00:00.000,2,7,3,88,2,189.99,0.2,303.98
860,473,4,2017-04-27 00:00:00.000,2017-04-29 00:00:00.000,2017-04-28 00:00:00.000,2,7,3,25,1,499.99,0.2,399.99
869,844,4,2017-05-01 00:00:00.000,2017-05-04 00:00:00.000,2017-05-02 00:00:00.000,2,7,3,33,1,469.99,0.05,446.49
871,358,4,2017-05-02 00:00:00.000,2017-05-04 00:00:00.000,2017-05-03 00:00:00.000,2,7,3,30,2,999.99,0.2,1599.98
874,661,4,2017-05-04 00:00:00.000,2017-05-05 00:00:00.000,2017-05-06 00:00:00.000,2,7,3,73,1,749.99,0.1,674.99
876,1046,4,2017-05-05 00:00:00.000,2017-05-08 00:00:00.000,2017-05-06 00:00:00.000,2,7,3,96,1,349.99,0.07,325.49
879,214,4,2017-05-08 00:00:00.000,2017-05-09 00:00:00.000,2017-05-09 00:00:00.000,2,7,3,83,2,149.99,0.2,239.98
884,871,4,2017-05-11 00:00:00.000,2017-05-13 00:00:00.000,2017-05-12 00:00:00.000,2,7,3,46,2,1409.99,0.2,2255.98
892,651,4,2017-05-15 00:00:00.000,2017-05-18 00:00:00.000,2017-05-17 00:00:00.000,2,7,3,50,2,5999.99,0.07,11159.98
899,605,4,2017-05-20 00:00:00.000,2017-05-21 00:00:00.000,2017-05-21 00:00:00.000,2,7,3,6,1,469.99,0.2,375.99
906,877,4,2017-05-23 00:00:00.000,2017-05-26 00:00:00.000,2017-05-26 00:00:00.000,2,7,3,46,1,1409.99,0.05,1339.49
908,402,4,2017-05-25 00:00:00.000,2017-05-28 00:00:00.000,2017-05-27 00:00:00.000,2,7,3,102,2,489.99,0.1,881.98
920,966,4,2017-05-30 00:00:00.000,2017-06-01 00:00:00.000,2017-06-02 00:00:00.000,2,7,3,78,1,647.99,0.05,615.59
934,93,4,2017-06-09 00:00:00.000,2017-06-10 00:00:00.000,2017-06-12 00:00:00.000,2,7,3,18,1,449,0.1,404.1
937,73,4,2017-06-11 00:00:00.000,2017-06-14 00:00:00.000,2017-06-13 00:00:00.000,2,7,3,58,2,4999.99,0.07,9299.98
945,167,4,2017-06-14 00:00:00.000,2017-06-15 00:00:00.000,2017-06-16 00:00:00.000,2,7,3,34,2,469.99,0.05,892.98
951,339,4,2017-06-16 00:00:00.000,2017-06-19 00:00:00.000,2017-06-19 00:00:00.000,2,7,3,62,2,3499.99,0.2,5599.98
959,650,4,2017-06-18 00:00:00.000,2017-06-21 00:00:00.000,2017-06-21 00:00:00.000,2,7,3,41,1,1469.99,0.05,1396.49
960,1390,4,2017-06-18 00:00:00.000,2017-06-19 00:00:00.000,2017-06-19 00:00:00.000,2,7,3,48,2,1499.99,0.05,2849.98
970,836,4,2017-06-22 00:00:00.000,2017-06-25 00:00:00.000,2017-06-23 00:00:00.000,2,7,3,54,2,3199.99,0.1,5759.98
977,400,4,2017-06-26 00:00:00.000,2017-06-28 00:00:00.000,2017-06-27 00:00:00.000,2,7,3,27,1,999.99,0.05,949.99
984,1287,4,2017-06-27 00:00:00.000,2017-06-28 00:00:00.000,2017-06-29 00:00:00.000,2,7,3,12,1,549.99,0.1,494.99
986,556,4,2017-06-30 00:00:00.000,2017-07-03 00:00:00.000,2017-07-01 00:00:00.000,2,7,3,26,2,599.99,0.07,1115.98
990,706,4,2017-07-04 00:00:00.000,2017-07-07 00:00:00.000,2017-07-07 00:00:00.000,2,7,3,91,1,349.99,0.1,314.99
992,723,4,2017-07-07 00:00:00.000,2017-07-10 00:00:00.000,2017-07-09 00:00:00.000,2,7,3,20,1,599.99,0.2,479.99
994,419,4,2017-07-09 00:00:00.000,2017-07-11 00:00:00.000,2017-07-11 00:00:00.000,2,7,3,66,1,250.99,0.07,233.42
997,485,4,2017-07-11 00:00:00.000,2017-07-13 00:00:00.000,2017-07-14 00:00:00.000,2,7,3,14,2,269.99,0.07,502.18
1000,645,4,2017-07-12 00:00:00.000,2017-07-14 00:00:00.000,2017-07-15 00:00:00.000,2,7,3,19,2,449,0.07,835.14
1005,266,4,2017-07-15 00:00:00.000,2017-07-17 00:00:00.000,2017-07-16 00:00:00.000,2,7,3,99,1,299.99,0.1,269.99
1006,1070,4,2017-07-15 00:00:00.000,2017-07-18 00:00:00.000,2017-07-17 00:00:00.000,2,7,3,56,2,5499.99,0.07,10229.98
1015,799,4,2017-07-19 00:00:00.000,2017-07-22 00:00:00.000,2017-07-21 00:00:00.000,2,7,3,101,2,339.99,0.1,611.98
1019,408,4,2017-07-22 00:00:00.000,2017-07-23 00:00:00.000,2017-07-24 00:00:00.000,2,7,3,37,1,379.99,0.05,360.99
1022,353,4,2017-07-23 00:00:00.000,2017-07-26 00:00:00.000,2017-07-24 00:00:00.000,2,7,3,65,1,346.99,0.07,322.7
1024,837,4,2017-07-23 00:00:00.000,2017-07-25 00:00:00.000,2017-07-26 00:00:00.000,2,7,3,98,2,489.99,0.2,783.98
1028,1273,4,2017-07-27 00:00:00.000,2017-07-28 00:00:00.000,2017-07-30 00:00:00.000,2,7,3,41,1,1469.99,0.2,1175.99
1033,582,4,2017-07-30 00:00:00.000,2017-07-31 00:00:00.000,2017-08-02 00:00:00.000,2,7,3,27,2,999.99,0.07,1859.98
1034,895,4,2017-07-30 00:00:00.000,2017-07-31 00:00:00.000,2017-07-31 00:00:00.000,2,7,3,11,2,1680.99,0.07,3126.64
1041,70,4,2017-08-04 00:00:00.000,2017-08-06 00:00:00.000,2017-08-05 00:00:00.000,2,7,3,94,2,249.99,0.1,449.98
1048,777,4,2017-08-08 00:00:00.000,2017-08-10 00:00:00.000,2017-08-09 00:00:00.000,2,7,3,94,1,249.99,0.05,237.49
1057,456,4,2017-08-12 00:00:00.000,2017-08-15 00:00:00.000,2017-08-13 00:00:00.000,2,7,3,98,2,489.99,0.05,930.98
1059,6,4,2017-08-14 00:00:00.000,2017-08-17 00:00:00.000,2017-08-17 00:00:00.000,2,7,3,13,1,269.99,0.07,251.09
1065,25,4,2017-08-17 00:00:00.000,2017-08-19 00:00:00.000,2017-08-19 00:00:00.000,2,7,3,63,1,3499.99,0.07,3254.99
1066,106,4,2017-08-17 00:00:00.000,2017-08-20 00:00:00.000,2017-08-19 00:00:00.000,2,7,3,12,1,549.99,0.1,494.99
1067,225,4,2017-08-17 00:00:00.000,2017-08-19 00:00:00.000,2017-08-19 00:00:00.000,2,7,3,72,2,619.99,0.1,1115.98
1068,453,4,2017-08-17 00:00:00.000,2017-08-20 00:00:00.000,2017-08-19 00:00:00.000,2,7,3,49,2,3499.99,0.2,5599.98
1070,596,4,2017-08-17 00:00:00.000,2017-08-20 00:00:00.000,2017-08-18 00:00:00.000,2,7,3,94,1,249.99,0.05,237.49
1073,911,4,2017-08-18 00:00:00.000,2017-08-19 00:00:00.000,2017-08-21 00:00:00.000,2,7,3,20,1,599.99,0.2,479.99
1080,1086,4,2017-08-19 00:00:00.000,2017-08-20 00:00:00.000,2017-08-20 00:00:00.000,2,7,3,50,1,5999.99,0.05,5699.99
1086,220,4,2017-08-21 00:00:00.000,2017-08-23 00:00:00.000,2017-08-24 00:00:00.000,2,7,3,81,2,1099.99,0.05,2089.98
1091,1260,4,2017-08-24 00:00:00.000,2017-08-25 00:00:00.000,2017-08-25 00:00:00.000,2,7,3,19,1,449,0.1,404.1
1112,798,4,2017-09-05 00:00:00.000,2017-09-08 00:00:00.000,2017-09-07 00:00:00.000,2,7,3,5,2,1320.99,0.1,2377.78
1120,1269,4,2017-09-10 00:00:00.000,2017-09-12 00:00:00.000,2017-09-13 00:00:00.000,2,7,3,30,2,999.99,0.05,1899.98
1125,945,4,2017-09-14 00:00:00.000,2017-09-15 00:00:00.000,2017-09-15 00:00:00.000,2,7,3,81,2,1099.99,0.07,2045.98
1127,494,4,2017-09-15 00:00:00.000,2017-09-16 00:00:00.000,2017-09-16 00:00:00.000,2,7,3,37,1,379.99,0.2,303.99
1133,517,4,2017-09-19 00:00:00.000,2017-09-21 00:00:00.000,2017-09-21 00:00:00.000,2,7,3,90,2,209.99,0.2,335.98
1146,757,4,2017-09-25 00:00:00.000,2017-09-26 00:00:00.000,2017-09-28 00:00:00.000,2,7,3,11,1,1680.99,0.2,1344.79
1148,1379,4,2017-09-25 00:00:00.000,2017-09-26 00:00:00.000,2017-09-27 00:00:00.000,2,7,3,77,2,799.99,0.05,1519.98
1149,787,4,2017-09-27 00:00:00.000,2017-09-30 00:00:00.000,2017-09-30 00:00:00.000,2,7,3,58,1,4999.99,0.05,4749.99
1150,1183,4,2017-09-28 00:00:00.000,2017-10-01 00:00:00.000,2017-09-30 00:00:00.000,2,7,3,104,2,481.99,0.07,896.5
1154,789,4,2017-09-30 00:00:00.000,2017-10-03 00:00:00.000,2017-10-03 00:00:00.000,2,7,3,67,2,250.99,0.2,401.58
1155,865,4,2017-09-30 00:00:00.000,2017-10-01 00:00:00.000,2017-10-01 00:00:00.000,2,7,3,35,1,832.99,0.07,774.68
1161,41,4,2017-10-01 00:00:00.000,2017-10-04 00:00:00.000,2017-10-02 00:00:00.000,2,7,3,22,1,269.99,0.2,215.99
1169,1421,4,2017-10-04 00:00:00.000,2017-10-06 00:00:00.000,2017-10-07 00:00:00.000,2,7,3,58,2,4999.99,0.1,8999.98
1173,548,4,2017-10-08 00:00:00.000,2017-10-10 00:00:00.000,2017-10-09 00:00:00.000,2,7,3,68,1,449.99,0.05,427.49
1188,647,4,2017-10-15 00:00:00.000,2017-10-18 00:00:00.000,2017-10-17 00:00:00.000,2,7,3,87,2,189.99,0.1,341.98
1208,1226,4,2017-10-26 00:00:00.000,2017-10-28 00:00:00.000,2017-10-27 00:00:00.000,2,7,3,86,2,149.99,0.2,239.98
1211,19,4,2017-10-27 00:00:00.000,2017-10-28 00:00:00.000,2017-10-29 00:00:00.000,2,7,3,92,1,209.99,0.2,167.99
1216,886,4,2017-10-28 00:00:00.000,2017-10-30 00:00:00.000,2017-10-29 00:00:00.000,2,7,3,19,1,449,0.2,359.2
1219,840,4,2017-10-30 00:00:00.000,2017-11-02 00:00:00.000,2017-11-02 00:00:00.000,2,7,3,40,2,4999.99,0.2,7999.98
1221,1290,4,2017-10-31 00:00:00.000,2017-11-02 00:00:00.000,2017-11-01 00:00:00.000,2,7,3,42,2,2299.99,0.1,4139.98
1226,226,4,2017-11-04 00:00:00.000,2017-11-07 00:00:00.000,2017-11-06 00:00:00.000,2,7,3,11,2,1680.99,0.07,3126.64
1236,243,4,2017-11-08 00:00:00.000,2017-11-11 00:00:00.000,2017-11-09 00:00:00.000,2,7,3,91,1,349.99,0.1,314.99
1239,1197,4,2017-11-09 00:00:00.000,2017-11-10 00:00:00.000,2017-11-11 00:00:00.000,2,7,3,34,2,469.99,0.1,845.98
1240,903,4,2017-11-10 00:00:00.000,2017-11-11 00:00:00.000,2017-11-11 00:00:00.000,2,7,3,15,2,529.99,0.2,847.98
1246,1329,4,2017-11-13 00:00:00.000,2017-11-16 00:00:00.000,2017-11-16 00:00:00.000,2,7,3,45,2,869.99,0.07,1618.18
1257,1136,4,2017-11-19 00:00:00.000,2017-11-22 00:00:00.000,2017-11-20 00:00:00.000,2,7,3,17,2,429,0.1,772.2
1261,435,4,2017-11-23 00:00:00.000,2017-11-25 00:00:00.000,2017-11-24 00:00:00.000,2,7,3,100,1,489.99,0.05,465.49
1283,85,4,2017-12-04 00:00:00.000,2017-12-07 00:00:00.000,2017-12-07 00:00:00.000,2,7,3,7,1,3999.99,0.1,3599.99
1284,128,4,2017-12-04 00:00:00.000,2017-12-06 00:00:00.000,2017-12-07 00:00:00.000,2,7,3,4,2,2899.99,0.05,5509.98
1285,262,4,2017-12-04 00:00:00.000,2017-12-07 00:00:00.000,2017-12-07 00:00:00.000,2,7,3,69,2,416.99,0.2,667.18
1286,1033,4,2017-12-04 00:00:00.000,2017-12-07 00:00:00.000,2017-12-06 00:00:00.000,2,7,3,87,1,189.99,0.07,176.69
1293,1401,4,2017-12-10 00:00:00.000,2017-12-12 00:00:00.000,2017-12-11 00:00:00.000,2,7,3,38,2,549.99,0.07,1022.98
1295,37,4,2017-12-11 00:00:00.000,2017-12-12 00:00:00.000,2017-12-14 00:00:00.000,2,7,3,52,1,875.99,0.05,832.19
1302,322,4,2017-12-16 00:00:00.000,2017-12-18 00:00:00.000,2017-12-19 00:00:00.000,2,7,3,56,2,5499.99,0.07,10229.98
1303,878,4,2017-12-16 00:00:00.000,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,2,7,3,108,1,449.99,0.1,404.99
1305,257,4,2017-12-17 00:00:00.000,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,2,7,3,11,1,1680.99,0.05,1596.94
1308,713,4,2017-12-22 00:00:00.000,2017-12-24 00:00:00.000,2017-12-24 00:00:00.000,2,7,3,14,2,269.99,0.07,502.18
1314,1027,4,2017-12-25 00:00:00.000,2017-12-26 00:00:00.000,2017-12-28 00:00:00.000,2,7,3,94,1,249.99,0.1,224.99
1330,761,4,2018-01-04 00:00:00.000,2018-01-05 00:00:00.000,2018-01-07 00:00:00.000,2,7,3,230,2,429.99,0.2,687.98
1332,256,4,2018-01-06 00:00:00.000,2018-01-07 00:00:00.000,2018-01-09 00:00:00.000,2,7,3,179,2,919.99,0.07,1711.18
1341,1258,4,2018-01-12 00:00:00.000,2018-01-13 00:00:00.000,2018-01-14 00:00:00.000,2,7,3,234,2,899.99,0.05,1709.98
1350,637,4,2018-01-15 00:00:00.000,2018-01-18 00:00:00.000,2018-01-17 00:00:00.000,2,7,3,253,1,2599.99,0.07,2417.99
1355,1010,4,2018-01-19 00:00:00.000,2018-01-21 00:00:00.000,2018-01-20 00:00:00.000,2,7,3,149,1,7499.99,0.2,5999.99
1361,1084,4,2018-01-22 00:00:00.000,2018-01-24 00:00:00.000,2018-01-23 00:00:00.000,2,7,3,163,2,1349,0.2,2158.4
1365,689,4,2018-01-25 00:00:00.000,2018-01-28 00:00:00.000,2018-01-27 00:00:00.000,2,7,3,236,1,749.99,0.05,712.49
1370,115,4,2018-01-28 00:00:00.000,2018-01-29 00:00:00.000,2018-01-29 00:00:00.000,2,7,3,208,2,1799.99,0.2,2879.98
1377,1007,4,2018-02-01 00:00:00.000,2018-02-03 00:00:00.000,2018-02-03 00:00:00.000,2,7,3,48,1,1499.99,0.07,1394.99
1384,1126,4,2018-02-08 00:00:00.000,2018-02-10 00:00:00.000,2018-02-09 00:00:00.000,2,7,3,89,1,209.99,0.1,188.99
1389,491,4,2018-02-11 00:00:00.000,2018-02-12 00:00:00.000,2018-02-14 00:00:00.000,2,7,3,227,1,319.99,0.07,297.59
1390,63,4,2018-02-12 00:00:00.000,2018-02-13 00:00:00.000,2018-02-13 00:00:00.000,2,7,3,306,1,899.99,0.1,809.99
1391,914,4,2018-02-13 00:00:00.000,2018-02-14 00:00:00.000,2018-02-14 00:00:00.000,2,7,3,277,1,369.99,0.2,295.99
1393,547,4,2018-02-14 00:00:00.000,2018-02-15 00:00:00.000,2018-02-15 00:00:00.000,2,7,3,47,2,5299.99,0.05,10069.98
1401,15,4,2018-02-18 00:00:00.000,2018-02-19 00:00:00.000,2018-02-20 00:00:00.000,2,7,3,254,2,749.99,0.2,1199.98
1410,1005,4,2018-02-27 00:00:00.000,2018-02-28 00:00:00.000,2018-02-28 00:00:00.000,2,7,3,304,1,679.99,0.1,611.99
1412,1043,4,2018-03-01 00:00:00.000,2018-03-02 00:00:00.000,2018-03-04 00:00:00.000,2,7,3,109,2,416.99,0.07,775.6
1415,839,4,2018-03-03 00:00:00.000,2018-03-04 00:00:00.000,2018-03-05 00:00:00.000,2,7,3,264,2,249.99,0.1,449.98
1420,838,4,2018-03-04 00:00:00.000,2018-03-05 00:00:00.000,2018-03-07 00:00:00.000,2,7,3,128,1,1899,0.1,1709.1
1428,195,4,2018-03-08 00:00:00.000,2018-03-10 00:00:00.000,2018-03-11 00:00:00.000,2,7,3,187,2,2799.99,0.07,5207.98
1439,463,4,2018-03-15 00:00:00.000,2018-03-16 00:00:00.000,2018-03-17 00:00:00.000,2,7,3,102,2,489.99,0.05,930.98
1442,478,4,2018-03-16 00:00:00.000,2018-03-17 00:00:00.000,2018-03-17 00:00:00.000,2,7,3,271,2,209.99,0.05,398.98
1443,972,4,2018-03-16 00:00:00.000,2018-03-17 00:00:00.000,2018-03-17 00:00:00.000,2,7,3,101,2,339.99,0.1,611.98
1445,515,4,2018-03-17 00:00:00.000,2018-03-18 00:00:00.000,2018-03-20 00:00:00.000,2,7,3,123,2,999.99,0.1,1799.98
1449,330,4,2018-03-18 00:00:00.000,2018-03-19 00:00:00.000,2018-03-20 00:00:00.000,2,7,3,260,2,799.99,0.07,1487.98
1450,296,4,2018-03-19 00:00:00.000,2018-03-20 00:00:00.000,2018-03-22 00:00:00.000,2,7,3,299,1,559.99,0.2,447.99
1456,754,4,2018-03-20 00:00:00.000,2018-03-21 00:00:00.000,2018-03-23 00:00:00.000,2,7,3,268,2,159.99,0.1,287.98
1460,1131,4,2018-03-21 00:00:00.000,2018-03-23 00:00:00.000,2018-03-23 00:00:00.000,2,7,3,167,1,749.99,0.05,712.49
1464,1279,4,2018-03-24 00:00:00.000,2018-03-25 00:00:00.000,2018-03-25 00:00:00.000,2,7,3,165,2,2499.99,0.2,3999.98
1467,152,4,2018-03-26 00:00:00.000,2018-03-27 00:00:00.000,2018-03-29 00:00:00.000,2,7,3,278,2,369.99,0.1,665.98
1470,505,4,2018-03-28 00:00:00.000,2018-03-31 00:00:00.000,2018-03-31 00:00:00.000,2,7,3,252,2,2999.99,0.05,5699.98
1476,35,4,2018-03-31 00:00:00.000,2018-04-01 00:00:00.000,2018-04-01 00:00:00.000,2,7,3,43,1,5299.99,0.07,4928.99
8,1204,4,2016-01-04 00:00:00.000,2016-01-05 00:00:00.000,2016-01-05 00:00:00.000,2,7,2,20,2,599.99,0.07,1115.98
11,1326,4,2016-01-05 00:00:00.000,2016-01-08 00:00:00.000,2016-01-07 00:00:00.000,2,7,2,22,2,269.99,0.1,485.98
24,636,4,2016-01-18 00:00:00.000,2016-01-20 00:00:00.000,2016-01-19 00:00:00.000,2,7,2,18,2,449,0.07,835.14
35,813,4,2016-01-22 00:00:00.000,2016-01-25 00:00:00.000,2016-01-24 00:00:00.000,2,7,2,20,2,599.99,0.05,1139.98
39,1296,4,2016-01-25 00:00:00.000,2016-01-26 00:00:00.000,2016-01-26 00:00:00.000,2,7,2,16,2,599.99,0.2,959.98
43,1434,4,2016-01-27 00:00:00.000,2016-01-28 00:00:00.000,2016-01-30 00:00:00.000,2,7,2,12,2,549.99,0.05,1044.98
57,1305,4,2016-02-04 00:00:00.000,2016-02-06 00:00:00.000,2016-02-06 00:00:00.000,2,7,2,19,2,449,0.2,718.4
61,277,4,2016-02-06 00:00:00.000,2016-02-09 00:00:00.000,2016-02-09 00:00:00.000,2,7,2,15,2,529.99,0.05,1006.98
63,1075,4,2016-02-07 00:00:00.000,2016-02-09 00:00:00.000,2016-02-09 00:00:00.000,2,7,2,19,2,449,0.05,853.1
73,612,4,2016-02-12 00:00:00.000,2016-02-15 00:00:00.000,2016-02-14 00:00:00.000,2,7,2,26,2,599.99,0.05,1139.98
84,317,4,2016-02-20 00:00:00.000,2016-02-22 00:00:00.000,2016-02-21 00:00:00.000,2,7,2,15,2,529.99,0.07,985.78
86,276,4,2016-02-21 00:00:00.000,2016-02-22 00:00:00.000,2016-02-23 00:00:00.000,2,7,2,23,2,299.99,0.07,557.98
100,1237,4,2016-03-01 00:00:00.000,2016-03-04 00:00:00.000,2016-03-03 00:00:00.000,2,7,2,11,2,1680.99,0.1,3025.78
120,327,4,2016-03-14 00:00:00.000,2016-03-15 00:00:00.000,2016-03-17 00:00:00.000,2,7,2,6,2,469.99,0.05,892.98
