dim_time_id,time_alt_key,time,time_30,hour_30,minute_number,second_number,time_in_second,hourly_bucket,day_time_bucket_group_key,day_time_bucket
78659,215059,1899-12-30 21:50:59.000,"21:50:59",21,50,59,78659,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78696,215136,1899-12-30 21:51:36.000,"21:51:36",21,51,36,78696,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78733,215213,1899-12-30 21:52:13.000,"21:52:13",21,52,13,78733,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78797,215317,1899-12-30 21:53:17.000,"21:53:17",21,53,17,78797,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78817,215337,1899-12-30 21:53:37.000,"21:53:37",21,53,37,78817,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78824,215344,1899-12-30 21:53:44.000,"21:53:44",21,53,44,78824,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78841,215401,1899-12-30 21:54:01.000,"21:54:01",21,54,1,78841,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78895,215455,1899-12-30 21:54:55.000,"21:54:55",21,54,55,78895,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78923,215523,1899-12-30 21:55:23.000,"21:55:23",21,55,23,78923,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79008,215648,1899-12-30 21:56:48.000,"21:56:48",21,56,48,79008,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79073,215753,1899-12-30 21:57:53.000,"21:57:53",21,57,53,79073,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79086,215806,1899-12-30 21:58:06.000,"21:58:06",21,58,6,79086,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75624,210024,1899-12-30 21:00:24.000,"21:00:24",21,0,24,75624,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75642,210042,1899-12-30 21:00:42.000,"21:00:42",21,0,42,75642,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75750,210230,1899-12-30 21:02:30.000,"21:02:30",21,2,30,75750,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75917,210517,1899-12-30 21:05:17.000,"21:05:17",21,5,17,75917,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76026,210706,1899-12-30 21:07:06.000,"21:07:06",21,7,6,76026,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76033,210713,1899-12-30 21:07:13.000,"21:07:13",21,7,13,76033,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76210,211010,1899-12-30 21:10:10.000,"21:10:10",21,10,10,76210,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76247,211047,1899-12-30 21:10:47.000,"21:10:47",21,10,47,76247,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76296,211136,1899-12-30 21:11:36.000,"21:11:36",21,11,36,76296,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76340,211220,1899-12-30 21:12:20.000,"21:12:20",21,12,20,76340,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76404,211324,1899-12-30 21:13:24.000,"21:13:24",21,13,24,76404,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76456,211416,1899-12-30 21:14:16.000,"21:14:16",21,14,16,76456,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76551,211551,1899-12-30 21:15:51.000,"21:15:51",21,15,51,76551,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76598,211638,1899-12-30 21:16:38.000,"21:16:38",21,16,38,76598,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76599,211639,1899-12-30 21:16:39.000,"21:16:39",21,16,39,76599,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76632,211712,1899-12-30 21:17:12.000,"21:17:12",21,17,12,76632,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76700,211820,1899-12-30 21:18:20.000,"21:18:20",21,18,20,76700,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76725,211845,1899-12-30 21:18:45.000,"21:18:45",21,18,45,76725,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76768,211928,1899-12-30 21:19:28.000,"21:19:28",21,19,28,76768,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76777,211937,1899-12-30 21:19:37.000,"21:19:37",21,19,37,76777,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76957,212237,1899-12-30 21:22:37.000,"21:22:37",21,22,37,76957,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77099,212459,1899-12-30 21:24:59.000,"21:24:59",21,24,59,77099,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77185,212625,1899-12-30 21:26:25.000,"21:26:25",21,26,25,77185,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77187,212627,1899-12-30 21:26:27.000,"21:26:27",21,26,27,77187,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77215,212655,1899-12-30 21:26:55.000,"21:26:55",21,26,55,77215,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77281,212801,1899-12-30 21:28:01.000,"21:28:01",21,28,1,77281,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77316,212836,1899-12-30 21:28:36.000,"21:28:36",21,28,36,77316,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77344,212904,1899-12-30 21:29:04.000,"21:29:04",21,29,4,77344,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77354,212914,1899-12-30 21:29:14.000,"21:29:14",21,29,14,77354,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77356,212916,1899-12-30 21:29:16.000,"21:29:16",21,29,16,77356,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77406,213006,1899-12-30 21:30:06.000,"21:30:06",21,30,6,77406,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77457,213057,1899-12-30 21:30:57.000,"21:30:57",21,30,57,77457,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77465,213105,1899-12-30 21:31:05.000,"21:31:05",21,31,5,77465,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77467,213107,1899-12-30 21:31:07.000,"21:31:07",21,31,7,77467,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77510,213150,1899-12-30 21:31:50.000,"21:31:50",21,31,50,77510,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77545,213225,1899-12-30 21:32:25.000,"21:32:25",21,32,25,77545,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77584,213304,1899-12-30 21:33:04.000,"21:33:04",21,33,4,77584,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77611,213331,1899-12-30 21:33:31.000,"21:33:31",21,33,31,77611,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77672,213432,1899-12-30 21:34:32.000,"21:34:32",21,34,32,77672,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77781,213621,1899-12-30 21:36:21.000,"21:36:21",21,36,21,77781,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78023,214023,1899-12-30 21:40:23.000,"21:40:23",21,40,23,78023,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78080,214120,1899-12-30 21:41:20.000,"21:41:20",21,41,20,78080,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78104,214144,1899-12-30 21:41:44.000,"21:41:44",21,41,44,78104,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78109,214149,1899-12-30 21:41:49.000,"21:41:49",21,41,49,78109,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78147,214227,1899-12-30 21:42:27.000,"21:42:27",21,42,27,78147,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78187,214307,1899-12-30 21:43:07.000,"21:43:07",21,43,7,78187,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78192,214312,1899-12-30 21:43:12.000,"21:43:12",21,43,12,78192,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78195,214315,1899-12-30 21:43:15.000,"21:43:15",21,43,15,78195,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78220,214340,1899-12-30 21:43:40.000,"21:43:40",21,43,40,78220,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78358,214558,1899-12-30 21:45:58.000,"21:45:58",21,45,58,78358,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78389,214629,1899-12-30 21:46:29.000,"21:46:29",21,46,29,78389,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78590,214950,1899-12-30 21:49:50.000,"21:49:50",21,49,50,78590,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78717,215157,1899-12-30 21:51:57.000,"21:51:57",21,51,57,78717,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78772,215252,1899-12-30 21:52:52.000,"21:52:52",21,52,52,78772,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78998,215638,1899-12-30 21:56:38.000,"21:56:38",21,56,38,78998,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79192,215952,1899-12-30 21:59:52.000,"21:59:52",21,59,52,79192,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75609,210009,1899-12-30 21:00:09.000,"21:00:09",21,0,9,75609,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75705,210145,1899-12-30 21:01:45.000,"21:01:45",21,1,45,75705,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75732,210212,1899-12-30 21:02:12.000,"21:02:12",21,2,12,75732,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75743,210223,1899-12-30 21:02:23.000,"21:02:23",21,2,23,75743,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75765,210245,1899-12-30 21:02:45.000,"21:02:45",21,2,45,75765,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75836,210356,1899-12-30 21:03:56.000,"21:03:56",21,3,56,75836,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75844,210404,1899-12-30 21:04:04.000,"21:04:04",21,4,4,75844,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75972,210612,1899-12-30 21:06:12.000,"21:06:12",21,6,12,75972,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76007,210647,1899-12-30 21:06:47.000,"21:06:47",21,6,47,76007,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76015,210655,1899-12-30 21:06:55.000,"21:06:55",21,6,55,76015,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76246,211046,1899-12-30 21:10:46.000,"21:10:46",21,10,46,76246,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76382,211302,1899-12-30 21:13:02.000,"21:13:02",21,13,2,76382,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76387,211307,1899-12-30 21:13:07.000,"21:13:07",21,13,7,76387,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76409,211329,1899-12-30 21:13:29.000,"21:13:29",21,13,29,76409,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76507,211507,1899-12-30 21:15:07.000,"21:15:07",21,15,7,76507,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76517,211517,1899-12-30 21:15:17.000,"21:15:17",21,15,17,76517,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76530,211530,1899-12-30 21:15:30.000,"21:15:30",21,15,30,76530,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76722,211842,1899-12-30 21:18:42.000,"21:18:42",21,18,42,76722,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76728,211848,1899-12-30 21:18:48.000,"21:18:48",21,18,48,76728,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76759,211919,1899-12-30 21:19:19.000,"21:19:19",21,19,19,76759,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76776,211936,1899-12-30 21:19:36.000,"21:19:36",21,19,36,76776,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76792,211952,1899-12-30 21:19:52.000,"21:19:52",21,19,52,76792,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76805,212005,1899-12-30 21:20:05.000,"21:20:05",21,20,5,76805,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76859,212059,1899-12-30 21:20:59.000,"21:20:59",21,20,59,76859,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76909,212149,1899-12-30 21:21:49.000,"21:21:49",21,21,49,76909,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76929,212209,1899-12-30 21:22:09.000,"21:22:09",21,22,9,76929,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76978,212258,1899-12-30 21:22:58.000,"21:22:58",21,22,58,76978,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77092,212452,1899-12-30 21:24:52.000,"21:24:52",21,24,52,77092,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77119,212519,1899-12-30 21:25:19.000,"21:25:19",21,25,19,77119,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77146,212546,1899-12-30 21:25:46.000,"21:25:46",21,25,46,77146,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77161,212601,1899-12-30 21:26:01.000,"21:26:01",21,26,1,77161,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77259,212739,1899-12-30 21:27:39.000,"21:27:39",21,27,39,77259,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77328,212848,1899-12-30 21:28:48.000,"21:28:48",21,28,48,77328,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77415,213015,1899-12-30 21:30:15.000,"21:30:15",21,30,15,77415,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77427,213027,1899-12-30 21:30:27.000,"21:30:27",21,30,27,77427,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77437,213037,1899-12-30 21:30:37.000,"21:30:37",21,30,37,77437,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77475,213115,1899-12-30 21:31:15.000,"21:31:15",21,31,15,77475,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77511,213151,1899-12-30 21:31:51.000,"21:31:51",21,31,51,77511,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77520,213200,1899-12-30 21:32:00.000,"21:32:00",21,32,0,77520,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77783,213623,1899-12-30 21:36:23.000,"21:36:23",21,36,23,77783,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77820,213700,1899-12-30 21:37:00.000,"21:37:00",21,37,0,77820,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77917,213837,1899-12-30 21:38:37.000,"21:38:37",21,38,37,77917,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78166,214246,1899-12-30 21:42:46.000,"21:42:46",21,42,46,78166,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78180,214300,1899-12-30 21:43:00.000,"21:43:00",21,43,0,78180,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78231,214351,1899-12-30 21:43:51.000,"21:43:51",21,43,51,78231,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78233,214353,1899-12-30 21:43:53.000,"21:43:53",21,43,53,78233,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78316,214516,1899-12-30 21:45:16.000,"21:45:16",21,45,16,78316,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78327,214527,1899-12-30 21:45:27.000,"21:45:27",21,45,27,78327,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78350,214550,1899-12-30 21:45:50.000,"21:45:50",21,45,50,78350,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78420,214700,1899-12-30 21:47:00.000,"21:47:00",21,47,0,78420,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78427,214707,1899-12-30 21:47:07.000,"21:47:07",21,47,7,78427,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78439,214719,1899-12-30 21:47:19.000,"21:47:19",21,47,19,78439,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78471,214751,1899-12-30 21:47:51.000,"21:47:51",21,47,51,78471,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78658,215058,1899-12-30 21:50:58.000,"21:50:58",21,50,58,78658,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78661,215101,1899-12-30 21:51:01.000,"21:51:01",21,51,1,78661,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78747,215227,1899-12-30 21:52:27.000,"21:52:27",21,52,27,78747,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78829,215349,1899-12-30 21:53:49.000,"21:53:49",21,53,49,78829,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78880,215440,1899-12-30 21:54:40.000,"21:54:40",21,54,40,78880,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78899,215459,1899-12-30 21:54:59.000,"21:54:59",21,54,59,78899,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78904,215504,1899-12-30 21:55:04.000,"21:55:04",21,55,4,78904,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79004,215644,1899-12-30 21:56:44.000,"21:56:44",21,56,44,79004,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79072,215752,1899-12-30 21:57:52.000,"21:57:52",21,57,52,79072,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79166,215926,1899-12-30 21:59:26.000,"21:59:26",21,59,26,79166,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79180,215940,1899-12-30 21:59:40.000,"21:59:40",21,59,40,79180,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79199,215959,1899-12-30 21:59:59.000,"21:59:59",21,59,59,79199,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75644,210044,1899-12-30 21:00:44.000,"21:00:44",21,0,44,75644,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75676,210116,1899-12-30 21:01:16.000,"21:01:16",21,1,16,75676,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75777,210257,1899-12-30 21:02:57.000,"21:02:57",21,2,57,75777,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75816,210336,1899-12-30 21:03:36.000,"21:03:36",21,3,36,75816,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75883,210443,1899-12-30 21:04:43.000,"21:04:43",21,4,43,75883,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75899,210459,1899-12-30 21:04:59.000,"21:04:59",21,4,59,75899,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75904,210504,1899-12-30 21:05:04.000,"21:05:04",21,5,4,75904,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75932,210532,1899-12-30 21:05:32.000,"21:05:32",21,5,32,75932,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76035,210715,1899-12-30 21:07:15.000,"21:07:15",21,7,15,76035,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76097,210817,1899-12-30 21:08:17.000,"21:08:17",21,8,17,76097,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76221,211021,1899-12-30 21:10:21.000,"21:10:21",21,10,21,76221,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76362,211242,1899-12-30 21:12:42.000,"21:12:42",21,12,42,76362,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76477,211437,1899-12-30 21:14:37.000,"21:14:37",21,14,37,76477,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76496,211456,1899-12-30 21:14:56.000,"21:14:56",21,14,56,76496,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76514,211514,1899-12-30 21:15:14.000,"21:15:14",21,15,14,76514,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76527,211527,1899-12-30 21:15:27.000,"21:15:27",21,15,27,76527,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76554,211554,1899-12-30 21:15:54.000,"21:15:54",21,15,54,76554,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76637,211717,1899-12-30 21:17:17.000,"21:17:17",21,17,17,76637,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76665,211745,1899-12-30 21:17:45.000,"21:17:45",21,17,45,76665,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76847,212047,1899-12-30 21:20:47.000,"21:20:47",21,20,47,76847,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76851,212051,1899-12-30 21:20:51.000,"21:20:51",21,20,51,76851,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76873,212113,1899-12-30 21:21:13.000,"21:21:13",21,21,13,76873,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76977,212257,1899-12-30 21:22:57.000,"21:22:57",21,22,57,76977,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77018,212338,1899-12-30 21:23:38.000,"21:23:38",21,23,38,77018,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77042,212402,1899-12-30 21:24:02.000,"21:24:02",21,24,2,77042,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77047,212407,1899-12-30 21:24:07.000,"21:24:07",21,24,7,77047,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77048,212408,1899-12-30 21:24:08.000,"21:24:08",21,24,8,77048,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77065,212425,1899-12-30 21:24:25.000,"21:24:25",21,24,25,77065,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77431,213031,1899-12-30 21:30:31.000,"21:30:31",21,30,31,77431,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77562,213242,1899-12-30 21:32:42.000,"21:32:42",21,32,42,77562,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77602,213322,1899-12-30 21:33:22.000,"21:33:22",21,33,22,77602,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77679,213439,1899-12-30 21:34:39.000,"21:34:39",21,34,39,77679,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77717,213517,1899-12-30 21:35:17.000,"21:35:17",21,35,17,77717,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77754,213554,1899-12-30 21:35:54.000,"21:35:54",21,35,54,77754,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77829,213709,1899-12-30 21:37:09.000,"21:37:09",21,37,9,77829,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77849,213729,1899-12-30 21:37:29.000,"21:37:29",21,37,29,77849,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77964,213924,1899-12-30 21:39:24.000,"21:39:24",21,39,24,77964,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77993,213953,1899-12-30 21:39:53.000,"21:39:53",21,39,53,77993,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78038,214038,1899-12-30 21:40:38.000,"21:40:38",21,40,38,78038,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78060,214100,1899-12-30 21:41:00.000,"21:41:00",21,41,0,78060,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78072,214112,1899-12-30 21:41:12.000,"21:41:12",21,41,12,78072,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78077,214117,1899-12-30 21:41:17.000,"21:41:17",21,41,17,78077,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78092,214132,1899-12-30 21:41:32.000,"21:41:32",21,41,32,78092,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78136,214216,1899-12-30 21:42:16.000,"21:42:16",21,42,16,78136,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78199,214319,1899-12-30 21:43:19.000,"21:43:19",21,43,19,78199,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78202,214322,1899-12-30 21:43:22.000,"21:43:22",21,43,22,78202,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78295,214455,1899-12-30 21:44:55.000,"21:44:55",21,44,55,78295,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78567,214927,1899-12-30 21:49:27.000,"21:49:27",21,49,27,78567,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78594,214954,1899-12-30 21:49:54.000,"21:49:54",21,49,54,78594,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78628,215028,1899-12-30 21:50:28.000,"21:50:28",21,50,28,78628,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78713,215153,1899-12-30 21:51:53.000,"21:51:53",21,51,53,78713,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78755,215235,1899-12-30 21:52:35.000,"21:52:35",21,52,35,78755,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78926,215526,1899-12-30 21:55:26.000,"21:55:26",21,55,26,78926,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78932,215532,1899-12-30 21:55:32.000,"21:55:32",21,55,32,78932,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79005,215645,1899-12-30 21:56:45.000,"21:56:45",21,56,45,79005,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79019,215659,1899-12-30 21:56:59.000,"21:56:59",21,56,59,79019,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75654,210054,1899-12-30 21:00:54.000,"21:00:54",21,0,54,75654,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75792,210312,1899-12-30 21:03:12.000,"21:03:12",21,3,12,75792,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75995,210635,1899-12-30 21:06:35.000,"21:06:35",21,6,35,75995,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76079,210759,1899-12-30 21:07:59.000,"21:07:59",21,7,59,76079,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76207,211007,1899-12-30 21:10:07.000,"21:10:07",21,10,7,76207,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76237,211037,1899-12-30 21:10:37.000,"21:10:37",21,10,37,76237,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76289,211129,1899-12-30 21:11:29.000,"21:11:29",21,11,29,76289,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76501,211501,1899-12-30 21:15:01.000,"21:15:01",21,15,1,76501,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76550,211550,1899-12-30 21:15:50.000,"21:15:50",21,15,50,76550,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76582,211622,1899-12-30 21:16:22.000,"21:16:22",21,16,22,76582,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
