Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,Month Name,Month & Year,Quarter & Year,DayOfWeek,DayOfWeekName,WeekEnding,MonthEnding,ISO Weeknumber,ISO Year,ISO Day of Year,Week & Year,WeeknYear,MonthnYear,QuarternYear,Fiscal Year,Fiscal Quarter,Fiscal Period,IsAfterToday,IsWorkingDay,IsHoliday,IsBusinessDay,Day Type,WeekOffset,MonthOffset,QuarterOffset,YearOffset,FiscalYearOffset,WeekCompleted,MonthCompleted,QuarterCompleted
2019-03-18 00:00:00.000,2019,1,3,18,20190318,"March","Mar 2019","Q1 2019",1,"Monday",2019-03-24 00:00:00.000,2019-03-31 00:00:00.000,12,2019,77,"2019-12",20191200,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-128,-30,-10,-2,-3,True,True,True
2019-03-19 00:00:00.000,2019,1,3,19,20190319,"March","Mar 2019","Q1 2019",2,"Tuesday",2019-03-24 00:00:00.000,2019-03-31 00:00:00.000,12,2019,78,"2019-12",20191200,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-128,-30,-10,-2,-3,True,True,True
2019-03-20 00:00:00.000,2019,1,3,20,20190320,"March","Mar 2019","Q1 2019",3,"Wednesday",2019-03-24 00:00:00.000,2019-03-31 00:00:00.000,12,2019,79,"2019-12",20191200,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-128,-30,-10,-2,-3,True,True,True
2019-03-21 00:00:00.000,2019,1,3,21,20190321,"March","Mar 2019","Q1 2019",4,"Thursday",2019-03-24 00:00:00.000,2019-03-31 00:00:00.000,12,2019,80,"2019-12",20191200,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-128,-30,-10,-2,-3,True,True,True
2019-03-22 00:00:00.000,2019,1,3,22,20190322,"March","Mar 2019","Q1 2019",5,"Friday",2019-03-24 00:00:00.000,2019-03-31 00:00:00.000,12,2019,81,"2019-12",20191200,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-128,-30,-10,-2,-3,True,True,True
2019-03-23 00:00:00.000,2019,1,3,23,20190323,"March","Mar 2019","Q1 2019",6,"Saturday",2019-03-24 00:00:00.000,2019-03-31 00:00:00.000,12,2019,82,"2019-12",20191200,20190300,20190100,"FY19","FQ3",9,False,False,"Unknown",False,"Weekend",-128,-30,-10,-2,-3,True,True,True
2019-03-24 00:00:00.000,2019,1,3,24,20190324,"March","Mar 2019","Q1 2019",0,"Sunday",2019-03-24 00:00:00.000,2019-03-31 00:00:00.000,12,2019,83,"2019-12",20191200,20190300,20190100,"FY19","FQ3",9,False,False,"Unknown",False,"Weekend",-128,-30,-10,-2,-3,True,True,True
2019-03-25 00:00:00.000,2019,1,3,25,20190325,"March","Mar 2019","Q1 2019",1,"Monday",2019-03-31 00:00:00.000,2019-03-31 00:00:00.000,13,2019,84,"2019-13",20191300,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-127,-30,-10,-2,-3,True,True,True
2019-03-26 00:00:00.000,2019,1,3,26,20190326,"March","Mar 2019","Q1 2019",2,"Tuesday",2019-03-31 00:00:00.000,2019-03-31 00:00:00.000,13,2019,85,"2019-13",20191300,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-127,-30,-10,-2,-3,True,True,True
2019-03-27 00:00:00.000,2019,1,3,27,20190327,"March","Mar 2019","Q1 2019",3,"Wednesday",2019-03-31 00:00:00.000,2019-03-31 00:00:00.000,13,2019,86,"2019-13",20191300,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-127,-30,-10,-2,-3,True,True,True
2019-03-28 00:00:00.000,2019,1,3,28,20190328,"March","Mar 2019","Q1 2019",4,"Thursday",2019-03-31 00:00:00.000,2019-03-31 00:00:00.000,13,2019,87,"2019-13",20191300,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-127,-30,-10,-2,-3,True,True,True
2019-03-29 00:00:00.000,2019,1,3,29,20190329,"March","Mar 2019","Q1 2019",5,"Friday",2019-03-31 00:00:00.000,2019-03-31 00:00:00.000,13,2019,88,"2019-13",20191300,20190300,20190100,"FY19","FQ3",9,False,True,"Unknown",True,"Weekday",-127,-30,-10,-2,-3,True,True,True
2019-03-30 00:00:00.000,2019,1,3,30,20190330,"March","Mar 2019","Q1 2019",6,"Saturday",2019-03-31 00:00:00.000,2019-03-31 00:00:00.000,13,2019,89,"2019-13",20191300,20190300,20190100,"FY19","FQ3",9,False,False,"Unknown",False,"Weekend",-127,-30,-10,-2,-3,True,True,True
2019-03-31 00:00:00.000,2019,1,3,31,20190331,"March","Mar 2019","Q1 2019",0,"Sunday",2019-03-31 00:00:00.000,2019-03-31 00:00:00.000,13,2019,90,"2019-13",20191300,20190300,20190100,"FY19","FQ3",9,False,False,"Unknown",False,"Weekend",-127,-30,-10,-2,-3,True,True,True
2019-04-01 00:00:00.000,2019,2,4,1,20190401,"April","Apr 2019","Q2 2019",1,"Monday",2019-04-07 00:00:00.000,2019-04-30 00:00:00.000,14,2019,91,"2019-14",20191400,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-126,-29,-9,-2,-3,True,True,True
2019-04-02 00:00:00.000,2019,2,4,2,20190402,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-04-07 00:00:00.000,2019-04-30 00:00:00.000,14,2019,92,"2019-14",20191400,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-126,-29,-9,-2,-3,True,True,True
2019-04-03 00:00:00.000,2019,2,4,3,20190403,"April","Apr 2019","Q2 2019",3,"Wednesday",2019-04-07 00:00:00.000,2019-04-30 00:00:00.000,14,2019,93,"2019-14",20191400,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-126,-29,-9,-2,-3,True,True,True
2019-04-04 00:00:00.000,2019,2,4,4,20190404,"April","Apr 2019","Q2 2019",4,"Thursday",2019-04-07 00:00:00.000,2019-04-30 00:00:00.000,14,2019,94,"2019-14",20191400,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-126,-29,-9,-2,-3,True,True,True
2019-04-05 00:00:00.000,2019,2,4,5,20190405,"April","Apr 2019","Q2 2019",5,"Friday",2019-04-07 00:00:00.000,2019-04-30 00:00:00.000,14,2019,95,"2019-14",20191400,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-126,-29,-9,-2,-3,True,True,True
2019-04-06 00:00:00.000,2019,2,4,6,20190406,"April","Apr 2019","Q2 2019",6,"Saturday",2019-04-07 00:00:00.000,2019-04-30 00:00:00.000,14,2019,96,"2019-14",20191400,20190400,20190200,"FY19","FQ4",10,False,False,"Unknown",False,"Weekend",-126,-29,-9,-2,-3,True,True,True
2019-04-07 00:00:00.000,2019,2,4,7,20190407,"April","Apr 2019","Q2 2019",0,"Sunday",2019-04-07 00:00:00.000,2019-04-30 00:00:00.000,14,2019,97,"2019-14",20191400,20190400,20190200,"FY19","FQ4",10,False,False,"Unknown",False,"Weekend",-126,-29,-9,-2,-3,True,True,True
2019-04-08 00:00:00.000,2019,2,4,8,20190408,"April","Apr 2019","Q2 2019",1,"Monday",2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,15,2019,98,"2019-15",20191500,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-125,-29,-9,-2,-3,True,True,True
2019-04-09 00:00:00.000,2019,2,4,9,20190409,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,15,2019,99,"2019-15",20191500,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-125,-29,-9,-2,-3,True,True,True
2019-04-10 00:00:00.000,2019,2,4,10,20190410,"April","Apr 2019","Q2 2019",3,"Wednesday",2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,15,2019,100,"2019-15",20191500,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-125,-29,-9,-2,-3,True,True,True
2019-04-11 00:00:00.000,2019,2,4,11,20190411,"April","Apr 2019","Q2 2019",4,"Thursday",2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,15,2019,101,"2019-15",20191500,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-125,-29,-9,-2,-3,True,True,True
2019-04-12 00:00:00.000,2019,2,4,12,20190412,"April","Apr 2019","Q2 2019",5,"Friday",2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,15,2019,102,"2019-15",20191500,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-125,-29,-9,-2,-3,True,True,True
2019-04-13 00:00:00.000,2019,2,4,13,20190413,"April","Apr 2019","Q2 2019",6,"Saturday",2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,15,2019,103,"2019-15",20191500,20190400,20190200,"FY19","FQ4",10,False,False,"Unknown",False,"Weekend",-125,-29,-9,-2,-3,True,True,True
2019-04-14 00:00:00.000,2019,2,4,14,20190414,"April","Apr 2019","Q2 2019",0,"Sunday",2019-04-14 00:00:00.000,2019-04-30 00:00:00.000,15,2019,104,"2019-15",20191500,20190400,20190200,"FY19","FQ4",10,False,False,"Unknown",False,"Weekend",-125,-29,-9,-2,-3,True,True,True
2019-04-15 00:00:00.000,2019,2,4,15,20190415,"April","Apr 2019","Q2 2019",1,"Monday",2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,16,2019,105,"2019-16",20191600,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-124,-29,-9,-2,-3,True,True,True
2019-04-16 00:00:00.000,2019,2,4,16,20190416,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,16,2019,106,"2019-16",20191600,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-124,-29,-9,-2,-3,True,True,True
2019-04-17 00:00:00.000,2019,2,4,17,20190417,"April","Apr 2019","Q2 2019",3,"Wednesday",2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,16,2019,107,"2019-16",20191600,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-124,-29,-9,-2,-3,True,True,True
2019-04-18 00:00:00.000,2019,2,4,18,20190418,"April","Apr 2019","Q2 2019",4,"Thursday",2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,16,2019,108,"2019-16",20191600,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-124,-29,-9,-2,-3,True,True,True
2019-04-19 00:00:00.000,2019,2,4,19,20190419,"April","Apr 2019","Q2 2019",5,"Friday",2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,16,2019,109,"2019-16",20191600,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-124,-29,-9,-2,-3,True,True,True
2019-04-20 00:00:00.000,2019,2,4,20,20190420,"April","Apr 2019","Q2 2019",6,"Saturday",2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,16,2019,110,"2019-16",20191600,20190400,20190200,"FY19","FQ4",10,False,False,"Unknown",False,"Weekend",-124,-29,-9,-2,-3,True,True,True
2019-04-21 00:00:00.000,2019,2,4,21,20190421,"April","Apr 2019","Q2 2019",0,"Sunday",2019-04-21 00:00:00.000,2019-04-30 00:00:00.000,16,2019,111,"2019-16",20191600,20190400,20190200,"FY19","FQ4",10,False,False,"Unknown",False,"Weekend",-124,-29,-9,-2,-3,True,True,True
2019-04-22 00:00:00.000,2019,2,4,22,20190422,"April","Apr 2019","Q2 2019",1,"Monday",2019-04-28 00:00:00.000,2019-04-30 00:00:00.000,17,2019,112,"2019-17",20191700,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-123,-29,-9,-2,-3,True,True,True
2019-04-23 00:00:00.000,2019,2,4,23,20190423,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-04-28 00:00:00.000,2019-04-30 00:00:00.000,17,2019,113,"2019-17",20191700,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-123,-29,-9,-2,-3,True,True,True
2019-04-24 00:00:00.000,2019,2,4,24,20190424,"April","Apr 2019","Q2 2019",3,"Wednesday",2019-04-28 00:00:00.000,2019-04-30 00:00:00.000,17,2019,114,"2019-17",20191700,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-123,-29,-9,-2,-3,True,True,True
2019-04-25 00:00:00.000,2019,2,4,25,20190425,"April","Apr 2019","Q2 2019",4,"Thursday",2019-04-28 00:00:00.000,2019-04-30 00:00:00.000,17,2019,115,"2019-17",20191700,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-123,-29,-9,-2,-3,True,True,True
2019-04-26 00:00:00.000,2019,2,4,26,20190426,"April","Apr 2019","Q2 2019",5,"Friday",2019-04-28 00:00:00.000,2019-04-30 00:00:00.000,17,2019,116,"2019-17",20191700,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-123,-29,-9,-2,-3,True,True,True
2019-04-27 00:00:00.000,2019,2,4,27,20190427,"April","Apr 2019","Q2 2019",6,"Saturday",2019-04-28 00:00:00.000,2019-04-30 00:00:00.000,17,2019,117,"2019-17",20191700,20190400,20190200,"FY19","FQ4",10,False,False,"Unknown",False,"Weekend",-123,-29,-9,-2,-3,True,True,True
2019-04-28 00:00:00.000,2019,2,4,28,20190428,"April","Apr 2019","Q2 2019",0,"Sunday",2019-04-28 00:00:00.000,2019-04-30 00:00:00.000,17,2019,118,"2019-17",20191700,20190400,20190200,"FY19","FQ4",10,False,False,"Unknown",False,"Weekend",-123,-29,-9,-2,-3,True,True,True
2019-04-29 00:00:00.000,2019,2,4,29,20190429,"April","Apr 2019","Q2 2019",1,"Monday",2019-05-05 00:00:00.000,2019-04-30 00:00:00.000,18,2019,119,"2019-18",20191800,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-122,-29,-9,-2,-3,True,True,True
2019-04-30 00:00:00.000,2019,2,4,30,20190430,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-05-05 00:00:00.000,2019-04-30 00:00:00.000,18,2019,120,"2019-18",20191800,20190400,20190200,"FY19","FQ4",10,False,True,"Unknown",True,"Weekday",-122,-29,-9,-2,-3,True,True,True
2019-05-01 00:00:00.000,2019,2,5,1,20190501,"May","May 2019","Q2 2019",3,"Wednesday",2019-05-05 00:00:00.000,2019-05-31 00:00:00.000,18,2019,121,"2019-18",20191800,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-122,-28,-9,-2,-3,True,True,True
2019-05-02 00:00:00.000,2019,2,5,2,20190502,"May","May 2019","Q2 2019",4,"Thursday",2019-05-05 00:00:00.000,2019-05-31 00:00:00.000,18,2019,122,"2019-18",20191800,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-122,-28,-9,-2,-3,True,True,True
2019-05-03 00:00:00.000,2019,2,5,3,20190503,"May","May 2019","Q2 2019",5,"Friday",2019-05-05 00:00:00.000,2019-05-31 00:00:00.000,18,2019,123,"2019-18",20191800,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-122,-28,-9,-2,-3,True,True,True
2019-05-04 00:00:00.000,2019,2,5,4,20190504,"May","May 2019","Q2 2019",6,"Saturday",2019-05-05 00:00:00.000,2019-05-31 00:00:00.000,18,2019,124,"2019-18",20191800,20190500,20190200,"FY19","FQ4",11,False,False,"Unknown",False,"Weekend",-122,-28,-9,-2,-3,True,True,True
2019-05-05 00:00:00.000,2019,2,5,5,20190505,"May","May 2019","Q2 2019",0,"Sunday",2019-05-05 00:00:00.000,2019-05-31 00:00:00.000,18,2019,125,"2019-18",20191800,20190500,20190200,"FY19","FQ4",11,False,False,"Unknown",False,"Weekend",-122,-28,-9,-2,-3,True,True,True
2019-05-06 00:00:00.000,2019,2,5,6,20190506,"May","May 2019","Q2 2019",1,"Monday",2019-05-12 00:00:00.000,2019-05-31 00:00:00.000,19,2019,126,"2019-19",20191900,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-121,-28,-9,-2,-3,True,True,True
2019-05-07 00:00:00.000,2019,2,5,7,20190507,"May","May 2019","Q2 2019",2,"Tuesday",2019-05-12 00:00:00.000,2019-05-31 00:00:00.000,19,2019,127,"2019-19",20191900,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-121,-28,-9,-2,-3,True,True,True
2019-05-08 00:00:00.000,2019,2,5,8,20190508,"May","May 2019","Q2 2019",3,"Wednesday",2019-05-12 00:00:00.000,2019-05-31 00:00:00.000,19,2019,128,"2019-19",20191900,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-121,-28,-9,-2,-3,True,True,True
2019-05-09 00:00:00.000,2019,2,5,9,20190509,"May","May 2019","Q2 2019",4,"Thursday",2019-05-12 00:00:00.000,2019-05-31 00:00:00.000,19,2019,129,"2019-19",20191900,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-121,-28,-9,-2,-3,True,True,True
2019-05-10 00:00:00.000,2019,2,5,10,20190510,"May","May 2019","Q2 2019",5,"Friday",2019-05-12 00:00:00.000,2019-05-31 00:00:00.000,19,2019,130,"2019-19",20191900,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-121,-28,-9,-2,-3,True,True,True
2019-05-11 00:00:00.000,2019,2,5,11,20190511,"May","May 2019","Q2 2019",6,"Saturday",2019-05-12 00:00:00.000,2019-05-31 00:00:00.000,19,2019,131,"2019-19",20191900,20190500,20190200,"FY19","FQ4",11,False,False,"Unknown",False,"Weekend",-121,-28,-9,-2,-3,True,True,True
2019-05-12 00:00:00.000,2019,2,5,12,20190512,"May","May 2019","Q2 2019",0,"Sunday",2019-05-12 00:00:00.000,2019-05-31 00:00:00.000,19,2019,132,"2019-19",20191900,20190500,20190200,"FY19","FQ4",11,False,False,"Unknown",False,"Weekend",-121,-28,-9,-2,-3,True,True,True
2019-05-13 00:00:00.000,2019,2,5,13,20190513,"May","May 2019","Q2 2019",1,"Monday",2019-05-19 00:00:00.000,2019-05-31 00:00:00.000,20,2019,133,"2019-20",20192000,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-120,-28,-9,-2,-3,True,True,True
2019-05-14 00:00:00.000,2019,2,5,14,20190514,"May","May 2019","Q2 2019",2,"Tuesday",2019-05-19 00:00:00.000,2019-05-31 00:00:00.000,20,2019,134,"2019-20",20192000,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-120,-28,-9,-2,-3,True,True,True
2019-05-15 00:00:00.000,2019,2,5,15,20190515,"May","May 2019","Q2 2019",3,"Wednesday",2019-05-19 00:00:00.000,2019-05-31 00:00:00.000,20,2019,135,"2019-20",20192000,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-120,-28,-9,-2,-3,True,True,True
2019-05-16 00:00:00.000,2019,2,5,16,20190516,"May","May 2019","Q2 2019",4,"Thursday",2019-05-19 00:00:00.000,2019-05-31 00:00:00.000,20,2019,136,"2019-20",20192000,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-120,-28,-9,-2,-3,True,True,True
2019-05-17 00:00:00.000,2019,2,5,17,20190517,"May","May 2019","Q2 2019",5,"Friday",2019-05-19 00:00:00.000,2019-05-31 00:00:00.000,20,2019,137,"2019-20",20192000,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-120,-28,-9,-2,-3,True,True,True
2019-05-18 00:00:00.000,2019,2,5,18,20190518,"May","May 2019","Q2 2019",6,"Saturday",2019-05-19 00:00:00.000,2019-05-31 00:00:00.000,20,2019,138,"2019-20",20192000,20190500,20190200,"FY19","FQ4",11,False,False,"Unknown",False,"Weekend",-120,-28,-9,-2,-3,True,True,True
2019-05-19 00:00:00.000,2019,2,5,19,20190519,"May","May 2019","Q2 2019",0,"Sunday",2019-05-19 00:00:00.000,2019-05-31 00:00:00.000,20,2019,139,"2019-20",20192000,20190500,20190200,"FY19","FQ4",11,False,False,"Unknown",False,"Weekend",-120,-28,-9,-2,-3,True,True,True
2019-05-20 00:00:00.000,2019,2,5,20,20190520,"May","May 2019","Q2 2019",1,"Monday",2019-05-26 00:00:00.000,2019-05-31 00:00:00.000,21,2019,140,"2019-21",20192100,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-119,-28,-9,-2,-3,True,True,True
2019-05-21 00:00:00.000,2019,2,5,21,20190521,"May","May 2019","Q2 2019",2,"Tuesday",2019-05-26 00:00:00.000,2019-05-31 00:00:00.000,21,2019,141,"2019-21",20192100,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-119,-28,-9,-2,-3,True,True,True
2019-05-22 00:00:00.000,2019,2,5,22,20190522,"May","May 2019","Q2 2019",3,"Wednesday",2019-05-26 00:00:00.000,2019-05-31 00:00:00.000,21,2019,142,"2019-21",20192100,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-119,-28,-9,-2,-3,True,True,True
2019-05-23 00:00:00.000,2019,2,5,23,20190523,"May","May 2019","Q2 2019",4,"Thursday",2019-05-26 00:00:00.000,2019-05-31 00:00:00.000,21,2019,143,"2019-21",20192100,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-119,-28,-9,-2,-3,True,True,True
2019-05-24 00:00:00.000,2019,2,5,24,20190524,"May","May 2019","Q2 2019",5,"Friday",2019-05-26 00:00:00.000,2019-05-31 00:00:00.000,21,2019,144,"2019-21",20192100,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-119,-28,-9,-2,-3,True,True,True
2019-05-25 00:00:00.000,2019,2,5,25,20190525,"May","May 2019","Q2 2019",6,"Saturday",2019-05-26 00:00:00.000,2019-05-31 00:00:00.000,21,2019,145,"2019-21",20192100,20190500,20190200,"FY19","FQ4",11,False,False,"Unknown",False,"Weekend",-119,-28,-9,-2,-3,True,True,True
2019-05-26 00:00:00.000,2019,2,5,26,20190526,"May","May 2019","Q2 2019",0,"Sunday",2019-05-26 00:00:00.000,2019-05-31 00:00:00.000,21,2019,146,"2019-21",20192100,20190500,20190200,"FY19","FQ4",11,False,False,"Unknown",False,"Weekend",-119,-28,-9,-2,-3,True,True,True
2019-05-27 00:00:00.000,2019,2,5,27,20190527,"May","May 2019","Q2 2019",1,"Monday",2019-06-02 00:00:00.000,2019-05-31 00:00:00.000,22,2019,147,"2019-22",20192200,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-118,-28,-9,-2,-3,True,True,True
2019-05-28 00:00:00.000,2019,2,5,28,20190528,"May","May 2019","Q2 2019",2,"Tuesday",2019-06-02 00:00:00.000,2019-05-31 00:00:00.000,22,2019,148,"2019-22",20192200,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-118,-28,-9,-2,-3,True,True,True
2019-05-29 00:00:00.000,2019,2,5,29,20190529,"May","May 2019","Q2 2019",3,"Wednesday",2019-06-02 00:00:00.000,2019-05-31 00:00:00.000,22,2019,149,"2019-22",20192200,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-118,-28,-9,-2,-3,True,True,True
2019-05-30 00:00:00.000,2019,2,5,30,20190530,"May","May 2019","Q2 2019",4,"Thursday",2019-06-02 00:00:00.000,2019-05-31 00:00:00.000,22,2019,150,"2019-22",20192200,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-118,-28,-9,-2,-3,True,True,True
2019-05-31 00:00:00.000,2019,2,5,31,20190531,"May","May 2019","Q2 2019",5,"Friday",2019-06-02 00:00:00.000,2019-05-31 00:00:00.000,22,2019,151,"2019-22",20192200,20190500,20190200,"FY19","FQ4",11,False,True,"Unknown",True,"Weekday",-118,-28,-9,-2,-3,True,True,True
2019-06-01 00:00:00.000,2019,2,6,1,20190601,"June","Jun 2019","Q2 2019",6,"Saturday",2019-06-02 00:00:00.000,2019-06-30 00:00:00.000,22,2019,152,"2019-22",20192200,20190600,20190200,"FY19","FQ4",12,False,False,"Unknown",False,"Weekend",-118,-27,-9,-2,-3,True,True,True
2019-06-02 00:00:00.000,2019,2,6,2,20190602,"June","Jun 2019","Q2 2019",0,"Sunday",2019-06-02 00:00:00.000,2019-06-30 00:00:00.000,22,2019,153,"2019-22",20192200,20190600,20190200,"FY19","FQ4",12,False,False,"Unknown",False,"Weekend",-118,-27,-9,-2,-3,True,True,True
2019-06-03 00:00:00.000,2019,2,6,3,20190603,"June","Jun 2019","Q2 2019",1,"Monday",2019-06-09 00:00:00.000,2019-06-30 00:00:00.000,23,2019,154,"2019-23",20192300,20190600,20190200,"FY19","FQ4",12,False,True,"Unknown",True,"Weekday",-117,-27,-9,-2,-3,True,True,True
2019-06-04 00:00:00.000,2019,2,6,4,20190604,"June","Jun 2019","Q2 2019",2,"Tuesday",2019-06-09 00:00:00.000,2019-06-30 00:00:00.000,23,2019,155,"2019-23",20192300,20190600,20190200,"FY19","FQ4",12,False,True,"Unknown",True,"Weekday",-117,-27,-9,-2,-3,True,True,True
2019-06-05 00:00:00.000,2019,2,6,5,20190605,"June","Jun 2019","Q2 2019",3,"Wednesday",2019-06-09 00:00:00.000,2019-06-30 00:00:00.000,23,2019,156,"2019-23",20192300,20190600,20190200,"FY19","FQ4",12,False,True,"Unknown",True,"Weekday",-117,-27,-9,-2,-3,True,True,True
2019-06-06 00:00:00.000,2019,2,6,6,20190606,"June","Jun 2019","Q2 2019",4,"Thursday",2019-06-09 00:00:00.000,2019-06-30 00:00:00.000,23,2019,157,"2019-23",20192300,20190600,20190200,"FY19","FQ4",12,False,True,"Unknown",True,"Weekday",-117,-27,-9,-2,-3,True,True,True
2019-06-07 00:00:00.000,2019,2,6,7,20190607,"June","Jun 2019","Q2 2019",5,"Friday",2019-06-09 00:00:00.000,2019-06-30 00:00:00.000,23,2019,158,"2019-23",20192300,20190600,20190200,"FY19","FQ4",12,False,True,"Unknown",True,"Weekday",-117,-27,-9,-2,-3,True,True,True
2019-06-08 00:00:00.000,2019,2,6,8,20190608,"June","Jun 2019","Q2 2019",6,"Saturday",2019-06-09 00:00:00.000,2019-06-30 00:00:00.000,23,2019,159,"2019-23",20192300,20190600,20190200,"FY19","FQ4",12,False,False,"Unknown",False,"Weekend",-117,-27,-9,-2,-3,True,True,True
2019-06-09 00:00:00.000,2019,2,6,9,20190609,"June","Jun 2019","Q2 2019",0,"Sunday",2019-06-09 00:00:00.000,2019-06-30 00:00:00.000,23,2019,160,"2019-23",20192300,20190600,20190200,"FY19","FQ4",12,False,False,"Unknown",False,"Weekend",-117,-27,-9,-2,-3,True,True,True
2019-06-10 00:00:00.000,2019,2,6,10,20190610,"June","Jun 2019","Q2 2019",1,"Monday",2019-06-16 00:00:00.000,2019-06-30 00:00:00.000,24,2019,161,"2019-24",20192400,20190600,20190200,"FY19","FQ4",12,False,True,"Unknown",True,"Weekday",-116,-27,-9,-2,-3,True,True,True
2019-06-11 00:00:00.000,2019,2,6,11,20190611,"June","Jun 2019","Q2 2019",2,"Tuesday",2019-06-16 00:00:00.000,2019-06-30 00:00:00.000,24,2019,162,"2019-24",20192400,20190600,20190200,"FY19","FQ4",12,False,True,"Unknown",True,"Weekday",-116,-27,-9,-2,-3,True,True,True
