ProductKey,Product Code,Product Name,Manufacturer,Brand,Color,Weight,Unit Cost,Unit Price,Available Date,Subcategory,Category
954,"0401011","A. Datum Bridge Digital Camera M300 Black","A. Datum Corporation","A. Datum","Black",4.6,85.95,186.9,2007-02-28 00:00:00.000,"Digital Cameras","Cameras and camcorders"
955,"0401012","A. Datum SLR-like Digital Camera M400 Black","A. Datum Corporation","A. Datum","Black",4.9,90.55,196.9,2006-07-13 00:00:00.000,"Digital Cameras","Cameras and camcorders"
956,"0401013","A. Datum Point Shoot Digital Camera M500 Black","A. Datum Corporation","A. Datum","Black",5,91.05,198,2004-09-16 00:00:00.000,"Digital Cameras","Cameras and camcorders"
957,"0401014","A. Datum Full Frame Digital Camera X300 Black","A. Datum Corporation","A. Datum","Black",5.3,76.53,231,2006-08-02 00:00:00.000,"Digital Cameras","Cameras and camcorders"
1044,"0402001","A. Datum SLR Camera X135 Black","A. Datum Corporation","A. Datum","Black",5,207.74,627,2006-02-05 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1045,"0402002","A. Datum SLR Camera 35"" X358 Black","A. Datum Corporation","A. Datum","Black",4,194.82,588,2005-01-03 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1046,"0402003","A. Datum SLR Camera M135 Black","A. Datum Corporation","A. Datum","Black",4.3,143.48,312,2006-07-13 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1047,"0402004","A. Datum SLR Camera 35"" M358 Black","A. Datum Corporation","A. Datum","Black",4.4,155.43,338,2004-04-16 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1108,"0402065","Fabrikam SLR Camera X146 Black","Fabrikam, Inc.","Fabrikam","Black",5.2,208.4,629,2006-11-18 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1109,"0402066","Fabrikam SLR Camera 35"" X358 Black","Fabrikam, Inc.","Fabrikam","Black",4.95,144.52,436.2,2005-04-16 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1110,"0402067","Fabrikam SLR Camera M146 Black","Fabrikam, Inc.","Fabrikam","Black",6,138.88,302,2006-02-05 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1111,"0402068","Fabrikam SLR Camera 35"" M358 Black","Fabrikam, Inc.","Fabrikam","Black",5,150.84,328,2005-01-03 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1147,"0405004","Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black","Fabrikam, Inc.","Fabrikam","Black",1.8,301.21,655,2007-04-19 00:00:00.000,"Camcorders","Cameras and camcorders"
1148,"0405005","Fabrikam Budget Movie-Maker 1'' 25mm E400 Black","Fabrikam, Inc.","Fabrikam","Black",2,215.15,422,2007-02-05 00:00:00.000,"Camcorders","Cameras and camcorders"
1149,"0405006","Fabrikam Budget Movie-Maker 1/2'' 3mm E300 Black","Fabrikam, Inc.","Fabrikam","Black",2.3,220.25,432,2007-02-06 00:00:00.000,"Camcorders","Cameras and camcorders"
1150,"0405007","Fabrikam Budget Movie-Maker 1/3'' 8.5mm E200 Black","Fabrikam, Inc.","Fabrikam","Black",2.4,209.54,411,2007-02-07 00:00:00.000,"Camcorders","Cameras and camcorders"
1151,"0405008","Fabrikam Budget Movie-Maker 2/3'' 17mm E100 Black","Fabrikam, Inc.","Fabrikam","Black",1.7,209.03,410,2007-02-08 00:00:00.000,"Camcorders","Cameras and camcorders"
1153,"0405010","Fabrikam Trendsetter 1/2'' 3mm X300 Black","Fabrikam, Inc.","Fabrikam","Black",1.8,330.99,999,2007-01-04 00:00:00.000,"Camcorders","Cameras and camcorders"
1155,"0405012","Fabrikam Trendsetter 2/3'' 17mm X100 Black","Fabrikam, Inc.","Fabrikam","Black",2.3,324.69,980,2007-01-06 00:00:00.000,"Camcorders","Cameras and camcorders"
1156,"0405013","Fabrikam Independent Filmmaker 1'' 25mm X400 Black","Fabrikam, Inc.","Fabrikam","Black",2.5,530.11,1600,2007-07-13 00:00:00.000,"Camcorders","Cameras and camcorders"
1158,"0405015","Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Black","Fabrikam, Inc.","Fabrikam","Black",1.5,516.86,1560,2007-07-15 00:00:00.000,"Camcorders","Cameras and camcorders"
1161,"0405018","Fabrikam Business Videographer 1/2'' 3mm M500 Black","Fabrikam, Inc.","Fabrikam","Black",2,404.68,880,2007-04-17 00:00:00.000,"Camcorders","Cameras and camcorders"
1162,"0405019","Fabrikam Business Videographer 1/3'' 8.5mm M380 Black","Fabrikam, Inc.","Fabrikam","Black",2.3,395.48,860,2007-04-18 00:00:00.000,"Camcorders","Cameras and camcorders"
1163,"0405020","Fabrikam Business Videographer 2/3'' 17mm M280 Black","Fabrikam, Inc.","Fabrikam","Black",2.4,390.88,850,2007-04-19 00:00:00.000,"Camcorders","Cameras and camcorders"
1164,"0405021","Fabrikam Social videographer 1'' 25mm E400 Black","Fabrikam, Inc.","Fabrikam","Black",1.7,91.77,180,2007-03-02 00:00:00.000,"Camcorders","Cameras and camcorders"
1165,"0405022","Fabrikam Social Videographer 1/2'' 3mm E300 Black","Fabrikam, Inc.","Fabrikam","Black",2.4,86.67,170,2007-03-03 00:00:00.000,"Camcorders","Cameras and camcorders"
1166,"0405023","Fabrikam Social Videographer 1/3'' 8.5mm E200 Black","Fabrikam, Inc.","Fabrikam","Black",1.5,84.12,165,2007-03-04 00:00:00.000,"Camcorders","Cameras and camcorders"
1167,"0405024","Fabrikam Social Videographer 2/3'' 17mm E100 Black","Fabrikam, Inc.","Fabrikam","Black",2.3,81.57,160,2007-03-05 00:00:00.000,"Camcorders","Cameras and camcorders"
1216,"0405073","Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black","Fabrikam, Inc.","Fabrikam","Black",1.8,285.12,620,2007-05-31 00:00:00.000,"Camcorders","Cameras and camcorders"
1217,"0405074","Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Black","Fabrikam, Inc.","Fabrikam","Black",2,255.68,556,2007-04-11 00:00:00.000,"Camcorders","Cameras and camcorders"
1218,"0405075","Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Black","Fabrikam, Inc.","Fabrikam","Black",2.3,293.39,638,2007-06-21 00:00:00.000,"Camcorders","Cameras and camcorders"
1220,"0405077","Fabrikam Budget Moviemaker 1'' 25mm E400 Black","Fabrikam, Inc.","Fabrikam","Black",2.2,230.44,452,2007-12-01 00:00:00.000,"Camcorders","Cameras and camcorders"
1221,"0405078","Fabrikam Budget Moviemaker 1/2'' 3mm E300 Black","Fabrikam, Inc.","Fabrikam","Black",1.5,245.74,482,2006-08-23 00:00:00.000,"Camcorders","Cameras and camcorders"
1222,"0405079","Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Black","Fabrikam, Inc.","Fabrikam","Black",2.9,219.74,431,2007-11-15 00:00:00.000,"Camcorders","Cameras and camcorders"
1223,"0405080","Fabrikam Budget Moviemaker 2/3'' 17mm E100 Black","Fabrikam, Inc.","Fabrikam","Black",1.8,234.52,460,2007-02-11 00:00:00.000,"Camcorders","Cameras and camcorders"
1224,"0405081","Fabrikam Trendsetter 1'' 25mm X400 Black","Fabrikam, Inc.","Fabrikam","Black",2,341.26,1030,2007-04-01 00:00:00.000,"Camcorders","Cameras and camcorders"
1226,"0405083","Fabrikam Trendsetter 1/3'' 8.5mm X200 Black","Fabrikam, Inc.","Fabrikam","Black",2.4,330.99,999,2007-08-08 00:00:00.000,"Camcorders","Cameras and camcorders"
1229,"0405086","Fabrikam Independent Filmmaker 1/2'' 3mm X300 Black","Fabrikam, Inc.","Fabrikam","Black",1.5,516.86,1560,2007-03-05 00:00:00.000,"Camcorders","Cameras and camcorders"
1231,"0405088","Fabrikam Independent Filmmaker 2/3'' 17mm X100 Black","Fabrikam, Inc.","Fabrikam","Black",1.8,496.98,1500,2007-04-21 00:00:00.000,"Camcorders","Cameras and camcorders"
1232,"0405089","Fabrikam Business Videographer 1'' 25mm M600 Black","Fabrikam, Inc.","Fabrikam","Black",2,408.36,888,2007-02-14 00:00:00.000,"Camcorders","Cameras and camcorders"
1408,"0503001","The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Black","The Phone Company","The Phone Company","Black",2,175.27,529,2008-07-03 00:00:00.000,"Touch Screen Phones","Cell phones"
1409,"0503002","The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black","The Phone Company","The Phone Company","Black",6,195.15,589,2007-06-04 00:00:00.000,"Touch Screen Phones","Cell phones"
1410,"0503003","The Phone Company Touch Screen Phones 26-2.2"" M200 Black","The Phone Company","The Phone Company","Black",3,105.77,230,2006-07-05 00:00:00.000,"Touch Screen Phones","Cell phones"
1411,"0503004","The Phone Company Touch Screen Phones 26-1.4"" M250 Black","The Phone Company","The Phone Company","Black",3,123.24,268,2006-07-06 00:00:00.000,"Touch Screen Phones","Cell phones"
1412,"0503005","The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black","The Phone Company","The Phone Company","Black",3,132.9,289,2005-04-16 00:00:00.000,"Touch Screen Phones","Cell phones"
1413,"0503006","The Phone Company Touch Screen Phones SAW/Built-in M801 Black","The Phone Company","The Phone Company","Black",3.7,137.5,299,2008-02-05 00:00:00.000,"Touch Screen Phones","Cell phones"
1414,"0503007","The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Black","The Phone Company","The Phone Company","Black",3,117.73,256,2009-01-03 00:00:00.000,"Touch Screen Phones","Cell phones"
1415,"0503008","The Phone Company Touch Screen Phones Infrared M901 Black","The Phone Company","The Phone Company","Black",1.6,137.96,300,2005-07-30 00:00:00.000,"Touch Screen Phones","Cell phones"
1416,"0503009","The Phone Company Touch Screen Phones Capacitive M908 Black","The Phone Company","The Phone Company","Black",3.7,141.64,308,2006-05-16 00:00:00.000,"Touch Screen Phones","Cell phones"
1417,"0503010","The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Black","The Phone Company","The Phone Company","Black",3.7,123.24,268,2008-11-02 00:00:00.000,"Touch Screen Phones","Cell phones"
1418,"0503011","The Phone Company Touch Screen Phones SAW/On-wall M806 Black","The Phone Company","The Phone Company","Black",3,134.74,293,2005-05-05 00:00:00.000,"Touch Screen Phones","Cell phones"
1419,"0503012","The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black","The Phone Company","The Phone Company","Black",3,118.65,258,2007-03-31 00:00:00.000,"Touch Screen Phones","Cell phones"
1420,"0503013","The Phone Company Finger Touch Screen Phones M30 Black","The Phone Company","The Phone Company","Black",6,91.51,199,2006-08-08 00:00:00.000,"Touch Screen Phones","Cell phones"
1421,"0503014","The Phone Company Pen Touch Screen Phones-2.6"" M320 Black","The Phone Company","The Phone Company","Black",3,133.36,290,2006-09-19 00:00:00.000,"Touch Screen Phones","Cell phones"
1422,"0503015","The Phone Company Sharp Touch Screen Phones M910 Black","The Phone Company","The Phone Company","Black",3,138.42,301,2006-02-28 00:00:00.000,"Touch Screen Phones","Cell phones"
1423,"0503016","The Phone Company Touch Screen Phones - CRT M11 Black","The Phone Company","The Phone Company","Black",5.6,86.91,189,2006-07-13 00:00:00.000,"Touch Screen Phones","Cell phones"
1424,"0503017","The Phone Company Touch Screen Phones - LCD M12 Black","The Phone Company","The Phone Company","Black",4,91.97,200,2006-11-18 00:00:00.000,"Touch Screen Phones","Cell phones"
1470,"0504001","The Phone Company Smart phones without camera E100 Black","The Phone Company","The Phone Company","Black",5.3,65.77,129,2006-10-18 00:00:00.000,"Smart phones & PDAs","Cell phones"
1471,"0504002","The Phone Company Microsoft Windows Mobile M200 Black","The Phone Company","The Phone Company","Black",5.6,105.31,229,2009-02-14 00:00:00.000,"Smart phones & PDAs","Cell phones"
1472,"0504003","The Phone Company Smart phones 4 GB of Memory M300 Black","The Phone Company","The Phone Company","Black",4,109.91,239,2008-12-01 00:00:00.000,"Smart phones & PDAs","Cell phones"
1473,"0504004","The Phone Company Smart phones 8 GB of Memory M400 Black","The Phone Company","The Phone Company","Black",6.9,123.7,269,2007-07-07 00:00:00.000,"Smart phones & PDAs","Cell phones"
1474,"0504005","The Phone Company Smart phones 160x160 M26 Black","The Phone Company","The Phone Company","Black",4.6,95.65,208,2005-02-24 00:00:00.000,"Smart phones & PDAs","Cell phones"
1475,"0504006","The Phone Company Smart phones 6-LINE SCREEN M21 Black","The Phone Company","The Phone Company","Black",11.2,105.77,230,2006-05-19 00:00:00.000,"Smart phones & PDAs","Cell phones"
1476,"0504007","The Phone Company Smart phones -320 x 320 M86 Black","The Phone Company","The Phone Company","Black",4.8,132.44,288,2009-05-05 00:00:00.000,"Smart phones & PDAs","Cell phones"
1477,"0504008","The Phone Company Smart phones Unlocked M300 Black","The Phone Company","The Phone Company","Black",12,122.78,267,2007-03-31 00:00:00.000,"Smart phones & PDAs","Cell phones"
1478,"0504009","The Phone Company Smart phones Expert M400 Black","The Phone Company","The Phone Company","Black",4.8,137.96,300,2006-08-08 00:00:00.000,"Smart phones & PDAs","Cell phones"
1479,"0504010","The Phone Company Smart phones Unlocked International M800 Black","The Phone Company","The Phone Company","Black",1,142.56,310,2006-09-19 00:00:00.000,"Smart phones & PDAs","Cell phones"
1520,"0504051","The Phone Company PDA Wifi 3.5-inch M200 Black","The Phone Company","The Phone Company","Black",3.1,128.76,280,2006-10-18 00:00:00.000,"Smart phones & PDAs","Cell phones"
1521,"0504052","The Phone Company PDA Wifi 3.7-inch M250 Black","The Phone Company","The Phone Company","Black",3.7,142.56,310,2005-03-08 00:00:00.000,"Smart phones & PDAs","Cell phones"
1522,"0504053","The Phone Company PDA Wifi 4.7-inch L290 Black","The Phone Company","The Phone Company","Black",5.3,125.9,380,2005-01-08 00:00:00.000,"Smart phones & PDAs","Cell phones"
1523,"0504054","The Phone Company PDA Phone 3.5 inches M320 Black","The Phone Company","The Phone Company","Black",4.3,137.5,299,2006-05-06 00:00:00.000,"Smart phones & PDAs","Cell phones"
1524,"0504055","The Phone Company PDA Phone 3.7 inches M340 Black","The Phone Company","The Phone Company","Black",4.3,151.76,330,2005-01-02 00:00:00.000,"Smart phones & PDAs","Cell phones"
1525,"0504056","The Phone Company PDA Phone 4.7 inches L360 Black","The Phone Company","The Phone Company","Black",3.7,133.19,402,2005-03-08 00:00:00.000,"Smart phones & PDAs","Cell phones"
1526,"0504057","The Phone Company PDA Phone Unlocked 3.7 inches M510 Black","The Phone Company","The Phone Company","Black",3.7,109.45,238,2008-02-09 00:00:00.000,"Smart phones & PDAs","Cell phones"
1527,"0504058","The Phone Company PDA Phone Unlocked 3.5 inches M530 Black","The Phone Company","The Phone Company","Black",3.3,123.24,268,2005-03-08 00:00:00.000,"Smart phones & PDAs","Cell phones"
1528,"0504059","The Phone Company PDA Phone Unlocked 4.7 inches L550 Black","The Phone Company","The Phone Company","Black",3.7,100.06,302,2005-03-08 00:00:00.000,"Smart phones & PDAs","Cell phones"
1529,"0504060","The Phone Company PDA Handheld 3.5 inch M610 Black","The Phone Company","The Phone Company","Black",3.3,117.27,255,2005-01-08 00:00:00.000,"Smart phones & PDAs","Cell phones"
1530,"0504061","The Phone Company PDA Handheld 3.7 inch M630 Black","The Phone Company","The Phone Company","Black",5.3,122.32,266,2006-05-06 00:00:00.000,"Smart phones & PDAs","Cell phones"
1531,"0504062","The Phone Company PDA Handheld 4.7 inch L650 Black","The Phone Company","The Phone Company","Black",5.6,128.88,389,2005-01-02 00:00:00.000,"Smart phones & PDAs","Cell phones"
1532,"0504063","The Phone Company PDA Palm 3.5 inch M810 Black","The Phone Company","The Phone Company","Black",4,128.76,280,2005-03-08 00:00:00.000,"Smart phones & PDAs","Cell phones"
1533,"0504064","The Phone Company PDA Palm 3.7 inch M830 Black","The Phone Company","The Phone Company","Black",6.9,137.5,299,2008-02-09 00:00:00.000,"Smart phones & PDAs","Cell phones"
1534,"0504065","The Phone Company PDA Palm 4.7 inch L850 Black","The Phone Company","The Phone Company","Black",4.6,131.87,398,2005-03-08 00:00:00.000,"Smart phones & PDAs","Cell phones"
1535,"0504066","The Phone Company PDA GPS Phone 3.5 inch M910 Black","The Phone Company","The Phone Company","Black",11.2,123.24,268,2005-03-08 00:00:00.000,"Smart phones & PDAs","Cell phones"
1536,"0504067","The Phone Company PDA GPS Phone 3.7 inch M930 Black","The Phone Company","The Phone Company","Black",4.8,137.04,298,2009-03-15 00:00:00.000,"Smart phones & PDAs","Cell phones"
1537,"0504068","The Phone Company PDA GPS Phone 4.7 inch L950 Black","The Phone Company","The Phone Company","Black",12,121.93,368,2006-02-12 00:00:00.000,"Smart phones & PDAs","Cell phones"
1571,"0602001","SV DVD Player M100 Black","Southridge Video","Southridge Video","Black",4,26.21,56.99,2009-01-09 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1577,"0602007","SV DVD Recorder L200 Black","Southridge Video","Southridge Video","Black",4,72.56,219,2007-09-19 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1582,"0602012","SV DVD 48 DVD Storage Binder M50 Black","Southridge Video","Southridge Video","Black",4,8.27,17.99,2005-01-02 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1583,"0602013","SV DVD 58 DVD Storage Binder M55 Black","Southridge Video","Southridge Video","Black",4,6.39,13.89,2006-02-04 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1584,"0602014","SV DVD 38 DVD Storage Binder E25 Black","Southridge Video","Southridge Video","Black",4,5.09,9.99,2005-01-08 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1585,"0602015","SV DVD 60 DVD Storage Binder L20 Black","Southridge Video","Southridge Video","Black",4,7.58,22.89,2006-05-06 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1586,"0602016","SV DVD 55DVD Storage Binder M56 Black","Southridge Video","Southridge Video","Black",4,5.82,12.66,2005-01-02 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1597,"0602027","SV DVD External DVD Burner M200 Black","Southridge Video","Southridge Video","Black",4,26.62,57.88,2008-06-02 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1601,"0602031","SV DVD 9-Inch Player Portable M300 Black","Southridge Video","Southridge Video","Black",1.2,73.57,159.99,2006-05-06 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1602,"0602032","SV DVD 12-Inch Player Portable M400 Black","Southridge Video","Southridge Video","Black",1.6,82.77,179.99,2006-05-07 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1603,"0602033","SV DVD 7-Inch Player Portable E200 Black","Southridge Video","Southridge Video","Black",1,56.08,109.99,2006-05-08 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1604,"0602034","SV DVD 14-Inch Player Portable L100 Black","Southridge Video","Southridge Video","Black",2,86.14,259.99,2006-05-09 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1605,"0602035","SV DVD 15-Inch Player Portable L200 Black","Southridge Video","Southridge Video","Black",3,96.08,289.99,2006-05-10 00:00:00.000,"Movie DVD","Music, Movies and Audio Books"
1667,"0701007","MGS Hand Games for kids E300 Black","Tailspin Toys","Tailspin Toys","Black",0.8,2.8,5.5,2008-03-09 00:00:00.000,"Boxed Games","Games and Toys"
1668,"0701008","MGS Hand Games for students E400 Black","Tailspin Toys","Tailspin Toys","Black",2,3.56,6.99,2005-02-08 00:00:00.000,"Boxed Games","Games and Toys"
1669,"0701009","MGS Hand Games men M300 Black","Tailspin Toys","Tailspin Toys","Black",1.7,3.17,6.89,2009-01-02 00:00:00.000,"Boxed Games","Games and Toys"
1670,"0701010","MGS Hand Games women M400 Black","Tailspin Toys","Tailspin Toys","Black",1.9,4.13,8.99,2006-02-08 00:00:00.000,"Boxed Games","Games and Toys"
1671,"0701011","MGS Hand Games for 12-16 boys E600 Black","Tailspin Toys","Tailspin Toys","Black",1.2,2.54,4.99,2005-01-04 00:00:00.000,"Boxed Games","Games and Toys"
1672,"0701012","MGS Hand Games for Office worker L299 Black","Tailspin Toys","Tailspin Toys","Black",1.1,5.6,16.89,2005-01-02 00:00:00.000,"Boxed Games","Games and Toys"
1691,"0701031","SV Hand Games for kids E30 Black","Southridge Video","Southridge Video","Black",2,2.75,5.39,2007-07-09 00:00:00.000,"Boxed Games","Games and Toys"
1692,"0701032","SV Hand Games for students E40 Black","Southridge Video","Southridge Video","Black",1.4,3.56,6.99,2005-02-12 00:00:00.000,"Boxed Games","Games and Toys"
1693,"0701033","SV Hand Games men M30 Black","Southridge Video","Southridge Video","Black",1.8,3.16,6.88,2009-01-12 00:00:00.000,"Boxed Games","Games and Toys"
1694,"0701034","SV Hand Games women M40 Black","Southridge Video","Southridge Video","Black",1,4.08,8.88,2006-05-08 00:00:00.000,"Boxed Games","Games and Toys"
1695,"0701035","SV Hand Games for 12-16 boys E60 Black","Southridge Video","Southridge Video","Black",0.8,2.54,4.98,2005-07-04 00:00:00.000,"Boxed Games","Games and Toys"
1696,"0701036","SV Hand Games for Office worker L28 Black","Southridge Video","Southridge Video","Black",2,5.63,16.99,2005-08-02 00:00:00.000,"Boxed Games","Games and Toys"
338,"0301001","Fabrikam Laptop19W M9800 Black","Fabrikam, Inc.","Fabrikam","Black",6.5,397.25,1199,2006-03-08 00:00:00.000,"Laptops","Computers"
339,"0301002","Fabrikam Laptop17W M7080 Black","Fabrikam, Inc.","Fabrikam","Black",2.8,404.63,879.9,2009-01-02 00:00:00.000,"Laptops","Computers"
340,"0301003","Fabrikam Laptop17 M7000 Black","Fabrikam, Inc.","Fabrikam","Black",5.5,376.63,819,2007-01-04 00:00:00.000,"Laptops","Computers"
341,"0301004","Fabrikam Laptop16W M6080 Black","Fabrikam, Inc.","Fabrikam","Black",2.2,444.69,967,2005-01-05 00:00:00.000,"Laptops","Computers"
342,"0301005","Fabrikam Laptop16 M6000 Black","Fabrikam, Inc.","Fabrikam","Black",6.5,275.46,599,2006-03-08 00:00:00.000,"Laptops","Computers"
343,"0301006","Fabrikam Laptop19 M9000 Black","Fabrikam, Inc.","Fabrikam","Black",3.2,364.12,1099,2005-02-09 00:00:00.000,"Laptops","Computers"
362,"0301025","Adventure Works Laptop19 X1900 Black","Adventure Works","Adventure Works","Black",5.5,430.38,1299,2009-02-08 00:00:00.000,"Laptops","Computers"
363,"0301026","Adventure Works Laptop15 M1500 Black","Adventure Works","Adventure Works","Black",6.8,321.44,699,2005-03-08 00:00:00.000,"Laptops","Computers"
364,"0301027","Adventure Works Laptop12 M1200 Black","Adventure Works","Adventure Works","Black",10.6,195.24,382.95,2009-01-09 00:00:00.000,"Laptops","Computers"
365,"0301028","Adventure Works Laptop16 M1600 Black","Adventure Works","Adventure Works","Black",2.8,275.46,599,2008-03-09 00:00:00.000,"Laptops","Computers"
366,"0301029","Adventure Works Laptop15.4W M1548 Black","Adventure Works","Adventure Works","Black",7.2,348.58,758,2005-02-08 00:00:00.000,"Laptops","Computers"
367,"0301030","Adventure Works Laptop8.9 E0890 Black","Adventure Works","Adventure Works","Black",10.6,166.2,326,2004-01-02 00:00:00.000,"Laptops","Computers"
390,"0301053","WWI Laptop19W X0196 Black","Wide World Importers","Wide World Importers","Black",2.5,430.38,1299,2007-04-09 00:00:00.000,"Laptops","Computers"
391,"0301054","WWI Laptop15 M0150 Black","Wide World Importers","Wide World Importers","Black",2.7,321.44,699,2006-02-20 00:00:00.000,"Laptops","Computers"
392,"0301055","WWI Laptop12 M0120 Black","Wide World Importers","Wide World Importers","Black",2.7,195.24,382.95,2004-01-01 00:00:00.000,"Laptops","Computers"
393,"0301056","WWI Laptop16 M0160 Black","Wide World Importers","Wide World Importers","Black",2.7,275.46,599,2005-06-08 00:00:00.000,"Laptops","Computers"
394,"0301057","WWI Laptop15.4W M0156 Black","Wide World Importers","Wide World Importers","Black",2.7,348.58,758,2006-01-08 00:00:00.000,"Laptops","Computers"
395,"0301058","WWI Laptop8.9 E0089 Black","Wide World Importers","Wide World Importers","Black",2.7,166.2,326,2007-02-05 00:00:00.000,"Laptops","Computers"
404,"0301067","Proseware Laptop19 X910 Black","Proseware, Inc.","Proseware","Black",2.7,430.38,1299,2009-02-05 00:00:00.000,"Laptops","Computers"
405,"0301068","Proseware Laptop15 M510 Black","Proseware, Inc.","Proseware","Black",2.7,321.44,699,2005-03-04 00:00:00.000,"Laptops","Computers"
406,"0301069","Proseware Laptop12 M210 Black","Proseware, Inc.","Proseware","Black",2.7,195.24,382.95,2004-03-06 00:00:00.000,"Laptops","Computers"
407,"0301070","Proseware Laptop16 M610 Black","Proseware, Inc.","Proseware","Black",5.5,275.46,599,2005-03-08 00:00:00.000,"Laptops","Computers"
408,"0301071","Proseware Laptop15.4W M518 Black","Proseware, Inc.","Proseware","Black",5.5,348.58,758,2008-02-09 00:00:00.000,"Laptops","Computers"
409,"0301072","Proseware Laptop8.9 E089 Black","Proseware, Inc.","Proseware","Black",5.5,166.2,326,2005-03-08 00:00:00.000,"Laptops","Computers"
461,"0304001","Proseware LCD24 X300 Black","Proseware, Inc.","Proseware","Black",13.2,271.35,819,2009-04-08 00:00:00.000,"Monitors","Computers"
462,"0304002","Proseware LCD24W X300 Black","Proseware, Inc.","Proseware","Black",10.8,287.92,869,2009-01-08 00:00:00.000,"Monitors","Computers"
463,"0304003","Proseware LCD22 M2000 Black","Proseware, Inc.","Proseware","Black",13.2,205.09,619,2008-04-05 00:00:00.000,"Monitors","Computers"
464,"0304004","Proseware LCD22W M2001 Black","Proseware, Inc.","Proseware","Black",13.2,224.97,679,2008-05-08 00:00:00.000,"Monitors","Computers"
465,"0304005","Proseware LCD20 M200 Black","Proseware, Inc.","Proseware","Black",13.3,119.11,259,2008-01-09 00:00:00.000,"Monitors","Computers"
466,"0304006","Proseware LCD20W M230 Black","Proseware, Inc.","Proseware","Black",13.3,128.3,279,2008-01-08 00:00:00.000,"Monitors","Computers"
467,"0304007","Proseware LCD19 E1000 Black","Proseware, Inc.","Proseware","Black",12.8,63.92,139,2007-05-07 00:00:00.000,"Monitors","Computers"
468,"0304008","Proseware LCD19W M100 Black","Proseware, Inc.","Proseware","Black",10.8,82.32,179,2007-05-04 00:00:00.000,"Monitors","Computers"
469,"0304009","Proseware LCD17 E200 Black","Proseware, Inc.","Proseware","Black",10.8,50.47,99,2006-01-02 00:00:00.000,"Monitors","Computers"
470,"0304010","Proseware LCD17W E202 Black","Proseware, Inc.","Proseware","Black",10.8,65.77,129,2006-01-03 00:00:00.000,"Monitors","Computers"
471,"0304011","Proseware LCD15 E103 Black","Proseware, Inc.","Proseware","Black",10.8,50.47,99,2006-01-04 00:00:00.000,"Monitors","Computers"
472,"0304012","Proseware CRT19 E201 Black","Proseware, Inc.","Proseware","Black",10.8,35.18,69,2006-05-08 00:00:00.000,"Monitors","Computers"
473,"0304013","Proseware CRT17 E104 Black","Proseware, Inc.","Proseware","Black",10.8,30.08,59,2005-05-08 00:00:00.000,"Monitors","Computers"
474,"0304014","Proseware CRT15 E10 Black","Proseware, Inc.","Proseware","Black",10.8,24.98,49,2004-05-08 00:00:00.000,"Monitors","Computers"
489,"0304029","Adventure Works LCD24 X300 Black","Adventure Works","Adventure Works","Black",9.5,271.35,819,2009-05-08 00:00:00.000,"Monitors","Computers"
490,"0304030","Adventure Works LCD24W X300 Black","Adventure Works","Adventure Works","Black",10.4,287.92,869,2007-01-06 00:00:00.000,"Monitors","Computers"
491,"0304031","Adventure Works LCD22 M200 Black","Adventure Works","Adventure Works","Black",10.4,205.09,619,2008-04-15 00:00:00.000,"Monitors","Computers"
492,"0304032","Adventure Works LCD22W M200 Black","Adventure Works","Adventure Works","Black",10.4,224.97,679,2008-05-18 00:00:00.000,"Monitors","Computers"
493,"0304033","Adventure Works LCD20 M210 Black","Adventure Works","Adventure Works","Black",10.4,119.11,259,2008-01-19 00:00:00.000,"Monitors","Computers"
