Date,MonthNum,Month,MonthLong,Quarter,Year,FiscalMonthNum,FiscalMonth,FiscalMonthLong,FiscalQuarter,FiscalYear,CurMonthOffset,CurQuarterOffset,CurYearOffset,FutureDate,CurFiscalYearOffset,MonthYearNum,MonthYear,MonthYearLong,WeekdayNum,Weekday,WeekdayWeekend,WeekSequenceNum,CurWeekOffset
2019-11-22 00:00:00.000,11,"Nov","November","Q4",2019,5,"Nov","November","FQ2","FY20",6,2,0,"Future","1",201911,"Nov-19","Nov-2019",5,"Fri","Weekday",99,26
2019-11-25 00:00:00.000,11,"Nov","November","Q4",2019,5,"Nov","November","FQ2","FY20",6,2,0,"Future","1",201911,"Nov-19","Nov-2019",1,"Mon","Weekday",100,27
2019-11-26 00:00:00.000,11,"Nov","November","Q4",2019,5,"Nov","November","FQ2","FY20",6,2,0,"Future","1",201911,"Nov-19","Nov-2019",2,"Tue","Weekday",100,27
2019-11-27 00:00:00.000,11,"Nov","November","Q4",2019,5,"Nov","November","FQ2","FY20",6,2,0,"Future","1",201911,"Nov-19","Nov-2019",3,"Wed","Weekday",100,27
2019-11-28 00:00:00.000,11,"Nov","November","Q4",2019,5,"Nov","November","FQ2","FY20",6,2,0,"Future","1",201911,"Nov-19","Nov-2019",4,"Thu","Weekday",100,27
2019-11-29 00:00:00.000,11,"Nov","November","Q4",2019,5,"Nov","November","FQ2","FY20",6,2,0,"Future","1",201911,"Nov-19","Nov-2019",5,"Fri","Weekday",100,27
2019-12-02 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",1,"Mon","Weekday",101,28
2019-12-03 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",2,"Tue","Weekday",101,28
2019-12-04 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",3,"Wed","Weekday",101,28
2019-12-05 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",4,"Thu","Weekday",101,28
2019-12-06 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",5,"Fri","Weekday",101,28
2019-12-09 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",1,"Mon","Weekday",102,29
2019-12-10 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",2,"Tue","Weekday",102,29
2019-12-11 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",3,"Wed","Weekday",102,29
2019-12-12 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",4,"Thu","Weekday",102,29
2019-12-13 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",5,"Fri","Weekday",102,29
2019-12-16 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",1,"Mon","Weekday",103,30
2019-12-17 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",2,"Tue","Weekday",103,30
2019-12-18 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",3,"Wed","Weekday",103,30
2019-12-19 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",4,"Thu","Weekday",103,30
2019-12-20 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",5,"Fri","Weekday",103,30
2019-12-23 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",1,"Mon","Weekday",104,31
2019-12-24 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",2,"Tue","Weekday",104,31
2019-12-25 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",3,"Wed","Weekday",104,31
2019-12-26 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",4,"Thu","Weekday",104,31
2019-12-27 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",5,"Fri","Weekday",104,31
2019-12-30 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",1,"Mon","Weekday",105,32
2019-12-31 00:00:00.000,12,"Dec","December","Q4",2019,6,"Dec","December","FQ2","FY20",7,2,0,"Future","1",201912,"Dec-19","Dec-2019",2,"Tue","Weekday",105,32
2019-07-01 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",1,"Mon","Weekday",79,6
2019-07-02 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",2,"Tue","Weekday",79,6
2019-07-03 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",3,"Wed","Weekday",79,6
2019-07-04 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",4,"Thu","Weekday",79,6
2019-07-05 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",5,"Fri","Weekday",79,6
2019-07-08 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",1,"Mon","Weekday",80,7
2019-07-09 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",2,"Tue","Weekday",80,7
2019-07-10 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",3,"Wed","Weekday",80,7
2019-07-11 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",4,"Thu","Weekday",80,7
2019-07-12 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",5,"Fri","Weekday",80,7
2019-07-15 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",1,"Mon","Weekday",81,8
2019-07-16 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",2,"Tue","Weekday",81,8
2019-07-17 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",3,"Wed","Weekday",81,8
2019-07-18 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",4,"Thu","Weekday",81,8
2019-07-19 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",5,"Fri","Weekday",81,8
2019-07-22 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",1,"Mon","Weekday",82,9
2019-07-23 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",2,"Tue","Weekday",82,9
2019-07-24 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",3,"Wed","Weekday",82,9
2019-07-25 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",4,"Thu","Weekday",82,9
2019-07-26 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",5,"Fri","Weekday",82,9
2019-07-29 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",1,"Mon","Weekday",83,10
2019-07-30 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",2,"Tue","Weekday",83,10
2019-07-31 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",3,"Wed","Weekday",83,10
2019-08-01 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",4,"Thu","Weekday",83,10
2019-08-02 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",5,"Fri","Weekday",83,10
2019-08-05 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",1,"Mon","Weekday",84,11
2019-08-06 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",2,"Tue","Weekday",84,11
2019-08-07 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",3,"Wed","Weekday",84,11
2019-08-08 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",4,"Thu","Weekday",84,11
2019-08-09 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",5,"Fri","Weekday",84,11
2019-08-12 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",1,"Mon","Weekday",85,12
2019-08-13 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",2,"Tue","Weekday",85,12
2019-08-14 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",3,"Wed","Weekday",85,12
2019-08-15 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",4,"Thu","Weekday",85,12
2019-08-16 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",5,"Fri","Weekday",85,12
2019-08-19 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",1,"Mon","Weekday",86,13
2019-08-20 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",2,"Tue","Weekday",86,13
2019-08-21 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",3,"Wed","Weekday",86,13
2019-08-22 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",4,"Thu","Weekday",86,13
2019-08-23 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",5,"Fri","Weekday",86,13
2019-08-26 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",1,"Mon","Weekday",87,14
2019-08-27 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",2,"Tue","Weekday",87,14
2019-08-28 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",3,"Wed","Weekday",87,14
2019-08-29 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",4,"Thu","Weekday",87,14
2019-08-30 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",5,"Fri","Weekday",87,14
2019-09-02 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",1,"Mon","Weekday",88,15
2019-09-03 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",2,"Tue","Weekday",88,15
2019-09-04 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",3,"Wed","Weekday",88,15
2019-09-05 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",4,"Thu","Weekday",88,15
2019-09-06 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",5,"Fri","Weekday",88,15
2019-09-09 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",1,"Mon","Weekday",89,16
2019-09-10 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",2,"Tue","Weekday",89,16
2019-09-11 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",3,"Wed","Weekday",89,16
2019-09-12 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",4,"Thu","Weekday",89,16
2019-09-13 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",5,"Fri","Weekday",89,16
2019-09-16 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",1,"Mon","Weekday",90,17
2019-09-17 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",2,"Tue","Weekday",90,17
2019-09-18 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",3,"Wed","Weekday",90,17
2019-09-19 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",4,"Thu","Weekday",90,17
2019-09-20 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",5,"Fri","Weekday",90,17
2019-09-23 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",1,"Mon","Weekday",91,18
2019-09-24 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",2,"Tue","Weekday",91,18
2019-09-25 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",3,"Wed","Weekday",91,18
2019-09-26 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",4,"Thu","Weekday",91,18
2019-09-27 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",5,"Fri","Weekday",91,18
2019-09-30 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",1,"Mon","Weekday",92,19
2019-07-06 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",6,"Sat","Weekend",79,6
2019-07-07 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",0,"Sun","Weekend",80,7
2019-07-13 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",6,"Sat","Weekend",80,7
2019-07-14 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",0,"Sun","Weekend",81,8
2019-07-20 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",6,"Sat","Weekend",81,8
2019-07-21 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",0,"Sun","Weekend",82,9
2019-07-27 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",6,"Sat","Weekend",82,9
2019-07-28 00:00:00.000,7,"Jul","July","Q3",2019,1,"Jul","July","FQ1","FY20",2,1,0,"Future","1",201907,"Jul-19","Jul-2019",0,"Sun","Weekend",83,10
2019-08-03 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",6,"Sat","Weekend",83,10
2019-08-04 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",0,"Sun","Weekend",84,11
2019-08-10 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",6,"Sat","Weekend",84,11
2019-08-11 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",0,"Sun","Weekend",85,12
2019-08-17 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",6,"Sat","Weekend",85,12
2019-08-18 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",0,"Sun","Weekend",86,13
2019-08-24 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",6,"Sat","Weekend",86,13
2019-08-25 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",0,"Sun","Weekend",87,14
2019-08-31 00:00:00.000,8,"Aug","August","Q3",2019,2,"Aug","August","FQ1","FY20",3,1,0,"Future","1",201908,"Aug-19","Aug-2019",6,"Sat","Weekend",87,14
2019-09-01 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",0,"Sun","Weekend",88,15
2019-09-07 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",6,"Sat","Weekend",88,15
2019-09-08 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",0,"Sun","Weekend",89,16
2019-09-14 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",6,"Sat","Weekend",89,16
2019-09-15 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",0,"Sun","Weekend",90,17
2019-09-21 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",6,"Sat","Weekend",90,17
2019-09-22 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",0,"Sun","Weekend",91,18
2019-09-28 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",6,"Sat","Weekend",91,18
2019-09-29 00:00:00.000,9,"Sep","September","Q3",2019,3,"Sep","September","FQ1","FY20",4,1,0,"Future","1",201909,"Sep-19","Sep-2019",0,"Sun","Weekend",92,19
2018-01-06 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",6,"Sat","Weekend",1,-72
2018-01-07 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",0,"Sun","Weekend",2,-71
2018-01-13 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",6,"Sat","Weekend",2,-71
2018-01-14 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",0,"Sun","Weekend",3,-70
2018-01-20 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",6,"Sat","Weekend",3,-70
2018-01-21 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",0,"Sun","Weekend",4,-69
2018-01-27 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",6,"Sat","Weekend",4,-69
2018-01-28 00:00:00.000,1,"Jan","January","Q1",2018,7,"Jan","January","FQ3","FY18",-16,-5,-1,"Past","-1",201801,"Jan-18","Jan-2018",0,"Sun","Weekend",5,-68
2018-02-03 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",6,"Sat","Weekend",5,-68
2018-02-04 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",0,"Sun","Weekend",6,-67
2018-02-10 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",6,"Sat","Weekend",6,-67
2018-02-11 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",0,"Sun","Weekend",7,-66
2018-02-17 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",6,"Sat","Weekend",7,-66
2018-02-18 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",0,"Sun","Weekend",8,-65
2018-02-24 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",6,"Sat","Weekend",8,-65
2018-02-25 00:00:00.000,2,"Feb","February","Q1",2018,8,"Feb","February","FQ3","FY18",-15,-5,-1,"Past","-1",201802,"Feb-18","Feb-2018",0,"Sun","Weekend",9,-64
2018-03-03 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",6,"Sat","Weekend",9,-64
2018-03-04 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",0,"Sun","Weekend",10,-63
2018-03-10 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",6,"Sat","Weekend",10,-63
2018-03-11 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",0,"Sun","Weekend",11,-62
2018-03-17 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",6,"Sat","Weekend",11,-62
2018-03-18 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",0,"Sun","Weekend",12,-61
2018-03-24 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",6,"Sat","Weekend",12,-61
2018-03-25 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",0,"Sun","Weekend",13,-60
2018-03-31 00:00:00.000,3,"Mar","March","Q1",2018,9,"Mar","March","FQ3","FY18",-14,-5,-1,"Past","-1",201803,"Mar-18","Mar-2018",6,"Sat","Weekend",13,-60
