SKFact,SKCasualty_Severity,SKCasualty_Type,SKDate,SKAge_Group,Number_of_Casualties,create_date,update_date
95955,3,14,1791,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95956,3,16,1663,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95959,3,15,1727,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95967,3,16,1664,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95981,3,19,1473,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95989,3,19,1474,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95994,3,5,2371,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95997,3,10,2051,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95999,3,16,1667,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96004,3,15,1731,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96005,3,7,2244,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96010,3,15,1732,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96027,3,10,2054,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96029,3,14,1798,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96033,3,5,2375,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96041,3,16,1671,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96044,3,4,2440,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96052,3,15,1736,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96054,3,9,2120,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96061,3,16,1673,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96076,3,10,2058,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96078,3,5,2379,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96081,3,4,2443,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96085,3,19,1483,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96090,3,16,1676,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96091,3,10,2060,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96106,3,7,2254,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96122,3,10,2063,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96128,3,19,1488,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96137,3,7,2257,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96139,3,9,2129,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96140,3,10,2065,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96148,3,19,1490,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96155,3,6,2323,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96163,3,10,2067,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96164,3,5,2388,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96168,3,16,1684,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96173,3,6,2325,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96178,3,16,1685,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96179,3,9,2133,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96183,3,15,1749,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96184,3,7,2262,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96190,3,19,1494,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96191,3,10,2070,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96194,3,5,2391,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96196,3,7,2263,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96197,3,2,2583,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96200,3,10,2071,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96202,3,9,2135,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96203,3,19,1495,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96205,3,4,2456,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96214,3,16,1688,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96215,3,15,1752,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96222,3,14,1817,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96223,3,10,2073,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96224,3,19,1497,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96231,3,19,1498,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96234,3,15,1754,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96241,3,15,1755,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96246,3,6,2332,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96248,3,5,2396,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96251,3,16,1692,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96262,3,6,2333,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96266,3,19,1501,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96270,3,9,2142,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96283,3,14,1823,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96286,3,7,2272,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96288,3,6,2336,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96289,3,16,1696,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96292,3,7,2273,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96294,3,5,2401,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96299,3,16,1697,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96312,3,7,2275,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96314,3,10,2083,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96317,3,11,2019,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96319,3,14,1827,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96321,3,16,1699,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96322,3,5,2404,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96327,3,19,1508,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96339,3,15,1765,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96342,3,10,2085,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96343,3,6,2342,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96345,3,7,2278,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96347,3,19,1510,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96348,3,10,2086,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96353,3,16,1702,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96354,3,5,2407,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96355,3,4,2471,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96360,3,16,1703,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96370,3,15,1768,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96372,3,10,2088,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96377,3,14,1833,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96380,3,19,1513,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96381,3,10,2089,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96390,3,7,2282,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96391,3,16,1706,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96402,3,10,2091,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96410,3,7,2284,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96414,3,4,2477,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96415,3,7,2285,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96418,3,5,2413,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96424,3,9,2157,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96426,3,7,2286,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96431,3,19,1518,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96432,3,16,1710,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96437,3,7,2287,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96444,3,19,1519,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96456,3,15,1776,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96463,3,10,2097,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96464,3,16,1713,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96467,3,5,2418,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96471,3,7,2290,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96475,3,16,1714,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96477,3,6,2355,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96478,3,7,2291,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96480,3,11,2035,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96484,3,10,2099,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96496,3,7,2293,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96502,3,16,1717,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96503,3,19,1525,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96509,3,10,2102,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96516,3,14,1847,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96518,3,15,1783,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96519,3,19,1527,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96523,3,7,2296,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96528,3,19,1528,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96531,3,16,1720,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96533,3,9,2168,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96546,3,10,2106,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96555,3,9,2171,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96564,3,16,1724,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96569,3,19,1532,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96570,3,5,2429,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96571,3,6,2365,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96583,3,5,2430,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96593,3,10,2111,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96606,3,11,2048,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96607,3,10,2112,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96610,3,16,1728,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96617,3,7,2305,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96622,3,5,2434,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96625,3,10,2114,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96628,3,19,1538,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96629,3,16,1730,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96640,3,5,2436,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96658,3,19,1541,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96660,3,6,2374,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96664,3,14,1862,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96665,3,16,1734,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96680,3,7,2312,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96687,3,19,1544,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96699,3,5,2442,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96710,3,7,2315,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96711,3,16,1739,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96715,3,14,1867,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96728,3,11,2061,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96733,3,12,1997,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96734,3,10,2125,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96746,3,19,1550,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96753,3,10,2127,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96754,3,15,1807,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96755,3,7,2319,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96761,3,5,2448,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96766,3,4,2513,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96777,3,10,2130,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96782,3,7,2322,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96787,3,5,2451,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96795,3,7,2324,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96802,3,19,1556,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96811,3,10,2133,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96817,3,5,2454,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96819,3,7,2326,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96822,3,19,1558,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96836,3,7,2328,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96850,3,16,1753,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96852,3,5,2458,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96854,3,7,2330,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96856,3,12,2010,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96857,3,19,1562,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96863,3,16,1754,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96865,3,5,2459,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96867,3,16,1755,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96874,3,1,2716,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96878,3,16,1756,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96885,3,10,2141,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96891,3,9,2206,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96901,3,5,2463,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96902,3,9,2207,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96906,3,10,2143,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96907,3,16,1759,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96909,3,19,1567,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96913,3,5,2464,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96914,3,7,2336,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96917,3,10,2144,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96919,3,14,1888,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96921,3,19,1568,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95201,3,3,2418,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95213,3,3,2419,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95232,3,3,2421,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95273,3,3,2425,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95297,3,3,2428,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95308,3,3,2429,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95321,3,3,2431,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95360,3,3,2435,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95376,3,3,2436,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95380,3,3,2437,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95391,3,3,2438,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95402,3,3,2439,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95448,3,3,2444,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95480,3,3,2447,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95502,3,3,2449,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95562,3,3,2455,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95600,3,3,2459,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95622,3,3,2461,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95678,3,3,2467,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95697,3,3,2469,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95708,3,3,2470,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95743,3,3,2474,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95778,3,3,2478,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95800,3,3,2480,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95817,3,3,2482,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95910,3,3,2491,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95934,3,3,2493,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95962,3,3,2496,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95973,3,3,2497,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
95995,3,3,2499,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96057,3,3,2505,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96080,3,3,2507,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96132,3,3,2513,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96144,3,3,2514,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96166,3,3,2516,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96174,3,3,2517,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96226,3,3,2522,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96247,3,3,2524,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96267,3,3,2526,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96333,3,3,2533,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96376,3,3,2537,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96386,3,3,2538,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96396,3,3,2539,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96425,3,3,2542,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96438,3,3,2543,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96468,3,3,2546,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96495,3,3,2549,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96560,3,3,2556,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96573,3,3,2557,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96581,3,3,2558,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96600,3,3,2560,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96611,3,3,2561,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96620,3,3,2562,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96649,3,3,2565,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96668,3,3,2567,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96677,3,3,2568,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96692,3,3,2569,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96698,3,3,2570,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96750,3,3,2575,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96757,3,3,2576,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96786,3,3,2579,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96806,3,3,2581,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96818,3,3,2582,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96831,3,3,2583,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96847,3,3,2585,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96900,3,3,2591,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
96922,3,3,2593,3,1,2021-12-06 18:01:25.640,2021-12-06 18:01:25.640
93934,3,14,1580,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
93935,3,11,1772,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
93936,3,7,2028,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
93946,3,9,1901,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
93947,3,7,2029,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
93948,3,14,1581,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
93949,3,12,1709,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
93952,3,4,2222,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
93953,3,3,2286,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
93965,3,7,2031,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
93967,3,3,2287,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
93973,3,10,1840,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
93977,3,15,1520,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
93985,3,7,2033,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
93986,3,14,1585,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
93991,3,15,1522,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
93998,3,5,2162,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94000,3,3,2291,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94004,3,11,1779,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94023,3,14,1589,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94028,3,5,2166,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94031,3,9,1910,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94034,3,10,1846,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94044,3,16,1463,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94049,3,5,2168,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94050,3,14,1592,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94052,3,7,2040,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94056,3,5,2169,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94058,3,7,2041,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94059,3,10,1849,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94063,3,4,2234,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94067,3,16,1466,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94074,3,3,2299,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94078,3,11,1787,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94080,3,16,1467,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94083,3,15,1531,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94088,3,5,2172,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94089,3,7,2044,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94091,3,16,1468,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94106,3,7,2046,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94114,3,6,2111,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94115,3,11,1791,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94121,3,4,2240,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94122,3,16,1472,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94123,3,5,2176,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94125,3,7,2048,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94135,3,16,1473,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94136,3,7,2049,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94137,3,10,1857,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94140,3,3,2306,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94154,3,7,2051,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94159,3,12,1731,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94162,3,3,2308,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
