SKFact,SKCasualty_Severity,SKDate,SKLocal_Authority_District,Number_of_Casualities,create_date,update_date
134681,3,236,236,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134682,3,239,44,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134685,3,601,314,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134687,3,970,136,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134688,3,1336,150,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134690,3,357,305,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134692,3,1092,141,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134694,3,114,232,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134696,3,482,118,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134703,3,601,315,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134704,3,972,9,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134706,3,1092,142,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134710,3,112,361,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134711,3,115,169,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134712,3,117,41,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134713,3,478,375,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134715,3,1216,19,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134717,3,1335,216,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134718,3,1333,344,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134719,3,724,257,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134721,3,1460,29,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134724,3,480,248,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134731,3,605,61,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134733,3,970,139,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134734,3,1336,153,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134739,3,115,171,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134742,3,482,121,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134743,3,1214,149,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134745,3,239,48,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134749,3,1336,154,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134751,3,358,245,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134752,3,723,323,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134755,3,1090,273,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134760,3,117,44,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134763,3,1211,342,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134766,3,236,241,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134767,3,238,113,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134768,3,235,305,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134771,3,972,13,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134774,3,728,4,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134776,3,482,123,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134779,3,1211,343,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134780,3,236,242,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134785,3,1335,220,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134791,3,1214,152,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134795,3,1336,157,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134797,3,1337,93,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134799,3,356,376,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134800,3,726,134,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134805,3,112,367,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134806,3,116,111,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134807,3,113,303,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134809,3,479,317,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134810,3,483,61,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134811,3,847,203,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134812,3,1214,153,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134815,3,235,308,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134817,3,602,258,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134819,3,971,80,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134820,3,1338,30,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134825,3,1216,26,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134826,3,1214,154,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134828,3,971,81,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134831,3,359,186,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134832,3,356,378,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134835,3,1456,292,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134836,3,114,241,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134839,3,606,4,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134840,3,968,274,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134849,3,845,334,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134852,3,1216,28,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134855,3,972,19,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134857,3,1336,161,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134858,3,356,380,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134865,3,846,271,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134866,3,1216,29,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134867,3,235,312,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134871,3,114,244,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134872,3,117,52,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134873,3,1214,158,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134875,3,606,7,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134877,3,357,318,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134878,3,1090,282,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134879,3,1092,154,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134880,3,1459,104,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134881,3,1455,360,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134885,3,850,17,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134891,3,1336,164,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134897,3,850,18,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134901,3,604,137,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134902,3,1338,37,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134904,3,726,142,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134907,3,112,375,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134908,3,479,325,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134909,3,481,197,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134911,3,480,261,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134913,3,1216,33,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134914,3,970,152,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134920,3,723,335,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134922,3,1456,299,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134929,3,604,139,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134930,3,1333,359,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134931,3,357,322,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134933,3,727,80,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134934,3,1457,236,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134938,3,1212,291,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134940,3,1214,163,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134943,3,972,26,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134944,3,970,154,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134950,3,358,259,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134953,3,1092,159,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134955,3,114,250,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134961,3,604,141,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134964,3,1090,288,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134965,3,1094,32,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134966,3,1092,160,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134968,3,116,123,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134971,3,604,142,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134972,3,972,28,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134974,3,1336,170,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134976,3,1457,239,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134980,3,1213,230,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134981,3,1212,294,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134982,3,1215,102,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134983,3,1211,358,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134984,3,1214,166,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134988,3,601,335,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134989,3,972,29,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134993,3,1338,43,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134997,3,117,61,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134998,3,481,203,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
134999,3,845,345,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135000,3,1216,39,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135001,3,601,336,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135005,3,972,30,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135009,3,723,341,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135010,3,726,149,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135011,3,728,21,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135012,3,1090,291,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135016,3,846,282,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135019,3,1211,360,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135021,3,602,273,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135024,3,968,287,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135026,3,728,22,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135027,3,1091,228,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135035,3,1212,297,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135037,3,972,32,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135040,3,360,137,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135045,3,479,334,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135046,3,482,142,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135047,3,484,14,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135050,3,1214,170,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135051,3,236,261,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135055,3,1334,303,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135060,3,1089,358,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135062,3,1457,244,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135065,3,479,335,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135067,3,1216,43,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135069,3,602,276,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135071,3,118,2,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135077,3,604,149,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135078,3,606,21,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135079,3,970,163,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135080,3,967,355,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135083,3,1335,241,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135090,3,483,81,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135094,3,1216,45,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135098,3,1338,50,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135100,3,1093,105,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135101,3,1089,361,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135103,3,118,4,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135104,3,850,32,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135105,3,848,160,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135107,3,601,343,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135108,3,604,151,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135110,3,968,293,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135113,3,1334,307,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135121,3,1093,106,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135122,3,1460,56,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135126,3,850,33,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135135,3,970,166,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135136,3,967,358,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135139,3,727,93,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135141,3,480,276,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135142,3,484,20,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135143,3,845,354,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135144,3,1216,48,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135145,3,237,203,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135147,3,605,89,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135155,3,359,208,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135156,3,1090,300,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135160,3,482,149,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135163,3,1215,113,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135168,3,972,40,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135170,3,967,360,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135171,3,1333,374,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135173,3,361,81,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135174,3,362,17,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135175,3,726,159,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135176,3,1459,123,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135178,3,479,342,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135180,3,846,292,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135184,3,238,141,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135185,3,240,13,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135187,3,968,297,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135188,3,1333,375,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135190,3,1456,316,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135193,3,846,293,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135196,3,845,357,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135199,3,238,142,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135200,3,240,14,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135204,3,1335,248,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135208,3,1093,111,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135209,3,1094,47,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135210,3,1089,367,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135214,3,846,294,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135215,3,847,230,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135219,3,1337,121,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135223,3,1093,112,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135224,3,1460,62,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135226,3,482,153,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135227,3,849,103,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135228,3,850,39,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135229,3,1213,245,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135235,3,604,158,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135236,3,606,30,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135238,3,969,236,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135244,3,362,21,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135245,3,724,291,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135250,3,847,232,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135251,3,845,360,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135255,3,605,95,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135258,3,357,342,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135260,3,1455,384,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135261,3,482,155,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135263,3,849,105,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135265,3,969,238,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135267,3,723,357,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135268,3,725,229,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135269,3,1457,257,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135270,3,1458,193,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135276,3,480,284,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135279,3,848,170,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135280,3,845,362,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135281,3,1211,376,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135282,3,240,19,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135292,3,723,358,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135296,3,482,157,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135298,3,850,43,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135299,3,240,20,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135302,3,972,48,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135305,3,361,89,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135307,3,1093,117,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135308,3,1456,323,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135309,3,113,336,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135311,3,482,158,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135312,3,484,30,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135313,3,847,236,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135320,3,235,341,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135322,3,602,291,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135323,3,603,227,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135325,3,969,241,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135329,3,114,273,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135330,3,482,159,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135336,3,603,228,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135338,3,972,50,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135340,3,357,347,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135341,3,723,361,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135345,3,484,32,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135346,3,1212,316,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135351,3,1336,193,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135354,3,1090,312,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135355,3,118,19,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135359,3,850,47,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135361,3,1216,61,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135362,3,237,216,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135366,3,601,358,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135367,3,602,294,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135369,3,972,52,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135370,3,1334,322,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135372,3,360,157,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135373,3,726,171,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135374,3,728,43,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135376,3,114,276,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135386,3,1334,323,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135387,3,728,44,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135389,3,1089,378,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135393,3,116,149,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135398,3,846,305,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135399,3,849,113,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135405,3,601,360,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135407,3,1339,4,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135408,3,728,45,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135410,3,1090,315,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135415,3,118,22,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135416,3,479,356,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135417,3,481,228,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135418,3,480,292,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135421,3,238,155,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135423,3,967,375,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135424,3,1334,325,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135427,3,360,160,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135432,3,601,362,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135433,3,604,170,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135442,3,115,216,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135443,3,479,358,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135446,3,480,294,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135447,3,1217,2,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135448,3,240,29,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135451,3,606,43,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135460,3,847,245,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135461,3,236,286,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135465,3,969,250,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135466,3,971,122,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135467,3,357,355,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135468,3,358,291,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135471,3,1461,13,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135474,3,116,154,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135477,3,479,360,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135485,3,236,287,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135488,3,968,315,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135492,3,1456,334,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135495,3,480,297,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135496,3,845,375,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135502,3,240,32,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135504,3,968,316,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135505,3,967,380,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135513,3,846,312,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135514,3,847,248,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135515,3,236,289,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135518,3,602,303,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135519,3,603,239,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135522,3,1336,203,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135524,3,361,102,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135525,3,1090,322,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135528,3,1460,80,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135530,3,118,29,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
