Index,Attribute:Slot,CPUTime,Duration (ms),Duration Text,End Time,End Time (int),EndTime,EventSubclass,IntegerData,ObjectName,Partition Event,RequestID,SessionID,Start Time (int),StartTime,TextData
345,,0,6,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,Phone,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'Phone' of table 'Customers'.
346,,0,6,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,Fiscal Year,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'Fiscal Year' of table 'Calendar'.
347,,0,6,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,6c663929-1b68-4e74-a271-ce1a0302d254,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing relationship '6c663929-1b68-4e74-a271-ce1a0302d254'.
348,,0,5,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,Fax,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'Fax' of table 'Suppliers'.
349,,0,3,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,Discount,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'Discount' of table 'Orders'.
350,,0,1,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,Region,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'Region' of table 'Customers'.
351,,0,3,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,ShipCountry,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'ShipCountry' of table 'Orders'.
352,,0,3,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,ShipCity,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'ShipCity' of table 'Orders'.
353,,0,3,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,OrderDate,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'OrderDate' of table 'Orders'.
354,,0,1,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,City,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'City' of table 'Customers'.
355,,0,2,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,ContactTitle,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'ContactTitle' of table 'Customers'.
356,,0,5,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,ShipAddress,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'ShipAddress' of table 'Orders'.
357,,0,4,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,ProductID,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'ProductID' of table 'Orders'.
358,,0,3,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,CompanyName,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'CompanyName' of table 'Customers'.
359,,0,10,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,40578fee-490f-4057-ae19-528f954c8f15,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing relationship '40578fee-490f-4057-ae19-528f954c8f15'.
360,,0,4,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61' of table 'Customers'.
361,,0,9,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,101685ea-07ee-4f88-a2d5-77cd3317e91c,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing relationship '101685ea-07ee-4f88-a2d5-77cd3317e91c'.
362,,0,4,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61' of table 'Solutions'.
363,,0,5,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,UnitPrice,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'UnitPrice' of table 'Orders'.
364,,0,5,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,b5d40f35-dece-456a-92e0-52665dbc7aec,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing relationship 'b5d40f35-dece-456a-92e0-52665dbc7aec'.
365,02,0,0,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,17,830,Question8-09dddaa4-3971-4124-8f64-82f470b60343,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished reading data for the 'Question8' table.
368,03,16,2,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,17,2155,Table-b801effa-82a6-41a8-b110-220ddaccbf9e,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished reading data for the 'Table' table.
372,02,16,3,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,1,0,Question8-09dddaa4-3971-4124-8f64-82f470b60343,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing the 'Question8-09dddaa4-3971-4124-8f64-82f470b60343' partition of the 'Question8' table.
373,02,16,7,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,Question8-09dddaa4-3971-4124-8f64-82f470b60343,True,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing partition 'Question8-09dddaa4-3971-4124-8f64-82f470b60343' of table 'Question8'.
374,,0,0,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61' of table 'Question8'.
376,,0,0,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,@NumberOfProducts,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy '@NumberOfProducts' of table 'Question8'.
379,,0,1,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,OrderID,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'OrderID' of table 'Question8'.
384,03,16,5,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,1,0,Table-b801effa-82a6-41a8-b110-220ddaccbf9e,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing the 'Table-b801effa-82a6-41a8-b110-220ddaccbf9e' partition of the 'Table' table.
385,03,16,8,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,Table-b801effa-82a6-41a8-b110-220ddaccbf9e,True,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing partition 'Table-b801effa-82a6-41a8-b110-220ddaccbf9e' of table 'Table'.
386,,0,0,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61' of table 'Table'.
387,,0,0,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,ProductID,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'ProductID' of table 'Table'.
388,,0,0,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,No of Products,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'No of Products' of table 'Table'.
389,,0,0,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,OrderID,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'OrderID' of table 'Table'.
390,,0,0,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,CustomerID,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'CustomerID' of table 'Table'.
391,,0,18,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,Address,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'Address' of table 'Suppliers'.
392,,0,19,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61' of table 'Categories'.
393,,0,18,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,PostalCode,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'PostalCode' of table 'Suppliers'.
394,,0,17,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,Quantity,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'Quantity' of table 'Orders'.
395,,0,19,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,Country,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'Country' of table 'Suppliers'.
396,,0,17,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,fc9bbea6-473f-4cd1-9c40-6f9d69405546,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing relationship 'fc9bbea6-473f-4cd1-9c40-6f9d69405546'.
397,,0,16,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,ContactName,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'ContactName' of table 'Customers'.
398,,0,20,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,Sort FWeek no,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'Sort FWeek no' of table 'Calendar'.
399,,0,20,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,Sort FMonthYear,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'Sort FMonthYear' of table 'Calendar'.
400,,0,17,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,ShipPostalCode,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'ShipPostalCode' of table 'Orders'.
401,,0,20,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,Fiscal Month,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'Fiscal Month' of table 'Calendar'.
402,,0,21,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,Date,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'Date' of table 'Calendar'.
403,,0,19,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,HomePage,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'HomePage' of table 'Suppliers'.
404,,0,0,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,Year-Month,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'Year-Month' of table 'Calendar'.
405,,0,16,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,PostalCode,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'PostalCode' of table 'Customers'.
406,,0,22,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,Month Number,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'Month Number' of table 'Calendar'.
407,,0,16,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,Address,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'Address' of table 'Customers'.
408,,0,22,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,58995b8d-9935-4eaa-93dd-cfbc1e5eea5e,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing relationship '58995b8d-9935-4eaa-93dd-cfbc1e5eea5e'.
409,,0,1,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,Month Name,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'Month Name' of table 'Calendar'.
410,,0,2,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,_Sales,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing calculated column '_Sales' of table 'Orders'.
411,,0,2,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,Week No,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy 'Week No' of table 'Calendar'.
412,,0,1,0 mins 0 sec,2022-03-20 17:54:35.000,20220320175435,2022-03-20 17:54:35.000,59,0,_Sales,False,C7F13202-96F0-4668-8FD8-6FECA56A4368,9D8885AD-877D-46AF-BA92-F5671A5234ED,20220320175435,2022-03-20 17:54:35.000,Finished processing hierarchy '_Sales' of table 'Orders'.
