Datekey,FullDateLabel,DateDescription,CalendarYear,CalendarYearLabel,CalendarHalfYear,CalendarHalfYearLabel,CalendarQuarter,CalendarQuarterLabel,CalendarMonth,CalendarMonthLabel,CalendarWeek,CalendarWeekLabel,CalendarDayOfWeek,CalendarDayOfWeekLabel,FiscalYear,FiscalYearLabel,FiscalHalfYear,FiscalHalfYearLabel,FiscalQuarter,FiscalQuarterLabel,FiscalMonth,FiscalMonthLabel,IsWorkDay,IsHoliday,HolidayName
2009-05-06 00:00:00.000,"2009-05-06","2009/05/06",2009,"Year 2009",20091,"H1",20092,"Q2",200905,"May",200919,"Week 19",2009194,"Wednesday",2009,"FiscalYear 2009",20091,"H1",20092,"Q2",200905,"Month 5","WorkDay",0,"None"
2009-05-13 00:00:00.000,"2009-05-13","2009/05/13",2009,"Year 2009",20091,"H1",20092,"Q2",200905,"May",200920,"Week 20",2009204,"Wednesday",2009,"FiscalYear 2009",20091,"H1",20092,"Q2",200905,"Month 5","WorkDay",0,"None"
2009-05-20 00:00:00.000,"2009-05-20","2009/05/20",2009,"Year 2009",20091,"H1",20092,"Q2",200905,"May",200921,"Week 21",2009214,"Wednesday",2009,"FiscalYear 2009",20091,"H1",20092,"Q2",200905,"Month 5","WorkDay",0,"None"
2009-05-27 00:00:00.000,"2009-05-27","2009/05/27",2009,"Year 2009",20091,"H1",20092,"Q2",200905,"May",200922,"Week 22",2009224,"Wednesday",2009,"FiscalYear 2009",20091,"H1",20092,"Q2",200905,"Month 5","WorkDay",0,"None"
2009-06-03 00:00:00.000,"2009-06-03","2009/06/03",2009,"Year 2009",20091,"H1",20092,"Q2",200906,"June",200923,"Week 23",2009234,"Wednesday",2009,"FiscalYear 2009",20091,"H1",20092,"Q2",200906,"Month 6","WorkDay",0,"None"
2009-06-10 00:00:00.000,"2009-06-10","2009/06/10",2009,"Year 2009",20091,"H1",20092,"Q2",200906,"June",200924,"Week 24",2009244,"Wednesday",2009,"FiscalYear 2009",20091,"H1",20092,"Q2",200906,"Month 6","WorkDay",0,"None"
2009-06-17 00:00:00.000,"2009-06-17","2009/06/17",2009,"Year 2009",20091,"H1",20092,"Q2",200906,"June",200925,"Week 25",2009254,"Wednesday",2009,"FiscalYear 2009",20091,"H1",20092,"Q2",200906,"Month 6","WorkDay",0,"None"
2009-06-24 00:00:00.000,"2009-06-24","2009/06/24",2009,"Year 2009",20091,"H1",20092,"Q2",200906,"June",200926,"Week 26",2009264,"Wednesday",2009,"FiscalYear 2009",20091,"H1",20092,"Q2",200906,"Month 6","WorkDay",0,"None"
2010-04-07 00:00:00.000,"2010-04-07","2010/04/07",2010,"Year 2010",20101,"H1",20102,"Q2",201004,"April",201015,"Week 15",2010154,"Wednesday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201004,"Month 4","WorkDay",0,"None"
2010-04-14 00:00:00.000,"2010-04-14","2010/04/14",2010,"Year 2010",20101,"H1",20102,"Q2",201004,"April",201016,"Week 16",2010164,"Wednesday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201004,"Month 4","WorkDay",0,"None"
2010-04-21 00:00:00.000,"2010-04-21","2010/04/21",2010,"Year 2010",20101,"H1",20102,"Q2",201004,"April",201017,"Week 17",2010174,"Wednesday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201004,"Month 4","WorkDay",0,"None"
2010-04-28 00:00:00.000,"2010-04-28","2010/04/28",2010,"Year 2010",20101,"H1",20102,"Q2",201004,"April",201018,"Week 18",2010184,"Wednesday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201004,"Month 4","WorkDay",0,"None"
2010-05-05 00:00:00.000,"2010-05-05","2010/05/05",2010,"Year 2010",20101,"H1",20102,"Q2",201005,"May",201019,"Week 19",2010194,"Wednesday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201005,"Month 5","WorkDay",0,"None"
2010-05-12 00:00:00.000,"2010-05-12","2010/05/12",2010,"Year 2010",20101,"H1",20102,"Q2",201005,"May",201020,"Week 20",2010204,"Wednesday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201005,"Month 5","WorkDay",0,"None"
2010-05-19 00:00:00.000,"2010-05-19","2010/05/19",2010,"Year 2010",20101,"H1",20102,"Q2",201005,"May",201021,"Week 21",2010214,"Wednesday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201005,"Month 5","WorkDay",0,"None"
2010-05-26 00:00:00.000,"2010-05-26","2010/05/26",2010,"Year 2010",20101,"H1",20102,"Q2",201005,"May",201022,"Week 22",2010224,"Wednesday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201005,"Month 5","WorkDay",0,"None"
2010-06-02 00:00:00.000,"2010-06-02","2010/06/02",2010,"Year 2010",20101,"H1",20102,"Q2",201006,"June",201023,"Week 23",2010234,"Wednesday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201006,"Month 6","WorkDay",0,"None"
2010-06-09 00:00:00.000,"2010-06-09","2010/06/09",2010,"Year 2010",20101,"H1",20102,"Q2",201006,"June",201024,"Week 24",2010244,"Wednesday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201006,"Month 6","WorkDay",0,"None"
2010-06-16 00:00:00.000,"2010-06-16","2010/06/16",2010,"Year 2010",20101,"H1",20102,"Q2",201006,"June",201025,"Week 25",2010254,"Wednesday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201006,"Month 6","WorkDay",0,"None"
2010-06-23 00:00:00.000,"2010-06-23","2010/06/23",2010,"Year 2010",20101,"H1",20102,"Q2",201006,"June",201026,"Week 26",2010264,"Wednesday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201006,"Month 6","WorkDay",0,"None"
2010-06-30 00:00:00.000,"2010-06-30","2010/06/30",2010,"Year 2010",20101,"H1",20102,"Q2",201006,"June",201027,"Week 27",2010274,"Wednesday",2010,"FiscalYear 2010",20101,"H1",20102,"Q2",201006,"Month 6","WorkDay",0,"None"
2011-04-06 00:00:00.000,"2011-04-06","2011/04/06",2011,"Year 2011",20111,"H1",20112,"Q2",201104,"April",201115,"Week 15",2011154,"Wednesday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201104,"Month 4","WorkDay",0,"None"
2011-04-13 00:00:00.000,"2011-04-13","2011/04/13",2011,"Year 2011",20111,"H1",20112,"Q2",201104,"April",201116,"Week 16",2011164,"Wednesday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201104,"Month 4","WorkDay",0,"None"
2011-04-20 00:00:00.000,"2011-04-20","2011/04/20",2011,"Year 2011",20111,"H1",20112,"Q2",201104,"April",201117,"Week 17",2011174,"Wednesday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201104,"Month 4","WorkDay",0,"None"
2011-04-27 00:00:00.000,"2011-04-27","2011/04/27",2011,"Year 2011",20111,"H1",20112,"Q2",201104,"April",201118,"Week 18",2011184,"Wednesday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201104,"Month 4","WorkDay",0,"None"
2011-05-04 00:00:00.000,"2011-05-04","2011/05/04",2011,"Year 2011",20111,"H1",20112,"Q2",201105,"May",201119,"Week 19",2011194,"Wednesday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201105,"Month 5","WorkDay",0,"None"
2011-05-11 00:00:00.000,"2011-05-11","2011/05/11",2011,"Year 2011",20111,"H1",20112,"Q2",201105,"May",201120,"Week 20",2011204,"Wednesday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201105,"Month 5","WorkDay",0,"None"
2011-05-18 00:00:00.000,"2011-05-18","2011/05/18",2011,"Year 2011",20111,"H1",20112,"Q2",201105,"May",201121,"Week 21",2011214,"Wednesday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201105,"Month 5","WorkDay",0,"None"
2011-05-25 00:00:00.000,"2011-05-25","2011/05/25",2011,"Year 2011",20111,"H1",20112,"Q2",201105,"May",201122,"Week 22",2011224,"Wednesday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201105,"Month 5","WorkDay",0,"None"
2011-06-01 00:00:00.000,"2011-06-01","2011/06/01",2011,"Year 2011",20111,"H1",20112,"Q2",201106,"June",201123,"Week 23",2011234,"Wednesday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201106,"Month 6","WorkDay",0,"None"
2011-06-08 00:00:00.000,"2011-06-08","2011/06/08",2011,"Year 2011",20111,"H1",20112,"Q2",201106,"June",201124,"Week 24",2011244,"Wednesday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201106,"Month 6","WorkDay",0,"None"
2011-06-15 00:00:00.000,"2011-06-15","2011/06/15",2011,"Year 2011",20111,"H1",20112,"Q2",201106,"June",201125,"Week 25",2011254,"Wednesday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201106,"Month 6","WorkDay",0,"None"
2011-06-22 00:00:00.000,"2011-06-22","2011/06/22",2011,"Year 2011",20111,"H1",20112,"Q2",201106,"June",201126,"Week 26",2011264,"Wednesday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201106,"Month 6","WorkDay",0,"None"
2011-06-29 00:00:00.000,"2011-06-29","2011/06/29",2011,"Year 2011",20111,"H1",20112,"Q2",201106,"June",201127,"Week 27",2011274,"Wednesday",2011,"FiscalYear 2011",20111,"H1",20112,"Q2",201106,"Month 6","WorkDay",0,"None"
2005-10-05 00:00:00.000,"2005-10-05","2005/10/05",2005,"Year 2005",20052,"H2",20054,"Q4",200510,"October",200541,"Week 41",2005414,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200510,"Month 10","WorkDay",0,"None"
2005-10-12 00:00:00.000,"2005-10-12","2005/10/12",2005,"Year 2005",20052,"H2",20054,"Q4",200510,"October",200542,"Week 42",2005424,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200510,"Month 10","WorkDay",0,"None"
2005-10-19 00:00:00.000,"2005-10-19","2005/10/19",2005,"Year 2005",20052,"H2",20054,"Q4",200510,"October",200543,"Week 43",2005434,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200510,"Month 10","WorkDay",0,"None"
2005-10-26 00:00:00.000,"2005-10-26","2005/10/26",2005,"Year 2005",20052,"H2",20054,"Q4",200510,"October",200544,"Week 44",2005444,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200510,"Month 10","WorkDay",0,"None"
2005-11-02 00:00:00.000,"2005-11-02","2005/11/02",2005,"Year 2005",20052,"H2",20054,"Q4",200511,"November",200545,"Week 45",2005454,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200511,"Month 11","WorkDay",0,"None"
2005-11-09 00:00:00.000,"2005-11-09","2005/11/09",2005,"Year 2005",20052,"H2",20054,"Q4",200511,"November",200546,"Week 46",2005464,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200511,"Month 11","WorkDay",0,"None"
2005-11-16 00:00:00.000,"2005-11-16","2005/11/16",2005,"Year 2005",20052,"H2",20054,"Q4",200511,"November",200547,"Week 47",2005474,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200511,"Month 11","WorkDay",0,"None"
2005-11-23 00:00:00.000,"2005-11-23","2005/11/23",2005,"Year 2005",20052,"H2",20054,"Q4",200511,"November",200548,"Week 48",2005484,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200511,"Month 11","WorkDay",0,"None"
2005-11-30 00:00:00.000,"2005-11-30","2005/11/30",2005,"Year 2005",20052,"H2",20054,"Q4",200511,"November",200549,"Week 49",2005494,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200511,"Month 11","WorkDay",0,"None"
2005-12-07 00:00:00.000,"2005-12-07","2005/12/07",2005,"Year 2005",20052,"H2",20054,"Q4",200512,"December",200550,"Week 50",2005504,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200512,"Month 12","WorkDay",0,"None"
2005-12-14 00:00:00.000,"2005-12-14","2005/12/14",2005,"Year 2005",20052,"H2",20054,"Q4",200512,"December",200551,"Week 51",2005514,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200512,"Month 12","WorkDay",0,"None"
2005-12-21 00:00:00.000,"2005-12-21","2005/12/21",2005,"Year 2005",20052,"H2",20054,"Q4",200512,"December",200552,"Week 52",2005524,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200512,"Month 12","WorkDay",0,"None"
2005-12-28 00:00:00.000,"2005-12-28","2005/12/28",2005,"Year 2005",20052,"H2",20054,"Q4",200512,"December",200553,"Week 53",2005534,"Wednesday",2005,"FiscalYear 2005",20052,"H2",20054,"Q4",200512,"Month 12","WorkDay",0,"None"
2006-10-04 00:00:00.000,"2006-10-04","2006/10/04",2006,"Year 2006",20062,"H2",20064,"Q4",200610,"October",200640,"Week 40",2006404,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20064,"Q4",200610,"Month 10","WorkDay",0,"None"
2006-10-11 00:00:00.000,"2006-10-11","2006/10/11",2006,"Year 2006",20062,"H2",20064,"Q4",200610,"October",200641,"Week 41",2006414,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20064,"Q4",200610,"Month 10","WorkDay",0,"None"
2006-10-18 00:00:00.000,"2006-10-18","2006/10/18",2006,"Year 2006",20062,"H2",20064,"Q4",200610,"October",200642,"Week 42",2006424,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20064,"Q4",200610,"Month 10","WorkDay",0,"None"
2006-10-25 00:00:00.000,"2006-10-25","2006/10/25",2006,"Year 2006",20062,"H2",20064,"Q4",200610,"October",200643,"Week 43",2006434,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20064,"Q4",200610,"Month 10","WorkDay",0,"None"
2006-11-01 00:00:00.000,"2006-11-01","2006/11/01",2006,"Year 2006",20062,"H2",20064,"Q4",200611,"November",200644,"Week 44",2006444,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20064,"Q4",200611,"Month 11","WorkDay",0,"None"
2006-11-08 00:00:00.000,"2006-11-08","2006/11/08",2006,"Year 2006",20062,"H2",20064,"Q4",200611,"November",200645,"Week 45",2006454,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20064,"Q4",200611,"Month 11","WorkDay",0,"None"
2006-11-15 00:00:00.000,"2006-11-15","2006/11/15",2006,"Year 2006",20062,"H2",20064,"Q4",200611,"November",200646,"Week 46",2006464,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20064,"Q4",200611,"Month 11","WorkDay",0,"None"
2006-11-22 00:00:00.000,"2006-11-22","2006/11/22",2006,"Year 2006",20062,"H2",20064,"Q4",200611,"November",200647,"Week 47",2006474,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20064,"Q4",200611,"Month 11","WorkDay",0,"None"
2006-11-29 00:00:00.000,"2006-11-29","2006/11/29",2006,"Year 2006",20062,"H2",20064,"Q4",200611,"November",200648,"Week 48",2006484,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20064,"Q4",200611,"Month 11","WorkDay",0,"None"
2006-12-06 00:00:00.000,"2006-12-06","2006/12/06",2006,"Year 2006",20062,"H2",20064,"Q4",200612,"December",200649,"Week 49",2006494,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20064,"Q4",200612,"Month 12","WorkDay",0,"None"
2006-12-13 00:00:00.000,"2006-12-13","2006/12/13",2006,"Year 2006",20062,"H2",20064,"Q4",200612,"December",200650,"Week 50",2006504,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20064,"Q4",200612,"Month 12","WorkDay",0,"None"
2006-12-20 00:00:00.000,"2006-12-20","2006/12/20",2006,"Year 2006",20062,"H2",20064,"Q4",200612,"December",200651,"Week 51",2006514,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20064,"Q4",200612,"Month 12","WorkDay",0,"None"
2006-12-27 00:00:00.000,"2006-12-27","2006/12/27",2006,"Year 2006",20062,"H2",20064,"Q4",200612,"December",200652,"Week 52",2006524,"Wednesday",2006,"FiscalYear 2006",20062,"H2",20064,"Q4",200612,"Month 12","WorkDay",0,"None"
2007-10-03 00:00:00.000,"2007-10-03","2007/10/03",2007,"Year 2007",20072,"H2",20074,"Q4",200710,"October",200740,"Week 40",2007404,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20074,"Q4",200710,"Month 10","WorkDay",0,"None"
2007-10-10 00:00:00.000,"2007-10-10","2007/10/10",2007,"Year 2007",20072,"H2",20074,"Q4",200710,"October",200741,"Week 41",2007414,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20074,"Q4",200710,"Month 10","WorkDay",0,"None"
2007-10-17 00:00:00.000,"2007-10-17","2007/10/17",2007,"Year 2007",20072,"H2",20074,"Q4",200710,"October",200742,"Week 42",2007424,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20074,"Q4",200710,"Month 10","WorkDay",0,"None"
2007-10-24 00:00:00.000,"2007-10-24","2007/10/24",2007,"Year 2007",20072,"H2",20074,"Q4",200710,"October",200743,"Week 43",2007434,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20074,"Q4",200710,"Month 10","WorkDay",0,"None"
2007-10-31 00:00:00.000,"2007-10-31","2007/10/31",2007,"Year 2007",20072,"H2",20074,"Q4",200710,"October",200744,"Week 44",2007444,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20074,"Q4",200710,"Month 10","WorkDay",0,"None"
2007-11-07 00:00:00.000,"2007-11-07","2007/11/07",2007,"Year 2007",20072,"H2",20074,"Q4",200711,"November",200745,"Week 45",2007454,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20074,"Q4",200711,"Month 11","WorkDay",0,"None"
2007-11-14 00:00:00.000,"2007-11-14","2007/11/14",2007,"Year 2007",20072,"H2",20074,"Q4",200711,"November",200746,"Week 46",2007464,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20074,"Q4",200711,"Month 11","WorkDay",0,"None"
2007-11-21 00:00:00.000,"2007-11-21","2007/11/21",2007,"Year 2007",20072,"H2",20074,"Q4",200711,"November",200747,"Week 47",2007474,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20074,"Q4",200711,"Month 11","WorkDay",0,"None"
2007-11-28 00:00:00.000,"2007-11-28","2007/11/28",2007,"Year 2007",20072,"H2",20074,"Q4",200711,"November",200748,"Week 48",2007484,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20074,"Q4",200711,"Month 11","WorkDay",0,"None"
2007-12-05 00:00:00.000,"2007-12-05","2007/12/05",2007,"Year 2007",20072,"H2",20074,"Q4",200712,"December",200749,"Week 49",2007494,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20074,"Q4",200712,"Month 12","WorkDay",0,"None"
2007-12-12 00:00:00.000,"2007-12-12","2007/12/12",2007,"Year 2007",20072,"H2",20074,"Q4",200712,"December",200750,"Week 50",2007504,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20074,"Q4",200712,"Month 12","WorkDay",0,"None"
2007-12-19 00:00:00.000,"2007-12-19","2007/12/19",2007,"Year 2007",20072,"H2",20074,"Q4",200712,"December",200751,"Week 51",2007514,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20074,"Q4",200712,"Month 12","WorkDay",0,"None"
2007-12-26 00:00:00.000,"2007-12-26","2007/12/26",2007,"Year 2007",20072,"H2",20074,"Q4",200712,"December",200752,"Week 52",2007524,"Wednesday",2007,"FiscalYear 2007",20072,"H2",20074,"Q4",200712,"Month 12","WorkDay",0,"None"
2008-10-01 00:00:00.000,"2008-10-01","2008/10/01",2008,"Year 2008",20082,"H2",20084,"Q4",200810,"October",200840,"Week 40",2008404,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200810,"Month 10","WorkDay",0,"None"
2008-10-08 00:00:00.000,"2008-10-08","2008/10/08",2008,"Year 2008",20082,"H2",20084,"Q4",200810,"October",200841,"Week 41",2008414,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200810,"Month 10","WorkDay",0,"None"
2008-10-15 00:00:00.000,"2008-10-15","2008/10/15",2008,"Year 2008",20082,"H2",20084,"Q4",200810,"October",200842,"Week 42",2008424,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200810,"Month 10","WorkDay",0,"None"
2008-10-22 00:00:00.000,"2008-10-22","2008/10/22",2008,"Year 2008",20082,"H2",20084,"Q4",200810,"October",200843,"Week 43",2008434,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200810,"Month 10","WorkDay",0,"None"
2008-10-29 00:00:00.000,"2008-10-29","2008/10/29",2008,"Year 2008",20082,"H2",20084,"Q4",200810,"October",200844,"Week 44",2008444,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200810,"Month 10","WorkDay",0,"None"
2008-11-05 00:00:00.000,"2008-11-05","2008/11/05",2008,"Year 2008",20082,"H2",20084,"Q4",200811,"November",200845,"Week 45",2008454,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200811,"Month 11","WorkDay",0,"None"
2008-11-12 00:00:00.000,"2008-11-12","2008/11/12",2008,"Year 2008",20082,"H2",20084,"Q4",200811,"November",200846,"Week 46",2008464,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200811,"Month 11","WorkDay",0,"None"
2008-11-19 00:00:00.000,"2008-11-19","2008/11/19",2008,"Year 2008",20082,"H2",20084,"Q4",200811,"November",200847,"Week 47",2008474,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200811,"Month 11","WorkDay",0,"None"
2008-11-26 00:00:00.000,"2008-11-26","2008/11/26",2008,"Year 2008",20082,"H2",20084,"Q4",200811,"November",200848,"Week 48",2008484,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200811,"Month 11","WorkDay",0,"None"
2008-12-03 00:00:00.000,"2008-12-03","2008/12/03",2008,"Year 2008",20082,"H2",20084,"Q4",200812,"December",200849,"Week 49",2008494,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200812,"Month 12","WorkDay",0,"None"
2008-12-10 00:00:00.000,"2008-12-10","2008/12/10",2008,"Year 2008",20082,"H2",20084,"Q4",200812,"December",200850,"Week 50",2008504,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200812,"Month 12","WorkDay",0,"None"
2008-12-17 00:00:00.000,"2008-12-17","2008/12/17",2008,"Year 2008",20082,"H2",20084,"Q4",200812,"December",200851,"Week 51",2008514,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200812,"Month 12","WorkDay",0,"None"
2008-12-24 00:00:00.000,"2008-12-24","2008/12/24",2008,"Year 2008",20082,"H2",20084,"Q4",200812,"December",200852,"Week 52",2008524,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200812,"Month 12","WorkDay",0,"None"
2008-12-31 00:00:00.000,"2008-12-31","2008/12/31",2008,"Year 2008",20082,"H2",20084,"Q4",200812,"December",200853,"Week 53",2008534,"Wednesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200812,"Month 12","WorkDay",0,"None"
2009-10-07 00:00:00.000,"2009-10-07","2009/10/07",2009,"Year 2009",20092,"H2",20094,"Q4",200910,"October",200941,"Week 41",2009414,"Wednesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200910,"Month 10","WorkDay",0,"None"
2009-10-14 00:00:00.000,"2009-10-14","2009/10/14",2009,"Year 2009",20092,"H2",20094,"Q4",200910,"October",200942,"Week 42",2009424,"Wednesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200910,"Month 10","WorkDay",0,"None"
2009-10-21 00:00:00.000,"2009-10-21","2009/10/21",2009,"Year 2009",20092,"H2",20094,"Q4",200910,"October",200943,"Week 43",2009434,"Wednesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200910,"Month 10","WorkDay",0,"None"
2009-10-28 00:00:00.000,"2009-10-28","2009/10/28",2009,"Year 2009",20092,"H2",20094,"Q4",200910,"October",200944,"Week 44",2009444,"Wednesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200910,"Month 10","WorkDay",0,"None"
2009-11-04 00:00:00.000,"2009-11-04","2009/11/04",2009,"Year 2009",20092,"H2",20094,"Q4",200911,"November",200945,"Week 45",2009454,"Wednesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200911,"Month 11","WorkDay",0,"None"
2009-11-11 00:00:00.000,"2009-11-11","2009/11/11",2009,"Year 2009",20092,"H2",20094,"Q4",200911,"November",200946,"Week 46",2009464,"Wednesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200911,"Month 11","WorkDay",0,"None"
2009-11-18 00:00:00.000,"2009-11-18","2009/11/18",2009,"Year 2009",20092,"H2",20094,"Q4",200911,"November",200947,"Week 47",2009474,"Wednesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200911,"Month 11","WorkDay",0,"None"
2009-11-25 00:00:00.000,"2009-11-25","2009/11/25",2009,"Year 2009",20092,"H2",20094,"Q4",200911,"November",200948,"Week 48",2009484,"Wednesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200911,"Month 11","WorkDay",0,"None"
2009-12-02 00:00:00.000,"2009-12-02","2009/12/02",2009,"Year 2009",20092,"H2",20094,"Q4",200912,"December",200949,"Week 49",2009494,"Wednesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200912,"Month 12","WorkDay",0,"None"
2009-12-09 00:00:00.000,"2009-12-09","2009/12/09",2009,"Year 2009",20092,"H2",20094,"Q4",200912,"December",200950,"Week 50",2009504,"Wednesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200912,"Month 12","WorkDay",0,"None"
2009-12-16 00:00:00.000,"2009-12-16","2009/12/16",2009,"Year 2009",20092,"H2",20094,"Q4",200912,"December",200951,"Week 51",2009514,"Wednesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200912,"Month 12","WorkDay",0,"None"
2009-12-23 00:00:00.000,"2009-12-23","2009/12/23",2009,"Year 2009",20092,"H2",20094,"Q4",200912,"December",200952,"Week 52",2009524,"Wednesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200912,"Month 12","WorkDay",0,"None"
2009-12-30 00:00:00.000,"2009-12-30","2009/12/30",2009,"Year 2009",20092,"H2",20094,"Q4",200912,"December",200953,"Week 53",2009534,"Wednesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200912,"Month 12","WorkDay",0,"None"
2010-10-06 00:00:00.000,"2010-10-06","2010/10/06",2010,"Year 2010",20102,"H2",20104,"Q4",201010,"October",201041,"Week 41",2010414,"Wednesday",2010,"FiscalYear 2010",20102,"H2",20104,"Q4",201010,"Month 10","WorkDay",0,"None"
2010-10-13 00:00:00.000,"2010-10-13","2010/10/13",2010,"Year 2010",20102,"H2",20104,"Q4",201010,"October",201042,"Week 42",2010424,"Wednesday",2010,"FiscalYear 2010",20102,"H2",20104,"Q4",201010,"Month 10","WorkDay",0,"None"
2010-10-20 00:00:00.000,"2010-10-20","2010/10/20",2010,"Year 2010",20102,"H2",20104,"Q4",201010,"October",201043,"Week 43",2010434,"Wednesday",2010,"FiscalYear 2010",20102,"H2",20104,"Q4",201010,"Month 10","WorkDay",0,"None"
2010-10-27 00:00:00.000,"2010-10-27","2010/10/27",2010,"Year 2010",20102,"H2",20104,"Q4",201010,"October",201044,"Week 44",2010444,"Wednesday",2010,"FiscalYear 2010",20102,"H2",20104,"Q4",201010,"Month 10","WorkDay",0,"None"
