DATE_PK,CALENDAR_DT,DAY_NM,DAY_WEEK_NUM,DAY_MONTH_NUM,DAY_YEAR_NUM,WEEK_YEAR_NUM,MONTH_NM,MONTH_NUM,QUARTER_YEAR_NUM,CALENDAR_YEAR_NUM,FISCAL_MONTH_NUM,FISCAL_QUARTER_NUM,FISCAL_YEAR_NUM,IS_LAST_DAY_OF_MONTH_IND,IS_WEEKEND_IND,IS_COMPANY_HOLIDAY_IND,COMPANY_HOLIDAY_NM,COL_YearMonth,COL_FISCAL_QTR_NM
20141129,2014-11-29 00:00:00.000,"Saturday",7,29,333,48,"November",11,4,2014,2,1,2015,"N","Y","N","","201411","Q1"
20151107,2015-11-07 00:00:00.000,"Saturday",7,7,311,45,"November",11,4,2015,2,1,2016,"N","Y","N","","201511","Q1"
20151114,2015-11-14 00:00:00.000,"Saturday",7,14,318,46,"November",11,4,2015,2,1,2016,"N","Y","N","","201511","Q1"
20151121,2015-11-21 00:00:00.000,"Saturday",7,21,325,47,"November",11,4,2015,2,1,2016,"N","Y","N","","201511","Q1"
20151128,2015-11-28 00:00:00.000,"Saturday",7,28,332,48,"November",11,4,2015,2,1,2016,"N","Y","N","","201511","Q1"
20161105,2016-11-05 00:00:00.000,"Saturday",7,5,310,45,"November",11,4,2016,2,1,2017,"N","Y","N","","201611","Q1"
20161112,2016-11-12 00:00:00.000,"Saturday",7,12,317,46,"November",11,4,2016,2,1,2017,"N","Y","N","","201611","Q1"
20161119,2016-11-19 00:00:00.000,"Saturday",7,19,324,47,"November",11,4,2016,2,1,2017,"N","Y","N","","201611","Q1"
20161126,2016-11-26 00:00:00.000,"Saturday",7,26,331,48,"November",11,4,2016,2,1,2017,"N","Y","N","","201611","Q1"
20171104,2017-11-04 00:00:00.000,"Saturday",7,4,308,44,"November",11,4,2017,2,1,2018,"N","Y","N","","201711","Q1"
20171111,2017-11-11 00:00:00.000,"Saturday",7,11,315,45,"November",11,4,2017,2,1,2018,"N","Y","N","","201711","Q1"
20171118,2017-11-18 00:00:00.000,"Saturday",7,18,322,46,"November",11,4,2017,2,1,2018,"N","Y","N","","201711","Q1"
20171125,2017-11-25 00:00:00.000,"Saturday",7,25,329,47,"November",11,4,2017,2,1,2018,"N","Y","N","","201711","Q1"
20181103,2018-11-03 00:00:00.000,"Saturday",7,3,307,44,"November",11,4,2018,2,1,2019,"N","Y","N","","201811","Q1"
20181110,2018-11-10 00:00:00.000,"Saturday",7,10,314,45,"November",11,4,2018,2,1,2019,"N","Y","N","","201811","Q1"
20181117,2018-11-17 00:00:00.000,"Saturday",7,17,321,46,"November",11,4,2018,2,1,2019,"N","Y","N","","201811","Q1"
20181124,2018-11-24 00:00:00.000,"Saturday",7,24,328,47,"November",11,4,2018,2,1,2019,"N","Y","N","","201811","Q1"
20191102,2019-11-02 00:00:00.000,"Saturday",7,2,306,44,"November",11,4,2019,2,1,2020,"N","Y","N","","201911","Q1"
20191109,2019-11-09 00:00:00.000,"Saturday",7,9,313,45,"November",11,4,2019,2,1,2020,"N","Y","N","","201911","Q1"
20191116,2019-11-16 00:00:00.000,"Saturday",7,16,320,46,"November",11,4,2019,2,1,2020,"N","Y","N","","201911","Q1"
20191123,2019-11-23 00:00:00.000,"Saturday",7,23,327,47,"November",11,4,2019,2,1,2020,"N","Y","N","","201911","Q1"
20201107,2020-11-07 00:00:00.000,"Saturday",7,7,312,45,"November",11,4,2020,2,1,2021,"N","Y","N","","202011","Q1"
20201114,2020-11-14 00:00:00.000,"Saturday",7,14,319,46,"November",11,4,2020,2,1,2021,"N","Y","N","","202011","Q1"
20201121,2020-11-21 00:00:00.000,"Saturday",7,21,326,47,"November",11,4,2020,2,1,2021,"N","Y","N","","202011","Q1"
20201128,2020-11-28 00:00:00.000,"Saturday",7,28,333,48,"November",11,4,2020,2,1,2021,"N","Y","N","","202011","Q1"
20211106,2021-11-06 00:00:00.000,"Saturday",7,6,310,45,"November",11,4,2021,2,1,2022,"N","Y","N","","202111","Q1"
20211113,2021-11-13 00:00:00.000,"Saturday",7,13,317,46,"November",11,4,2021,2,1,2022,"N","Y","N","","202111","Q1"
20211120,2021-11-20 00:00:00.000,"Saturday",7,20,324,47,"November",11,4,2021,2,1,2022,"N","Y","N","","202111","Q1"
20211127,2021-11-27 00:00:00.000,"Saturday",7,27,331,48,"November",11,4,2021,2,1,2022,"N","Y","N","","202111","Q1"
20221105,2022-11-05 00:00:00.000,"Saturday",7,5,309,45,"November",11,4,2022,2,1,2023,"N","Y","N","","202211","Q1"
20221112,2022-11-12 00:00:00.000,"Saturday",7,12,316,46,"November",11,4,2022,2,1,2023,"N","Y","N","","202211","Q1"
20221119,2022-11-19 00:00:00.000,"Saturday",7,19,323,47,"November",11,4,2022,2,1,2023,"N","Y","N","","202211","Q1"
20221126,2022-11-26 00:00:00.000,"Saturday",7,26,330,48,"November",11,4,2022,2,1,2023,"N","Y","N","","202211","Q1"
20231104,2023-11-04 00:00:00.000,"Saturday",7,4,308,44,"November",11,4,2023,2,1,2024,"N","Y","N","","202311","Q1"
20231111,2023-11-11 00:00:00.000,"Saturday",7,11,315,45,"November",11,4,2023,2,1,2024,"N","Y","N","","202311","Q1"
20231118,2023-11-18 00:00:00.000,"Saturday",7,18,322,46,"November",11,4,2023,2,1,2024,"N","Y","N","","202311","Q1"
20231125,2023-11-25 00:00:00.000,"Saturday",7,25,329,47,"November",11,4,2023,2,1,2024,"N","Y","N","","202311","Q1"
20241102,2024-11-02 00:00:00.000,"Saturday",7,2,307,44,"November",11,4,2024,2,1,2025,"N","Y","N","","202411","Q1"
20241109,2024-11-09 00:00:00.000,"Saturday",7,9,314,45,"November",11,4,2024,2,1,2025,"N","Y","N","","202411","Q1"
20241116,2024-11-16 00:00:00.000,"Saturday",7,16,321,46,"November",11,4,2024,2,1,2025,"N","Y","N","","202411","Q1"
20241123,2024-11-23 00:00:00.000,"Saturday",7,23,328,47,"November",11,4,2024,2,1,2025,"N","Y","N","","202411","Q1"
20101002,2010-10-02 00:00:00.000,"Saturday",7,2,275,40,"October",10,4,2010,1,1,2011,"N","Y","N","","201010","Q1"
20101009,2010-10-09 00:00:00.000,"Saturday",7,9,282,41,"October",10,4,2010,1,1,2011,"N","Y","N","","201010","Q1"
20101016,2010-10-16 00:00:00.000,"Saturday",7,16,289,42,"October",10,4,2010,1,1,2011,"N","Y","N","","201010","Q1"
20101023,2010-10-23 00:00:00.000,"Saturday",7,23,296,43,"October",10,4,2010,1,1,2011,"N","Y","N","","201010","Q1"
20101030,2010-10-30 00:00:00.000,"Saturday",7,30,303,44,"October",10,4,2010,1,1,2011,"N","Y","N","","201010","Q1"
20111001,2011-10-01 00:00:00.000,"Saturday",7,1,274,40,"October",10,4,2011,1,1,2012,"N","Y","N","","201110","Q1"
20111008,2011-10-08 00:00:00.000,"Saturday",7,8,281,41,"October",10,4,2011,1,1,2012,"N","Y","N","","201110","Q1"
20111015,2011-10-15 00:00:00.000,"Saturday",7,15,288,42,"October",10,4,2011,1,1,2012,"N","Y","N","","201110","Q1"
20111022,2011-10-22 00:00:00.000,"Saturday",7,22,295,43,"October",10,4,2011,1,1,2012,"N","Y","N","","201110","Q1"
20111029,2011-10-29 00:00:00.000,"Saturday",7,29,302,44,"October",10,4,2011,1,1,2012,"N","Y","N","","201110","Q1"
20121006,2012-10-06 00:00:00.000,"Saturday",7,6,280,40,"October",10,4,2012,1,1,2013,"N","Y","N","","201210","Q1"
20121013,2012-10-13 00:00:00.000,"Saturday",7,13,287,41,"October",10,4,2012,1,1,2013,"N","Y","N","","201210","Q1"
20121020,2012-10-20 00:00:00.000,"Saturday",7,20,294,42,"October",10,4,2012,1,1,2013,"N","Y","N","","201210","Q1"
20121027,2012-10-27 00:00:00.000,"Saturday",7,27,301,43,"October",10,4,2012,1,1,2013,"N","Y","N","","201210","Q1"
20131005,2013-10-05 00:00:00.000,"Saturday",7,5,278,40,"October",10,4,2013,1,1,2014,"N","Y","N","","201310","Q1"
20131012,2013-10-12 00:00:00.000,"Saturday",7,12,285,41,"October",10,4,2013,1,1,2014,"N","Y","N","","201310","Q1"
20131019,2013-10-19 00:00:00.000,"Saturday",7,19,292,42,"October",10,4,2013,1,1,2014,"N","Y","N","","201310","Q1"
20131026,2013-10-26 00:00:00.000,"Saturday",7,26,299,43,"October",10,4,2013,1,1,2014,"N","Y","N","","201310","Q1"
20141004,2014-10-04 00:00:00.000,"Saturday",7,4,277,40,"October",10,4,2014,1,1,2015,"N","Y","N","","201410","Q1"
20141011,2014-10-11 00:00:00.000,"Saturday",7,11,284,41,"October",10,4,2014,1,1,2015,"N","Y","N","","201410","Q1"
20141018,2014-10-18 00:00:00.000,"Saturday",7,18,291,42,"October",10,4,2014,1,1,2015,"N","Y","N","","201410","Q1"
20141025,2014-10-25 00:00:00.000,"Saturday",7,25,298,43,"October",10,4,2014,1,1,2015,"N","Y","N","","201410","Q1"
20151003,2015-10-03 00:00:00.000,"Saturday",7,3,276,40,"October",10,4,2015,1,1,2016,"N","Y","N","","201510","Q1"
20151010,2015-10-10 00:00:00.000,"Saturday",7,10,283,41,"October",10,4,2015,1,1,2016,"N","Y","N","","201510","Q1"
20151017,2015-10-17 00:00:00.000,"Saturday",7,17,290,42,"October",10,4,2015,1,1,2016,"N","Y","N","","201510","Q1"
20151024,2015-10-24 00:00:00.000,"Saturday",7,24,297,43,"October",10,4,2015,1,1,2016,"N","Y","N","","201510","Q1"
20161001,2016-10-01 00:00:00.000,"Saturday",7,1,275,40,"October",10,4,2016,1,1,2017,"N","Y","N","","201610","Q1"
20161008,2016-10-08 00:00:00.000,"Saturday",7,8,282,41,"October",10,4,2016,1,1,2017,"N","Y","N","","201610","Q1"
20161015,2016-10-15 00:00:00.000,"Saturday",7,15,289,42,"October",10,4,2016,1,1,2017,"N","Y","N","","201610","Q1"
20161022,2016-10-22 00:00:00.000,"Saturday",7,22,296,43,"October",10,4,2016,1,1,2017,"N","Y","N","","201610","Q1"
20161029,2016-10-29 00:00:00.000,"Saturday",7,29,303,44,"October",10,4,2016,1,1,2017,"N","Y","N","","201610","Q1"
20171007,2017-10-07 00:00:00.000,"Saturday",7,7,280,40,"October",10,4,2017,1,1,2018,"N","Y","N","","201710","Q1"
20171014,2017-10-14 00:00:00.000,"Saturday",7,14,287,41,"October",10,4,2017,1,1,2018,"N","Y","N","","201710","Q1"
20171021,2017-10-21 00:00:00.000,"Saturday",7,21,294,42,"October",10,4,2017,1,1,2018,"N","Y","N","","201710","Q1"
20171028,2017-10-28 00:00:00.000,"Saturday",7,28,301,43,"October",10,4,2017,1,1,2018,"N","Y","N","","201710","Q1"
20181006,2018-10-06 00:00:00.000,"Saturday",7,6,279,40,"October",10,4,2018,1,1,2019,"N","Y","N","","201810","Q1"
20181013,2018-10-13 00:00:00.000,"Saturday",7,13,286,41,"October",10,4,2018,1,1,2019,"N","Y","N","","201810","Q1"
20181020,2018-10-20 00:00:00.000,"Saturday",7,20,293,42,"October",10,4,2018,1,1,2019,"N","Y","N","","201810","Q1"
20181027,2018-10-27 00:00:00.000,"Saturday",7,27,300,43,"October",10,4,2018,1,1,2019,"N","Y","N","","201810","Q1"
20191005,2019-10-05 00:00:00.000,"Saturday",7,5,278,40,"October",10,4,2019,1,1,2020,"N","Y","N","","201910","Q1"
20191012,2019-10-12 00:00:00.000,"Saturday",7,12,285,41,"October",10,4,2019,1,1,2020,"N","Y","N","","201910","Q1"
20191019,2019-10-19 00:00:00.000,"Saturday",7,19,292,42,"October",10,4,2019,1,1,2020,"N","Y","N","","201910","Q1"
20191026,2019-10-26 00:00:00.000,"Saturday",7,26,299,43,"October",10,4,2019,1,1,2020,"N","Y","N","","201910","Q1"
20201003,2020-10-03 00:00:00.000,"Saturday",7,3,277,40,"October",10,4,2020,1,1,2021,"N","Y","N","","202010","Q1"
20201010,2020-10-10 00:00:00.000,"Saturday",7,10,284,41,"October",10,4,2020,1,1,2021,"N","Y","N","","202010","Q1"
20201017,2020-10-17 00:00:00.000,"Saturday",7,17,291,42,"October",10,4,2020,1,1,2021,"N","Y","N","","202010","Q1"
20201024,2020-10-24 00:00:00.000,"Saturday",7,24,298,43,"October",10,4,2020,1,1,2021,"N","Y","N","","202010","Q1"
20211002,2021-10-02 00:00:00.000,"Saturday",7,2,275,40,"October",10,4,2021,1,1,2022,"N","Y","N","","202110","Q1"
20211009,2021-10-09 00:00:00.000,"Saturday",7,9,282,41,"October",10,4,2021,1,1,2022,"N","Y","N","","202110","Q1"
20211016,2021-10-16 00:00:00.000,"Saturday",7,16,289,42,"October",10,4,2021,1,1,2022,"N","Y","N","","202110","Q1"
20211023,2021-10-23 00:00:00.000,"Saturday",7,23,296,43,"October",10,4,2021,1,1,2022,"N","Y","N","","202110","Q1"
20211030,2021-10-30 00:00:00.000,"Saturday",7,30,303,44,"October",10,4,2021,1,1,2022,"N","Y","N","","202110","Q1"
20221001,2022-10-01 00:00:00.000,"Saturday",7,1,274,40,"October",10,4,2022,1,1,2023,"N","Y","N","","202210","Q1"
20221008,2022-10-08 00:00:00.000,"Saturday",7,8,281,41,"October",10,4,2022,1,1,2023,"N","Y","N","","202210","Q1"
20221015,2022-10-15 00:00:00.000,"Saturday",7,15,288,42,"October",10,4,2022,1,1,2023,"N","Y","N","","202210","Q1"
20221022,2022-10-22 00:00:00.000,"Saturday",7,22,295,43,"October",10,4,2022,1,1,2023,"N","Y","N","","202210","Q1"
20221029,2022-10-29 00:00:00.000,"Saturday",7,29,302,44,"October",10,4,2022,1,1,2023,"N","Y","N","","202210","Q1"
20231007,2023-10-07 00:00:00.000,"Saturday",7,7,280,40,"October",10,4,2023,1,1,2024,"N","Y","N","","202310","Q1"
20231014,2023-10-14 00:00:00.000,"Saturday",7,14,287,41,"October",10,4,2023,1,1,2024,"N","Y","N","","202310","Q1"
20231021,2023-10-21 00:00:00.000,"Saturday",7,21,294,42,"October",10,4,2023,1,1,2024,"N","Y","N","","202310","Q1"
20231028,2023-10-28 00:00:00.000,"Saturday",7,28,301,43,"October",10,4,2023,1,1,2024,"N","Y","N","","202310","Q1"
20241005,2024-10-05 00:00:00.000,"Saturday",7,5,279,40,"October",10,4,2024,1,1,2025,"N","Y","N","","202410","Q1"
20241012,2024-10-12 00:00:00.000,"Saturday",7,12,286,41,"October",10,4,2024,1,1,2025,"N","Y","N","","202410","Q1"
20241019,2024-10-19 00:00:00.000,"Saturday",7,19,293,42,"October",10,4,2024,1,1,2025,"N","Y","N","","202410","Q1"
20241026,2024-10-26 00:00:00.000,"Saturday",7,26,300,43,"October",10,4,2024,1,1,2025,"N","Y","N","","202410","Q1"
20100102,2010-01-02 00:00:00.000,"Saturday",7,2,2,1,"January",1,1,2010,4,2,2010,"N","Y","N","","20101","Q2"
20100109,2010-01-09 00:00:00.000,"Saturday",7,9,9,2,"January",1,1,2010,4,2,2010,"N","Y","N","","20101","Q2"
20100116,2010-01-16 00:00:00.000,"Saturday",7,16,16,3,"January",1,1,2010,4,2,2010,"N","Y","N","","20101","Q2"
20100123,2010-01-23 00:00:00.000,"Saturday",7,23,23,4,"January",1,1,2010,4,2,2010,"N","Y","N","","20101","Q2"
20100130,2010-01-30 00:00:00.000,"Saturday",7,30,30,5,"January",1,1,2010,4,2,2010,"N","Y","N","","20101","Q2"
20110101,2011-01-01 00:00:00.000,"Saturday",7,1,1,1,"January",1,1,2011,4,2,2011,"N","Y","N","","20111","Q2"
20110108,2011-01-08 00:00:00.000,"Saturday",7,8,8,2,"January",1,1,2011,4,2,2011,"N","Y","N","","20111","Q2"
20110115,2011-01-15 00:00:00.000,"Saturday",7,15,15,3,"January",1,1,2011,4,2,2011,"N","Y","N","","20111","Q2"
20110122,2011-01-22 00:00:00.000,"Saturday",7,22,22,4,"January",1,1,2011,4,2,2011,"N","Y","N","","20111","Q2"
20110129,2011-01-29 00:00:00.000,"Saturday",7,29,29,5,"January",1,1,2011,4,2,2011,"N","Y","N","","20111","Q2"
20120107,2012-01-07 00:00:00.000,"Saturday",7,7,7,1,"January",1,1,2012,4,2,2012,"N","Y","N","","20121","Q2"
20120114,2012-01-14 00:00:00.000,"Saturday",7,14,14,2,"January",1,1,2012,4,2,2012,"N","Y","N","","20121","Q2"
20120121,2012-01-21 00:00:00.000,"Saturday",7,21,21,3,"January",1,1,2012,4,2,2012,"N","Y","N","","20121","Q2"
20120128,2012-01-28 00:00:00.000,"Saturday",7,28,28,4,"January",1,1,2012,4,2,2012,"N","Y","N","","20121","Q2"
20130105,2013-01-05 00:00:00.000,"Saturday",7,5,5,1,"January",1,1,2013,4,2,2013,"N","Y","N","","20131","Q2"
20130112,2013-01-12 00:00:00.000,"Saturday",7,12,12,2,"January",1,1,2013,4,2,2013,"N","Y","N","","20131","Q2"
20130119,2013-01-19 00:00:00.000,"Saturday",7,19,19,3,"January",1,1,2013,4,2,2013,"N","Y","N","","20131","Q2"
20130126,2013-01-26 00:00:00.000,"Saturday",7,26,26,4,"January",1,1,2013,4,2,2013,"N","Y","N","","20131","Q2"
20140104,2014-01-04 00:00:00.000,"Saturday",7,4,4,1,"January",1,1,2014,4,2,2014,"N","Y","N","","20141","Q2"
20140111,2014-01-11 00:00:00.000,"Saturday",7,11,11,2,"January",1,1,2014,4,2,2014,"N","Y","N","","20141","Q2"
20140118,2014-01-18 00:00:00.000,"Saturday",7,18,18,3,"January",1,1,2014,4,2,2014,"N","Y","N","","20141","Q2"
20140125,2014-01-25 00:00:00.000,"Saturday",7,25,25,4,"January",1,1,2014,4,2,2014,"N","Y","N","","20141","Q2"
20150103,2015-01-03 00:00:00.000,"Saturday",7,3,3,1,"January",1,1,2015,4,2,2015,"N","Y","N","","20151","Q2"
20150110,2015-01-10 00:00:00.000,"Saturday",7,10,10,2,"January",1,1,2015,4,2,2015,"N","Y","N","","20151","Q2"
20150117,2015-01-17 00:00:00.000,"Saturday",7,17,17,3,"January",1,1,2015,4,2,2015,"N","Y","N","","20151","Q2"
20150124,2015-01-24 00:00:00.000,"Saturday",7,24,24,4,"January",1,1,2015,4,2,2015,"N","Y","N","","20151","Q2"
20160102,2016-01-02 00:00:00.000,"Saturday",7,2,2,1,"January",1,1,2016,4,2,2016,"N","Y","N","","20161","Q2"
20160109,2016-01-09 00:00:00.000,"Saturday",7,9,9,2,"January",1,1,2016,4,2,2016,"N","Y","N","","20161","Q2"
20160116,2016-01-16 00:00:00.000,"Saturday",7,16,16,3,"January",1,1,2016,4,2,2016,"N","Y","N","","20161","Q2"
20160123,2016-01-23 00:00:00.000,"Saturday",7,23,23,4,"January",1,1,2016,4,2,2016,"N","Y","N","","20161","Q2"
20160130,2016-01-30 00:00:00.000,"Saturday",7,30,30,5,"January",1,1,2016,4,2,2016,"N","Y","N","","20161","Q2"
20170107,2017-01-07 00:00:00.000,"Saturday",7,7,7,1,"January",1,1,2017,4,2,2017,"N","Y","N","","20171","Q2"
20170114,2017-01-14 00:00:00.000,"Saturday",7,14,14,2,"January",1,1,2017,4,2,2017,"N","Y","N","","20171","Q2"
20170121,2017-01-21 00:00:00.000,"Saturday",7,21,21,3,"January",1,1,2017,4,2,2017,"N","Y","N","","20171","Q2"
20170128,2017-01-28 00:00:00.000,"Saturday",7,28,28,4,"January",1,1,2017,4,2,2017,"N","Y","N","","20171","Q2"
20180106,2018-01-06 00:00:00.000,"Saturday",7,6,6,1,"January",1,1,2018,4,2,2018,"N","Y","N","","20181","Q2"
20180113,2018-01-13 00:00:00.000,"Saturday",7,13,13,2,"January",1,1,2018,4,2,2018,"N","Y","N","","20181","Q2"
20180120,2018-01-20 00:00:00.000,"Saturday",7,20,20,3,"January",1,1,2018,4,2,2018,"N","Y","N","","20181","Q2"
20180127,2018-01-27 00:00:00.000,"Saturday",7,27,27,4,"January",1,1,2018,4,2,2018,"N","Y","N","","20181","Q2"
20190105,2019-01-05 00:00:00.000,"Saturday",7,5,5,1,"January",1,1,2019,4,2,2019,"N","Y","N","","20191","Q2"
20190112,2019-01-12 00:00:00.000,"Saturday",7,12,12,2,"January",1,1,2019,4,2,2019,"N","Y","N","","20191","Q2"
20190119,2019-01-19 00:00:00.000,"Saturday",7,19,19,3,"January",1,1,2019,4,2,2019,"N","Y","N","","20191","Q2"
20190126,2019-01-26 00:00:00.000,"Saturday",7,26,26,4,"January",1,1,2019,4,2,2019,"N","Y","N","","20191","Q2"
20200104,2020-01-04 00:00:00.000,"Saturday",7,4,4,1,"January",1,1,2020,4,2,2020,"N","Y","N","","20201","Q2"
20200111,2020-01-11 00:00:00.000,"Saturday",7,11,11,2,"January",1,1,2020,4,2,2020,"N","Y","N","","20201","Q2"
20200118,2020-01-18 00:00:00.000,"Saturday",7,18,18,3,"January",1,1,2020,4,2,2020,"N","Y","N","","20201","Q2"
20200125,2020-01-25 00:00:00.000,"Saturday",7,25,25,4,"January",1,1,2020,4,2,2020,"N","Y","N","","20201","Q2"
20210102,2021-01-02 00:00:00.000,"Saturday",7,2,2,1,"January",1,1,2021,4,2,2021,"N","Y","N","","20211","Q2"
20210109,2021-01-09 00:00:00.000,"Saturday",7,9,9,2,"January",1,1,2021,4,2,2021,"N","Y","N","","20211","Q2"
20210116,2021-01-16 00:00:00.000,"Saturday",7,16,16,3,"January",1,1,2021,4,2,2021,"N","Y","N","","20211","Q2"
20210123,2021-01-23 00:00:00.000,"Saturday",7,23,23,4,"January",1,1,2021,4,2,2021,"N","Y","N","","20211","Q2"
20210130,2021-01-30 00:00:00.000,"Saturday",7,30,30,5,"January",1,1,2021,4,2,2021,"N","Y","N","","20211","Q2"
20220101,2022-01-01 00:00:00.000,"Saturday",7,1,1,1,"January",1,1,2022,4,2,2022,"N","Y","N","","20221","Q2"
20220108,2022-01-08 00:00:00.000,"Saturday",7,8,8,2,"January",1,1,2022,4,2,2022,"N","Y","N","","20221","Q2"
20220115,2022-01-15 00:00:00.000,"Saturday",7,15,15,3,"January",1,1,2022,4,2,2022,"N","Y","N","","20221","Q2"
20220122,2022-01-22 00:00:00.000,"Saturday",7,22,22,4,"January",1,1,2022,4,2,2022,"N","Y","N","","20221","Q2"
20220129,2022-01-29 00:00:00.000,"Saturday",7,29,29,5,"January",1,1,2022,4,2,2022,"N","Y","N","","20221","Q2"
20230107,2023-01-07 00:00:00.000,"Saturday",7,7,7,1,"January",1,1,2023,4,2,2023,"N","Y","N","","20231","Q2"
20230114,2023-01-14 00:00:00.000,"Saturday",7,14,14,2,"January",1,1,2023,4,2,2023,"N","Y","N","","20231","Q2"
20230121,2023-01-21 00:00:00.000,"Saturday",7,21,21,3,"January",1,1,2023,4,2,2023,"N","Y","N","","20231","Q2"
20230128,2023-01-28 00:00:00.000,"Saturday",7,28,28,4,"January",1,1,2023,4,2,2023,"N","Y","N","","20231","Q2"
20240106,2024-01-06 00:00:00.000,"Saturday",7,6,6,1,"January",1,1,2024,4,2,2024,"N","Y","N","","20241","Q2"
20240113,2024-01-13 00:00:00.000,"Saturday",7,13,13,2,"January",1,1,2024,4,2,2024,"N","Y","N","","20241","Q2"
20240120,2024-01-20 00:00:00.000,"Saturday",7,20,20,3,"January",1,1,2024,4,2,2024,"N","Y","N","","20241","Q2"
20240127,2024-01-27 00:00:00.000,"Saturday",7,27,27,4,"January",1,1,2024,4,2,2024,"N","Y","N","","20241","Q2"
20100306,2010-03-06 00:00:00.000,"Saturday",7,6,65,10,"March",3,1,2010,6,2,2010,"N","Y","N","","20103","Q2"
20100313,2010-03-13 00:00:00.000,"Saturday",7,13,72,11,"March",3,1,2010,6,2,2010,"N","Y","N","","20103","Q2"
20100320,2010-03-20 00:00:00.000,"Saturday",7,20,79,12,"March",3,1,2010,6,2,2010,"N","Y","N","","20103","Q2"
20100327,2010-03-27 00:00:00.000,"Saturday",7,27,86,13,"March",3,1,2010,6,2,2010,"N","Y","N","","20103","Q2"
20110305,2011-03-05 00:00:00.000,"Saturday",7,5,64,10,"March",3,1,2011,6,2,2011,"N","Y","N","","20113","Q2"
20110312,2011-03-12 00:00:00.000,"Saturday",7,12,71,11,"March",3,1,2011,6,2,2011,"N","Y","N","","20113","Q2"
20110319,2011-03-19 00:00:00.000,"Saturday",7,19,78,12,"March",3,1,2011,6,2,2011,"N","Y","N","","20113","Q2"
20110326,2011-03-26 00:00:00.000,"Saturday",7,26,85,13,"March",3,1,2011,6,2,2011,"N","Y","N","","20113","Q2"
20120303,2012-03-03 00:00:00.000,"Saturday",7,3,63,9,"March",3,1,2012,6,2,2012,"N","Y","N","","20123","Q2"
20120310,2012-03-10 00:00:00.000,"Saturday",7,10,70,10,"March",3,1,2012,6,2,2012,"N","Y","N","","20123","Q2"
20120317,2012-03-17 00:00:00.000,"Saturday",7,17,77,11,"March",3,1,2012,6,2,2012,"N","Y","N","","20123","Q2"
20120324,2012-03-24 00:00:00.000,"Saturday",7,24,84,12,"March",3,1,2012,6,2,2012,"N","Y","N","","20123","Q2"
20130302,2013-03-02 00:00:00.000,"Saturday",7,2,61,9,"March",3,1,2013,6,2,2013,"N","Y","N","","20133","Q2"
20130309,2013-03-09 00:00:00.000,"Saturday",7,9,68,10,"March",3,1,2013,6,2,2013,"N","Y","N","","20133","Q2"
20130316,2013-03-16 00:00:00.000,"Saturday",7,16,75,11,"March",3,1,2013,6,2,2013,"N","Y","N","","20133","Q2"
20130323,2013-03-23 00:00:00.000,"Saturday",7,23,82,12,"March",3,1,2013,6,2,2013,"N","Y","N","","20133","Q2"
20130330,2013-03-30 00:00:00.000,"Saturday",7,30,89,13,"March",3,1,2013,6,2,2013,"N","Y","N","","20133","Q2"
20140301,2014-03-01 00:00:00.000,"Saturday",7,1,60,9,"March",3,1,2014,6,2,2014,"N","Y","N","","20143","Q2"
20140308,2014-03-08 00:00:00.000,"Saturday",7,8,67,10,"March",3,1,2014,6,2,2014,"N","Y","N","","20143","Q2"
20140315,2014-03-15 00:00:00.000,"Saturday",7,15,74,11,"March",3,1,2014,6,2,2014,"N","Y","N","","20143","Q2"
20140322,2014-03-22 00:00:00.000,"Saturday",7,22,81,12,"March",3,1,2014,6,2,2014,"N","Y","N","","20143","Q2"
20140329,2014-03-29 00:00:00.000,"Saturday",7,29,88,13,"March",3,1,2014,6,2,2014,"N","Y","N","","20143","Q2"
20150307,2015-03-07 00:00:00.000,"Saturday",7,7,66,10,"March",3,1,2015,6,2,2015,"N","Y","N","","20153","Q2"
20150314,2015-03-14 00:00:00.000,"Saturday",7,14,73,11,"March",3,1,2015,6,2,2015,"N","Y","N","","20153","Q2"
20150321,2015-03-21 00:00:00.000,"Saturday",7,21,80,12,"March",3,1,2015,6,2,2015,"N","Y","N","","20153","Q2"
20150328,2015-03-28 00:00:00.000,"Saturday",7,28,87,13,"March",3,1,2015,6,2,2015,"N","Y","N","","20153","Q2"
20160305,2016-03-05 00:00:00.000,"Saturday",7,5,65,10,"March",3,1,2016,6,2,2016,"N","Y","N","","20163","Q2"
20160312,2016-03-12 00:00:00.000,"Saturday",7,12,72,11,"March",3,1,2016,6,2,2016,"N","Y","N","","20163","Q2"
20160319,2016-03-19 00:00:00.000,"Saturday",7,19,79,12,"March",3,1,2016,6,2,2016,"N","Y","N","","20163","Q2"
20160326,2016-03-26 00:00:00.000,"Saturday",7,26,86,13,"March",3,1,2016,6,2,2016,"N","Y","N","","20163","Q2"
20170304,2017-03-04 00:00:00.000,"Saturday",7,4,63,9,"March",3,1,2017,6,2,2017,"N","Y","N","","20173","Q2"
20170311,2017-03-11 00:00:00.000,"Saturday",7,11,70,10,"March",3,1,2017,6,2,2017,"N","Y","N","","20173","Q2"
20170318,2017-03-18 00:00:00.000,"Saturday",7,18,77,11,"March",3,1,2017,6,2,2017,"N","Y","N","","20173","Q2"
