Expense Items,Expense Category,Month,Expense Values
"T&E - Meals & Entertainment","Travel & Entertainment",2017-12-01 00:00:00.000,5029.4229846165508
"T&E - Meals & Entertainment","Travel & Entertainment",2018-01-01 00:00:00.000,5130.0114443088823
"T&E - Meals & Entertainment","Travel & Entertainment",2018-02-01 00:00:00.000,5335.211902081237
"T&E - Meals & Entertainment","Travel & Entertainment",2018-03-01 00:00:00.000,5335.211902081237
"T&E - Meals & Entertainment","Travel & Entertainment",2018-04-01 00:00:00.000,5495.2682591436751
"T&E - Meals & Entertainment","Travel & Entertainment",2018-05-01 00:00:00.000,5715.0789895094222
"T&E - Airfare","Travel & Entertainment",2015-05-01 00:00:00.000,58.244270551156816
"T&E - Airfare","Travel & Entertainment",2015-06-01 00:00:00.000,59.409155962179959
"T&E - Airfare","Travel & Entertainment",2015-07-01 00:00:00.000,58.815064402558157
"T&E - Airfare","Travel & Entertainment",2015-08-01 00:00:00.000,58.226913758532575
"T&E - Airfare","Travel & Entertainment",2015-09-01 00:00:00.000,57.062375483361919
"T&E - Airfare","Travel & Entertainment",2015-10-01 00:00:00.000,54.209256709193824
"T&E - Airfare","Travel & Entertainment",2015-11-01 00:00:00.000,55.835534410469641
"T&E - Airfare","Travel & Entertainment",2015-12-01 00:00:00.000,55.277179066364944
"T&E - Airfare","Travel & Entertainment",2016-01-01 00:00:00.000,55.829950857028592
"T&E - Airfare","Travel & Entertainment",2016-02-01 00:00:00.000,53.596752822747447
"T&E - Airfare","Travel & Entertainment",2016-03-01 00:00:00.000,52.5248177662925
"T&E - Airfare","Travel & Entertainment",2016-04-01 00:00:00.000,49.898576877977874
"T&E - Airfare","Travel & Entertainment",2016-05-01 00:00:00.000,48.401619571638534
"T&E - Airfare","Travel & Entertainment",2016-06-01 00:00:00.000,49.8536681587877
"T&E - Airfare","Travel & Entertainment",2016-07-01 00:00:00.000,49.355131477199819
"T&E - Airfare","Travel & Entertainment",2016-08-01 00:00:00.000,50.342234106743817
"T&E - Airfare","Travel & Entertainment",2016-09-01 00:00:00.000,48.831967083541507
"T&E - Airfare","Travel & Entertainment",2016-10-01 00:00:00.000,50.785245766883172
"T&E - Airfare","Travel & Entertainment",2016-11-01 00:00:00.000,48.24598347853901
"T&E - Airfare","Travel & Entertainment",2016-12-01 00:00:00.000,50.175822817680569
"T&E - Airfare","Travel & Entertainment",2017-01-01 00:00:00.000,47.66703167679654
"T&E - Airfare","Travel & Entertainment",2017-02-01 00:00:00.000,47.66703167679654
"T&E - Airfare","Travel & Entertainment",2017-03-01 00:00:00.000,50.050383260636373
"T&E - Airfare","Travel & Entertainment",2017-04-01 00:00:00.000,52.552902423668193
"T&E - Airfare","Travel & Entertainment",2017-05-01 00:00:00.000,55.180547544851613
"T&E - Airfare","Travel & Entertainment",2017-06-01 00:00:00.000,52.973325643057549
"T&E - Airfare","Travel & Entertainment",2017-07-01 00:00:00.000,53.503058899488124
"T&E - Airfare","Travel & Entertainment",2017-08-01 00:00:00.000,56.178211844462531
"T&E - Airfare","Travel & Entertainment",2017-09-01 00:00:00.000,53.931083370684021
"T&E - Airfare","Travel & Entertainment",2017-10-01 00:00:00.000,56.088326705511392
"T&E - Airfare","Travel & Entertainment",2017-11-01 00:00:00.000,53.283910370235816
"T&E - Airfare","Travel & Entertainment",2017-12-01 00:00:00.000,52.751071266533451
"T&E - Airfare","Travel & Entertainment",2018-01-01 00:00:00.000,52.223560553868111
"T&E - Airfare","Travel & Entertainment",2018-02-01 00:00:00.000,52.745796159406794
"T&E - Airfare","Travel & Entertainment",2018-03-01 00:00:00.000,54.855628005783061
"T&E - Airfare","Travel & Entertainment",2018-04-01 00:00:00.000,52.112846605493907
"T&E - Airfare","Travel & Entertainment",2018-05-01 00:00:00.000,53.155103537603793
"T&E - Lodging","Travel & Entertainment",2015-05-01 00:00:00.000,1442.4177955262805
"T&E - Lodging","Travel & Entertainment",2015-06-01 00:00:00.000,1471.2661514368065
"T&E - Lodging","Travel & Entertainment",2015-07-01 00:00:00.000,1456.5534899224381
"T&E - Lodging","Travel & Entertainment",2015-08-01 00:00:00.000,1398.2913503255406
"T&E - Lodging","Travel & Entertainment",2015-09-01 00:00:00.000,1454.2230043385621
"T&E - Lodging","Travel & Entertainment",2015-10-01 00:00:00.000,1439.6807742951764
"T&E - Lodging","Travel & Entertainment",2015-11-01 00:00:00.000,1511.6648130099354
"T&E - Lodging","Travel & Entertainment",2015-12-01 00:00:00.000,1436.0815723594385
"T&E - Lodging","Travel & Entertainment",2016-01-01 00:00:00.000,1436.0815723594385
"T&E - Lodging","Travel & Entertainment",2016-02-01 00:00:00.000,1479.1640195302216
"T&E - Lodging","Travel & Entertainment",2016-03-01 00:00:00.000,1419.9974587490126
"T&E - Lodging","Travel & Entertainment",2016-04-01 00:00:00.000,1348.997585811562
"T&E - Lodging","Travel & Entertainment",2016-05-01 00:00:00.000,1375.9775375277934
"T&E - Lodging","Travel & Entertainment",2016-06-01 00:00:00.000,1389.7373129030714
"T&E - Lodging","Travel & Entertainment",2016-07-01 00:00:00.000,1431.4294322901633
"T&E - Lodging","Travel & Entertainment",2016-08-01 00:00:00.000,1417.1151379672617
"T&E - Lodging","Travel & Entertainment",2016-09-01 00:00:00.000,1459.6285921062795
"T&E - Lodging","Travel & Entertainment",2016-10-01 00:00:00.000,1401.2434484220282
"T&E - Lodging","Travel & Entertainment",2016-11-01 00:00:00.000,1331.1812760009268
"T&E - Lodging","Travel & Entertainment",2016-12-01 00:00:00.000,1371.1167142809547
"T&E - Lodging","Travel & Entertainment",2017-01-01 00:00:00.000,1384.8278814237642
"T&E - Lodging","Travel & Entertainment",2017-02-01 00:00:00.000,1370.9796026095264
"T&E - Lodging","Travel & Entertainment",2017-03-01 00:00:00.000,1302.43062247905
"T&E - Lodging","Travel & Entertainment",2017-04-01 00:00:00.000,1237.3090913550975
"T&E - Lodging","Travel & Entertainment",2017-05-01 00:00:00.000,1249.6821822686484
"T&E - Lodging","Travel & Entertainment",2017-06-01 00:00:00.000,1199.6948949779023
"T&E - Lodging","Travel & Entertainment",2017-07-01 00:00:00.000,1163.7040481285653
"T&E - Lodging","Travel & Entertainment",2017-08-01 00:00:00.000,1210.252210053708
"T&E - Lodging","Travel & Entertainment",2017-09-01 00:00:00.000,1258.6622984558564
"T&E - Lodging","Travel & Entertainment",2017-10-01 00:00:00.000,1296.422167409532
"T&E - Lodging","Travel & Entertainment",2017-11-01 00:00:00.000,1309.3863890836274
"T&E - Lodging","Travel & Entertainment",2017-12-01 00:00:00.000,1309.3863890836274
"T&E - Lodging","Travel & Entertainment",2018-01-01 00:00:00.000,1348.6679807561363
"T&E - Lodging","Travel & Entertainment",2018-02-01 00:00:00.000,1281.2345817183293
"T&E - Lodging","Travel & Entertainment",2018-03-01 00:00:00.000,1319.6716191698792
"T&E - Lodging","Travel & Entertainment",2018-04-01 00:00:00.000,1306.4749029781806
"T&E - Lodging","Travel & Entertainment",2018-05-01 00:00:00.000,1254.2159068590531
"Sales - Fleet Depreciation","Depreciation Expense",2015-05-01 00:00:00.000,6071.3359506455054
"Sales - Fleet Depreciation","Depreciation Expense",2015-06-01 00:00:00.000,6192.7626696584157
"Sales - Fleet Depreciation","Depreciation Expense",2015-07-01 00:00:00.000,6440.4731764447524
"Sales - Fleet Depreciation","Depreciation Expense",2015-08-01 00:00:00.000,6569.2826399736468
"Sales - Fleet Depreciation","Depreciation Expense",2015-09-01 00:00:00.000,6503.5898135739108
"Sales - Fleet Depreciation","Depreciation Expense",2015-10-01 00:00:00.000,6828.7693042526062
"Sales - Fleet Depreciation","Depreciation Expense",2015-11-01 00:00:00.000,6623.906225125028
"Sales - Fleet Depreciation","Depreciation Expense",2015-12-01 00:00:00.000,6955.1015363812794
"Sales - Fleet Depreciation","Depreciation Expense",2016-01-01 00:00:00.000,7094.2035671089052
"Sales - Fleet Depreciation","Depreciation Expense",2016-02-01 00:00:00.000,7165.1456027799941
"Sales - Fleet Depreciation","Depreciation Expense",2016-03-01 00:00:00.000,7021.8426907243938
"Sales - Fleet Depreciation","Depreciation Expense",2016-04-01 00:00:00.000,7232.497971446126
"Sales - Fleet Depreciation","Depreciation Expense",2016-05-01 00:00:00.000,7594.1228700184329
"Sales - Fleet Depreciation","Depreciation Expense",2016-06-01 00:00:00.000,7290.3579552176952
"Sales - Fleet Depreciation","Depreciation Expense",2016-07-01 00:00:00.000,7363.261534769872
"Sales - Fleet Depreciation","Depreciation Expense",2016-08-01 00:00:00.000,7068.7310733790773
"Sales - Fleet Depreciation","Depreciation Expense",2016-09-01 00:00:00.000,6715.2945197101226
"Sales - Fleet Depreciation","Depreciation Expense",2016-10-01 00:00:00.000,6648.1415745130207
"Sales - Fleet Depreciation","Depreciation Expense",2016-11-01 00:00:00.000,6448.69732727763
"Sales - Fleet Depreciation","Depreciation Expense",2016-12-01 00:00:00.000,6255.2364074593006
"Sales - Fleet Depreciation","Depreciation Expense",2017-01-01 00:00:00.000,6380.3411356084862
"Sales - Fleet Depreciation","Depreciation Expense",2017-02-01 00:00:00.000,6125.1274901841471
"Sales - Fleet Depreciation","Depreciation Expense",2017-03-01 00:00:00.000,6247.63003998783
"Sales - Fleet Depreciation","Depreciation Expense",2017-04-01 00:00:00.000,6560.0115419872218
"Sales - Fleet Depreciation","Depreciation Expense",2017-05-01 00:00:00.000,6232.0109648878606
"Sales - Fleet Depreciation","Depreciation Expense",2017-06-01 00:00:00.000,6232.0109648878606
"Sales - Fleet Depreciation","Depreciation Expense",2017-07-01 00:00:00.000,6543.611513132254
"Sales - Fleet Depreciation","Depreciation Expense",2017-08-01 00:00:00.000,6281.8670526069636
"Sales - Fleet Depreciation","Depreciation Expense",2017-09-01 00:00:00.000,5967.7736999766148
"Sales - Fleet Depreciation","Depreciation Expense",2017-10-01 00:00:00.000,5908.0959629768486
"Sales - Fleet Depreciation","Depreciation Expense",2017-11-01 00:00:00.000,5671.7721244577742
"Sales - Fleet Depreciation","Depreciation Expense",2017-12-01 00:00:00.000,5841.9252881915072
"Sales - Fleet Depreciation","Depreciation Expense",2018-01-01 00:00:00.000,6075.6022997191685
"Sales - Fleet Depreciation","Depreciation Expense",2018-02-01 00:00:00.000,6257.8703687107427
"Sales - Fleet Depreciation","Depreciation Expense",2018-03-01 00:00:00.000,6383.0277760849576
"Sales - Fleet Depreciation","Depreciation Expense",2018-04-01 00:00:00.000,6510.6883316066569
"Sales - Fleet Depreciation","Depreciation Expense",2018-05-01 00:00:00.000,6771.1158648709234
"Depreciation Expense","Depreciation Expense",2015-05-01 00:00:00.000,16012.185090473091
"Depreciation Expense","Depreciation Expense",2015-06-01 00:00:00.000,16172.306941377821
"Depreciation Expense","Depreciation Expense",2015-07-01 00:00:00.000,15848.860802550265
"Depreciation Expense","Depreciation Expense",2015-08-01 00:00:00.000,15214.906370448254
"Depreciation Expense","Depreciation Expense",2015-09-01 00:00:00.000,14454.161051925841
"Depreciation Expense","Depreciation Expense",2015-10-01 00:00:00.000,13875.994609848805
"Depreciation Expense","Depreciation Expense",2015-11-01 00:00:00.000,13320.954825454854
"Depreciation Expense","Depreciation Expense",2015-12-01 00:00:00.000,13720.583470218498
"Depreciation Expense","Depreciation Expense",2016-01-01 00:00:00.000,13583.377635516314
"Depreciation Expense","Depreciation Expense",2016-02-01 00:00:00.000,13040.042530095661
"Depreciation Expense","Depreciation Expense",2016-03-01 00:00:00.000,13040.042530095661
"Depreciation Expense","Depreciation Expense",2016-04-01 00:00:00.000,13300.843380697574
"Depreciation Expense","Depreciation Expense",2016-05-01 00:00:00.000,13300.843380697574
"Depreciation Expense","Depreciation Expense",2016-06-01 00:00:00.000,13699.868682118502
"Depreciation Expense","Depreciation Expense",2016-07-01 00:00:00.000,13425.871308476133
"Depreciation Expense","Depreciation Expense",2016-08-01 00:00:00.000,13962.906160815179
"Depreciation Expense","Depreciation Expense",2016-09-01 00:00:00.000,14661.05146885594
"Depreciation Expense","Depreciation Expense",2016-10-01 00:00:00.000,14954.272498233058
"Depreciation Expense","Depreciation Expense",2016-11-01 00:00:00.000,14356.101598303736
"Depreciation Expense","Depreciation Expense",2016-12-01 00:00:00.000,13925.418550354623
"Depreciation Expense","Depreciation Expense",2017-01-01 00:00:00.000,13229.147622836892
"Depreciation Expense","Depreciation Expense",2017-02-01 00:00:00.000,12567.690241695045
"Depreciation Expense","Depreciation Expense",2017-03-01 00:00:00.000,12316.336436861144
"Depreciation Expense","Depreciation Expense",2017-04-01 00:00:00.000,12808.989894335591
"Depreciation Expense","Depreciation Expense",2017-05-01 00:00:00.000,13449.439389052372
"Depreciation Expense","Depreciation Expense",2017-06-01 00:00:00.000,12776.96741959975
"Depreciation Expense","Depreciation Expense",2017-07-01 00:00:00.000,13415.81579057974
"Depreciation Expense","Depreciation Expense",2017-08-01 00:00:00.000,13147.499474768145
"Depreciation Expense","Depreciation Expense",2017-09-01 00:00:00.000,13147.499474768145
"Depreciation Expense","Depreciation Expense",2017-10-01 00:00:00.000,13541.92445901119
"Depreciation Expense","Depreciation Expense",2017-11-01 00:00:00.000,13812.762948191414
"Depreciation Expense","Depreciation Expense",2017-12-01 00:00:00.000,13950.89057767333
"Depreciation Expense","Depreciation Expense",2018-01-01 00:00:00.000,14229.908389226795
"Depreciation Expense","Depreciation Expense",2018-02-01 00:00:00.000,13945.310221442258
"Depreciation Expense","Depreciation Expense",2018-03-01 00:00:00.000,13805.857119227838
"Depreciation Expense","Depreciation Expense",2018-04-01 00:00:00.000,13115.564263266444
"Depreciation Expense","Depreciation Expense",2018-05-01 00:00:00.000,12722.097335368449
"Rent/Lease Office Equipment","Renting Office Space",2015-05-01 00:00:00.000,2687.0566216342468
"Rent/Lease Office Equipment","Renting Office Space",2015-06-01 00:00:00.000,2821.4094527159591
"Rent/Lease Office Equipment","Renting Office Space",2015-07-01 00:00:00.000,2793.1953581887997
"Rent/Lease Office Equipment","Renting Office Space",2015-08-01 00:00:00.000,2709.3994974431357
"Rent/Lease Office Equipment","Renting Office Space",2015-09-01 00:00:00.000,2790.68148236643
"Rent/Lease Office Equipment","Renting Office Space",2015-10-01 00:00:00.000,2846.4951120137584
"Rent/Lease Office Equipment","Renting Office Space",2015-11-01 00:00:00.000,2988.8198676144466
"Rent/Lease Office Equipment","Renting Office Space",2015-12-01 00:00:00.000,2988.8198676144466
"Rent/Lease Office Equipment","Renting Office Space",2016-01-01 00:00:00.000,2929.0434702621574
"Rent/Lease Office Equipment","Renting Office Space",2016-02-01 00:00:00.000,3016.9147743700223
"Rent/Lease Office Equipment","Renting Office Space",2016-03-01 00:00:00.000,3077.2530698574233
"Rent/Lease Office Equipment","Renting Office Space",2016-04-01 00:00:00.000,3015.7080084602744
"Rent/Lease Office Equipment","Renting Office Space",2016-05-01 00:00:00.000,3015.7080084602744
"Rent/Lease Office Equipment","Renting Office Space",2016-06-01 00:00:00.000,3106.1792487140824
"Rent/Lease Office Equipment","Renting Office Space",2016-07-01 00:00:00.000,3137.2410412012232
"Rent/Lease Office Equipment","Renting Office Space",2016-08-01 00:00:00.000,3074.4962203771984
"Rent/Lease Office Equipment","Renting Office Space",2016-09-01 00:00:00.000,3074.4962203771984
"Rent/Lease Office Equipment","Renting Office Space",2016-10-01 00:00:00.000,3013.0062959696547
"Rent/Lease Office Equipment","Renting Office Space",2016-11-01 00:00:00.000,3073.2664218890473
"Rent/Lease Office Equipment","Renting Office Space",2016-12-01 00:00:00.000,3134.7317503268282
"Rent/Lease Office Equipment","Renting Office Space",2017-01-01 00:00:00.000,3009.342480313755
"Rent/Lease Office Equipment","Renting Office Space",2017-02-01 00:00:00.000,2888.9687811012045
"Rent/Lease Office Equipment","Renting Office Space",2017-03-01 00:00:00.000,2888.9687811012045
"Rent/Lease Office Equipment","Renting Office Space",2017-04-01 00:00:00.000,2831.1894054791806
"Rent/Lease Office Equipment","Renting Office Space",2017-05-01 00:00:00.000,2887.8131935887645
"Rent/Lease Office Equipment","Renting Office Space",2017-06-01 00:00:00.000,2743.4225339093259
"Rent/Lease Office Equipment","Renting Office Space",2017-07-01 00:00:00.000,2661.1198578920457
"Rent/Lease Office Equipment","Renting Office Space",2017-08-01 00:00:00.000,2581.2862621552845
"Rent/Lease Office Equipment","Renting Office Space",2017-09-01 00:00:00.000,2503.8476742906259
"Rent/Lease Office Equipment","Renting Office Space",2017-10-01 00:00:00.000,2528.8861510335323
"Rent/Lease Office Equipment","Renting Office Space",2017-11-01 00:00:00.000,2453.0195665025262
"Rent/Lease Office Equipment","Renting Office Space",2017-12-01 00:00:00.000,2477.5497621675513
"Rent/Lease Office Equipment","Renting Office Space",2018-01-01 00:00:00.000,2527.1007574109026
"Rent/Lease Office Equipment","Renting Office Space",2018-02-01 00:00:00.000,2476.5587422626845
"Rent/Lease Office Equipment","Renting Office Space",2018-03-01 00:00:00.000,2352.73080514955
"Rent/Lease Office Equipment","Renting Office Space",2018-04-01 00:00:00.000,2423.312729304037
"Rent/Lease Office Equipment","Renting Office Space",2018-05-01 00:00:00.000,2326.3802201318754
"Rent - Office","Renting Office Space",2015-05-01 00:00:00.000,40427.065450380505
"Rent - Office","Renting Office Space",2015-06-01 00:00:00.000,40427.065450380505
"Rent - Office","Renting Office Space",2015-07-01 00:00:00.000,40427.065450380505
"Rent - Office","Renting Office Space",2015-08-01 00:00:00.000,38405.712177861475
"Rent - Office","Renting Office Space",2015-09-01 00:00:00.000,39557.883543197328
"Rent - Office","Renting Office Space",2015-10-01 00:00:00.000,38766.72587233338
"Rent - Office","Renting Office Space",2015-11-01 00:00:00.000,36828.389578716706
"Rent - Office","Renting Office Space",2015-12-01 00:00:00.000,37196.673474503878
"Rent - Office","Renting Office Space",2016-01-01 00:00:00.000,39056.507148229073
"Rent - Office","Renting Office Space",2016-02-01 00:00:00.000,37494.246862299908
"Rent - Office","Renting Office Space",2016-03-01 00:00:00.000,37119.30439367691
"Rent - Office","Renting Office Space",2016-04-01 00:00:00.000,38604.076569423982
"Rent - Office","Renting Office Space",2016-05-01 00:00:00.000,37445.954272341267
"Rent - Office","Renting Office Space",2016-06-01 00:00:00.000,35573.6565587242
"Rent - Office","Renting Office Space",2016-07-01 00:00:00.000,35929.393124311442
"Rent - Office","Renting Office Space",2016-08-01 00:00:00.000,35210.805261825211
"Rent - Office","Renting Office Space",2016-09-01 00:00:00.000,36971.345524916469
"Rent - Office","Renting Office Space",2016-10-01 00:00:00.000,38080.485890663964
"Rent - Office","Renting Office Space",2016-11-01 00:00:00.000,39222.900467383886
"Rent - Office","Renting Office Space",2016-12-01 00:00:00.000,38046.213453362368
"Rent - Office","Renting Office Space",2017-01-01 00:00:00.000,36524.364915227874
"Rent - Office","Renting Office Space",2017-02-01 00:00:00.000,34698.146669466478
"Rent - Office","Renting Office Space",2017-03-01 00:00:00.000,33310.220802687822
"Rent - Office","Renting Office Space",2017-04-01 00:00:00.000,32310.914178607185
"Rent - Office","Renting Office Space",2017-05-01 00:00:00.000,33926.459887537545
"Rent - Office","Renting Office Space",2017-06-01 00:00:00.000,34944.253684163676
"Rent - Office","Renting Office Space",2017-07-01 00:00:00.000,34594.811147322034
"Rent - Office","Renting Office Space",2017-08-01 00:00:00.000,34248.863035848815
"Rent - Office","Renting Office Space",2017-09-01 00:00:00.000,34248.863035848815
"Rent - Office","Renting Office Space",2017-10-01 00:00:00.000,33221.397144773349
"Rent - Office","Renting Office Space",2017-11-01 00:00:00.000,31892.541258982419
"Rent - Office","Renting Office Space",2017-12-01 00:00:00.000,32530.392084162064
"Rent - Office","Renting Office Space",2018-01-01 00:00:00.000,30903.87247995396
"Rent - Office","Renting Office Space",2018-02-01 00:00:00.000,32449.06610395166
"Rent - Office","Renting Office Space",2018-03-01 00:00:00.000,34071.519409149245
"Rent - Office","Renting Office Space",2018-04-01 00:00:00.000,32708.658632783274
"Rent - Office","Renting Office Space",2018-05-01 00:00:00.000,34017.004978094606
"Telecommunications","Telecommunications",2015-05-01 00:00:00.000,6680.66323126356
"Telecommunications","Telecommunications",2015-06-01 00:00:00.000,6814.2764958888311
"Telecommunications","Telecommunications",2015-07-01 00:00:00.000,6677.9909659710547
"Telecommunications","Telecommunications",2015-08-01 00:00:00.000,6744.7708756307657
"Telecommunications","Telecommunications",2015-09-01 00:00:00.000,6879.66629314338
"Telecommunications","Telecommunications",2015-10-01 00:00:00.000,7154.8529448691161
"Telecommunications","Telecommunications",2015-11-01 00:00:00.000,6940.2073565230421
"Telecommunications","Telecommunications",2015-12-01 00:00:00.000,7009.6094300882714
"Telecommunications","Telecommunications",2016-01-01 00:00:00.000,6729.2250528847408
"Telecommunications","Telecommunications",2016-02-01 00:00:00.000,6460.05605076935
"Telecommunications","Telecommunications",2016-03-01 00:00:00.000,6589.2571717847377
"Telecommunications","Telecommunications",2016-04-01 00:00:00.000,6655.149743502584
"Telecommunications","Telecommunications",2016-05-01 00:00:00.000,6455.4952511975071
"Telecommunications","Telecommunications",2016-06-01 00:00:00.000,6713.715061245407
"Telecommunications","Telecommunications",2016-07-01 00:00:00.000,7049.400814307678
"Telecommunications","Telecommunications",2016-08-01 00:00:00.000,6696.9307735922939
"Telecommunications","Telecommunications",2016-09-01 00:00:00.000,6696.9307735922939
"Telecommunications","Telecommunications",2016-10-01 00:00:00.000,6362.0842349126788
"Telecommunications","Telecommunications",2016-11-01 00:00:00.000,6171.2217078652984
"Telecommunications","Telecommunications",2016-12-01 00:00:00.000,6418.07057617991
"Telecommunications","Telecommunications",2017-01-01 00:00:00.000,6353.8898704181111
"Telecommunications","Telecommunications",2017-02-01 00:00:00.000,6671.5843639390168
"Telecommunications","Telecommunications",2017-03-01 00:00:00.000,6938.4477384965776
"Telecommunications","Telecommunications",2017-04-01 00:00:00.000,7007.8322158815436
"Telecommunications","Telecommunications",2017-05-01 00:00:00.000,7147.9888601991743
"Telecommunications","Telecommunications",2017-06-01 00:00:00.000,7147.9888601991743
"Telecommunications","Telecommunications",2017-07-01 00:00:00.000,7005.0290829951909
"Telecommunications","Telecommunications",2017-08-01 00:00:00.000,7075.0793738251423
"Telecommunications","Telecommunications",2017-09-01 00:00:00.000,7004.3285800868916
"Telecommunications","Telecommunications",2017-10-01 00:00:00.000,7074.3718658877606
"Telecommunications","Telecommunications",2017-11-01 00:00:00.000,7286.6030218643937
"Telecommunications","Telecommunications",2017-12-01 00:00:00.000,7359.4690520830382
"Telecommunications","Telecommunications",2018-01-01 00:00:00.000,7506.6584331246986
"Telecommunications","Telecommunications",2018-02-01 00:00:00.000,7506.6584331246986
"Telecommunications","Telecommunications",2018-03-01 00:00:00.000,7506.6584331246986
"Telecommunications","Telecommunications",2018-04-01 00:00:00.000,7881.9913547809338
"Telecommunications","Telecommunications",2018-05-01 00:00:00.000,8039.6311818765535
"Telecomm - Broadband","Telecommunications",2015-05-01 00:00:00.000,1814.9950455436804
"Telecomm - Broadband","Telecommunications",2015-06-01 00:00:00.000,1814.9950455436804
"Telecomm - Broadband","Telecommunications",2015-07-01 00:00:00.000,1833.1449959991171
"Telecomm - Broadband","Telecommunications",2015-08-01 00:00:00.000,1906.470795839082
"Telecomm - Broadband","Telecommunications",2015-09-01 00:00:00.000,1887.4060878806911
"Telecomm - Broadband","Telecommunications",2015-10-01 00:00:00.000,1962.9023313959187
"Telecomm - Broadband","Telecommunications",2015-11-01 00:00:00.000,2061.0474479657146
"Telecomm - Broadband","Telecommunications",2015-12-01 00:00:00.000,2143.4893458843435
"Telecomm - Broadband","Telecommunications",2016-01-01 00:00:00.000,2250.6638131785608
"Telecomm - Broadband","Telecommunications",2016-02-01 00:00:00.000,2138.1306225196327
"Telecomm - Broadband","Telecommunications",2016-03-01 00:00:00.000,2159.5119287448288
"Telecomm - Broadband","Telecommunications",2016-04-01 00:00:00.000,2116.3216901699325
"Telecomm - Broadband","Telecommunications",2016-05-01 00:00:00.000,2031.6688225631351
"Telecomm - Broadband","Telecommunications",2016-06-01 00:00:00.000,1970.7187578862411
"Telecomm - Broadband","Telecommunications",2016-07-01 00:00:00.000,2029.8403206228284
"Telecomm - Broadband","Telecommunications",2016-08-01 00:00:00.000,1989.2435142103718
"Telecomm - Broadband","Telecommunications",2016-09-01 00:00:00.000,2029.0283844945793
"Telecomm - Broadband","Telecommunications",2016-10-01 00:00:00.000,2110.1895198743623
"Telecomm - Broadband","Telecommunications",2016-11-01 00:00:00.000,2131.2914150731062
"Telecomm - Broadband","Telecommunications",2016-12-01 00:00:00.000,2173.9172433745684
"Telecomm - Broadband","Telecommunications",2017-01-01 00:00:00.000,2152.1780709408226
"Telecomm - Broadband","Telecommunications",2017-02-01 00:00:00.000,2216.7434130690476
"Telecomm - Broadband","Telecommunications",2017-03-01 00:00:00.000,2172.4085448076667
"Telecomm - Broadband","Telecommunications",2017-04-01 00:00:00.000,2107.2362884634367
"Telecomm - Broadband","Telecommunications",2017-05-01 00:00:00.000,2170.4533771173396
"Telecomm - Broadband","Telecommunications",2017-06-01 00:00:00.000,2061.9307082614728
"Telecomm - Broadband","Telecommunications",2017-07-01 00:00:00.000,2123.7886295093167
"Telecomm - Broadband","Telecommunications",2017-08-01 00:00:00.000,2208.7401746896894
"Telecomm - Broadband","Telecommunications",2017-09-01 00:00:00.000,2186.6527729427926
"Telecomm - Broadband","Telecommunications",2017-10-01 00:00:00.000,2295.985411589932
"Telecomm - Broadband","Telecommunications",2017-11-01 00:00:00.000,2204.145995126335
"Telecomm - Broadband","Telecommunications",2017-12-01 00:00:00.000,2115.9801553212815
"Telecomm - Broadband","Telecommunications",2018-01-01 00:00:00.000,2010.1811475552172
"Telecomm - Broadband","Telecommunications",2018-02-01 00:00:00.000,1949.8757131285604
"Telecomm - Broadband","Telecommunications",2018-03-01 00:00:00.000,1988.8732273911316
"Telecomm - Broadband","Telecommunications",2018-04-01 00:00:00.000,2008.7619596650429
"Telecomm - Broadband","Telecommunications",2018-05-01 00:00:00.000,1968.586720471742
"Sealer Material","Equipment",2015-05-01 00:00:00.000,6684.6149994032648
"Sealer Material","Equipment",2015-06-01 00:00:00.000,7018.8457493734286
"Sealer Material","Equipment",2015-07-01 00:00:00.000,7089.0342068671634
"Sealer Material","Equipment",2015-08-01 00:00:00.000,6805.4728385924755
"Sealer Material","Equipment",2015-09-01 00:00:00.000,7145.7464805221
"Sealer Material","Equipment",2015-10-01 00:00:00.000,7360.1188749377634
"Sealer Material","Equipment",2015-11-01 00:00:00.000,7286.5176861883856
"Sealer Material","Equipment",2015-12-01 00:00:00.000,7067.9221556027342
"Sealer Material","Equipment",2016-01-01 00:00:00.000,7209.2805987147885
"Sealer Material","Equipment",2016-02-01 00:00:00.000,7353.4662106890846
"Sealer Material","Equipment",2016-03-01 00:00:00.000,7059.3275622615211
"Sealer Material","Equipment",2016-04-01 00:00:00.000,7341.700664751982
"Sealer Material","Equipment",2016-05-01 00:00:00.000,7488.5346780470218
"Sealer Material","Equipment",2016-06-01 00:00:00.000,7638.305371607963
"Sealer Material","Equipment",2016-07-01 00:00:00.000,8020.2206401883614
"Sealer Material","Equipment",2016-08-01 00:00:00.000,7619.2096081789432
"Sealer Material","Equipment",2016-09-01 00:00:00.000,7543.0175120971544
"Sealer Material","Equipment",2016-10-01 00:00:00.000,7241.2968116132679
"Sealer Material","Equipment",2016-11-01 00:00:00.000,7313.7097797294018
"Sealer Material","Equipment",2016-12-01 00:00:00.000,7533.1210731212841
"Sealer Material","Equipment",2017-01-01 00:00:00.000,7457.789862390071
"Sealer Material","Equipment",2017-02-01 00:00:00.000,7084.9003692705674
"Sealer Material","Equipment",2017-03-01 00:00:00.000,7439.1453877340964
"Sealer Material","Equipment",2017-04-01 00:00:00.000,7215.9710261020737
"Sealer Material","Equipment",2017-05-01 00:00:00.000,7576.7695774071772
