ProductID,Product,ProductCategory,ProductGroup
6790,"Product 6790","Athush","Product Group 100"
6791,"Product 6791","Athush","Product Group 100"
6801,"Product 6801","Athush","Product Group 100"
6806,"Product 6806","Athush","Product Group 100"
6807,"Product 6807","Athush","Product Group 100"
6811,"Product 6811","Athush","Product Group 100"
6813,"Product 6813","Athush","Product Group 100"
6815,"Product 6815","Athush","Product Group 100"
8082,"Product 8082","Tild","Product Group 68"
8084,"Product 8084","Tild","Product Group 68"
8094,"Product 8094","Tild","Product Group 68"
8106,"Product 8106","Tild","Product Group 68"
8121,"Product 8121","Tild","Product Group 68"
8131,"Product 8131","Tild","Product Group 68"
8132,"Product 8132","Tild","Product Group 68"
8152,"Product 8152","Tild","Product Group 26"
8156,"Product 8156","Tild","Product Group 38"
8165,"Product 8165","Tild","Product Group 38"
8167,"Product 8167","Tild","Product Group 38"
8169,"Product 8169","Tild","Product Group 38"
8182,"Product 8182","Tild","Product Group 38"
8186,"Product 8186","Tild","Product Group 38"
8191,"Product 8191","Tild","Product Group 39"
8192,"Product 8192","Tild","Product Group 39"
8195,"Product 8195","Tild","Product Group 54"
8210,"Product 8210","Tild","Product Group 2"
8212,"Product 8212","Tild","Product Group 2"
8214,"Product 8214","Tild","Product Group 2"
8215,"Product 8215","Tild","Product Group 40"
8217,"Product 8217","Tild","Product Group 40"
8219,"Product 8219","Tild","Product Group 2"
8221,"Product 8221","Tild","Product Group 22"
8224,"Product 8224","Tild","Product Group 22"
8225,"Product 8225","Tild","Product Group 22"
8226,"Product 8226","Tild","Product Group 22"
8227,"Product 8227","Tild","Product Group 22"
8232,"Product 8232","Tild","Product Group 144"
8234,"Product 8234","Tild","Product Group 144"
8259,"Product 8259","Tild","Product Group 67"
8260,"Product 8260","Tild","Product Group 67"
8269,"Product 8269","Tild","Product Group 67"
8270,"Product 8270","Tild","Product Group 67"
8271,"Product 8271","Tild","Product Group 67"
8272,"Product 8272","Tild","Product Group 2"
8273,"Product 8273","Tild","Product Group 2"
8274,"Product 8274","Tild","Product Group 2"
8277,"Product 8277","Tild","Product Group 2"
8294,"Product 8294","Tild","Product Group 67"
8303,"Product 8303","Tild","Product Group 144"
8304,"Product 8304","Tild","Product Group 132"
8305,"Product 8305","Tild","Product Group 132"
8314,"Product 8314","Tild","Product Group 144"
8504,"Product 8504","Imosa","Product Group 113"
8507,"Product 8507","Imosa","Product Group 116"
8509,"Product 8509","Imosa","Product Group 116"
8511,"Product 8511","Imosa","Product Group 116"
8512,"Product 8512","Imosa","Product Group 116"
8515,"Product 8515","Imosa","Product Group 115"
8552,"Product 8552","Imosa","Product Group 112"
8554,"Product 8554","Imosa","Product Group 112"
8555,"Product 8555","Imosa","Product Group 112"
8556,"Product 8556","Imosa","Product Group 112"
8558,"Product 8558","Imosa","Product Group 112"
8560,"Product 8560","Imosa","Product Group 112"
8565,"Product 8565","Imosa","Product Group 112"
8566,"Product 8566","Imosa","Product Group 112"
8572,"Product 8572","Imosa","Product Group 114"
8574,"Product 8574","Imosa","Product Group 114"
8591,"Product 8591","Imosa","Product Group 110"
8592,"Product 8592","Imosa","Product Group 111"
8600,"Product 8600","Imosa","Product Group 111"
8601,"Product 8601","Imosa","Product Group 111"
8602,"Product 8602","Imosa","Product Group 111"
8603,"Product 8603","Imosa","Product Group 111"
8604,"Product 8604","Imosa","Product Group 111"
8606,"Product 8606","Imosa","Product Group 111"
8608,"Product 8608","Imosa","Product Group 111"
8609,"Product 8609","Imosa","Product Group 111"
8610,"Product 8610","Imosa","Product Group 117"
8613,"Product 8613","Imosa","Product Group 111"
8615,"Product 8615","Imosa","Product Group 111"
8618,"Product 8618","Imosa","Product Group 113"
8619,"Product 8619","Imosa","Product Group 113"
8620,"Product 8620","Imosa","Product Group 113"
8621,"Product 8621","Imosa","Product Group 113"
8622,"Product 8622","Imosa","Product Group 118"
8623,"Product 8623","Imosa","Product Group 118"
8624,"Product 8624","Imosa","Product Group 118"
8627,"Product 8627","Imosa","Product Group 113"
8628,"Product 8628","Imosa","Product Group 113"
8629,"Product 8629","Imosa","Product Group 113"
8630,"Product 8630","Imosa","Product Group 118"
8631,"Product 8631","Imosa","Product Group 118"
8632,"Product 8632","Imosa","Product Group 113"
8634,"Product 8634","Imosa","Product Group 113"
8636,"Product 8636","Imosa","Product Group 113"
8965,"Product 8965","Denangkin","Product Group 71"
9087,"Product 9087","Denangkin","Product Group 70"
9093,"Product 9093","Denangkin","Product Group 70"
9136,"Product 9136","Denangkin","Product Group 70"
9139,"Product 9139","Denangkin","Product Group 70"
9158,"Product 9158","Denangkin","Product Group 70"
9159,"Product 9159","Denangkin","Product Group 70"
9160,"Product 9160","Denangkin","Product Group 70"
9161,"Product 9161","Denangkin","Product Group 70"
9162,"Product 9162","Denangkin","Product Group 70"
9163,"Product 9163","Denangkin","Product Group 70"
9173,"Product 9173","Denangkin","Product Group 70"
9175,"Product 9175","Denangkin","Product Group 70"
9186,"Product 9186","Denangkin","Product Group 70"
9187,"Product 9187","Denangkin","Product Group 70"
9198,"Product 9198","Denangkin","Product Group 70"
9204,"Product 9204","Denangkin","Product Group 70"
9233,"Product 9233","Denangkin","Product Group 70"
9287,"Product 9287","Tild","Product Group 1"
9289,"Product 9289","Murilach","Product Group 1"
9336,"Product 9336","Sayev","Product Group 1"
9437,"Product 9437","Riser","Product Group 1"
9450,"Product 9450","Riser","Product Group 1"
9451,"Product 9451","Riser","Product Group 1"
9452,"Product 9452","Riser","Product Group 1"
9636,"Product 9636","Athush","Product Group 1"
9640,"Product 9640","Athush","Product Group 1"
9641,"Product 9641","Athush","Product Group 1"
9644,"Product 9644","Athush","Product Group 1"
9653,"Product 9653","Athush","Product Group 1"
9655,"Product 9655","Athush","Product Group 1"
9656,"Product 9656","Athush","Product Group 1"
9658,"Product 9658","Athush","Product Group 1"
9659,"Product 9659","Athush","Product Group 1"
9660,"Product 9660","Athush","Product Group 1"
9665,"Product 9665","Athush","Product Group 1"
9677,"Product 9677","Athush","Product Group 1"
9678,"Product 9678","Athush","Product Group 1"
9679,"Product 9679","Athush","Product Group 1"
9680,"Product 9680","Athush","Product Group 1"
9686,"Product 9686","Athush","Product Group 1"
9687,"Product 9687","Athush","Product Group 1"
9688,"Product 9688","Athush","Product Group 1"
9689,"Product 9689","Athush","Product Group 1"
9694,"Product 9694","Athush","Product Group 1"
9720,"Product 9720","Athush","Product Group 1"
9722,"Product 9722","Athush","Product Group 1"
9723,"Product 9723","Athush","Product Group 1"
9731,"Product 9731","Athush","Product Group 1"
9732,"Product 9732","Athush","Product Group 1"
9733,"Product 9733","Athush","Product Group 1"
9744,"Product 9744","Athush","Product Group 1"
9745,"Product 9745","Athush","Product Group 1"
9747,"Product 9747","Athush","Product Group 1"
9748,"Product 9748","Athush","Product Group 1"
9749,"Product 9749","Athush","Product Group 1"
9750,"Product 9750","Athush","Product Group 1"
9751,"Product 9751","Athush","Product Group 1"
9752,"Product 9752","Athush","Product Group 1"
9757,"Product 9757","Athush","Product Group 1"
9758,"Product 9758","Athush","Product Group 1"
9759,"Product 9759","Athush","Product Group 1"
9760,"Product 9760","Athush","Product Group 1"
9761,"Product 9761","Athush","Product Group 1"
9762,"Product 9762","Athush","Product Group 1"
9773,"Product 9773","Athush","Product Group 1"
9774,"Product 9774","Athush","Product Group 1"
9775,"Product 9775","Athush","Product Group 1"
9777,"Product 9777","Athush","Product Group 1"
9785,"Product 9785","Athush","Product Group 1"
9786,"Product 9786","Athush","Product Group 1"
9787,"Product 9787","Athush","Product Group 1"
9788,"Product 9788","Athush","Product Group 1"
9790,"Product 9790","Athush","Product Group 1"
9798,"Product 9798","Athush","Product Group 1"
9804,"Product 9804","Athush","Product Group 1"
9806,"Product 9806","Athush","Product Group 1"
9808,"Product 9808","Athush","Product Group 1"
9809,"Product 9809","Athush","Product Group 1"
9810,"Product 9810","Athush","Product Group 1"
9814,"Product 9814","Athush","Product Group 1"
9815,"Product 9815","Athush","Product Group 1"
9816,"Product 9816","Athush","Product Group 1"
9817,"Product 9817","Athush","Product Group 1"
9818,"Product 9818","Athush","Product Group 1"
9819,"Product 9819","Athush","Product Group 1"
9821,"Product 9821","Athush","Product Group 1"
9823,"Product 9823","Athush","Product Group 1"
9824,"Product 9824","Athush","Product Group 1"
9825,"Product 9825","Athush","Product Group 1"
3976,"Product 3976","Claent","Product Group 11"
3978,"Product 3978","Claent","Product Group 11"
3980,"Product 3980","Claent","Product Group 11"
3981,"Product 3981","Claent","Product Group 11"
3982,"Product 3982","Claent","Product Group 11"
3984,"Product 3984","Claent","Product Group 11"
3985,"Product 3985","Claent","Product Group 11"
3986,"Product 3986","Claent","Product Group 11"
3987,"Product 3987","Claent","Product Group 11"
3988,"Product 3988","Claent","Product Group 11"
3990,"Product 3990","Claent","Product Group 11"
4001,"Product 4001","Claent","Product Group 11"
4002,"Product 4002","Claent","Product Group 11"
4004,"Product 4004","Claent","Product Group 11"
4013,"Product 4013","Claent","Product Group 11"
4017,"Product 4017","Claent","Product Group 11"
4022,"Product 4022","Claent","Product Group 11"
4023,"Product 4023","Claent","Product Group 11"
4025,"Product 4025","Claent","Product Group 11"
4033,"Product 4033","Claent","Product Group 11"
4034,"Product 4034","Claent","Product Group 11"
4036,"Product 4036","Claent","Product Group 11"
4049,"Product 4049","Claent","Product Group 11"
4069,"Product 4069","Claent","Product Group 11"
4070,"Product 4070","Claent","Product Group 11"
4077,"Product 4077","Claent","Product Group 11"
4083,"Product 4083","Claent","Product Group 11"
4084,"Product 4084","Claent","Product Group 11"
4085,"Product 4085","Claent","Product Group 11"
4089,"Product 4089","Claent","Product Group 11"
4095,"Product 4095","Claent","Product Group 11"
4097,"Product 4097","Claent","Product Group 11"
4099,"Product 4099","Claent","Product Group 11"
4100,"Product 4100","Claent","Product Group 11"
4102,"Product 4102","Claent","Product Group 11"
4107,"Product 4107","Claent","Product Group 11"
4108,"Product 4108","Claent","Product Group 11"
4109,"Product 4109","Claent","Product Group 11"
4112,"Product 4112","Claent","Product Group 11"
4113,"Product 4113","Claent","Product Group 11"
4114,"Product 4114","Claent","Product Group 11"
4115,"Product 4115","Claent","Product Group 11"
4116,"Product 4116","Claent","Product Group 11"
4117,"Product 4117","Claent","Product Group 11"
4119,"Product 4119","Claent","Product Group 11"
4123,"Product 4123","Claent","Product Group 11"
4124,"Product 4124","Claent","Product Group 11"
4125,"Product 4125","Claent","Product Group 11"
4126,"Product 4126","Claent","Product Group 11"
4127,"Product 4127","Claent","Product Group 11"
4129,"Product 4129","Claent","Product Group 11"
4134,"Product 4134","Claent","Product Group 11"
4138,"Product 4138","Claent","Product Group 11"
4142,"Product 4142","Claent","Product Group 11"
4146,"Product 4146","Claent","Product Group 11"
4149,"Product 4149","Claent","Product Group 11"
4150,"Product 4150","Claent","Product Group 11"
4151,"Product 4151","Claent","Product Group 11"
4155,"Product 4155","Claent","Product Group 11"
4157,"Product 4157","Claent","Product Group 11"
4158,"Product 4158","Claent","Product Group 11"
4161,"Product 4161","Claent","Product Group 11"
4167,"Product 4167","Claent","Product Group 11"
4173,"Product 4173","Claent","Product Group 11"
4174,"Product 4174","Claent","Product Group 11"
4176,"Product 4176","Claent","Product Group 11"
4182,"Product 4182","Claent","Product Group 11"
4183,"Product 4183","Claent","Product Group 11"
4184,"Product 4184","Claent","Product Group 11"
4195,"Product 4195","Claent","Product Group 11"
4196,"Product 4196","Claent","Product Group 11"
4203,"Product 4203","Claent","Product Group 11"
4230,"Product 4230","Claent","Product Group 11"
4242,"Product 4242","Claent","Product Group 11"
4247,"Product 4247","Claent","Product Group 11"
4250,"Product 4250","Claent","Product Group 11"
4253,"Product 4253","Claent","Product Group 11"
4256,"Product 4256","Claent","Product Group 11"
4278,"Product 4278","Claent","Product Group 11"
4279,"Product 4279","Claent","Product Group 11"
4280,"Product 4280","Claent","Product Group 11"
4281,"Product 4281","Claent","Product Group 11"
4283,"Product 4283","Claent","Product Group 11"
4284,"Product 4284","Claent","Product Group 11"
4286,"Product 4286","Claent","Product Group 11"
4295,"Product 4295","Claent","Product Group 11"
