Date,Year,MonthNo,Month,Quarter,YearMonth,WeekdayNo,Weekday,DateID
2018-07-21 00:00:00.000,2018,7,"Jul","Q3","2018-07",6,"Sat",20180721
2018-07-22 00:00:00.000,2018,7,"Jul","Q3","2018-07",7,"Sun",20180722
2018-07-23 00:00:00.000,2018,7,"Jul","Q3","2018-07",1,"Mon",20180723
2018-07-24 00:00:00.000,2018,7,"Jul","Q3","2018-07",2,"Tue",20180724
2018-07-25 00:00:00.000,2018,7,"Jul","Q3","2018-07",3,"Wed",20180725
2018-07-26 00:00:00.000,2018,7,"Jul","Q3","2018-07",4,"Thu",20180726
2018-07-27 00:00:00.000,2018,7,"Jul","Q3","2018-07",5,"Fri",20180727
2018-07-28 00:00:00.000,2018,7,"Jul","Q3","2018-07",6,"Sat",20180728
2018-07-29 00:00:00.000,2018,7,"Jul","Q3","2018-07",7,"Sun",20180729
2018-07-30 00:00:00.000,2018,7,"Jul","Q3","2018-07",1,"Mon",20180730
2018-07-31 00:00:00.000,2018,7,"Jul","Q3","2018-07",2,"Tue",20180731
2018-08-01 00:00:00.000,2018,8,"Aug","Q3","2018-08",3,"Wed",20180801
2018-08-02 00:00:00.000,2018,8,"Aug","Q3","2018-08",4,"Thu",20180802
2018-08-03 00:00:00.000,2018,8,"Aug","Q3","2018-08",5,"Fri",20180803
2018-08-04 00:00:00.000,2018,8,"Aug","Q3","2018-08",6,"Sat",20180804
2018-08-05 00:00:00.000,2018,8,"Aug","Q3","2018-08",7,"Sun",20180805
2018-08-06 00:00:00.000,2018,8,"Aug","Q3","2018-08",1,"Mon",20180806
2018-08-07 00:00:00.000,2018,8,"Aug","Q3","2018-08",2,"Tue",20180807
2018-08-08 00:00:00.000,2018,8,"Aug","Q3","2018-08",3,"Wed",20180808
2018-08-09 00:00:00.000,2018,8,"Aug","Q3","2018-08",4,"Thu",20180809
2018-08-10 00:00:00.000,2018,8,"Aug","Q3","2018-08",5,"Fri",20180810
2018-08-11 00:00:00.000,2018,8,"Aug","Q3","2018-08",6,"Sat",20180811
2018-08-12 00:00:00.000,2018,8,"Aug","Q3","2018-08",7,"Sun",20180812
2018-08-13 00:00:00.000,2018,8,"Aug","Q3","2018-08",1,"Mon",20180813
2018-08-14 00:00:00.000,2018,8,"Aug","Q3","2018-08",2,"Tue",20180814
2018-08-15 00:00:00.000,2018,8,"Aug","Q3","2018-08",3,"Wed",20180815
2018-08-16 00:00:00.000,2018,8,"Aug","Q3","2018-08",4,"Thu",20180816
2018-08-17 00:00:00.000,2018,8,"Aug","Q3","2018-08",5,"Fri",20180817
2018-08-18 00:00:00.000,2018,8,"Aug","Q3","2018-08",6,"Sat",20180818
2018-08-19 00:00:00.000,2018,8,"Aug","Q3","2018-08",7,"Sun",20180819
2018-08-20 00:00:00.000,2018,8,"Aug","Q3","2018-08",1,"Mon",20180820
2018-08-21 00:00:00.000,2018,8,"Aug","Q3","2018-08",2,"Tue",20180821
2018-08-22 00:00:00.000,2018,8,"Aug","Q3","2018-08",3,"Wed",20180822
2018-08-23 00:00:00.000,2018,8,"Aug","Q3","2018-08",4,"Thu",20180823
2018-08-24 00:00:00.000,2018,8,"Aug","Q3","2018-08",5,"Fri",20180824
2018-08-25 00:00:00.000,2018,8,"Aug","Q3","2018-08",6,"Sat",20180825
2018-08-26 00:00:00.000,2018,8,"Aug","Q3","2018-08",7,"Sun",20180826
2018-08-27 00:00:00.000,2018,8,"Aug","Q3","2018-08",1,"Mon",20180827
2018-08-28 00:00:00.000,2018,8,"Aug","Q3","2018-08",2,"Tue",20180828
2018-08-29 00:00:00.000,2018,8,"Aug","Q3","2018-08",3,"Wed",20180829
2018-08-30 00:00:00.000,2018,8,"Aug","Q3","2018-08",4,"Thu",20180830
2018-08-31 00:00:00.000,2018,8,"Aug","Q3","2018-08",5,"Fri",20180831
2018-09-01 00:00:00.000,2018,9,"Sep","Q3","2018-09",6,"Sat",20180901
2018-09-02 00:00:00.000,2018,9,"Sep","Q3","2018-09",7,"Sun",20180902
2018-09-03 00:00:00.000,2018,9,"Sep","Q3","2018-09",1,"Mon",20180903
2018-09-04 00:00:00.000,2018,9,"Sep","Q3","2018-09",2,"Tue",20180904
2018-09-05 00:00:00.000,2018,9,"Sep","Q3","2018-09",3,"Wed",20180905
2018-09-06 00:00:00.000,2018,9,"Sep","Q3","2018-09",4,"Thu",20180906
2018-09-07 00:00:00.000,2018,9,"Sep","Q3","2018-09",5,"Fri",20180907
2018-09-08 00:00:00.000,2018,9,"Sep","Q3","2018-09",6,"Sat",20180908
2018-09-09 00:00:00.000,2018,9,"Sep","Q3","2018-09",7,"Sun",20180909
2018-09-10 00:00:00.000,2018,9,"Sep","Q3","2018-09",1,"Mon",20180910
2018-09-11 00:00:00.000,2018,9,"Sep","Q3","2018-09",2,"Tue",20180911
2018-09-12 00:00:00.000,2018,9,"Sep","Q3","2018-09",3,"Wed",20180912
2018-09-13 00:00:00.000,2018,9,"Sep","Q3","2018-09",4,"Thu",20180913
2018-09-14 00:00:00.000,2018,9,"Sep","Q3","2018-09",5,"Fri",20180914
2018-09-15 00:00:00.000,2018,9,"Sep","Q3","2018-09",6,"Sat",20180915
2018-09-16 00:00:00.000,2018,9,"Sep","Q3","2018-09",7,"Sun",20180916
2018-09-17 00:00:00.000,2018,9,"Sep","Q3","2018-09",1,"Mon",20180917
2018-09-18 00:00:00.000,2018,9,"Sep","Q3","2018-09",2,"Tue",20180918
2018-09-19 00:00:00.000,2018,9,"Sep","Q3","2018-09",3,"Wed",20180919
2018-09-20 00:00:00.000,2018,9,"Sep","Q3","2018-09",4,"Thu",20180920
2018-09-21 00:00:00.000,2018,9,"Sep","Q3","2018-09",5,"Fri",20180921
2018-09-22 00:00:00.000,2018,9,"Sep","Q3","2018-09",6,"Sat",20180922
2018-09-23 00:00:00.000,2018,9,"Sep","Q3","2018-09",7,"Sun",20180923
2018-09-24 00:00:00.000,2018,9,"Sep","Q3","2018-09",1,"Mon",20180924
2018-09-25 00:00:00.000,2018,9,"Sep","Q3","2018-09",2,"Tue",20180925
2018-09-26 00:00:00.000,2018,9,"Sep","Q3","2018-09",3,"Wed",20180926
2018-09-27 00:00:00.000,2018,9,"Sep","Q3","2018-09",4,"Thu",20180927
2018-09-28 00:00:00.000,2018,9,"Sep","Q3","2018-09",5,"Fri",20180928
2018-09-29 00:00:00.000,2018,9,"Sep","Q3","2018-09",6,"Sat",20180929
2018-09-30 00:00:00.000,2018,9,"Sep","Q3","2018-09",7,"Sun",20180930
2018-10-01 00:00:00.000,2018,10,"Oct","Q4","2018-10",1,"Mon",20181001
2018-10-02 00:00:00.000,2018,10,"Oct","Q4","2018-10",2,"Tue",20181002
2018-10-03 00:00:00.000,2018,10,"Oct","Q4","2018-10",3,"Wed",20181003
2018-10-04 00:00:00.000,2018,10,"Oct","Q4","2018-10",4,"Thu",20181004
2018-10-05 00:00:00.000,2018,10,"Oct","Q4","2018-10",5,"Fri",20181005
2018-10-06 00:00:00.000,2018,10,"Oct","Q4","2018-10",6,"Sat",20181006
2018-10-07 00:00:00.000,2018,10,"Oct","Q4","2018-10",7,"Sun",20181007
2018-10-08 00:00:00.000,2018,10,"Oct","Q4","2018-10",1,"Mon",20181008
2018-10-09 00:00:00.000,2018,10,"Oct","Q4","2018-10",2,"Tue",20181009
2018-10-10 00:00:00.000,2018,10,"Oct","Q4","2018-10",3,"Wed",20181010
2018-10-11 00:00:00.000,2018,10,"Oct","Q4","2018-10",4,"Thu",20181011
2018-10-12 00:00:00.000,2018,10,"Oct","Q4","2018-10",5,"Fri",20181012
2018-10-13 00:00:00.000,2018,10,"Oct","Q4","2018-10",6,"Sat",20181013
2018-10-14 00:00:00.000,2018,10,"Oct","Q4","2018-10",7,"Sun",20181014
2018-10-15 00:00:00.000,2018,10,"Oct","Q4","2018-10",1,"Mon",20181015
2018-10-16 00:00:00.000,2018,10,"Oct","Q4","2018-10",2,"Tue",20181016
2018-10-17 00:00:00.000,2018,10,"Oct","Q4","2018-10",3,"Wed",20181017
2018-10-18 00:00:00.000,2018,10,"Oct","Q4","2018-10",4,"Thu",20181018
2018-10-19 00:00:00.000,2018,10,"Oct","Q4","2018-10",5,"Fri",20181019
2018-10-20 00:00:00.000,2018,10,"Oct","Q4","2018-10",6,"Sat",20181020
2018-10-21 00:00:00.000,2018,10,"Oct","Q4","2018-10",7,"Sun",20181021
2018-10-22 00:00:00.000,2018,10,"Oct","Q4","2018-10",1,"Mon",20181022
2018-10-23 00:00:00.000,2018,10,"Oct","Q4","2018-10",2,"Tue",20181023
2018-10-24 00:00:00.000,2018,10,"Oct","Q4","2018-10",3,"Wed",20181024
2018-10-25 00:00:00.000,2018,10,"Oct","Q4","2018-10",4,"Thu",20181025
2018-10-26 00:00:00.000,2018,10,"Oct","Q4","2018-10",5,"Fri",20181026
2018-10-27 00:00:00.000,2018,10,"Oct","Q4","2018-10",6,"Sat",20181027
2018-10-28 00:00:00.000,2018,10,"Oct","Q4","2018-10",7,"Sun",20181028
2018-10-29 00:00:00.000,2018,10,"Oct","Q4","2018-10",1,"Mon",20181029
2018-10-30 00:00:00.000,2018,10,"Oct","Q4","2018-10",2,"Tue",20181030
2018-10-31 00:00:00.000,2018,10,"Oct","Q4","2018-10",3,"Wed",20181031
2018-11-01 00:00:00.000,2018,11,"Nov","Q4","2018-11",4,"Thu",20181101
2018-11-02 00:00:00.000,2018,11,"Nov","Q4","2018-11",5,"Fri",20181102
2018-11-03 00:00:00.000,2018,11,"Nov","Q4","2018-11",6,"Sat",20181103
2018-11-04 00:00:00.000,2018,11,"Nov","Q4","2018-11",7,"Sun",20181104
2018-11-05 00:00:00.000,2018,11,"Nov","Q4","2018-11",1,"Mon",20181105
2018-11-06 00:00:00.000,2018,11,"Nov","Q4","2018-11",2,"Tue",20181106
2018-11-07 00:00:00.000,2018,11,"Nov","Q4","2018-11",3,"Wed",20181107
2018-11-08 00:00:00.000,2018,11,"Nov","Q4","2018-11",4,"Thu",20181108
2018-11-09 00:00:00.000,2018,11,"Nov","Q4","2018-11",5,"Fri",20181109
2018-11-10 00:00:00.000,2018,11,"Nov","Q4","2018-11",6,"Sat",20181110
2018-11-11 00:00:00.000,2018,11,"Nov","Q4","2018-11",7,"Sun",20181111
2018-11-12 00:00:00.000,2018,11,"Nov","Q4","2018-11",1,"Mon",20181112
2018-11-13 00:00:00.000,2018,11,"Nov","Q4","2018-11",2,"Tue",20181113
2018-11-14 00:00:00.000,2018,11,"Nov","Q4","2018-11",3,"Wed",20181114
2018-11-15 00:00:00.000,2018,11,"Nov","Q4","2018-11",4,"Thu",20181115
2018-11-16 00:00:00.000,2018,11,"Nov","Q4","2018-11",5,"Fri",20181116
2018-11-17 00:00:00.000,2018,11,"Nov","Q4","2018-11",6,"Sat",20181117
2018-11-18 00:00:00.000,2018,11,"Nov","Q4","2018-11",7,"Sun",20181118
2018-11-19 00:00:00.000,2018,11,"Nov","Q4","2018-11",1,"Mon",20181119
2018-11-20 00:00:00.000,2018,11,"Nov","Q4","2018-11",2,"Tue",20181120
2018-11-21 00:00:00.000,2018,11,"Nov","Q4","2018-11",3,"Wed",20181121
2018-11-22 00:00:00.000,2018,11,"Nov","Q4","2018-11",4,"Thu",20181122
2018-11-23 00:00:00.000,2018,11,"Nov","Q4","2018-11",5,"Fri",20181123
2018-11-24 00:00:00.000,2018,11,"Nov","Q4","2018-11",6,"Sat",20181124
2018-11-25 00:00:00.000,2018,11,"Nov","Q4","2018-11",7,"Sun",20181125
2018-11-26 00:00:00.000,2018,11,"Nov","Q4","2018-11",1,"Mon",20181126
2018-11-27 00:00:00.000,2018,11,"Nov","Q4","2018-11",2,"Tue",20181127
2018-11-28 00:00:00.000,2018,11,"Nov","Q4","2018-11",3,"Wed",20181128
2018-11-29 00:00:00.000,2018,11,"Nov","Q4","2018-11",4,"Thu",20181129
2018-11-30 00:00:00.000,2018,11,"Nov","Q4","2018-11",5,"Fri",20181130
2018-12-01 00:00:00.000,2018,12,"Dec","Q4","2018-12",6,"Sat",20181201
2018-12-02 00:00:00.000,2018,12,"Dec","Q4","2018-12",7,"Sun",20181202
2018-12-03 00:00:00.000,2018,12,"Dec","Q4","2018-12",1,"Mon",20181203
2018-12-04 00:00:00.000,2018,12,"Dec","Q4","2018-12",2,"Tue",20181204
2018-12-05 00:00:00.000,2018,12,"Dec","Q4","2018-12",3,"Wed",20181205
2018-12-06 00:00:00.000,2018,12,"Dec","Q4","2018-12",4,"Thu",20181206
2018-12-07 00:00:00.000,2018,12,"Dec","Q4","2018-12",5,"Fri",20181207
2018-12-08 00:00:00.000,2018,12,"Dec","Q4","2018-12",6,"Sat",20181208
2018-12-09 00:00:00.000,2018,12,"Dec","Q4","2018-12",7,"Sun",20181209
2018-12-10 00:00:00.000,2018,12,"Dec","Q4","2018-12",1,"Mon",20181210
2018-12-11 00:00:00.000,2018,12,"Dec","Q4","2018-12",2,"Tue",20181211
2018-12-12 00:00:00.000,2018,12,"Dec","Q4","2018-12",3,"Wed",20181212
2018-12-13 00:00:00.000,2018,12,"Dec","Q4","2018-12",4,"Thu",20181213
2018-12-14 00:00:00.000,2018,12,"Dec","Q4","2018-12",5,"Fri",20181214
2018-12-15 00:00:00.000,2018,12,"Dec","Q4","2018-12",6,"Sat",20181215
2018-12-16 00:00:00.000,2018,12,"Dec","Q4","2018-12",7,"Sun",20181216
2018-12-17 00:00:00.000,2018,12,"Dec","Q4","2018-12",1,"Mon",20181217
2018-12-18 00:00:00.000,2018,12,"Dec","Q4","2018-12",2,"Tue",20181218
2018-12-19 00:00:00.000,2018,12,"Dec","Q4","2018-12",3,"Wed",20181219
2018-12-20 00:00:00.000,2018,12,"Dec","Q4","2018-12",4,"Thu",20181220
2018-12-21 00:00:00.000,2018,12,"Dec","Q4","2018-12",5,"Fri",20181221
2018-12-22 00:00:00.000,2018,12,"Dec","Q4","2018-12",6,"Sat",20181222
2018-12-23 00:00:00.000,2018,12,"Dec","Q4","2018-12",7,"Sun",20181223
2018-12-24 00:00:00.000,2018,12,"Dec","Q4","2018-12",1,"Mon",20181224
2018-12-25 00:00:00.000,2018,12,"Dec","Q4","2018-12",2,"Tue",20181225
2018-12-26 00:00:00.000,2018,12,"Dec","Q4","2018-12",3,"Wed",20181226
2018-12-27 00:00:00.000,2018,12,"Dec","Q4","2018-12",4,"Thu",20181227
2018-12-28 00:00:00.000,2018,12,"Dec","Q4","2018-12",5,"Fri",20181228
2018-12-29 00:00:00.000,2018,12,"Dec","Q4","2018-12",6,"Sat",20181229
2018-12-30 00:00:00.000,2018,12,"Dec","Q4","2018-12",7,"Sun",20181230
2018-12-31 00:00:00.000,2018,12,"Dec","Q4","2018-12",1,"Mon",20181231
