Zip,city,state,latitude,longitude,timezone,dst
19685,"Muhlenberg","PA",40.378451,-75.917477,-5,1
19743,"Spring Mount","PA",40.276386,-75.462796,-5,1
19815,"Amity","PA",40.318615,-75.755807,-5,1
19853,"Schuylkill","PA",40.088156,-75.480887,-5,1
19925,"Upper Uwchlan","PA",40.084337,-75.680797,-5,1
15201,"Pittsburgh","PA",40.471468,-79.95726,-5,1
15202,"Pittsburgh","PA",40.502918,-80.0704,-5,1
15203,"Pittsburgh","PA",40.426211,-79.97826,-5,1
15204,"Pittsburgh","PA",40.455118,-80.06008,-5,1
15205,"Pittsburgh","PA",40.436618,-80.07289,-5,1
15206,"Pittsburgh","PA",40.468968,-79.91863,-5,1
15207,"Pittsburgh","PA",40.399355,-79.93414,-5,1
15208,"Pittsburgh","PA",40.455168,-79.89709,-5,1
15209,"Pittsburgh","PA",40.492618,-79.97458,-5,1
15210,"Pittsburgh","PA",40.409219,-79.98948,-5,1
15211,"Pittsburgh","PA",40.428369,-80.01269,-5,1
15212,"Pittsburgh","PA",40.460669,-80.01144,-5,1
15213,"Pittsburgh","PA",40.443269,-79.95487,-5,1
15214,"Pittsburgh","PA",40.479469,-80.0115,-5,1
15215,"Pittsburgh","PA",40.497701,-79.9157,-5,1
15216,"Pittsburgh","PA",40.400319,-80.03566,-5,1
15217,"Pittsburgh","PA",40.430919,-79.92569,-5,1
15218,"Pittsburgh","PA",40.424336,-79.88725,-5,1
15219,"Pittsburgh","PA",40.443819,-79.98067,-5,1
15220,"Pittsburgh","PA",40.430822,-80.04453,-5,1
15221,"Pittsburgh","PA",40.438035,-79.87191,-5,1
15222,"Pittsburgh","PA",40.447036,-79.99313,-5,1
15223,"Pittsburgh","PA",40.503768,-79.95164,-5,1
15224,"Pittsburgh","PA",40.463463,-79.94612,-5,1
15225,"Pittsburgh","PA",40.513778,-80.13571,-5,1
15226,"Pittsburgh","PA",40.394002,-80.01655,-5,1
15227,"Pittsburgh","PA",40.377869,-79.97516,-5,1
15228,"Pittsburgh","PA",40.372802,-80.0448,-5,1
15229,"Pittsburgh","PA",40.518368,-80.03364,-5,1
15230,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15231,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15232,"Pittsburgh","PA",40.454018,-79.9325,-5,1
15233,"Pittsburgh","PA",40.455919,-80.02604,-5,1
15234,"Pittsburgh","PA",40.369619,-80.01831,-5,1
15235,"Pittsburgh","PA",40.459518,-79.83277,-5,1
15236,"Pittsburgh","PA",40.342869,-79.97929,-5,1
15237,"Pittsburgh","PA",40.552768,-80.03227,-5,1
15238,"Pittsburgh","PA",40.518701,-79.86744,-5,1
15239,"Pittsburgh","PA",40.482655,-79.74278,-5,1
15240,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15241,"Pittsburgh","PA",40.329619,-80.07364,-5,1
15242,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15243,"Pittsburgh","PA",40.372669,-80.0712,-5,1
15244,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15246,"Pittsburgh","PA",40.476524,-79.899044,-5,1
15250,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15251,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15252,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15253,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15254,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15255,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15257,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15258,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15259,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15260,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15261,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15262,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15263,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15264,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15265,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15266,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15267,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15268,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15270,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15272,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15274,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15275,"Pittsburgh","PA",40.44952,-80.179475,-5,1
15276,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15277,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15278,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15279,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15281,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15282,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15283,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15285,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15286,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15290,"Pittsburgh","PA",40.434436,-80.024817,-5,1
15298,"Pittsburgh","PA",40.420019,-79.939473,-5,1
19019,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19092,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19093,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19099,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19101,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19102,"Philadelphia","PA",39.952962,-75.16558,-5,1
19103,"Philadelphia","PA",39.952162,-75.17406,-5,1
19104,"Philadelphia","PA",39.961612,-75.19957,-5,1
19105,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19106,"Philadelphia","PA",39.951062,-75.14589,-5,1
19107,"Philadelphia","PA",39.952112,-75.15853,-5,1
19108,"Philadelphia","PA",39.959662,-75.1605,-5,1
19109,"Philadelphia","PA",39.949612,-75.163722,-5,1
19110,"Philadelphia","PA",39.950212,-75.163572,-5,1
19111,"Philadelphia","PA",40.057661,-75.08018,-5,1
19112,"Philadelphia","PA",39.895677,-75.19044,-5,1
19113,"Philadelphia","PA",39.874179,-75.26353,-5,1
19114,"Philadelphia","PA",40.064257,-75.00155,-5,1
19115,"Philadelphia","PA",40.09261,-75.04118,-5,1
19116,"Philadelphia","PA",40.117413,-75.0154,-5,1
19118,"Philadelphia","PA",40.07236,-75.20772,-5,1
19119,"Philadelphia","PA",40.053511,-75.18858,-5,1
19120,"Philadelphia","PA",40.033944,-75.12118,-5,1
19121,"Philadelphia","PA",39.981062,-75.1745,-5,1
19122,"Philadelphia","PA",39.977662,-75.14336,-5,1
19123,"Philadelphia","PA",39.964012,-75.14764,-5,1
19124,"Philadelphia","PA",40.017362,-75.08769,-5,1
19125,"Philadelphia","PA",39.978162,-75.12565,-5,1
19126,"Philadelphia","PA",40.055411,-75.13793,-5,1
19127,"Philadelphia","PA",40.026626,-75.22311,-5,1
19128,"Philadelphia","PA",40.038944,-75.22104,-5,1
19129,"Philadelphia","PA",40.011562,-75.1839,-5,1
19130,"Philadelphia","PA",39.968262,-75.17222,-5,1
19131,"Philadelphia","PA",39.981112,-75.22486,-5,1
19132,"Philadelphia","PA",39.995412,-75.16977,-5,1
19133,"Philadelphia","PA",39.992862,-75.14054,-5,1
19134,"Philadelphia","PA",39.991712,-75.11116,-5,1
19135,"Philadelphia","PA",40.023611,-75.04966,-5,1
19136,"Philadelphia","PA",40.041111,-75.02644,-5,1
19137,"Philadelphia","PA",40.000262,-75.07404,-5,1
19138,"Philadelphia","PA",40.055861,-75.15654,-5,1
19139,"Philadelphia","PA",39.961812,-75.23003,-5,1
19140,"Philadelphia","PA",40.012212,-75.14503,-5,1
19141,"Philadelphia","PA",40.035778,-75.1447,-5,1
19142,"Philadelphia","PA",39.922612,-75.23453,-5,1
19143,"Philadelphia","PA",39.944162,-75.22718,-5,1
19144,"Philadelphia","PA",40.034111,-75.17203,-5,1
19145,"Philadelphia","PA",39.922262,-75.18259,-5,1
19146,"Philadelphia","PA",39.938512,-75.18067,-5,1
19147,"Philadelphia","PA",39.936562,-75.15409,-5,1
19148,"Philadelphia","PA",39.919812,-75.15803,-5,1
19149,"Philadelphia","PA",40.037711,-75.06658,-5,1
19150,"Philadelphia","PA",40.07226,-75.17106,-5,1
19151,"Philadelphia","PA",39.975929,-75.25256,-5,1
19152,"Philadelphia","PA",40.059611,-75.04837,-5,1
19153,"Philadelphia","PA",39.898985,-75.23221,-5,1
19154,"Philadelphia","PA",40.09146,-74.97719,-5,1
19155,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19160,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19161,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19162,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19170,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19171,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19172,"Philadelphia","PA",39.947321,-75.150011,-5,1
19173,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19175,"Philadelphia","PA",39.990562,-75.12957,-5,1
19177,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19178,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19179,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19181,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19182,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19183,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19184,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19185,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19187,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19188,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19191,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19192,"Philadelphia","PA",39.951112,-75.167622,-5,1
19193,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19194,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19196,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19197,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19244,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
19255,"Philadelphia","PA",40.001810999999996,-75.11787,-5,1
45201,"Cincinnati","OH",39.166759,-84.53822,-5,1
45202,"Cincinnati","OH",39.10441,-84.50774,-5,1
45203,"Cincinnati","OH",39.104127,-84.53067,-5,1
45204,"Cincinnati","OH",39.093345,-84.56428,-5,1
45205,"Cincinnati","OH",39.11071,-84.57438,-5,1
45206,"Cincinnati","OH",39.127527,-84.48832,-5,1
45207,"Cincinnati","OH",39.142246,-84.46983,-5,1
45208,"Cincinnati","OH",39.13786,-84.43426,-5,1
45209,"Cincinnati","OH",39.15406,-84.43086,-5,1
45210,"Cincinnati","OH",39.11226,-84.51439,-5,1
45211,"Cincinnati","OH",39.154159,-84.60527,-5,1
45212,"Cincinnati","OH",39.160693,-84.4545,-5,1
45213,"Cincinnati","OH",39.180893,-84.41881,-5,1
45214,"Cincinnati","OH",39.12056,-84.53575,-5,1
45215,"Cincinnati","OH",39.228859,-84.45707,-5,1
45216,"Cincinnati","OH",39.197109,-84.47991,-5,1
45217,"Cincinnati","OH",39.166948,-84.49514,-5,1
45218,"Cincinnati","OH",39.264791,-84.5175,-5,1
45219,"Cincinnati","OH",39.12721,-84.50988,-5,1
45220,"Cincinnati","OH",39.14426,-84.51986,-5,1
45221,"Cincinnati","OH",39.166759,-84.53822,-5,1
45222,"Cincinnati","OH",39.166759,-84.53822,-5,1
45223,"Cincinnati","OH",39.161859,-84.54259,-5,1
45224,"Cincinnati","OH",39.204959,-84.53734,-5,1
45225,"Cincinnati","OH",39.13741,-84.54112,-5,1
45226,"Cincinnati","OH",39.114911,-84.42526,-5,1
45227,"Cincinnati","OH",39.15201,-84.38348,-5,1
45228,"Cincinnati","OH",39.070561,-84.417891,-5,1
45229,"Cincinnati","OH",39.152093,-84.48899,-5,1
45230,"Cincinnati","OH",39.078368,-84.38865,-5,1
45231,"Cincinnati","OH",39.242608,-84.5453,-5,1
45232,"Cincinnati","OH",39.173409,-84.51295,-5,1
45233,"Cincinnati","OH",39.117065,-84.67173,-5,1
45234,"Cincinnati","OH",39.166759,-84.53822,-5,1
45235,"Cincinnati","OH",39.166759,-84.53822,-5,1
45236,"Cincinnati","OH",39.205109,-84.39512,-5,1
45237,"Cincinnati","OH",39.188859,-84.45798,-5,1
45238,"Cincinnati","OH",39.112169,-84.60849,-5,1
45239,"Cincinnati","OH",39.207558,-84.57299,-5,1
45240,"Cincinnati","OH",39.284806,-84.52941,-5,1
45241,"Cincinnati","OH",39.276271,-84.39324,-5,1
45242,"Cincinnati","OH",39.242559,-84.36042,-5,1
45243,"Cincinnati","OH",39.18466,-84.36014,-5,1
45244,"Cincinnati","OH",39.119161,-84.33389,-5,1
45245,"Cincinnati","OH",39.075329,-84.27311,-5,1
45246,"Cincinnati","OH",39.288558,-84.47383,-5,1
45247,"Cincinnati","OH",39.209208,-84.64363,-5,1
45248,"Cincinnati","OH",39.160159,-84.65042,-5,1
45249,"Cincinnati","OH",39.278295,-84.33049,-5,1
45250,"Cincinnati","OH",39.166759,-84.53822,-5,1
45251,"Cincinnati","OH",39.258124,-84.58733,-5,1
45252,"Cincinnati","OH",39.282824,-84.62514,-5,1
45253,"Cincinnati","OH",39.166759,-84.53822,-5,1
45254,"Cincinnati","OH",39.166759,-84.53822,-5,1
45255,"Cincinnati","OH",39.066112,-84.32227,-5,1
45258,"Cincinnati","OH",39.166759,-84.53822,-5,1
45262,"Cincinnati","OH",39.166759,-84.53822,-5,1
45263,"Cincinnati","OH",39.166759,-84.53822,-5,1
45264,"Cincinnati","OH",39.166759,-84.53822,-5,1
45267,"Cincinnati","OH",39.166759,-84.53822,-5,1
45268,"Cincinnati","OH",39.166759,-84.53822,-5,1
45269,"Cincinnati","OH",39.166759,-84.53822,-5,1
45270,"Cincinnati","OH",39.166759,-84.53822,-5,1
45271,"Cincinnati","OH",39.166759,-84.53822,-5,1
45273,"Cincinnati","OH",39.166759,-84.53822,-5,1
45274,"Cincinnati","OH",39.166759,-84.53822,-5,1
45275,"Cincinnati","OH",38.946921,-83.862877,-5,1
45277,"Cincinnati","OH",39.166759,-84.53822,-5,1
45296,"Cincinnati","OH",39.166759,-84.53822,-5,1
45298,"Cincinnati","OH",39.166759,-84.53822,-5,1
45299,"Cincinnati","OH",39.262158,-84.509268,-5,1
45944,"Cincinnati","OH",39.166759,-84.53822,-5,1
45999,"Cincinnati","OH",39.166759,-84.53822,-5,1
43001,"Alexandria","OH",40.091576,-82.61225,-5,1
43002,"Amlin","OH",40.05991,-83.18299,-5,1
43003,"Ashley","OH",40.40994,-82.96124,-5,1
43004,"Blacklick","OH",39.998073,-82.8052,-5,1
43005,"Bladensburg","OH",40.285043,-82.28218,-5,1
43006,"Brinkhaven","OH",40.471139,-82.16947,-5,1
43007,"Broadway","OH",40.340633,-83.416306,-5,1
43008,"Buckeye Lake","OH",39.93398,-82.47932,-5,1
43009,"Cable","OH",40.175413,-83.64579,-5,1
43010,"Catawba","OH",40.000364,-83.62142,-5,1
43011,"Centerburg","OH",40.304121,-82.68029,-5,1
43013,"Croton","OH",40.235446,-82.69054,-5,1
43014,"Danville","OH",40.470806,-82.26422,-5,1
43015,"Delaware","OH",40.295925,-83.06968,-5,1
43016,"Dublin","OH",40.089811,-83.13983,-5,1
43017,"Dublin","OH",40.109478,-83.12713,-5,1
43018,"Etna","OH",39.956994,-82.68307,-5,1
43019,"Fredericktown","OH",40.493191,-82.56998,-5,1
43021,"Galena","OH",40.202298,-82.89437,-5,1
43022,"Gambier","OH",40.351781,-82.35543,-5,1
43023,"Granville","OH",40.070985,-82.52134,-5,1
43025,"Hebron","OH",39.958869,-82.49882,-5,1
43026,"Hilliard","OH",40.021665,-83.14762,-5,1
43027,"Homer","OH",40.132821,-82.561556,-5,1
43028,"Howard","OH",40.42065,-82.31485,-5,1
43029,"Irwin","OH",40.108356,-83.44868,-5,1
43030,"Jacksontown","OH",39.968846,-82.430017,-5,1
43031,"Johnstown","OH",40.151979,-82.66944,-5,1
43032,"Kilbourne","OH",40.328773,-82.95824,-5,1
43033,"Kirkersville","OH",39.960661,-82.59613,-5,1
43035,"Lewis Center","OH",40.173636,-82.99675,-5,1
43036,"Magnetic Springs","OH",40.353133,-83.26289,-5,1
43037,"Martinsburg","OH",40.27453,-82.34436,-5,1
43040,"Marysville","OH",40.255973,-83.36391,-5,1
43041,"Marysville","OH",40.306924,-83.360645,-5,1
43044,"Mechanicsburg","OH",40.052907,-83.57223,-5,1
43045,"Milford Center","OH",40.179696,-83.44266,-5,1
43046,"Millersport","OH",39.900063,-82.53696,-5,1
43047,"Mingo","OH",40.204914,-83.646581,-5,1
43048,"Mount Liberty","OH",40.406113,-82.465777,-5,1
43050,"Mount Vernon","OH",40.385636,-82.48254,-5,1
43054,"New Albany","OH",40.080252,-82.82462,-5,1
43055,"Newark","OH",40.079115,-82.40054,-5,1
43056,"Heath","OH",40.017096,-82.34322,-5,1
43058,"Newark","OH",40.095148,-82.482659,-5,1
43060,"North Lewisburg","OH",40.223286,-83.56172,-5,1
43061,"Ostrander","OH",40.285343,-83.20426,-5,1
43062,"Pataskala","OH",39.994001,-82.67652,-5,1
43064,"Plain City","OH",40.103133,-83.26825,-5,1
43065,"Powell","OH",40.155515,-83.08415,-5,1
43066,"Radnor","OH",40.400799,-83.15216,-5,1
43067,"Raymond","OH",40.355958,-83.46681,-5,1
43068,"Reynoldsburg","OH",39.956384,-82.7961,-5,1
43070,"Rosewood","OH",40.217799,-83.96044,-5,1
43071,"Saint Louisville","OH",40.173402,-82.36653,-5,1
43072,"Saint Paris","OH",40.123455,-83.95416,-5,1
43073,"Summit Station","OH",39.996516,-82.754034,-5,1
43074,"Sunbury","OH",40.270926,-82.84501,-5,1
43076,"Thornville","OH",39.909915,-82.41013,-5,1
43077,"Unionville Center","OH",40.136336,-83.3415,-5,1
43078,"Urbana","OH",40.112531,-83.76633,-5,1
43080,"Utica","OH",40.242377,-82.42775,-5,1
43081,"Westerville","OH",40.109513,-82.91606,-5,1
43082,"Westerville","OH",40.14852,-82.91278,-5,1
43083,"Westville","OH",40.102185,-83.83786,-5,1
43084,"Woodstock","OH",40.145952,-83.52488,-5,1
43085,"Columbus","OH",40.097796,-83.02076,-5,1
43086,"Westerville","OH",39.969036,-83.011389,-5,1
43093,"Newark","OH",40.095148,-82.482659,-5,1
43098,"Hebron","OH",40.095148,-82.482659,-5,1
43101,"Adelphi","OH",39.466041,-82.7457,-5,1
43102,"Amanda","OH",39.651028,-82.76098,-5,1
43103,"Ashville","OH",39.720751,-82.94842,-5,1
43105,"Baltimore","OH",39.860353,-82.61356,-5,1
43106,"Bloomingburg","OH",39.624916,-83.40267,-5,1
43107,"Bremen","OH",39.703126,-82.41937,-5,1
43109,"Brice","OH",39.916574,-82.83218,-5,1
43110,"Canal Winchester","OH",39.854413,-82.80872,-5,1
43111,"Carbon Hill","OH",39.501342,-82.24434,-5,1
43112,"Carroll","OH",39.803993,-82.70953,-5,1
43113,"Circleville","OH",39.598236,-82.94285,-5,1
43115,"Clarksburg","OH",39.501913,-83.17383,-5,1
43116,"Commercial Point","OH",39.768502,-83.06007,-5,1
43117,"Derby","OH",39.773025,-83.199472,-5,1
43119,"Galloway","OH",39.939871,-83.1667,-5,1
43123,"Grove City","OH",39.88628,-83.07989,-5,1
43125,"Groveport","OH",39.852363,-82.89589,-5,1
43126,"Harrisburg","OH",39.810093,-83.17085,-5,1
43127,"Haydenville","OH",39.482096,-82.32798,-5,1
43128,"Jeffersonville","OH",39.651917,-83.57236,-5,1
43130,"Lancaster","OH",39.712887,-82.61216,-5,1
43135,"Laurelville","OH",39.473379,-82.71076,-5,1
43136,"Lithopolis","OH",39.802655,-82.80802,-5,1
43137,"Lockbourne","OH",39.818249,-82.98115,-5,1
43138,"Logan","OH",39.530972,-82.40801,-5,1
43140,"London","OH",39.892676,-83.43643,-5,1
43142,"Milledgeville","OH",39.593121,-83.5876,-5,1
43143,"Mount Sterling","OH",39.710455,-83.28776,-5,1
43144,"Murray City","OH",39.513028,-82.1665,-5,1
43145,"New Holland","OH",39.555409,-83.26409,-5,1
43146,"Orient","OH",39.786202,-83.1469,-5,1
43147,"Pickerington","OH",39.904288,-82.756,-5,1
43148,"Pleasantville","OH",39.816577,-82.50791,-5,1
43149,"Rockbridge","OH",39.545786,-82.57704,-5,1
43150,"Rushville","OH",39.778306,-82.41455,-5,1
43151,"Sedalia","OH",39.732474,-83.47587,-5,1
43152,"South Bloomingville","OH",39.387214,-82.62314,-5,1
43153,"South Solon","OH",39.721965,-83.58093,-5,1
43154,"Stoutsville","OH",39.605605,-82.82656,-5,1
43155,"Sugar Grove","OH",39.630003,-82.51459,-5,1
43156,"Tarlton","OH",39.554697,-82.77917,-5,1
43157,"Thurston","OH",39.843864,-82.54555,-5,1
43158,"Union Furnace","OH",39.460218,-82.3572,-5,1
43160,"Washington Court House","OH",39.533002,-83.43905,-5,1
43162,"West Jefferson","OH",39.939528,-83.28912,-5,1
43163,"West Rushville","OH",39.7631,-82.447024,-5,1
43164,"Williamsport","OH",39.590417,-83.11298,-5,1
43187,"Pickerington","OH",39.882017,-82.739875,-5,1
43199,"Groveport","OH",39.969036,-83.011389,-5,1
43201,"Columbus","OH",39.990764,-83.00117,-5,1
43202,"Columbus","OH",40.018814,-83.00894,-5,1
43203,"Columbus","OH",39.9718,-82.9688,-5,1
43204,"Columbus","OH",39.958496,-83.08231,-5,1
43205,"Columbus","OH",39.957265,-82.96587,-5,1
43206,"Columbus","OH",39.944564,-82.98085,-5,1
43207,"Columbus","OH",39.897695,-82.96969,-5,1
43209,"Columbus","OH",39.958564,-82.92824,-5,1
43210,"Columbus","OH",40.003681,-83.02148,-5,1
43211,"Columbus","OH",40.012714,-82.97127,-5,1
43212,"Columbus","OH",39.988114,-83.04268,-5,1
43213,"Columbus","OH",39.966814,-82.87413,-5,1
43214,"Columbus","OH",40.053063,-83.01881,-5,1
43215,"Columbus","OH",39.965131,-83.00431,-5,1
43216,"Columbus","OH",39.969036,-83.011389,-5,1
43217,"Columbus","OH",39.824831,-82.94384,-5,1
43218,"Columbus","OH",39.969036,-83.011389,-5,1
43219,"Columbus","OH",40.002514,-82.92589,-5,1
43220,"Columbus","OH",40.047273,-83.06986,-5,1
43221,"Columbus","OH",40.02063,-83.07655,-5,1
43222,"Columbus","OH",39.958664,-83.02856,-5,1
43223,"Columbus","OH",39.935263,-83.04558,-5,1
43224,"Columbus","OH",40.039914,-82.96772,-5,1
43226,"Columbus","OH",39.969036,-83.011389,-5,1
43227,"Columbus","OH",39.944231,-82.89063,-5,1
43228,"Columbus","OH",39.954363,-83.123,-5,1
43229,"Columbus","OH",40.085313,-82.97326,-5,1
43230,"Columbus","OH",40.039963,-82.87855,-5,1
43231,"Columbus","OH",40.076042,-82.94064,-5,1
43232,"Columbus","OH",39.924213,-82.86563,-5,1
43234,"Columbus","OH",39.969036,-83.011389,-5,1
43235,"Columbus","OH",40.099204,-83.05567,-5,1
43236,"Columbus","OH",40.135711,-83.007626,-5,1
43240,"Columbus","OH",40.146873,-82.98178,-5,1
43251,"Columbus","OH",39.969036,-83.011389,-5,1
43260,"Columbus","OH",39.969036,-83.011389,-5,1
43265,"Columbus","OH",39.969036,-83.011389,-5,1
43266,"Columbus","OH",39.969036,-83.011389,-5,1
43268,"Columbus","OH",39.969036,-83.011389,-5,1
43270,"Columbus","OH",39.969036,-83.011389,-5,1
43271,"Columbus","OH",39.969036,-83.011389,-5,1
43272,"Columbus","OH",39.969036,-83.011389,-5,1
43279,"Columbus","OH",39.969036,-83.011389,-5,1
43284,"Columbus","OH",39.969036,-83.011389,-5,1
43287,"Columbus","OH",39.969036,-83.011389,-5,1
43291,"Columbus","OH",39.969036,-83.011389,-5,1
43299,"Columbus","OH",39.969036,-83.011389,-5,1
43301,"Marion","OH",40.616604,-83.069296,-5,1
43302,"Marion","OH",40.589747,-83.12173,-5,1
43306,"Marion","OH",40.56941,-83.139341,-5,1
43307,"Marion","OH",40.56941,-83.139341,-5,1
43310,"Belle Center","OH",40.518081,-83.78052,-5,1
43311,"Bellefontaine","OH",40.365923,-83.75816,-5,1
43314,"Caledonia","OH",40.642604,-82.96158,-5,1
43315,"Cardington","OH",40.490756,-82.87312,-5,1
43316,"Carey","OH",40.954293,-83.38068,-5,1
43317,"Chesterville","OH",40.479649,-82.68356,-5,1
43318,"De Graff","OH",40.314099,-83.91041,-5,1
43319,"East Liberty","OH",40.307923,-83.56924,-5,1
43320,"Edison","OH",40.583666,-82.88443,-5,1
43321,"Fulton","OH",40.46242,-82.82831,-5,1
43322,"Green Camp","OH",40.531614,-83.20937,-5,1
43323,"Harpster","OH",40.730593,-83.24454,-5,1
43324,"Huntsville","OH",40.460862,-83.83774,-5,1
43325,"Iberia","OH",40.60796,-82.872953999999993,-5,1
43326,"Kenton","OH",40.642266,-83.60577,-5,1
43330,"Kirby","OH",40.813023,-83.419606,-5,1
43331,"Lakeview","OH",40.507868,-83.90705,-5,1
43332,"La Rue","OH",40.585905,-83.3828,-5,1
43333,"Lewistown","OH",40.436172,-83.92528,-5,1
43334,"Marengo","OH",40.399648,-82.80783,-5,1
43335,"Martel","OH",40.668497,-82.909984,-5,1
43336,"Middleburg","OH",40.293691,-83.5827,-5,1
43337,"Morral","OH",40.687548,-83.22944,-5,1
43338,"Mount Gilead","OH",40.555366,-82.77273,-5,1
43340,"Mount Victory","OH",40.547039,-83.49204,-5,1
43341,"New Bloomington","OH",40.587559,-83.31254,-5,1
43342,"Prospect","OH",40.470755,-83.18305,-5,1
43343,"Quincy","OH",40.308916,-83.97325,-5,1
43344,"Richwood","OH",40.430758,-83.32103,-5,1
43345,"Ridgeway","OH",40.513261,-83.57736,-5,1
43346,"Roundhead","OH",40.573227,-83.846199,-5,1
43347,"Rushsylvania","OH",40.470605,-83.66538,-5,1
43348,"Russells Point","OH",40.469231,-83.88554,-5,1
43349,"Shauck","OH",40.614239,-82.661938,-5,1
43350,"Sparta","OH",40.394773,-82.69952,-5,1
43351,"Upper Sandusky","OH",40.82732,-83.29921,-5,1
43355,"Ridgeville","OH",41.438281,-84.254241,-5,1
43356,"Waldo","OH",40.461613,-83.05047,-5,1
43357,"West Liberty","OH",40.254824,-83.751,-5,1
43358,"West Mansfield","OH",40.413252,-83.53853,-5,1
43359,"Wharton","OH",40.863848,-83.45714,-5,1
43360,"Zanesfield","OH",40.327984,-83.66884,-5,1
43381,"Stokes","OH",40.498069,-83.921517,-5,1
43400,"Danbury","OH",41.532003,-82.797419,-5,1
43402,"Bowling Green","OH",41.388519,-83.65795,-5,1
43403,"Bowling Green","OH",41.39235,-83.648996,-5,1
43406,"Bradner","OH",41.328037,-83.43802,-5,1
43407,"Burgoon","OH",41.277969,-83.24578,-5,1
43408,"Clay Center","OH",41.565049,-83.363,-5,1
43410,"Clyde","OH",41.304387,-82.96925,-5,1
43412,"Curtice","OH",41.63678,-83.30724,-5,1
43413,"Cygnet","OH",41.240054,-83.64985,-5,1
43414,"Dunbridge","OH",41.39235,-83.648996,-5,1
43416,"Elmore","OH",41.477061,-83.28361,-5,1
43420,"Fremont","OH",41.35307,-83.11217,-5,1
43430,"Genoa","OH",41.523309,-83.37072,-5,1
43431,"Gibsonburg","OH",41.390878,-83.32313,-5,1
43432,"Graytown","OH",41.553383,-83.25597,-5,1
43433,"Gypsum","OH",41.503759,-82.87084,-5,1
43434,"Harbor View","OH",41.645699,-83.620233,-5,1
43435,"Helena","OH",41.333956,-83.30333,-5,1
