dim_st_marker_id,st_marker_id,load_id,loaded_on
"E6B38C05-4E19-413A-A584-907CF0C45B4A","13872N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"AA77FBEB-5A9B-4B99-B07B-37674DE47F21","2208N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"AE06AFC5-6459-4022-A350-73F3AFF89FB5","C5766","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"677328C2-10E3-44DD-AECF-699F8B44183B","12326N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"0C403432-C380-43AD-BB1B-C2234213BDD9","7064N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"DBECCF16-5803-44AB-BE40-325CFA40E6AF","2682N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"C2C5DFB2-92EE-48BD-9BE0-DAE69C980801","13056N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"7FD6F3E5-B8C2-4502-B4C2-F6487C0F3BA8","1664N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"8CC0C631-600E-4903-B402-1B901E1454A6","3454N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"5008A4FF-43DB-4BD4-8D75-87013FF2A42F","3402N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"17E2B55C-4920-4349-B5F2-CA2E32CD87E6","C454","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"083B1CC3-CFF6-4F6E-8311-373D1C28F503","11517S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"090F05CE-C568-4006-80D3-1FD21FB28AA4","C728","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"4DBE89BA-0847-41C1-B746-DE0825ACB19C","3504N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"F6DC3EEA-EE04-4350-83B4-DEB2166652FA","12229S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"82FE7004-EC8E-4E99-BB7F-B413DEF5C3E9","C6404","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"C850D538-9896-46D9-BE0B-1510442B6EC5","3323S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"724E1814-352E-4A9E-AE16-0A4D6ECEA6D1","13324E","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"6155D917-E739-4F3F-B62B-96FAC6D62472","12361S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"FBB19C26-9336-4C0F-8C03-2511A6AEA6D8","C442","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"26199187-AFCF-406F-87E9-507207FEC28C","2882N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"6CFF47B2-F992-4DC1-AE1B-8A3B6593FA30","3502N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"3CED83C1-42BB-442E-BCCB-B144E6556096","C2800","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"F0F6056F-FBE6-408C-9AD6-1FFEE131D018","13272N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"CB3947AD-FE27-4FAB-96D5-324A91E2A900","10166E","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"57CBA2B6-CD77-4D36-A0C9-F88A1CC2DC73","C6290","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"92A97285-4A41-4817-8D22-8A9AE6EBBB13","659W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"C4C463D0-FFBB-4DDB-BE40-1BF54B4E6AF7","9455S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"42EF826E-83E4-4842-A5ED-EFFBDFE3E8C6","13279S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"FBC8EAFB-6D21-4D12-B272-F6287C075B6B","1910N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"1A8BA790-CCA0-4F9F-ADBC-9FA15268E86D","12801S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"21EDBB63-8BAD-4445-8438-EE3E8BABFFCB","8905W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"0C1C0C8F-96BB-4E82-80E0-BA63501ED848","11943W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"58827C3D-4620-44B4-9346-55EB0B2CACB4","C5474","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"5E2CF52D-A0DC-485D-9082-0B7D64280EF1","5998N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"478ACA2F-05BE-4B27-9B18-F467D9FD4E02","912E","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"19E0076A-3049-4706-AD85-229C911AAECF","9459S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"92EC48A9-1847-4634-8ABA-06AFF58E09AC","2336N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"AA64CA42-2A24-4F0A-9F74-1124E786CD81","C9182","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"1076346C-124E-4D53-9954-571AFF640B89","C6922","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"F93A9367-3042-44AF-BC1D-4C59A494192A","2195S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"ACC4161A-E5C4-498A-A405-E6CA8EF4BE9B","10049S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"27B9B31B-80BE-4EC2-BBBE-AD507FBE1DD9","3319S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"136B68B6-CFC0-46BC-A2C5-8BC85360DBAA","11512N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"57AC00BC-0F46-4161-86DA-FC63ADBCBCC3","C6624","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"5D520A9B-814A-46AB-9825-DC303B307073","C7008","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"F459646D-99E7-46B6-B3B3-8C9C54A57444","12323S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"065E0FDF-7BFB-4298-A3AC-42FF107BD636","961W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"B2019F9D-8CDB-44DF-BF6B-882F4FD8278C","1581S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"BC08A970-6A51-4084-9FF6-9D48E8F6B554","7566N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"743E658E-520C-4085-B900-494ABC01E4E1","4486E","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"384372B0-4338-476A-94AF-D4B1C9847C24","12E","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"A6EBF663-CE27-4657-837F-0777084D00E1","7333W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"6873EB8F-1F56-4D7F-A475-8BD29294706B","1319W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"06D305C3-B2CC-4B8E-B8D0-A31AF3986587","452E","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"21B73C7B-8E98-4C12-883E-A0408D8CB595","1982N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"C0D62421-465B-4743-A612-B04DF2231583","1002E","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"AAC5D2F9-C872-47CC-926B-BE7357D11B13","952E","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"3C26A135-0D8A-4CC2-A4A3-9DF7ABABC869","7576N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"AF5F47EA-AB29-487B-B514-14EA2BBA838C","C13724","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"7DE5D50F-6FD9-4B56-88D4-9D4C76552F63","12349S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"7504A140-F6EC-4B25-A350-C3ADAB4E1F88","2861S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"6F3ED53D-B063-4ADC-9481-9E6A1BD3D578","255W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"CC9D5A8D-6244-4347-B427-C946EBA71C95","9365S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"BD7AF440-A6C9-4D0D-AA25-B00BA3631DA0","4101W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"A2CE04A5-8EE6-479B-943F-CDAA4E27C771","5994N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"14E0414A-B14E-44A6-B5EE-AC4BCFD2B513","1903S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"A7447E70-222A-4F19-97D1-EEFDEF9FB5C3","5491W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"B0FE2182-FC56-4632-84F3-849A175BDBEB","C6638","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"AE3E002F-D733-462B-BCAF-BF7FD075E7A3","746E","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"1F66006F-88A6-4D6C-9667-A7E5B5DE9830","7086N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"B75C574A-8E50-4497-988C-962627483604","4099W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"C2F889D0-DCEF-4A35-88E8-810E7BF1F925","13266N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"DE2E9465-BA25-4117-AB8B-89350E6CD6FC","C2832","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"07C9D5D8-C5A2-4841-8C7A-46C2B12A34A1","10153W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"87059227-1376-4885-AE7E-0525082ECBFC","98E","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"2D268F3E-A1F7-4247-8285-81C5058C5633","13841S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"85C46DA9-2AF2-420F-94A7-653A09DA7C5F","99W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"B727D185-5A57-43E4-A835-386DD5286568","C6914","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"214409EA-D1CD-403A-B774-41137297FD4C","12518N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"F8BD49F3-4343-4325-8959-2170E346096C","13310N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"82ACCFE6-1B3C-41A4-9694-1493F3662ACA","1984N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"6D25484A-BD60-436F-B64D-E63C76F98FCC","3755S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"73C6351B-113C-4AF5-A314-89E20F266441","C5914","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"A643D200-7A11-45C1-9093-492C9489D9E5","2256N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"D65F259E-22E2-4FAA-B4D7-1463BE3B2594","13857S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"3E521303-5E3B-4DCD-93A1-0A4D686ABCCB","1205W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"892F1A39-BA0B-4412-856F-F4A51AA73B89","C2700","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"EEC308FF-D138-4CD1-B60F-441E55A780C2","C240","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"D71844EA-5D35-4662-9A4F-89B273055CAF","3668N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"484A2D79-E34B-461D-A89C-F672BD946808","C6616","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"9C2C5DE8-EFC4-4011-AAD0-9F490BFC1D82","8781W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"86232AE3-9D16-46A7-A4D7-7DD7AA6A4EEE","14229W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"14EB88D3-9B5A-4762-9717-759B80DE30E8","6571S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"EABDA370-0896-44AE-9417-C23F66EC2F4B","2508N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"FD1BE3CE-481E-4971-997F-3B610479227A","13518E","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"3C68CB01-8DC9-4340-AEE6-A7A6B7C521E4","12320N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"68EE0BCF-DE9D-4835-96D2-2249F2F36D7A","439W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"9EE2798E-4CB6-4BBF-B305-E859DD829AB6","5066E","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"67D81FBB-14ED-403B-B50E-47B7EA2FAEB2","3936N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"BF32148A-5673-4F29-B6EC-FD51BF220F23","13484E","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"52E240E9-166B-4785-A0F6-9251AE996442","1861S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"CC439EC0-BA1F-4362-BEF2-E8BA46E71878","C6628","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"12F2C0F0-D54F-4146-AFE1-2D252A1C8444","C1100","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"71F2C3E4-E7DD-4DA6-9D27-A89E30C9C4A1","7642N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"02A27642-3FA1-4BD5-B491-9E24619BA0F7","7071S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"84C6515D-84DD-4155-AD0A-3725A25E75B9","C2812","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"208C2858-BF55-4A6C-9B3E-9F4DDB8D15AC","C2644","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"089D17EA-8CE6-475D-9A07-1E7C1A2B4557","7654N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"127A3634-3106-4DB3-B7E7-1475E0BFFA2F","10197W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"E8B5A427-E143-4209-A4C7-4AF69CF57F63","4829W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"ED6A1302-E19E-40E5-894C-F513061207BB","2260N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"5B1720A3-6F0E-4B13-8D42-56F6EA73F18B","12321S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"F9AB11F7-E6CE-4E6B-A363-D5D2419D1F6F","13444E","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"6BE5BAA3-9C7C-4501-BD7D-F552B7C2EFCA","C280","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"CDEB9849-376E-4BC8-A81E-1AF639BB3607","5209W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"1DFD1B40-9749-40AC-B00E-102F739C144C","954E","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"3A4BCC14-1976-42E4-BF0D-16924AAE8624","C256","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"D01B8225-471B-477B-A724-3A9C6C715B45","10195W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"72D7D31A-ADF3-4E61-A145-22A98CAAB716","2251S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"AAD2B26F-8D9D-4E61-809A-EF41BC99A2D3","6575S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"506A09B9-BD20-48C4-9D46-B3DAD9495B3C","13649W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"042E77D2-53AF-4431-8327-AF22C8C9A2FF","5327W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"CCD87629-8166-437A-81D4-7362DCC6AB27","10E","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"4D848DBC-0DAE-4A5A-86A5-5E5AF0EB49CB","694E","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"5A2027E0-7B9A-4541-9A06-7AE537CA5082","C128","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"557AD1F6-1164-4DDB-BC21-7B098184CECE","1916N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"22E13451-D618-48DE-B270-683FB8EB4FAC","12056E","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"62025F47-8BF2-48A4-8F40-485DA6369BEC","C6632b","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"BB2290AB-DCBD-429E-9461-5197BCE4056C","13780E","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"4811C0DA-7938-4B1F-B023-53BAF38C4550","3821S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"FE155E23-04F4-4BC6-BE86-24AF7387AF28","3914N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"A647920D-6DC8-47BD-9C01-164C48BEB518","13755W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"8B141D5E-F9D6-4B64-83C6-AD101524D350","7337W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"511793D1-1DCC-4A13-B73C-349FFE1299A8","8014E","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"19122606-975B-4074-A83C-D3E0710A160F","10177W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"50974F1F-B272-4B43-8252-2EBB9AEA42BC","2561S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"1E862F8B-869B-428E-A2C8-864F6D02EF0C","12343S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"3E929B9E-C096-4CFC-96D0-EA6505FA3964","12339S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"4793B65B-2548-4DC6-A426-071F1D37703A","13851S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"7E3D31B2-188B-4515-B09C-72D2BDE5FBE4","12251S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"12FEDF20-3CE9-4D20-882B-33B25531231E","C7182","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"85557D35-9216-470D-A562-56C37181A106","1175W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"A1154DB3-10AE-4DBA-8C39-D51924322AD4","7823W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"000F9F43-DA18-408E-B798-16C5D19A875A","10055S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"447D6EF3-0D0D-45DD-9252-E25C61871D3E","2702N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"F37BE1AD-4C64-4E72-B891-02C8A404AC0C","3400N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"9F8B40E5-6982-4305-A133-DAF65F4FA619","C560","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"84C20363-3393-4319-A50F-06A9C3E1678A","4827W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"F3B8169D-6CA6-4584-9A09-0F2EB20CC29C","13918E","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"8A14C3BD-7B5A-4AA0-87CA-F5DE17F0062B","5449W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"FD453306-015A-4859-ACCE-9144C634BDAE","7634N","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"8826D8AF-3C14-4E59-822C-4839185C6385","7075S","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"56BF91A8-22F4-46B7-ABA1-B51EBEDCF322","1157W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"E696623C-A8FA-44D9-ADBD-487E63B876B3","C2728","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"4C298818-193F-4A22-B9D2-1423A07310F1","C2828","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"20430F0E-E276-448D-B748-CD729B23B0E2","8871W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"D10024B1-2D26-4146-9429-B9EA1CC80361","C2654","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"9543FB22-6B1F-42E8-9396-667D715D63BE","13921W","3dde89a3-a55a-43f6-a7a4-670f7bbff3f6",2020-06-09 17:38:05.490
"B85C6CDC-F192-4B9B-AB63-911E4D6A12CB","13038N","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
"568F476E-EDFC-4C58-BD10-73CBEC74B315","6625S","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
"5E0F512F-A2E5-4353-833E-04EF66596195","12394N","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
"A593784C-1280-45E2-910E-0FD408CA809E","12549S","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
"DAC1496B-89B6-4A13-AD34-0BCA86316905","C5964","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
"AFFE71D8-2EFA-4260-A350-577BDD402E65","12342N","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
"E811DC8B-F552-473B-B4CA-138A4755CF7C","C9106","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
"AD4BC83A-AD9F-4E08-9AE0-D644F6CB23AC","8643W","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
"8AC38976-999E-4523-A04A-31F18E8A40F6","13044N","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
"5DEF6ADD-467C-46AE-BE2F-E425EA32AE43","9445S","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
"5AFA7752-2748-44C8-A0EB-1E79CBD875FD","8883W","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
"4BC3A681-7DED-4A94-BB2F-5701DA70B10D","C500","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
"C4DBBFA5-90F0-4F36-B07B-640033B8A1B8","9369S","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
"F04E3A09-E068-4461-9A2A-89EA7DAD77D5","12805S","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
"421039DB-C7D2-42AC-BD56-A8221CE4FB58","13648E","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
"1FAAA667-D992-4F33-95BC-57B1833894CB","4478E","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
"6514E79C-0940-472F-92C5-4A97447A0BBB","12049W","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
"AB2A68A3-C697-4292-B9E7-78083F8C0736","C552","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
"6C23F7AE-3923-49DE-AC71-8EF3EE6B1797","9884N","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
"1B6558BB-18E0-459D-A905-5248AEA5FB8B","791W","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
"2C9C6B78-E16B-414A-A1E7-DD8354E15379","C5532","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
"BFD718C9-E4A1-4E89-9D2C-6D93FA8F8AA6","8711W","af91ec43-c355-4769-bc76-ff67dadeda49",2020-06-10 02:37:41.330
