Row ID,Product ID,Category,Sub-Category,Product Name
5969,"OFF-PA-10000418","Office Supplies","Paper","Xerox 189"
5971,"OFF-PA-10002230","Office Supplies","Paper","Xerox 1897"
5977,"OFF-PA-10003673","Office Supplies","Paper","Strathmore Photo Mount Cards"
5983,"OFF-PA-10000232","Office Supplies","Paper","Xerox 1975"
5984,"OFF-PA-10003657","Office Supplies","Paper","Xerox 1927"
5988,"OFF-PA-10001033","Office Supplies","Paper","Xerox 1893"
6000,"OFF-PA-10000019","Office Supplies","Paper","Xerox 1931"
6001,"OFF-PA-10002222","Office Supplies","Paper","Xerox Color Copier Paper, 11"" x 17"", Ream"
6009,"OFF-PA-10000595","Office Supplies","Paper","Xerox 1929"
6014,"OFF-PA-10004405","Office Supplies","Paper","Rediform Voice Mail Log Books"
6018,"OFF-PA-10003309","Office Supplies","Paper","Xerox 211"
6019,"OFF-PA-10001977","Office Supplies","Paper","Xerox 194"
6026,"OFF-PA-10002195","Office Supplies","Paper","Xerox 1966"
6045,"OFF-PA-10001526","Office Supplies","Paper","Xerox 1949"
6050,"OFF-PA-10000483","Office Supplies","Paper","Xerox 19"
6053,"OFF-PA-10002586","Office Supplies","Paper","Xerox 1970"
6057,"OFF-PA-10004665","Office Supplies","Paper","Advantus Motivational Note Cards"
6059,"OFF-PA-10000587","Office Supplies","Paper","Array Parchment Paper, Assorted Colors"
6064,"OFF-PA-10001307","Office Supplies","Paper","Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad"
6065,"OFF-PA-10001667","Office Supplies","Paper","Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)"
6089,"OFF-PA-10001870","Office Supplies","Paper","Xerox 202"
6093,"OFF-PA-10000807","Office Supplies","Paper","TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad"
6096,"OFF-PA-10002713","Office Supplies","Paper","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"
6124,"OFF-PA-10003883","Office Supplies","Paper","Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5"""
6126,"OFF-PA-10001593","Office Supplies","Paper","Xerox 1947"
6133,"OFF-PA-10001033","Office Supplies","Paper","Xerox 1893"
6138,"OFF-PA-10002986","Office Supplies","Paper","Xerox 1898"
6141,"OFF-PA-10001497","Office Supplies","Paper","Xerox 1914"
6145,"OFF-PA-10000575","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page"
6168,"OFF-PA-10002377","Office Supplies","Paper","Xerox 1916"
6169,"OFF-PA-10004530","Office Supplies","Paper","Personal Creations Ink Jet Cards and Labels"
6170,"OFF-PA-10002986","Office Supplies","Paper","Xerox 1898"
6179,"OFF-PA-10001801","Office Supplies","Paper","Xerox 193"
6193,"OFF-PA-10000019","Office Supplies","Paper","Xerox 1931"
6195,"OFF-PA-10000176","Office Supplies","Paper","Xerox 1887"
6198,"OFF-PA-10000726","Office Supplies","Paper","Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7"""
6200,"OFF-PA-10001790","Office Supplies","Paper","Xerox 1910"
6206,"OFF-PA-10000726","Office Supplies","Paper","Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7"""
6233,"OFF-PA-10002005","Office Supplies","Paper","Xerox 225"
6234,"OFF-PA-10004101","Office Supplies","Paper","Xerox 1894"
6251,"OFF-PA-10004082","Office Supplies","Paper","Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book"
6253,"OFF-PA-10003441","Office Supplies","Paper","Xerox 226"
6266,"OFF-PA-10000141","Office Supplies","Paper","Ampad Evidence Wirebond Steno Books, 6"" x 9"""
6267,"OFF-PA-10001019","Office Supplies","Paper","Xerox 1884"
6298,"OFF-PA-10003302","Office Supplies","Paper","Xerox 1906"
6304,"OFF-PA-10000167","Office Supplies","Paper","Xerox 1925"
6305,"OFF-PA-10002947","Office Supplies","Paper","Xerox 1923"
6308,"OFF-PA-10004353","Office Supplies","Paper","Southworth 25% Cotton Premium Laser Paper and Envelopes"
6311,"OFF-PA-10000176","Office Supplies","Paper","Xerox 1887"
6317,"OFF-PA-10001815","Office Supplies","Paper","Xerox 1885"
6318,"OFF-PA-10004082","Office Supplies","Paper","Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book"
6320,"OFF-PA-10002377","Office Supplies","Paper","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages"
6321,"OFF-PA-10001800","Office Supplies","Paper","Xerox 220"
6325,"OFF-PA-10002986","Office Supplies","Paper","Xerox 1898"
6335,"OFF-PA-10001970","Office Supplies","Paper","Xerox 1881"
6358,"OFF-PA-10004621","Office Supplies","Paper","Xerox 212"
6359,"OFF-PA-10002262","Office Supplies","Paper","Xerox 192"
6365,"OFF-PA-10003797","Office Supplies","Paper","Xerox 209"
6388,"OFF-PA-10001204","Office Supplies","Paper","Xerox 1972"
6391,"OFF-PA-10003349","Office Supplies","Paper","Xerox 1957"
6392,"OFF-PA-10001471","Office Supplies","Paper","Strathmore Photo Frame Cards"
6410,"OFF-PA-10000300","Office Supplies","Paper","Xerox 1936"
6412,"OFF-PA-10003134","Office Supplies","Paper","Xerox 1937"
6416,"OFF-PA-10003395","Office Supplies","Paper","Xerox 1941"
6425,"OFF-PA-10000552","Office Supplies","Paper","Xerox 200"
6428,"OFF-PA-10000029","Office Supplies","Paper","Xerox 224"
6434,"OFF-PA-10001838","Office Supplies","Paper","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
6443,"OFF-PA-10001295","Office Supplies","Paper","Computer Printout Paper with Letter-Trim Perforations"
6451,"OFF-PA-10002222","Office Supplies","Paper","Xerox Color Copier Paper, 11"" x 17"", Ream"
6479,"OFF-PA-10000809","Office Supplies","Paper","Xerox 206"
6486,"OFF-PA-10004156","Office Supplies","Paper","Xerox 188"
6489,"OFF-PA-10002254","Office Supplies","Paper","Xerox 1883"
6490,"OFF-PA-10004782","Office Supplies","Paper","Xerox 228"
6496,"OFF-PA-10001937","Office Supplies","Paper","Xerox 21"
6507,"OFF-PA-10001593","Office Supplies","Paper","Xerox 1947"
6509,"OFF-PA-10001970","Office Supplies","Paper","Xerox 1908"
6511,"OFF-PA-10004156","Office Supplies","Paper","Xerox 188"
6514,"OFF-PA-10001033","Office Supplies","Paper","Xerox 1893"
6523,"OFF-PA-10001260","Office Supplies","Paper","TOPS Money Receipt Book, Consecutively Numbered in Red,"
6541,"OFF-PA-10001363","Office Supplies","Paper","Xerox 1933"
6547,"OFF-PA-10000483","Office Supplies","Paper","Xerox 19"
6549,"OFF-PA-10003036","Office Supplies","Paper","Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"
6552,"OFF-PA-10002986","Office Supplies","Paper","Xerox 1898"
6556,"OFF-PA-10002109","Office Supplies","Paper","Wirebound Voice Message Log Book"
6573,"OFF-PA-10003971","Office Supplies","Paper","Xerox 1965"
6580,"OFF-PA-10003001","Office Supplies","Paper","Xerox 1986"
6597,"OFF-PA-10001804","Office Supplies","Paper","Xerox 195"
6599,"OFF-PA-10002319","Office Supplies","Paper","Xerox 1944"
6601,"OFF-PA-10002923","Office Supplies","Paper","Xerox 1942"
6606,"OFF-PA-10001293","Office Supplies","Paper","Xerox 1946"
6618,"OFF-PA-10001497","Office Supplies","Paper","Xerox 1914"
6619,"OFF-PA-10004983","Office Supplies","Paper","Xerox 23"
6628,"OFF-PA-10003177","Office Supplies","Paper","Xerox 1999"
6653,"OFF-PA-10000061","Office Supplies","Paper","Xerox 205"
6666,"OFF-PA-10001497","Office Supplies","Paper","Xerox 1914"
6681,"OFF-PA-10000157","Office Supplies","Paper","Xerox 191"
6682,"OFF-PA-10002499","Office Supplies","Paper","Xerox 1890"
6694,"OFF-PA-10000062","Office Supplies","Paper","Green Bar Computer Printout Paper"
6698,"OFF-PA-10000062","Office Supplies","Paper","Green Bar Computer Printout Paper"
6699,"OFF-PA-10003205","Office Supplies","Paper","Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper"
6718,"OFF-PA-10001934","Office Supplies","Paper","Xerox 1993"
6728,"OFF-PA-10003302","Office Supplies","Paper","Xerox 1906"
6732,"OFF-PA-10001937","Office Supplies","Paper","Xerox 21"
6733,"OFF-PA-10001977","Office Supplies","Paper","Xerox 194"
6744,"OFF-PA-10002751","Office Supplies","Paper","Xerox 1920"
6749,"OFF-PA-10002245","Office Supplies","Paper","Xerox 1895"
6753,"OFF-PA-10003039","Office Supplies","Paper","Xerox 1960"
6771,"OFF-PA-10004359","Office Supplies","Paper","Multicolor Computer Printout Paper"
6775,"OFF-PA-10000295","Office Supplies","Paper","Xerox 229"
6776,"OFF-PA-10002615","Office Supplies","Paper","Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"
6787,"OFF-PA-10004100","Office Supplies","Paper","Xerox 216"
6789,"OFF-PA-10001712","Office Supplies","Paper","Xerox 1948"
6806,"OFF-PA-10001752","Office Supplies","Paper","Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)"
6808,"OFF-PA-10000357","Office Supplies","Paper","White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11"
6847,"OFF-PA-10001260","Office Supplies","Paper","TOPS Money Receipt Book, Consecutively Numbered in Red,"
6849,"OFF-PA-10003134","Office Supplies","Paper","Xerox 1937"
6856,"OFF-PA-10001994","Office Supplies","Paper","Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size"
6858,"OFF-PA-10004911","Office Supplies","Paper","Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk"
6864,"OFF-PA-10000520","Office Supplies","Paper","Xerox 201"
6870,"OFF-PA-10003848","Office Supplies","Paper","Xerox 1997"
6871,"OFF-PA-10002606","Office Supplies","Paper","Xerox 1928"
6873,"OFF-PA-10004948","Office Supplies","Paper","Xerox 190"
6879,"OFF-PA-10003001","Office Supplies","Paper","Xerox 1986"
6881,"OFF-PA-10004255","Office Supplies","Paper","Xerox 219"
6884,"OFF-PA-10002222","Office Supplies","Paper","Xerox Color Copier Paper, 11"" x 17"", Ream"
6888,"OFF-PA-10004675","Office Supplies","Paper","Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16"""
6891,"OFF-PA-10000673","Office Supplies","Paper","Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad"
6893,"OFF-PA-10003848","Office Supplies","Paper","Xerox 1997"
6897,"OFF-PA-10003228","Office Supplies","Paper","Xerox 1917"
6917,"OFF-PA-10001289","Office Supplies","Paper","White Computer Printout Paper by Universal"
6925,"OFF-PA-10002659","Office Supplies","Paper","Avoid Verbal Orders Carbonless Minifold Book"
6931,"OFF-PA-10001019","Office Supplies","Paper","Xerox 1884"
6938,"OFF-PA-10001952","Office Supplies","Paper","Xerox 1902"
6943,"OFF-PA-10003790","Office Supplies","Paper","Xerox 1991"
6960,"OFF-PA-10002377","Office Supplies","Paper","Xerox 1916"
6961,"OFF-PA-10003441","Office Supplies","Paper","Xerox 226"
6968,"OFF-PA-10001461","Office Supplies","Paper","HP Office Paper (20Lb. and 87 Bright)"
6979,"OFF-PA-10003724","Office Supplies","Paper","Wirebound Message Book, 4 per Page"
6980,"OFF-PA-10000483","Office Supplies","Paper","Xerox 19"
6982,"OFF-PA-10000246","Office Supplies","Paper","Riverleaf Stik-Withit Designer Note Cubes"
6998,"OFF-PA-10004475","Office Supplies","Paper","Xerox 1940"
6999,"OFF-PA-10002195","Office Supplies","Paper","Xerox 1966"
7005,"OFF-PA-10000223","Office Supplies","Paper","Xerox 2000"
7018,"OFF-PA-10000213","Office Supplies","Paper","Xerox 198"
7020,"OFF-PA-10001837","Office Supplies","Paper","Xerox 1976"
7024,"OFF-PA-10000019","Office Supplies","Paper","Xerox 1931"
7025,"OFF-PA-10001125","Office Supplies","Paper","Xerox 1988"
7029,"OFF-PA-10003673","Office Supplies","Paper","Strathmore Photo Mount Cards"
7038,"OFF-PA-10004255","Office Supplies","Paper","Xerox 219"
7046,"OFF-PA-10002160","Office Supplies","Paper","Xerox 1978"
7049,"OFF-PA-10000552","Office Supplies","Paper","Xerox 200"
7053,"OFF-PA-10000241","Office Supplies","Paper","IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
7067,"OFF-PA-10004782","Office Supplies","Paper","Xerox 228"
7069,"OFF-PA-10003591","Office Supplies","Paper","Southworth 100% Cotton The Best Paper"
7070,"OFF-PA-10001667","Office Supplies","Paper","Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)"
7071,"OFF-PA-10004971","Office Supplies","Paper","Xerox 196"
7073,"OFF-PA-10004355","Office Supplies","Paper","Xerox 231"
7091,"OFF-PA-10000474","Office Supplies","Paper","Easy-staple paper"
7094,"OFF-PA-10004996","Office Supplies","Paper","Speediset Carbonless Redi-Letter 7"" x 8 1/2"""
7099,"OFF-PA-10003302","Office Supplies","Paper","Xerox 1906"
7100,"OFF-PA-10003302","Office Supplies","Paper","Xerox 1906"
7102,"OFF-PA-10000249","Office Supplies","Paper","Easy-staple paper"
7117,"OFF-PA-10000167","Office Supplies","Paper","Xerox 1925"
7119,"OFF-PA-10001184","Office Supplies","Paper","Xerox 1903"
7122,"OFF-PA-10001593","Office Supplies","Paper","Xerox 1947"
7125,"OFF-PA-10001815","Office Supplies","Paper","Xerox 1885"
7126,"OFF-PA-10003971","Office Supplies","Paper","Xerox 1965"
7128,"OFF-PA-10001609","Office Supplies","Paper","Tops Wirebound Message Log Books"
7131,"OFF-PA-10003022","Office Supplies","Paper","Standard Line “While You Were Out” Hardbound Telephone Message Book"
7148,"OFF-PA-10000241","Office Supplies","Paper","IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
7153,"OFF-PA-10004071","Office Supplies","Paper","Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
7159,"OFF-PA-10001243","Office Supplies","Paper","Xerox 1983"
7162,"OFF-PA-10004734","Office Supplies","Paper","Southworth Structures Collection"
7175,"OFF-PA-10002581","Office Supplies","Paper","Xerox 1951"
7209,"OFF-PA-10001837","Office Supplies","Paper","Xerox 1976"
7210,"OFF-PA-10001667","Office Supplies","Paper","Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)"
7211,"OFF-PA-10000246","Office Supplies","Paper","Riverleaf Stik-Withit Designer Note Cubes"
7216,"OFF-PA-10003172","Office Supplies","Paper","Xerox 1996"
7227,"OFF-PA-10001125","Office Supplies","Paper","Xerox 1988"
7230,"OFF-PA-10004569","Office Supplies","Paper","Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page"
7233,"OFF-PA-10003673","Office Supplies","Paper","Strathmore Photo Mount Cards"
7235,"OFF-PA-10001934","Office Supplies","Paper","Xerox 1993"
7253,"OFF-PA-10003790","Office Supplies","Paper","Xerox 1991"
7258,"OFF-PA-10000994","Office Supplies","Paper","Xerox 1915"
7260,"OFF-PA-10004888","Office Supplies","Paper","Xerox 217"
7269,"OFF-PA-10004039","Office Supplies","Paper","Xerox 1882"
7305,"OFF-PA-10000289","Office Supplies","Paper","Xerox 213"
7318,"OFF-PA-10003205","Office Supplies","Paper","Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper"
7322,"OFF-PA-10003424","Office Supplies","Paper","""While you Were Out"" Message Book, One Form per Page"
7355,"OFF-PA-10001593","Office Supplies","Paper","Xerox 1947"
7361,"OFF-PA-10000809","Office Supplies","Paper","Xerox 206"
7384,"OFF-PA-10002250","Office Supplies","Paper","Things To Do Today Pad"
7386,"OFF-PA-10001838","Office Supplies","Paper","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
7392,"OFF-PA-10000241","Office Supplies","Paper","IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
7393,"OFF-PA-10003016","Office Supplies","Paper","Adams ""While You Were Out"" Message Pads"
7395,"OFF-PA-10002713","Office Supplies","Paper","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"
7399,"OFF-PA-10001526","Office Supplies","Paper","Xerox 1949"
7402,"OFF-PA-10002615","Office Supplies","Paper","Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"
7418,"OFF-PA-10004996","Office Supplies","Paper","Speediset Carbonless Redi-Letter 7"" x 8 1/2"""
7430,"OFF-PA-10003349","Office Supplies","Paper","Xerox 1957"
7431,"OFF-PA-10003063","Office Supplies","Paper","EcoTones Memo Sheets"
7443,"OFF-PA-10001804","Office Supplies","Paper","Xerox 195"
7445,"OFF-PA-10001166","Office Supplies","Paper","Xerox 2"
7446,"OFF-PA-10001033","Office Supplies","Paper","Xerox 1893"
7448,"OFF-PA-10000418","Office Supplies","Paper","Xerox 189"
7462,"OFF-PA-10003127","Office Supplies","Paper","Easy-staple paper"
7465,"OFF-PA-10004610","Office Supplies","Paper","Xerox 1900"
7469,"OFF-PA-10000349","Office Supplies","Paper","Easy-staple paper"
7481,"OFF-PA-10000955","Office Supplies","Paper","Southworth 25% Cotton Granite Paper & Envelopes"
7487,"OFF-PA-10001184","Office Supplies","Paper","Xerox 1903"
7490,"OFF-PA-10003172","Office Supplies","Paper","Xerox 1996"
7493,"OFF-PA-10004239","Office Supplies","Paper","Xerox 1953"
7509,"OFF-PA-10000605","Office Supplies","Paper","Xerox 1950"
7529,"OFF-PA-10002245","Office Supplies","Paper","Xerox 1895"
7538,"OFF-PA-10001736","Office Supplies","Paper","Xerox 1880"
7554,"OFF-PA-10000223","Office Supplies","Paper","Xerox 2000"
7557,"OFF-PA-10003641","Office Supplies","Paper","Xerox 1909"
7560,"OFF-PA-10000806","Office Supplies","Paper","Xerox 1934"
7568,"OFF-PA-10001534","Office Supplies","Paper","Xerox 230"
7570,"OFF-PA-10001363","Office Supplies","Paper","Xerox 1933"
7586,"OFF-PA-10000675","Office Supplies","Paper","Xerox 1919"
7600,"OFF-PA-10000246","Office Supplies","Paper","Riverleaf Stik-Withit Designer Note Cubes"
7602,"OFF-PA-10003039","Office Supplies","Paper","Xerox 1960"
7604,"OFF-PA-10000289","Office Supplies","Paper","Xerox 213"
7609,"OFF-PA-10001166","Office Supplies","Paper","Xerox 2"
7611,"OFF-PA-10001800","Office Supplies","Paper","Xerox 220"
7612,"OFF-PA-10000791","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book"
7617,"OFF-PA-10001776","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
7641,"OFF-PA-10002764","Office Supplies","Paper","Easy-staple paper"
7656,"OFF-PA-10003848","Office Supplies","Paper","Xerox 1997"
7669,"OFF-PA-10000743","Office Supplies","Paper","Xerox 1977"
7670,"OFF-PA-10001019","Office Supplies","Paper","Xerox 1884"
7674,"OFF-PA-10003823","Office Supplies","Paper","Xerox 197"
7678,"OFF-PA-10003228","Office Supplies","Paper","Xerox 1917"
7679,"OFF-PA-10002586","Office Supplies","Paper","Xerox 1970"
7692,"OFF-PA-10003177","Office Supplies","Paper","Xerox 1999"
7696,"OFF-PA-10000357","Office Supplies","Paper","White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11"
7703,"OFF-PA-10000605","Office Supplies","Paper","Xerox 1950"
7714,"OFF-PA-10000300","Office Supplies","Paper","Xerox 1936"
7717,"OFF-PA-10004041","Office Supplies","Paper","It's Hot Message Books with Stickers, 2 3/4"" x 5"""
7733,"OFF-PA-10000743","Office Supplies","Paper","Xerox 1977"
7734,"OFF-PA-10000697","Office Supplies","Paper","TOPS Voice Message Log Book, Flash Format"
7736,"OFF-PA-10001870","Office Supplies","Paper","Xerox 202"
7740,"OFF-PA-10001609","Office Supplies","Paper","Tops Wirebound Message Log Books"
7743,"OFF-PA-10001639","Office Supplies","Paper","Xerox 203"
7756,"OFF-PA-10002558","Office Supplies","Paper","Xerox 1938"
7760,"OFF-PA-10003072","Office Supplies","Paper","Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream"
7761,"OFF-PA-10003641","Office Supplies","Paper","Xerox 1909"
7762,"OFF-PA-10003729","Office Supplies","Paper","Xerox 1998"
7769,"OFF-PA-10003651","Office Supplies","Paper","Xerox 1968"
7790,"OFF-PA-10000791","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book"
7794,"OFF-PA-10002036","Office Supplies","Paper","Xerox 1930"
7795,"OFF-PA-10002377","Office Supplies","Paper","Xerox 1916"
7811,"OFF-PA-10000791","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book"
7818,"OFF-PA-10001801","Office Supplies","Paper","Xerox 193"
7844,"OFF-PA-10001569","Office Supplies","Paper","Xerox 232"
7846,"OFF-PA-10001125","Office Supplies","Paper","Xerox 1988"
7852,"OFF-PA-10000143","Office Supplies","Paper","Astroparche Fine Business Paper"
7854,"OFF-PA-10001526","Office Supplies","Paper","Xerox 1949"
7860,"OFF-PA-10001712","Office Supplies","Paper","Xerox 1948"
7865,"OFF-PA-10001846","Office Supplies","Paper","Xerox 1899"
7868,"OFF-PA-10000357","Office Supplies","Paper","Xerox 1888"
7869,"OFF-PA-10000575","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page"
7874,"OFF-PA-10004610","Office Supplies","Paper","Xerox 1900"
7875,"OFF-PA-10001878","Office Supplies","Paper","Xerox 1891"
7876,"OFF-PA-10002036","Office Supplies","Paper","Xerox 1930"
7884,"OFF-PA-10002246","Office Supplies","Paper","Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"
7889,"OFF-PA-10000019","Office Supplies","Paper","Xerox 1931"
7893,"OFF-PA-10003302","Office Supplies","Paper","Xerox 1906"
7897,"OFF-PA-10001970","Office Supplies","Paper","Xerox 1908"
7905,"OFF-PA-10001357","Office Supplies","Paper","Xerox 1886"
7933,"OFF-PA-10003641","Office Supplies","Paper","Xerox 1909"
7936,"OFF-PA-10003893","Office Supplies","Paper","Xerox 1962"
7965,"OFF-PA-10004609","Office Supplies","Paper","Xerox 221"
7966,"OFF-PA-10003309","Office Supplies","Paper","Xerox 211"
7967,"OFF-PA-10000380","Office Supplies","Paper","REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages"
7973,"OFF-PA-10002787","Office Supplies","Paper","Xerox 227"
7977,"OFF-PA-10000130","Office Supplies","Paper","Xerox 199"
7981,"OFF-PA-10000174","Office Supplies","Paper","Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book"
8009,"OFF-PA-10000474","Office Supplies","Paper","Easy-staple paper"
8011,"OFF-PA-10003641","Office Supplies","Paper","Xerox 1909"
8021,"OFF-PA-10001838","Office Supplies","Paper","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
8032,"OFF-PA-10004621","Office Supplies","Paper","Xerox 212"
8033,"OFF-PA-10001019","Office Supplies","Paper","Xerox 1884"
8048,"OFF-PA-10003673","Office Supplies","Paper","Strathmore Photo Mount Cards"
8061,"OFF-PA-10001970","Office Supplies","Paper","Xerox 1881"
8065,"OFF-PA-10004983","Office Supplies","Paper","Xerox 23"
8082,"OFF-PA-10001497","Office Supplies","Paper","Xerox 1914"
8095,"OFF-PA-10003883","Office Supplies","Paper","Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5"""
8096,"OFF-PA-10002787","Office Supplies","Paper","Xerox 227"
8099,"OFF-PA-10004239","Office Supplies","Paper","Xerox 1953"
8118,"OFF-PA-10000675","Office Supplies","Paper","Xerox 1919"
8131,"OFF-PA-10003971","Office Supplies","Paper","Xerox 1965"
8135,"OFF-PA-10001970","Office Supplies","Paper","Xerox 1881"
8141,"OFF-PA-10004971","Office Supplies","Paper","Xerox 196"
8148,"OFF-PA-10000249","Office Supplies","Paper","Easy-staple paper"
8153,"OFF-PA-10002986","Office Supplies","Paper","Xerox 1898"
8156,"OFF-PA-10001125","Office Supplies","Paper","Xerox 1988"
8159,"OFF-PA-10004285","Office Supplies","Paper","Xerox 1959"
8176,"OFF-PA-10003892","Office Supplies","Paper","Xerox 1943"
8185,"OFF-PA-10003641","Office Supplies","Paper","Xerox 1909"
8188,"OFF-PA-10000659","Office Supplies","Paper","Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”"
8189,"OFF-PA-10001870","Office Supplies","Paper","Xerox 202"
8191,"OFF-PA-10004735","Office Supplies","Paper","Xerox 1905"
8196,"OFF-PA-10004519","Office Supplies","Paper","Spiral Phone Message Books with Labels by Adams"
8199,"OFF-PA-10001800","Office Supplies","Paper","Xerox 220"
8215,"OFF-PA-10004665","Office Supplies","Paper","Advantus Motivational Note Cards"
8224,"OFF-PA-10000241","Office Supplies","Paper","IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
8225,"OFF-PA-10004782","Office Supplies","Paper","Xerox 228"
8226,"OFF-PA-10004243","Office Supplies","Paper","Xerox 1939"
8227,"OFF-PA-10001033","Office Supplies","Paper","Xerox 1893"
8239,"OFF-PA-10000380","Office Supplies","Paper","REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages"
8255,"OFF-PA-10003134","Office Supplies","Paper","Xerox 1937"
8260,"OFF-PA-10000357","Office Supplies","Paper","White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11"
8263,"OFF-PA-10002552","Office Supplies","Paper","Xerox 1958"
8276,"OFF-PA-10004040","Office Supplies","Paper","Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)"
8287,"OFF-PA-10000295","Office Supplies","Paper","Xerox 229"
8306,"OFF-PA-10001870","Office Supplies","Paper","Xerox 202"
8317,"OFF-PA-10001804","Office Supplies","Paper","Xerox 195"
8324,"OFF-PA-10001509","Office Supplies","Paper","Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4"""
8329,"OFF-PA-10001357","Office Supplies","Paper","Xerox 1886"
8330,"OFF-PA-10004888","Office Supplies","Paper","Xerox 217"
8334,"OFF-PA-10001801","Office Supplies","Paper","Xerox 193"
8338,"OFF-PA-10001243","Office Supplies","Paper","Xerox 1983"
8341,"OFF-PA-10002262","Office Supplies","Paper","Xerox 192"
8351,"OFF-PA-10002689","Office Supplies","Paper","Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)"
8368,"OFF-PA-10000174","Office Supplies","Paper","Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book"
8379,"OFF-PA-10003349","Office Supplies","Paper","Xerox 1957"
8381,"OFF-PA-10001622","Office Supplies","Paper","Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled"
8385,"OFF-PA-10004285","Office Supplies","Paper","Xerox 1959"
8391,"OFF-PA-10001838","Office Supplies","Paper","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
8397,"OFF-PA-10001144","Office Supplies","Paper","Xerox 1913"
8403,"OFF-PA-10004156","Office Supplies","Paper","Xerox 188"
8404,"OFF-PA-10002254","Office Supplies","Paper","Xerox 1883"
8414,"OFF-PA-10001972","Office Supplies","Paper","Xerox 214"
8416,"OFF-PA-10000474","Office Supplies","Paper","Easy-staple paper"
