COD_FILIAL,DT_E_S,COD_ITEM,COR,TAMANHO,LOCAL_EST,QTD_EST,VL_CUSTO_EST,CENTRO_CUSTO,ESTAMPA,CHAVE_ESTOQUE
"3",2019-06-30 00:00:00.000,"2","ÚNICA","ÚNICA","PRINCIPAL",314,301.44,"3","ÚNICA",431
"3",2019-06-30 00:00:00.000,"7","ÚNICA","ÚNICA","PRINCIPAL",217,668.36,"6","ÚNICA",432
"3",2019-06-30 00:00:00.000,"14","ÚNICA","ÚNICA","PRINCIPAL",389,2614.08,"7","ÚNICA",434
"3",2019-06-30 00:00:00.000,"21","ÚNICA","ÚNICA","PRINCIPAL",438,3311.28,"3","ÚNICA",435
"3",2019-06-30 00:00:00.000,"23","ÚNICA","ÚNICA","PRINCIPAL",401,3228.05,"5","ÚNICA",437
"3",2019-06-30 00:00:00.000,"10","ÚNICA","ÚNICA","PRINCIPAL",424,2968,"7","ÚNICA",441
"3",2019-06-30 00:00:00.000,"15","ÚNICA","ÚNICA","PRINCIPAL",286,1458.6,"6","ÚNICA",443
"3",2019-06-30 00:00:00.000,"26","ÚNICA","ÚNICA","PRINCIPAL",489,8645.52,"6","ÚNICA",446
"3",2019-06-30 00:00:00.000,"28","ÚNICA","ÚNICA","PRINCIPAL",409,6298.6,"5","ÚNICA",448
"3",2018-07-31 00:00:00.000,"9","ÚNICA","ÚNICA","PRINCIPAL",270,1385.1,"4","ÚNICA",451
"3",2018-07-31 00:00:00.000,"12","ÚNICA","ÚNICA","PRINCIPAL",465,2790,"5","ÚNICA",453
"3",2018-07-31 00:00:00.000,"18","ÚNICA","ÚNICA","PRINCIPAL",214,1810.44,"2","ÚNICA",455
"3",2018-07-31 00:00:00.000,"20","ÚNICA","ÚNICA","PRINCIPAL",382,3972.8,"5","ÚNICA",456
"3",2018-07-31 00:00:00.000,"2","ÚNICA","ÚNICA","PRINCIPAL",499,419.16,"6","ÚNICA",459
"3",2018-07-31 00:00:00.000,"7","ÚNICA","ÚNICA","PRINCIPAL",472,1189.44,"6","ÚNICA",460
"3",2018-07-31 00:00:00.000,"14","ÚNICA","ÚNICA","PRINCIPAL",217,1215.2,"2","ÚNICA",462
"3",2018-07-31 00:00:00.000,"23","ÚNICA","ÚNICA","PRINCIPAL",378,4520.88,"8","ÚNICA",465
"3",2018-07-31 00:00:00.000,"17","ÚNICA","ÚNICA","PRINCIPAL",223,2426.24,"7","ÚNICA",472
"3",2019-07-31 00:00:00.000,"9","ÚNICA","ÚNICA","PRINCIPAL",216,1205.28,"5","ÚNICA",479
"3",2019-07-31 00:00:00.000,"1","ÚNICA","ÚNICA","PRINCIPAL",222,133.2,"3","ÚNICA",486
"3",2019-07-31 00:00:00.000,"7","ÚNICA","ÚNICA","PRINCIPAL",493,2036.09,"3","ÚNICA",488
"3",2019-07-31 00:00:00.000,"8","ÚNICA","ÚNICA","PRINCIPAL",439,2353.04,"7","ÚNICA",489
"3",2019-07-31 00:00:00.000,"14","ÚNICA","ÚNICA","PRINCIPAL",254,2098.04,"5","ÚNICA",490
"3",2019-07-31 00:00:00.000,"21","ÚNICA","ÚNICA","PRINCIPAL",471,5835.69,"3","ÚNICA",491
"3",2019-07-31 00:00:00.000,"22","ÚNICA","ÚNICA","PRINCIPAL",369,3815.46,"6","ÚNICA",492
"3",2019-07-31 00:00:00.000,"13","ÚNICA","ÚNICA","PRINCIPAL",201,1228.11,"5","ÚNICA",498
"3",2019-07-31 00:00:00.000,"26","ÚNICA","ÚNICA","PRINCIPAL",469,7316.4,"2","ÚNICA",502
"3",2019-07-31 00:00:00.000,"28","ÚNICA","ÚNICA","PRINCIPAL",410,7117.6,"2","ÚNICA",504
"3",2018-08-31 00:00:00.000,"11","ÚNICA","ÚNICA","PRINCIPAL",375,1691.25,"3","ÚNICA",508
"3",2018-08-31 00:00:00.000,"12","ÚNICA","ÚNICA","PRINCIPAL",271,1203.24,"5","ÚNICA",509
"3",2018-08-31 00:00:00.000,"16","ÚNICA","ÚNICA","PRINCIPAL",450,4824,"1","ÚNICA",510
"3",2018-08-31 00:00:00.000,"18","ÚNICA","ÚNICA","PRINCIPAL",273,3144.96,"3","ÚNICA",511
"3",2018-08-31 00:00:00.000,"25","ÚNICA","ÚNICA","PRINCIPAL",381,3333.75,"1","ÚNICA",513
"3",2018-08-31 00:00:00.000,"1","ÚNICA","ÚNICA","PRINCIPAL",385,231,"3","ÚNICA",514
"3",2018-08-31 00:00:00.000,"8","ÚNICA","ÚNICA","PRINCIPAL",454,2324.48,"2","ÚNICA",517
"3",2018-08-31 00:00:00.000,"14","ÚNICA","ÚNICA","PRINCIPAL",320,1433.6,"2","ÚNICA",518
"3",2018-08-31 00:00:00.000,"22","ÚNICA","ÚNICA","PRINCIPAL",282,3536.28,"5","ÚNICA",520
"3",2018-08-31 00:00:00.000,"23","ÚNICA","ÚNICA","PRINCIPAL",433,3286.47,"4","ÚNICA",521
"3",2018-08-31 00:00:00.000,"24","ÚNICA","ÚNICA","PRINCIPAL",403,3868.8,"6","ÚNICA",522
"3",2018-08-31 00:00:00.000,"4","ÚNICA","ÚNICA","PRINCIPAL",384,552.96,"8","ÚNICA",523
"3",2018-08-31 00:00:00.000,"26","ÚNICA","ÚNICA","PRINCIPAL",334,5297.24,"8","ÚNICA",530
"3",2018-08-31 00:00:00.000,"27","ÚNICA","ÚNICA","PRINCIPAL",228,1846.8,"2","ÚNICA",531
"3",2018-08-31 00:00:00.000,"28","ÚNICA","ÚNICA","PRINCIPAL",444,5967.36,"7","ÚNICA",532
"3",2019-08-31 00:00:00.000,"18","ÚNICA","ÚNICA","PRINCIPAL",477,3863.7,"1","ÚNICA",539
"3",2019-08-31 00:00:00.000,"25","ÚNICA","ÚNICA","PRINCIPAL",359,6282.5,"5","ÚNICA",541
"3",2019-08-31 00:00:00.000,"2","ÚNICA","ÚNICA","PRINCIPAL",336,376.32,"6","ÚNICA",543
"3",2019-08-31 00:00:00.000,"4","ÚNICA","ÚNICA","PRINCIPAL",364,509.6,"3","ÚNICA",551
"3",2018-09-30 00:00:00.000,"9","ÚNICA","ÚNICA","PRINCIPAL",415,1680.75,"7","ÚNICA",563
"3",2018-09-30 00:00:00.000,"16","ÚNICA","ÚNICA","PRINCIPAL",302,1449.6,"2","ÚNICA",566
"3",2018-09-30 00:00:00.000,"18","ÚNICA","ÚNICA","PRINCIPAL",387,2159.46,"8","ÚNICA",567
"3",2018-09-30 00:00:00.000,"2","ÚNICA","ÚNICA","PRINCIPAL",244,292.8,"5","ÚNICA",571
"3",2018-09-30 00:00:00.000,"8","ÚNICA","ÚNICA","PRINCIPAL",367,910.16,"5","ÚNICA",573
"3",2018-09-30 00:00:00.000,"14","ÚNICA","ÚNICA","PRINCIPAL",263,1730.54,"5","ÚNICA",574
"3",2018-09-30 00:00:00.000,"21","ÚNICA","ÚNICA","PRINCIPAL",271,2617.86,"2","ÚNICA",575
"3",2018-09-30 00:00:00.000,"17","ÚNICA","ÚNICA","PRINCIPAL",332,3273.52,"5","ÚNICA",584
"3",2018-09-30 00:00:00.000,"26","ÚNICA","ÚNICA","PRINCIPAL",296,2462.72,"8","ÚNICA",586
"3",2019-09-30 00:00:00.000,"11","ÚNICA","ÚNICA","PRINCIPAL",214,588.5,"3","ÚNICA",592
"3",2019-09-30 00:00:00.000,"14","ÚNICA","ÚNICA","PRINCIPAL",227,1016.96,"6","ÚNICA",602
"3",2019-09-30 00:00:00.000,"21","ÚNICA","ÚNICA","PRINCIPAL",223,1264.41,"8","ÚNICA",603
"3",2019-09-30 00:00:00.000,"24","ÚNICA","ÚNICA","PRINCIPAL",246,2125.44,"8","ÚNICA",606
"3",2019-09-30 00:00:00.000,"6","ÚNICA","ÚNICA","PRINCIPAL",211,215.22,"5","ÚNICA",608
"3",2019-09-30 00:00:00.000,"10","ÚNICA","ÚNICA","PRINCIPAL",238,499.8,"3","ÚNICA",609
"3",2019-09-30 00:00:00.000,"13","ÚNICA","ÚNICA","PRINCIPAL",161,648.83,"6","ÚNICA",610
"3",2019-09-30 00:00:00.000,"15","ÚNICA","ÚNICA","PRINCIPAL",157,423.9,"3","ÚNICA",611
"3",2019-09-30 00:00:00.000,"28","ÚNICA","ÚNICA","PRINCIPAL",102,714,"3","ÚNICA",616
"3",2018-10-31 00:00:00.000,"12","ÚNICA","ÚNICA","PRINCIPAL",355,2130,"6","ÚNICA",621
"3",2018-10-31 00:00:00.000,"20","ÚNICA","ÚNICA","PRINCIPAL",328,2230.4,"4","ÚNICA",624
"3",2018-10-31 00:00:00.000,"2","ÚNICA","ÚNICA","PRINCIPAL",418,418,"4","ÚNICA",627
"3",2018-10-31 00:00:00.000,"14","ÚNICA","ÚNICA","PRINCIPAL",276,2241.12,"5","ÚNICA",630
"3",2018-10-31 00:00:00.000,"4","ÚNICA","ÚNICA","PRINCIPAL",265,328.6,"5","ÚNICA",635
"3",2018-10-31 00:00:00.000,"27","ÚNICA","ÚNICA","PRINCIPAL",287,3564.54,"7","ÚNICA",643
"3",2019-10-31 00:00:00.000,"9","ÚNICA","ÚNICA","PRINCIPAL",210,567,"6","ÚNICA",647
"3",2019-10-31 00:00:00.000,"16","ÚNICA","ÚNICA","PRINCIPAL",229,622.88,"7","ÚNICA",650
"3",2019-10-31 00:00:00.000,"1","ÚNICA","ÚNICA","PRINCIPAL",166,31.54,"5","ÚNICA",654
"3",2019-10-31 00:00:00.000,"24","ÚNICA","ÚNICA","PRINCIPAL",131,1194.72,"5","ÚNICA",662
"3",2019-10-31 00:00:00.000,"10","ÚNICA","ÚNICA","PRINCIPAL",209,815.1,"6","ÚNICA",665
"3",2019-10-31 00:00:00.000,"13","ÚNICA","ÚNICA","PRINCIPAL",204,663,"1","ÚNICA",666
"3",2019-10-31 00:00:00.000,"26","ÚNICA","ÚNICA","PRINCIPAL",207,1399.32,"2","ÚNICA",670
"3",2019-10-31 00:00:00.000,"27","ÚNICA","ÚNICA","PRINCIPAL",191,2062.8,"2","ÚNICA",671
"3",2018-11-30 00:00:00.000,"5","ÚNICA","ÚNICA","PRINCIPAL",335,1172.5,"4","ÚNICA",674
"3",2018-11-30 00:00:00.000,"9","ÚNICA","ÚNICA","PRINCIPAL",269,1016.82,"4","ÚNICA",675
"3",2018-11-30 00:00:00.000,"11","ÚNICA","ÚNICA","PRINCIPAL",274,1989.24,"3","ÚNICA",676
"3",2018-11-30 00:00:00.000,"18","ÚNICA","ÚNICA","PRINCIPAL",400,4392,"7","ÚNICA",679
"3",2018-11-30 00:00:00.000,"24","ÚNICA","ÚNICA","PRINCIPAL",334,4088.16,"4","ÚNICA",690
"3",2018-11-30 00:00:00.000,"6","ÚNICA","ÚNICA","PRINCIPAL",294,705.6,"2","ÚNICA",692
"3",2018-11-30 00:00:00.000,"10","ÚNICA","ÚNICA","PRINCIPAL",394,2718.6,"6","ÚNICA",693
"3",2018-11-30 00:00:00.000,"13","ÚNICA","ÚNICA","PRINCIPAL",276,1255.8,"3","ÚNICA",694
"3",2019-11-30 00:00:00.000,"11","ÚNICA","ÚNICA","PRINCIPAL",237,599.61,"3","ÚNICA",704
"3",2019-11-30 00:00:00.000,"12","ÚNICA","ÚNICA","PRINCIPAL",101,266.64,"5","ÚNICA",705
"3",2019-11-30 00:00:00.000,"18","ÚNICA","ÚNICA","PRINCIPAL",242,1611.72,"4","ÚNICA",707
"3",2019-11-30 00:00:00.000,"20","ÚNICA","ÚNICA","PRINCIPAL",154,1016.4,"6","ÚNICA",708
"3",2019-11-30 00:00:00.000,"8","ÚNICA","ÚNICA","PRINCIPAL",142,431.68,"6","ÚNICA",713
"3",2019-11-30 00:00:00.000,"23","ÚNICA","ÚNICA","PRINCIPAL",166,649.06,"3","ÚNICA",717
"3",2019-11-30 00:00:00.000,"24","ÚNICA","ÚNICA","PRINCIPAL",151,761.04,"6","ÚNICA",718
"3",2019-11-30 00:00:00.000,"4","ÚNICA","ÚNICA","PRINCIPAL",133,175.56,"2","ÚNICA",719
"3",2019-11-30 00:00:00.000,"6","ÚNICA","ÚNICA","PRINCIPAL",132,213.84,"6","ÚNICA",720
"3",2019-11-30 00:00:00.000,"10","ÚNICA","ÚNICA","PRINCIPAL",127,482.6,"7","ÚNICA",721
"3",2019-11-30 00:00:00.000,"17","ÚNICA","ÚNICA","PRINCIPAL",109,630.02,"7","ÚNICA",724
"3",2019-11-30 00:00:00.000,"27","ÚNICA","ÚNICA","PRINCIPAL",119,481.95,"5","ÚNICA",727
"3",2018-12-31 00:00:00.000,"3","ÚNICA","ÚNICA","PRINCIPAL",367,638.58,"8","ÚNICA",729
"3",2018-12-31 00:00:00.000,"9","ÚNICA","ÚNICA","PRINCIPAL",364,2293.2,"8","ÚNICA",731
"3",2018-12-31 00:00:00.000,"12","ÚNICA","ÚNICA","PRINCIPAL",419,1960.92,"6","ÚNICA",733
"3",2018-12-31 00:00:00.000,"25","ÚNICA","ÚNICA","PRINCIPAL",358,3759,"8","ÚNICA",737
"3",2018-12-31 00:00:00.000,"8","ÚNICA","ÚNICA","PRINCIPAL",214,856,"7","ÚNICA",741
"3",2018-12-31 00:00:00.000,"4","ÚNICA","ÚNICA","PRINCIPAL",305,463.6,"6","ÚNICA",747
"3",2018-12-31 00:00:00.000,"6","ÚNICA","ÚNICA","PRINCIPAL",299,663.78,"5","ÚNICA",748
"3",2018-12-31 00:00:00.000,"13","ÚNICA","ÚNICA","PRINCIPAL",372,3095.04,"2","ÚNICA",750
"3",2018-12-31 00:00:00.000,"26","ÚNICA","ÚNICA","PRINCIPAL",294,4051.32,"1","ÚNICA",754
"3",2018-12-31 00:00:00.000,"27","ÚNICA","ÚNICA","PRINCIPAL",482,5856.3,"8","ÚNICA",755
"3",2019-12-31 00:00:00.000,"3","ÚNICA","ÚNICA","PRINCIPAL",192,97.92,"7","ÚNICA",757
"3",2019-12-31 00:00:00.000,"25","ÚNICA","ÚNICA","PRINCIPAL",148,1147,"8","ÚNICA",765
"3",2019-12-31 00:00:00.000,"2","ÚNICA","ÚNICA","PRINCIPAL",217,160.58,"3","ÚNICA",767
"3",2019-12-31 00:00:00.000,"8","ÚNICA","ÚNICA","PRINCIPAL",188,285.76,"8","ÚNICA",769
"3",2019-12-31 00:00:00.000,"14","ÚNICA","ÚNICA","PRINCIPAL",161,338.1,"4","ÚNICA",770
"3",2019-12-31 00:00:00.000,"22","ÚNICA","ÚNICA","PRINCIPAL",109,839.3,"3","ÚNICA",772
"3",2019-12-31 00:00:00.000,"4","ÚNICA","ÚNICA","PRINCIPAL",136,119.68,"2","ÚNICA",775
"3",2019-12-31 00:00:00.000,"6","ÚNICA","ÚNICA","PRINCIPAL",126,113.4,"8","ÚNICA",776
"3",2019-12-31 00:00:00.000,"15","ÚNICA","ÚNICA","PRINCIPAL",144,777.6,"3","ÚNICA",779
"3",2019-12-31 00:00:00.000,"17","ÚNICA","ÚNICA","PRINCIPAL",124,569.16,"8","ÚNICA",780
