statisitcs_id,country_id,gender_id,age_group_id,suicides_no,population,generation_id,date
5813,49,1,2,579,2956692,4,2008-12-31 00:00:00.000
5817,49,2,2,86,2845069,4,2008-12-31 00:00:00.000
5825,49,1,2,608,2851473,4,2009-12-31 00:00:00.000
5829,49,2,2,75,2740576,4,2009-12-31 00:00:00.000
5837,49,1,2,547,2706883,4,2010-12-31 00:00:00.000
5842,49,2,2,49,2596537,4,2010-12-31 00:00:00.000
5849,49,1,2,515,2616051,4,2011-12-31 00:00:00.000
5853,49,2,2,58,2507255,4,2011-12-31 00:00:00.000
5861,49,1,2,509,2533873,4,2012-12-31 00:00:00.000
5865,49,2,2,59,2427848,4,2012-12-31 00:00:00.000
5873,49,1,2,497,2443545,4,2013-12-31 00:00:00.000
5877,49,2,2,63,2339251,4,2013-12-31 00:00:00.000
5885,50,1,2,25,300813,4,2004-12-31 00:00:00.000
5897,50,1,2,29,299874,4,2005-12-31 00:00:00.000
5903,50,2,2,3,295371,4,2005-12-31 00:00:00.000
5909,50,1,2,38,296984,4,2006-12-31 00:00:00.000
5911,50,2,2,4,292349,4,2006-12-31 00:00:00.000
5921,50,1,2,16,294490,4,2007-12-31 00:00:00.000
5925,50,2,2,6,289832,4,2007-12-31 00:00:00.000
5933,50,1,2,21,292754,4,2008-12-31 00:00:00.000
5937,50,2,2,5,288120,4,2008-12-31 00:00:00.000
5945,50,1,2,25,291774,4,2009-12-31 00:00:00.000
5949,50,2,2,3,287058,4,2009-12-31 00:00:00.000
5957,50,1,2,18,291351,4,2010-12-31 00:00:00.000
5962,50,2,2,4,286261,4,2010-12-31 00:00:00.000
5969,50,1,2,16,289288,4,2011-12-31 00:00:00.000
5973,50,2,2,3,283416,4,2011-12-31 00:00:00.000
5980,50,1,2,30,287397,4,2012-12-31 00:00:00.000
5987,50,2,2,2,280632,4,2012-12-31 00:00:00.000
5993,50,1,2,19,285809,4,2013-12-31 00:00:00.000
5997,50,2,2,2,278008,4,2013-12-31 00:00:00.000
6003,51,1,2,2,67990,4,2004-12-31 00:00:00.000
6013,51,1,2,7,73205,4,2005-12-31 00:00:00.000
6027,51,2,2,2,54988,4,2006-12-31 00:00:00.000
6031,51,1,2,2,120029,4,2006-12-31 00:00:00.000
6040,51,1,2,6,158535,4,2007-12-31 00:00:00.000
6062,51,1,2,8,194348,4,2009-12-31 00:00:00.000
6065,51,2,2,2,67911,4,2009-12-31 00:00:00.000
6074,51,1,2,8,189517,4,2010-12-31 00:00:00.000
6085,51,1,2,9,232554,4,2011-12-31 00:00:00.000
6089,51,2,2,2,75069,4,2011-12-31 00:00:00.000
6099,51,1,2,7,266285,4,2012-12-31 00:00:00.000
6109,51,1,2,8,284327,4,2013-12-31 00:00:00.000
6129,52,1,2,423,3697288,4,2004-12-31 00:00:00.000
6130,52,2,2,277,3443539,4,2004-12-31 00:00:00.000
6141,52,2,2,421,3334069,4,2005-12-31 00:00:00.000
6142,52,1,2,426,3606285,4,2005-12-31 00:00:00.000
6153,52,1,2,342,3529544,4,2006-12-31 00:00:00.000
6154,52,2,2,285,3240878,4,2006-12-31 00:00:00.000
6165,52,2,2,467,3173279,4,2007-12-31 00:00:00.000
6166,52,1,2,410,3478791,4,2007-12-31 00:00:00.000
6177,52,1,2,481,3456651,4,2008-12-31 00:00:00.000
6178,52,2,2,410,3128527,4,2008-12-31 00:00:00.000
6189,52,1,2,549,3472834,4,2009-12-31 00:00:00.000
6190,52,2,2,460,3120462,4,2009-12-31 00:00:00.000
6201,52,1,2,493,3509674,4,2010-12-31 00:00:00.000
6202,52,2,2,372,3137470,4,2010-12-31 00:00:00.000
6213,52,1,2,528,3543608,4,2011-12-31 00:00:00.000
6214,52,2,2,347,3161440,4,2011-12-31 00:00:00.000
6225,52,1,2,475,3573502,4,2012-12-31 00:00:00.000
6226,52,2,2,299,3188031,4,2012-12-31 00:00:00.000
6237,52,1,2,473,3589652,4,2013-12-31 00:00:00.000
6238,52,2,2,283,3205797,4,2013-12-31 00:00:00.000
6245,53,1,2,166,1719930,4,2004-12-31 00:00:00.000
6251,53,2,2,33,1644876,4,2004-12-31 00:00:00.000
6258,53,1,2,153,1708513,4,2005-12-31 00:00:00.000
6262,53,2,2,28,1636907,4,2005-12-31 00:00:00.000
6269,53,1,2,151,1661481,4,2006-12-31 00:00:00.000
6274,53,2,2,33,1591081,4,2006-12-31 00:00:00.000
6282,53,1,2,136,1626508,4,2007-12-31 00:00:00.000
6286,53,2,2,24,1555447,4,2007-12-31 00:00:00.000
6293,53,1,2,174,1594080,4,2008-12-31 00:00:00.000
6298,53,2,2,30,1526352,4,2008-12-31 00:00:00.000
6305,53,1,2,163,1556450,4,2009-12-31 00:00:00.000
6309,53,2,2,39,1491923,4,2009-12-31 00:00:00.000
6317,53,1,2,177,1495092,4,2010-12-31 00:00:00.000
6321,53,2,2,38,1433832,4,2010-12-31 00:00:00.000
6329,53,1,2,186,1438023,4,2011-12-31 00:00:00.000
6333,53,2,2,30,1379354,4,2011-12-31 00:00:00.000
6341,53,1,2,156,1240383,4,2012-12-31 00:00:00.000
6346,53,2,2,27,1168598,4,2012-12-31 00:00:00.000
6353,53,1,2,134,1198610,4,2013-12-31 00:00:00.000
6358,53,2,2,22,1124343,4,2013-12-31 00:00:00.000
6365,54,1,2,5891,12425537,4,2004-12-31 00:00:00.000
6370,54,2,2,992,12088752,4,2004-12-31 00:00:00.000
6377,54,1,2,5750,12357989,4,2005-12-31 00:00:00.000
6382,54,2,2,904,12011488,4,2005-12-31 00:00:00.000
6389,54,1,2,5319,12174930,4,2006-12-31 00:00:00.000
6394,54,2,2,869,11819245,4,2006-12-31 00:00:00.000
6401,54,1,2,5257,11862129,4,2007-12-31 00:00:00.000
6406,54,2,2,949,11502702,4,2007-12-31 00:00:00.000
6413,54,1,2,4863,11377099,4,2008-12-31 00:00:00.000
6418,54,2,2,916,11025088,4,2008-12-31 00:00:00.000
6425,54,1,2,4632,10819693,4,2009-12-31 00:00:00.000
6430,54,2,2,839,10472951,4,2009-12-31 00:00:00.000
6437,54,1,2,3934,10546669,4,2010-12-31 00:00:00.000
6442,54,2,2,763,10241329,4,2010-12-31 00:00:00.000
6449,54,1,2,3569,10070836,4,2011-12-31 00:00:00.000
6451,54,2,2,740,9723773,4,2011-12-31 00:00:00.000
6461,54,1,2,3275,9484213,4,2012-12-31 00:00:00.000
6466,54,2,2,627,9131383,4,2012-12-31 00:00:00.000
6473,54,1,2,2770,8908926,4,2013-12-31 00:00:00.000
6478,54,2,2,511,8554683,4,2013-12-31 00:00:00.000
6493,55,1,2,4,10542,4,2005-12-31 00:00:00.000
6518,55,1,2,3,10403,4,2007-12-31 00:00:00.000
6578,55,1,2,2,10078,4,2012-12-31 00:00:00.000
6607,56,1,2,55,506347,4,2004-12-31 00:00:00.000
6610,56,2,2,8,484852,4,2004-12-31 00:00:00.000
6620,56,1,2,45,499116,4,2005-12-31 00:00:00.000
6622,56,2,2,12,478193,4,2005-12-31 00:00:00.000
6631,56,1,2,52,491590,4,2006-12-31 00:00:00.000
6634,56,2,2,14,470829,4,2006-12-31 00:00:00.000
6643,56,1,2,60,483634,4,2007-12-31 00:00:00.000
6646,56,2,2,12,463240,4,2007-12-31 00:00:00.000
6656,56,1,2,41,474210,4,2008-12-31 00:00:00.000
6658,56,2,2,14,453885,4,2008-12-31 00:00:00.000
6668,56,1,2,38,464633,4,2009-12-31 00:00:00.000
6670,56,2,2,8,443784,4,2009-12-31 00:00:00.000
6679,56,1,2,29,456237,4,2010-12-31 00:00:00.000
6682,56,2,2,6,434665,4,2010-12-31 00:00:00.000
6692,56,1,2,28,439356,4,2011-12-31 00:00:00.000
6694,56,2,2,11,416251,4,2011-12-31 00:00:00.000
6703,56,1,2,33,429268,4,2012-12-31 00:00:00.000
6706,56,2,2,9,408327,4,2012-12-31 00:00:00.000
6716,56,1,2,29,419407,4,2013-12-31 00:00:00.000
6718,56,2,2,2,397223,4,2013-12-31 00:00:00.000
6849,58,1,2,13,228400,4,2004-12-31 00:00:00.000
6850,58,2,2,10,220500,4,2004-12-31 00:00:00.000
6860,58,1,2,16,233900,4,2005-12-31 00:00:00.000
6861,58,2,2,13,225500,4,2005-12-31 00:00:00.000
6873,58,1,2,15,240400,4,2006-12-31 00:00:00.000
6874,58,2,2,3,231800,4,2006-12-31 00:00:00.000
6883,58,1,2,24,242200,4,2007-12-31 00:00:00.000
6886,58,2,2,10,233600,4,2007-12-31 00:00:00.000
6897,58,2,2,11,240800,4,2008-12-31 00:00:00.000
6898,58,1,2,9,247500,4,2008-12-31 00:00:00.000
6907,58,1,2,21,254400,4,2009-12-31 00:00:00.000
6909,58,2,2,11,250100,4,2009-12-31 00:00:00.000
6920,58,2,2,13,252900,4,2010-12-31 00:00:00.000
6922,58,1,2,7,257900,4,2010-12-31 00:00:00.000
6932,58,2,2,14,255000,4,2011-12-31 00:00:00.000
6933,58,1,2,12,260800,4,2011-12-31 00:00:00.000
6944,58,1,2,19,264800,4,2012-12-31 00:00:00.000
6945,58,2,2,17,258600,4,2012-12-31 00:00:00.000
6953,58,1,2,30,264023,4,2013-12-31 00:00:00.000
6957,58,2,2,15,257932,4,2013-12-31 00:00:00.000
6967,59,1,2,30,139197,4,2004-12-31 00:00:00.000
6969,59,2,2,12,132163,4,2004-12-31 00:00:00.000
6977,59,1,2,29,135934,4,2005-12-31 00:00:00.000
6982,59,2,2,5,128929,4,2005-12-31 00:00:00.000
6991,59,1,2,21,133542,4,2006-12-31 00:00:00.000
6993,59,2,2,7,125724,4,2006-12-31 00:00:00.000
7003,59,1,2,15,130849,4,2007-12-31 00:00:00.000
7005,59,2,2,7,121715,4,2007-12-31 00:00:00.000
7012,59,1,2,28,131046,4,2008-12-31 00:00:00.000
7018,59,2,2,3,118493,4,2008-12-31 00:00:00.000
7027,59,1,2,18,125503,4,2009-12-31 00:00:00.000
7029,59,2,2,3,115384,4,2009-12-31 00:00:00.000
7036,59,1,2,25,121143,4,2010-12-31 00:00:00.000
7049,59,1,2,21,117052,4,2011-12-31 00:00:00.000
7061,59,1,2,20,113220,4,2012-12-31 00:00:00.000
7073,59,1,2,23,108938,4,2013-12-31 00:00:00.000
7078,59,2,2,2,102771,4,2013-12-31 00:00:00.000
7085,60,1,2,71,5034637,4,2004-12-31 00:00:00.000
7086,60,2,2,29,4974786,4,2004-12-31 00:00:00.000
7096,60,1,2,84,5085130,4,2005-12-31 00:00:00.000
7099,60,2,2,37,5019979,4,2005-12-31 00:00:00.000
7109,60,1,2,98,5120804,4,2006-12-31 00:00:00.000
7112,60,2,2,29,5047676,4,2006-12-31 00:00:00.000
7119,60,1,2,92,5143929,4,2007-12-31 00:00:00.000
7123,60,2,2,38,5065647,4,2007-12-31 00:00:00.000
7132,60,1,2,92,4976793,4,2008-12-31 00:00:00.000
7134,60,2,2,35,5015977,4,2008-12-31 00:00:00.000
7145,60,1,2,77,5166324,4,2009-12-31 00:00:00.000
7146,60,2,2,36,5087135,4,2009-12-31 00:00:00.000
7157,60,1,2,56,5175095,4,2010-12-31 00:00:00.000
7159,60,2,2,32,5099408,4,2010-12-31 00:00:00.000
7167,60,1,2,77,5175523,4,2011-12-31 00:00:00.000
7171,60,2,2,34,5097135,4,2011-12-31 00:00:00.000
7179,60,1,2,107,5178479,4,2012-12-31 00:00:00.000
7182,60,2,2,48,5096625,4,2012-12-31 00:00:00.000
7190,60,1,2,119,5182542,4,2013-12-31 00:00:00.000
7196,60,2,2,32,5097679,4,2013-12-31 00:00:00.000
7206,61,1,2,175,2735115,4,2004-12-31 00:00:00.000
7210,61,2,2,56,2605983,4,2004-12-31 00:00:00.000
7219,61,1,2,164,2683966,4,2005-12-31 00:00:00.000
7222,61,2,2,38,2553272,4,2005-12-31 00:00:00.000
7230,61,1,2,153,2635454,4,2006-12-31 00:00:00.000
7234,61,2,2,39,2504340,4,2006-12-31 00:00:00.000
7243,61,1,2,114,2609810,4,2007-12-31 00:00:00.000
7246,61,2,2,30,2477304,4,2007-12-31 00:00:00.000
7255,61,1,2,138,2581615,4,2008-12-31 00:00:00.000
7258,61,2,2,30,2456366,4,2008-12-31 00:00:00.000
7266,61,1,2,139,2527370,4,2009-12-31 00:00:00.000
7270,61,2,2,32,2405171,4,2009-12-31 00:00:00.000
7279,61,1,2,99,2455458,4,2010-12-31 00:00:00.000
7282,61,2,2,23,2348349,4,2010-12-31 00:00:00.000
7292,61,1,2,93,2391304,4,2011-12-31 00:00:00.000
7294,61,2,2,21,2294452,4,2011-12-31 00:00:00.000
7302,61,1,2,120,2380360,4,2012-12-31 00:00:00.000
7306,61,2,2,34,2275761,4,2012-12-31 00:00:00.000
7315,61,1,2,131,2330807,4,2013-12-31 00:00:00.000
7318,61,2,2,45,2226350,4,2013-12-31 00:00:00.000
7326,62,2,2,6,42934,4,2004-12-31 00:00:00.000
7327,62,1,2,6,44369,4,2004-12-31 00:00:00.000
7336,62,1,2,12,45060,4,2005-12-31 00:00:00.000
7341,62,2,2,2,43456,4,2005-12-31 00:00:00.000
7348,62,1,2,19,45741,4,2006-12-31 00:00:00.000
7350,62,2,2,11,43971,4,2006-12-31 00:00:00.000
7362,62,1,2,12,46375,4,2007-12-31 00:00:00.000
7363,62,2,2,10,44452,4,2007-12-31 00:00:00.000
7373,62,1,2,21,46969,4,2008-12-31 00:00:00.000
7374,62,2,2,14,44916,4,2008-12-31 00:00:00.000
7385,62,1,2,18,47548,4,2009-12-31 00:00:00.000
7387,62,2,2,9,45374,4,2009-12-31 00:00:00.000
7398,62,1,2,18,48112,4,2010-12-31 00:00:00.000
7399,62,2,2,10,45832,4,2010-12-31 00:00:00.000
7408,62,1,2,19,48619,4,2011-12-31 00:00:00.000
7410,62,2,2,12,46282,4,2011-12-31 00:00:00.000
7421,62,1,2,17,49082,4,2012-12-31 00:00:00.000
7423,62,2,2,9,46713,4,2012-12-31 00:00:00.000
7431,62,1,2,18,49480,4,2013-12-31 00:00:00.000
7433,62,2,2,12,47090,4,2013-12-31 00:00:00.000
7444,63,1,2,90,555650,4,2004-12-31 00:00:00.000
7449,63,2,2,32,529514,4,2004-12-31 00:00:00.000
7458,63,1,2,68,569180,4,2005-12-31 00:00:00.000
7462,63,2,2,36,542149,4,2005-12-31 00:00:00.000
7469,63,1,2,73,586123,4,2006-12-31 00:00:00.000
7473,63,2,2,51,557351,4,2006-12-31 00:00:00.000
7481,63,1,2,69,604397,4,2007-12-31 00:00:00.000
7485,63,2,2,35,573531,4,2007-12-31 00:00:00.000
7493,63,1,2,96,619829,4,2008-12-31 00:00:00.000
7498,63,2,2,40,588321,4,2008-12-31 00:00:00.000
7505,63,1,2,91,632027,4,2009-12-31 00:00:00.000
7509,63,2,2,43,600839,4,2009-12-31 00:00:00.000
7517,63,1,2,87,639346,4,2010-12-31 00:00:00.000
7522,63,2,2,31,607958,4,2010-12-31 00:00:00.000
7529,63,1,2,85,639416,4,2011-12-31 00:00:00.000
7534,63,2,2,36,607514,4,2011-12-31 00:00:00.000
7541,63,1,2,83,635011,4,2012-12-31 00:00:00.000
7545,63,2,2,34,602499,4,2012-12-31 00:00:00.000
7553,63,1,2,99,628573,4,2013-12-31 00:00:00.000
7557,63,2,2,48,595101,4,2013-12-31 00:00:00.000
7567,64,1,2,64,441485,4,2004-12-31 00:00:00.000
7570,64,2,2,21,428412,4,2004-12-31 00:00:00.000
7578,64,1,2,69,446784,4,2005-12-31 00:00:00.000
7582,64,2,2,23,432571,4,2005-12-31 00:00:00.000
7591,64,1,2,64,451849,4,2006-12-31 00:00:00.000
7594,64,2,2,23,436450,4,2006-12-31 00:00:00.000
7603,64,1,2,74,457991,4,2007-12-31 00:00:00.000
7605,64,2,2,36,441640,4,2007-12-31 00:00:00.000
7615,64,1,2,64,465273,4,2008-12-31 00:00:00.000
7618,64,2,2,29,447843,4,2008-12-31 00:00:00.000
7624,64,1,2,75,470230,4,2009-12-31 00:00:00.000
7630,64,2,2,20,452598,4,2009-12-31 00:00:00.000
7638,64,1,2,47,472649,4,2010-12-31 00:00:00.000
7642,64,2,2,15,455057,4,2010-12-31 00:00:00.000
7649,64,1,2,67,478339,4,2011-12-31 00:00:00.000
7654,64,2,2,15,459710,4,2011-12-31 00:00:00.000
7660,64,1,2,65,479646,4,2012-12-31 00:00:00.000
7666,64,2,2,10,460498,4,2012-12-31 00:00:00.000
7674,64,1,2,52,480011,4,2013-12-31 00:00:00.000
7678,64,2,2,17,460483,4,2013-12-31 00:00:00.000
7685,65,1,2,486,5311644,4,2004-12-31 00:00:00.000
7690,65,2,2,162,5201780,4,2004-12-31 00:00:00.000
7697,65,1,2,458,5246514,4,2005-12-31 00:00:00.000
7702,65,2,2,117,5146603,4,2005-12-31 00:00:00.000
7709,65,1,2,378,5162684,4,2006-12-31 00:00:00.000
7714,65,2,2,91,5071455,4,2006-12-31 00:00:00.000
7721,65,1,2,406,4948804,4,2007-12-31 00:00:00.000
7726,65,2,2,89,4762664,4,2007-12-31 00:00:00.000
7733,65,1,2,374,4934951,4,2008-12-31 00:00:00.000
7738,65,2,2,97,4741877,4,2008-12-31 00:00:00.000
7745,65,1,2,369,4914657,4,2009-12-31 00:00:00.000
7750,65,2,2,100,4716781,4,2009-12-31 00:00:00.000
7757,65,1,2,387,4905031,4,2010-12-31 00:00:00.000
7762,65,2,2,120,4702548,4,2010-12-31 00:00:00.000
7769,65,1,2,357,4929387,4,2011-12-31 00:00:00.000
7774,65,2,2,95,4723611,4,2011-12-31 00:00:00.000
7781,65,1,2,369,4938617,4,2012-12-31 00:00:00.000
7786,65,2,2,84,4728702,4,2012-12-31 00:00:00.000
7793,65,1,2,331,4956860,4,2013-12-31 00:00:00.000
7798,65,2,2,88,4741021,4,2013-12-31 00:00:00.000
7803,66,1,2,76,495486,4,2004-12-31 00:00:00.000
7806,66,2,2,43,492159,4,2004-12-31 00:00:00.000
7815,66,1,2,107,507129,4,2005-12-31 00:00:00.000
7818,66,2,2,40,504111,4,2005-12-31 00:00:00.000
7827,66,1,2,104,517620,4,2006-12-31 00:00:00.000
7830,66,2,2,62,514281,4,2006-12-31 00:00:00.000
7840,66,1,2,67,530314,4,2007-12-31 00:00:00.000
7842,66,2,2,37,526222,4,2007-12-31 00:00:00.000
7849,66,1,2,130,542946,4,2008-12-31 00:00:00.000
7852,66,2,2,64,537815,4,2008-12-31 00:00:00.000
7861,66,1,2,47,551843,4,2009-12-31 00:00:00.000
7866,66,2,2,20,545660,4,2009-12-31 00:00:00.000
7874,66,1,2,42,554957,4,2010-12-31 00:00:00.000
7878,66,2,2,22,547882,4,2010-12-31 00:00:00.000
7886,66,1,2,27,554571,4,2011-12-31 00:00:00.000
7889,66,2,2,20,546522,4,2011-12-31 00:00:00.000
7898,66,1,2,35,547952,4,2012-12-31 00:00:00.000
7900,66,2,2,18,539169,4,2012-12-31 00:00:00.000
7911,66,1,2,19,537146,4,2013-12-31 00:00:00.000
7912,66,2,2,16,527829,4,2013-12-31 00:00:00.000
7925,67,1,2,315,3953382,4,2004-12-31 00:00:00.000
7930,67,2,2,88,3785230,4,2004-12-31 00:00:00.000
7937,67,1,2,296,4029567,4,2005-12-31 00:00:00.000
7942,67,2,2,88,3856149,4,2005-12-31 00:00:00.000
7949,67,1,2,308,4108191,4,2006-12-31 00:00:00.000
7954,67,2,2,74,3911869,4,2006-12-31 00:00:00.000
7961,67,1,2,309,4193170,4,2007-12-31 00:00:00.000
7966,67,2,2,70,3963103,4,2007-12-31 00:00:00.000
7973,67,1,2,323,4214828,4,2008-12-31 00:00:00.000
7978,67,2,2,81,4000750,4,2008-12-31 00:00:00.000
7985,67,1,2,332,4210903,4,2009-12-31 00:00:00.000
7990,67,2,2,84,4009556,4,2009-12-31 00:00:00.000
7997,67,1,2,344,4225926,4,2010-12-31 00:00:00.000
8002,67,2,2,106,3995780,4,2010-12-31 00:00:00.000
8009,67,1,2,346,4236989,4,2011-12-31 00:00:00.000
8013,67,2,2,100,4001855,4,2011-12-31 00:00:00.000
8021,67,1,2,364,4204765,4,2012-12-31 00:00:00.000
8026,67,2,2,70,4054017,4,2012-12-31 00:00:00.000
8033,67,1,2,331,4180873,4,2013-12-31 00:00:00.000
8038,67,2,2,81,4017291,4,2013-12-31 00:00:00.000
8045,68,1,2,3596,21438383,4,2004-12-31 00:00:00.000
8050,68,2,2,720,20262722,4,2004-12-31 00:00:00.000
8057,68,1,2,3498,21647159,4,2005-12-31 00:00:00.000
8062,68,2,2,714,20429690,4,2005-12-31 00:00:00.000
8069,68,1,2,3528,21844954,4,2006-12-31 00:00:00.000
8074,68,2,2,661,20590472,4,2006-12-31 00:00:00.000
8081,68,1,2,3481,22014323,4,2007-12-31 00:00:00.000
8086,68,2,2,659,20765167,4,2007-12-31 00:00:00.000
8093,68,1,2,3560,22184611,4,2008-12-31 00:00:00.000
8098,68,2,2,738,21149435,4,2008-12-31 00:00:00.000
8105,68,1,2,3595,22343137,4,2009-12-31 00:00:00.000
8109,68,2,2,776,21299140,4,2009-12-31 00:00:00.000
8117,68,1,2,3772,22463069,4,2010-12-31 00:00:00.000
8121,68,2,2,830,21395712,4,2010-12-31 00:00:00.000
8129,68,1,2,3959,22622559,4,2011-12-31 00:00:00.000
8133,68,2,2,863,21552069,4,2011-12-31 00:00:00.000
8141,68,1,2,3918,22713083,4,2012-12-31 00:00:00.000
8145,68,2,2,954,21653970,4,2012-12-31 00:00:00.000
8153,68,1,2,3903,22735631,4,2013-12-31 00:00:00.000
8157,68,2,2,975,21698877,4,2013-12-31 00:00:00.000
2,1,1,5,500,2459960,1,2004-12-31 00:00:00.000
7,1,2,5,136,2895423,1,2004-12-31 00:00:00.000
14,1,1,5,489,2505136,1,2005-12-31 00:00:00.000
18,1,2,5,161,2943135,1,2005-12-31 00:00:00.000
27,1,1,5,487,2540712,1,2006-12-31 00:00:00.000
31,1,2,5,115,2983954,1,2006-12-31 00:00:00.000
39,1,1,5,438,2582754,1,2007-12-31 00:00:00.000
44,1,2,5,108,3033008,1,2007-12-31 00:00:00.000
51,1,1,5,463,2630686,1,2008-12-31 00:00:00.000
56,1,2,5,108,3088727,1,2008-12-31 00:00:00.000
63,1,1,5,434,2683502,1,2009-12-31 00:00:00.000
67,1,2,5,112,3148915,1,2009-12-31 00:00:00.000
76,1,1,5,397,2740656,1,2010-12-31 00:00:00.000
81,1,2,5,99,3212253,1,2010-12-31 00:00:00.000
122,2,1,5,308,771847,1,2004-12-31 00:00:00.000
127,2,2,5,118,860913,1,2004-12-31 00:00:00.000
134,2,1,5,331,782050,1,2005-12-31 00:00:00.000
139,2,2,5,96,869065,1,2005-12-31 00:00:00.000
146,2,1,5,266,791509,1,2006-12-31 00:00:00.000
151,2,2,5,91,876832,1,2006-12-31 00:00:00.000
158,2,1,5,273,800509,1,2007-12-31 00:00:00.000
163,2,2,5,109,885212,1,2007-12-31 00:00:00.000
170,2,1,5,276,811538,1,2008-12-31 00:00:00.000
175,2,2,5,82,895882,1,2008-12-31 00:00:00.000
182,2,1,5,279,823727,1,2009-12-31 00:00:00.000
187,2,2,5,103,908213,1,2009-12-31 00:00:00.000
194,2,1,5,287,838208,1,2010-12-31 00:00:00.000
199,2,2,5,90,923411,1,2010-12-31 00:00:00.000
361,4,1,5,4,20717,1,2004-12-31 00:00:00.000
375,4,1,5,2,27261,1,2005-12-31 00:00:00.000
399,4,1,5,2,32965,1,2007-12-31 00:00:00.000
603,6,1,5,343,1005599,1,2004-12-31 00:00:00.000
607,6,2,5,146,1099444,1,2004-12-31 00:00:00.000
615,6,1,5,370,1018252,1,2005-12-31 00:00:00.000
617,6,2,5,173,1106872,1,2005-12-31 00:00:00.000
627,6,1,5,333,1029722,1,2006-12-31 00:00:00.000
629,6,2,5,167,1113517,1,2006-12-31 00:00:00.000
639,6,1,5,308,1043262,1,2007-12-31 00:00:00.000
642,6,2,5,166,1122161,1,2007-12-31 00:00:00.000
651,6,1,5,340,1058969,1,2008-12-31 00:00:00.000
655,6,2,5,165,1133712,1,2008-12-31 00:00:00.000
663,6,1,5,366,1075825,1,2009-12-31 00:00:00.000
665,6,2,5,177,1148108,1,2009-12-31 00:00:00.000
675,6,1,5,356,1084719,1,2010-12-31 00:00:00.000
678,6,2,5,173,1156036,1,2010-12-31 00:00:00.000
721,7,1,5,3,7316,1,2004-12-31 00:00:00.000
793,7,1,5,2,11553,1,2010-12-31 00:00:00.000
842,8,1,5,994,8573117,1,2004-12-31 00:00:00.000
847,8,2,5,237,10012930,1,2004-12-31 00:00:00.000
854,8,1,5,1175,8908847,1,2005-12-31 00:00:00.000
859,8,2,5,259,10396739,1,2005-12-31 00:00:00.000
866,8,1,5,1112,9247477,1,2006-12-31 00:00:00.000
871,8,2,5,265,10786642,1,2006-12-31 00:00:00.000
878,8,1,5,1220,9611434,1,2007-12-31 00:00:00.000
883,8,2,5,275,11208413,1,2007-12-31 00:00:00.000
890,8,1,5,1204,9996938,1,2008-12-31 00:00:00.000
895,8,2,5,309,11656750,1,2008-12-31 00:00:00.000
902,8,1,5,1271,10398573,1,2009-12-31 00:00:00.000
907,8,2,5,301,12124076,1,2009-12-31 00:00:00.000
914,8,1,5,1236,10813388,1,2010-12-31 00:00:00.000
919,8,2,5,339,12605588,1,2010-12-31 00:00:00.000
962,9,1,5,247,805166,1,2004-12-31 00:00:00.000
966,9,2,5,105,971907,1,2004-12-31 00:00:00.000
974,9,1,5,269,807787,1,2005-12-31 00:00:00.000
978,9,2,5,84,978437,1,2005-12-31 00:00:00.000
986,9,1,5,274,807552,1,2006-12-31 00:00:00.000
991,9,2,5,73,981962,1,2006-12-31 00:00:00.000
998,9,1,5,238,804233,1,2007-12-31 00:00:00.000
1002,9,2,5,82,981661,1,2007-12-31 00:00:00.000
1010,9,1,5,248,801793,1,2008-12-31 00:00:00.000
1013,9,2,5,106,980953,1,2008-12-31 00:00:00.000
1022,9,1,5,241,799938,1,2009-12-31 00:00:00.000
1026,9,2,5,72,979605,1,2009-12-31 00:00:00.000
1034,9,1,5,217,799085,1,2010-12-31 00:00:00.000
1038,9,2,5,74,979427,1,2010-12-31 00:00:00.000
1084,10,1,5,497,2721795,1,2004-12-31 00:00:00.000
1087,10,2,5,181,2879432,1,2004-12-31 00:00:00.000
1095,10,1,5,539,2802901,1,2005-12-31 00:00:00.000
1100,10,2,5,158,2961910,1,2005-12-31 00:00:00.000
1107,10,1,5,599,2910932,1,2006-12-31 00:00:00.000
1111,10,2,5,187,3071300,1,2006-12-31 00:00:00.000
1120,10,1,5,539,3006062,1,2007-12-31 00:00:00.000
1123,10,2,5,188,3170541,1,2007-12-31 00:00:00.000
1131,10,1,5,589,3107189,1,2008-12-31 00:00:00.000
1135,10,2,5,231,3276332,1,2008-12-31 00:00:00.000
1142,10,1,5,680,3216246,1,2009-12-31 00:00:00.000
1148,10,2,5,192,3389717,1,2009-12-31 00:00:00.000
1155,10,1,5,690,3333897,1,2010-12-31 00:00:00.000
1159,10,2,5,237,3510692,1,2010-12-31 00:00:00.000
1202,11,1,5,240,924415,1,2004-12-31 00:00:00.000
1210,11,2,5,28,1067631,1,2004-12-31 00:00:00.000
1214,11,1,5,252,959661,1,2005-12-31 00:00:00.000
1221,11,2,5,40,1101868,1,2005-12-31 00:00:00.000
1227,11,1,5,256,993366,1,2006-12-31 00:00:00.000
1233,11,2,5,33,1136080,1,2006-12-31 00:00:00.000
1238,11,1,5,270,1031049,1,2007-12-31 00:00:00.000
1245,11,2,5,42,1174419,1,2007-12-31 00:00:00.000
1251,11,1,5,294,1072247,1,2008-12-31 00:00:00.000
1257,11,2,5,64,1216310,1,2008-12-31 00:00:00.000
1263,11,1,5,316,1116278,1,2009-12-31 00:00:00.000
1269,11,2,5,59,1260914,1,2009-12-31 00:00:00.000
