id,top_level_status,start_date,end_date,data_source,months_in_status,project_status_metadata.status_order,project_status_metadata.status_name
"b0bd406b-ebd7-4b62-b3f1-6e8b5e4673bc","under_construction",1999-08-16 00:00:00.000,2016-04-02 00:00:00.000,"dbi",200,3,"Under construction"
"d15efc68-f479-4c2c-9297-8584da7b7ec8","under_construction",2002-07-10 00:00:00.000,2006-10-13 00:00:00.000,"dbi",51,3,"Under construction"
"126eb053-b896-4abe-8071-d22f33925248","under_construction",2000-11-17 00:00:00.000,2003-03-04 00:00:00.000,"dbi",28,3,"Under construction"
"88df9b9d-7d11-4a9a-a20a-2c49029581a9","under_construction",2002-04-26 00:00:00.000,2002-10-11 00:00:00.000,"dbi",6,3,"Under construction"
"309573a4-7017-4935-9bdc-9413009e2671","under_construction",2001-03-29 00:00:00.000,2001-08-27 00:00:00.000,"dbi",5,3,"Under construction"
"5b357525-2ddf-4afb-a493-e5dbcdea10e3","under_construction",2002-03-25 00:00:00.000,2003-08-01 00:00:00.000,"dbi",17,3,"Under construction"
"48ffa92e-4ea9-4f90-8094-997bed0ddc46","under_construction",2001-05-07 00:00:00.000,2002-11-13 00:00:00.000,"dbi",18,3,"Under construction"
"7174cb4c-acf9-4827-8c80-150f27713e79","under_construction",2001-07-23 00:00:00.000,2003-09-09 00:00:00.000,"dbi",26,3,"Under construction"
"f751ff2f-9100-4e0f-a8b5-8b628a6d4723","under_construction",2000-11-07 00:00:00.000,2001-12-04 00:00:00.000,"dbi",13,3,"Under construction"
"dbd8723a-6d30-4cc8-9ff9-4356965bd3a4","under_construction",2001-11-29 00:00:00.000,2002-12-10 00:00:00.000,"dbi",13,3,"Under construction"
"099e9b69-0160-40ec-948e-ea93929888c9","under_construction",2000-07-12 00:00:00.000,2001-12-18 00:00:00.000,"dbi",17,3,"Under construction"
"68741bae-e3ce-4a76-a6ee-820ce17a15ef","under_construction",2002-07-01 00:00:00.000,2003-07-22 00:00:00.000,"dbi",12,3,"Under construction"
"1f7778f2-f45a-4c2c-a6fe-113cad11f0fc","under_construction",2001-03-14 00:00:00.000,2003-03-28 00:00:00.000,"dbi",24,3,"Under construction"
"db645b9e-bc19-43aa-b85d-6c9860c3a9cf","under_construction",2003-05-29 00:00:00.000,2004-05-24 00:00:00.000,"dbi",12,3,"Under construction"
"bc0fec8b-c9de-4eef-967f-0a77a4161bf0","under_construction",2003-09-24 00:00:00.000,2005-10-27 00:00:00.000,"dbi",25,3,"Under construction"
"47663b18-17ec-439e-a8ba-2d5567ec7d9c","under_construction",2001-05-29 00:00:00.000,2002-09-09 00:00:00.000,"dbi",16,3,"Under construction"
"47dc6336-1c3e-421b-ae30-8c0287f58cd0","under_construction",2000-06-02 00:00:00.000,2001-08-31 00:00:00.000,"dbi",14,3,"Under construction"
"1d7b3d74-5b06-41ed-9b2d-a1670c0dfdc4","under_construction",2003-06-27 00:00:00.000,2005-02-14 00:00:00.000,"dbi",20,3,"Under construction"
"35d545e2-3276-4049-8a6c-c33cb997b728","under_construction",2001-10-01 00:00:00.000,2002-08-07 00:00:00.000,"dbi",10,3,"Under construction"
"8fbbf693-01c0-40ec-b372-a1b161c6bc1c","under_construction",2001-08-08 00:00:00.000,2002-05-01 00:00:00.000,"dbi",9,3,"Under construction"
"ca61ce63-e6b2-4ed5-b320-037068fca178","under_construction",2002-06-10 00:00:00.000,2004-02-03 00:00:00.000,"dbi",20,3,"Under construction"
"8cfab1fa-3f33-4792-8e47-5b19f18af3c6","under_construction",2003-07-14 00:00:00.000,2003-07-15 00:00:00.000,"dbi",0,3,"Under construction"
"ca603446-6a6e-4fc6-a808-0e4c016754eb","under_construction",2003-01-28 00:00:00.000,2003-12-04 00:00:00.000,"dbi",11,3,"Under construction"
"52cd3c8f-d2f5-4a7c-9d34-a7f77d9bd3b2","under_construction",2002-03-20 00:00:00.000,2003-01-16 00:00:00.000,"dbi",10,3,"Under construction"
"b3e4fa26-8feb-4543-a613-be7ed5afb02e","under_construction",2002-11-18 00:00:00.000,2004-03-08 00:00:00.000,"dbi",16,3,"Under construction"
"7f8244a8-b16f-445c-8be1-1695cdd1c72d","under_construction",2001-08-17 00:00:00.000,2003-05-29 00:00:00.000,"dbi",21,3,"Under construction"
"36c3123d-a958-420b-9d28-4030303fa8f5","under_construction",2002-09-20 00:00:00.000,2003-12-22 00:00:00.000,"dbi",15,3,"Under construction"
"9f735c3d-7067-4980-9783-02da4fb648ff","under_construction",2000-09-29 00:00:00.000,2002-04-30 00:00:00.000,"dbi",19,3,"Under construction"
"87a5e937-83bc-41fb-ba22-160955c279fc","under_construction",2001-06-28 00:00:00.000,2002-06-13 00:00:00.000,"dbi",12,3,"Under construction"
"d8ebdda3-8d62-4275-b97f-f41debeca8a9","under_construction",2002-01-07 00:00:00.000,2002-08-26 00:00:00.000,"dbi",7,3,"Under construction"
"ecf5ed7a-90d2-4ec6-9299-2b6ffe487b99","under_construction",2003-03-26 00:00:00.000,2004-01-08 00:00:00.000,"dbi",10,3,"Under construction"
"6bd280a3-1d8d-4f39-a52c-94f297719d07","under_construction",2001-04-26 00:00:00.000,2002-02-14 00:00:00.000,"dbi",10,3,"Under construction"
"3a611f88-c3b8-4450-80b8-6f3ecae151fb","under_construction",2002-07-18 00:00:00.000,2005-08-17 00:00:00.000,"dbi",37,3,"Under construction"
"c573d713-14eb-497c-8715-f282741659c4","under_construction",2001-02-27 00:00:00.000,2002-02-07 00:00:00.000,"dbi",12,3,"Under construction"
"9c8d87c9-b1d8-47e7-9af0-51369e9117f9","under_construction",2003-12-12 00:00:00.000,2004-10-13 00:00:00.000,"dbi",10,3,"Under construction"
"52007aa2-bf93-40a4-b2cb-140f1570f177","under_construction",2003-11-06 00:00:00.000,2004-07-08 00:00:00.000,"dbi",8,3,"Under construction"
"e12dfc51-fb9c-4317-85d8-617afa700012","under_construction",2001-11-27 00:00:00.000,2003-03-11 00:00:00.000,"dbi",16,3,"Under construction"
"cbcf52bd-f59b-4bff-9504-4241ec0962a8","under_construction",2001-11-07 00:00:00.000,2002-06-11 00:00:00.000,"dbi",7,3,"Under construction"
"95e90dfb-5de0-417f-8749-ed68542fbc44","under_construction",2002-05-31 00:00:00.000,2004-11-24 00:00:00.000,"dbi",30,3,"Under construction"
"d80cc085-8d77-43e3-b782-5e62120ec842","under_construction",2002-03-14 00:00:00.000,2003-10-29 00:00:00.000,"dbi",19,3,"Under construction"
"e5602d09-3261-429d-95aa-25929c7035f1","under_construction",2003-04-16 00:00:00.000,2006-03-10 00:00:00.000,"dbi",35,3,"Under construction"
"2608fee8-802c-4f0b-bb06-42aced87e807","under_construction",2001-10-31 00:00:00.000,2003-08-18 00:00:00.000,"dbi",22,3,"Under construction"
"c7319a45-4eac-4e27-80f9-399b68ee162e","under_construction",2005-09-15 00:00:00.000,2008-07-24 00:00:00.000,"dbi",34,3,"Under construction"
"42cc1371-14a8-46e4-a356-8d58492f4b16","under_construction",2003-11-07 00:00:00.000,2004-06-22 00:00:00.000,"dbi",7,3,"Under construction"
"8adb5776-eacf-43ff-8cd9-a5f7e4653a30","under_construction",2001-12-28 00:00:00.000,2004-09-22 00:00:00.000,"dbi",33,3,"Under construction"
"5fb1ef8d-5c93-4419-8c1b-0f520b7b14fd","under_construction",2002-09-18 00:00:00.000,2004-02-20 00:00:00.000,"dbi",17,3,"Under construction"
"ecd1a46f-fdb9-4b55-a73e-5fb8f025b072","under_construction",2002-11-25 00:00:00.000,2004-05-12 00:00:00.000,"dbi",18,3,"Under construction"
"0bdfcbef-de41-48f1-a9a3-9baf5509cd41","under_construction",2003-11-21 00:00:00.000,2006-02-10 00:00:00.000,"dbi",27,3,"Under construction"
"6ce060c2-9b40-428a-bd24-92f61fa8e90e","under_construction",2001-03-27 00:00:00.000,2002-07-08 00:00:00.000,"dbi",16,3,"Under construction"
"5208255c-2c2b-43dd-b8ce-53009c71966d","under_construction",2002-07-23 00:00:00.000,2002-10-22 00:00:00.000,"dbi",3,3,"Under construction"
"ead2f52a-6028-4a5d-a0fb-4263595bff81","under_construction",2002-04-29 00:00:00.000,2003-05-14 00:00:00.000,"dbi",13,3,"Under construction"
"f3ddae8d-b226-4fb0-8a52-a5e3bdb1371b","under_construction",2004-11-30 00:00:00.000,2006-11-30 00:00:00.000,"dbi",24,3,"Under construction"
"d0d9e088-709f-4010-96fe-6e8f8fe5a315","under_construction",2000-12-04 00:00:00.000,2001-08-27 00:00:00.000,"dbi",8,3,"Under construction"
"d730503a-e05a-4b07-b541-b49dba809e38","under_construction",2002-10-18 00:00:00.000,2004-07-08 00:00:00.000,"dbi",21,3,"Under construction"
"02c20ef4-816e-4419-bc81-def1b4493a16","under_construction",2005-09-28 00:00:00.000,2009-09-21 00:00:00.000,"dbi",48,3,"Under construction"
"99402b20-582a-4075-8db5-32e7f3349a83","under_construction",2001-03-12 00:00:00.000,2001-10-30 00:00:00.000,"dbi",7,3,"Under construction"
"b6343898-0edf-4b3b-98d0-45961ff14291","under_construction",2000-11-21 00:00:00.000,2002-03-25 00:00:00.000,"dbi",16,3,"Under construction"
"482230ec-dc93-4706-b6a0-98cb1ead90f5","under_construction",2002-06-04 00:00:00.000,2004-02-03 00:00:00.000,"dbi",20,3,"Under construction"
"9af3700b-2a24-4648-a4fe-ee603f3e8586","under_construction",2001-10-22 00:00:00.000,2003-08-04 00:00:00.000,"dbi",22,3,"Under construction"
"89eab3b5-78b5-4767-92f6-de0be57a38a4","under_construction",2003-02-03 00:00:00.000,2003-12-19 00:00:00.000,"dbi",10,3,"Under construction"
"b84cb7de-c798-4a0e-8b99-18c5f14216b7","under_construction",2003-03-18 00:00:00.000,2003-12-19 00:00:00.000,"dbi",9,3,"Under construction"
"be7dc43c-048e-4edb-9503-2d2195df323c","under_construction",2001-07-19 00:00:00.000,2004-05-11 00:00:00.000,"dbi",34,3,"Under construction"
"a24ab310-7e10-4772-b965-ccc6aaf74ec1","under_construction",2001-07-13 00:00:00.000,2002-10-21 00:00:00.000,"dbi",15,3,"Under construction"
"4286f74b-3c81-4bd3-94d2-ca75cafa706a","under_construction",2001-11-20 00:00:00.000,2003-07-29 00:00:00.000,"dbi",20,3,"Under construction"
"28c9ffb4-4f92-4fa0-8b0d-d6b156c5bb41","under_construction",2002-01-07 00:00:00.000,2003-10-09 00:00:00.000,"dbi",21,3,"Under construction"
"fbce8b9f-d78e-49d1-8e85-6b5ce48edced","under_construction",2002-06-25 00:00:00.000,2003-06-02 00:00:00.000,"dbi",12,3,"Under construction"
"70c9a7da-4ffd-41b5-8a7e-0c4afbf5f0cb","under_construction",2001-01-18 00:00:00.000,2002-02-12 00:00:00.000,"dbi",13,3,"Under construction"
"a571a480-5c83-4d0e-8148-4c6ec089434e","under_construction",2002-08-22 00:00:00.000,2004-02-04 00:00:00.000,"dbi",18,3,"Under construction"
"8ff768a1-880a-46e6-8da2-83f8c7c80a1a","under_construction",2001-12-10 00:00:00.000,2002-09-17 00:00:00.000,"dbi",9,3,"Under construction"
"e34b9938-712d-49c8-b184-78837ca1cfa9","under_construction",2002-08-09 00:00:00.000,2004-02-06 00:00:00.000,"dbi",18,3,"Under construction"
"c80ee596-59b0-477f-9651-b42e28d7cdc4","under_construction",2001-03-01 00:00:00.000,2002-10-29 00:00:00.000,"dbi",19,3,"Under construction"
"a5e03e4f-a801-495c-b150-f184c6ea1585","under_construction",2003-04-04 00:00:00.000,2004-04-09 00:00:00.000,"dbi",12,3,"Under construction"
"41406286-377d-4e62-bd65-34e905eb9ca0","under_construction",2001-12-07 00:00:00.000,2002-12-19 00:00:00.000,"dbi",12,3,"Under construction"
"5f0bf1e1-dc1f-4c7f-bdfa-2222fe272d4e","under_construction",2001-09-17 00:00:00.000,2003-01-22 00:00:00.000,"dbi",16,3,"Under construction"
"8b555c41-232b-4f84-9d09-9d449b5e4fd9","under_construction",2003-03-06 00:00:00.000,2004-11-10 00:00:00.000,"dbi",20,3,"Under construction"
"dda9b902-ef32-4dac-89d0-42787bdb4f8a","under_construction",2002-02-20 00:00:00.000,2003-01-16 00:00:00.000,"dbi",11,3,"Under construction"
"17a1240b-a4f9-44ef-89a7-c65afcb4083d","under_construction",2002-03-06 00:00:00.000,2003-03-11 00:00:00.000,"dbi",12,3,"Under construction"
"c0bfc5ae-a387-4c79-bfb9-1e381597e4ad","under_construction",2004-02-06 00:00:00.000,2004-11-09 00:00:00.000,"dbi",9,3,"Under construction"
"7f04bf75-a00a-48fa-8d68-e8951520611e","under_construction",2001-01-04 00:00:00.000,2005-12-02 00:00:00.000,"dbi",59,3,"Under construction"
"e61d1acf-9e8c-4d06-8e77-14aa3b27f558","under_construction",2002-05-13 00:00:00.000,2003-01-21 00:00:00.000,"dbi",8,3,"Under construction"
"213fe887-60e5-4230-b437-358b3e82a41a","under_construction",2002-03-22 00:00:00.000,2002-09-12 00:00:00.000,"dbi",6,3,"Under construction"
"e632f310-d521-49b4-8ff9-40b1546464fc","under_construction",2002-07-10 00:00:00.000,2002-08-19 00:00:00.000,"dbi",1,3,"Under construction"
"bdf8860e-f652-4f47-b1cc-c1700258753b","under_construction",2002-08-29 00:00:00.000,2003-11-07 00:00:00.000,"dbi",15,3,"Under construction"
"58d9744e-4303-4a44-9e29-f7b33ac77ded","under_construction",2002-07-17 00:00:00.000,2003-12-12 00:00:00.000,"dbi",17,3,"Under construction"
"55c3eba6-2173-4ee9-860f-f8a8900ee054","under_construction",2001-06-11 00:00:00.000,2004-06-03 00:00:00.000,"dbi",36,3,"Under construction"
"933d1bcd-e586-44f6-b898-f72cdb1db737","under_construction",2002-05-22 00:00:00.000,2003-06-30 00:00:00.000,"dbi",13,3,"Under construction"
"253611c2-f861-4635-ad36-6bc1675e7c79","under_construction",2001-08-08 00:00:00.000,2002-06-21 00:00:00.000,"dbi",10,3,"Under construction"
"b5abda60-e1b4-4cc2-990f-94c303a8462e","under_construction",2001-02-14 00:00:00.000,2004-06-08 00:00:00.000,"dbi",40,3,"Under construction"
"b9c453b9-f2fb-4ea7-9ee4-6e9db303eec8","under_construction",2001-04-23 00:00:00.000,2001-11-05 00:00:00.000,"dbi",7,3,"Under construction"
"8ebbeee8-c4a6-49c4-848e-59fff5da427a","under_construction",2001-04-04 00:00:00.000,2003-01-17 00:00:00.000,"dbi",21,3,"Under construction"
"c5e02581-c507-4fcd-b685-e9aadfeeac25","under_construction",2001-08-08 00:00:00.000,2002-04-30 00:00:00.000,"dbi",8,3,"Under construction"
"ab5f41b9-4c9b-4ac3-9c3c-f97ae04f6d5c","under_construction",2003-11-10 00:00:00.000,2006-11-03 00:00:00.000,"dbi",36,3,"Under construction"
"f8577d45-6db4-4821-b2bb-ccd58da7452f","under_construction",2002-06-10 00:00:00.000,2004-02-03 00:00:00.000,"dbi",20,3,"Under construction"
"34ddf64a-a0e0-4691-8c54-dd5e958b4173","under_construction",2002-05-01 00:00:00.000,2002-07-30 00:00:00.000,"dbi",2,3,"Under construction"
"f694e711-0206-4fd3-954b-9ed86c7c74bb","under_construction",2001-02-09 00:00:00.000,2001-12-14 00:00:00.000,"dbi",10,3,"Under construction"
"e1ebb8c0-5498-4452-9f5d-866e5f77b253","under_construction",2001-05-04 00:00:00.000,2002-06-05 00:00:00.000,"dbi",13,3,"Under construction"
"8ce65ee4-4d44-4c12-af4b-ace8f44fb88a","under_construction",2003-01-22 00:00:00.000,2004-03-08 00:00:00.000,"dbi",14,3,"Under construction"
"9d2ea8e5-cf46-46f9-86a6-6a79ddcbac5e","under_construction",2000-09-07 00:00:00.000,2001-09-27 00:00:00.000,"dbi",12,3,"Under construction"
"4e707576-4c19-4a8e-bbde-20264376b8de","under_construction",2002-07-12 00:00:00.000,2003-12-11 00:00:00.000,"dbi",17,3,"Under construction"
"3a42a5e0-d537-460b-ae35-28459ea70cf4","under_construction",2001-05-25 00:00:00.000,2003-06-27 00:00:00.000,"dbi",25,3,"Under construction"
"404d71fd-f4bd-473f-baf8-4e78e449ff95","under_construction",2001-10-12 00:00:00.000,2003-06-24 00:00:00.000,"dbi",20,3,"Under construction"
"f428b3cf-435f-417a-a0d1-1fc0acf98d85","under_construction",2002-04-09 00:00:00.000,2002-12-18 00:00:00.000,"dbi",8,3,"Under construction"
"6ba4d0b5-f4d5-4acf-8846-2f73884555a0","under_construction",2003-02-07 00:00:00.000,2004-02-06 00:00:00.000,"dbi",12,3,"Under construction"
"2a52cdb0-8aa1-4bf4-83f4-33e9ef758223","under_construction",2001-01-02 00:00:00.000,2006-07-12 00:00:00.000,"dbi",66,3,"Under construction"
"9aacaa89-94ce-451a-9184-71439b2b3879","under_construction",2002-01-07 00:00:00.000,2003-03-10 00:00:00.000,"dbi",14,3,"Under construction"
"0ac3bdaa-f942-4c47-b9a7-75deea89ded6","under_construction",2006-03-30 00:00:00.000,2008-06-24 00:00:00.000,"dbi",27,3,"Under construction"
"b16847dc-6b52-4291-927e-7e2e225adb06","under_construction",2002-06-19 00:00:00.000,2003-07-29 00:00:00.000,"dbi",13,3,"Under construction"
"729b10ad-03da-4e51-b909-026863bad238","under_construction",2004-01-26 00:00:00.000,2005-12-08 00:00:00.000,"dbi",23,3,"Under construction"
"85935789-cd09-4f50-9d78-bfd074d8d876","under_construction",2003-08-11 00:00:00.000,2004-04-29 00:00:00.000,"dbi",8,3,"Under construction"
"bcc19b09-5433-4d04-8eaa-a3527e65feae","under_construction",2003-05-23 00:00:00.000,2004-08-13 00:00:00.000,"dbi",15,3,"Under construction"
"96fbb73e-fa97-4f8e-8732-6485573ead1d","under_construction",2004-05-17 00:00:00.000,2005-04-04 00:00:00.000,"dbi",11,3,"Under construction"
"07da71a8-a48f-48ed-9775-1e3148a59d9e","under_construction",2001-07-20 00:00:00.000,2004-06-14 00:00:00.000,"dbi",35,3,"Under construction"
"6c86f013-339d-47a7-9fec-ce8ad7baf7c3","under_construction",2004-05-18 00:00:00.000,2006-04-04 00:00:00.000,"dbi",23,3,"Under construction"
"898c4952-d0df-4375-8584-7f536ac76c13","under_construction",2006-05-15 00:00:00.000,2008-08-08 00:00:00.000,"dbi",27,3,"Under construction"
"64207d21-12ca-430f-8ade-39e8498f6bfe","under_construction",2003-07-29 00:00:00.000,2006-02-06 00:00:00.000,"dbi",31,3,"Under construction"
"b636d21c-91e2-4ff7-bc1e-5ee2442b9c38","under_construction",2005-02-15 00:00:00.000,2006-10-25 00:00:00.000,"dbi",20,3,"Under construction"
"3e3f3611-7f8f-4fb7-86a0-f6d77852214c","under_construction",2003-02-07 00:00:00.000,2004-03-04 00:00:00.000,"dbi",13,3,"Under construction"
"6579d6f5-54a2-48fe-898c-41776b3bb75c","under_construction",2003-04-08 00:00:00.000,2004-06-21 00:00:00.000,"dbi",14,3,"Under construction"
"9045d9d2-563b-434e-95e5-a3f164175e60","under_construction",2004-03-09 00:00:00.000,2006-07-21 00:00:00.000,"dbi",28,3,"Under construction"
"a5564cd5-b26f-4869-9a34-5c918b0c351a","under_construction",2002-06-17 00:00:00.000,2003-03-28 00:00:00.000,"dbi",9,3,"Under construction"
"841e3dea-7903-4775-a1de-81093e8f54b4","under_construction",2003-11-18 00:00:00.000,2004-06-01 00:00:00.000,"dbi",7,3,"Under construction"
"a9f35d00-85c5-4fbc-8bd2-2e1945b24dee","under_construction",2002-05-07 00:00:00.000,2003-09-26 00:00:00.000,"dbi",16,3,"Under construction"
"0138b4af-2549-4705-85c7-78b7cafe1672","under_construction",2003-10-09 00:00:00.000,2004-12-13 00:00:00.000,"dbi",14,3,"Under construction"
"65be35e1-dc22-4ac2-b1de-1ed9813449aa","under_construction",2003-11-21 00:00:00.000,2005-03-08 00:00:00.000,"dbi",16,3,"Under construction"
"11b93303-573e-4ae1-a126-e65e4f19320a","under_construction",2003-11-13 00:00:00.000,2004-05-24 00:00:00.000,"dbi",6,3,"Under construction"
"171f4374-2904-4b06-878d-fdfe31f6c22d","under_construction",2003-09-05 00:00:00.000,2004-11-01 00:00:00.000,"dbi",14,3,"Under construction"
"a0a1c270-46dd-44a0-b1c0-47488b69b3c3","under_construction",2006-03-30 00:00:00.000,2007-12-19 00:00:00.000,"dbi",21,3,"Under construction"
"edd1c996-e0dc-4ea1-9cb1-0c6c835cc506","under_construction",2004-06-08 00:00:00.000,2005-05-27 00:00:00.000,"dbi",11,3,"Under construction"
"0caa286a-a83c-4056-a6b4-ace7611a1601","under_construction",2003-10-23 00:00:00.000,2005-02-24 00:00:00.000,"dbi",16,3,"Under construction"
"76b65863-1755-4da6-8f73-7dee4080b4c1","under_construction",2002-08-14 00:00:00.000,2019-06-21 00:00:00.000,"dbi",202,3,"Under construction"
"36ef8621-4124-471c-9ef7-7247ae276f57","under_construction",2004-02-18 00:00:00.000,2005-04-14 00:00:00.000,"dbi",14,3,"Under construction"
"2125e4c6-7f06-473f-9cd1-57a00de416a6","under_construction",2003-06-20 00:00:00.000,2005-01-24 00:00:00.000,"dbi",19,3,"Under construction"
"1e1d2216-56a1-47a5-88db-46ec7d008e7f","under_construction",2005-12-02 00:00:00.000,2006-01-20 00:00:00.000,"dbi",1,3,"Under construction"
"fa5c09f4-dd36-408c-8f95-1758deea2fba","under_construction",2002-05-15 00:00:00.000,2003-01-09 00:00:00.000,"dbi",8,3,"Under construction"
"a4959033-de8e-49d0-97f8-37b3d9281039","under_construction",2002-04-26 00:00:00.000,2004-03-15 00:00:00.000,"dbi",23,3,"Under construction"
"b91ee8e6-0758-4ed8-a010-63ff1d878f4f","under_construction",2000-09-12 00:00:00.000,2003-03-03 00:00:00.000,"dbi",30,3,"Under construction"
"4fec193f-d9a0-45e0-ac18-a3a3a6b87fcd","under_construction",2002-07-10 00:00:00.000,2003-04-11 00:00:00.000,"dbi",9,3,"Under construction"
"4cbd1fa4-0242-4156-b3be-a7ec76a3245b","under_construction",2002-08-05 00:00:00.000,2003-11-25 00:00:00.000,"dbi",15,3,"Under construction"
"a784870c-98dd-416d-b669-6285140fae29","under_construction",2005-11-04 00:00:00.000,2006-11-10 00:00:00.000,"dbi",12,3,"Under construction"
"83c443ad-7294-4a7f-a0e8-db109e98ff73","under_construction",2004-01-26 00:00:00.000,2007-03-08 00:00:00.000,"dbi",38,3,"Under construction"
"60546d17-3144-4189-9479-351698183a77","under_construction",2005-01-12 00:00:00.000,2006-02-06 00:00:00.000,"dbi",13,3,"Under construction"
"04b31d0f-2a51-4ad0-b063-61c8db7c5246","under_construction",2002-09-27 00:00:00.000,2004-01-02 00:00:00.000,"dbi",16,3,"Under construction"
"2118ba7a-1ee4-4cbb-bc5d-79e1729f530f","under_construction",2003-12-05 00:00:00.000,2005-04-11 00:00:00.000,"dbi",16,3,"Under construction"
"5a953558-b75d-4772-b383-406a653b21ea","under_construction",2004-06-17 00:00:00.000,2005-05-12 00:00:00.000,"dbi",11,3,"Under construction"
"a69917a9-f5de-4acc-9aa7-22fe63b63c83","under_construction",2002-07-01 00:00:00.000,2003-03-28 00:00:00.000,"dbi",8,3,"Under construction"
"e2c6350f-9709-415b-8383-8ea17ad85948","under_construction",2003-10-24 00:00:00.000,2006-04-21 00:00:00.000,"dbi",30,3,"Under construction"
"67511669-7eb6-445a-9357-1a68dae135c2","under_construction",2002-09-20 00:00:00.000,2003-08-27 00:00:00.000,"dbi",11,3,"Under construction"
"308464ce-0846-4c8e-b6e0-05595804f2bc","under_construction",2000-07-07 00:00:00.000,2003-09-15 00:00:00.000,"dbi",38,3,"Under construction"
"877be2fd-a462-420d-bae9-f3254fc934ab","under_construction",2002-11-18 00:00:00.000,2003-07-29 00:00:00.000,"dbi",8,3,"Under construction"
"742cd898-e9a6-42ba-9c6b-f766b1e09fdf","under_construction",2001-09-14 00:00:00.000,2003-10-03 00:00:00.000,"dbi",25,3,"Under construction"
"bd44d846-3e5a-4f33-95b3-2b046c94c19e","under_construction",2004-04-16 00:00:00.000,2005-02-03 00:00:00.000,"dbi",10,3,"Under construction"
"32000f42-8e91-4684-8d28-5299bd0be565","under_construction",2004-10-18 00:00:00.000,2006-03-23 00:00:00.000,"dbi",17,3,"Under construction"
"df837ba3-ac9d-452d-a250-047400e22f11","under_construction",2003-08-06 00:00:00.000,2004-03-04 00:00:00.000,"dbi",7,3,"Under construction"
"8730860f-aa6e-46a9-a369-6b0df2886717","under_construction",2008-02-01 00:00:00.000,2009-10-19 00:00:00.000,"dbi",20,3,"Under construction"
"1f53faaf-b573-49d9-b1bb-22ef40bdcd10","under_construction",2004-04-19 00:00:00.000,2007-01-22 00:00:00.000,"dbi",33,3,"Under construction"
"f4fb4fdb-594e-4934-a0ff-443ba4376ad0","under_construction",2004-09-15 00:00:00.000,2006-04-12 00:00:00.000,"dbi",19,3,"Under construction"
"2df17f2e-aeaa-4816-ba4a-96817ee0761d","under_construction",2003-07-03 00:00:00.000,2004-03-29 00:00:00.000,"dbi",8,3,"Under construction"
"82ca63ef-f6af-4474-8add-6ba95c86cf8b","under_construction",2005-06-10 00:00:00.000,2006-11-29 00:00:00.000,"dbi",17,3,"Under construction"
"7d7ba074-bc14-4273-bc17-77f81fd20f9c","under_construction",2001-06-11 00:00:00.000,2003-05-09 00:00:00.000,"dbi",23,3,"Under construction"
"fc0d636c-3a4d-4bc9-a0ab-496cc4ee74b1","under_construction",2002-04-29 00:00:00.000,2003-09-29 00:00:00.000,"dbi",17,3,"Under construction"
"4e1b27c4-2113-44ff-8d03-3396b023cc88","under_construction",2003-12-03 00:00:00.000,2005-06-29 00:00:00.000,"dbi",18,3,"Under construction"
"984182c2-f643-4680-ab20-77ae2f91263c","under_construction",2000-09-12 00:00:00.000,2003-01-08 00:00:00.000,"dbi",28,3,"Under construction"
"e8203110-746a-4943-8efd-261b1e1f2c62","under_construction",2004-08-31 00:00:00.000,2005-08-05 00:00:00.000,"dbi",12,3,"Under construction"
"82aba1a2-e73f-403c-b584-2ea16a825a36","under_construction",2003-11-26 00:00:00.000,2004-12-27 00:00:00.000,"dbi",13,3,"Under construction"
"4fb821f4-8f8b-4f62-b659-51b279ce41d0","under_construction",2004-04-29 00:00:00.000,2006-09-06 00:00:00.000,"dbi",29,3,"Under construction"
"e6559e84-eac6-44b0-b5bd-5c3547e1ec7d","under_construction",2002-07-05 00:00:00.000,2004-06-25 00:00:00.000,"dbi",23,3,"Under construction"
"f39fa1d0-e578-46f9-84f4-4375d31d26fb","under_construction",2004-10-07 00:00:00.000,2005-07-15 00:00:00.000,"dbi",9,3,"Under construction"
"26f377a2-8a78-4a72-af0e-421131d1022e","under_construction",2004-03-12 00:00:00.000,2005-04-06 00:00:00.000,"dbi",13,3,"Under construction"
"9f0e03e2-f922-4401-97dd-c66ba80e52a7","under_construction",2002-05-29 00:00:00.000,2003-05-28 00:00:00.000,"dbi",12,3,"Under construction"
"47ca3a4f-6589-4c45-b8c8-8caa08aee0f3","under_construction",2002-07-16 00:00:00.000,2003-09-26 00:00:00.000,"dbi",14,3,"Under construction"
"13549e8e-b7e1-451f-908d-ed8964702ea2","under_construction",2002-03-04 00:00:00.000,2003-02-18 00:00:00.000,"dbi",11,3,"Under construction"
"49e080aa-d22a-42ba-b40f-f5bedacc40b7","under_construction",2002-09-05 00:00:00.000,2003-05-08 00:00:00.000,"dbi",8,3,"Under construction"
"684d5c84-14f4-4952-aa46-5bc1f869f31e","under_construction",2003-02-11 00:00:00.000,2004-04-23 00:00:00.000,"dbi",14,3,"Under construction"
"cb444a3d-55d7-4cb4-a60d-d8839a6c8be6","under_construction",2003-10-17 00:00:00.000,2004-06-10 00:00:00.000,"dbi",8,3,"Under construction"
"ce9a53f4-d2ea-4a5f-9503-9e448627df0b","under_construction",2001-12-03 00:00:00.000,2003-04-16 00:00:00.000,"dbi",16,3,"Under construction"
