Date,Month,Item,Import,Quantity
2018-12-03 00:00:00.000,12,"tomate",15300,18
2018-12-10 00:00:00.000,12,"leche caja litro",15120,24
2018-12-04 00:00:00.000,12,"toalla papel blanco",15000,6
2018-12-07 00:00:00.000,12,"toalla papel blanco",15000,6
2018-12-11 00:00:00.000,12,"tomate",15000,20
2018-12-11 00:00:00.000,12,"envase aluminio c-25",14997,150
2018-12-11 00:00:00.000,12,"crema caja litro",14869,6
2018-12-07 00:00:00.000,12,"antigrasa desengrasante",14850,15
2018-12-13 00:00:00.000,12,"antigrasa desengrasante",14850,15
2018-12-18 00:00:00.000,12,"antigrasa desengrasante",14850,15
2018-12-21 00:00:00.000,12,"limon",14800,17
2018-12-04 00:00:00.000,12,"sucralosa tableta 300",14670,3000
2018-12-21 00:00:00.000,12,"cristal cero",14531,24
2018-12-19 00:00:00.000,12,"masa lazaña",14400,16
2018-12-19 00:00:00.000,12,"leche caja litro",14208,24
2018-12-12 00:00:00.000,12,"leche caja litro",14204,24
2018-12-26 00:00:00.000,12,"leche descremada caja litro",14204,24
2018-12-18 00:00:00.000,12,"limon",13800,17
2018-12-12 00:00:00.000,12,"limon",13800,18
2018-12-17 00:00:00.000,12,"limon",13800,18
2018-12-24 00:00:00.000,12,"limon",13800,18
2018-12-14 00:00:00.000,12,"Muffin arandanos",13800,24
2018-12-04 00:00:00.000,12,"papa cubo fresca",13800,23
2018-12-06 00:00:00.000,12,"papa cubo fresca",13800,23
2018-12-10 00:00:00.000,12,"coca zero botella",13526,48
2018-12-24 00:00:00.000,12,"coca zero botella",13518,48
2018-12-05 00:00:00.000,12,"aceitunas negra con cuesco",13448,8
2018-12-13 00:00:00.000,12,"coca zero botella",13391,48
2018-12-11 00:00:00.000,12,"papa cubo fresca",13340,23
2018-12-13 00:00:00.000,12,"papa cubo fresca",13340,23
2018-12-18 00:00:00.000,12,"papa cubo fresca",13340,23
2018-12-20 00:00:00.000,12,"papa cubo fresca",13340,23
2018-12-26 00:00:00.000,12,"papa cubo fresca",13340,23
2018-12-21 00:00:00.000,12,"papel higenico",13200,8
2018-12-19 00:00:00.000,12,"coca light botella",13132,48
2018-12-03 00:00:00.000,12,"lechuga fina procesada",13000,20
2018-12-14 00:00:00.000,12,"zapallo camote",12980,11
2018-12-05 00:00:00.000,12,"coca light express",12918,48
2018-12-03 00:00:00.000,12,"limon",12800,17
2018-12-04 00:00:00.000,12,"limon",12800,17
2018-12-06 00:00:00.000,12,"limon",12800,17
2018-12-18 00:00:00.000,12,"papas enteras procesadas",12760,22
2018-12-10 00:00:00.000,12,"kunstman arandano",12511,12
2018-12-26 00:00:00.000,12,"royal litro",12476,12
2018-12-10 00:00:00.000,12,"chuleta  parrillera",12465,5
2018-12-31 00:00:00.000,12,"paltas",12400,5
2018-12-10 00:00:00.000,12,"crema caja litro",12391,5
2018-12-19 00:00:00.000,12,"spaghetti 400 grs",12120,24
2018-12-03 00:00:00.000,12,"betarraga cubo procesada",12105,9
2018-12-10 00:00:00.000,12,"betarraga cubo procesada",12105,9
2018-12-11 00:00:00.000,12,"betarraga cubo procesada",12105,9
2018-12-12 00:00:00.000,12,"betarraga cubo procesada",12105,9
2018-12-17 00:00:00.000,12,"betarraga cubo procesada",12105,9
2018-12-26 00:00:00.000,12,"betarraga cubo procesada",12105,9
2018-12-28 00:00:00.000,12,"betarraga cubo procesada",12105,9
2018-12-04 00:00:00.000,12,"lechuga fina procesada",11700,9
2018-12-06 00:00:00.000,12,"lechuga fina procesada",11700,9
2018-12-07 00:00:00.000,12,"lechuga fina procesada",11700,9
2018-12-27 00:00:00.000,12,"papa cubo fresca",11600,20
2018-12-13 00:00:00.000,12,"jugo guallarauco",11280,24
2018-12-10 00:00:00.000,12,"royal litro",11211,12
2018-12-04 00:00:00.000,12,"prietas al vacio",10878,4
2018-12-03 00:00:00.000,12,"arroz",10780,20
2018-12-05 00:00:00.000,12,"arroz",10780,20
2018-12-10 00:00:00.000,12,"arroz",10780,20
2018-12-13 00:00:00.000,12,"arroz",10780,20
2018-12-18 00:00:00.000,12,"arroz",10780,20
2018-12-20 00:00:00.000,12,"arroz",10780,20
2018-12-26 00:00:00.000,12,"arroz",10780,20
2018-12-11 00:00:00.000,12,"papas enteras procesadas",10440,18
2018-12-05 00:00:00.000,12,"lechuga fina procesada",10400,8
2018-12-27 00:00:00.000,12,"lechuga fina procesada",10400,8
2018-12-13 00:00:00.000,12,"aceitunas negra con cuesco",10086,6
2018-12-20 00:00:00.000,12,"aceitunas verdes",10086,6
2018-12-31 00:00:00.000,12,"cilantro",10000,4
2018-12-21 00:00:00.000,12,"toalla papel blanco",10000,4
2018-12-27 00:00:00.000,12,"toalla papel blanco",10000,4
2018-12-11 00:00:00.000,12,"guante de goma grande",9900,3
2018-12-03 00:00:00.000,12,"cebollas",9800,17
2018-12-06 00:00:00.000,12,"cebollas",9800,17
2018-12-04 00:00:00.000,12,"espinacas",9800,14
2018-12-07 00:00:00.000,12,"lavaloza",9750,15
2018-12-27 00:00:00.000,12,"lavaloza",9750,15
2018-12-11 00:00:00.000,12,"envase aluminio c-10",9598,120
2018-12-07 00:00:00.000,12,"asepcol (sanitizante alcohol)",9500,5
2018-12-18 00:00:00.000,12,"espinacas",9500,13
2018-12-11 00:00:00.000,12,"espinacas",9500,14
2018-12-13 00:00:00.000,12,"guantes quirurgico s",9500,500
2018-12-26 00:00:00.000,12,"toalla papel blanco",9380,4
2018-12-14 00:00:00.000,12,"jarabe de goma 5 L",9290,5
2018-12-13 00:00:00.000,12,"mani salado",9245,5
2018-12-20 00:00:00.000,12,"mani salado",9245,5
2018-12-11 00:00:00.000,12,"envase aluminio c-18",9198,100
2018-12-20 00:00:00.000,12,"ketchup  1 kgs",9129,12
2018-12-03 00:00:00.000,12,"salsa de tomate 200 gr",9120,48
2018-12-26 00:00:00.000,12,"salsa de tomate 200 gr",9120,48
2018-12-14 00:00:00.000,12,"lechuga fina procesada",9100,7
2018-12-28 00:00:00.000,12,"lechuga fina procesada",9100,7
2018-12-03 00:00:00.000,12,"papa chaucha fresca",9000,15
2018-12-05 00:00:00.000,12,"papas enteras procesadas",9000,15
2018-12-14 00:00:00.000,12,"zapallo italiano",9000,70
2018-12-21 00:00:00.000,12,"cebollas",8900,16
2018-12-12 00:00:00.000,12,"cebollas",8900,17
2018-12-24 00:00:00.000,12,"cebollas",8900,17
2018-12-17 00:00:00.000,12,"cebollas",8900,18
2018-12-12 00:00:00.000,12,"zapallo italiano",8900,70
2018-12-05 00:00:00.000,12,"queso chacra pieza",8889,4
2018-12-12 00:00:00.000,12,"queso chacra pieza",8889,4
2018-12-24 00:00:00.000,12,"queso chacra pieza",8889,4
2018-12-31 00:00:00.000,12,"cochayuyo",8800,4
2018-12-05 00:00:00.000,12,"harina sin polvo",8700,20
2018-12-10 00:00:00.000,12,"papa chaucha fresca",8700,15
2018-12-17 00:00:00.000,12,"papa chaucha fresca",8700,15
2018-12-03 00:00:00.000,12,"jugo limon suc",8550,20
2018-12-20 00:00:00.000,12,"jugo limon suc",8550,20
2018-12-27 00:00:00.000,12,"jugo limon suc",8550,20
2018-12-21 00:00:00.000,12,"zapallo italiano",8499,70
2018-12-31 00:00:00.000,12,"zapallo italiano",8499,70
2018-12-27 00:00:00.000,12,"aceitunas negra con cuesco",8405,5
2018-12-05 00:00:00.000,12,"zanahoria entera pelada",8340,9
2018-12-10 00:00:00.000,12,"zanahoria entera pelada",8340,9
2018-12-17 00:00:00.000,12,"zanahoria entera pelada",8340,9
2018-12-24 00:00:00.000,12,"mineral con gas",8256,36
2018-12-24 00:00:00.000,12,"mineral sin gas",8256,36
2018-12-13 00:00:00.000,12,"mineral sin gas",8178,36
2018-12-04 00:00:00.000,12,"betarraga cubo procesada",8070,6
2018-12-06 00:00:00.000,12,"betarraga cubo procesada",8070,6
2018-12-14 00:00:00.000,12,"betarraga cubo procesada",8070,6
2018-12-24 00:00:00.000,12,"betarraga cubo procesada",8070,6
2018-12-03 00:00:00.000,12,"pan colacion",7840,8
2018-12-10 00:00:00.000,12,"pan colacion",7840,8
2018-12-17 00:00:00.000,12,"pan colacion",7840,8
2018-12-18 00:00:00.000,12,"frutillas",7800,6
2018-12-11 00:00:00.000,12,"frutillas",7800,7
2018-12-21 00:00:00.000,12,"lechuga fina procesada",7800,6
2018-12-24 00:00:00.000,12,"lechuga fina procesada",7800,6
2018-12-03 00:00:00.000,12,"naranja",7800,17
2018-12-05 00:00:00.000,12,"papa chaucha fresca",7800,13
2018-12-07 00:00:00.000,12,"papa chaucha fresca",7800,13
2018-12-06 00:00:00.000,12,"papas enteras procesadas",7800,13
2018-12-06 00:00:00.000,12,"leche caja litro",7664,12
2018-12-11 00:00:00.000,12,"porotos granados congelado",7628,4
2018-12-27 00:00:00.000,12,"guantes quirurgico s",7600,4
2018-12-12 00:00:00.000,12,"cafesenza",7590,18
2018-12-27 00:00:00.000,12,"cafesenza",7590,18
2018-12-04 00:00:00.000,12,"hielo",7588,14
2018-12-13 00:00:00.000,12,"hielo",7588,14
2018-12-20 00:00:00.000,12,"hielo",7588,14
2018-12-28 00:00:00.000,12,"hielo",7588,14
2018-12-12 00:00:00.000,12,"leche caja litro",7560,12
2018-12-12 00:00:00.000,12,"papa chaucha fresca",7540,13
2018-12-14 00:00:00.000,12,"papa chaucha fresca",7540,13
2018-12-19 00:00:00.000,12,"papa chaucha fresca",7540,13
2018-12-28 00:00:00.000,12,"papa chaucha fresca",7540,13
2018-12-04 00:00:00.000,12,"frutillas",7500,7
2018-12-27 00:00:00.000,12,"mani salado",7396,4
2018-12-12 00:00:00.000,12,"brocoli",7200,6
2018-12-13 00:00:00.000,12,"aji salsa kilo",7125,12
2018-12-19 00:00:00.000,12,"leche descremada caja litro",7104,12
2018-12-26 00:00:00.000,12,"leche caja litro",7102,12
2018-12-12 00:00:00.000,12,"leche descremada caja litro",7102,12
2018-12-04 00:00:00.000,12,"zapallo camote",7080,6
2018-12-11 00:00:00.000,12,"comino molido",7020,3
2018-12-11 00:00:00.000,12,"oregano",7020,3
2018-12-04 00:00:00.000,12,"servilletas restaurant200xpaqu",7000,250
2018-12-21 00:00:00.000,12,"servilletas restaurant200xpaqu",7000,3600
2018-12-20 00:00:00.000,12,"mostaza 1 kilo",6897,12
2018-12-05 00:00:00.000,12,"pan colacion",6860,7
2018-12-06 00:00:00.000,12,"pan colacion",6860,7
2018-12-07 00:00:00.000,12,"pan colacion",6860,7
2018-12-18 00:00:00.000,12,"pan colacion",6860,7
2018-12-26 00:00:00.000,12,"pan colacion",6860,7
2018-12-10 00:00:00.000,12,"coca light botella",6763,24
2018-12-10 00:00:00.000,12,"tonica botella",6763,24
2018-12-24 00:00:00.000,12,"coca light botella",6759,24
2018-12-24 00:00:00.000,12,"fanta botella",6759,24
2018-12-24 00:00:00.000,12,"ginger ale botella",6759,24
2018-12-24 00:00:00.000,12,"sprite zero botella",6759,24
2018-12-11 00:00:00.000,12,"bolsas basura 50x70",6698,100
2018-12-13 00:00:00.000,12,"coca light botella",6696,24
2018-12-13 00:00:00.000,12,"ginger ale botella",6696,24
2018-12-13 00:00:00.000,12,"sprite zero botella",6696,24
2018-12-06 00:00:00.000,12,"cochayuyo",6600,3
2018-12-11 00:00:00.000,12,"cochayuyo",6600,3
2018-12-18 00:00:00.000,12,"cochayuyo",6600,3
2018-12-07 00:00:00.000,12,"papel higenico",6600,4
2018-12-13 00:00:00.000,12,"papel higenico",6600,4
2018-12-18 00:00:00.000,12,"papel higenico",6600,4
2018-12-19 00:00:00.000,12,"coca zero botella",6566,24
2018-12-19 00:00:00.000,12,"ginger ale botella",6566,24
2018-12-19 00:00:00.000,12,"sprite zero botella",6566,24
2018-12-18 00:00:00.000,12,"lechuga fina procesada",6500,5
2018-12-05 00:00:00.000,12,"sprite botella",6459,24
2018-12-10 00:00:00.000,12,"coca botella",6367,24
2018-12-05 00:00:00.000,12,"palmitos en tarro 800grs",6344,4
2018-12-13 00:00:00.000,12,"palmitos en tarro 800grs",6344,4
2018-12-19 00:00:00.000,12,"palmitos en tarro 800grs",6344,4
2018-12-31 00:00:00.000,12,"pimenton rojo",6300,14
2018-12-06 00:00:00.000,12,"coca botella",6288,24
2018-12-11 00:00:00.000,12,"tortilla de trigo 25 cm",6268,48
2018-12-19 00:00:00.000,12,"coca botella",6182,24
2018-12-05 00:00:00.000,12,"coca botella",6081,24
2018-12-07 00:00:00.000,12,"leche evaporada lata",6052,8
2018-12-19 00:00:00.000,12,"vaso coca cola",6051,300
2018-12-17 00:00:00.000,12,"pimenton rojo",6020,14
2018-12-24 00:00:00.000,12,"pimenton rojo",6020,14
2018-12-12 00:00:00.000,12,"pan colacion",5880,6
2018-12-19 00:00:00.000,12,"pan colacion",5880,6
2018-12-20 00:00:00.000,12,"pan colacion",5880,6
2018-12-24 00:00:00.000,12,"pan colacion",5880,6
2018-12-28 00:00:00.000,12,"pan colacion",5880,6
2018-12-04 00:00:00.000,12,"guantes quirurgico m",5700,300
2018-12-11 00:00:00.000,12,"pimenton rojo",5600,14
2018-12-05 00:00:00.000,12,"mani salado",5547,3
2018-12-03 00:00:00.000,12,"vaso cristal nuevo 350 cc",5541,36
2018-12-10 00:00:00.000,12,"mineral con gas",5507,24
2018-12-10 00:00:00.000,12,"mineral sin gas",5507,24
2018-12-12 00:00:00.000,12,"pimenton rojo",5400,12
2018-12-19 00:00:00.000,12,"mineral con gas",5346,24
2018-12-19 00:00:00.000,12,"mineral sin gas",5346,24
2018-12-05 00:00:00.000,12,"mineral con gas",5259,24
2018-12-05 00:00:00.000,12,"mineral sin gas",5259,24
2018-12-12 00:00:00.000,12,"platanos",5200,4
2018-12-11 00:00:00.000,12,"bolsa camiseta 40x50",5192,400
2018-12-06 00:00:00.000,12,"mineral sin gas",5169,24
2018-12-11 00:00:00.000,12,"bolsa porcionadora 15x20 tranp",4990,1000
2018-12-04 00:00:00.000,12,"cloro",4990,25
2018-12-03 00:00:00.000,12,"masa de empanadas",4900,50
2018-12-11 00:00:00.000,12,"masa de empanadas",4900,50
2018-12-24 00:00:00.000,12,"masa de empanadas",4900,50
2018-12-04 00:00:00.000,12,"pan colacion",4900,5
2018-12-11 00:00:00.000,12,"pan colacion",4900,5
2018-12-13 00:00:00.000,12,"pan colacion",4900,5
2018-12-27 00:00:00.000,12,"pan colacion",4900,5
2018-12-03 00:00:00.000,12,"papa cubo fresca",4800,8
2018-12-05 00:00:00.000,12,"papa cubo fresca",4800,8
2018-12-27 00:00:00.000,12,"esponja de acero",4750,50
2018-12-18 00:00:00.000,12,"papa chaucha fresca",4640,8
2018-12-10 00:00:00.000,12,"papa cubo fresca",4640,8
2018-12-12 00:00:00.000,12,"papa cubo fresca",4640,8
2018-12-17 00:00:00.000,12,"papa cubo fresca",4640,8
2018-12-19 00:00:00.000,12,"papa cubo fresca",4640,8
2018-12-14 00:00:00.000,12,"papas enteras procesadas",4640,8
2018-12-21 00:00:00.000,12,"papas enteras procesadas",4640,8
2018-12-27 00:00:00.000,12,"papas enteras procesadas",4640,8
2018-12-28 00:00:00.000,12,"papas enteras procesadas",4640,8
2018-12-05 00:00:00.000,12,"sal sachet 1 grs",4480,2000
2018-12-03 00:00:00.000,12,"acelga tira",4400,4
2018-12-10 00:00:00.000,12,"acelga tira",4400,4
2018-12-03 00:00:00.000,12,"zanahoria juliana procesada",4360,4
2018-12-04 00:00:00.000,12,"zanahoria juliana procesada",4360,4
2018-12-06 00:00:00.000,12,"zanahoria juliana procesada",4360,4
2018-12-10 00:00:00.000,12,"zanahoria juliana procesada",4360,4
2018-12-13 00:00:00.000,12,"zanahoria juliana procesada",4360,4
2018-12-17 00:00:00.000,12,"zanahoria juliana procesada",4360,4
2018-12-18 00:00:00.000,12,"zanahoria juliana procesada",4360,4
2018-12-26 00:00:00.000,12,"zanahoria juliana procesada",4360,4
2018-12-27 00:00:00.000,12,"zanahoria juliana procesada",4360,4
2018-12-07 00:00:00.000,12,"papa cubo fresca",4200,7
2018-12-14 00:00:00.000,12,"papa cubo fresca",4060,7
2018-12-28 00:00:00.000,12,"papa cubo fresca",4060,7
2018-12-31 00:00:00.000,12,"papas picadas procesadas",4060,7
2018-12-20 00:00:00.000,12,"betarraga cubo procesada",4035,3
2018-12-05 00:00:00.000,12,"vaso cte. 330 cc",4032,200
2018-12-27 00:00:00.000,12,"cloro",3992,20
2018-12-17 00:00:00.000,12,"cloro",3990,20
2018-12-14 00:00:00.000,12,"pan colacion",3920,4
2018-12-21 00:00:00.000,12,"pan colacion",3920,4
2018-12-10 00:00:00.000,12,"choclo en grano congelado",3908,4
2018-12-13 00:00:00.000,12,"choclo en grano congelado",3908,4
2018-12-26 00:00:00.000,12,"choclo en grano congelado",3908,4
2018-12-31 00:00:00.000,12,"lechuga fina procesada",3900,3
2018-12-10 00:00:00.000,12,"vaso coca cola",3696,200
2018-12-05 00:00:00.000,12,"margarina ula",3618,3
2018-12-18 00:00:00.000,12,"margarina ula",3618,3
2018-12-31 00:00:00.000,12,"cebollin",3600,6
2018-12-18 00:00:00.000,12,"escobillon economico",3600,3
2018-12-21 00:00:00.000,12,"mantenedor piso",3500,5
2018-12-21 00:00:00.000,12,"papa cubo fresca",3480,6
2018-12-24 00:00:00.000,12,"papas enteras procesadas",3480,6
2018-12-07 00:00:00.000,12,"Mopa",3300,3
2018-12-07 00:00:00.000,12,"zanahoria juliana procesada",3270,3
2018-12-11 00:00:00.000,12,"zanahoria juliana procesada",3270,3
2018-12-12 00:00:00.000,12,"zanahoria juliana procesada",3270,3
2018-12-19 00:00:00.000,12,"zanahoria juliana procesada",3270,3
2018-12-24 00:00:00.000,12,"zanahoria juliana procesada",3270,3
2018-12-18 00:00:00.000,12,"lavaloza",3250,5
2018-12-21 00:00:00.000,12,"lavaloza",3250,5
2018-12-19 00:00:00.000,12,"tortilla de trigo 25 cm",3134,24
2018-12-31 00:00:00.000,12,"pan colacion",2940,3
2018-12-24 00:00:00.000,12,"papa cubo fresca",2900,5
2018-12-11 00:00:00.000,12,"tortilla de trigo 17 cm",2850,36
2018-12-03 00:00:00.000,12,"zanahoria entera pelada",2780,3
2018-12-07 00:00:00.000,12,"zanahoria entera pelada",2780,3
2018-12-12 00:00:00.000,12,"zanahoria entera pelada",2780,3
2018-12-13 00:00:00.000,12,"zanahoria entera pelada",2780,3
2018-12-18 00:00:00.000,12,"zanahoria entera pelada",2780,3
2018-12-26 00:00:00.000,12,"zanahoria entera pelada",2780,3
2018-12-28 00:00:00.000,12,"zanahoria entera pelada",2780,3
2018-12-05 00:00:00.000,12,"te corriente",2721,100
2018-12-12 00:00:00.000,12,"cebollin",2400,4
2018-12-14 00:00:00.000,12,"cebollin",2400,4
2018-12-21 00:00:00.000,12,"naranja",2340,3
2018-12-18 00:00:00.000,12,"pala plastica c/mango",2250,3
2018-12-21 00:00:00.000,12,"pimenton rojo",2250,5
2018-12-11 00:00:00.000,12,"zapallo italiano",2100,6
2018-12-21 00:00:00.000,12,"cebollin",1950,3
2018-12-31 00:00:00.000,12,"lechuga hidro española",1920,6
2018-12-13 00:00:00.000,12,"tortilla de trigo 17 cm",1900,24
2018-12-10 00:00:00.000,12,"vaso coca cola",1848,100
2018-12-17 00:00:00.000,12,"mascarilla  desechable",1800,100
2018-12-18 00:00:00.000,12,"pepinos ensalada",1750,5
2018-12-31 00:00:00.000,12,"papa cubo fresca",1740,3
2018-12-11 00:00:00.000,12,"jamon serrano laminado",16370,1
2018-12-07 00:00:00.000,12,"cheesecake",9100,1
2018-12-14 00:00:00.000,12,"cheesecake",9100,1
2018-12-05 00:00:00.000,12,"queso rallado granel",8618,1
2018-12-11 00:00:00.000,12,"queso rallado granel",8618,1
2018-12-13 00:00:00.000,12,"co2 bebidas",8278,1
2018-12-17 00:00:00.000,12,"kuchen arandano",8200,1
2018-12-10 00:00:00.000,12,"pie de limon pietro",8200,1
2018-12-17 00:00:00.000,12,"alusa aluminio 7.5 metros",7900,1
2018-12-07 00:00:00.000,12,"kuchen nuez",7400,1
2018-12-14 00:00:00.000,12,"kuchen nuez",7400,1
2018-12-21 00:00:00.000,12,"kuchen nuez",7400,1
2018-12-11 00:00:00.000,12,"vodka absolut litro",7322,1
2018-12-07 00:00:00.000,12,"nescafe lata 400 grs",6932,1
2018-12-11 00:00:00.000,12,"pancetas ahumada",6257,1
2018-12-18 00:00:00.000,12,"pancetas ahumada",6257,1
2018-12-13 00:00:00.000,12,"cafe instantaneo 500 g",6100,1
2018-12-31 00:00:00.000,12,"sandia",5500,1
2018-12-11 00:00:00.000,12,"vodka absolut pears",5497,1
2018-12-11 00:00:00.000,12,"machacador de madera bar",5302,1
2018-12-04 00:00:00.000,12,"champiñon",5152,1
2018-12-11 00:00:00.000,12,"abrelatas mariposa 250321",5101,1
2018-12-11 00:00:00.000,12,"tabla de corte colores 30x46",4874,1
2018-12-07 00:00:00.000,12,"manjar bolsa",4519,1
2018-12-12 00:00:00.000,12,"ricotta natural",3890,1
2018-12-13 00:00:00.000,12,"salsa de queso",3835,1
2018-12-24 00:00:00.000,12,"champiñon",3800,1
2018-12-11 00:00:00.000,12,"chorizillo cocktail",3750,1
2018-12-24 00:00:00.000,12,"ajo cabeza",3700,1
2018-12-11 00:00:00.000,12,"ron pampero premiun gold 750cc",3587,1
2018-12-11 00:00:00.000,12,"champiñon",3400,1
2018-12-11 00:00:00.000,12,"salsa española",3396,1
2018-12-11 00:00:00.000,12,"jerez seco mitjans 750cc",3332,1
2018-12-11 00:00:00.000,12,"ajinomoto",3120,1
2018-12-26 00:00:00.000,12,"jabon liquido",3055,1
2018-12-26 00:00:00.000,12,"espinaca tira procesada",2840,1
2018-12-21 00:00:00.000,12,"limon de pica",2700,1
2018-12-06 00:00:00.000,12,"cilantro",2600,1
2018-12-14 00:00:00.000,12,"cilantro",2600,1
2018-12-21 00:00:00.000,12,"cilantro",2600,1
2018-12-18 00:00:00.000,12,"resma",2584,1
2018-12-18 00:00:00.000,12,"perejil",2500,1
2018-12-17 00:00:00.000,12,"espinaca tira procesada",2400,1
2018-12-26 00:00:00.000,12,"cogñac tres palos 1000cc",2319,1
2018-12-14 00:00:00.000,12,"albahaca por mata",2000,1
2018-12-06 00:00:00.000,12,"cibulet",2000,1
2018-12-18 00:00:00.000,12,"cibulet",2000,1
2018-12-06 00:00:00.000,12,"espinacas",2000,1
2018-12-11 00:00:00.000,12,"ajo en polvo aliño",1950,1
2018-12-13 00:00:00.000,12,"salsa de chocolate",1929,1
2018-12-14 00:00:00.000,12,"champiñon",1800,1
2018-12-14 00:00:00.000,12,"rucula bolsa 500 gr",1800,1
2018-12-17 00:00:00.000,12,"poroto verde",1600,1
2018-12-11 00:00:00.000,12,"curry de pollo",1560,1
2018-12-11 00:00:00.000,12,"tijera cocina",1538,1
2018-12-20 00:00:00.000,12,"repollo morado procesado",1330,1
2018-12-24 00:00:00.000,12,"repollo morado procesado",1330,1
2018-12-26 00:00:00.000,12,"repollo morado procesado",1330,1
2018-12-28 00:00:00.000,12,"repollo morado procesado",1330,1
2018-12-03 00:00:00.000,12,"repollo morado procesado",1130,1
2018-12-06 00:00:00.000,12,"repollo morado procesado",1130,1
2018-12-10 00:00:00.000,12,"repollo morado procesado",1130,1
2018-12-11 00:00:00.000,12,"repollo morado procesado",1130,1
2018-12-14 00:00:00.000,12,"repollo morado procesado",1130,1
2018-12-17 00:00:00.000,12,"repollo morado procesado",1130,1
2018-12-03 00:00:00.000,12,"repollo blanco procesado",1123,1
2018-12-06 00:00:00.000,12,"repollo blanco procesado",1123,1
2018-12-10 00:00:00.000,12,"repollo blanco procesado",1123,1
2018-12-11 00:00:00.000,12,"repollo blanco procesado",1123,1
2018-12-14 00:00:00.000,12,"repollo blanco procesado",1123,1
2018-12-17 00:00:00.000,12,"repollo blanco procesado",1123,1
2018-12-24 00:00:00.000,12,"repollo blanco procesado",1123,1
2018-12-26 00:00:00.000,12,"repollo blanco procesado",1123,1
2018-12-28 00:00:00.000,12,"repollo blanco procesado",1123,1
2018-12-05 00:00:00.000,12,"zanahoria juliana procesada",1090,1
2018-12-21 00:00:00.000,12,"zanahoria juliana procesada",1090,1
2018-12-31 00:00:00.000,12,"zanahoria juliana procesada",1090,1
2018-12-21 00:00:00.000,12,"pan colacion integral",980,1
2018-12-10 00:00:00.000,12,"cabellos de angel kilo",950,1
2018-12-18 00:00:00.000,12,"salsa barbecue",808,1
2018-12-13 00:00:00.000,12,"vainilla esencia litro",746,1
2018-12-26 00:00:00.000,12,"camaron ecuatoriano 36/40",64000,10
2018-12-19 00:00:00.000,12,"sprite jarabe 10 lt",36592,10
2018-12-04 00:00:00.000,12,"molida especial",32980,10
2018-12-10 00:00:00.000,12,"molida especial",32980,10
2018-12-17 00:00:00.000,12,"paltas",24000,10
2018-12-19 00:00:00.000,12,"paltas",24000,10
2018-12-11 00:00:00.000,12,"porotos tortolas",23470,10
2018-12-06 00:00:00.000,12,"paltas",23000,10
2018-12-07 00:00:00.000,12,"paltas",23000,10
2018-12-10 00:00:00.000,12,"paltas",23000,10
2018-12-26 00:00:00.000,12,"paltas",22500,10
2018-12-21 00:00:00.000,12,"pechuga  pollo deshuezada",22145,10
2018-12-03 00:00:00.000,12,"paltas",22000,10
2018-12-14 00:00:00.000,12,"paltas",22000,10
2018-12-20 00:00:00.000,12,"aceto balsamico",20426,10
2018-12-12 00:00:00.000,12,"merluza filete por kilo",19500,10
2018-12-26 00:00:00.000,12,"merluza filete por kilo",19500,10
2018-12-26 00:00:00.000,12,"pangasius (corvinilla)",19500,10
2018-12-21 00:00:00.000,12,"asepcol (sanitizante alcohol)",19000,10
2018-12-28 00:00:00.000,12,"pulpa de durazno",16000,10
2018-12-10 00:00:00.000,12,"pulpa de piña",16000,10
2018-12-17 00:00:00.000,12,"pulpa de piña",16000,10
2018-12-24 00:00:00.000,12,"pulpa de piña",16000,10
2018-12-03 00:00:00.000,12,"pulpa de melon tuna",15600,10
2018-12-05 00:00:00.000,12,"pulpa de melon tuna",15600,10
2018-12-06 00:00:00.000,12,"pulpa de melon tuna",15600,10
2018-12-11 00:00:00.000,12,"pulpa de melon tuna",15600,10
2018-12-13 00:00:00.000,12,"pulpa de melon tuna",15600,10
2018-12-19 00:00:00.000,12,"pulpa de melon tuna",15600,10
2018-12-24 00:00:00.000,12,"pulpa de melon tuna",15600,10
2018-12-28 00:00:00.000,12,"pulpa de melon tuna",15600,10
2018-12-04 00:00:00.000,12,"pulpa de frambuesa",15130,10
2018-12-05 00:00:00.000,12,"pulpa de frambuesa",15130,10
2018-12-07 00:00:00.000,12,"antigrasa desengrasante",13290,10
2018-12-10 00:00:00.000,12,"lechuga fina procesada",13000,10
2018-12-11 00:00:00.000,12,"lechuga fina procesada",13000,10
2018-12-12 00:00:00.000,12,"lechuga fina procesada",13000,10
2018-12-13 00:00:00.000,12,"lechuga fina procesada",13000,10
2018-12-17 00:00:00.000,12,"lechuga fina procesada",13000,10
2018-12-19 00:00:00.000,12,"lechuga fina procesada",13000,10
2018-12-20 00:00:00.000,12,"lechuga fina procesada",13000,10
2018-12-26 00:00:00.000,12,"lechuga fina procesada",13000,10
2018-12-12 00:00:00.000,12,"pulpa de frutilla",12250,10
2018-12-13 00:00:00.000,12,"pulpa de frutilla",12250,10
2018-12-27 00:00:00.000,12,"pulpa de frutilla",12250,10
2018-12-03 00:00:00.000,12,"champiñones congelados",11400,10
2018-12-11 00:00:00.000,12,"porotos negros",10580,10
2018-12-26 00:00:00.000,12,"porotos negros",10580,10
2018-12-04 00:00:00.000,12,"antigrasa desengrasante",9900,10
2018-12-27 00:00:00.000,12,"antigrasa desengrasante",9900,10
2018-12-11 00:00:00.000,12,"arroz integral",8672,10
