Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,StartOfWeek,Start of Month,Year In Last Four Years,WeekOrder,Start of Wk Display,Start Of Week Display Year
2019-09-28 00:00:00.000,"2019",3,9,28,20190928,"September","Sep 2019","Q3 2019",6,"Saturday",2019-09-28 00:00:00.000,39,20190900,20190300,"19","FY20",2019-09-22 00:00:00.000,2019-09-01 00:00:00.000,"Y",-43730,2019-09-22 00:00:00.000,2019
2019-09-29 00:00:00.000,"2019",3,9,29,20190929,"September","Sep 2019","Q3 2019",0,"Sunday",2019-10-05 00:00:00.000,40,20190900,20190300,"19","FY20",2019-09-29 00:00:00.000,2019-09-01 00:00:00.000,"Y",-43737,2019-09-29 00:00:00.000,2019
2019-09-30 00:00:00.000,"2019",3,9,30,20190930,"September","Sep 2019","Q3 2019",1,"Monday",2019-10-05 00:00:00.000,40,20190900,20190300,"19","FY20",2019-09-29 00:00:00.000,2019-09-01 00:00:00.000,"Y",-43737,2019-09-29 00:00:00.000,2019
2019-04-01 00:00:00.000,"2019",2,4,1,20190401,"April","Apr 2019","Q2 2019",1,"Monday",2019-04-06 00:00:00.000,14,20190400,20190200,"19","FY20",2019-03-31 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43555,2019-03-31 00:00:00.000,2019
2019-04-02 00:00:00.000,"2019",2,4,2,20190402,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-04-06 00:00:00.000,14,20190400,20190200,"19","FY20",2019-03-31 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43555,2019-03-31 00:00:00.000,2019
2019-04-03 00:00:00.000,"2019",2,4,3,20190403,"April","Apr 2019","Q2 2019",3,"Wednesday",2019-04-06 00:00:00.000,14,20190400,20190200,"19","FY20",2019-03-31 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43555,2019-03-31 00:00:00.000,2019
2019-04-04 00:00:00.000,"2019",2,4,4,20190404,"April","Apr 2019","Q2 2019",4,"Thursday",2019-04-06 00:00:00.000,14,20190400,20190200,"19","FY20",2019-03-31 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43555,2019-03-31 00:00:00.000,2019
2019-04-05 00:00:00.000,"2019",2,4,5,20190405,"April","Apr 2019","Q2 2019",5,"Friday",2019-04-06 00:00:00.000,14,20190400,20190200,"19","FY20",2019-03-31 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43555,2019-03-31 00:00:00.000,2019
2019-04-06 00:00:00.000,"2019",2,4,6,20190406,"April","Apr 2019","Q2 2019",6,"Saturday",2019-04-06 00:00:00.000,14,20190400,20190200,"19","FY20",2019-03-31 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43555,2019-03-31 00:00:00.000,2019
2019-04-07 00:00:00.000,"2019",2,4,7,20190407,"April","Apr 2019","Q2 2019",0,"Sunday",2019-04-13 00:00:00.000,15,20190400,20190200,"19","FY20",2019-04-07 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43562,2019-04-07 00:00:00.000,2019
2019-04-08 00:00:00.000,"2019",2,4,8,20190408,"April","Apr 2019","Q2 2019",1,"Monday",2019-04-13 00:00:00.000,15,20190400,20190200,"19","FY20",2019-04-07 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43562,2019-04-07 00:00:00.000,2019
2019-04-09 00:00:00.000,"2019",2,4,9,20190409,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-04-13 00:00:00.000,15,20190400,20190200,"19","FY20",2019-04-07 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43562,2019-04-07 00:00:00.000,2019
2019-04-10 00:00:00.000,"2019",2,4,10,20190410,"April","Apr 2019","Q2 2019",3,"Wednesday",2019-04-13 00:00:00.000,15,20190400,20190200,"19","FY20",2019-04-07 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43562,2019-04-07 00:00:00.000,2019
2019-04-11 00:00:00.000,"2019",2,4,11,20190411,"April","Apr 2019","Q2 2019",4,"Thursday",2019-04-13 00:00:00.000,15,20190400,20190200,"19","FY20",2019-04-07 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43562,2019-04-07 00:00:00.000,2019
2019-04-12 00:00:00.000,"2019",2,4,12,20190412,"April","Apr 2019","Q2 2019",5,"Friday",2019-04-13 00:00:00.000,15,20190400,20190200,"19","FY20",2019-04-07 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43562,2019-04-07 00:00:00.000,2019
2019-04-13 00:00:00.000,"2019",2,4,13,20190413,"April","Apr 2019","Q2 2019",6,"Saturday",2019-04-13 00:00:00.000,15,20190400,20190200,"19","FY20",2019-04-07 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43562,2019-04-07 00:00:00.000,2019
2019-04-14 00:00:00.000,"2019",2,4,14,20190414,"April","Apr 2019","Q2 2019",0,"Sunday",2019-04-20 00:00:00.000,16,20190400,20190200,"19","FY20",2019-04-14 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43569,2019-04-14 00:00:00.000,2019
2019-04-15 00:00:00.000,"2019",2,4,15,20190415,"April","Apr 2019","Q2 2019",1,"Monday",2019-04-20 00:00:00.000,16,20190400,20190200,"19","FY20",2019-04-14 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43569,2019-04-14 00:00:00.000,2019
2019-04-16 00:00:00.000,"2019",2,4,16,20190416,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-04-20 00:00:00.000,16,20190400,20190200,"19","FY20",2019-04-14 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43569,2019-04-14 00:00:00.000,2019
2019-04-17 00:00:00.000,"2019",2,4,17,20190417,"April","Apr 2019","Q2 2019",3,"Wednesday",2019-04-20 00:00:00.000,16,20190400,20190200,"19","FY20",2019-04-14 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43569,2019-04-14 00:00:00.000,2019
2019-04-18 00:00:00.000,"2019",2,4,18,20190418,"April","Apr 2019","Q2 2019",4,"Thursday",2019-04-20 00:00:00.000,16,20190400,20190200,"19","FY20",2019-04-14 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43569,2019-04-14 00:00:00.000,2019
2019-04-19 00:00:00.000,"2019",2,4,19,20190419,"April","Apr 2019","Q2 2019",5,"Friday",2019-04-20 00:00:00.000,16,20190400,20190200,"19","FY20",2019-04-14 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43569,2019-04-14 00:00:00.000,2019
2019-04-20 00:00:00.000,"2019",2,4,20,20190420,"April","Apr 2019","Q2 2019",6,"Saturday",2019-04-20 00:00:00.000,16,20190400,20190200,"19","FY20",2019-04-14 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43569,2019-04-14 00:00:00.000,2019
2019-04-21 00:00:00.000,"2019",2,4,21,20190421,"April","Apr 2019","Q2 2019",0,"Sunday",2019-04-27 00:00:00.000,17,20190400,20190200,"19","FY20",2019-04-21 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43576,2019-04-21 00:00:00.000,2019
2019-04-22 00:00:00.000,"2019",2,4,22,20190422,"April","Apr 2019","Q2 2019",1,"Monday",2019-04-27 00:00:00.000,17,20190400,20190200,"19","FY20",2019-04-21 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43576,2019-04-21 00:00:00.000,2019
2019-04-23 00:00:00.000,"2019",2,4,23,20190423,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-04-27 00:00:00.000,17,20190400,20190200,"19","FY20",2019-04-21 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43576,2019-04-21 00:00:00.000,2019
2019-04-24 00:00:00.000,"2019",2,4,24,20190424,"April","Apr 2019","Q2 2019",3,"Wednesday",2019-04-27 00:00:00.000,17,20190400,20190200,"19","FY20",2019-04-21 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43576,2019-04-21 00:00:00.000,2019
2019-04-25 00:00:00.000,"2019",2,4,25,20190425,"April","Apr 2019","Q2 2019",4,"Thursday",2019-04-27 00:00:00.000,17,20190400,20190200,"19","FY20",2019-04-21 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43576,2019-04-21 00:00:00.000,2019
2019-04-26 00:00:00.000,"2019",2,4,26,20190426,"April","Apr 2019","Q2 2019",5,"Friday",2019-04-27 00:00:00.000,17,20190400,20190200,"19","FY20",2019-04-21 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43576,2019-04-21 00:00:00.000,2019
2019-04-27 00:00:00.000,"2019",2,4,27,20190427,"April","Apr 2019","Q2 2019",6,"Saturday",2019-04-27 00:00:00.000,17,20190400,20190200,"19","FY20",2019-04-21 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43576,2019-04-21 00:00:00.000,2019
2019-04-28 00:00:00.000,"2019",2,4,28,20190428,"April","Apr 2019","Q2 2019",0,"Sunday",2019-05-04 00:00:00.000,18,20190400,20190200,"19","FY20",2019-04-28 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43583,2019-04-28 00:00:00.000,2019
2019-04-29 00:00:00.000,"2019",2,4,29,20190429,"April","Apr 2019","Q2 2019",1,"Monday",2019-05-04 00:00:00.000,18,20190400,20190200,"19","FY20",2019-04-28 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43583,2019-04-28 00:00:00.000,2019
2019-04-30 00:00:00.000,"2019",2,4,30,20190430,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-05-04 00:00:00.000,18,20190400,20190200,"19","FY20",2019-04-28 00:00:00.000,2019-04-01 00:00:00.000,"Y",-43583,2019-04-28 00:00:00.000,2019
2019-05-01 00:00:00.000,"2019",2,5,1,20190501,"May","May 2019","Q2 2019",3,"Wednesday",2019-05-04 00:00:00.000,18,20190500,20190200,"19","FY20",2019-04-28 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43583,2019-04-28 00:00:00.000,2019
2019-05-02 00:00:00.000,"2019",2,5,2,20190502,"May","May 2019","Q2 2019",4,"Thursday",2019-05-04 00:00:00.000,18,20190500,20190200,"19","FY20",2019-04-28 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43583,2019-04-28 00:00:00.000,2019
2019-05-03 00:00:00.000,"2019",2,5,3,20190503,"May","May 2019","Q2 2019",5,"Friday",2019-05-04 00:00:00.000,18,20190500,20190200,"19","FY20",2019-04-28 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43583,2019-04-28 00:00:00.000,2019
2019-05-04 00:00:00.000,"2019",2,5,4,20190504,"May","May 2019","Q2 2019",6,"Saturday",2019-05-04 00:00:00.000,18,20190500,20190200,"19","FY20",2019-04-28 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43583,2019-04-28 00:00:00.000,2019
2019-05-05 00:00:00.000,"2019",2,5,5,20190505,"May","May 2019","Q2 2019",0,"Sunday",2019-05-11 00:00:00.000,19,20190500,20190200,"19","FY20",2019-05-05 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43590,2019-05-05 00:00:00.000,2019
2019-05-06 00:00:00.000,"2019",2,5,6,20190506,"May","May 2019","Q2 2019",1,"Monday",2019-05-11 00:00:00.000,19,20190500,20190200,"19","FY20",2019-05-05 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43590,2019-05-05 00:00:00.000,2019
2019-05-07 00:00:00.000,"2019",2,5,7,20190507,"May","May 2019","Q2 2019",2,"Tuesday",2019-05-11 00:00:00.000,19,20190500,20190200,"19","FY20",2019-05-05 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43590,2019-05-05 00:00:00.000,2019
2019-05-08 00:00:00.000,"2019",2,5,8,20190508,"May","May 2019","Q2 2019",3,"Wednesday",2019-05-11 00:00:00.000,19,20190500,20190200,"19","FY20",2019-05-05 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43590,2019-05-05 00:00:00.000,2019
2019-05-09 00:00:00.000,"2019",2,5,9,20190509,"May","May 2019","Q2 2019",4,"Thursday",2019-05-11 00:00:00.000,19,20190500,20190200,"19","FY20",2019-05-05 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43590,2019-05-05 00:00:00.000,2019
2019-05-10 00:00:00.000,"2019",2,5,10,20190510,"May","May 2019","Q2 2019",5,"Friday",2019-05-11 00:00:00.000,19,20190500,20190200,"19","FY20",2019-05-05 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43590,2019-05-05 00:00:00.000,2019
2019-05-11 00:00:00.000,"2019",2,5,11,20190511,"May","May 2019","Q2 2019",6,"Saturday",2019-05-11 00:00:00.000,19,20190500,20190200,"19","FY20",2019-05-05 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43590,2019-05-05 00:00:00.000,2019
2019-05-12 00:00:00.000,"2019",2,5,12,20190512,"May","May 2019","Q2 2019",0,"Sunday",2019-05-18 00:00:00.000,20,20190500,20190200,"19","FY20",2019-05-12 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43597,2019-05-12 00:00:00.000,2019
2019-05-13 00:00:00.000,"2019",2,5,13,20190513,"May","May 2019","Q2 2019",1,"Monday",2019-05-18 00:00:00.000,20,20190500,20190200,"19","FY20",2019-05-12 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43597,2019-05-12 00:00:00.000,2019
2019-05-14 00:00:00.000,"2019",2,5,14,20190514,"May","May 2019","Q2 2019",2,"Tuesday",2019-05-18 00:00:00.000,20,20190500,20190200,"19","FY20",2019-05-12 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43597,2019-05-12 00:00:00.000,2019
2019-05-15 00:00:00.000,"2019",2,5,15,20190515,"May","May 2019","Q2 2019",3,"Wednesday",2019-05-18 00:00:00.000,20,20190500,20190200,"19","FY20",2019-05-12 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43597,2019-05-12 00:00:00.000,2019
2019-05-16 00:00:00.000,"2019",2,5,16,20190516,"May","May 2019","Q2 2019",4,"Thursday",2019-05-18 00:00:00.000,20,20190500,20190200,"19","FY20",2019-05-12 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43597,2019-05-12 00:00:00.000,2019
2019-05-17 00:00:00.000,"2019",2,5,17,20190517,"May","May 2019","Q2 2019",5,"Friday",2019-05-18 00:00:00.000,20,20190500,20190200,"19","FY20",2019-05-12 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43597,2019-05-12 00:00:00.000,2019
2019-05-18 00:00:00.000,"2019",2,5,18,20190518,"May","May 2019","Q2 2019",6,"Saturday",2019-05-18 00:00:00.000,20,20190500,20190200,"19","FY20",2019-05-12 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43597,2019-05-12 00:00:00.000,2019
2019-05-19 00:00:00.000,"2019",2,5,19,20190519,"May","May 2019","Q2 2019",0,"Sunday",2019-05-25 00:00:00.000,21,20190500,20190200,"19","FY20",2019-05-19 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43604,2019-05-19 00:00:00.000,2019
2019-05-20 00:00:00.000,"2019",2,5,20,20190520,"May","May 2019","Q2 2019",1,"Monday",2019-05-25 00:00:00.000,21,20190500,20190200,"19","FY20",2019-05-19 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43604,2019-05-19 00:00:00.000,2019
2019-05-21 00:00:00.000,"2019",2,5,21,20190521,"May","May 2019","Q2 2019",2,"Tuesday",2019-05-25 00:00:00.000,21,20190500,20190200,"19","FY20",2019-05-19 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43604,2019-05-19 00:00:00.000,2019
2019-05-22 00:00:00.000,"2019",2,5,22,20190522,"May","May 2019","Q2 2019",3,"Wednesday",2019-05-25 00:00:00.000,21,20190500,20190200,"19","FY20",2019-05-19 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43604,2019-05-19 00:00:00.000,2019
2019-05-23 00:00:00.000,"2019",2,5,23,20190523,"May","May 2019","Q2 2019",4,"Thursday",2019-05-25 00:00:00.000,21,20190500,20190200,"19","FY20",2019-05-19 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43604,2019-05-19 00:00:00.000,2019
2019-05-24 00:00:00.000,"2019",2,5,24,20190524,"May","May 2019","Q2 2019",5,"Friday",2019-05-25 00:00:00.000,21,20190500,20190200,"19","FY20",2019-05-19 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43604,2019-05-19 00:00:00.000,2019
2019-05-25 00:00:00.000,"2019",2,5,25,20190525,"May","May 2019","Q2 2019",6,"Saturday",2019-05-25 00:00:00.000,21,20190500,20190200,"19","FY20",2019-05-19 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43604,2019-05-19 00:00:00.000,2019
2019-05-26 00:00:00.000,"2019",2,5,26,20190526,"May","May 2019","Q2 2019",0,"Sunday",2019-06-01 00:00:00.000,22,20190500,20190200,"19","FY20",2019-05-26 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43611,2019-05-26 00:00:00.000,2019
2019-05-27 00:00:00.000,"2019",2,5,27,20190527,"May","May 2019","Q2 2019",1,"Monday",2019-06-01 00:00:00.000,22,20190500,20190200,"19","FY20",2019-05-26 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43611,2019-05-26 00:00:00.000,2019
2019-05-28 00:00:00.000,"2019",2,5,28,20190528,"May","May 2019","Q2 2019",2,"Tuesday",2019-06-01 00:00:00.000,22,20190500,20190200,"19","FY20",2019-05-26 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43611,2019-05-26 00:00:00.000,2019
2019-05-29 00:00:00.000,"2019",2,5,29,20190529,"May","May 2019","Q2 2019",3,"Wednesday",2019-06-01 00:00:00.000,22,20190500,20190200,"19","FY20",2019-05-26 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43611,2019-05-26 00:00:00.000,2019
2019-05-30 00:00:00.000,"2019",2,5,30,20190530,"May","May 2019","Q2 2019",4,"Thursday",2019-06-01 00:00:00.000,22,20190500,20190200,"19","FY20",2019-05-26 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43611,2019-05-26 00:00:00.000,2019
2019-05-31 00:00:00.000,"2019",2,5,31,20190531,"May","May 2019","Q2 2019",5,"Friday",2019-06-01 00:00:00.000,22,20190500,20190200,"19","FY20",2019-05-26 00:00:00.000,2019-05-01 00:00:00.000,"Y",-43611,2019-05-26 00:00:00.000,2019
2019-06-01 00:00:00.000,"2019",2,6,1,20190601,"June","Jun 2019","Q2 2019",6,"Saturday",2019-06-01 00:00:00.000,22,20190600,20190200,"19","FY20",2019-05-26 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43611,2019-05-26 00:00:00.000,2019
2019-06-02 00:00:00.000,"2019",2,6,2,20190602,"June","Jun 2019","Q2 2019",0,"Sunday",2019-06-08 00:00:00.000,23,20190600,20190200,"19","FY20",2019-06-02 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43618,2019-06-02 00:00:00.000,2019
2019-06-03 00:00:00.000,"2019",2,6,3,20190603,"June","Jun 2019","Q2 2019",1,"Monday",2019-06-08 00:00:00.000,23,20190600,20190200,"19","FY20",2019-06-02 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43618,2019-06-02 00:00:00.000,2019
2019-06-04 00:00:00.000,"2019",2,6,4,20190604,"June","Jun 2019","Q2 2019",2,"Tuesday",2019-06-08 00:00:00.000,23,20190600,20190200,"19","FY20",2019-06-02 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43618,2019-06-02 00:00:00.000,2019
2019-06-05 00:00:00.000,"2019",2,6,5,20190605,"June","Jun 2019","Q2 2019",3,"Wednesday",2019-06-08 00:00:00.000,23,20190600,20190200,"19","FY20",2019-06-02 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43618,2019-06-02 00:00:00.000,2019
2019-06-06 00:00:00.000,"2019",2,6,6,20190606,"June","Jun 2019","Q2 2019",4,"Thursday",2019-06-08 00:00:00.000,23,20190600,20190200,"19","FY20",2019-06-02 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43618,2019-06-02 00:00:00.000,2019
2019-06-07 00:00:00.000,"2019",2,6,7,20190607,"June","Jun 2019","Q2 2019",5,"Friday",2019-06-08 00:00:00.000,23,20190600,20190200,"19","FY20",2019-06-02 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43618,2019-06-02 00:00:00.000,2019
2019-06-08 00:00:00.000,"2019",2,6,8,20190608,"June","Jun 2019","Q2 2019",6,"Saturday",2019-06-08 00:00:00.000,23,20190600,20190200,"19","FY20",2019-06-02 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43618,2019-06-02 00:00:00.000,2019
2019-06-09 00:00:00.000,"2019",2,6,9,20190609,"June","Jun 2019","Q2 2019",0,"Sunday",2019-06-15 00:00:00.000,24,20190600,20190200,"19","FY20",2019-06-09 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43625,2019-06-09 00:00:00.000,2019
2019-06-10 00:00:00.000,"2019",2,6,10,20190610,"June","Jun 2019","Q2 2019",1,"Monday",2019-06-15 00:00:00.000,24,20190600,20190200,"19","FY20",2019-06-09 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43625,2019-06-09 00:00:00.000,2019
2019-06-11 00:00:00.000,"2019",2,6,11,20190611,"June","Jun 2019","Q2 2019",2,"Tuesday",2019-06-15 00:00:00.000,24,20190600,20190200,"19","FY20",2019-06-09 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43625,2019-06-09 00:00:00.000,2019
2019-06-12 00:00:00.000,"2019",2,6,12,20190612,"June","Jun 2019","Q2 2019",3,"Wednesday",2019-06-15 00:00:00.000,24,20190600,20190200,"19","FY20",2019-06-09 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43625,2019-06-09 00:00:00.000,2019
2019-06-13 00:00:00.000,"2019",2,6,13,20190613,"June","Jun 2019","Q2 2019",4,"Thursday",2019-06-15 00:00:00.000,24,20190600,20190200,"19","FY20",2019-06-09 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43625,2019-06-09 00:00:00.000,2019
2019-06-14 00:00:00.000,"2019",2,6,14,20190614,"June","Jun 2019","Q2 2019",5,"Friday",2019-06-15 00:00:00.000,24,20190600,20190200,"19","FY20",2019-06-09 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43625,2019-06-09 00:00:00.000,2019
2019-06-15 00:00:00.000,"2019",2,6,15,20190615,"June","Jun 2019","Q2 2019",6,"Saturday",2019-06-15 00:00:00.000,24,20190600,20190200,"19","FY20",2019-06-09 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43625,2019-06-09 00:00:00.000,2019
2019-06-16 00:00:00.000,"2019",2,6,16,20190616,"June","Jun 2019","Q2 2019",0,"Sunday",2019-06-22 00:00:00.000,25,20190600,20190200,"19","FY20",2019-06-16 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43632,2019-06-16 00:00:00.000,2019
2019-06-17 00:00:00.000,"2019",2,6,17,20190617,"June","Jun 2019","Q2 2019",1,"Monday",2019-06-22 00:00:00.000,25,20190600,20190200,"19","FY20",2019-06-16 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43632,2019-06-16 00:00:00.000,2019
2019-06-18 00:00:00.000,"2019",2,6,18,20190618,"June","Jun 2019","Q2 2019",2,"Tuesday",2019-06-22 00:00:00.000,25,20190600,20190200,"19","FY20",2019-06-16 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43632,2019-06-16 00:00:00.000,2019
2019-06-19 00:00:00.000,"2019",2,6,19,20190619,"June","Jun 2019","Q2 2019",3,"Wednesday",2019-06-22 00:00:00.000,25,20190600,20190200,"19","FY20",2019-06-16 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43632,2019-06-16 00:00:00.000,2019
2019-06-20 00:00:00.000,"2019",2,6,20,20190620,"June","Jun 2019","Q2 2019",4,"Thursday",2019-06-22 00:00:00.000,25,20190600,20190200,"19","FY20",2019-06-16 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43632,2019-06-16 00:00:00.000,2019
2019-06-21 00:00:00.000,"2019",2,6,21,20190621,"June","Jun 2019","Q2 2019",5,"Friday",2019-06-22 00:00:00.000,25,20190600,20190200,"19","FY20",2019-06-16 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43632,2019-06-16 00:00:00.000,2019
2019-06-22 00:00:00.000,"2019",2,6,22,20190622,"June","Jun 2019","Q2 2019",6,"Saturday",2019-06-22 00:00:00.000,25,20190600,20190200,"19","FY20",2019-06-16 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43632,2019-06-16 00:00:00.000,2019
2019-06-23 00:00:00.000,"2019",2,6,23,20190623,"June","Jun 2019","Q2 2019",0,"Sunday",2019-06-29 00:00:00.000,26,20190600,20190200,"19","FY20",2019-06-23 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43639,2019-06-23 00:00:00.000,2019
2019-06-24 00:00:00.000,"2019",2,6,24,20190624,"June","Jun 2019","Q2 2019",1,"Monday",2019-06-29 00:00:00.000,26,20190600,20190200,"19","FY20",2019-06-23 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43639,2019-06-23 00:00:00.000,2019
2019-06-25 00:00:00.000,"2019",2,6,25,20190625,"June","Jun 2019","Q2 2019",2,"Tuesday",2019-06-29 00:00:00.000,26,20190600,20190200,"19","FY20",2019-06-23 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43639,2019-06-23 00:00:00.000,2019
2019-06-26 00:00:00.000,"2019",2,6,26,20190626,"June","Jun 2019","Q2 2019",3,"Wednesday",2019-06-29 00:00:00.000,26,20190600,20190200,"19","FY20",2019-06-23 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43639,2019-06-23 00:00:00.000,2019
2019-06-27 00:00:00.000,"2019",2,6,27,20190627,"June","Jun 2019","Q2 2019",4,"Thursday",2019-06-29 00:00:00.000,26,20190600,20190200,"19","FY20",2019-06-23 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43639,2019-06-23 00:00:00.000,2019
2019-06-28 00:00:00.000,"2019",2,6,28,20190628,"June","Jun 2019","Q2 2019",5,"Friday",2019-06-29 00:00:00.000,26,20190600,20190200,"19","FY20",2019-06-23 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43639,2019-06-23 00:00:00.000,2019
2019-06-29 00:00:00.000,"2019",2,6,29,20190629,"June","Jun 2019","Q2 2019",6,"Saturday",2019-06-29 00:00:00.000,26,20190600,20190200,"19","FY20",2019-06-23 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43639,2019-06-23 00:00:00.000,2019
2019-06-30 00:00:00.000,"2019",2,6,30,20190630,"June","Jun 2019","Q2 2019",0,"Sunday",2019-07-06 00:00:00.000,27,20190600,20190200,"19","FY20",2019-06-30 00:00:00.000,2019-06-01 00:00:00.000,"Y",-43646,2019-06-30 00:00:00.000,2019
2019-10-01 00:00:00.000,"2019",4,10,1,20191001,"October","Oct 2019","Q4 2019",2,"Tuesday",2019-10-05 00:00:00.000,40,20191000,20190400,"19","FY20",2019-09-29 00:00:00.000,2019-10-01 00:00:00.000,"Y",-43737,2019-09-29 00:00:00.000,2019
2019-10-02 00:00:00.000,"2019",4,10,2,20191002,"October","Oct 2019","Q4 2019",3,"Wednesday",2019-10-05 00:00:00.000,40,20191000,20190400,"19","FY20",2019-09-29 00:00:00.000,2019-10-01 00:00:00.000,"Y",-43737,2019-09-29 00:00:00.000,2019
2019-10-03 00:00:00.000,"2019",4,10,3,20191003,"October","Oct 2019","Q4 2019",4,"Thursday",2019-10-05 00:00:00.000,40,20191000,20190400,"19","FY20",2019-09-29 00:00:00.000,2019-10-01 00:00:00.000,"Y",-43737,2019-09-29 00:00:00.000,2019
