Calendar Year,Calendar Month,Product Subcategory,Plan Amt,Sales Territory Country,ProductKey,OrderDateKey,SalesTerritoryKey,Year Month,Sales Territory Group,Month Number
2013,"October","Bottles and Cages",2276.4392,"United States",477,20131001,1,"2013-Oct","North America",10
2013,"October","Jerseys",7359.2308,"United States",228,20131001,1,"2013-Oct","North America",10
2013,"October","Caps",694.537,"United States",225,20131001,1,"2013-Oct","North America",10
2013,"October","Shorts",5015.3656,"United States",474,20131001,1,"2013-Oct","North America",10
2013,"October","Helmets",8109.6277,"United States",214,20131001,1,"2013-Oct","North America",10
2013,"October","Mountain Bikes",253582.2802,"United States",353,20131001,1,"2013-Oct","North America",10
2013,"October","Vests",1919.6591,"United States",471,20131001,1,"2013-Oct","North America",10
2013,"October","Touring Bikes",168301.4372,"United States",560,20131001,1,"2013-Oct","North America",10
2013,"October","Road Bikes",159964.4846,"United States",372,20131001,1,"2013-Oct","North America",10
2013,"October","Socks",211.3808,"United States",481,20131002,1,"2013-Oct","North America",10
2013,"October","Cleaners",186.9274,"United States",484,20131002,1,"2013-Oct","North America",10
2013,"October","Bike Stands",1780.2613,"United States",486,20131003,1,"2013-Oct","North America",10
2013,"October","Bike Racks",1209.2341,"United States",483,20131008,1,"2013-Oct","North America",10
2013,"October","Hydration Packs",1108.2631,"United States",487,20131009,1,"2013-Oct","North America",10
2013,"November","Tires and Tubes",7113.0272,"United States",480,20131101,1,"2013-Nov","North America",11
2013,"November","Bike Racks",1774.7052,"United States",483,20131101,1,"2013-Nov","North America",11
2013,"November","Caps",500.5365,"United States",225,20131101,1,"2013-Nov","North America",11
2013,"November","Helmets",7427.2805,"United States",214,20131101,1,"2013-Nov","North America",11
2013,"November","Shorts",2496.41,"United States",474,20131101,1,"2013-Nov","North America",11
2013,"November","Fenders",1873.9147,"United States",485,20131101,1,"2013-Nov","North America",11
2013,"November","Bottles and Cages",1744.3699,"United States",477,20131101,1,"2013-Nov","North America",11
2013,"November","Jerseys",5382.2285,"United States",228,20131101,1,"2013-Nov","North America",11
2013,"November","Mountain Bikes",298604.3566,"United States",353,20131101,1,"2013-Nov","North America",11
2013,"November","Gloves",1342.2252,"United States",463,20131101,1,"2013-Nov","North America",11
2013,"November","Vests",1215.3251,"United States",471,20131101,1,"2013-Nov","North America",11
2013,"November","Touring Bikes",132451.8873,"United States",560,20131101,1,"2013-Nov","North America",11
2013,"November","Socks",148.5968,"United States",481,20131101,1,"2013-Nov","North America",11
2013,"November","Road Bikes",129245.3778,"United States",380,20131101,1,"2013-Nov","North America",11
2013,"November","Cleaners",248.9807,"United States",484,20131101,1,"2013-Nov","North America",11
2013,"November","Hydration Packs",1100.2911,"United States",487,20131101,1,"2013-Nov","North America",11
2013,"November","Bike Stands",829.9357,"United States",486,20131102,1,"2013-Nov","North America",11
2013,"December","Caps",714.6685,"United States",225,20131201,1,"2013-Dec","North America",12
2013,"December","Helmets",8383.8663,"United States",214,20131201,1,"2013-Dec","North America",12
2013,"December","Jerseys",7070.4142,"United States",228,20131201,1,"2013-Dec","North America",12
2013,"December","Tires and Tubes",8797.8499,"United States",480,20131201,1,"2013-Dec","North America",12
2013,"December","Cleaners",275.9405,"United States",484,20131201,1,"2013-Dec","North America",12
2013,"December","Gloves",1645.2302,"United States",463,20131201,1,"2013-Dec","North America",12
2013,"December","Shorts",4231.7147,"United States",474,20131201,1,"2013-Dec","North America",12
2013,"December","Bottles and Cages",2476.601,"United States",477,20131201,1,"2013-Dec","North America",12
2013,"December","Mountain Bikes",317788.3562,"United States",353,20131201,1,"2013-Dec","North America",12
2013,"December","Fenders",2362.5747,"United States",485,20131201,1,"2013-Dec","North America",12
2013,"December","Bike Racks",1612.3121,"United States",483,20131201,1,"2013-Dec","North America",12
2013,"December","Touring Bikes",174926.73,"United States",560,20131201,1,"2013-Dec","North America",12
2013,"December","Road Bikes",179568.8566,"United States",372,20131201,1,"2013-Dec","North America",12
2013,"December","Hydration Packs",1847.1051,"United States",487,20131202,1,"2013-Dec","North America",12
2013,"December","Vests",1635.2652,"United States",471,20131202,1,"2013-Dec","North America",12
2013,"December","Socks",221.4466,"United States",481,20131203,1,"2013-Dec","North America",12
2013,"January","Road Bikes",84297.4015,"Australia",372,20130101,9,"2013-Jan","Pacific",1
2013,"January","Helmets",1156.7076,"Australia",214,20130101,9,"2013-Jan","Pacific",1
2013,"January","Gloves",149.1361,"Australia",463,20130101,9,"2013-Jan","Pacific",1
2013,"January","Mountain Bikes",91565.6545,"Australia",353,20130101,9,"2013-Jan","Pacific",1
2013,"January","Fenders",363.31,"Australia",485,20130101,9,"2013-Jan","Pacific",1
2013,"January","Touring Bikes",16906.3899,"Australia",560,20130102,9,"2013-Jan","Pacific",1
2013,"January","Bottles and Cages",482.1717,"Australia",477,20130102,9,"2013-Jan","Pacific",1
2013,"January","Cleaners",55.329,"Australia",484,20130103,9,"2013-Jan","Pacific",1
2013,"January","Tires and Tubes",1012.2431,"Australia",480,20130103,9,"2013-Jan","Pacific",1
2013,"January","Jerseys",748.0208,"Australia",228,20130103,9,"2013-Jan","Pacific",1
2013,"January","Hydration Packs",239.1937,"Australia",487,20130104,9,"2013-Jan","Pacific",1
2013,"January","Caps",86.0297,"Australia",225,20130105,9,"2013-Jan","Pacific",1
2013,"January","Vests",276.2102,"Australia",471,20130105,9,"2013-Jan","Pacific",1
2013,"January","Socks",15.6418,"Australia",481,20130107,9,"2013-Jan","Pacific",1
2013,"January","Bike Racks",417.5777,"Australia",483,20130111,9,"2013-Jan","Pacific",1
2013,"January","Bike Stands",414.9678,"Australia",486,20130120,9,"2013-Jan","Pacific",1
2013,"February","Road Bikes",118378.8791,"Australia",372,20130201,9,"2013-Feb","Pacific",2
2013,"February","Helmets",2742.3862,"Australia",214,20130201,9,"2013-Feb","Pacific",2
2013,"February","Tires and Tubes",3511.4591,"Australia",480,20130201,9,"2013-Feb","Pacific",2
2013,"February","Bottles and Cages",753.5992,"Australia",477,20130201,9,"2013-Feb","Pacific",2
2013,"February","Jerseys",2592.6427,"Australia",228,20130201,9,"2013-Feb","Pacific",2
2013,"February","Shorts",783.6509,"Australia",474,20130202,9,"2013-Feb","Pacific",2
2013,"February","Touring Bikes",36995.1401,"Australia",560,20130202,9,"2013-Feb","Pacific",2
2013,"February","Hydration Packs",430.9912,"Australia",487,20130203,9,"2013-Feb","Pacific",2
2013,"February","Cleaners",115.717,"Australia",484,20130203,9,"2013-Feb","Pacific",2
2013,"February","Mountain Bikes",27770.7553,"Australia",353,20130203,9,"2013-Feb","Pacific",2
2013,"February","Caps",291.9069,"Australia",225,20130203,9,"2013-Feb","Pacific",2
2013,"February","Gloves",383.887,"Australia",463,20130203,9,"2013-Feb","Pacific",2
2013,"February","Socks",60.3945,"Australia",481,20130205,9,"2013-Feb","Pacific",2
2013,"February","Fenders",344.5421,"Australia",485,20130205,9,"2013-Feb","Pacific",2
2013,"February","Bike Stands",890.1307,"Australia",486,20130208,9,"2013-Feb","Pacific",2
2013,"February","Vests",426.5909,"Australia",471,20130214,9,"2013-Feb","Pacific",2
2013,"March","Road Bikes",138284.3603,"Australia",372,20130301,9,"2013-Mar","Pacific",3
2013,"March","Helmets",2861.3294,"Australia",214,20130301,9,"2013-Mar","Pacific",3
2013,"March","Tires and Tubes",3237.4016,"Australia",480,20130301,9,"2013-Mar","Pacific",3
2013,"March","Fenders",535.4042,"Australia",485,20130301,9,"2013-Mar","Pacific",3
2013,"March","Hydration Packs",813.2587,"Australia",487,20130301,9,"2013-Mar","Pacific",3
2013,"March","Bottles and Cages",743.6363,"Australia",477,20130301,9,"2013-Mar","Pacific",3
2013,"March","Caps",305.0144,"Australia",225,20130301,9,"2013-Mar","Pacific",3
2013,"March","Shorts",791.5446,"Australia",474,20130301,9,"2013-Mar","Pacific",3
2013,"March","Touring Bikes",35475.7569,"Australia",560,20130301,9,"2013-Mar","Pacific",3
2013,"March","Mountain Bikes",106978.9605,"Australia",353,20130301,9,"2013-Mar","Pacific",3
2013,"March","Gloves",681.7652,"Australia",463,20130302,9,"2013-Mar","Pacific",3
2013,"March","Socks",86.0297,"Australia",481,20130302,9,"2013-Mar","Pacific",3
2013,"March","Bike Stands",691.6131,"Australia",486,20130303,9,"2013-Mar","Pacific",3
2013,"March","Jerseys",3185.1696,"Australia",228,20130303,9,"2013-Mar","Pacific",3
2013,"March","Cleaners",138.3226,"Australia",484,20130303,9,"2013-Mar","Pacific",3
2013,"March","Vests",386.6943,"Australia",471,20130303,9,"2013-Mar","Pacific",3
2013,"March","Bike Racks",104.3944,"Australia",483,20130318,9,"2013-Mar","Pacific",3
2013,"April","Road Bikes",154458.3155,"Australia",372,20130401,9,"2013-Apr","Pacific",4
2013,"April","Tires and Tubes",4044.7201,"Australia",480,20130401,9,"2013-Apr","Pacific",4
2013,"April","Jerseys",3141.1759,"Australia",228,20130401,9,"2013-Apr","Pacific",4
2013,"April","Helmets",4231.1101,"Australia",214,20130401,9,"2013-Apr","Pacific",4
2013,"April","Bottles and Cages",932.4762,"Australia",477,20130401,9,"2013-Apr","Pacific",4
2013,"April","Shorts",940.3811,"Australia",474,20130401,9,"2013-Apr","Pacific",4
2013,"April","Caps",251.6439,"Australia",225,20130401,9,"2013-Apr","Pacific",4
2013,"April","Vests",710.9849,"Australia",471,20130401,9,"2013-Apr","Pacific",4
2013,"April","Touring Bikes",76910.6813,"Australia",561,20130401,9,"2013-Apr","Pacific",4
2013,"April","Mountain Bikes",122642.034,"Australia",353,20130401,9,"2013-Apr","Pacific",4
2013,"April","Hydration Packs",1108.2631,"Australia",487,20130401,9,"2013-Apr","Pacific",4
2013,"April","Cleaners",169.1248,"Australia",484,20130402,9,"2013-Apr","Pacific",4
2013,"April","Gloves",904.8766,"Australia",463,20130402,9,"2013-Apr","Pacific",4
2013,"April","Fenders",713.6944,"Australia",485,20130403,9,"2013-Apr","Pacific",4
2013,"April","Bike Stands",890.1307,"Australia",486,20130403,9,"2013-Apr","Pacific",4
2013,"April","Socks",130.8548,"Australia",481,20130403,9,"2013-Apr","Pacific",4
2013,"April","Bike Racks",537.4374,"Australia",483,20130421,9,"2013-Apr","Pacific",4
2013,"May","Tires and Tubes",3583.8171,"Australia",480,20130501,9,"2013-May","Pacific",5
2013,"May","Bottles and Cages",767.0902,"Australia",477,20130501,9,"2013-May","Pacific",5
2013,"May","Helmets",3074.4071,"Australia",214,20130501,9,"2013-May","Pacific",5
2013,"May","Jerseys",2957.2853,"Australia",228,20130501,9,"2013-May","Pacific",5
2013,"May","Gloves",362.1878,"Australia",463,20130501,9,"2013-May","Pacific",5
2013,"May","Hydration Packs",1100.2911,"Australia",487,20130501,9,"2013-May","Pacific",5
2013,"May","Cleaners",89.9097,"Australia",484,20130501,9,"2013-May","Pacific",5
2013,"May","Mountain Bikes",107626.6322,"Australia",353,20130501,9,"2013-May","Pacific",5
2013,"May","Touring Bikes",63221.8114,"Australia",561,20130501,9,"2013-May","Pacific",5
2013,"May","Fenders",478.0395,"Australia",485,20130501,9,"2013-May","Pacific",5
2013,"May","Road Bikes",123123.3756,"Australia",372,20130502,9,"2013-May","Pacific",5
2013,"May","Caps",250.2682,"Australia",225,20130502,9,"2013-May","Pacific",5
2013,"May","Shorts",852.4327,"Australia",474,20130502,9,"2013-May","Pacific",5
2013,"May","Vests",276.2102,"Australia",471,20130502,9,"2013-May","Pacific",5
2013,"May","Bike Stands",968.2583,"Australia",486,20130504,9,"2013-May","Pacific",5
2013,"May","Socks",70.3879,"Australia",481,20130507,9,"2013-May","Pacific",5
2013,"May","Bike Racks",313.1833,"Australia",483,20130518,9,"2013-May","Pacific",5
2013,"June","Tires and Tubes",3795.797,"Australia",480,20130601,9,"2013-Jun","Pacific",6
2013,"June","Bike Stands",1424.2091,"Australia",486,20130601,9,"2013-Jun","Pacific",6
2013,"June","Socks",130.8548,"Australia",481,20130601,9,"2013-Jun","Pacific",6
2013,"June","Road Bikes",230109.5572,"Australia",372,20130601,9,"2013-Jun","Pacific",6
2013,"June","Jerseys",3577.7654,"Australia",228,20130601,9,"2013-Jun","Pacific",6
2013,"June","Caps",332.1699,"Australia",225,20130601,9,"2013-Jun","Pacific",6
2013,"June","Touring Bikes",130476.7289,"Australia",560,20130601,9,"2013-Jun","Pacific",6
2013,"June","Bottles and Cages",851.995,"Australia",477,20130601,9,"2013-Jun","Pacific",6
2013,"June","Bike Racks",537.4374,"Australia",483,20130601,9,"2013-Jun","Pacific",6
2013,"June","Gloves",603.2511,"Australia",463,20130601,9,"2013-Jun","Pacific",6
2013,"June","Helmets",4113.5793,"Australia",214,20130602,9,"2013-Jun","Pacific",6
2013,"June","Fenders",615.2538,"Australia",485,20130602,9,"2013-Jun","Pacific",6
2013,"June","Cleaners",178.0261,"Australia",484,20130602,9,"2013-Jun","Pacific",6
2013,"June","Shorts",1567.3018,"Australia",474,20130603,9,"2013-Jun","Pacific",6
2013,"June","Mountain Bikes",28433.5387,"Australia",353,20130603,9,"2013-Jun","Pacific",6
2013,"June","Vests",426.5909,"Australia",471,20130604,9,"2013-Jun","Pacific",6
2013,"June","Hydration Packs",554.1315,"Australia",487,20130610,9,"2013-Jun","Pacific",6
2013,"July","Tires and Tubes",3481.2322,"Australia",480,20130701,9,"2013-Jul","Pacific",7
2013,"July","Helmets",3226.6055,"Australia",214,20130701,9,"2013-Jul","Pacific",7
2013,"July","Jerseys",2939.8862,"Australia",228,20130701,9,"2013-Jul","Pacific",7
2013,"July","Caps",320.6562,"Australia",225,20130701,9,"2013-Jul","Pacific",7
2013,"July","Fenders",573.6474,"Australia",485,20130701,9,"2013-Jul","Pacific",7
2013,"July","Bottles and Cages",845.2991,"Australia",477,20130701,9,"2013-Jul","Pacific",7
2013,"July","Gloves",532.6291,"Australia",463,20130701,9,"2013-Jul","Pacific",7
2013,"July","Bike Racks",417.5777,"Australia",483,20130701,9,"2013-Jul","Pacific",7
2013,"July","Road Bikes",145167.0499,"Australia",372,20130701,9,"2013-Jul","Pacific",7
2013,"July","Mountain Bikes",106547.8812,"Australia",353,20130701,9,"2013-Jul","Pacific",7
2013,"July","Touring Bikes",74334.6762,"Australia",560,20130701,9,"2013-Jul","Pacific",7
2013,"July","Cleaners",131.4065,"Australia",484,20130702,9,"2013-Jul","Pacific",7
2013,"July","Hydration Packs",621.9037,"Australia",487,20130702,9,"2013-Jul","Pacific",7
2013,"July","Shorts",791.5446,"Australia",474,20130704,9,"2013-Jul","Pacific",7
2013,"July","Vests",718.1466,"Australia",471,20130705,9,"2013-Jul","Pacific",7
2013,"July","Socks",86.0297,"Australia",481,20130707,9,"2013-Jul","Pacific",7
2013,"July","Bike Stands",414.9678,"Australia",486,20130714,9,"2013-Jul","Pacific",7
2013,"August","Tires and Tubes",4721.253,"Australia",480,20130801,9,"2013-Aug","Pacific",8
2013,"August","Fenders",566.0335,"Australia",485,20130801,9,"2013-Aug","Pacific",8
2013,"August","Cleaners",142.4209,"Australia",484,20130801,9,"2013-Aug","Pacific",8
2013,"August","Jerseys",3653.88,"Australia",228,20130801,9,"2013-Aug","Pacific",8
2013,"August","Caps",553.6165,"Australia",225,20130801,9,"2013-Aug","Pacific",8
2013,"August","Road Bikes",210082.9386,"Australia",372,20130801,9,"2013-Aug","Pacific",8
2013,"August","Bottles and Cages",1389.7683,"Australia",477,20130801,9,"2013-Aug","Pacific",8
2013,"August","Mountain Bikes",141861.4776,"Australia",353,20130801,9,"2013-Aug","Pacific",8
2013,"August","Helmets",4897.1182,"Australia",214,20130801,9,"2013-Aug","Pacific",8
2013,"August","Hydration Packs",1108.2631,"Australia",487,20130801,9,"2013-Aug","Pacific",8
2013,"August","Touring Bikes",113651.983,"Australia",560,20130801,9,"2013-Aug","Pacific",8
2013,"August","Gloves",1124.2406,"Australia",463,20130802,9,"2013-Aug","Pacific",8
2013,"August","Socks",100.6575,"Australia",481,20130802,9,"2013-Aug","Pacific",8
2013,"August","Bike Stands",1068.1568,"Australia",486,20130803,9,"2013-Aug","Pacific",8
2013,"August","Vests",782.0834,"Australia",471,20130806,9,"2013-Aug","Pacific",8
2013,"August","Bike Racks",671.7967,"Australia",483,20130806,9,"2013-Aug","Pacific",8
2013,"August","Shorts",705.2858,"Australia",474,20130808,9,"2013-Aug","Pacific",8
2013,"September","Mountain Bikes",101531.2854,"Australia",353,20130901,9,"2013-Sep","Pacific",9
2013,"September","Helmets",3287.4848,"Australia",214,20130901,9,"2013-Sep","Pacific",9
2013,"September","Tires and Tubes",3472.8371,"Australia",480,20130901,9,"2013-Sep","Pacific",9
2013,"September","Bike Racks",730.761,"Australia",483,20130901,9,"2013-Sep","Pacific",9
2013,"September","Fenders",401.5532,"Australia",485,20130901,9,"2013-Sep","Pacific",9
2013,"September","Jerseys",3272.1475,"Australia",228,20130901,9,"2013-Sep","Pacific",9
2013,"September","Road Bikes",134797.5169,"Australia",372,20130901,9,"2013-Sep","Pacific",9
2013,"September","Bottles and Cages",773.1886,"Australia",477,20130901,9,"2013-Sep","Pacific",9
2013,"September","Caps",305.0144,"Australia",225,20130901,9,"2013-Sep","Pacific",9
2013,"September","Vests",662.9046,"Australia",471,20130901,9,"2013-Sep","Pacific",9
2013,"September","Touring Bikes",83043.1025,"Australia",561,20130901,9,"2013-Sep","Pacific",9
2013,"September","Gloves",468.7136,"Australia",463,20130903,9,"2013-Sep","Pacific",9
2013,"September","Hydration Packs",717.5812,"Australia",487,20130903,9,"2013-Sep","Pacific",9
2013,"September","Shorts",1035.0968,"Australia",474,20130905,9,"2013-Sep","Pacific",9
2013,"September","Bike Stands",691.6131,"Australia",486,20130906,9,"2013-Sep","Pacific",9
2013,"September","Socks",39.1044,"Australia",481,20130907,9,"2013-Sep","Pacific",9
2013,"September","Cleaners",62.2452,"Australia",484,20130911,9,"2013-Sep","Pacific",9
2013,"October","Mountain Bikes",145273.5667,"Australia",353,20131001,9,"2013-Oct","Pacific",10
2013,"October","Bottles and Cages",1408.7801,"Australia",477,20131001,9,"2013-Oct","Pacific",10
2013,"October","Vests",782.0834,"Australia",471,20131001,9,"2013-Oct","Pacific",10
2013,"October","Tires and Tubes",4845.2443,"Australia",480,20131001,9,"2013-Oct","Pacific",10
2013,"October","Cleaners",178.0261,"Australia",484,20131001,9,"2013-Oct","Pacific",10
2013,"October","Helmets",5249.7107,"Australia",214,20131001,9,"2013-Oct","Pacific",10
2013,"October","Shorts",1332.2065,"Australia",475,20131001,9,"2013-Oct","Pacific",10
2013,"October","Gloves",1014.5586,"Australia",463,20131001,9,"2013-Oct","Pacific",10
2013,"October","Jerseys",3577.7654,"Australia",228,20131001,9,"2013-Oct","Pacific",10
2013,"October","Hydration Packs",923.5525,"Australia",487,20131001,9,"2013-Oct","Pacific",10
2013,"October","Road Bikes",213393.4744,"Australia",372,20131001,9,"2013-Oct","Pacific",10
2013,"October","Caps",291.9069,"Australia",225,20131001,9,"2013-Oct","Pacific",10
2013,"October","Touring Bikes",131861.1004,"Australia",560,20131001,9,"2013-Oct","Pacific",10
2013,"October","Fenders",836.7452,"Australia",485,20131002,9,"2013-Oct","Pacific",10
2013,"October","Socks",80.526,"Australia",481,20131004,9,"2013-Oct","Pacific",10
2013,"October","Bike Racks",806.1561,"Australia",483,20131011,9,"2013-Oct","Pacific",10
2013,"October","Bike Stands",712.1045,"Australia",486,20131013,9,"2013-Oct","Pacific",10
2013,"November","Tires and Tubes",3682.8526,"Australia",480,20131101,9,"2013-Nov","Pacific",11
2013,"November","Bike Stands",968.2583,"Australia",486,20131101,9,"2013-Nov","Pacific",11
2013,"November","Helmets",3531.0022,"Australia",214,20131101,9,"2013-Nov","Pacific",11
2013,"November","Bottles and Cages",848.7789,"Australia",477,20131101,9,"2013-Nov","Pacific",11
2013,"November","Road Bikes",143841.0493,"Australia",372,20131101,9,"2013-Nov","Pacific",11
2013,"November","Caps",297.1935,"Australia",225,20131101,9,"2013-Nov","Pacific",11
2013,"November","Jerseys",3094.7118,"Australia",228,20131101,9,"2013-Nov","Pacific",11
2013,"November","Touring Bikes",97933.9231,"Australia",561,20131101,9,"2013-Nov","Pacific",11
2013,"November","Gloves",447.4084,"Australia",463,20131101,9,"2013-Nov","Pacific",11
2013,"November","Mountain Bikes",98979.2854,"Australia",353,20131101,9,"2013-Nov","Pacific",11
2013,"November","Vests",718.1466,"Australia",471,20131102,9,"2013-Nov","Pacific",11
2013,"November","Hydration Packs",1148.1299,"Australia",487,20131102,9,"2013-Nov","Pacific",11
2013,"November","Fenders",554.5258,"Australia",485,20131102,9,"2013-Nov","Pacific",11
2013,"November","Cleaners",165.9871,"Australia",484,20131104,9,"2013-Nov","Pacific",11
2013,"November","Shorts",487.1044,"Australia",474,20131105,9,"2013-Nov","Pacific",11
2013,"November","Socks",86.0297,"Australia",481,20131110,9,"2013-Nov","Pacific",11
2013,"November","Bike Racks",626.3665,"Australia",483,20131112,9,"2013-Nov","Pacific",11
2013,"December","Mountain Bikes",144865.4166,"Australia",353,20131201,9,"2013-Dec","Pacific",12
2013,"December","Bottles and Cages",1169.5421,"Australia",477,20131201,9,"2013-Dec","Pacific",12
2013,"December","Caps",382.4987,"Australia",225,20131201,9,"2013-Dec","Pacific",12
2013,"December","Tires and Tubes",5095.6901,"Australia",480,20131201,9,"2013-Dec","Pacific",12
2013,"December","Gloves",904.8766,"Australia",463,20131201,9,"2013-Dec","Pacific",12
2013,"December","Jerseys",5010.663,"Australia",228,20131201,9,"2013-Dec","Pacific",12
2013,"December","Road Bikes",212290.3394,"Australia",372,20131201,9,"2013-Dec","Pacific",12
2013,"December","Cleaners",249.2366,"Australia",484,20131201,9,"2013-Dec","Pacific",12
2013,"December","Helmets",5328.0646,"Australia",214,20131201,9,"2013-Dec","Pacific",12
2013,"December","Fenders",861.3554,"Australia",485,20131201,9,"2013-Dec","Pacific",12
2013,"December","Hydration Packs",1231.4034,"Australia",487,20131201,9,"2013-Dec","Pacific",12
2013,"December","Touring Bikes",138611.1123,"Australia",560,20131201,9,"2013-Dec","Pacific",12
2013,"December","Shorts",940.3811,"Australia",474,20131202,9,"2013-Dec","Pacific",12
2013,"December","Socks",80.526,"Australia",481,20131202,9,"2013-Dec","Pacific",12
2013,"December","Bike Racks",537.4374,"Australia",483,20131206,9,"2013-Dec","Pacific",12
2013,"December","Vests",639.8864,"Australia",471,20131206,9,"2013-Dec","Pacific",12
2013,"December","Bike Stands",356.0523,"Australia",486,20131213,9,"2013-Dec","Pacific",12
2012,"December","Bottles and Cages",124.1144,"Australia",477,20121228,9,"2012-Dec","Pacific",12
2012,"December","Touring Bikes",6698.9218,"Australia",562,20121228,9,"2012-Dec","Pacific",12
2012,"December","Helmets",274.2386,"Australia",214,20121228,9,"2012-Dec","Pacific",12
2012,"December","Bottles and Cages",97.2762,"Germany",477,20121228,8,"2012-Dec","Europe",12
2012,"December","Tires and Tubes",121.1249,"France",529,20121228,7,"2012-Dec","Europe",12
2012,"December","Bike Stands",178.0261,"France",486,20121228,7,"2012-Dec","Europe",12
2012,"December","Helmets",195.8847,"Germany",214,20121228,8,"2012-Dec","Europe",12
2012,"December","Jerseys",176.8729,"Germany",231,20121228,8,"2012-Dec","Europe",12
2012,"December","Helmets",117.5308,"France",214,20121228,7,"2012-Dec","Europe",12
2012,"December","Jerseys",55.9719,"Canada",234,20121228,6,"2012-Dec","North America",12
2012,"December","Jerseys",55.9719,"United States",234,20121228,1,"2012-Dec","North America",12
2012,"December","Tires and Tubes",136.0724,"United States",480,20121228,1,"2012-Dec","North America",12
2012,"December","Helmets",235.0617,"United States",217,20121228,1,"2012-Dec","North America",12
2012,"December","Touring Bikes",6220.972,"Germany",571,20121228,8,"2012-Dec","Europe",12
2012,"December","Tires and Tubes",110.1075,"Germany",480,20121228,8,"2012-Dec","Europe",12
2012,"December","Touring Bikes",4029.5711,"United States",560,20121228,4,"2012-Dec","North America",12
2012,"December","Gloves",27.4205,"Australia",467,20121229,9,"2012-Dec","Pacific",12
2012,"December","Tires and Tubes",121.5392,"United Kingdom",529,20121229,10,"2012-Dec","Europe",12
2012,"December","Fenders",24.6102,"Canada",485,20121229,6,"2012-Dec","North America",12
2012,"December","Fenders",73.8305,"United States",485,20121229,4,"2012-Dec","North America",12
2012,"December","Tires and Tubes",158.1409,"Australia",480,20121229,9,"2012-Dec","Pacific",12
2012,"December","Jerseys",116.4224,"Australia",234,20121229,9,"2012-Dec","Pacific",12
2012,"December","Caps",20.1315,"Australia",225,20121229,9,"2012-Dec","Pacific",12
2012,"December","Bottles and Cages",42.4911,"United States",477,20121229,4,"2012-Dec","North America",12
2012,"December","Caps",10.0658,"United States",225,20121229,4,"2012-Dec","North America",12
2012,"December","Helmets",156.7078,"United Kingdom",214,20121229,10,"2012-Dec","Europe",12
2012,"December","Touring Bikes",4331.7117,"United Kingdom",565,20121229,10,"2012-Dec","Europe",12
2012,"December","Bottles and Cages",33.545,"United Kingdom",477,20121230,10,"2012-Dec","Europe",12
2012,"December","Caps",20.1315,"United Kingdom",225,20121230,10,"2012-Dec","Europe",12
2012,"December","Gloves",54.841,"United States",463,20121230,4,"2012-Dec","North America",12
2012,"December","Socks",10.0658,"United Kingdom",482,20121230,10,"2012-Dec","Europe",12
2012,"December","Fenders",24.6102,"Australia",485,20121230,9,"2012-Dec","Pacific",12
2012,"December","Caps",10.0658,"Germany",225,20121230,8,"2012-Dec","Europe",12
2012,"December","Socks",10.0658,"Germany",482,20121230,8,"2012-Dec","Europe",12
2012,"December","Jerseys",60.4505,"United Kingdom",490,20121231,10,"2012-Dec","Europe",12
2012,"December","Bottles and Cages",16.7725,"France",477,20121231,7,"2012-Dec","Europe",12
2012,"December","Hydration Packs",61.5702,"France",487,20121231,7,"2012-Dec","Europe",12
2012,"December","Caps",20.1315,"France",225,20121231,7,"2012-Dec","Europe",12
2012,"December","Hydration Packs",61.5702,"Australia",487,20121231,9,"2012-Dec","Pacific",12
2012,"December","Helmets",39.1769,"Canada",222,20121231,6,"2012-Dec","North America",12
2012,"December","Vests",71.0985,"United States",471,20121231,4,"2012-Dec","North America",12
2012,"December","Touring Bikes",2669.3507,"France",562,20121231,7,"2012-Dec","Europe",12
2014,"January","Tires and Tubes",1901.4661,"Australia",480,20140101,9,"2014-Jan","Pacific",1
2014,"January","Helmets",1126.2679,"Australia",214,20140101,9,"2014-Jan","Pacific",1
2014,"January","Fenders",229.4589,"Australia",485,20140101,9,"2014-Jan","Pacific",1
2014,"January","Shorts",547.9924,"Australia",474,20140101,9,"2014-Jan","Pacific",1
2014,"January","Jerseys",1468.2032,"Australia",228,20140101,9,"2014-Jan","Pacific",1
2014,"January","Helmets",2770.0104,"United States",214,20140101,1,"2014-Jan","North America",1
2014,"January","Tires and Tubes",3967.7798,"United States",480,20140101,1,"2014-Jan","North America",1
2014,"January","Bike Racks",835.1554,"United States",483,20140101,1,"2014-Jan","North America",1
2014,"January","Cleaners",124.4904,"United States",484,20140101,1,"2014-Jan","North America",1
2014,"January","Shorts",1643.9773,"United States",474,20140101,1,"2014-Jan","North America",1
2014,"January","Bottles and Cages",568.9757,"United States",477,20140101,1,"2014-Jan","North America",1
2014,"January","Jerseys",2317.1038,"United States",228,20140101,1,"2014-Jan","North America",1
2014,"January","Caps",258.0891,"United States",225,20140101,1,"2014-Jan","North America",1
2014,"January","Tires and Tubes",2239.2169,"Canada",480,20140101,6,"2014-Jan","North America",1
2014,"January","Shorts",121.7761,"United Kingdom",474,20140101,10,"2014-Jan","Europe",1
2014,"January","Jerseys",615.8053,"United Kingdom",228,20140101,10,"2014-Jan","Europe",1
2014,"January","Bottles and Cages",68.6132,"United Kingdom",477,20140101,10,"2014-Jan","Europe",1
2014,"January","Gloves",127.831,"United Kingdom",463,20140101,10,"2014-Jan","Europe",1
