last_discovered,device_pk,virtual_host_device_fk,chassis_u_location,chassis_device_id,chassis_device_name,vm_manager_device_fk,device_name,tags,in_service,service_level,device_type,device_subtype,virtual_subtype,device_serial,virtual_host,network_device,os_architecture,total_cpus,cores_per_cpu,threads_per_core,cpu_speed,total_cores,ram_mb,os_vendor,os_category,os_name,os_name_ver,os_version,os_version_number,os_end_of_life,os_end_of_support,hdw_end_of_life,hdw_end_of_support,manufacturer,hardware_model,asset_number,bios_version,bios_revision,bios_release_date,storage_room,building_name,room_name,row_name,rack_name,size_ru,account,customer_department,cloud_service_provider,cloud_service_name,cloud_instance_id,cloud_instance_name,cloud_instance_type,cloud_instance_status,cloud_location,cloud_notes,software_discovered,services_discovered,application_components_discovered,mounts_discovered,mount_points,parts_discovered,network_shares,local_disk_count,used_space,total_space,total_free_space,cpu_model,cpu_manufacturer,cpu_string,disk_type,parts_count,dns_records,is_blade,is_hyperthreaded,is_os_discovered,is_software_discovered,is_network_device,is_cluster,is_container,number_ip_addresses_discovered,all_ips,all_labels,line_item_cost,po_cost,first_po_date,last_po_date,all_cost_centers,all_cost_center_descriptions,Today_Date,Column,first_added,last_edited,os_name_norm,OS Group
2021-09-09 15:46:40.370,15132,,,,"",,"i-0b33ab9ab9ae8bc34","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0b33ab9ab9ae8bc34","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.129.154","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:45.093,2021-09-09 15:46:40.370,"","N/A"
2021-09-09 15:46:40.450,15133,,,,"",,"i-0d6a330626161fadd","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0d6a330626161fadd","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.129.155","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:45.176,2021-09-09 15:46:40.450,"","N/A"
2021-09-09 15:46:40.533,15134,,,,"",,"i-0bc46170bf4720d78","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0bc46170bf4720d78","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.137.147","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:45.263,2021-09-09 15:46:40.533,"","N/A"
2021-09-09 15:46:40.616,15135,,,,"",,"i-003f2f9a116b589cd/temp_v15","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-003f2f9a116b589cd","temp_v15","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.121.29","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:45.350,2021-09-09 15:46:40.616,"","N/A"
2021-09-09 15:46:40.693,15136,,,,"",,"i-08a2c77a9474c8e03/2-tier","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-08a2c77a9474c8e03","2-tier","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.26.40","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:45.436,2021-09-09 15:46:40.693,"","N/A"
2021-09-09 15:46:40.773,15137,,,,"",,"i-0ba5b72030fbe1c14/2-tier","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0ba5b72030fbe1c14","2-tier","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.91.229","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:45.523,2021-09-09 15:46:40.773,"","N/A"
2021-09-09 15:46:41.020,15140,,,,"",,"i-0de1da735a8b408b4","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0de1da735a8b408b4","","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.206.105","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:45.780,2021-09-09 15:46:41.020,"","N/A"
2021-09-09 15:46:41.100,15141,,,,"",,"i-0415ec7bec8914b47/Radware Alteon VA","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0415ec7bec8914b47","Radware Alteon VA","m3.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",2,"10.10.47.105 | 10.10.250.31","net1 | mgmt",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:45.870,2021-09-09 15:46:41.100,"","N/A"
2021-09-09 15:46:41.236,15142,,,,"",,"i-008eb32667f666d88/device42-test-backup","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-008eb32667f666d88","device42-test-backup","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.111.52","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:45.986,2021-09-09 15:46:41.236,"","N/A"
2021-09-09 15:46:41.323,15143,,,,"",,"i-0d70a7861115ee515/d42-appliance-for-vulns-testing","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0d70a7861115ee515","d42-appliance-for-vulns-testing","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",2,"34.237.48.8 | 10.10.250.196"," |",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:46.076,2021-09-09 15:46:41.323,"","N/A"
2021-09-09 15:46:41.413,15144,,,,"",,"i-0bfa86809a695f789/centos7-db-tomcat","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0bfa86809a695f789","centos7-db-tomcat","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.113.174","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:46.176,2021-09-09 15:46:41.413,"","N/A"
2021-09-09 15:46:41.493,15145,,,,"",,"i-0151263af8ad9bf31/centos6-db-tomcat","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0151263af8ad9bf31","centos6-db-tomcat","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.80.105","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:46.263,2021-09-09 15:46:41.493,"","N/A"
2021-09-09 15:46:41.576,15146,,,,"",,"i-0e79d30f3ce925b42/ubuntu-16-04-db-tomcat","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e79d30f3ce925b42","ubuntu-16-04-db-tomcat","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.37.244","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:46.353,2021-09-09 15:46:41.576,"","N/A"
2021-09-09 15:46:41.663,15147,,,,"",,"i-00c86784e970d4c1c/ubuntu-14-04-db-tomcat","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-00c86784e970d4c1c","ubuntu-14-04-db-tomcat","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.70.113","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:46.440,2021-09-09 15:46:41.663,"","N/A"
2021-09-09 15:46:42.193,15148,,,,"",,"i-0f52e6bd2d1424956/windows-2016-db-tomcat","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0f52e6bd2d1424956","windows-2016-db-tomcat","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.62.150","AWS PV Network Device #0",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:46.946,2021-09-09 15:46:42.193,"","N/A"
2021-09-09 15:46:42.403,15149,,,,"",,"i-0f9b0ee82dd232f9c/windows-2016-oracle","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0f9b0ee82dd232f9c","windows-2016-oracle","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.126.71","AWS PV Network Device #0",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:47.113,2021-09-09 15:46:42.403,"","N/A"
2021-09-09 15:46:42.486,15150,,,,"",,"i-0452247f4952f9ea0/ubuntu-16-04-hadoop","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0452247f4952f9ea0","ubuntu-16-04-hadoop","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.87.204","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:47.193,2021-09-09 15:46:42.486,"","N/A"
2021-09-09 15:46:42.890,15151,,,,"",,"i-01cc92fe188c3e958/centos-6-hadoop","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-01cc92fe188c3e958","centos-6-hadoop","t2.small","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.103.174","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:47.530,2021-09-09 15:46:42.890,"","N/A"
2021-09-09 15:46:42.980,15152,,,,"",,"i-06ceb7dd6849a03df/rhel-7-oracle","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-06ceb7dd6849a03df","rhel-7-oracle","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.37.217","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:47.620,2021-09-09 15:46:42.980,"","N/A"
2021-09-09 15:46:43.256,15153,,,,"",,"i-0e10dc1a07d14a47e/centos-7-oracle","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e10dc1a07d14a47e","centos-7-oracle","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.4.250","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:47.876,2021-09-09 15:46:43.256,"","N/A"
2021-09-09 15:46:43.336,15154,,,,"",,"i-00c020476bb72bc23/ubuntu-16-04-coldfusion","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-00c020476bb72bc23","ubuntu-16-04-coldfusion","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.88.11","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:47.963,2021-09-09 15:46:43.336,"","N/A"
2021-09-09 15:46:44.276,15157,,,,"",,"i-0b55bd141987b5299/centos-7-websphere","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0b55bd141987b5299","centos-7-websphere","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.20.42","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:48.880,2021-09-09 15:46:44.276,"","N/A"
2021-09-09 15:46:44.446,15158,,,,"",,"i-07b5776d8283817d5/centos-6-websphere","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-07b5776d8283817d5","centos-6-websphere","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.24.62","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:49.046,2021-09-09 15:46:44.446,"","N/A"
2021-09-09 15:46:44.523,15159,,,,"",,"i-0ee6f84638dffe595/ubuntu-16-websphere","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0ee6f84638dffe595","ubuntu-16-websphere","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.62.229","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:49.133,2021-09-09 15:46:44.523,"","N/A"
2021-09-09 15:46:44.600,15160,,,,"",,"i-033112f3dda91ed2d/ubuntu-14-websphere","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-033112f3dda91ed2d","ubuntu-14-websphere","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.35.42","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:49.220,2021-09-09 15:46:44.600,"","N/A"
2021-09-09 15:46:44.923,15161,,,,"",,"i-0cd763ae38ba6435f/centos-7-sybase","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0cd763ae38ba6435f","centos-7-sybase","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.3.217","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:49.553,2021-09-09 15:46:44.923,"","N/A"
2021-09-09 15:46:45.006,15162,,,,"",,"i-0b2eb5936d9115f09/centos-6-sybase","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0b2eb5936d9115f09","centos-6-sybase","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.102.68","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:49.640,2021-09-09 15:46:45.006,"","N/A"
2021-09-09 15:46:45.183,15163,,,,"",,"i-03fde613e027a7016/ami-for-marketplace","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-03fde613e027a7016","ami-for-marketplace","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.19.143","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:49.813,2021-09-09 15:46:45.183,"","N/A"
2021-09-09 15:46:45.260,15164,,,,"",,"i-0e8fa5387c4aedf77/ubuntu-16-broken-sudo","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e8fa5387c4aedf77","ubuntu-16-broken-sudo","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.9.121","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:49.896,2021-09-09 15:46:45.260,"","N/A"
2021-09-09 15:46:45.340,15165,,,,"",,"i-04d922088d74a345b/w2k12-iis-d","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-04d922088d74a345b","w2k12-iis-d","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.30.93","AWS PV Network Device #0",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:49.986,2021-09-09 15:46:45.340,"","N/A"
2021-09-09 15:46:45.420,15166,,,,"",,"i-0b44dcb4c0aaa9483/aws-mkrpl","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0b44dcb4c0aaa9483","aws-mkrpl","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.198.228","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:50.070,2021-09-09 15:46:45.420,"","N/A"
2021-02-19 05:08:17.543,15167,,,,"",,"i-0382a988f764c3360/d42-3405","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0382a988f764c3360","d42-3405","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"3.80.117.208","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:50.323,2021-02-19 05:08:17.543,"","N/A"
2021-09-09 15:46:45.740,15170,,,,"",,"i-0d149766b07325f82","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0d149766b07325f82","","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.63.192","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:18:08.563,2021-09-09 15:46:45.740,"","N/A"
2021-02-19 05:08:17.690,15171,,,,"",,"i-073722be5f9fc1ff4/d42-3641","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-073722be5f9fc1ff4","d42-3641","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",2,"10.10.196.17 | 54.146.229.191"," |",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:18:08.660,2021-02-19 05:08:17.690,"","N/A"
2021-09-09 15:46:45.816,15172,,,,"",,"i-0264a12262e1734b7/Demo - WDS","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0264a12262e1734b7","Demo - WDS","t2.micro","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",2,"10.10.250.45 | 54.197.143.1"," |",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:18:08.770,2021-09-09 15:46:45.816,"","N/A"
2021-09-09 15:46:45.900,15173,,,,"",,"i-0d8232ec96a27e7c3/Demo MA Standby","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0d8232ec96a27e7c3","Demo MA Standby","t2.xlarge","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.250.77","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:18:08.873,2021-09-09 15:46:45.900,"","N/A"
2021-02-19 05:08:17.800,15174,,,,"",,"i-00ff06710564dd45b/d42-3785","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-00ff06710564dd45b","d42-3785","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",2,"10.10.207.83 | 54.196.152.160"," |",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:18:09.020,2021-02-19 05:08:17.800,"","N/A"
2021-09-09 15:46:46.050,15175,,,,"",,"i-0a1539d0f70ead9de/D42-ISOS","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0a1539d0f70ead9de","D42-ISOS","t2.xlarge","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",2,"35.175.57.117 | 10.10.250.102"," |",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:18:09.123,2021-09-09 15:46:46.050,"","N/A"
2021-02-19 05:08:17.870,15176,,,,"",,"i-0da4393dbbc55d635/d42-3899","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0da4393dbbc55d635","d42-3899","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",2,"10.10.205.180 | 54.145.40.38"," |",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:18:09.226,2021-02-19 05:08:17.870,"","N/A"
2021-02-19 05:08:17.903,15177,,,,"",,"i-08bc28184250e5b84/d42-3938","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-08bc28184250e5b84","d42-3938","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",2,"34.226.212.2 | 10.10.194.131"," |",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:18:09.330,2021-02-19 05:08:17.903,"","N/A"
2021-09-09 15:46:46.130,15178,,,,"",,"i-057d72faca3612463","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-057d72faca3612463","","t2.xlarge","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.250.19","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:18:09.436,2021-09-09 15:46:46.130,"","N/A"
2021-09-09 15:46:46.210,15179,,,,"",,"i-03f6b8d24f5bd421e/d42-ma-pb","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-03f6b8d24f5bd421e","d42-ma-pb","t2.xlarge","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.51.69","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:18:09.523,2021-09-09 15:46:46.210,"","N/A"
