Date,DateKey,Year,Quarter,MonthNum,Month,FiscalYear,FiscalQuarter,FiscalMonthNum,FiscalMonth,MonthYear,MonthYearLong,MonthYearNum,WeekdayNum,Weekday,WeekdayWeekend
2017-08-27 00:00:00.000,20170827,2017,"Q3",8,"Aug","FY2018","FQ1",2,"Aug",2019-08-17 00:00:00.000,2017-08-01 00:00:00.000,201708,1,"Sun","Weekend"
2017-08-28 00:00:00.000,20170828,2017,"Q3",8,"Aug","FY2018","FQ1",2,"Aug",2019-08-17 00:00:00.000,2017-08-01 00:00:00.000,201708,2,"Mon","Weekday"
2017-08-29 00:00:00.000,20170829,2017,"Q3",8,"Aug","FY2018","FQ1",2,"Aug",2019-08-17 00:00:00.000,2017-08-01 00:00:00.000,201708,3,"Tue","Weekday"
2017-08-30 00:00:00.000,20170830,2017,"Q3",8,"Aug","FY2018","FQ1",2,"Aug",2019-08-17 00:00:00.000,2017-08-01 00:00:00.000,201708,4,"Wed","Weekday"
2017-08-31 00:00:00.000,20170831,2017,"Q3",8,"Aug","FY2018","FQ1",2,"Aug",2019-08-17 00:00:00.000,2017-08-01 00:00:00.000,201708,5,"Thu","Weekday"
2017-09-01 00:00:00.000,20170901,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,6,"Fri","Weekday"
2017-09-02 00:00:00.000,20170902,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,7,"Sat","Weekend"
2017-09-03 00:00:00.000,20170903,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,1,"Sun","Weekend"
2017-09-04 00:00:00.000,20170904,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,2,"Mon","Weekday"
2017-09-05 00:00:00.000,20170905,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,3,"Tue","Weekday"
2017-09-06 00:00:00.000,20170906,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,4,"Wed","Weekday"
2017-09-07 00:00:00.000,20170907,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,5,"Thu","Weekday"
2017-09-08 00:00:00.000,20170908,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,6,"Fri","Weekday"
2017-09-09 00:00:00.000,20170909,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,7,"Sat","Weekend"
2017-09-10 00:00:00.000,20170910,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,1,"Sun","Weekend"
2017-09-11 00:00:00.000,20170911,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,2,"Mon","Weekday"
2017-09-12 00:00:00.000,20170912,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,3,"Tue","Weekday"
2017-09-13 00:00:00.000,20170913,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,4,"Wed","Weekday"
2017-09-14 00:00:00.000,20170914,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,5,"Thu","Weekday"
2017-09-15 00:00:00.000,20170915,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,6,"Fri","Weekday"
2017-09-16 00:00:00.000,20170916,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,7,"Sat","Weekend"
2017-09-17 00:00:00.000,20170917,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,1,"Sun","Weekend"
2017-09-18 00:00:00.000,20170918,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,2,"Mon","Weekday"
2017-09-19 00:00:00.000,20170919,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,3,"Tue","Weekday"
2017-09-20 00:00:00.000,20170920,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,4,"Wed","Weekday"
2017-09-21 00:00:00.000,20170921,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,5,"Thu","Weekday"
2017-09-22 00:00:00.000,20170922,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,6,"Fri","Weekday"
2017-09-23 00:00:00.000,20170923,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,7,"Sat","Weekend"
2017-09-24 00:00:00.000,20170924,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,1,"Sun","Weekend"
2017-09-25 00:00:00.000,20170925,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,2,"Mon","Weekday"
2017-09-26 00:00:00.000,20170926,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,3,"Tue","Weekday"
2017-09-27 00:00:00.000,20170927,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,4,"Wed","Weekday"
2017-09-28 00:00:00.000,20170928,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,5,"Thu","Weekday"
2017-09-29 00:00:00.000,20170929,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,6,"Fri","Weekday"
2017-09-30 00:00:00.000,20170930,2017,"Q3",9,"Sep","FY2018","FQ1",3,"Sep",2019-09-17 00:00:00.000,2017-09-01 00:00:00.000,201709,7,"Sat","Weekend"
2017-10-01 00:00:00.000,20171001,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,1,"Sun","Weekend"
2017-10-02 00:00:00.000,20171002,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,2,"Mon","Weekday"
2017-10-03 00:00:00.000,20171003,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,3,"Tue","Weekday"
2017-10-04 00:00:00.000,20171004,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,4,"Wed","Weekday"
2017-10-05 00:00:00.000,20171005,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,5,"Thu","Weekday"
2017-10-06 00:00:00.000,20171006,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,6,"Fri","Weekday"
2017-10-07 00:00:00.000,20171007,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,7,"Sat","Weekend"
2017-10-08 00:00:00.000,20171008,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,1,"Sun","Weekend"
2017-10-09 00:00:00.000,20171009,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,2,"Mon","Weekday"
2017-10-10 00:00:00.000,20171010,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,3,"Tue","Weekday"
2017-10-11 00:00:00.000,20171011,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,4,"Wed","Weekday"
2017-10-12 00:00:00.000,20171012,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,5,"Thu","Weekday"
2017-10-13 00:00:00.000,20171013,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,6,"Fri","Weekday"
2017-10-14 00:00:00.000,20171014,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,7,"Sat","Weekend"
2017-10-15 00:00:00.000,20171015,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,1,"Sun","Weekend"
2017-10-16 00:00:00.000,20171016,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,2,"Mon","Weekday"
2017-10-17 00:00:00.000,20171017,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,3,"Tue","Weekday"
2017-10-18 00:00:00.000,20171018,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,4,"Wed","Weekday"
2017-10-19 00:00:00.000,20171019,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,5,"Thu","Weekday"
2017-10-20 00:00:00.000,20171020,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,6,"Fri","Weekday"
2017-10-21 00:00:00.000,20171021,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,7,"Sat","Weekend"
2017-10-22 00:00:00.000,20171022,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,1,"Sun","Weekend"
2017-10-23 00:00:00.000,20171023,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,2,"Mon","Weekday"
2017-10-24 00:00:00.000,20171024,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,3,"Tue","Weekday"
2017-10-25 00:00:00.000,20171025,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,4,"Wed","Weekday"
2017-10-26 00:00:00.000,20171026,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,5,"Thu","Weekday"
2017-10-27 00:00:00.000,20171027,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,6,"Fri","Weekday"
2017-10-28 00:00:00.000,20171028,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,7,"Sat","Weekend"
2017-10-29 00:00:00.000,20171029,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,1,"Sun","Weekend"
2017-10-30 00:00:00.000,20171030,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,2,"Mon","Weekday"
2017-10-31 00:00:00.000,20171031,2017,"Q4",10,"Oct","FY2018","FQ2",4,"Oct",2019-10-17 00:00:00.000,2017-10-01 00:00:00.000,201710,3,"Tue","Weekday"
2017-11-01 00:00:00.000,20171101,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,4,"Wed","Weekday"
2017-11-02 00:00:00.000,20171102,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,5,"Thu","Weekday"
2017-11-03 00:00:00.000,20171103,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,6,"Fri","Weekday"
2017-11-04 00:00:00.000,20171104,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,7,"Sat","Weekend"
2017-11-05 00:00:00.000,20171105,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,1,"Sun","Weekend"
2017-11-06 00:00:00.000,20171106,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,2,"Mon","Weekday"
2017-11-07 00:00:00.000,20171107,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,3,"Tue","Weekday"
2017-11-08 00:00:00.000,20171108,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,4,"Wed","Weekday"
2017-11-09 00:00:00.000,20171109,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,5,"Thu","Weekday"
2017-11-10 00:00:00.000,20171110,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,6,"Fri","Weekday"
2017-11-11 00:00:00.000,20171111,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,7,"Sat","Weekend"
2017-11-12 00:00:00.000,20171112,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,1,"Sun","Weekend"
2017-11-13 00:00:00.000,20171113,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,2,"Mon","Weekday"
2017-11-14 00:00:00.000,20171114,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,3,"Tue","Weekday"
2017-11-15 00:00:00.000,20171115,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,4,"Wed","Weekday"
2017-11-16 00:00:00.000,20171116,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,5,"Thu","Weekday"
2017-11-17 00:00:00.000,20171117,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,6,"Fri","Weekday"
2017-11-18 00:00:00.000,20171118,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,7,"Sat","Weekend"
2017-11-19 00:00:00.000,20171119,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,1,"Sun","Weekend"
2017-11-20 00:00:00.000,20171120,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,2,"Mon","Weekday"
2017-11-21 00:00:00.000,20171121,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,3,"Tue","Weekday"
2017-11-22 00:00:00.000,20171122,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,4,"Wed","Weekday"
2017-11-23 00:00:00.000,20171123,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,5,"Thu","Weekday"
2017-11-24 00:00:00.000,20171124,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,6,"Fri","Weekday"
2017-11-25 00:00:00.000,20171125,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,7,"Sat","Weekend"
2017-11-26 00:00:00.000,20171126,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,1,"Sun","Weekend"
2017-11-27 00:00:00.000,20171127,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,2,"Mon","Weekday"
2017-11-28 00:00:00.000,20171128,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,3,"Tue","Weekday"
2017-11-29 00:00:00.000,20171129,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,4,"Wed","Weekday"
2017-11-30 00:00:00.000,20171130,2017,"Q4",11,"Nov","FY2018","FQ2",5,"Nov",2019-11-17 00:00:00.000,2017-11-01 00:00:00.000,201711,5,"Thu","Weekday"
2017-12-01 00:00:00.000,20171201,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,6,"Fri","Weekday"
2017-12-02 00:00:00.000,20171202,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,7,"Sat","Weekend"
2017-12-03 00:00:00.000,20171203,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,1,"Sun","Weekend"
2017-12-04 00:00:00.000,20171204,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,2,"Mon","Weekday"
2017-12-05 00:00:00.000,20171205,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,3,"Tue","Weekday"
2017-12-06 00:00:00.000,20171206,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,4,"Wed","Weekday"
2017-12-07 00:00:00.000,20171207,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,5,"Thu","Weekday"
2017-12-08 00:00:00.000,20171208,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,6,"Fri","Weekday"
2017-12-09 00:00:00.000,20171209,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,7,"Sat","Weekend"
2017-12-10 00:00:00.000,20171210,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,1,"Sun","Weekend"
2017-12-11 00:00:00.000,20171211,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,2,"Mon","Weekday"
2017-12-12 00:00:00.000,20171212,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,3,"Tue","Weekday"
2017-12-13 00:00:00.000,20171213,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,4,"Wed","Weekday"
2017-12-14 00:00:00.000,20171214,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,5,"Thu","Weekday"
2017-12-15 00:00:00.000,20171215,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,6,"Fri","Weekday"
2017-12-16 00:00:00.000,20171216,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,7,"Sat","Weekend"
2017-12-17 00:00:00.000,20171217,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,1,"Sun","Weekend"
2017-12-18 00:00:00.000,20171218,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,2,"Mon","Weekday"
2017-12-19 00:00:00.000,20171219,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,3,"Tue","Weekday"
2017-12-20 00:00:00.000,20171220,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,4,"Wed","Weekday"
2017-12-21 00:00:00.000,20171221,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,5,"Thu","Weekday"
2017-12-22 00:00:00.000,20171222,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,6,"Fri","Weekday"
2017-12-23 00:00:00.000,20171223,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,7,"Sat","Weekend"
2017-12-24 00:00:00.000,20171224,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,1,"Sun","Weekend"
2017-12-25 00:00:00.000,20171225,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,2,"Mon","Weekday"
2017-12-26 00:00:00.000,20171226,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,3,"Tue","Weekday"
2017-12-27 00:00:00.000,20171227,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,4,"Wed","Weekday"
2017-12-28 00:00:00.000,20171228,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,5,"Thu","Weekday"
2017-12-29 00:00:00.000,20171229,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,6,"Fri","Weekday"
2017-12-30 00:00:00.000,20171230,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,7,"Sat","Weekend"
2017-12-31 00:00:00.000,20171231,2017,"Q4",12,"Dec","FY2018","FQ2",6,"Dec",2019-12-17 00:00:00.000,2017-12-01 00:00:00.000,201712,1,"Sun","Weekend"
2014-05-10 00:00:00.000,20140510,2014,"Q2",5,"May","FY2014","FQ4",11,"May",2019-05-14 00:00:00.000,2014-05-01 00:00:00.000,201405,7,"Sat","Weekend"
2014-05-11 00:00:00.000,20140511,2014,"Q2",5,"May","FY2014","FQ4",11,"May",2019-05-14 00:00:00.000,2014-05-01 00:00:00.000,201405,1,"Sun","Weekend"
2014-05-12 00:00:00.000,20140512,2014,"Q2",5,"May","FY2014","FQ4",11,"May",2019-05-14 00:00:00.000,2014-05-01 00:00:00.000,201405,2,"Mon","Weekday"
2014-05-13 00:00:00.000,20140513,2014,"Q2",5,"May","FY2014","FQ4",11,"May",2019-05-14 00:00:00.000,2014-05-01 00:00:00.000,201405,3,"Tue","Weekday"
2014-05-14 00:00:00.000,20140514,2014,"Q2",5,"May","FY2014","FQ4",11,"May",2019-05-14 00:00:00.000,2014-05-01 00:00:00.000,201405,4,"Wed","Weekday"
2014-05-15 00:00:00.000,20140515,2014,"Q2",5,"May","FY2014","FQ4",11,"May",2019-05-14 00:00:00.000,2014-05-01 00:00:00.000,201405,5,"Thu","Weekday"
2014-05-16 00:00:00.000,20140516,2014,"Q2",5,"May","FY2014","FQ4",11,"May",2019-05-14 00:00:00.000,2014-05-01 00:00:00.000,201405,6,"Fri","Weekday"
2014-05-17 00:00:00.000,20140517,2014,"Q2",5,"May","FY2014","FQ4",11,"May",2019-05-14 00:00:00.000,2014-05-01 00:00:00.000,201405,7,"Sat","Weekend"
2014-05-18 00:00:00.000,20140518,2014,"Q2",5,"May","FY2014","FQ4",11,"May",2019-05-14 00:00:00.000,2014-05-01 00:00:00.000,201405,1,"Sun","Weekend"
2014-05-19 00:00:00.000,20140519,2014,"Q2",5,"May","FY2014","FQ4",11,"May",2019-05-14 00:00:00.000,2014-05-01 00:00:00.000,201405,2,"Mon","Weekday"
2014-05-20 00:00:00.000,20140520,2014,"Q2",5,"May","FY2014","FQ4",11,"May",2019-05-14 00:00:00.000,2014-05-01 00:00:00.000,201405,3,"Tue","Weekday"
2014-05-21 00:00:00.000,20140521,2014,"Q2",5,"May","FY2014","FQ4",11,"May",2019-05-14 00:00:00.000,2014-05-01 00:00:00.000,201405,4,"Wed","Weekday"
2014-05-22 00:00:00.000,20140522,2014,"Q2",5,"May","FY2014","FQ4",11,"May",2019-05-14 00:00:00.000,2014-05-01 00:00:00.000,201405,5,"Thu","Weekday"
2014-05-23 00:00:00.000,20140523,2014,"Q2",5,"May","FY2014","FQ4",11,"May",2019-05-14 00:00:00.000,2014-05-01 00:00:00.000,201405,6,"Fri","Weekday"
2014-05-24 00:00:00.000,20140524,2014,"Q2",5,"May","FY2014","FQ4",11,"May",2019-05-14 00:00:00.000,2014-05-01 00:00:00.000,201405,7,"Sat","Weekend"
2014-06-29 00:00:00.000,20140629,2014,"Q2",6,"Jun","FY2014","FQ4",12,"Jun",2019-06-14 00:00:00.000,2014-06-01 00:00:00.000,201406,1,"Sun","Weekend"
